date_,adj close_bandhanbnk.ns,close_bandhanbnk.ns,high_bandhanbnk.ns,low_bandhanbnk.ns,open_bandhanbnk.ns,volume_bandhanbnk.ns
2025-03-24,146.03591918945312,147.3699951171875,148.24000549316406,145.2100067138672,145.2100067138672,7046431
2025-03-25,146.4422149658203,147.77999877929688,150.75999450683594,146.6699981689453,150.1300048828125,10382565
2025-03-26,147.21514892578125,148.55999755859375,152.5,146.9600067138672,147.5500030517578,11538095
2025-03-27,146.6800537109375,148.02000427246094,149.4499969482422,146.0,147.0,7578843
2025-03-28,144.95579528808594,146.27999877929688,151.44000244140625,145.33999633789062,148.25,9199096
2025-04-01,148.1268310546875,149.47999572753906,150.6699981689453,144.60000610351562,146.10000610351562,5940678
2025-04-02,150.15826416015625,151.52999877929688,151.88999938964844,146.9499969482422,149.25,4921586
2025-04-03,155.18238830566406,156.60000610351562,157.60000610351562,149.7100067138672,150.0,8993065
2025-04-04,151.66452026367188,153.0500030517578,157.88999938964844,151.50999450683594,157.5,10702221
2025-04-07,143.6477508544922,144.9600067138672,146.8800048828125,141.5,145.00999450683594,8015769
2025-04-08,148.64212036132812,150.0,150.99000549316406,148.0,148.0,5022455
2025-04-09,145.53054809570312,146.86000061035156,153.5,143.27999877929688,153.5,8752215
2025-04-11,148.32501220703125,149.67999267578125,150.60000610351562,148.00999450683594,150.0,4225688
2025-04-15,152.67529296875,154.07000732421875,154.5399932861328,150.5500030517578,152.0,4280618
2025-04-16,156.9759979248047,158.41000366210938,159.2899932861328,154.07000732421875,154.60000610351562,13568380
2025-04-17,157.3525390625,158.7899932861328,159.9499969482422,157.50999450683594,158.41000366210938,6713315
2025-04-21,166.4197235107422,167.94000244140625,168.67999267578125,159.08999633789062,159.35000610351562,19552485
2025-04-22,167.0142822265625,168.5399932861328,171.5,165.75,167.94000244140625,12272511
2025-04-23,169.0457305908203,170.58999633789062,171.6999969482422,166.25,169.10000610351562,11183261
2025-04-24,169.18446350097656,170.72999572753906,172.10000610351562,169.0500030517578,169.97999572753906,6493362
2025-04-25,163.95225524902344,165.4499969482422,171.75999450683594,163.52000427246094,170.72999572753906,7861418
2025-04-28,162.7730255126953,164.25999450683594,166.86000061035156,161.75999450683594,164.86000061035156,10358436
2025-04-29,166.3800811767578,167.89999389648438,171.83999633789062,165.5,165.5,15769341
2025-04-30,164.12071228027344,165.6199951171875,167.83999633789062,163.52999877929688,167.5,8904205
2025-05-02,160.34521484375,161.80999755859375,173.42999267578125,161.14999389648438,168.60000610351562,22134708
2025-05-05,162.91175842285156,164.39999389648438,165.89999389648438,161.30999755859375,162.00999450683594,8016634
2025-05-06,156.02467346191406,157.4499969482422,166.0,157.0500030517578,164.10000610351562,8251307
2025-05-07,158.11558532714844,159.55999755859375,159.97000122070312,155.0,155.0,6481234
2025-05-08,155.7670440673828,157.19000244140625,162.8300018310547,156.0500030517578,159.66000366210938,4495588
2025-05-09,154.84544372558594,156.25999450683594,157.9499969482422,153.42999267578125,154.0,10881017
2025-05-12,162.08929443359375,163.57000732421875,165.74000549316406,161.6999969482422,162.1999969482422,7893504
2025-05-13,160.91006469726562,162.3800048828125,165.67999267578125,162.02000427246094,164.0500030517578,3972042
2025-05-14,165.51795959472656,167.02999877929688,167.8000030517578,161.75,163.1999969482422,10475557
2025-05-15,167.46022033691406,168.99000549316406,169.3000030517578,166.52999877929688,168.1999969482422,7825261
2025-05-16,168.5502471923828,170.08999633789062,170.88999938964844,168.25,168.89999389648438,4096530
2025-05-19,169.006103515625,170.5500030517578,173.1999969482422,169.33999633789062,170.08999633789062,5815769
2025-05-20,163.40724182128906,164.89999389648438,171.5800018310547,164.30999755859375,171.0,5860707
2025-05-21,166.6971893310547,168.22000122070312,168.60000610351562,163.3000030517578,165.99000549316406,8270110
2025-05-22,164.1009063720703,165.60000610351562,167.99000549316406,164.35000610351562,167.05999755859375,7183714
2025-05-23,163.96217346191406,165.4600067138672,166.4499969482422,164.42999267578125,166.39999389648438,3239902
2025-05-26,164.12071228027344,165.6199951171875,166.67999267578125,164.39999389648438,165.64999389648438,3139994
2025-05-27,167.4205780029297,168.9499969482422,170.75,166.10000610351562,166.10000610351562,10601018
2025-05-28,167.67823791503906,169.2100067138672,171.1999969482422,168.5800018310547,169.0,4767092
2025-05-29,169.3826446533203,170.92999267578125,171.89999389648438,168.5800018310547,170.0399932861328,5050916
2025-05-30,168.64935302734375,170.19000244140625,171.9199981689453,167.10000610351562,170.92999267578125,6012565
2025-06-02,171.18617248535156,172.75,175.2100067138672,169.52999877929688,170.5399932861328,8629680
2025-06-03,168.48089599609375,170.02000427246094,173.9499969482422,169.5,173.75,3690601
2025-06-04,167.4899444580078,169.02000427246094,169.9499969482422,166.30999755859375,169.89999389648438,4872596
2025-06-05,165.34950256347656,166.86000061035156,170.64999389648438,166.52000427246094,169.8000030517578,6421997
2025-06-06,171.97894287109375,173.5500030517578,174.22999572753906,166.41000366210938,167.0500030517578,15836205
2025-06-09,184.55406188964844,186.24000549316406,187.4600067138672,174.97999572753906,175.3000030517578,46611797
2025-06-10,179.45068359375,181.08999633789062,186.10000610351562,180.61000061035156,186.10000610351562,8751699
2025-06-11,180.8181915283203,182.47000122070312,182.8800048828125,179.25,181.22999572753906,11857062
2025-06-12,176.07154846191406,177.67999267578125,183.60000610351562,176.8699951171875,182.47000122070312,5124659
2025-06-13,173.60409545898438,175.19000244140625,176.88999938964844,172.5,172.5,9236889
2025-06-16,176.84449768066406,178.4600067138672,178.80999755859375,172.0,175.14999389648438,7843085
2025-06-17,173.42572021484375,175.00999450683594,179.89999389648438,174.25,178.32000732421875,3903084
2025-06-18,179.11375427246094,180.75,181.6699981689453,175.57000732421875,175.99000549316406,17600866
2025-06-19,176.63638305664062,178.25,180.77000427246094,177.0,180.6699981689453,8791149
2025-06-20,178.42010498046875,180.0500030517578,181.1999969482422,177.5,177.5,3887013
2025-06-23,178.5786590576172,180.2100067138672,180.85000610351562,177.44000244140625,178.0,6433296
2025-06-24,178.58856201171875,180.22000122070312,183.0,179.47000122070312,181.50999450683594,5708164
2025-06-25,180.34254455566406,181.99000549316406,183.10000610351562,179.85000610351562,179.89999389648438,6630845
2025-06-26,183.38473510742188,185.05999755859375,185.72000122070312,181.50999450683594,182.0,9133245
2025-06-27,183.9297637939453,185.61000061035156,187.2899932861328,183.60000610351562,185.02000427246094,10460222
2025-06-30,187.92327880859375,189.63999938964844,192.47999572753906,185.30999755859375,186.00999450683594,11427314
2025-07-01,185.49546813964844,187.19000244140625,190.50999450683594,185.67999267578125,190.02999877929688,8174988
2025-07-02,186.17921447753906,187.8800048828125,190.89999389648438,187.08999633789062,190.25,11547245
2025-07-03,182.2649688720703,183.92999267578125,188.3300018310547,183.0399932861328,187.60000610351562,7741469
2025-07-04,178.35072326660156,179.97999572753906,182.44000244140625,176.6300048828125,180.5,13448770
2025-07-07,175.88327026367188,177.49000549316406,180.4499969482422,177.00999450683594,179.5,3902222
2025-07-08,173.11851501464844,174.6999969482422,178.25,173.8000030517578,177.5500030517578,6386907
2025-07-09,176.40847778320312,178.02000427246094,178.5,175.0,175.39999389648438,6343187
2025-07-10,176.6462860107422,178.25999450683594,179.1699981689453,177.07000732421875,178.0500030517578,5182308
2025-07-11,174.00045776367188,175.58999633789062,179.6999969482422,174.85000610351562,178.24000549316406,3536016
2025-07-14,173.55453491210938,175.13999938964844,177.13999938964844,174.3800048828125,175.0,2551186
2025-07-15,178.51918029785156,180.14999389648438,182.0,175.25999450683594,175.25999450683594,15063755
2025-07-16,182.01722717285156,183.67999267578125,184.25,179.05999755859375,179.5,14744475
2025-07-17,183.51356506347656,185.19000244140625,185.89999389648438,182.39999389648438,183.67999267578125,6528616
2025-07-18,185.32699584960938,187.02000427246094,188.14999389648438,183.8800048828125,184.63999938964844,12486141
2025-07-21,180.6001739501953,182.25,184.22999572753906,178.6999969482422,180.89999389648438,16865012
2025-07-22,179.3020477294922,180.94000244140625,183.0,178.5,182.3000030517578,6625459
2025-07-23,179.78759765625,181.42999267578125,181.7899932861328,179.64999389648438,181.3000030517578,2988640
2025-07-24,182.48297119140625,184.14999389648438,184.6300048828125,181.1999969482422,182.0,6995100
2025-07-25,176.57693481445312,178.19000244140625,183.83999633789062,176.6999969482422,183.0,14316713
2025-07-28,173.44554138183594,175.02999877929688,178.97000122070312,174.30999755859375,178.17999267578125,7153824
2025-07-29,171.86993408203125,173.44000244140625,176.75,172.3000030517578,175.0,6143547
2025-07-30,166.74673461914062,168.27000427246094,174.22999572753906,167.85000610351562,174.22999572753906,5407714
2025-07-31,166.55845642089844,168.0800018310547,169.7100067138672,166.4199981689453,167.1999969482422,7725352
2025-08-01,161.94064331054688,163.4199981689453,168.5800018310547,163.0,168.0,3579216
2025-08-04,166.5089111328125,168.02999877929688,168.64999389648438,163.10000610351562,164.05999755859375,5156068
2025-08-05,164.38827514648438,165.88999938964844,168.88999938964844,164.77999877929688,168.02999877929688,3028618
2025-08-06,163.0504913330078,164.5399932861328,166.8000030517578,163.91000366210938,166.75,4382033
2025-08-07,164.62611389160156,166.1300048828125,166.74000549316406,162.25,163.5,4101164
2025-08-08,163.69461059570312,165.19000244140625,168.97999572753906,164.6999969482422,166.14999389648438,3904095
2025-08-11,164.55673217773438,166.05999755859375,166.69000244140625,163.89999389648438,165.24000549316406,2123286
2025-08-12,165.19094848632812,166.6999969482422,167.89999389648438,165.61000061035156,166.05999755859375,2346697
2025-08-13,164.1999969482422,165.6999969482422,168.38999938964844,164.83999633789062,166.9499969482422,2358385
2025-08-14,163.3800048828125,163.3800048828125,165.8000030517578,163.00999450683594,165.8000030517578,2018807
2025-08-18,167.14999389648438,167.14999389648438,169.35000610351562,164.91000366210938,165.0,4424594
2025-08-19,174.00999450683594,174.00999450683594,174.4199981689453,165.5399932861328,167.32000732421875,7951208
2025-08-20,174.27999877929688,174.27999877929688,175.74000549316406,172.2899932861328,173.10000610351562,5351150
2025-08-21,176.82000732421875,176.82000732421875,177.38999938964844,173.8000030517578,174.27999877929688,5021944
2025-08-22,173.22999572753906,173.22999572753906,176.69000244140625,172.85000610351562,175.88999938964844,2286737
2025-08-25,171.4499969482422,171.4499969482422,174.2899932861328,171.13999938964844,173.22999572753906,3915337
2025-08-26,165.86000061035156,165.86000061035156,171.44000244140625,165.0,170.8000030517578,4460308
2025-08-28,162.92999267578125,162.92999267578125,165.85000610351562,162.5,165.85000610351562,2513794
2025-08-29,161.8000030517578,161.8000030517578,165.69000244140625,161.27000427246094,163.0,3480939
2025-09-01,161.33999633789062,161.33999633789062,163.4499969482422,159.52999877929688,162.0,6313785
2025-09-02,162.0399932861328,162.0399932861328,163.4499969482422,160.1999969482422,162.3000030517578,3464110
2025-09-03,164.72999572753906,164.72999572753906,165.47000122070312,162.0500030517578,162.0500030517578,2636678
2025-09-04,162.47999572753906,162.47999572753906,166.13999938964844,162.00999450683594,165.8800048828125,2266789
2025-09-05,163.33999633789062,163.33999633789062,164.33999633789062,161.39999389648438,162.8000030517578,2708705
2025-09-08,164.5399932861328,164.5399932861328,165.5,163.3699951171875,164.5,1895260
2025-09-09,163.4600067138672,163.4600067138672,165.1199951171875,163.0500030517578,164.6999969482422,1152491
2025-09-10,166.8000030517578,166.8000030517578,168.19000244140625,164.10000610351562,165.0,3209866
2025-09-11,166.58999633789062,166.58999633789062,168.75,166.13999938964844,166.6999969482422,1725062
2025-09-12,164.8699951171875,164.8699951171875,167.22999572753906,164.24000549316406,166.58999633789062,2180973
2025-09-15,162.13999938964844,162.13999938964844,166.1699981689453,161.8000030517578,166.0,5750385
2025-09-16,162.6699981689453,162.6699981689453,163.69000244140625,159.80999755859375,162.5,6584222
2025-09-17,164.27999877929688,164.27999877929688,164.5399932861328,162.5500030517578,163.5,4619945
2025-09-18,166.91000366210938,166.91000366210938,168.8800048828125,165.1699981689453,165.35000610351562,9198376
2025-09-19,167.0800018310547,167.0800018310547,168.25,165.0500030517578,167.0,4457698
2025-09-22,163.19000244140625,163.19000244140625,167.89999389648438,162.8000030517578,166.2100067138672,6341146
2025-09-23,162.08999633789062,162.08999633789062,164.0,158.5,163.5,10403417
2025-09-24,158.47000122070312,158.47000122070312,163.6699981689453,158.0,162.08999633789062,5184943
2025-09-25,157.27000427246094,157.27000427246094,159.33999633789062,156.7899932861328,158.0,6446897
2025-09-26,155.02000427246094,155.02000427246094,157.86000061035156,154.52999877929688,157.27000427246094,6103913
2025-09-29,162.17999267578125,162.17999267578125,162.75,155.77999877929688,155.77999877929688,18008398
2025-09-30,162.2100067138672,162.2100067138672,162.9499969482422,160.60000610351562,162.0,6070683
2025-10-01,163.5399932861328,163.5399932861328,165.14999389648438,160.27999877929688,163.0,8546404
2025-10-03,165.9600067138672,165.9600067138672,166.41000366210938,163.0,163.5399932861328,8038222
2025-10-06,164.7899932861328,164.7899932861328,167.3300018310547,164.36000061035156,166.52000427246094,6240755
2025-10-07,164.47000122070312,164.47000122070312,167.1699981689453,164.25,164.7899932861328,11012796
2025-10-08,160.74000549316406,160.74000549316406,165.0,160.41000366210938,165.0,6821084
2025-10-09,163.3000030517578,163.3000030517578,163.6300048828125,160.50999450683594,161.10000610351562,4759207
2025-10-10,169.32000732421875,169.32000732421875,170.08999633789062,163.07000732421875,163.3000030517578,10328003
2025-10-13,168.47999572753906,168.47999572753906,169.75,167.1199951171875,168.0,5337566
2025-10-14,162.58999633789062,162.58999633789062,169.3000030517578,161.55999755859375,169.1999969482422,10676188
2025-10-15,163.1999969482422,163.1999969482422,164.5,162.60000610351562,163.5,5380906
2025-10-16,161.55999755859375,161.55999755859375,164.64999389648438,160.85000610351562,163.5,5939654
2025-10-17,160.97999572753906,160.97999572753906,163.25,159.41000366210938,161.55999755859375,8147603
2025-10-20,166.99000549316406,166.99000549316406,168.57000732421875,162.2100067138672,162.5,11102986
2025-10-21,165.99000549316406,165.99000549316406,168.5500030517578,165.5,168.0,1155259
2025-10-23,171.30999755859375,171.30999755859375,172.83999633789062,166.64999389648438,167.52000427246094,13932402
2025-10-24,170.0,170.0,173.72999572753906,169.72000122070312,171.5,8783938
2025-10-27,172.0399932861328,172.0399932861328,173.63999938964844,170.0,171.0,6864109
2025-10-28,175.6199951171875,175.6199951171875,175.9499969482422,171.94000244140625,172.7100067138672,7622416
2025-10-29,172.22999572753906,172.22999572753906,175.92999267578125,171.69000244140625,175.92999267578125,5931417
2025-10-30,170.5800018310547,170.5800018310547,173.5,168.6999969482422,172.63999938964844,7269887
2025-10-31,156.55999755859375,156.55999755859375,164.89999389648438,156.00999450683594,164.10000610351562,61847492
2025-11-03,157.60000610351562,157.60000610351562,158.89999389648438,155.1999969482422,156.60000610351562,9593425
2025-11-04,156.16000366210938,156.16000366210938,158.27999877929688,154.8699951171875,158.1999969482422,16071978
2025-11-05,156.16000366210938,156.16000366210938,156.16000366210938,156.16000366210938,156.16000366210938,0
2025-11-06,152.92999267578125,152.92999267578125,156.88999938964844,151.36000061035156,156.88999938964844,12978521
2025-11-07,153.7100067138672,153.7100067138672,155.17999267578125,151.75999450683594,152.92999267578125,16575533
2025-11-10,152.5,152.5,155.27000427246094,152.25,154.38999938964844,7260687
2025-11-11,150.94000244140625,150.94000244140625,153.5,149.32000732421875,152.8000030517578,6636127
2025-11-12,155.85000610351562,155.85000610351562,156.3000030517578,151.08999633789062,151.08999633789062,8535481
2025-11-13,154.1300048828125,154.1300048828125,156.07000732421875,154.0,155.5,3841132
2025-11-14,154.58999633789062,154.58999633789062,155.25999450683594,153.39999389648438,154.3000030517578,4141559
2025-11-17,154.77999877929688,154.77999877929688,157.75,154.5500030517578,154.99000549316406,5810479
2025-11-18,153.16000366210938,153.16000366210938,155.52000427246094,152.89999389648438,155.10000610351562,3409847
2025-11-19,152.8800048828125,152.8800048828125,153.89999389648438,152.10000610351562,153.89999389648438,3087236
2025-11-20,151.22000122070312,151.22000122070312,153.58999633789062,151.02999877929688,153.0,3386488
2025-11-21,149.11000061035156,149.11000061035156,151.25,148.52000427246094,151.1699981689453,7161555
2025-11-24,149.91000366210938,149.91000366210938,150.89999389648438,148.10000610351562,149.10000610351562,7482792
2025-11-25,149.6300048828125,149.6300048828125,150.30999755859375,148.57000732421875,150.0,4401144
2025-11-26,151.17999267578125,151.17999267578125,152.5,149.72000122070312,150.0,4999472
2025-11-27,149.63999938964844,149.63999938964844,152.22000122070312,149.25,152.0,4904968
2025-11-28,150.36000061035156,150.36000061035156,152.2100067138672,149.80999755859375,150.8000030517578,4578914
2025-12-01,150.0500030517578,150.0500030517578,151.1999969482422,149.3800048828125,151.11000061035156,6906158
2025-12-02,149.77999877929688,149.77999877929688,152.39999389648438,149.2100067138672,150.00999450683594,16272094
2025-12-03,146.77999877929688,146.77999877929688,150.19000244140625,145.8300018310547,150.0,6115298
2025-12-04,146.1199951171875,146.1199951171875,147.75,145.67999267578125,146.77999877929688,3582527
2025-12-05,140.0800018310547,140.0800018310547,146.63999938964844,139.5,146.5,14523533
2025-12-08,135.47000122070312,135.47000122070312,141.77999877929688,134.89999389648438,140.22999572753906,7995242
2025-12-09,141.0,141.0,141.39999389648438,134.25,135.7100067138672,9961299
2025-12-10,141.33999633789062,141.33999633789062,143.24000549316406,140.17999267578125,141.0,5203854
2025-12-11,145.2899932861328,145.2899932861328,145.60000610351562,140.50999450683594,141.5,6392124
2025-12-12,149.57000732421875,149.57000732421875,150.35000610351562,145.25,145.25,12007352
2025-12-15,151.7899932861328,151.7899932861328,152.1999969482422,148.00999450683594,149.10000610351562,9612799
2025-12-16,149.49000549316406,149.49000549316406,151.89999389648438,148.5,151.0,4429209
2025-12-17,147.83999633789062,147.83999633789062,150.3800048828125,147.0500030517578,150.0500030517578,4610967
2025-12-18,145.3300018310547,145.3300018310547,148.5,145.0500030517578,148.0,5703173
2025-12-19,150.08999633789062,150.08999633789062,150.5,144.9499969482422,146.60000610351562,10953964
2025-12-22,148.97000122070312,148.97000122070312,151.6999969482422,148.39999389648438,150.0,4041037
2025-12-23,149.33999633789062,149.33999633789062,150.5,148.4499969482422,149.5,2568295
2025-12-24,146.3300018310547,146.3300018310547,149.89999389648438,146.1300048828125,149.89999389648438,3955280
2025-12-25,146.3300018310547,146.3300018310547,146.3300018310547,146.3300018310547,146.3300018310547,0
2025-12-26,144.8800048828125,144.8800048828125,146.6199951171875,144.49000549316406,146.50999450683594,3776615
2025-12-29,146.0500030517578,146.0500030517578,146.5500030517578,143.47999572753906,145.5,3804621
2025-12-30,145.82000732421875,145.82000732421875,146.60000610351562,144.72999572753906,146.14999389648438,5408553
2025-12-31,145.82000732421875,145.82000732421875,147.25,144.80999755859375,146.0,3603961
2026-01-01,144.17999267578125,144.17999267578125,146.42999267578125,143.8000030517578,146.0399932861328,4298978
2026-01-02,144.4600067138672,144.4600067138672,145.89999389648438,142.64999389648438,144.5,8134028
2026-01-05,147.19000244140625,147.19000244140625,150.19000244140625,145.9499969482422,147.0,12619074
2026-01-06,147.6699981689453,147.6699981689453,148.9499969482422,146.5800018310547,148.0,4109307
2026-01-07,147.63999938964844,147.63999938964844,148.35000610351562,146.10000610351562,147.60000610351562,4564682
2026-01-08,144.97999572753906,144.97999572753906,147.82000732421875,143.7100067138672,147.63999938964844,5855201
2026-01-09,144.02999877929688,144.02999877929688,146.25,143.2899932861328,145.3000030517578,3963220
2026-01-12,143.74000549316406,143.74000549316406,144.38999938964844,141.2100067138672,143.0,5300196
2026-01-13,143.3699951171875,143.3699951171875,144.75,141.0500030517578,144.25,5933750
2026-01-14,145.32000732421875,145.32000732421875,146.0,142.52000427246094,142.60000610351562,3933831
2026-01-15,145.32000732421875,145.32000732421875,145.32000732421875,145.32000732421875,145.32000732421875,0
2026-01-16,144.83999633789062,144.83999633789062,145.89999389648438,143.22999572753906,144.60000610351562,8110476
