date_,adj close_irb.ns,close_irb.ns,high_irb.ns,low_irb.ns,open_irb.ns,volume_irb.ns
2024-04-29,68.26069641113281,68.94999694824219,70.0999984741211,68.5,69.4000015258789,26318661
2024-04-30,67.3201904296875,68.0,69.75,67.69999694824219,69.4000015258789,14051413
2024-05-02,69.00318908691406,69.69999694824219,70.94999694824219,67.55000305175781,68.3499984741211,38107997
2024-05-03,69.05269622802734,69.75,70.6500015258789,68.75,70.4000015258789,25805633
2024-05-06,66.97369384765625,67.6500015258789,70.30000305175781,65.25,70.25,28254815
2024-05-07,65.38969421386719,66.05000305175781,68.4000015258789,65.4000015258789,68.0,23782432
2024-05-08,67.17169952392578,67.8499984741211,68.8499984741211,65.69999694824219,67.0,27267864
2024-05-09,64.94418334960938,65.5999984741211,69.44999694824219,65.0,68.0999984741211,19907026
2024-05-10,62.023677825927734,62.650001525878906,66.69999694824219,62.04999923706055,66.5999984741211,36108053
2024-05-13,63.3106803894043,63.95000076293945,64.4000015258789,60.70000076293945,63.599998474121094,27711411
2024-05-14,65.19168853759766,65.8499984741211,66.0,63.599998474121094,64.25,13412522
2024-05-15,65.14210510253906,65.69999694824219,67.0999984741211,65.5,66.75,11425846
2024-05-16,65.24127197265625,65.80000305175781,66.3499984741211,65.30000305175781,66.25,7408879
2024-05-17,67.4225845336914,68.0,68.69999694824219,65.80000305175781,66.0999984741211,18453263
2024-05-21,68.71154022216797,69.30000305175781,71.6500015258789,68.5,69.44999694824219,35872834
2024-05-22,72.77672576904297,73.4000015258789,74.4000015258789,68.3499984741211,69.5999984741211,125764439
2024-05-23,73.42120361328125,74.05000305175781,75.8499984741211,72.9000015258789,74.0,57402260
2024-05-24,71.9339370727539,72.55000305175781,74.5,72.0,74.0,24457035
2024-05-27,72.28096008300781,72.9000015258789,76.55000305175781,72.5999984741211,73.0,38678723
2024-05-28,70.99199676513672,71.5999984741211,73.5999984741211,70.25,73.30000305175781,26423616
2024-05-29,72.08267211914062,72.69999694824219,72.9000015258789,69.5999984741211,70.8499984741211,23853528
2024-05-30,64.64635467529297,65.19999694824219,67.5999984741211,63.70000076293945,66.5,373284764
2024-05-31,65.53870391845703,66.0999984741211,66.69999694824219,64.6500015258789,66.0,66064005
2024-06-03,72.18182373046875,72.80000305175781,74.5999984741211,71.0,74.5999984741211,173742360
2024-06-04,64.9933853149414,65.55000305175781,73.80000305175781,58.25,73.1500015258789,177923891
2024-06-05,66.72852325439453,67.30000305175781,68.5999984741211,62.650001525878906,67.69999694824219,60921960
2024-06-06,69.60388946533203,70.19999694824219,71.44999694824219,69.0,69.0,47965069
2024-06-07,76.19742584228516,76.8499984741211,78.1500015258789,70.94999694824219,71.30000305175781,150325869
2024-06-10,69.56424713134766,70.16000366210938,76.0,69.80000305175781,75.19999694824219,198568520
2024-06-11,65.55854797363281,66.12000274658203,66.75,63.0,64.9000015258789,903995564
2024-06-12,66.76818084716797,67.33999633789062,68.4000015258789,67.05000305175781,67.05000305175781,148224727
2024-06-13,65.8956527709961,66.45999908447266,67.9800033569336,66.11000061035156,67.9000015258789,88527323
2024-06-14,66.60954284667969,67.18000030517578,67.75,66.31999969482422,66.8499984741211,72458465
2024-06-18,65.95513916015625,66.5199966430664,67.75,66.37000274658203,67.75,49565992
2024-06-19,63.942378997802734,64.48999786376953,66.9000015258789,64.05000305175781,66.87999725341797,80175603
2024-06-20,65.092529296875,65.6500015258789,66.25,64.08999633789062,64.9000015258789,60939382
2024-06-21,65.70726776123047,66.2699966430664,66.69000244140625,65.3499984741211,65.94999694824219,50904821
2024-06-24,65.75684356689453,66.31999969482422,67.30000305175781,65.37000274658203,65.83999633789062,65131252
2024-06-25,65.15201568603516,65.70999908447266,66.9000015258789,65.5999984741211,66.4800033569336,23880497
2024-06-26,65.13218688964844,65.69000244140625,66.38999938964844,65.41000366210938,65.81999969482422,18993673
2024-06-27,64.31916046142578,64.87000274658203,66.23999786376953,64.0,65.6500015258789,25769251
2024-06-28,64.31916046142578,64.87000274658203,65.37000274658203,64.55999755859375,65.19999694824219,21702101
2024-07-01,64.37864685058594,64.93000030517578,65.7300033569336,64.73999786376953,65.19999694824219,16562927
2024-07-02,64.23983764648438,64.79000091552734,65.44000244140625,64.3499984741211,65.19999694824219,17156394
2024-07-03,65.15201568603516,65.70999908447266,66.5,64.69999694824219,65.11000061035156,29738133
2024-07-04,67.11521911621094,67.69000244140625,68.19999694824219,65.0999984741211,65.73999786376953,79104545
2024-07-05,66.9863052368164,67.55999755859375,68.4800033569336,66.77999877929688,67.94000244140625,63395768
2024-07-08,66.57979583740234,67.1500015258789,68.5999984741211,67.0,67.9000015258789,31009845
2024-07-09,67.0457992553711,67.62000274658203,68.5999984741211,66.70999908447266,68.01000213623047,35089199
2024-07-10,67.43250274658203,68.01000213623047,69.5,64.9000015258789,67.80000305175781,136535604
2024-07-11,67.5613784790039,68.13999938964844,69.7699966430664,67.94999694824219,69.30000305175781,77351160
2024-07-12,67.7795181274414,68.36000061035156,69.23999786376953,67.41000366210938,68.44000244140625,67790144
2024-07-15,67.6208724975586,68.19999694824219,68.75,67.55999755859375,68.75,59547363
2024-07-16,70.37727355957031,70.9800033569336,72.0,68.05999755859375,68.31999969482422,229988526
2024-07-18,68.46366882324219,69.05000305175781,71.94000244140625,68.41000366210938,71.25,79236761
2024-07-19,66.3616714477539,66.93000030517578,69.0999984741211,66.6500015258789,69.0999984741211,54762199
2024-07-22,67.23419189453125,67.80999755859375,68.69999694824219,66.19999694824219,66.80000305175781,41545816
2024-07-23,65.69735717773438,66.26000213623047,69.55000305175781,61.5,68.30000305175781,106050292
2024-07-24,66.79792785644531,67.37000274658203,67.83000183105469,65.80000305175781,66.33999633789062,36220596
2024-07-25,65.66761016845703,66.2300033569336,67.37000274658203,66.11000061035156,66.80000305175781,28274028
2024-07-26,66.35175323486328,66.91999816894531,67.80000305175781,66.55000305175781,66.69999694824219,26430603
2024-07-29,66.20301055908203,66.7699966430664,67.66999816894531,66.5999984741211,67.3499984741211,21173955
2024-07-30,66.10387420654297,66.66999816894531,67.27999877929688,66.5,66.80000305175781,17726203
2024-07-31,65.81633758544922,66.37999725341797,67.0,66.05999755859375,66.9000015258789,16804857
2024-08-01,64.72567749023438,65.27999877929688,66.80000305175781,64.8499984741211,66.55000305175781,21721672
2024-08-02,63.942378997802734,64.48999786376953,65.16999816894531,63.779998779296875,64.5,23803383
2024-08-05,60.164737701416016,60.68000030517578,62.59000015258789,60.29999923706055,62.040000915527344,52989064
2024-08-06,59.966434478759766,60.47999954223633,62.79999923706055,60.349998474121094,62.33000183105469,31409528
2024-08-07,62.24690246582031,62.779998779296875,63.0,60.560001373291016,61.68000030517578,21993333
2024-08-08,63.198753356933594,63.7400016784668,64.44000244140625,62.41999816894531,62.95000076293945,28126517
2024-08-09,61.443782806396484,61.970001220703125,64.43000030517578,61.599998474121094,64.25,30250007
2024-08-12,61.830467224121094,62.36000061035156,63.189998626708984,61.75,61.970001220703125,20440909
2024-08-13,62.425376892089844,62.959999084472656,63.79999923706055,62.52000045776367,62.68000030517578,18405289
2024-08-14,62.028770446777344,62.560001373291016,63.47999954223633,62.11000061035156,63.22999954223633,12789844
2024-08-16,62.306396484375,62.84000015258789,63.25,62.56999969482422,63.0,12208369
2024-08-19,64.2596664428711,64.80999755859375,64.94999694824219,63.09000015258789,63.099998474121094,20781881
2024-08-20,64.30931854248047,64.76000213623047,65.5999984741211,64.3499984741211,64.80999755859375,18110707
2024-08-21,64.2596664428711,64.70999908447266,65.08000183105469,64.3499984741211,64.72000122070312,11181166
2024-08-22,64.8852767944336,65.33999633789062,65.55000305175781,64.54000091552734,65.0,16710098
2024-08-23,64.2596664428711,64.70999908447266,65.56999969482422,64.5,65.44999694824219,11694725
2024-08-26,65.35200500488281,65.80999755859375,66.25,64.93000030517578,65.38999938964844,23039971
2024-08-27,65.32221984863281,65.77999877929688,66.26000213623047,65.47000122070312,65.69000244140625,13299429
2024-08-28,65.8485336303711,66.30999755859375,66.9000015258789,65.69999694824219,65.69999694824219,19914036
2024-08-29,63.72342300415039,64.16999816894531,66.37000274658203,64.0,66.30000305175781,16548494
2024-08-30,62.90913009643555,63.349998474121094,64.80000305175781,63.20000076293945,64.48999786376953,34391284
2024-09-02,62.58142852783203,63.02000045776367,64.0999984741211,62.79999923706055,63.5,14669726
2024-09-03,63.20705032348633,63.650001525878906,64.12000274658203,62.90999984741211,63.02000045776367,10022487
2024-09-04,62.770103454589844,63.209999084472656,64.22000122070312,62.810001373291016,63.0,14437904
2024-09-05,61.449363708496094,61.880001068115234,64.16999816894531,61.59000015258789,63.45000076293945,34448265
2024-09-06,61.47915267944336,61.90999984741211,63.060001373291016,61.25,62.0,18026553
2024-09-09,61.449363708496094,61.880001068115234,62.0,60.349998474121094,61.86000061035156,15146814
2024-09-10,61.99553298950195,62.43000030517578,63.630001068115234,62.11000061035156,63.0,17777117
2024-09-11,59.43348693847656,59.849998474121094,63.040000915527344,59.54999923706055,62.43000030517578,30113288
2024-09-12,59.63209533691406,60.04999923706055,61.33000183105469,59.119998931884766,60.20000076293945,28411213
2024-09-13,61.01242446899414,61.439998626708984,61.869998931884766,60.25,60.349998474121094,19608547
2024-09-16,59.81084442138672,60.22999954223633,61.75,60.099998474121094,61.75,15808495
2024-09-17,60.08889389038086,60.5099983215332,60.90999984741211,59.849998474121094,60.47999954223633,23198960
2024-09-18,60.317298889160156,60.7400016784668,61.189998626708984,60.20000076293945,60.45000076293945,17044222
2024-09-19,58.59933090209961,59.0099983215332,61.099998474121094,58.0,61.0,30392633
2024-09-20,62.64101028442383,63.08000183105469,65.5,59.0099983215332,59.400001525878906,130358748
2024-09-23,62.71052551269531,63.150001525878906,64.30000305175781,62.599998474121094,64.12000274658203,18659371
2024-09-24,61.80685806274414,62.2400016784668,63.349998474121094,61.93000030517578,63.150001525878906,10672161
2024-09-25,61.10179901123047,61.529998779296875,62.650001525878906,61.220001220703125,62.13999938964844,8341514
2024-09-26,60.98263168334961,61.40999984741211,61.75,60.599998474121094,61.599998474121094,10350432
2024-09-27,62.47219467163086,62.90999984741211,63.459999084472656,61.02000045776367,61.15999984741211,22432389
2024-09-30,60.63507080078125,61.060001373291016,62.880001068115234,60.70000076293945,62.150001525878906,23096194
2024-10-01,60.89326095581055,61.31999969482422,61.81999969482422,60.880001068115234,61.29999923706055,11362022
2024-10-03,59.61223602294922,60.029998779296875,60.72999954223633,59.79999923706055,60.0,9933155
2024-10-04,59.27459716796875,59.689998626708984,60.59000015258789,58.52000045776367,60.0,15584042
2024-10-07,55.57056427001953,55.959999084472656,60.20000076293945,55.68000030517578,59.79999923706055,24614835
2024-10-08,58.50003433227539,58.90999984741211,59.38999938964844,55.060001373291016,55.959999084472656,18400231
2024-10-09,59.66189193725586,60.08000183105469,60.88999938964844,59.70000076293945,60.599998474121094,15960915
2024-10-10,58.241844177246094,58.650001525878906,60.54999923706055,58.25,60.5,12340963
2024-10-11,59.03627395629883,59.45000076293945,59.70000076293945,58.29999923706055,59.0,7683699
2024-10-14,58.221981048583984,58.630001068115234,59.599998474121094,58.04999923706055,59.599998474121094,10181679
2024-10-15,58.53975296020508,58.95000076293945,59.369998931884766,58.40999984741211,58.630001068115234,7795743
2024-10-16,59.50299835205078,59.91999816894531,60.5,58.40999984741211,58.41999816894531,10573382
2024-10-17,57.68574142456055,58.09000015258789,60.150001525878906,57.900001525878906,60.0,7808266
2024-10-18,56.87144470214844,57.27000045776367,58.04999923706055,56.209999084472656,58.0,15951384
2024-10-21,55.818817138671875,56.209999084472656,57.75,55.90999984741211,57.5,11713948
2024-10-22,52.363040924072266,52.72999954223633,56.22999954223633,52.209999084472656,56.150001525878906,19382902
2024-10-23,52.611297607421875,52.97999954223633,53.95000076293945,51.36000061035156,52.72999954223633,19301340
2024-10-24,52.1942253112793,52.560001373291016,53.630001068115234,52.20000076293945,53.34000015258789,14065940
2024-10-25,50.43653869628906,50.790000915527344,53.04999923706055,50.060001373291016,52.900001525878906,18409330
2024-10-28,51.419647216796875,51.779998779296875,52.54999923706055,50.43000030517578,51.689998626708984,16833405
2024-10-29,51.55867385864258,51.91999816894531,52.650001525878906,51.099998474121094,51.9900016784668,15469192
2024-10-30,53.65399169921875,54.029998779296875,54.650001525878906,51.7599983215332,52.029998779296875,27074326
2024-10-31,51.489166259765625,51.849998474121094,53.79999923706055,51.27000045776367,53.349998474121094,33859399
2024-11-01,53.11775207519531,53.4900016784668,53.59000015258789,52.900001525878906,53.20000076293945,5559435
2024-11-04,51.022438049316406,51.380001068115234,53.4900016784668,50.880001068115234,53.4900016784668,15084009
2024-11-05,51.221046447753906,51.58000183105469,51.90999984741211,50.90999984741211,51.380001068115234,11421511
2024-11-06,52.62123107910156,52.9900016784668,53.13999938964844,51.619998931884766,51.849998474121094,13274526
2024-11-07,51.816864013671875,52.18000030517578,53.40999984741211,52.04999923706055,53.220001220703125,10099297
2024-11-08,51.18009948730469,51.439998626708984,52.43000030517578,51.15999984741211,52.25,12171264
2024-11-11,50.881614685058594,51.13999938964844,52.31999969482422,50.380001068115234,51.5,14208844
2024-11-12,49.97621536254883,50.22999954223633,52.189998626708984,50.0,51.47999954223633,11141250
2024-11-13,48.27485275268555,48.52000045776367,50.060001373291016,48.29999923706055,50.0,14937220
2024-11-14,47.51869201660156,47.7599983215332,49.4900016784668,47.61000061035156,48.5099983215332,17659040
2024-11-18,47.16051483154297,47.400001525878906,48.459999084472656,47.150001525878906,47.869998931884766,16499498
2024-11-19,47.18041229248047,47.41999816894531,48.83000183105469,47.27000045776367,47.5,14175300
2024-11-21,45.568599700927734,45.79999923706055,47.7599983215332,45.060001373291016,47.5,24011101
2024-11-22,47.359500885009766,47.599998474121094,47.779998779296875,45.150001525878906,45.9900016784668,14836849
2024-11-25,50.891571044921875,51.150001525878906,51.4900016784668,49.29999923706055,49.29999923706055,43641241
2024-11-26,51.408935546875,51.66999816894531,52.20000076293945,50.650001525878906,51.310001373291016,15254977
2024-11-27,52.00590515136719,52.27000045776367,52.45000076293945,50.91999816894531,51.880001068115234,19369269
2024-11-28,53.35903549194336,53.630001068115234,53.81999969482422,51.77000045776367,52.27000045776367,20320313
2024-11-29,53.1202507019043,53.38999938964844,53.650001525878906,52.189998626708984,53.5,23052374
2024-12-02,54.543025970458984,54.81999969482422,55.7400016784668,52.88999938964844,53.34000015258789,24364208
2024-12-03,54.76191711425781,55.040000915527344,55.349998474121094,54.40999984741211,54.790000915527344,11044588
2024-12-04,56.15483474731445,56.439998626708984,56.7400016784668,54.91999816894531,55.25,20977693
2024-12-05,56.84135437011719,57.130001068115234,57.349998474121094,56.13999938964844,56.5,18171509
2024-12-06,58.701908111572266,59.0,59.459999084472656,57.31999969482422,57.45000076293945,23676714
2024-12-09,59.099884033203125,59.400001525878906,60.09000015258789,58.619998931884766,59.2400016784668,20906297
2024-12-10,58.45316696166992,58.75,61.9900016784668,58.040000915527344,60.5,70371941
2024-12-11,58.602413177490234,58.900001525878906,59.900001525878906,58.31999969482422,58.79999923706055,54438465
2024-12-12,57.846248626708984,58.13999938964844,59.13999938964844,57.869998931884766,59.13999938964844,8952569
2024-12-13,58.81134796142578,59.11000061035156,59.439998626708984,56.810001373291016,57.34000015258789,56753908
2024-12-16,58.04523849487305,58.34000015258789,59.34000015258789,58.25,59.13999938964844,11722628
2024-12-17,57.68705749511719,57.97999954223633,59.189998626708984,57.79999923706055,58.400001525878906,14345221
2024-12-18,56.88114929199219,57.16999816894531,58.11000061035156,56.79999923706055,57.900001525878906,8918379
2024-12-19,56.09514236450195,56.380001068115234,56.959999084472656,55.279998779296875,55.279998779296875,11151062
2024-12-20,54.8116569519043,55.09000015258789,57.189998626708984,54.83000183105469,56.38999938964844,14184031
2024-12-23,54.85145950317383,55.130001068115234,56.099998474121094,54.5,56.0,9581445
2024-12-24,54.314186096191406,54.59000015258789,55.56999969482422,54.5,55.130001068115234,9900609
2024-12-26,55.58771896362305,55.869998931884766,56.2400016784668,54.380001068115234,54.58000183105469,12744151
2024-12-27,54.95095443725586,55.22999954223633,56.150001525878906,55.06999969482422,55.599998474121094,8041378
2024-12-30,55.34893035888672,55.630001068115234,56.72999954223633,55.33000183105469,55.61000061035156,11765847
2024-12-31,56.95079803466797,57.2400016784668,57.61000061035156,55.25,55.5,13378017
2025-01-01,59.23918151855469,59.540000915527344,59.72999954223633,57.25,57.70000076293945,31523191
2025-01-02,59.78639602661133,60.09000015258789,60.45000076293945,58.61000061035156,60.0,25592914
2025-01-03,60.005287170410156,60.310001373291016,60.95000076293945,59.369998931884766,59.939998626708984,27379807
2025-01-06,56.980648040771484,57.27000045776367,60.25,56.54999923706055,60.20000076293945,27813404
2025-01-07,58.07508850097656,58.369998931884766,59.06999969482422,57.220001220703125,57.220001220703125,11820099
2025-01-08,56.980648040771484,57.27000045776367,58.470001220703125,56.470001220703125,58.29999923706055,12036075
2025-01-09,55.22953796386719,55.5099983215332,57.279998779296875,55.2599983215332,57.20000076293945,10709151
2025-01-10,52.64267349243164,52.90999984741211,56.400001525878906,52.75,56.0,22593857
2025-01-13,49.56828689575195,49.81999969482422,52.72999954223633,49.41999816894531,51.689998626708984,20463982
2025-01-14,51.01095962524414,51.27000045776367,51.880001068115234,49.52000045776367,49.54999923706055,16562862
2025-01-15,50.87166976928711,51.130001068115234,52.45000076293945,50.7400016784668,51.9900016784668,15221818
2025-01-16,52.27454376220703,52.540000915527344,53.04999923706055,51.5,51.54999923706055,12162459
2025-01-17,54.6126708984375,54.88999938964844,55.290000915527344,52.349998474121094,52.540000915527344,20429068
2025-01-20,54.622623443603516,54.900001525878906,55.29999923706055,54.06999969482422,55.13999938964844,10955241
2025-01-21,52.81181716918945,53.08000183105469,55.209999084472656,53.0,55.189998626708984,11323593
2025-01-22,52.06560134887695,52.33000183105469,53.43000030517578,50.880001068115234,53.400001525878906,13333721
2025-01-23,52.672523498535156,52.939998626708984,53.84000015258789,51.95000076293945,52.04999923706055,11171231
2025-01-24,51.677574157714844,51.939998626708984,53.5,51.689998626708984,53.09000015258789,12374149
2025-01-27,49.299652099609375,49.54999923706055,51.939998626708984,49.15999984741211,51.939998626708984,17332595
2025-01-28,49.986167907714844,50.2400016784668,50.72999954223633,48.2599983215332,50.5,20452640
2025-01-29,52.00590515136719,52.27000045776367,52.54999923706055,50.36000061035156,50.45000076293945,9911672
2025-01-30,53.37894058227539,53.650001525878906,54.0,52.36000061035156,52.79999923706055,14330656
2025-01-31,57.030391693115234,57.31999969482422,57.720001220703125,54.220001220703125,55.060001373291016,39972302
2025-02-01,55.388729095458984,55.66999816894531,60.880001068115234,55.0099983215332,59.0,89958203
2025-02-03,52.87150955200195,53.13999938964844,55.0,52.33000183105469,55.0,28485556
2025-02-04,53.9858512878418,54.2599983215332,54.7400016784668,53.5,54.25,15419489
2025-02-05,54.16494369506836,54.439998626708984,55.150001525878906,54.150001525878906,54.29999923706055,8466593
2025-02-06,53.796138763427734,53.970001220703125,54.79999923706055,53.54999923706055,54.599998474121094,7710409
2025-02-07,53.03858184814453,53.209999084472656,53.79999923706055,52.58000183105469,53.599998474121094,8907154
2025-02-10,51.563350677490234,51.72999954223633,53.29999923706055,51.599998474121094,53.150001525878906,9661788
2025-02-11,49.89873504638672,50.060001373291016,52.2400016784668,49.70000076293945,52.0,16441328
2025-02-12,49.460147857666016,49.619998931884766,50.2599983215332,47.099998474121094,49.86000061035156,26334517
2025-02-13,49.31063461303711,49.470001220703125,50.83000183105469,49.15999984741211,49.900001525878906,15086946
2025-02-14,47.237335205078125,47.38999938964844,49.900001525878906,46.650001525878906,49.79999923706055,20295966
2025-02-17,47.54633331298828,47.70000076293945,48.130001068115234,45.70000076293945,46.54999923706055,19338403
2025-02-18,45.961456298828125,46.11000061035156,47.599998474121094,45.40999984741211,47.599998474121094,21433963
2025-02-19,46.92833709716797,47.08000183105469,47.63999938964844,45.40999984741211,45.70000076293945,13509673
2025-02-20,47.655982971191406,47.810001373291016,47.900001525878906,46.52000045776367,47.08000183105469,10696146
2025-02-21,47.307106018066406,47.459999084472656,49.400001525878906,47.29999923706055,47.650001525878906,16849908
2025-02-24,46.61933135986328,46.77000045776367,47.66999816894531,46.25,46.90999984741211,12861759
2025-02-25,46.230587005615234,46.380001068115234,47.310001373291016,46.04999923706055,46.349998474121094,8252603
2025-02-27,45.094261169433594,45.2400016784668,46.70000076293945,45.11000061035156,46.400001525878906,11479327
2025-02-28,43.12063980102539,43.2599983215332,45.130001068115234,42.68000030517578,44.5,27555059
2025-03-03,42.81163787841797,42.95000076293945,44.189998626708984,41.040000915527344,43.400001525878906,19557905
2025-03-04,42.432861328125,42.56999969482422,43.470001220703125,41.849998474121094,42.060001373291016,19928649
2025-03-05,44.48622512817383,44.630001068115234,44.849998474121094,42.75,42.75,15143191
2025-03-06,44.845069885253906,44.9900016784668,45.790000915527344,44.709999084472656,45.5,12471471
2025-03-07,44.36661148071289,44.5099983215332,45.54999923706055,44.22999954223633,44.900001525878906,13796608
2025-03-10,43.50938415527344,43.650001525878906,45.95000076293945,43.380001068115234,45.150001525878906,23809726
2025-03-11,43.250221252441406,43.38999938964844,43.88999938964844,42.540000915527344,43.0,12272578
2025-03-12,43.52931594848633,43.66999816894531,44.5,43.02000045776367,43.650001525878906,20180060
2025-03-13,42.6621208190918,42.79999923706055,44.099998474121094,42.70000076293945,44.0,11401951
