date_,adj close_naukri.ns,close_naukri.ns,high_naukri.ns,low_naukri.ns,open_naukri.ns,volume_naukri.ns
2024-04-26,1170.5740966796875,1179.3699951171875,1199.97998046875,1176.02001953125,1181.4000244140625,776600
2024-04-29,1204.7274169921875,1213.780029296875,1223.6300048828125,1181.6400146484375,1184.0,2287260
2024-04-30,1201.719970703125,1210.75,1228.0,1206.5899658203125,1223.4000244140625,1013830
2024-05-02,1203.2088623046875,1212.25,1220.3800048828125,1163.5999755859375,1207.0,803040
2024-05-03,1190.6234130859375,1199.5699462890625,1220.0,1188.5999755859375,1216.8299560546875,906315
2024-05-06,1188.30078125,1197.22998046875,1210.800048828125,1192.199951171875,1209.4000244140625,494795
2024-05-07,1168.28125,1177.06005859375,1198.7900390625,1167.760009765625,1196.5999755859375,938440
2024-05-08,1191.0601806640625,1200.010009765625,1206.0,1166.199951171875,1177.06005859375,659265
2024-05-09,1181.53173828125,1190.4100341796875,1227.300048828125,1185.3800048828125,1196.0400390625,1331495
2024-05-10,1196.4892578125,1205.47998046875,1210.0,1173.030029296875,1191.0,1402570
2024-05-13,1202.3651123046875,1211.4000244140625,1221.2900390625,1181.0,1193.0999755859375,1090010
2024-05-14,1194.484375,1203.4599609375,1223.550048828125,1200.6400146484375,1211.0,899390
2024-05-15,1179.457275390625,1188.3199462890625,1205.4599609375,1173.4300537109375,1204.0,797635
2024-05-16,1164.598876953125,1173.3499755859375,1200.0,1122.010009765625,1199.800048828125,2250255
2024-05-17,1235.1190185546875,1244.4000244140625,1267.6199951171875,1201.0799560546875,1210.0,7714255
2024-05-21,1271.475830078125,1281.030029296875,1295.0,1240.7099609375,1244.0,3397620
2024-05-22,1270.384033203125,1279.9300537109375,1293.0,1269.4000244140625,1281.030029296875,3992780
2024-05-23,1279.2772216796875,1288.8900146484375,1309.0,1263.0999755859375,1285.989990234375,1982805
2024-05-24,1257.7786865234375,1267.22998046875,1308.0,1257.050048828125,1288.8900146484375,1927485
2024-05-27,1242.2354736328125,1251.5699462890625,1283.0899658203125,1241.0,1271.97998046875,1253790
2024-05-28,1207.2584228515625,1216.3299560546875,1269.5699462890625,1212.3199462890625,1255.4000244140625,1153325
2024-05-29,1175.4075927734375,1184.239990234375,1208.3199462890625,1181.5,1201.6099853515625,1837255
2024-05-30,1142.5050048828125,1151.0899658203125,1183.0999755859375,1148.0,1179.010009765625,1907345
2024-05-31,1130.922119140625,1139.4200439453125,1160.0,1132.0,1155.0,4191965
2024-06-03,1134.5545654296875,1143.0799560546875,1217.5999755859375,1135.68994140625,1217.5999755859375,2059415
2024-06-04,1118.5350341796875,1126.93994140625,1150.800048828125,1050.0,1150.800048828125,1906825
2024-06-05,1190.166748046875,1199.1099853515625,1210.02001953125,1113.8800048828125,1114.0,2760005
2024-06-06,1215.9034423828125,1225.0400390625,1232.8900146484375,1200.1600341796875,1220.0,2082170
2024-06-07,1236.6673583984375,1245.9599609375,1271.989990234375,1224.199951171875,1229.0,2114275
2024-06-10,1236.1015625,1245.3900146484375,1256.3499755859375,1229.6199951171875,1250.0,1489145
2024-06-11,1234.9501953125,1244.22998046875,1265.7900390625,1239.4000244140625,1248.0,1190285
2024-06-12,1240.7764892578125,1250.0999755859375,1263.5999755859375,1244.0,1248.1500244140625,1895345
2024-06-13,1243.992431640625,1253.3399658203125,1273.199951171875,1249.2900390625,1257.0,1115715
2024-06-14,1239.27783203125,1248.5899658203125,1260.699951171875,1234.4000244140625,1256.0,1280300
2024-06-18,1228.101806640625,1237.3299560546875,1271.5999755859375,1225.0,1225.0,1342375
2024-06-19,1239.03955078125,1248.3499755859375,1255.0799560546875,1220.56005859375,1244.800048828125,1213160
2024-06-20,1247.2081298828125,1256.5799560546875,1267.1500244140625,1238.8399658203125,1248.3499755859375,950670
2024-06-21,1267.4163818359375,1276.93994140625,1299.0,1266.5899658203125,1266.5899658203125,1723335
2024-06-24,1308.98388671875,1318.8199462890625,1322.0,1258.75,1276.0,2170130
2024-06-25,1319.802734375,1329.719970703125,1341.530029296875,1296.010009765625,1318.9300537109375,2137185
2024-06-26,1339.5245361328125,1349.5899658203125,1356.0,1322.050048828125,1326.0,1525165
2024-06-27,1336.6759033203125,1346.719970703125,1353.030029296875,1334.68994140625,1349.5899658203125,967925
2024-06-28,1347.0479736328125,1357.1700439453125,1363.989990234375,1340.0,1347.800048828125,1530310
2024-07-01,1377.1219482421875,1387.469970703125,1393.800048828125,1350.02001953125,1350.02001953125,1684055
2024-07-02,1339.256591796875,1349.3199462890625,1392.969970703125,1328.4000244140625,1392.969970703125,2899400
2024-07-03,1352.1595458984375,1362.3199462890625,1367.5899658203125,1346.06005859375,1357.97998046875,1071900
2024-07-04,1337.24169921875,1347.2900390625,1370.800048828125,1345.02001953125,1360.199951171875,371415
2024-07-05,1351.7425537109375,1361.9000244140625,1365.7900390625,1342.510009765625,1354.010009765625,363330
2024-07-08,1361.2611083984375,1371.489990234375,1391.280029296875,1363.760009765625,1374.9000244140625,1019840
2024-07-09,1378.561279296875,1388.9200439453125,1412.5999755859375,1366.02001953125,1371.4000244140625,1824660
2024-07-10,1346.22412109375,1356.3399658203125,1397.25,1350.0,1388.199951171875,1140440
2024-07-11,1312.9144287109375,1322.780029296875,1371.1800537109375,1313.8199462890625,1356.989990234375,1359895
2024-07-12,1362.0653076171875,1372.300048828125,1383.9100341796875,1328.0999755859375,1328.739990234375,3120320
2024-07-15,1357.4498291015625,1367.6500244140625,1395.0,1361.6199951171875,1374.0,848915
2024-07-16,1352.239013671875,1362.4000244140625,1379.989990234375,1348.25,1379.800048828125,600455
2024-07-18,1376.109619140625,1386.449951171875,1397.0,1362.97998046875,1362.97998046875,1580645
2024-07-19,1355.335693359375,1365.52001953125,1413.989990234375,1356.3699951171875,1390.449951171875,1115365
2024-07-22,1375.593505859375,1385.9300537109375,1403.4100341796875,1352.77001953125,1364.989990234375,1468170
2024-07-23,1368.7647705078125,1379.050048828125,1397.5,1341.3599853515625,1385.9300537109375,877240
2024-07-24,1379.107177734375,1389.469970703125,1402.800048828125,1365.97998046875,1371.0,1189520
2024-07-25,1392.2581787109375,1402.719970703125,1406.1800537109375,1365.2900390625,1380.0,718270
2024-07-26,1426.759033203125,1437.47998046875,1442.0,1401.52001953125,1408.0,1802930
2024-07-29,1411.3587646484375,1419.5899658203125,1452.0999755859375,1416.010009765625,1448.989990234375,877015
2024-07-30,1393.8309326171875,1401.9599609375,1427.3199462890625,1397.7900390625,1421.7900390625,694125
2024-07-31,1397.3006591796875,1405.449951171875,1421.510009765625,1401.2099609375,1405.800048828125,1231325
2024-08-01,1372.8831787109375,1380.8900146484375,1418.0,1373.1099853515625,1411.0,1124665
2024-08-02,1435.7266845703125,1444.0999755859375,1465.550048828125,1368.9599609375,1376.0,7175560
2024-08-05,1386.6629638671875,1394.75,1428.7900390625,1362.02001953125,1400.010009765625,1667055
2024-08-06,1352.8997802734375,1360.7900390625,1425.0,1356.4000244140625,1400.0,852965
2024-08-07,1401.555908203125,1409.72998046875,1416.780029296875,1367.8499755859375,1380.0,2844655
2024-08-08,1374.5037841796875,1382.52001953125,1410.2099609375,1378.4100341796875,1409.0,545140
2024-08-09,1434.53369140625,1442.9000244140625,1450.0,1392.8399658203125,1403.1700439453125,2169800
2024-08-12,1427.4151611328125,1435.739990234375,1460.0,1414.050048828125,1460.0,1373055
2024-08-13,1411.4383544921875,1419.6700439453125,1459.0,1407.81005859375,1443.9599609375,1155785
2024-08-14,1438.957763671875,1447.3499755859375,1463.800048828125,1413.6300048828125,1420.0,1557105
2024-08-16,1474.9677734375,1483.5699462890625,1488.0,1445.0,1467.0,1665850
2024-08-19,1470.1160888671875,1478.68994140625,1492.6300048828125,1472.219970703125,1483.5699462890625,621000
2024-08-20,1472.9595947265625,1481.550048828125,1486.6500244140625,1472.5999755859375,1478.68994140625,1148210
2024-08-21,1472.9298095703125,1481.52001953125,1486.780029296875,1475.010009765625,1481.550048828125,482210
2024-08-22,1480.2569580078125,1488.8900146484375,1514.010009765625,1464.4000244140625,1489.0,1061190
2024-08-23,1469.947021484375,1478.52001953125,1489.47998046875,1462.81005859375,1488.8900146484375,818150
2024-08-26,1491.0838623046875,1499.780029296875,1507.81005859375,1477.530029296875,1477.530029296875,1378060
2024-08-27,1490.099609375,1498.7900390625,1506.72998046875,1491.2099609375,1499.780029296875,532205
2024-08-28,1515.6904296875,1524.530029296875,1528.1300048828125,1494.56005859375,1498.7900390625,1212000
2024-08-29,1527.67041015625,1536.5799560546875,1540.0,1510.199951171875,1519.81005859375,961130
2024-08-30,1526.855224609375,1535.760009765625,1545.0,1524.010009765625,1536.5799560546875,1409320
2024-09-02,1504.5850830078125,1513.3599853515625,1549.300048828125,1502.510009765625,1535.989990234375,1332115
2024-09-03,1480.455810546875,1489.0899658203125,1528.800048828125,1486.0,1516.0,642950
2024-09-04,1478.45751953125,1487.0799560546875,1491.1400146484375,1452.81005859375,1471.7900390625,793615
2024-09-05,1486.33154296875,1495.0,1501.3299560546875,1482.4100341796875,1497.9000244140625,610375
2024-09-06,1476.3697509765625,1484.97998046875,1500.1500244140625,1477.93994140625,1497.0899658203125,669085
2024-09-09,1475.116943359375,1483.719970703125,1497.5799560546875,1459.2900390625,1466.199951171875,664125
2024-09-10,1486.6695556640625,1495.3399658203125,1508.8599853515625,1486.0,1495.0,662835
2024-09-11,1525.0555419921875,1533.949951171875,1555.4000244140625,1495.550048828125,1499.989990234375,2253665
2024-09-12,1548.6878662109375,1557.719970703125,1561.5799560546875,1524.0,1544.989990234375,852445
2024-09-13,1536.846923828125,1545.81005859375,1566.0,1538.56005859375,1565.0,503730
2024-09-16,1571.59423828125,1580.760009765625,1588.5999755859375,1543.0,1545.81005859375,1205305
2024-09-17,1551.9986572265625,1561.050048828125,1592.949951171875,1553.0,1580.760009765625,635125
2024-09-18,1539.33251953125,1548.31005859375,1561.989990234375,1514.010009765625,1561.050048828125,629850
2024-09-19,1571.25634765625,1580.4200439453125,1630.199951171875,1551.0,1580.199951171875,4464010
2024-09-20,1611.839599609375,1621.239990234375,1625.3900146484375,1566.0,1578.199951171875,2073445
2024-09-23,1619.783203125,1629.22998046875,1652.0699462890625,1622.260009765625,1622.300048828125,980735
2024-09-24,1607.4849853515625,1616.8599853515625,1651.5999755859375,1610.1300048828125,1639.22998046875,936650
2024-09-25,1578.0367431640625,1587.239990234375,1627.989990234375,1577.5999755859375,1627.989990234375,1110935
2024-09-26,1580.3233642578125,1589.5400390625,1603.489990234375,1566.8199462890625,1600.0,1058045
2024-09-27,1624.6748046875,1634.1500244140625,1645.4100341796875,1600.0899658203125,1610.0699462890625,2029940
2024-09-30,1610.7459716796875,1620.1400146484375,1642.8399658203125,1605.52001953125,1622.739990234375,971110
2024-10-01,1629.6854248046875,1639.18994140625,1650.0,1628.1199951171875,1628.9599609375,848030
2024-10-03,1615.1800537109375,1624.5999755859375,1636.0,1602.1300048828125,1619.989990234375,577885
2024-10-04,1630.2222900390625,1639.72998046875,1661.780029296875,1619.760009765625,1624.0,2141335
2024-10-07,1588.028564453125,1597.2900390625,1661.780029296875,1582.010009765625,1661.780029296875,1893920
2024-10-08,1644.419677734375,1654.010009765625,1661.3800048828125,1597.6099853515625,1609.1500244140625,1217655
2024-10-09,1668.7576904296875,1678.489990234375,1694.4000244140625,1660.0,1662.0,852950
2024-10-10,1649.42041015625,1659.0400390625,1687.8900146484375,1652.0,1686.0,477895
2024-10-11,1662.96142578125,1672.6600341796875,1678.1600341796875,1651.949951171875,1659.0400390625,717630
2024-10-14,1647.620849609375,1657.22998046875,1679.8499755859375,1647.800048828125,1677.989990234375,731080
2024-10-15,1648.068359375,1657.6800537109375,1674.5999755859375,1645.969970703125,1666.989990234375,793755
2024-10-16,1626.9813232421875,1636.469970703125,1656.0,1627.0,1648.969970703125,616890
2024-10-17,1586.6663818359375,1595.9200439453125,1645.989990234375,1591.97998046875,1636.469970703125,1370175
2024-10-18,1608.3896484375,1617.77001953125,1622.0400390625,1582.1400146484375,1598.0,703155
2024-10-21,1580.6514892578125,1589.8699951171875,1631.949951171875,1582.3800048828125,1623.4000244140625,551420
2024-10-22,1520.9398193359375,1529.81005859375,1595.5999755859375,1524.300048828125,1591.780029296875,756445
2024-10-23,1557.05908203125,1566.1400146484375,1589.3800048828125,1510.199951171875,1524.0,1680480
2024-10-24,1534.3614501953125,1543.31005859375,1569.719970703125,1531.6800537109375,1566.1400146484375,609025
2024-10-25,1510.71923828125,1519.530029296875,1551.989990234375,1486.81005859375,1548.0,1835575
2024-10-28,1529.6092529296875,1538.530029296875,1570.0,1520.010009765625,1520.010009765625,633990
2024-10-29,1530.9014892578125,1539.8299560546875,1547.530029296875,1496.6099853515625,1538.0899658203125,851900
2024-10-30,1526.9744873046875,1535.8800048828125,1571.2900390625,1525.6199951171875,1536.02001953125,861150
2024-10-31,1479.56103515625,1488.18994140625,1545.4599609375,1481.31005859375,1530.1500244140625,1490795
2024-11-01,1485.029052734375,1493.68994140625,1498.989990234375,1488.18994140625,1488.18994140625,53670
2024-11-04,1535.59423828125,1544.550048828125,1549.469970703125,1474.1099853515625,1490.0,1900525
2024-11-05,1519.3192138671875,1528.1800537109375,1549.0,1520.0,1544.550048828125,878455
2024-11-06,1590.1263427734375,1599.4000244140625,1602.4200439453125,1531.010009765625,1532.0,1566415
2024-11-07,1571.43505859375,1580.5999755859375,1609.1700439453125,1558.0,1604.800048828125,839335
2024-11-08,1522.0433349609375,1530.9200439453125,1582.0,1500.4300537109375,1579.4000244140625,2896825
2024-11-11,1581.0789794921875,1590.300048828125,1620.0,1519.3599853515625,1534.0,2827160
2024-11-12,1555.1900634765625,1564.260009765625,1607.0,1560.550048828125,1589.0,814435
2024-11-13,1514.1593017578125,1522.989990234375,1564.0,1517.5999755859375,1564.0,847625
2024-11-14,1544.631591796875,1553.6400146484375,1568.4100341796875,1510.0,1523.0,938055
2024-11-18,1509.128662109375,1517.9300537109375,1575.1600341796875,1498.219970703125,1569.719970703125,1434895
2024-11-19,1518.5784912109375,1525.02001953125,1549.800048828125,1517.6800537109375,1520.1600341796875,782945
2024-11-21,1496.7210693359375,1503.0699462890625,1520.010009765625,1498.199951171875,1517.6099853515625,738710
2024-11-22,1593.2318115234375,1599.989990234375,1605.9200439453125,1534.0,1539.8800048828125,4935000
2024-11-25,1632.1368408203125,1639.06005859375,1662.0,1603.199951171875,1603.199951171875,2668425
2024-11-26,1642.542724609375,1649.510009765625,1667.5999755859375,1630.199951171875,1646.800048828125,1295245
2024-11-27,1661.51220703125,1668.56005859375,1672.800048828125,1645.3299560546875,1650.0,1207120
2024-11-28,1633.461181640625,1640.3900146484375,1680.9300537109375,1635.199951171875,1664.800048828125,1275315
2024-11-29,1644.0860595703125,1651.06005859375,1659.530029296875,1622.6400146484375,1641.6400146484375,1418705
2024-12-02,1682.303955078125,1689.43994140625,1696.280029296875,1645.8299560546875,1648.0,1541390
2024-12-03,1687.342529296875,1694.5,1703.9599609375,1671.27001953125,1699.4300537109375,1465260
2024-12-04,1681.975341796875,1689.1099853515625,1705.0,1677.280029296875,1691.4000244140625,1731295
2024-12-05,1697.111328125,1704.31005859375,1731.260009765625,1694.510009765625,1699.7900390625,2150265
2024-12-06,1689.613037109375,1696.780029296875,1716.800048828125,1687.5400390625,1716.800048828125,1050090
2024-12-09,1676.657958984375,1683.77001953125,1706.3800048828125,1680.199951171875,1697.0,1309295
2024-12-10,1696.722900390625,1703.9200439453125,1707.5799560546875,1682.1800537109375,1684.7900390625,941320
2024-12-11,1704.1812744140625,1711.4100341796875,1717.969970703125,1695.5400390625,1704.0,1242035
2024-12-12,1715.582763671875,1722.8599853515625,1755.72998046875,1714.5999755859375,1719.97998046875,1705625
2024-12-13,1733.12841796875,1740.47998046875,1743.3699951171875,1695.0999755859375,1722.4000244140625,738150
2024-12-16,1754.348388671875,1761.7900390625,1772.0,1737.6099853515625,1744.989990234375,1714915
2024-12-17,1763.29052734375,1770.77001953125,1789.489990234375,1751.0,1751.0,1391285
2024-12-18,1767.29345703125,1774.7900390625,1779.800048828125,1760.4100341796875,1770.0,444065
2024-12-19,1732.0628662109375,1739.4100341796875,1756.0,1724.0,1730.4000244140625,740435
2024-12-20,1691.8135986328125,1698.989990234375,1778.97998046875,1691.3900146484375,1755.0,1713975
2024-12-23,1717.6739501953125,1724.9599609375,1743.800048828125,1701.1099853515625,1701.1800537109375,836725
2024-12-24,1727.2830810546875,1734.6099853515625,1737.8499755859375,1704.6099853515625,1724.010009765625,1170230
2024-12-26,1726.1778564453125,1733.5,1745.47998046875,1727.9000244140625,1740.0,997245
2024-12-27,1720.193359375,1727.489990234375,1755.0699462890625,1723.949951171875,1733.5,612490
2024-12-30,1735.189697265625,1742.550048828125,1798.989990234375,1714.9300537109375,1727.489990234375,5568265
2024-12-31,1728.1195068359375,1735.449951171875,1749.800048828125,1687.0,1720.0,1326490
2025-01-01,1738.7047119140625,1746.0799560546875,1754.9599609375,1720.219970703125,1737.5899658203125,337865
2025-01-02,1768.289306640625,1775.7900390625,1788.0,1742.010009765625,1746.0,1426230
2025-01-03,1797.4754638671875,1805.0999755859375,1817.0,1776.0,1781.800048828125,2013255
2025-01-06,1755.70263671875,1763.1500244140625,1825.780029296875,1748.52001953125,1824.0,1154600
2025-01-07,1680.6011962890625,1687.72998046875,1762.800048828125,1672.5699462890625,1756.0999755859375,2787290
2025-01-08,1640.4615478515625,1647.4200439453125,1693.989990234375,1625.4100341796875,1689.800048828125,2664430
2025-01-09,1583.1446533203125,1589.8599853515625,1651.4300537109375,1583.22998046875,1647.4100341796875,2041085
2025-01-10,1560.5206298828125,1567.1400146484375,1612.8499755859375,1564.449951171875,1583.0,2042585
2025-01-13,1444.502685546875,1450.6300048828125,1550.9200439453125,1442.1400146484375,1533.0,3052805
2025-01-14,1485.25,1491.550048828125,1509.780029296875,1458.1099853515625,1462.0,1873135
2025-01-15,1484.7320556640625,1491.030029296875,1502.699951171875,1461.0,1499.800048828125,2254135
2025-01-16,1519.2655029296875,1525.7099609375,1551.6600341796875,1492.3299560546875,1492.3299560546875,1047585
2025-01-17,1543.08447265625,1549.6300048828125,1556.0,1520.3299560546875,1532.0,1261450
2025-01-20,1547.495849609375,1554.06005859375,1569.760009765625,1529.9300537109375,1551.199951171875,838815
2025-01-21,1485.1900634765625,1491.489990234375,1537.5999755859375,1485.0,1535.800048828125,2021495
2025-01-22,1440.7884521484375,1446.9000244140625,1504.6800537109375,1427.4100341796875,1503.47998046875,2445630
2025-01-23,1500.734130859375,1507.0999755859375,1521.5999755859375,1437.0,1437.0,1310495
2025-01-24,1483.118896484375,1489.4100341796875,1512.800048828125,1486.030029296875,1505.0999755859375,689375
2025-01-27,1395.988525390625,1401.9100341796875,1479.4000244140625,1388.02001953125,1479.4000244140625,2768045
2025-01-28,1423.611328125,1429.6500244140625,1442.3900146484375,1388.5,1418.260009765625,2125700
2025-01-29,1482.7406005859375,1489.030029296875,1499.0,1431.02001953125,1431.02001953125,1047855
2025-01-30,1519.3353271484375,1525.780029296875,1536.6400146484375,1489.030029296875,1489.030029296875,1718675
2025-01-31,1538.2152099609375,1544.739990234375,1550.0,1524.0,1525.780029296875,1436990
2025-02-01,1550.3038330078125,1556.8800048828125,1576.5899658203125,1514.43994140625,1544.739990234375,508590
2025-02-03,1537.3887939453125,1543.9100341796875,1578.0,1531.9599609375,1548.02001953125,1130980
2025-02-04,1534.869384765625,1541.3800048828125,1567.5799560546875,1526.97998046875,1560.0,1350445
2025-02-05,1581.521484375,1588.22998046875,1597.5999755859375,1542.510009765625,1547.0,2737765
2025-02-06,1603.4385986328125,1610.239990234375,1637.0,1600.6099853515625,1620.0,2904470
2025-02-07,1565.3800048828125,1572.02001953125,1624.0,1556.010009765625,1613.1099853515625,1030260
2025-02-10,1552.39501953125,1558.97998046875,1600.0,1540.199951171875,1576.800048828125,819910
2025-02-11,1502.03857421875,1508.4100341796875,1571.1800537109375,1499.6600341796875,1560.0,1111755
2025-02-12,1509.258056640625,1515.6600341796875,1529.989990234375,1479.6099853515625,1508.510009765625,1642770
2025-02-13,1521.82470703125,1528.280029296875,1541.4599609375,1511.0,1516.0,1595935
2025-02-14,1490.7763671875,1497.0999755859375,1533.6400146484375,1487.010009765625,1527.0,810840
2025-02-17,1461.580322265625,1467.780029296875,1481.47998046875,1445.3499755859375,1480.02001953125,1694895
2025-02-18,1505.3944091796875,1511.780029296875,1516.949951171875,1469.3199462890625,1469.9000244140625,671955
2025-02-19,1512.5938720703125,1519.010009765625,1530.7900390625,1494.9000244140625,1512.0,847695
2025-02-20,1528.2076416015625,1534.68994140625,1540.72998046875,1509.0799560546875,1512.0,1307395
2025-02-21,1501.0528564453125,1507.4200439453125,1566.3900146484375,1502.97998046875,1525.5999755859375,929070
2025-02-24,1424.318359375,1430.3599853515625,1493.0,1426.93994140625,1491.0,2614855
2025-02-25,1458.5430908203125,1464.72998046875,1474.97998046875,1417.9200439453125,1425.7099609375,2153680
2025-02-27,1470.014404296875,1476.25,1488.800048828125,1454.2099609375,1455.0,1437345
