date_,adj close_hudco.ns,close_hudco.ns,high_hudco.ns,low_hudco.ns,open_hudco.ns,volume_hudco.ns
2024-02-19,183.97540283203125,193.10000610351562,199.60000610351562,191.75,199.60000610351562,12086690
2024-02-20,189.07260131835938,198.4499969482422,201.3000030517578,190.85000610351562,194.5500030517578,17562475
2024-02-21,186.59547424316406,195.85000610351562,206.39999389648438,194.6999969482422,199.10000610351562,27955586
2024-02-22,186.2620086669922,195.5,198.89999389648438,189.64999389648438,197.39999389648438,15918399
2024-02-23,189.93008422851562,199.35000610351562,205.8000030517578,195.3000030517578,196.5500030517578,20644507
2024-02-26,193.8363494873047,203.4499969482422,213.8000030517578,197.9499969482422,200.0,43236849
2024-02-27,189.59661865234375,199.0,209.25,197.0,204.5,16020371
2024-02-28,182.35572814941406,191.39999389648438,202.5500030517578,187.5500030517578,200.1999969482422,15185497
2024-02-29,182.11753845214844,191.14999389648438,193.3000030517578,183.35000610351562,191.3000030517578,15237395
2024-03-01,185.21400451660156,194.39999389648438,197.0,192.89999389648438,192.89999389648438,6756575
2024-03-04,186.3572998046875,195.60000610351562,198.8000030517578,192.10000610351562,196.75,7112998
2024-03-05,190.6922607421875,200.14999389648438,205.60000610351562,195.0500030517578,195.5,17553782
2024-03-06,186.6431121826172,195.89999389648438,204.5,191.3000030517578,200.10000610351562,11305930
2024-03-07,192.88357543945312,202.4499969482422,205.0,196.60000610351562,197.0,18374013
2024-03-11,186.21437072753906,195.4499969482422,203.89999389648438,194.3000030517578,203.25,8877092
2024-03-12,173.73338317871094,182.35000610351562,196.5500030517578,181.5,196.0,13617314
2024-03-13,156.39337158203125,164.14999389648438,186.5,164.14999389648438,182.64999389648438,15252429
2024-03-14,172.0184326171875,180.5500030517578,180.5500030517578,152.5500030517578,155.3000030517578,24873815
2024-03-15,179.8785858154297,188.8000030517578,192.10000610351562,169.10000610351562,175.0,42797939
2024-03-18,171.97079467773438,180.5,194.0,180.0,190.0,14403349
2024-03-19,168.77911376953125,177.14999389648438,185.3000030517578,176.0,181.1999969482422,10179360
2024-03-20,167.3499755859375,175.64999389648438,181.35000610351562,170.8000030517578,179.60000610351562,8318414
2024-03-21,173.54283142089844,182.14999389648438,187.3000030517578,178.5,178.85000610351562,11998276
2024-03-22,174.4955596923828,183.14999389648438,186.5,181.0500030517578,182.6999969482422,6769707
2024-03-26,175.44830322265625,184.14999389648438,187.9499969482422,180.35000610351562,183.85000610351562,7962081
2024-03-27,178.1160125732422,186.9499969482422,190.5,184.64999389648438,185.39999389648438,10128325
2024-03-28,179.8448486328125,187.25,193.5500030517578,186.3000030517578,188.5,9626885
2024-04-01,192.95501708984375,200.89999389648438,201.9499969482422,188.0500030517578,188.0500030517578,15528366
2024-04-02,191.3702850341797,199.25,202.8000030517578,197.3000030517578,200.35000610351562,9954698
2024-04-03,193.72337341308594,201.6999969482422,206.39999389648438,197.85000610351562,198.60000610351562,14065030
2024-04-04,198.9578399658203,207.14999389648438,209.35000610351562,197.75,203.25,19053118
2024-04-05,198.23751831054688,206.39999389648438,212.6999969482422,205.39999389648438,208.5,24370150
2024-04-08,200.8307342529297,209.10000610351562,212.39999389648438,204.0500030517578,208.0,16359041
2024-04-09,203.32791137695312,211.6999969482422,218.4499969482422,207.14999389648438,210.5,26137483
2024-04-10,202.5115203857422,210.85000610351562,214.35000610351562,209.1999969482422,212.6999969482422,8968226
2024-04-12,196.46067810058594,204.5500030517578,212.60000610351562,204.0,210.35000610351562,7643086
2024-04-15,188.72903442382812,196.5,202.9499969482422,191.25,197.6999969482422,14064634
2024-04-16,187.3363800048828,195.0500030517578,199.5,193.60000610351562,194.8000030517578,6773607
2024-04-18,185.5595245361328,193.1999969482422,201.6999969482422,190.4499969482422,197.0,7656553
2024-04-19,187.1923065185547,194.89999389648438,197.6999969482422,188.89999389648438,192.0,12272559
2024-04-22,187.8166046142578,195.5500030517578,199.39999389648438,194.6999969482422,197.3000030517578,5288133
2024-04-23,189.8335418701172,197.64999389648438,199.60000610351562,194.5500030517578,196.60000610351562,9209141
2024-04-24,190.6979522705078,198.5500030517578,203.8000030517578,198.0,199.0,10427616
2024-04-25,195.02000427246094,203.0500030517578,205.3000030517578,198.10000610351562,199.0,9578881
2024-04-26,219.079345703125,228.10000610351562,234.3000030517578,202.0,204.0,108844118
2024-04-29,219.65560913085938,228.6999969482422,242.6999969482422,227.1999969482422,231.14999389648438,33917998
2024-04-30,215.6217041015625,224.5,231.9499969482422,223.3000030517578,230.0,19538954
2024-05-02,213.22059631347656,222.0,228.14999389648438,221.3000030517578,225.75,9352082
2024-05-03,210.86744689941406,219.5500030517578,227.75,215.5500030517578,223.25,12540727
2024-05-06,205.3448486328125,213.8000030517578,221.39999389648438,208.0,221.0,17399161
2024-05-07,199.822265625,208.0500030517578,215.9499969482422,203.6999969482422,214.1999969482422,21166495
2024-05-08,214.9013671875,223.75,228.60000610351562,203.4499969482422,205.89999389648438,38018443
2024-05-09,205.82508850097656,214.3000030517578,229.8000030517578,212.1999969482422,223.75,18266065
2024-05-10,205.63302612304688,214.10000610351562,219.5,206.64999389648438,216.25,12442587
2024-05-13,207.79403686523438,216.35000610351562,219.89999389648438,208.0,217.0,14047717
2024-05-14,224.55392456054688,233.8000030517578,235.8000030517578,217.3000030517578,217.5,33048809
2024-05-15,220.56802368164062,229.64999389648438,236.60000610351562,228.39999389648438,231.5500030517578,13812157
2024-05-16,225.56240844726562,234.85000610351562,245.0,231.0500030517578,232.1999969482422,29076077
2024-05-17,232.0454559326172,241.60000610351562,242.8000030517578,233.1999969482422,235.1999969482422,16258736
2024-05-21,259.3223571777344,270.0,273.95001220703125,240.0500030517578,245.5,50735869
2024-05-22,254.61611938476562,265.1000061035156,275.5,262.70001220703125,271.8999938964844,17398365
2024-05-23,256.92120361328125,267.5,277.8999938964844,263.04998779296875,265.45001220703125,23133025
2024-05-24,248.46920776367188,258.70001220703125,272.0,249.0,268.5,24832821
2024-05-27,252.6951904296875,263.1000061035156,267.6000061035156,254.60000610351562,261.1499938964844,17603980
2024-05-28,240.20932006835938,250.10000610351562,264.6499938964844,248.5500030517578,263.8999938964844,16057140
2024-05-29,252.11892700195312,262.5,269.75,246.0,250.0500030517578,27316333
2024-05-30,251.59066772460938,261.95001220703125,272.5,259.8999938964844,262.5,21039153
2024-05-31,262.9720458984375,273.79998779296875,275.0,257.3999938964844,264.0,38669277
2024-06-03,275.7460632324219,287.1000061035156,300.0,283.6499938964844,299.5,29107839
2024-06-04,220.6160888671875,229.6999969482422,286.1499938964844,229.6999969482422,286.1499938964844,49414908
2024-06-05,223.83358764648438,233.0500030517578,240.0,203.3000030517578,230.0,37620614
2024-06-06,239.777099609375,249.64999389648438,260.0,238.0,238.0,31703565
2024-06-07,238.7686004638672,248.60000610351562,257.5,246.75,251.85000610351562,20195677
2024-06-10,256.7290954589844,267.29998779296875,269.6499938964844,245.0500030517578,251.0,40162176
2024-06-11,269.74322509765625,280.8500061035156,289.8999938964844,279.25,282.0,47711695
2024-06-12,268.15850830078125,279.20001220703125,283.5,276.25,282.45001220703125,15033857
2024-06-13,267.9664306640625,279.0,285.8500061035156,276.54998779296875,280.54998779296875,14470406
2024-06-14,271.3759765625,282.54998779296875,286.70001220703125,275.54998779296875,279.0,15520181
2024-06-18,269.5992126464844,280.70001220703125,284.70001220703125,280.0,284.04998779296875,7123891
2024-06-19,271.9522705078125,283.1499938964844,289.79998779296875,271.79998779296875,282.1000061035156,21763762
2024-06-20,271.1358947753906,282.29998779296875,288.54998779296875,279.0,283.25,13975757
2024-06-21,269.9352722167969,281.04998779296875,293.25,280.0,283.45001220703125,21575510
2024-06-24,264.4126892089844,275.29998779296875,280.45001220703125,272.8999938964844,276.79998779296875,9998174
2024-06-25,264.2686767578125,275.1499938964844,283.70001220703125,274.1499938964844,276.95001220703125,10220519
2024-06-26,273.9212341308594,285.20001220703125,289.3999938964844,273.45001220703125,276.45001220703125,32849276
2024-06-27,272.8166809082031,284.04998779296875,294.8999938964844,280.6000061035156,285.20001220703125,24258154
2024-06-28,270.0794372558594,281.20001220703125,285.79998779296875,278.29998779296875,285.5,10878171
2024-07-01,270.1274108886719,281.25,286.5,279.5,281.3500061035156,9394107
2024-07-02,267.3421325683594,278.3500061035156,285.8999938964844,277.0,282.3999938964844,9503086
2024-07-03,290.00885009765625,301.95001220703125,304.0,280.0,280.20001220703125,73328474
2024-07-04,312.19525146484375,325.04998779296875,327.79998779296875,308.0,308.0,90297808
2024-07-05,315.4608154296875,328.45001220703125,339.45001220703125,318.8500061035156,323.8999938964844,49354323
2024-07-08,319.8788757324219,333.04998779296875,349.70001220703125,329.29998779296875,330.04998779296875,39998055
2024-07-09,316.0370788574219,329.04998779296875,342.0,323.5,336.0,20427634
2024-07-10,316.3251953125,329.3500061035156,337.79998779296875,319.0,330.20001220703125,22645799
2024-07-11,328.66705322265625,342.20001220703125,345.5,326.54998779296875,331.0,32754852
2024-07-12,320.79132080078125,334.0,353.70001220703125,331.75,344.1000061035156,44226856
2024-07-15,322.4721374511719,335.75,338.0,326.6000061035156,336.45001220703125,20045456
2024-07-16,322.0399169921875,335.29998779296875,346.79998779296875,333.6499938964844,336.1499938964844,28114492
2024-07-18,309.6981201171875,322.45001220703125,336.70001220703125,318.0,335.8999938964844,21811736
2024-07-19,305.4240417480469,318.0,327.6000061035156,309.0,319.70001220703125,23028906
2024-07-22,310.8026123046875,323.6000061035156,329.3999938964844,310.5,317.0,24374797
2024-07-23,295.147216796875,307.29998779296875,328.8999938964844,271.1499938964844,327.04998779296875,62191875
2024-07-24,300.9099426269531,313.29998779296875,323.79998779296875,298.1000061035156,308.3500061035156,65099839
2024-07-25,304.12744140625,316.6499938964844,325.0,308.29998779296875,312.3999938964844,32845784
2024-07-26,301.8223571777344,314.25,319.95001220703125,313.3999938964844,318.79998779296875,11528689
2024-07-29,304.5596923828125,317.1000061035156,319.6499938964844,311.3500061035156,316.04998779296875,15123187
2024-07-30,302.83087158203125,315.29998779296875,321.3500061035156,314.6499938964844,318.0,8676497
2024-07-31,299.9014587402344,312.25,317.04998779296875,311.5,316.8999938964844,6477202
2024-08-01,293.9466247558594,306.04998779296875,316.1000061035156,304.3500061035156,315.0,8439723
2024-08-02,294.0907287597656,306.20001220703125,312.20001220703125,296.5,299.95001220703125,10251946
2024-08-05,278.6754455566406,290.1499938964844,299.3500061035156,286.29998779296875,291.1499938964844,15959538
2024-08-06,274.4974365234375,285.79998779296875,304.1499938964844,284.1000061035156,298.6000061035156,13874339
2024-08-07,286.6952819824219,298.5,299.70001220703125,287.29998779296875,295.0,9510995
2024-08-08,277.85906982421875,289.29998779296875,299.3999938964844,288.0,297.5,9655442
2024-08-09,280.6444091796875,292.20001220703125,299.0,288.0,292.5,11136585
2024-08-12,288.2319641113281,300.1000061035156,312.8999938964844,293.3500061035156,295.0,28812166
2024-08-13,276.17828369140625,287.54998779296875,309.70001220703125,285.0,309.70001220703125,15275331
2024-08-14,276.6105041503906,288.0,294.0,286.0,293.04998779296875,7373985
2024-08-16,280.26019287109375,291.79998779296875,294.20001220703125,286.0,290.6000061035156,7591926
2024-08-19,278.43536376953125,289.8999938964844,297.79998779296875,289.0,292.0,7519534
2024-08-20,272.720703125,283.95001220703125,291.8500061035156,282.1499938964844,291.25,6249016
2024-08-21,273.8731994628906,285.1499938964844,289.45001220703125,283.04998779296875,284.5,5274462
2024-08-22,274.1613464355469,285.45001220703125,292.70001220703125,284.3999938964844,287.1000061035156,8212130
2024-08-23,273.1048583984375,284.3500061035156,287.1000061035156,283.25,286.6499938964844,3954334
2024-08-26,267.39013671875,278.3999938964844,286.3999938964844,277.5,286.0,6022543
2024-08-27,267.6302185058594,278.6499938964844,282.79998779296875,277.45001220703125,279.0,4550366
2024-08-28,278.4833679199219,289.95001220703125,299.70001220703125,278.79998779296875,280.3500061035156,38822559
2024-08-29,282.03704833984375,293.6499938964844,297.70001220703125,285.20001220703125,289.8999938964844,13623996
2024-08-30,269.5511474609375,280.6499938964844,297.5,277.0,296.54998779296875,24250054
2024-09-02,263.6443786621094,274.5,281.79998779296875,273.20001220703125,279.95001220703125,9681245
2024-09-03,262.6358947753906,273.45001220703125,276.79998779296875,272.6000061035156,274.5,4970658
2024-09-04,255.96072387695312,266.5,271.45001220703125,265.0,269.0,7348737
2024-09-05,251.63868713378906,262.0,269.45001220703125,261.29998779296875,267.75,6606159
2024-09-06,244.05113220214844,254.10000610351562,264.45001220703125,253.10000610351562,262.0,8964703
2024-09-09,241.9381103515625,251.89999389648438,258.6000061035156,246.3000030517578,253.9499969482422,10430112
2024-09-10,243.1866912841797,253.1999969482422,256.1000061035156,250.75,253.10000610351562,7061118
2024-09-11,236.2234344482422,245.9499969482422,257.29998779296875,245.0,254.35000610351562,7044646
2024-09-12,244.05113220214844,254.10000610351562,256.8999938964844,246.0500030517578,247.35000610351562,12471133
2024-09-13,245.02169799804688,252.4499969482422,255.9499969482422,249.1999969482422,253.8000030517578,6741004
2024-09-16,239.97470092773438,247.25,254.6999969482422,246.25,253.5,4579642
2024-09-17,237.8879852294922,245.10000610351562,252.25,242.5500030517578,247.5,8323237
2024-09-18,233.71450805664062,240.8000030517578,248.3000030517578,240.0500030517578,244.39999389648438,5257991
2024-09-19,223.7175750732422,230.5,243.5,228.0500030517578,242.14999389648438,10794462
2024-09-20,243.6628875732422,251.0500030517578,252.85000610351562,231.60000610351562,232.25,39836437
2024-09-23,236.2864990234375,243.4499969482422,252.85000610351562,241.0,251.25,11856109
2024-09-24,235.121826171875,242.25,246.8000030517578,241.5500030517578,244.39999389648438,4447954
2024-09-25,229.977783203125,236.9499969482422,242.14999389648438,236.0500030517578,242.0,3634199
2024-09-26,227.69692993164062,234.60000610351562,241.89999389648438,232.14999389648438,237.1999969482422,5795169
2024-09-27,231.4336395263672,238.4499969482422,240.0,233.0500030517578,235.0,8279160
2024-09-30,234.68505859375,241.8000030517578,243.10000610351562,234.0,238.0,6274873
2024-10-01,228.9974822998047,235.94000244140625,241.3800048828125,234.0,240.7100067138672,4872035
2024-10-03,221.75701904296875,228.47999572753906,232.92999267578125,227.3000030517578,230.0,4070807
2024-10-04,217.7291259765625,224.3300018310547,230.89999389648438,220.0,228.0,4954299
2024-10-07,204.1216583251953,210.30999755859375,224.94000244140625,206.55999755859375,224.32000732421875,10268119
2024-10-08,222.14524841308594,228.8800048828125,230.60000610351562,208.3800048828125,210.0,10573811
2024-10-09,219.7867431640625,226.4499969482422,232.55999755859375,225.41000366210938,230.0500030517578,4619112
2024-10-10,218.56381225585938,225.19000244140625,228.77999877929688,224.36000061035156,226.8800048828125,2933364
2024-10-11,216.5353240966797,223.10000610351562,226.0,221.0,223.25,3152506
2024-10-14,217.40884399414062,224.0,226.97999572753906,222.0500030517578,223.10000610351562,2928109
2024-10-15,218.00086975097656,224.61000061035156,227.6999969482422,222.97000122070312,224.3000030517578,2912901
2024-10-16,216.98178100585938,223.55999755859375,228.52000427246094,223.0500030517578,223.8000030517578,2123389
2024-10-17,210.7312774658203,217.1199951171875,225.6999969482422,216.5,223.1999969482422,2123323
2024-10-18,208.7318878173828,215.05999755859375,216.32000732421875,209.89999389648438,216.3000030517578,2960108
2024-10-21,202.48138427734375,208.6199951171875,217.5500030517578,207.5500030517578,216.14999389648438,2496700
2024-10-22,193.21240234375,199.07000732421875,210.6999969482422,198.0,208.10000610351562,7033623
2024-10-23,194.52267456054688,200.4199981689453,205.8000030517578,194.0,199.0500030517578,5688379
2024-10-24,198.34674072265625,204.36000061035156,208.85000610351562,198.33999633789062,201.99000549316406,5572035
2024-10-25,188.28187561035156,193.99000549316406,205.0,193.0,204.36000061035156,5587616
2024-10-28,198.05557250976562,204.05999755859375,205.7899932861328,192.11000061035156,194.99000549316406,6266692
2024-10-29,210.0615692138672,216.42999267578125,221.42999267578125,201.3000030517578,204.17999267578125,11164019
2024-10-30,210.21685791015625,216.58999633789062,223.89999389648438,211.60000610351562,218.85000610351562,11047251
2024-10-31,210.83802795410156,217.22999572753906,219.3300018310547,214.49000549316406,216.89999389648438,3499425
2024-11-01,212.8859405517578,219.33999633789062,220.25,218.1199951171875,218.3800048828125,1258527
2024-11-04,213.69154357910156,220.1699981689453,222.30999755859375,213.72999572753906,219.6999969482422,5091395
2024-11-05,216.17617797851562,222.72999572753906,225.83999633789062,214.00999450683594,219.0,5755183
2024-11-06,223.05760192871094,229.82000732421875,231.24000549316406,222.0500030517578,224.0,5210542
2024-11-07,220.7087860107422,227.39999389648438,231.74000549316406,225.5,229.8000030517578,3098169
2024-11-08,212.09007263183594,218.52000427246094,228.1999969482422,217.0,227.6999969482422,2542899
2024-11-11,208.37277221679688,214.69000244140625,224.02999877929688,212.4199981689453,215.97999572753906,3579905
2024-11-12,204.04400634765625,210.22999572753906,219.5,209.14999389648438,216.5,2048294
2024-11-13,195.9397430419922,201.8800048828125,211.33999633789062,200.0,208.5,3583467
2024-11-14,196.09500122070312,202.0399932861328,208.7899932861328,200.39999389648438,201.8800048828125,3222372
2024-11-18,197.6576385498047,203.64999389648438,206.74000549316406,198.00999450683594,203.0,3238799
2024-11-19,200.6178741455078,206.6999969482422,214.47000122070312,205.22000122070312,207.8000030517578,3556608
2024-11-21,195.27001953125,201.19000244140625,205.5500030517578,199.10000610351562,205.49000549316406,2890805
2024-11-22,199.91908264160156,205.97999572753906,206.83999633789062,199.57000732421875,201.19000244140625,2725901
2024-11-25,210.65362548828125,217.0399932861328,223.5,213.60000610351562,215.0,10285522
2024-11-26,206.62574768066406,212.88999938964844,219.0,211.97000122070312,217.6999969482422,3370034
2024-11-27,213.93417358398438,220.4199981689453,222.88999938964844,210.85000610351562,213.19000244140625,6589461
2024-11-28,220.9902801513672,227.69000244140625,240.5800018310547,222.89999389648438,223.11000061035156,21532055
2024-11-29,231.58892822265625,238.61000061035156,242.5,222.0,227.97999572753906,23595944
2024-12-02,230.98719787597656,237.99000549316406,247.3000030517578,237.0,240.0,16028816
2024-12-03,228.60926818847656,235.5399932861328,240.89999389648438,234.1999969482422,238.89999389648438,5280126
2024-12-04,234.9374237060547,242.05999755859375,243.13999938964844,235.5,236.35000610351562,8611430
2024-12-05,236.6747589111328,243.85000610351562,246.0,237.74000549316406,242.97000122070312,7615951
2024-12-06,240.47940063476562,247.77000427246094,249.89999389648438,241.25999450683594,244.0,10399529
2024-12-09,240.3046875,247.58999633789062,251.3699951171875,244.52000427246094,248.0,4470542
2024-12-10,246.7784423828125,254.25999450683594,255.8000030517578,244.39999389648438,247.89999389648438,10174546
2024-12-11,245.4681854248047,252.91000366210938,256.0,252.0,255.64999389648438,5410626
2024-12-12,240.32411193847656,247.61000061035156,253.75,245.0,253.5,5623117
2024-12-13,237.7423858642578,244.9499969482422,245.92999267578125,238.0,245.0,4712524
2024-12-16,250.76748657226562,258.3699951171875,259.29998779296875,244.1999969482422,244.8000030517578,13019323
2024-12-17,249.1563262939453,256.7099914550781,262.70001220703125,255.35000610351562,260.0,11026450
2024-12-18,240.9258575439453,248.22999572753906,256.510009765625,246.0500030517578,256.0,4462061
2024-12-19,237.67445373535156,244.8800048828125,248.4600067138672,239.55999755859375,241.10000610351562,4093954
2024-12-20,234.98594665527344,242.11000061035156,249.47000122070312,240.85000610351562,244.39999389648438,6139389
2024-12-23,229.9195556640625,236.88999938964844,244.08999633789062,236.10000610351562,243.0,3858458
2024-12-24,225.3966522216797,232.22999572753906,237.89999389648438,231.25,236.5,2493576
2024-12-26,220.8834686279297,227.5800018310547,234.67999267578125,225.61000061035156,232.22999572753906,3727689
2024-12-27,220.26231384277344,226.94000244140625,233.32000732421875,226.5,229.60000610351562,2423706
2024-12-30,218.96176147460938,225.60000610351562,230.75,224.5,226.0,4788427
2024-12-31,227.8037109375,234.7100067138672,236.4199981689453,224.66000366210938,226.89999389648438,8758607
2025-01-01,230.8027801513672,237.8000030517578,239.5,234.14999389648438,234.8000030517578,4659981
2025-01-02,235.1024169921875,242.22999572753906,243.75,238.0,238.0,7276943
2025-01-03,238.6741485595703,245.91000366210938,254.2899932861328,242.25,242.85000610351562,11584499
2025-01-06,232.2198028564453,239.25999450683594,253.3000030517578,236.75,247.6999969482422,13295309
2025-01-07,232.51100158691406,239.55999755859375,244.0,237.0,239.89999389648438,6897016
2025-01-08,231.4239501953125,238.44000244140625,241.14999389648438,231.5800018310547,240.6999969482422,6057138
2025-01-09,220.45643615722656,227.13999938964844,237.8000030517578,226.33999633789062,237.8000030517578,4545864
2025-01-10,207.88748168945312,214.19000244140625,226.77999877929688,213.25999450683594,226.00999450683594,7397017
2025-01-13,197.34706115722656,203.3300018310547,214.8000030517578,200.85000610351562,214.6699981689453,6576366
2025-01-14,207.9845428466797,214.2899932861328,215.0,205.61000061035156,207.47999572753906,6062370
2025-01-15,208.64453125,214.97000122070312,219.0,211.0500030517578,217.0,6249573
2025-01-16,218.36000061035156,224.97999572753906,227.5800018310547,217.0,218.0,5841539
2025-01-17,227.89105224609375,234.8000030517578,236.13999938964844,221.5,224.0,7359131
2025-01-20,227.61927795410156,234.52000427246094,238.49000549316406,231.7100067138672,235.4499969482422,5881560
2025-01-21,222.67904663085938,229.42999267578125,237.6999969482422,228.30999755859375,235.5,5550987
2025-01-22,220.76702880859375,227.4600067138672,233.64999389648438,217.16000366210938,229.8000030517578,16924922
2025-01-23,214.96298217773438,221.47999572753906,230.7100067138672,216.08999633789062,228.6999969482422,28145348
2025-01-24,213.37123107910156,219.83999633789062,225.22999572753906,217.8000030517578,222.25,10379337
2025-01-27,203.54901123046875,209.72000122070312,218.10000610351562,205.19000244140625,218.0,11651831
2025-01-28,202.62698364257812,208.77000427246094,214.8000030517578,202.60000610351562,210.0,10735733
2025-01-29,208.77072143554688,215.10000610351562,216.5,208.97000122070312,210.00999450683594,5372911
2025-01-30,211.9358367919922,216.27999877929688,218.99000549316406,212.8000030517578,213.97999572753906,5071449
2025-01-31,225.08628845214844,229.6999969482422,231.0,214.74000549316406,217.3000030517578,14177239
2025-02-01,213.03334045410156,217.39999389648438,240.8000030517578,215.0,232.0,38933186
2025-02-03,194.1308135986328,198.11000061035156,214.1999969482422,191.2100067138672,214.0,44753735
2025-02-04,200.72561645507812,204.83999633789062,205.83999633789062,200.0,200.0,11054569
2025-02-05,205.47821044921875,209.69000244140625,212.8000030517578,205.36000061035156,206.0,7440908
2025-02-06,201.77413940429688,205.91000366210938,210.49000549316406,204.63999938964844,209.69000244140625,4301042
2025-02-07,202.5972442626953,206.75,210.25,203.60000610351562,205.55999755859375,7143569
2025-02-10,196.37478637695312,200.39999389648438,208.0,197.1999969482422,208.0,6120963
2025-02-11,189.80935668945312,193.6999969482422,200.10000610351562,191.85000610351562,200.0,8146727
2025-02-12,188.7706756591797,192.63999938964844,195.1999969482422,183.05999755859375,192.2100067138672,10999966
2025-02-13,188.6922607421875,192.55999755859375,197.3000030517578,192.0,193.0,4460698
2025-02-14,180.09840393066406,183.7899932861328,194.75,181.5,193.5,7439390
2025-02-17,179.53005981445312,183.2100067138672,184.9499969482422,177.4499969482422,181.0,7466740
2025-02-18,176.30615234375,179.9199981689453,183.89999389648438,175.4199981689453,182.0,6572024
2025-02-19,179.99063110351562,183.67999267578125,186.0,177.0500030517578,178.0,6895180
2025-02-20,184.73342895507812,188.52000427246094,189.66000366210938,181.2100067138672,182.5,6053713
2025-02-21,185.85052490234375,189.66000366210938,195.8000030517578,187.39999389648438,188.0,13667425
2025-02-24,178.3541717529297,182.00999450683594,186.35000610351562,181.5500030517578,186.0,5243645
2025-02-25,174.63050842285156,178.2100067138672,185.0,177.3000030517578,182.8000030517578,3883701
2025-02-27,169.7897186279297,173.27000427246094,179.99000549316406,171.99000549316406,178.8000030517578,5813485
2025-02-28,161.82302856445312,165.13999938964844,172.6999969482422,163.6999969482422,171.0,8036878
2025-03-03,163.27328491210938,166.6199951171875,168.1999969482422,158.85000610351562,164.99000549316406,10551947
2025-03-04,165.38992309570312,168.77999877929688,170.7899932861328,162.36000061035156,163.5,6306039
2025-03-05,173.86614990234375,177.42999267578125,179.22000122070312,169.0,169.4499969482422,9221754
2025-03-06,179.16749572753906,182.83999633789062,183.92999267578125,179.9600067138672,181.0,8718831
2025-03-07,178.60894775390625,182.27000427246094,185.85000610351562,180.60000610351562,182.58999633789062,5314444
2025-03-10,175.28704833984375,178.8800048828125,185.3699951171875,178.0,183.5,5745943
2025-03-11,177.66824340820312,181.30999755859375,182.85000610351562,175.0500030517578,176.0,5810654
2025-03-12,177.55064392089844,181.19000244140625,185.49000549316406,178.0500030517578,182.5,5239025
2025-03-13,178.1617431640625,180.75999450683594,184.25,179.3300018310547,182.0,3582902
2025-03-17,185.3765106201172,188.0800018310547,190.69000244140625,181.38999938964844,181.38999938964844,13861075
2025-03-18,185.3765106201172,188.0800018310547,188.0800018310547,188.0800018310547,188.0800018310547,0
2025-03-19,198.1896514892578,201.0800018310547,201.66000366210938,188.0,189.5,11939748
2025-03-20,196.16912841796875,199.02999877929688,203.6999969482422,196.60000610351562,202.67999267578125,8519547
2025-03-21,199.8849334716797,202.8000030517578,204.75,197.85000610351562,198.80999755859375,7046857
2025-03-24,206.10421752929688,209.11000061035156,212.39999389648438,202.72000122070312,203.5,8983826
2025-03-25,201.0972442626953,204.02999877929688,211.10000610351562,201.27000427246094,210.24000549316406,10207000
2025-03-26,193.89231872558594,196.72000122070312,205.5,196.00999450683594,203.69000244140625,7171267
2025-03-27,197.30258178710938,200.17999267578125,203.69000244140625,196.0,196.4499969482422,13438621
