date_,adj close_lauruslabs.ns,close_lauruslabs.ns,high_lauruslabs.ns,low_lauruslabs.ns,open_lauruslabs.ns,volume_lauruslabs.ns
2025-04-17,626.6765747070312,628.0499877929688,634.9500122070312,624.0499877929688,626.7999877929688,1964197
2025-04-21,638.9496459960938,640.3499755859375,645.0,627.4500122070312,628.0499877929688,1673651
2025-04-22,650.27490234375,651.7000122070312,657.4000244140625,636.75,643.0499877929688,2546683
2025-04-23,649.2770385742188,650.7000122070312,659.8499755859375,641.9500122070312,656.7999877929688,2082091
2025-04-24,644.0884399414062,645.5,660.9000244140625,631.5,654.0,7255100
2025-04-25,624.2818603515625,625.6500244140625,643.3499755859375,606.5,630.0,7085561
2025-04-28,625.1299438476562,626.5,639.5499877929688,622.0499877929688,625.6500244140625,2030722
2025-04-29,616.0997924804688,617.4500122070312,633.0,614.3499755859375,630.0,2365426
2025-04-30,602.5294799804688,603.8499755859375,624.75,601.0999755859375,617.5,4019666
2025-05-02,617.9457397460938,619.2999877929688,624.5999755859375,605.0,605.9500122070312,2004506
2025-05-05,616.448974609375,617.7999877929688,630.0,615.0,622.0999755859375,1720414
2025-05-06,611.2603149414062,612.5999755859375,619.4000244140625,607.8499755859375,617.7000122070312,1566542
2025-05-07,609.3645629882812,610.7000122070312,616.0,602.5,602.5,1745190
2025-05-08,585.4668579101562,586.75,616.5,581.0,614.2000122070312,2066342
2025-05-09,588.3145751953125,588.7999877929688,590.0,572.25,578.0,1383731
2025-05-12,592.9607543945312,593.4500122070312,600.0,575.9500122070312,597.7000122070312,2362969
2025-05-13,594.7592163085938,595.25,607.1500244140625,593.0,595.9500122070312,1851333
2025-05-14,605.450439453125,605.9500122070312,610.2000122070312,592.0499877929688,596.6500244140625,2151896
2025-05-15,603.2022705078125,603.7000122070312,612.9500122070312,600.5499877929688,610.0,1437309
2025-05-16,602.5527954101562,603.0499877929688,609.9500122070312,600.5999755859375,607.0999755859375,1493001
2025-05-19,606.8492431640625,607.3499755859375,620.3499755859375,601.5999755859375,603.0,2160342
2025-05-20,592.7608642578125,593.25,611.25,591.2000122070312,609.9500122070312,1232093
2025-05-21,596.5577392578125,597.0499877929688,603.25,593.0999755859375,596.0,1509612
2025-05-22,590.1630859375,590.6500244140625,597.6500244140625,584.5,597.0,1692111
2025-05-23,592.8108520507812,593.2999877929688,596.9000244140625,585.9000244140625,594.0,683814
2025-05-26,594.5593872070312,595.0499877929688,602.5999755859375,591.5999755859375,592.9000244140625,979622
2025-05-27,601.3038330078125,601.7999877929688,603.0,593.5,595.0499877929688,904467
2025-05-28,609.9966430664062,610.5,618.4500122070312,604.0,605.4000244140625,1820549
2025-05-29,613.9933471679688,614.5,616.25,610.25,614.0,897856
2025-05-30,609.097412109375,609.5999755859375,618.5,606.5,615.0,791160
2025-06-02,610.5961303710938,611.0999755859375,614.0999755859375,606.2000122070312,610.0,583368
2025-06-03,619.0891723632812,619.5999755859375,622.6500244140625,609.2000122070312,612.0499877929688,1570254
2025-06-04,622.8360595703125,623.3499755859375,624.6500244140625,610.6500244140625,623.2000122070312,1639319
2025-06-05,640.121826171875,640.6500244140625,649.5999755859375,622.5999755859375,624.9500122070312,3345250
2025-06-06,641.5206298828125,642.0499877929688,643.6500244140625,626.5999755859375,640.6500244140625,1658783
2025-06-09,666.7998046875,667.3499755859375,669.4500122070312,642.0499877929688,644.0,3895711
2025-06-10,665.9005737304688,666.4500122070312,672.7000122070312,662.5,671.0499877929688,1533417
2025-06-11,675.892333984375,676.4500122070312,679.0,665.5499877929688,668.0,1933439
2025-06-12,666.2003173828125,666.75,681.0,664.5999755859375,678.5,2371142
2025-06-13,666.0504150390625,666.5999755859375,673.9000244140625,650.1500244140625,655.5,1292254
2025-06-16,679.6891479492188,680.25,683.0,659.2000122070312,666.75,2311916
2025-06-17,660.00537109375,660.5499877929688,681.2999877929688,655.75,681.0,1722958
2025-06-18,663.80224609375,664.3499755859375,668.0,650.0499877929688,660.0,1656141
2025-06-19,645.7172241210938,646.25,667.0,645.0,665.0,1150032
2025-06-20,650.4632568359375,651.0,653.0,641.0499877929688,643.6500244140625,2397584
2025-06-23,665.7506713867188,666.2999877929688,668.5,647.0,647.0,1521710
2025-06-24,668.9979858398438,669.5499877929688,673.3499755859375,664.1500244140625,672.0,1034160
2025-06-25,669.3976440429688,669.9500122070312,677.9000244140625,668.5499877929688,672.0,966550
2025-06-26,679.7890625,680.3499755859375,685.5999755859375,663.0499877929688,671.75,2369296
2025-06-27,701.2213745117188,701.7999877929688,704.2999877929688,678.7000122070312,683.0,3178596
2025-06-30,724.2523803710938,724.8499755859375,727.0,704.0,709.7999877929688,4837432
2025-07-01,745.4348754882812,746.0499877929688,750.0,721.0499877929688,730.0,4704542
2025-07-02,756.1260986328125,756.75,761.75,742.0,746.0499877929688,3997677
2025-07-03,757.9246215820312,758.5499877929688,764.4500122070312,752.9000244140625,756.75,2481621
2025-07-04,775.3602294921875,776.0,777.9000244140625,756.6500244140625,759.7999877929688,3230212
2025-07-07,775.6100463867188,776.25,779.4500122070312,763.5499877929688,777.7000122070312,1174377
2025-07-08,777.6583251953125,778.2999877929688,779.7000122070312,761.2000122070312,775.0,1558057
2025-07-09,793.7450561523438,794.4000244140625,797.7999877929688,775.1500244140625,776.8499755859375,3672922
2025-07-10,792.8458251953125,793.5,800.0,783.1500244140625,798.7999877929688,2030879
2025-07-11,789.5485229492188,790.2000122070312,797.5999755859375,787.4000244140625,790.2000122070312,1476275
2025-07-14,823.1707763671875,823.8499755859375,827.5,788.2000122070312,788.2000122070312,5083453
2025-07-15,826.3681030273438,827.0499877929688,834.3499755859375,820.4500122070312,825.75,2080040
2025-07-16,821.871826171875,822.5499877929688,832.6500244140625,819.25,821.0,968965
2025-07-17,820.8226928710938,821.5,830.0,815.2000122070312,825.9000244140625,1518302
2025-07-18,826.3181762695312,827.0,829.0,814.5,825.0999755859375,989477
2025-07-21,828.7661743164062,829.4500122070312,833.9000244140625,824.1500244140625,827.2000122070312,1216659
2025-07-22,822.671142578125,823.3499755859375,832.0,815.0,831.9000244140625,947754
2025-07-23,821.8218994140625,822.5,825.9000244140625,817.0499877929688,825.0,1156632
2025-07-24,835.8103637695312,836.5,842.0,817.1500244140625,823.9500122070312,2358313
2025-07-25,837.059326171875,837.75,846.0,825.0499877929688,839.0999755859375,5268018
2025-07-28,888.516845703125,889.25,901.5,828.0499877929688,833.0,17617498
2025-07-29,909.099853515625,909.8499755859375,913.7000122070312,875.6500244140625,889.0,4989767
2025-07-30,880.7233276367188,881.4500122070312,922.5,876.5499877929688,909.9000244140625,5553033
2025-07-31,873.6290893554688,874.3499755859375,881.4500122070312,866.25,869.0,3033606
2025-08-01,848.6497192382812,849.3499755859375,874.9500122070312,846.0,874.2999877929688,2233515
2025-08-04,860.489990234375,861.2000122070312,864.9000244140625,840.0499877929688,849.3499755859375,1442403
2025-08-05,856.7930297851562,857.5,872.0,852.2999877929688,861.1500244140625,1168162
2025-08-06,835.5106201171875,836.2000122070312,854.0999755859375,829.2999877929688,850.2000122070312,2085404
2025-08-07,837.5588989257812,838.25,842.8499755859375,824.3499755859375,828.0,1678103
2025-08-08,821.1724243164062,821.8499755859375,840.25,817.5499877929688,839.0,1073904
2025-08-11,830.814453125,831.5,834.0,816.8499755859375,818.0,1335688
2025-08-12,830.2649536132812,830.9500122070312,840.5999755859375,810.0499877929688,834.0,1863616
2025-08-13,862.4384155273438,863.1500244140625,866.0,833.0499877929688,836.5999755859375,2817582
2025-08-14,858.9912109375,859.7000122070312,878.8499755859375,855.25,867.2000122070312,2949617
2025-08-18,864.9363403320312,865.6500244140625,873.0,858.4000244140625,865.7000122070312,2335154
2025-08-19,883.1712646484375,883.9000244140625,886.5,865.7999877929688,869.9500122070312,1565331
2025-08-20,875.3276977539062,876.0499877929688,892.4000244140625,874.2000122070312,883.9000244140625,1232442
2025-08-21,889.1663208007812,889.9000244140625,891.9500122070312,864.0,876.0999755859375,1539571
2025-08-22,878.3751831054688,879.0999755859375,895.0499877929688,875.0999755859375,889.9500122070312,1548015
2025-08-25,872.4801025390625,873.2000122070312,888.7000122070312,870.5999755859375,883.5999755859375,1451413
2025-08-26,867.933837890625,868.6500244140625,870.4000244140625,854.3499755859375,867.5999755859375,1477730
2025-08-28,861.289306640625,862.0,876.5,856.2000122070312,868.6500244140625,1373559
2025-08-29,856.1935424804688,856.9000244140625,872.5999755859375,854.75,864.0,646790
2025-09-01,859.2909545898438,860.0,869.75,854.0499877929688,856.75,997411
2025-09-02,859.390869140625,860.0999755859375,874.0,850.4000244140625,860.5499877929688,1284028
2025-09-03,873.9788818359375,874.7000122070312,882.6500244140625,858.4500122070312,860.1500244140625,1423174
2025-09-04,873.3793334960938,874.0999755859375,885.0,862.25,885.0,988966
2025-09-05,879.9239501953125,880.6500244140625,887.9500122070312,871.2000122070312,875.5999755859375,1035333
2025-09-08,894.4619750976562,895.2000122070312,905.6500244140625,877.8499755859375,883.8499755859375,1630387
2025-09-09,901.5560913085938,902.2999877929688,904.0,894.5999755859375,899.0,1227755
2025-09-10,895.6610107421875,896.4000244140625,911.4500122070312,889.9500122070312,907.0,1541022
2025-09-11,894.861572265625,895.5999755859375,904.0999755859375,887.4000244140625,899.5999755859375,724408
2025-09-12,895.3112182617188,896.0499877929688,909.9000244140625,891.5999755859375,897.5999755859375,1299814
2025-09-15,894.2621459960938,895.0,901.0,889.0499877929688,896.2999877929688,538522
2025-09-16,894.1122436523438,894.8499755859375,906.5499877929688,892.5999755859375,895.0,852948
2025-09-17,893.2130126953125,893.9500122070312,903.8499755859375,889.0499877929688,895.9500122070312,1122856
2025-09-18,922.4888305664062,923.25,926.2999877929688,885.7999877929688,891.0,3054360
2025-09-19,931.3314819335938,932.0999755859375,944.0,917.0999755859375,926.0,3380153
2025-09-22,903.0548706054688,903.7999877929688,937.2999877929688,898.0999755859375,937.2999877929688,1771352
2025-09-23,909.2996826171875,910.0499877929688,916.4000244140625,890.9500122070312,905.0999755859375,1599124
2025-09-24,908.9999389648438,909.75,925.0,907.5,911.9000244140625,1724529
2025-09-25,895.6109619140625,896.3499755859375,918.0,893.0499877929688,909.75,965496
2025-09-26,831.61376953125,832.2999877929688,886.8499755859375,823.0999755859375,880.2999877929688,5612259
2025-09-29,840.2567138671875,840.9500122070312,849.7999877929688,826.2000122070312,833.4000244140625,2764351
2025-09-30,841.10595703125,841.7999877929688,844.8499755859375,827.25,841.0,1844424
2025-10-01,871.2810668945312,872.0,874.4000244140625,845.0,845.0,2074466
2025-10-03,863.6873779296875,864.4000244140625,881.2999877929688,862.2999877929688,872.0,1995777
2025-10-06,862.2885131835938,863.0,868.7999877929688,857.4500122070312,866.0499877929688,1494313
2025-10-07,862.6881713867188,863.4000244140625,868.5,858.0499877929688,865.0,1833050
2025-10-08,853.14599609375,853.8499755859375,872.6500244140625,850.2000122070312,863.0,1005858
2025-10-09,864.38671875,865.0999755859375,875.2999877929688,845.3499755859375,861.0999755859375,2609957
2025-10-10,876.0271606445312,876.75,891.1500244140625,843.0,873.0,3985430
2025-10-13,873.5791625976562,874.2999877929688,890.1500244140625,869.0999755859375,877.4500122070312,1985637
2025-10-14,877.2261962890625,877.9500122070312,881.7999877929688,864.7000122070312,876.2999877929688,3218266
2025-10-15,874.578369140625,875.2999877929688,881.1500244140625,872.0999755859375,880.0,781858
2025-10-16,872.13037109375,872.8499755859375,886.5,871.4500122070312,877.0,1018243
2025-10-17,899.3079223632812,900.0499877929688,902.0,870.4500122070312,872.8499755859375,2517414
2025-10-20,919.8909912109375,920.6500244140625,923.0,901.4000244140625,903.0499877929688,2200955
2025-10-21,923.1383056640625,923.9000244140625,929.7999877929688,921.1500244140625,925.8499755859375,522764
2025-10-23,933.629638671875,934.4000244140625,943.0,920.7000122070312,927.4000244140625,4121681
2025-10-24,925.63623046875,926.4000244140625,943.0,902.3499755859375,943.0,8920106
2025-10-27,939.3749389648438,940.1500244140625,955.9500122070312,926.8499755859375,930.4000244140625,4885418
2025-10-28,958.8588256835938,959.6500244140625,962.7000122070312,936.7999877929688,941.0,2716006
2025-10-29,960.9071655273438,961.7000122070312,970.0,956.5,964.1500244140625,1555478
2025-10-30,969.5499877929688,970.3499755859375,972.5499877929688,948.2000122070312,962.9000244140625,2111499
2025-10-31,953.6500244140625,953.6500244140625,972.4000244140625,950.2000122070312,970.9000244140625,1545420
2025-11-03,975.4000244140625,975.4000244140625,979.5999755859375,955.7000122070312,957.9500122070312,1954182
2025-11-04,983.1500244140625,983.1500244140625,986.0,970.5499877929688,978.0,2347486
2025-11-05,983.1500244140625,983.1500244140625,983.1500244140625,983.1500244140625,983.1500244140625,0
2025-11-06,979.7999877929688,979.7999877929688,994.7999877929688,975.5,985.0,1667068
2025-11-07,982.1500244140625,982.1500244140625,989.7999877929688,975.0,977.0,1087182
2025-11-10,1001.0499877929688,1001.0499877929688,1004.0,983.0,985.0,1569187
2025-11-11,985.7000122070312,985.7000122070312,1005.0,970.3499755859375,1001.0499877929688,1828103
2025-11-12,989.25,989.25,997.4000244140625,984.8499755859375,994.0,1468376
2025-11-13,997.0499877929688,997.0499877929688,1005.0,984.6500244140625,989.25,1039405
2025-11-14,999.0,999.0,1014.4000244140625,992.9500122070312,1001.2000122070312,1785705
2025-11-17,1021.8499755859375,1021.8499755859375,1025.0,997.2999877929688,1001.0499877929688,1696744
2025-11-18,1006.9000244140625,1006.9000244140625,1033.5,1000.5999755859375,1028.0,2922214
2025-11-19,987.5,987.5,1010.0,982.1500244140625,1010.0,1288996
2025-11-20,987.0999755859375,987.0999755859375,993.9000244140625,970.25,990.0,1375536
2025-11-21,978.2000122070312,978.2000122070312,994.1500244140625,975.0999755859375,988.5999755859375,1425481
2025-11-24,979.5499877929688,979.5499877929688,988.7000122070312,974.5,979.0,1348847
2025-11-25,977.5499877929688,977.5499877929688,988.0,971.4000244140625,982.0,1005154
2025-11-26,986.5999755859375,986.5999755859375,989.4500122070312,973.3499755859375,981.0,2951910
2025-11-27,1003.2000122070312,1003.2000122070312,1011.9000244140625,981.0999755859375,990.0,2606483
2025-11-28,1031.3499755859375,1031.3499755859375,1032.75,1006.5,1007.0,2486519
2025-12-01,1029.4000244140625,1029.4000244140625,1040.199951171875,1006.0999755859375,1035.0,2002768
2025-12-02,1020.2000122070312,1020.2000122070312,1036.9000244140625,1015.0,1028.199951171875,1465264
2025-12-03,1016.5,1016.5,1026.9000244140625,1007.7999877929688,1023.2999877929688,972564
2025-12-04,1013.5,1013.5,1021.2999877929688,1001.5999755859375,1016.5,971897
2025-12-05,1026.0999755859375,1026.0999755859375,1028.5,1005.7999877929688,1017.5,936977
2025-12-08,1004.0999755859375,1004.0999755859375,1032.0,996.0999755859375,1026.0,1382140
2025-12-09,1021.4000244140625,1021.4000244140625,1026.9000244140625,985.9000244140625,1003.2000122070312,1464780
2025-12-10,1018.4000244140625,1018.4000244140625,1035.9000244140625,1015.7999877929688,1024.0,1186441
2025-12-11,1019.2999877929688,1019.2999877929688,1032.199951171875,1013.4000244140625,1021.7999877929688,818322
2025-12-12,1012.2999877929688,1012.2999877929688,1027.5,1006.0999755859375,1016.0999755859375,1244218
2025-12-15,1004.9000244140625,1004.9000244140625,1011.7000122070312,994.2000122070312,1006.9000244140625,895430
2025-12-16,1001.2999877929688,1001.2999877929688,1007.5999755859375,992.5999755859375,1000.0,945609
2025-12-17,1010.0,1010.0,1018.7999877929688,1001.5999755859375,1005.9000244140625,1284797
2025-12-18,1015.5,1015.5,1020.0999755859375,997.4000244140625,1006.5999755859375,870778
2025-12-19,1045.199951171875,1045.199951171875,1049.0,1018.5999755859375,1020.0,2844049
2025-12-22,1064.199951171875,1064.199951171875,1070.0,1047.5999755859375,1050.699951171875,1357581
2025-12-23,1068.4000244140625,1068.4000244140625,1073.0999755859375,1055.0999755859375,1068.5,1229233
2025-12-24,1084.800048828125,1084.800048828125,1092.5999755859375,1070.5,1073.9000244140625,1711875
2025-12-25,1084.800048828125,1084.800048828125,1084.800048828125,1084.800048828125,1084.800048828125,0
2025-12-26,1085.0,1085.0,1089.0999755859375,1078.9000244140625,1086.0,940862
2025-12-29,1081.4000244140625,1081.4000244140625,1089.0,1076.300048828125,1085.0,1522054
2025-12-30,1091.9000244140625,1091.9000244140625,1098.4000244140625,1077.0,1082.9000244140625,2806339
2025-12-31,1108.0,1108.0,1119.0,1083.9000244140625,1095.0,1585443
2026-01-01,1110.4000244140625,1110.4000244140625,1115.9000244140625,1101.0999755859375,1108.0,959580
2026-01-02,1106.5,1106.5,1115.9000244140625,1103.199951171875,1110.0,953854
2026-01-05,1103.199951171875,1103.199951171875,1113.5,1096.699951171875,1106.5,1017074
2026-01-06,1115.9000244140625,1115.9000244140625,1134.0,1105.199951171875,1134.0,1138196
2026-01-07,1128.5,1128.5,1141.0,1113.800048828125,1115.9000244140625,1358594
2026-01-08,1100.9000244140625,1100.9000244140625,1131.9000244140625,1092.699951171875,1131.9000244140625,1379464
2026-01-09,1083.0,1083.0,1107.800048828125,1079.5999755859375,1095.0,1612326
2026-01-12,1043.199951171875,1043.199951171875,1087.0,1025.300048828125,1085.0,2428156
2026-01-13,1058.300048828125,1058.300048828125,1063.199951171875,1023.7999877929688,1043.199951171875,1574593
2026-01-14,1090.5,1090.5,1098.9000244140625,1057.800048828125,1063.0,2383234
2026-01-16,1076.800048828125,1076.800048828125,1096.9000244140625,1070.4000244140625,1095.0,1410479
