date_,adj close_trident.ns,close_trident.ns,high_trident.ns,low_trident.ns,open_trident.ns,volume_trident.ns
2024-03-01,41.16569519042969,42.20000076293945,42.75,42.099998474121094,42.5,6587701
2024-03-04,40.7755012512207,41.79999923706055,42.70000076293945,41.650001525878906,42.650001525878906,7413651
2024-03-05,39.99510955810547,41.0,42.0,40.900001525878906,41.849998474121094,8509320
2024-03-06,39.11716842651367,40.099998474121094,41.5,39.29999923706055,41.0,14344028
2024-03-07,39.55613708496094,40.54999923706055,41.099998474121094,40.099998474121094,40.099998474121094,7723884
2024-03-11,38.14167785644531,39.099998474121094,40.79999923706055,38.95000076293945,40.79999923706055,10879904
2024-03-12,37.26373291015625,38.20000076293945,39.5,38.0,39.20000076293945,10963061
2024-03-13,34.678688049316406,35.54999923706055,38.849998474121094,35.0,38.20000076293945,23923525
2024-03-14,37.26373291015625,38.20000076293945,38.5,34.900001525878906,35.599998474121094,17654474
2024-03-15,36.824764251708984,37.75,39.099998474121094,37.04999923706055,38.29999923706055,12270484
2024-03-18,36.580894470214844,37.5,38.349998474121094,37.0,37.75,8642698
2024-03-19,35.849273681640625,36.75,38.099998474121094,36.54999923706055,37.5,7979446
2024-03-20,35.45907974243164,36.349998474121094,37.400001525878906,36.0,36.79999923706055,8142105
2024-03-21,36.09314727783203,37.0,37.599998474121094,36.79999923706055,36.900001525878906,7852289
2024-03-22,37.70270538330078,38.650001525878906,39.79999923706055,37.099998474121094,37.25,41484498
2024-03-26,36.483341217041016,37.400001525878906,38.599998474121094,37.25,38.599998474121094,13130883
2024-03-27,35.94681930541992,36.849998474121094,37.900001525878906,36.70000076293945,37.70000076293945,17716530
2024-03-28,35.6541748046875,36.54999923706055,38.099998474121094,36.400001525878906,37.099998474121094,15197221
2024-04-01,38.190452575683594,39.150001525878906,39.400001525878906,37.099998474121094,37.20000076293945,14685684
2024-04-02,38.678199768066406,39.650001525878906,39.849998474121094,38.45000076293945,39.20000076293945,14963009
2024-04-03,40.14143371582031,41.150001525878906,41.900001525878906,39.45000076293945,39.650001525878906,29239201
2024-04-04,39.800010681152344,40.79999923706055,41.75,40.20000076293945,41.70000076293945,17561184
2024-04-05,40.092655181884766,41.099998474121094,41.25,40.150001525878906,40.79999923706055,13045535
2024-04-08,39.800010681152344,40.79999923706055,42.04999923706055,40.54999923706055,41.45000076293945,11509762
2024-04-09,39.214717864990234,40.20000076293945,41.0,39.849998474121094,41.0,8537361
2024-04-10,39.36103820800781,40.349998474121094,40.75,39.70000076293945,40.400001525878906,8268805
2024-04-12,38.97084426879883,39.95000076293945,40.900001525878906,39.79999923706055,40.5,10772798
2024-04-15,37.800254821777344,38.75,39.25,37.5,37.75,12930807
2024-04-16,38.044124603271484,39.0,39.599998474121094,38.25,38.400001525878906,9798024
2024-04-18,37.75148010253906,38.70000076293945,39.70000076293945,38.5,39.400001525878906,8404791
2024-04-19,37.6539306640625,38.599998474121094,38.849998474121094,37.70000076293945,37.95000076293945,11531372
2024-04-22,38.14167785644531,39.099998474121094,39.650001525878906,38.45000076293945,38.70000076293945,10785391
2024-04-23,38.97084426879883,39.95000076293945,40.25,39.099998474121094,39.29999923706055,12213712
2024-04-24,38.92207336425781,39.900001525878906,40.54999923706055,39.79999923706055,40.150001525878906,8606250
2024-04-25,39.11716842651367,40.099998474121094,40.650001525878906,39.79999923706055,40.0,9738919
2024-04-26,38.82451629638672,39.79999923706055,40.25,39.599998474121094,40.150001525878906,7529746
2024-04-29,38.7757453918457,39.75,40.400001525878906,39.70000076293945,40.150001525878906,6435812
2024-04-30,38.38554763793945,39.349998474121094,40.150001525878906,39.099998474121094,39.900001525878906,6941541
2024-05-02,38.72697067260742,39.70000076293945,39.95000076293945,39.04999923706055,39.400001525878906,8176676
2024-05-03,38.5318717956543,39.5,40.04999923706055,39.099998474121094,39.95000076293945,8144307
2024-05-06,38.14167785644531,39.099998474121094,39.900001525878906,38.70000076293945,39.79999923706055,6689428
2024-05-07,37.60515594482422,38.54999923706055,39.20000076293945,38.25,39.099998474121094,6468384
2024-05-08,37.70270538330078,38.650001525878906,39.099998474121094,38.150001525878906,38.599998474121094,4919951
2024-05-09,36.72721481323242,37.650001525878906,39.0,37.5,38.70000076293945,5507209
2024-05-10,37.3125114440918,38.25,38.400001525878906,36.79999923706055,37.75,7412202
2024-05-13,37.11741256713867,38.04999923706055,38.25,37.25,38.25,7660453
2024-05-14,37.849029541015625,38.79999923706055,39.0,37.849998474121094,37.849998474121094,7409954
2024-05-15,37.60515594482422,38.54999923706055,39.349998474121094,38.29999923706055,39.099998474121094,9725955
2024-05-16,37.410057067871094,38.349998474121094,38.900001525878906,38.20000076293945,38.650001525878906,5490718
2024-05-17,39.214717864990234,40.20000076293945,40.349998474121094,38.150001525878906,38.45000076293945,24175992
2024-05-21,37.214962005615234,38.150001525878906,38.29999923706055,36.79999923706055,37.20000076293945,26334969
2024-05-22,37.16618347167969,38.099998474121094,39.0,37.599998474121094,38.79999923706055,13131669
2024-05-23,37.019866943359375,37.95000076293945,38.29999923706055,37.900001525878906,38.099998474121094,7088953
2024-05-24,36.92230987548828,37.849998474121094,38.20000076293945,37.79999923706055,38.0,7145725
2024-05-27,36.72721481323242,37.650001525878906,38.150001525878906,37.400001525878906,38.0,6903515
2024-05-28,36.737064361572266,37.29999923706055,37.75,37.099998474121094,37.75,5755272
2024-05-29,36.589332580566406,37.150001525878906,37.599998474121094,36.95000076293945,37.29999923706055,4853352
2024-05-30,36.293853759765625,36.849998474121094,37.400001525878906,36.79999923706055,37.150001525878906,4895504
2024-05-31,35.94913864135742,36.5,37.20000076293945,36.400001525878906,37.20000076293945,5751289
2024-06-03,36.34310531616211,36.900001525878906,38.29999923706055,36.79999923706055,38.150001525878906,7997503
2024-06-04,34.57026672363281,35.099998474121094,37.150001525878906,33.5,37.150001525878906,12469579
2024-06-05,36.047630310058594,36.599998474121094,36.79999923706055,34.599998474121094,35.849998474121094,6830753
2024-06-06,36.146121978759766,36.70000076293945,37.150001525878906,36.099998474121094,36.400001525878906,9985433
2024-06-07,36.49083709716797,37.04999923706055,37.25,36.599998474121094,37.0,6481284
2024-06-10,36.50069046020508,37.060001373291016,37.439998626708984,36.93000030517578,37.25,6063373
2024-06-11,37.268917083740234,37.84000015258789,38.54999923706055,36.900001525878906,37.25,15579253
2024-06-12,39.86907196044922,40.47999954223633,40.959999084472656,38.099998474121094,38.25,77605955
2024-06-13,39.42586135864258,40.029998779296875,41.779998779296875,39.61000061035156,41.25,52337969
2024-06-14,38.7955207824707,39.38999938964844,40.189998626708984,39.20000076293945,40.0,13962076
2024-06-18,38.440956115722656,39.029998779296875,39.79999923706055,38.900001525878906,39.54999923706055,12931527
2024-06-19,37.99774932861328,38.58000183105469,39.18000030517578,38.25,39.0,11485600
2024-06-20,38.68718338012695,39.279998779296875,40.15999984741211,38.20000076293945,38.70000076293945,14261917
2024-06-21,38.02729415893555,38.61000061035156,39.709999084472656,38.439998626708984,39.5,10490306
2024-06-24,37.958351135253906,38.540000915527344,38.91999816894531,38.29999923706055,38.59000015258789,6828138
2024-06-25,37.702274322509766,38.279998779296875,39.0,38.15999984741211,39.0,5663109
2024-06-26,38.10608673095703,38.689998626708984,39.20000076293945,38.209999084472656,38.400001525878906,10827065
2024-06-27,37.564388275146484,38.13999938964844,38.880001068115234,37.900001525878906,38.779998779296875,7769670
2024-06-28,37.50529479980469,38.08000183105469,38.7400016784668,38.0,38.5,6728587
2024-07-01,38.3227653503418,38.90999984741211,39.09000015258789,38.119998931884766,38.29999923706055,11733271
2024-07-02,38.076541900634766,38.65999984741211,40.189998626708984,38.5099983215332,39.20000076293945,16758594
2024-07-03,37.80076599121094,38.380001068115234,38.95000076293945,38.290000915527344,38.779998779296875,8490423
2024-07-04,37.71212387084961,38.290000915527344,38.70000076293945,38.25,38.68000030517578,5596531
2024-07-05,37.61363220214844,38.189998626708984,38.380001068115234,38.0,38.2599983215332,7534895
2024-07-08,37.37725830078125,37.95000076293945,38.45000076293945,37.900001525878906,38.38999938964844,7402639
2024-07-09,37.46589660644531,38.040000915527344,38.54999923706055,37.95000076293945,38.0,6278215
2024-07-10,37.20981979370117,37.779998779296875,38.20000076293945,37.400001525878906,38.20000076293945,8232539
2024-07-11,37.2393684387207,37.810001373291016,38.36000061035156,37.779998779296875,38.0,5326272
2024-07-12,37.14087677001953,37.709999084472656,38.040000915527344,37.650001525878906,37.849998474121094,4897374
2024-07-15,37.101478576660156,37.66999816894531,37.970001220703125,37.40999984741211,37.880001068115234,7203094
2024-07-16,37.406803131103516,37.97999954223633,38.56999969482422,37.650001525878906,37.68000030517578,9700301
2024-07-18,36.993141174316406,37.560001373291016,38.15999984741211,37.25,38.04999923706055,6910802
2024-07-19,36.42189407348633,36.97999954223633,37.86000061035156,36.880001068115234,37.810001373291016,6855079
2024-07-22,36.67797088623047,37.2400016784668,37.5,36.470001220703125,36.79999923706055,5859430
2024-07-23,36.41204833984375,36.970001220703125,37.59000015258789,36.20000076293945,37.5,9069938
2024-07-24,36.884803771972656,37.45000076293945,37.790000915527344,36.900001525878906,36.970001220703125,7023960
2024-07-25,36.79616165161133,37.36000061035156,38.47999954223633,37.099998474121094,37.400001525878906,13873757
2024-07-26,37.180274963378906,37.75,38.439998626708984,37.04999923706055,37.5,13083447
2024-07-29,37.61363220214844,38.189998626708984,39.11000061035156,38.099998474121094,38.25,18759498
2024-07-30,40.16454315185547,40.779998779296875,41.25,37.970001220703125,38.310001373291016,113718567
2024-07-31,38.785675048828125,39.380001068115234,41.45000076293945,39.25,41.09000015258789,42405480
2024-08-01,37.84016036987305,38.41999816894531,39.68000030517578,38.310001373291016,39.63999938964844,16680980
2024-08-02,37.633331298828125,38.209999084472656,38.400001525878906,37.70000076293945,38.0,11198818
2024-08-05,36.077178955078125,36.630001068115234,37.61000061035156,36.400001525878906,37.099998474121094,17105158
2024-08-06,37.14087677001953,37.709999084472656,39.75,37.0,37.0,58679431
2024-08-07,38.253822326660156,38.84000015258789,39.25,38.130001068115234,39.18000030517578,19614446
2024-08-08,37.43634796142578,38.0099983215332,38.7400016784668,37.790000915527344,37.880001068115234,12607945
2024-08-09,37.308311462402344,37.880001068115234,38.599998474121094,37.599998474121094,38.59000015258789,8067085
2024-08-12,36.894649505615234,37.459999084472656,37.79999923706055,36.93000030517578,37.70000076293945,8757033
2024-08-13,36.530235290527344,37.09000015258789,37.790000915527344,37.0,37.54999923706055,8330345
2024-08-14,36.27416229248047,36.83000183105469,37.20000076293945,36.599998474121094,37.099998474121094,7966373
2024-08-16,36.530235290527344,37.09000015258789,37.349998474121094,36.95000076293945,37.22999954223633,4735354
2024-08-19,36.61887741088867,37.18000030517578,37.439998626708984,37.09000015258789,37.09000015258789,5295904
2024-08-20,36.70751953125,37.27000045776367,37.88999938964844,37.16999816894531,37.45000076293945,5517356
2024-08-21,37.34770584106445,37.91999816894531,38.34000015258789,37.2400016784668,37.290000915527344,12429670
2024-08-22,37.45604705810547,38.029998779296875,38.4900016784668,38.0,38.34000015258789,6947269
2024-08-23,37.17042541503906,37.7400016784668,38.31999969482422,37.63999938964844,38.31999969482422,5822225
2024-08-26,36.84540557861328,37.40999984741211,37.9900016784668,37.31999969482422,37.9900016784668,5098106
2024-08-27,37.00299072265625,37.56999969482422,37.900001525878906,37.400001525878906,37.4900016784668,4867560
2024-08-28,36.91434860229492,37.47999954223633,38.25,37.400001525878906,37.61000061035156,6865438
2024-08-29,36.49083709716797,37.04999923706055,37.650001525878906,36.90999984741211,37.56999969482422,6747546
2024-08-30,36.42189407348633,36.97999954223633,37.29999923706055,36.91999816894531,37.220001220703125,4855011
2024-09-02,36.303707122802734,36.86000061035156,37.150001525878906,36.79999923706055,36.97999954223633,4413356
2024-09-03,36.35295104980469,36.90999984741211,37.18000030517578,36.849998474121094,36.880001068115234,3409315
2024-09-04,36.35295104980469,36.90999984741211,37.63999938964844,36.689998626708984,36.709999084472656,6601936
2024-09-05,36.825706481933594,37.38999938964844,38.040000915527344,37.0099983215332,37.04999923706055,11366570
2024-09-06,36.303707122802734,36.86000061035156,37.58000183105469,36.79999923706055,37.400001525878906,6139499
2024-09-09,35.83095169067383,36.380001068115234,36.939998626708984,36.27000045776367,36.849998474121094,4596158
2024-09-10,36.35295104980469,36.90999984741211,37.04999923706055,36.4900016784668,36.5,4579394
2024-09-11,35.94913864135742,36.5,37.31999969482422,36.45000076293945,37.0,5129130
2024-09-12,35.958988189697266,36.5099983215332,36.90999984741211,36.470001220703125,36.79999923706055,3759542
2024-09-13,36.09687805175781,36.650001525878906,37.09000015258789,36.56999969482422,36.59000015258789,4026588
2024-09-16,36.077178955078125,36.630001068115234,36.90999984741211,36.599998474121094,36.88999938964844,3771198
2024-09-17,35.929439544677734,36.47999954223633,36.779998779296875,36.400001525878906,36.70000076293945,3487277
2024-09-18,35.6142692565918,36.15999984741211,36.56999969482422,36.099998474121094,36.47999954223633,3948785
2024-09-19,35.25970458984375,35.79999923706055,36.45000076293945,35.52000045776367,36.279998779296875,5581953
2024-09-20,35.545326232910156,36.09000015258789,36.25,35.79999923706055,35.79999923706055,3579911
2024-09-23,35.840797424316406,36.38999938964844,36.63999938964844,36.119998931884766,36.34000015258789,5395829
2024-09-24,35.60442352294922,36.150001525878906,36.689998626708984,36.099998474121094,36.38999938964844,4129321
2024-09-25,35.377891540527344,35.91999816894531,36.150001525878906,35.810001373291016,36.099998474121094,3318314
2024-09-26,35.16121292114258,35.70000076293945,36.029998779296875,35.61000061035156,36.0,3045484
2024-09-27,35.13166427612305,35.66999816894531,36.29999923706055,35.599998474121094,35.7599983215332,4289366
2024-09-30,36.10672378540039,36.65999984741211,37.349998474121094,35.47999954223633,35.75,27210703
2024-10-01,36.41204833984375,36.970001220703125,37.38999938964844,36.65999984741211,36.65999984741211,13756115
2024-10-03,35.377891540527344,35.91999816894531,36.79999923706055,35.849998474121094,36.04999923706055,7119542
2024-10-04,35.05287170410156,35.59000015258789,36.36000061035156,35.209999084472656,35.93000030517578,6371474
2024-10-07,33.624755859375,34.13999938964844,35.81999969482422,34.0,35.58000183105469,9021687
2024-10-08,34.45207977294922,34.97999954223633,35.099998474121094,33.86000061035156,34.0,5712367
2024-10-09,34.72785186767578,35.2599983215332,35.720001220703125,35.119998931884766,35.209999084472656,4086107
2024-10-10,34.55057144165039,35.08000183105469,35.470001220703125,35.0,35.29999923706055,3205589
2024-10-11,34.767250061035156,35.29999923706055,35.56999969482422,34.959999084472656,35.11000061035156,3648992
2024-10-14,34.481624603271484,35.0099983215332,35.52000045776367,35.0,35.45000076293945,3052445
2024-10-15,34.15660858154297,34.68000030517578,35.09000015258789,34.61000061035156,35.02000045776367,2976038
2024-10-16,35.476383209228516,36.02000045776367,36.599998474121094,34.5,34.68000030517578,10397354
2024-10-17,35.1218147277832,35.65999984741211,36.400001525878906,35.41999816894531,36.400001525878906,8212471
2024-10-18,34.599815368652344,35.130001068115234,35.4900016784668,34.79999923706055,35.290000915527344,4503465
2024-10-21,33.447471618652344,33.959999084472656,35.25,33.79999923706055,35.0,5479263
2024-10-22,32.6004524230957,33.099998474121094,34.15999984741211,33.0,34.0,4867897
2024-10-23,32.64970016479492,33.150001525878906,33.77000045776367,32.220001220703125,33.0,7126515
2024-10-24,32.57090377807617,33.06999969482422,33.560001373291016,33.0,33.38999938964844,3192877
2024-10-25,31.45796012878418,31.940000534057617,33.150001525878906,31.799999237060547,32.779998779296875,6962439
2024-10-28,32.324676513671875,32.81999969482422,33.060001373291016,31.770000457763672,32.13999938964844,5101016
2024-10-29,32.6004524230957,33.099998474121094,33.400001525878906,32.70000076293945,32.900001525878906,3476008
2024-10-30,33.211097717285156,33.720001220703125,33.849998474121094,32.91999816894531,33.099998474121094,3819565
2024-10-31,34.10736083984375,34.630001068115234,34.79999923706055,33.5,33.7599983215332,5627478
2024-11-01,34.599815368652344,35.130001068115234,35.470001220703125,35.0,35.34000015258789,1590869
2024-11-04,33.60505676269531,34.119998931884766,35.400001525878906,33.849998474121094,35.400001525878906,5115354
2024-11-05,33.53611373901367,34.04999923706055,34.540000915527344,33.849998474121094,34.119998931884766,4209329
2024-11-06,33.733097076416016,34.25,34.66999816894531,33.84000015258789,34.310001373291016,7059141
2024-11-07,33.516414642333984,34.029998779296875,34.70000076293945,34.0,34.540000915527344,4582107
2024-11-08,32.87622833251953,33.380001068115234,34.18000030517578,33.15999984741211,34.099998474121094,3816049
2024-11-11,32.34437561035156,32.84000015258789,33.45000076293945,32.720001220703125,33.380001068115234,4522121
2024-11-12,32.20648956298828,32.70000076293945,33.15999984741211,32.599998474121094,32.900001525878906,2827263
2024-11-13,31.24127960205078,31.719999313354492,32.7400016784668,31.600000381469727,32.70000076293945,4987387
2024-11-14,31.30037498474121,31.780000686645508,32.36000061035156,31.649999618530273,31.790000915527344,3788739
2024-11-18,31.1329402923584,31.610000610351562,32.349998474121094,31.31999969482422,31.950000762939453,4934890
2024-11-19,31.38901710510254,31.8700008392334,32.13999938964844,31.6299991607666,31.6299991607666,3213034
2024-11-21,30.78822135925293,31.260000228881836,31.8700008392334,31.200000762939453,31.8700008392334,3599511
2024-11-22,30.965505599975586,31.440000534057617,31.56999969482422,31.06999969482422,31.260000228881836,4354038
2024-11-25,31.438261032104492,31.920000076293945,32.38999938964844,31.8799991607666,32.0,4285231
2024-11-26,31.487504959106445,31.969999313354492,32.15999984741211,31.829999923706055,31.920000076293945,2741239
2024-11-27,32.15724563598633,32.650001525878906,32.75,32.02000045776367,32.040000915527344,4478799
2024-11-28,32.57090377807617,33.06999969482422,33.33000183105469,32.459999084472656,32.70000076293945,4940849
2024-11-29,33.437625885009766,33.95000076293945,34.119998931884766,33.0,33.29999923706055,8437208
2024-12-02,33.447471618652344,33.959999084472656,34.27000045776367,33.619998931884766,34.22999954223633,5417462
2024-12-03,33.8118896484375,34.33000183105469,34.619998931884766,33.869998931884766,33.900001525878906,4996422
2024-12-04,34.186153411865234,34.709999084472656,34.93000030517578,34.27000045776367,34.45000076293945,5770997
2024-12-05,33.83158493041992,34.349998474121094,35.099998474121094,34.0,34.97999954223633,3955812
2024-12-06,33.93992614746094,34.459999084472656,34.68000030517578,34.20000076293945,34.349998474121094,3401707
2024-12-09,37.41665267944336,37.9900016784668,39.27000045776367,34.40999984741211,34.47999954223633,218173550
2024-12-10,36.993141174316406,37.560001373291016,40.20000076293945,37.0,38.790000915527344,141049346
2024-12-11,36.12642288208008,36.68000030517578,37.689998626708984,36.45000076293945,37.560001373291016,32027101
2024-12-12,35.53548049926758,36.08000183105469,37.09000015258789,36.0,36.68000030517578,24588164
2024-12-13,36.01808166503906,36.56999969482422,36.900001525878906,35.189998626708984,36.099998474121094,21359885
2024-12-16,36.234764099121094,36.790000915527344,37.34000015258789,36.40999984741211,36.599998474121094,19500983
2024-12-17,35.476383209228516,36.02000045776367,37.20000076293945,35.79999923706055,37.20000076293945,11854304
2024-12-18,34.60966491699219,35.13999938964844,35.84000015258789,35.02000045776367,35.79999923706055,11215007
2024-12-19,34.3437385559082,34.869998931884766,35.13999938964844,34.15999984741211,34.15999984741211,11479993
2024-12-20,33.7527961730957,34.27000045776367,35.470001220703125,34.060001373291016,34.869998931884766,14205622
2024-12-23,33.05351257324219,33.560001373291016,34.84000015258789,33.43000030517578,34.349998474121094,10236689
2024-12-24,32.93531799316406,33.439998626708984,34.06999969482422,33.349998474121094,33.54999923706055,8501681
2024-12-26,32.836830139160156,33.34000015258789,33.689998626708984,33.20000076293945,33.5099983215332,5544561
2024-12-27,32.669395446777344,33.16999816894531,33.619998931884766,33.11000061035156,33.29999923706055,5085856
2024-12-30,32.373924255371094,32.869998931884766,33.439998626708984,32.68000030517578,33.25,5797218
2024-12-31,32.93531799316406,33.439998626708984,33.54999923706055,32.45000076293945,32.75,6588604
2025-01-01,33.34898376464844,33.86000061035156,34.040000915527344,33.400001525878906,33.529998779296875,5252775
2025-01-02,33.516414642333984,34.029998779296875,34.279998779296875,33.63999938964844,34.18000030517578,6186333
2025-01-03,33.57551193237305,34.09000015258789,34.869998931884766,33.970001220703125,34.34000015258789,7193494
2025-01-06,32.08830261230469,32.58000183105469,34.25,32.439998626708984,34.18000030517578,6716452
2025-01-07,32.45271682739258,32.95000076293945,33.09000015258789,32.16999816894531,32.45000076293945,6974467
2025-01-08,32.03905487060547,32.529998779296875,33.09000015258789,32.279998779296875,33.0099983215332,4849190
2025-01-09,31.694337844848633,32.18000030517578,32.7599983215332,32.06999969482422,32.630001068115234,3272589
2025-01-10,30.955656051635742,31.43000030517578,32.29999923706055,31.139999389648438,32.209999084472656,5937411
2025-01-13,29.291160583496094,29.739999771118164,31.260000228881836,29.510000228881836,31.0,9152318
2025-01-14,30.6995792388916,31.170000076293945,31.510000228881836,29.920000076293945,30.290000915527344,8033102
2025-01-15,31.152637481689453,31.6299991607666,32.18000030517578,31.200000762939453,31.299999237060547,8460744
2025-01-16,31.45796012878418,31.940000534057617,32.08000183105469,31.780000686645508,32.0099983215332,3710547
2025-01-17,31.625394821166992,32.11000061035156,32.189998626708984,31.549999237060547,31.8799991607666,4052000
2025-01-20,31.891319274902344,32.380001068115234,32.83000183105469,32.16999816894531,32.70000076293945,3838679
2025-01-21,31.526901245117188,32.0099983215332,32.68000030517578,31.809999465942383,32.380001068115234,4086491
2025-01-22,31.01474952697754,31.489999771118164,31.989999771118164,31.0,31.989999771118164,3787464
2025-01-23,30.81777000427246,31.290000915527344,31.68000030517578,31.049999237060547,31.40999984741211,3059679
2025-01-24,30.59123992919922,31.059999465942383,31.700000762939453,31.0,31.600000381469727,3384303
2025-01-27,28.926746368408203,29.3700008392334,30.3799991607666,28.0,28.0,13190395
2025-01-28,28.483537673950195,28.920000076293945,30.489999771118164,28.520000457763672,30.489999771118164,9654142
2025-01-29,29.763916015625,30.219999313354492,30.540000915527344,28.309999465942383,28.309999465942383,7172681
2025-01-30,30.23667335510254,30.700000762939453,31.0,29.969999313354492,30.280000686645508,5799669
2025-01-31,30.63063621520996,31.100000381469727,31.229999542236328,29.950000762939453,30.639999389648438,4606418
2025-02-01,30.30561637878418,30.770000457763672,32.45000076293945,30.549999237060547,31.549999237060547,8566938
2025-02-03,30.354862213134766,30.81999969482422,31.440000534057617,30.299999237060547,30.600000381469727,7160051
2025-02-04,30.768524169921875,31.239999771118164,31.540000915527344,30.920000076293945,30.989999771118164,4255047
2025-02-05,30.65033531188965,31.1200008392334,31.5,31.010000228881836,31.25,2980285
2025-02-06,30.571542739868164,31.040000915527344,31.31999969482422,30.899999618530273,31.190000534057617,3044139
2025-02-07,29.891956329345703,30.350000381469727,31.43000030517578,30.219999313354492,31.059999465942383,4114573
2025-02-10,29.24191665649414,29.690000534057617,30.760000228881836,29.540000915527344,30.540000915527344,3037874
2025-02-11,28.53278160095215,28.969999313354492,29.989999771118164,28.809999465942383,29.989999771118164,5070915
2025-02-12,28.11911964416504,28.549999237060547,29.09000015258789,27.65999984741211,29.0,6710277
2025-02-13,28.07972526550293,28.510000228881836,29.309999465942383,28.299999237060547,28.81999969482422,5094155
2025-02-14,27.38043975830078,27.799999237060547,28.790000915527344,27.65999984741211,28.670000076293945,4569514
2025-02-17,27.419836044311523,27.84000015258789,28.110000610351562,27.010000228881836,27.809999465942383,5177227
2025-02-18,26.976627349853516,27.389999389648438,28.270000457763672,27.100000381469727,28.270000457763672,3984964
2025-02-19,27.626667022705078,28.049999237060547,28.219999313354492,27.0,27.0,4933123
2025-02-20,27.75470542907715,28.18000030517578,28.450000762939453,27.719999313354492,27.920000076293945,3794139
2025-02-21,27.419836044311523,27.84000015258789,28.920000076293945,27.700000762939453,28.280000686645508,5563654
2025-02-24,26.996326446533203,27.40999984741211,27.84000015258789,27.299999237060547,27.799999237060547,2710588
2025-02-25,26.73040008544922,27.139999389648438,27.68000030517578,27.100000381469727,27.399999618530273,2884835
2025-02-27,26.228097915649414,26.6299991607666,27.329999923706055,26.510000228881836,27.15999984741211,3761974
2025-02-28,25.400775909423828,25.790000915527344,26.579999923706055,25.469999313354492,26.5,5585085
2025-03-03,24.898473739624023,25.280000686645508,26.31999969482422,24.6299991607666,25.799999237060547,7244463
2025-03-04,25.243188858032227,25.6299991607666,25.90999984741211,24.81999969482422,24.969999313354492,5247458
2025-03-05,25.203794479370117,25.59000015258789,26.31999969482422,25.5,25.940000534057617,12094144
2025-03-06,25.37122917175293,25.760000228881836,26.299999237060547,25.579999923706055,25.799999237060547,8627716
2025-03-07,24.977266311645508,25.360000610351562,26.200000762939453,25.25,25.739999771118164,10696543
2025-03-10,24.77043342590332,25.149999618530273,25.829999923706055,25.010000228881836,25.5,8026198
2025-03-11,24.455263137817383,24.829999923706055,25.079999923706055,24.40999984741211,25.0,6241913
