date_,adj close_swancorp.ns,close_swancorp.ns,high_swancorp.ns,low_swancorp.ns,open_swancorp.ns,volume_swancorp.ns
2025-04-21,449.1080322265625,449.20001220703125,453.0,426.04998779296875,430.79998779296875,3445942
2025-04-22,443.15924072265625,443.25,454.25,441.25,448.54998779296875,1756084
2025-04-23,435.2608642578125,435.3500061035156,447.29998779296875,431.29998779296875,446.70001220703125,1545087
2025-04-24,434.9609069824219,435.04998779296875,444.5,433.8999938964844,436.0,1179672
2025-04-25,415.0150146484375,415.1000061035156,436.0,405.3999938964844,434.5,2412150
2025-04-28,420.06396484375,420.1499938964844,423.8500061035156,403.6499938964844,407.0,1369394
2025-04-29,413.91522216796875,414.0,428.79998779296875,411.6000061035156,420.0,1258950
2025-04-30,401.71771240234375,401.79998779296875,416.70001220703125,400.0,416.70001220703125,1111262
2025-05-02,414.76507568359375,414.8500061035156,425.0,399.1499938964844,403.0,2297471
2025-05-05,419.11419677734375,419.20001220703125,423.79998779296875,410.29998779296875,412.25,1196204
2025-05-06,396.9187316894531,397.0,421.1499938964844,394.1000061035156,419.0,1531230
2025-05-07,403.2174072265625,403.29998779296875,407.79998779296875,391.0,391.0,1652235
2025-05-08,397.4685974121094,397.54998779296875,416.8500061035156,394.20001220703125,406.0,1230403
2025-05-09,391.0199279785156,391.1000061035156,398.3500061035156,388.75,389.0,1110359
2025-05-12,420.3139343261719,420.3999938964844,426.8999938964844,408.0,408.0,2140396
2025-05-13,436.96051025390625,437.04998779296875,439.0,418.45001220703125,420.0,2114271
2025-05-14,433.76116943359375,433.8500061035156,442.6000061035156,431.0,439.0,1139071
2025-05-15,438.3602294921875,438.45001220703125,449.29998779296875,433.0,436.0,2221761
2025-05-16,455.45672607421875,455.54998779296875,461.3500061035156,436.54998779296875,440.8999938964844,4049334
2025-05-19,450.5577392578125,450.6499938964844,465.79998779296875,448.29998779296875,458.5,2398009
2025-05-20,429.9619445800781,430.04998779296875,453.3500061035156,428.1499938964844,451.04998779296875,1464351
2025-05-21,431.4116516113281,431.5,436.95001220703125,425.0,429.95001220703125,1268922
2025-05-22,424.4130859375,424.5,437.0,422.0,431.0,1125344
2025-05-23,431.7615966796875,431.8500061035156,435.0,424.6000061035156,426.04998779296875,953920
2025-05-26,439.65997314453125,439.75,443.29998779296875,432.20001220703125,434.70001220703125,1476600
2025-05-27,442.0594787597656,442.1499938964844,449.1499938964844,434.0,440.25,1464565
2025-05-28,441.2096252441406,441.29998779296875,451.3999938964844,439.1000061035156,443.5,1714406
2025-05-29,435.71075439453125,435.79998779296875,444.0,434.0,443.0,1005464
2025-05-30,433.76116943359375,433.8500061035156,446.3999938964844,430.0,433.95001220703125,1570292
2025-06-02,415.46490478515625,415.54998779296875,422.0,410.0,410.0,2716026
2025-06-03,412.16558837890625,412.25,428.45001220703125,411.0,419.04998779296875,1667408
2025-06-04,449.1080322265625,449.20001220703125,463.8999938964844,410.0,416.3500061035156,14201303
2025-06-05,458.2061462402344,458.29998779296875,468.79998779296875,451.79998779296875,454.0,6183666
2025-06-06,453.60711669921875,453.70001220703125,461.8999938964844,445.95001220703125,461.8999938964844,2450218
2025-06-09,466.4544677734375,466.54998779296875,471.45001220703125,452.8999938964844,456.20001220703125,3559843
2025-06-10,468.3540954589844,468.45001220703125,474.3999938964844,464.0,468.0,2625822
2025-06-11,462.7052307128906,462.79998779296875,478.0,455.70001220703125,469.29998779296875,3060889
2025-06-12,443.7091369628906,443.79998779296875,464.0,440.6499938964844,463.5,1656438
2025-06-13,430.0619201660156,430.1499938964844,441.75,429.04998779296875,434.95001220703125,1833314
2025-06-16,432.8113708496094,432.8999938964844,436.04998779296875,419.29998779296875,430.8999938964844,1611914
2025-06-17,423.0633544921875,423.1499938964844,435.8999938964844,421.0,433.8999938964844,870228
2025-06-18,422.96337890625,423.04998779296875,428.8999938964844,418.6000061035156,423.8500061035156,990528
2025-06-19,416.0148010253906,416.1000061035156,436.8999938964844,412.0,425.8999938964844,2054324
2025-06-20,418.7142333984375,418.79998779296875,425.0,412.0,416.95001220703125,1155856
2025-06-23,426.3627014160156,426.45001220703125,431.3999938964844,414.5,416.8500061035156,1660551
2025-06-24,445.6087646484375,445.70001220703125,462.0,434.0,434.0,17539772
2025-06-25,444.50897216796875,444.6000061035156,452.70001220703125,441.0,446.3999938964844,2117526
2025-06-26,448.0582275390625,448.1499938964844,452.8500061035156,442.1499938964844,448.1000061035156,2020341
2025-06-27,448.75811767578125,448.8500061035156,456.20001220703125,446.1499938964844,449.5,1874524
2025-06-30,446.45855712890625,446.54998779296875,457.29998779296875,444.20001220703125,450.75,1305246
2025-07-01,441.8595275878906,441.95001220703125,450.0,439.3500061035156,447.79998779296875,1118279
2025-07-02,440.2598571777344,440.3500061035156,446.3999938964844,434.5,442.04998779296875,1038814
2025-07-03,441.30963134765625,441.3999938964844,445.3999938964844,436.5,441.70001220703125,800227
2025-07-04,446.2086181640625,446.29998779296875,452.1000061035156,440.79998779296875,441.0,1405058
2025-07-07,446.8085021972656,446.8999938964844,448.45001220703125,442.45001220703125,445.8999938964844,841413
2025-07-08,440.05987548828125,440.1499938964844,451.29998779296875,438.6000061035156,447.70001220703125,818021
2025-07-09,462.60528564453125,462.70001220703125,465.0,438.54998779296875,441.5,5391433
2025-07-10,466.8044128417969,466.8999938964844,473.0,460.45001220703125,464.04998779296875,3477457
2025-07-11,453.757080078125,453.8500061035156,469.0,450.0,466.29998779296875,1496480
2025-07-14,450.8576965332031,450.95001220703125,459.5,448.0,451.45001220703125,1094100
2025-07-15,502.14715576171875,502.25,513.9000244140625,451.75,451.8999938964844,30393530
2025-07-16,521.8431396484375,521.9500122070312,526.7000122070312,496.29998779296875,500.0,31219369
2025-07-17,506.9461669921875,507.04998779296875,524.0499877929688,505.1000061035156,523.5999755859375,6889665
2025-07-18,505.7964172363281,505.8999938964844,517.2000122070312,503.3999938964844,507.79998779296875,3993285
2025-07-21,505.8963928222656,506.0,521.5,500.79998779296875,506.70001220703125,3126798
2025-07-22,514.694580078125,514.7999877929688,519.5,505.0,511.0,3357714
2025-07-23,511.8951721191406,512.0,517.25,506.54998779296875,516.8499755859375,2292576
2025-07-24,509.6456298828125,509.75,524.2000122070312,506.8500061035156,513.0,4230739
2025-07-25,473.3030700683594,473.3999938964844,508.0,471.1499938964844,508.0,5288371
2025-07-28,466.3545227050781,466.45001220703125,484.0,463.75,473.3500061035156,2242122
2025-07-29,482.3012390136719,482.3999938964844,485.0,462.8500061035156,465.70001220703125,1922301
2025-07-30,478.8519592285156,478.95001220703125,487.0,476.0,483.95001220703125,1062417
2025-07-31,467.2043151855469,467.29998779296875,474.29998779296875,461.1000061035156,466.0,989694
2025-08-01,442.7093200683594,442.79998779296875,468.20001220703125,440.0,467.0,1629982
2025-08-04,431.3116760253906,431.3999938964844,446.70001220703125,424.3500061035156,444.70001220703125,2185192
2025-08-05,430.4618225097656,430.54998779296875,439.70001220703125,428.0,432.8999938964844,1114762
2025-08-06,420.7138366699219,420.79998779296875,434.1000061035156,416.8500061035156,431.3999938964844,1253430
2025-08-07,424.66302490234375,424.75,426.8999938964844,409.0,419.70001220703125,1169366
2025-08-08,415.06500244140625,415.1499938964844,428.20001220703125,411.25,426.20001220703125,961705
2025-08-11,429.6620178222656,429.75,433.29998779296875,412.20001220703125,416.5,1860969
2025-08-12,425.4128723144531,425.5,437.0,423.0,429.70001220703125,922053
2025-08-13,439.2100524902344,439.29998779296875,442.0,423.1499938964844,428.0,1517858
2025-08-14,433.26129150390625,433.3500061035156,449.0,427.0,442.0,1694862
2025-08-18,424.56304931640625,424.6499938964844,435.0,416.70001220703125,428.0,1468921
2025-08-19,435.9607238769531,436.04998779296875,439.45001220703125,425.1000061035156,426.0,1113313
2025-08-20,455.35675048828125,455.45001220703125,467.95001220703125,431.29998779296875,436.04998779296875,5194524
2025-08-21,460.9555969238281,461.04998779296875,467.54998779296875,454.5,458.0,1684707
2025-08-22,475.2026672363281,475.29998779296875,496.70001220703125,456.1000061035156,461.04998779296875,10419222
2025-08-25,481.0514831542969,481.1499938964844,487.1499938964844,472.3500061035156,480.0,1786387
2025-08-26,453.6571044921875,453.75,478.3999938964844,451.0,477.0,1914733
2025-08-28,462.4552917480469,462.54998779296875,466.3500061035156,448.3500061035156,449.95001220703125,1934082
2025-08-29,444.6089782714844,444.70001220703125,463.29998779296875,441.79998779296875,463.0,1320302
2025-09-01,452.8572692871094,452.95001220703125,455.70001220703125,440.6499938964844,443.95001220703125,1111864
2025-09-02,457.3563537597656,457.45001220703125,463.79998779296875,450.1000061035156,453.8999938964844,976210
2025-09-03,460.8056335449219,460.8999938964844,467.8999938964844,458.20001220703125,458.3999938964844,769547
2025-09-04,445.5587463378906,445.6499938964844,465.95001220703125,444.0,462.0,646505
2025-09-05,455.0567932128906,455.1499938964844,458.79998779296875,445.54998779296875,452.0,857860
2025-09-08,450.7576904296875,450.8500061035156,462.45001220703125,447.5,455.0,501644
2025-09-09,445.9586486816406,446.04998779296875,455.8999938964844,444.1499938964844,452.8999938964844,589781
2025-09-10,454.5069274902344,454.6000061035156,461.8500061035156,447.1000061035156,447.1000061035156,912455
2025-09-11,472.55322265625,472.6499938964844,476.8999938964844,455.6000061035156,455.6000061035156,1994489
2025-09-12,466.8044128417969,466.8999938964844,477.29998779296875,464.0,473.5,980887
2025-09-15,461.5054931640625,461.6000061035156,473.95001220703125,460.04998779296875,466.8999938964844,627991
2025-09-16,458.30615234375,458.3999938964844,470.0,446.0,461.95001220703125,622531
2025-09-17,464.1549377441406,464.25,473.29998779296875,460.29998779296875,462.5,1241040
2025-09-18,482.8011169433594,482.8999938964844,485.25,464.25,468.0,2355837
2025-09-19,488.2500305175781,488.3500061035156,490.3500061035156,473.0,480.0,2040682
2025-09-22,489.1000061035156,489.1000061035156,506.0,485.0,491.79998779296875,3203341
2025-09-23,482.0,482.0,492.5,479.8999938964844,491.5,891453
2025-09-24,488.1499938964844,488.1499938964844,492.0,473.0,482.0,1652450
2025-09-25,478.1499938964844,478.1499938964844,499.3999938964844,476.04998779296875,491.29998779296875,1341857
2025-09-26,469.95001220703125,469.95001220703125,491.3999938964844,466.1000061035156,478.75,1444041
2025-09-29,451.75,451.75,469.5,449.0,469.5,1110586
2025-09-30,454.70001220703125,454.70001220703125,462.5,449.70001220703125,453.3999938964844,747907
2025-10-01,463.6499938964844,463.6499938964844,467.0,455.29998779296875,457.70001220703125,857680
2025-10-03,457.3500061035156,457.3500061035156,465.6499938964844,456.0,464.25,1234774
2025-10-06,453.79998779296875,453.79998779296875,463.29998779296875,449.5,459.0,794412
2025-10-07,448.25,448.25,456.6000061035156,446.45001220703125,453.79998779296875,691299
2025-10-08,439.75,439.75,451.29998779296875,438.25,448.95001220703125,546883
2025-10-09,437.54998779296875,437.54998779296875,443.6000061035156,434.0,442.0,625150
2025-10-10,444.75,444.75,449.0,437.79998779296875,437.79998779296875,758935
2025-10-13,434.8999938964844,434.8999938964844,442.75,432.3999938964844,441.0,713613
2025-10-14,433.75,433.75,442.0,426.45001220703125,435.3999938964844,646971
2025-10-15,429.8500061035156,429.8500061035156,436.95001220703125,428.25,432.0,490664
2025-10-16,430.1499938964844,430.1499938964844,436.3999938964844,428.8999938964844,430.54998779296875,442569
2025-10-17,427.1000061035156,427.1000061035156,435.6000061035156,424.79998779296875,430.0,469582
2025-10-20,426.6000061035156,426.6000061035156,431.3500061035156,424.04998779296875,430.0,426132
2025-10-21,430.1499938964844,430.1499938964844,431.5,428.1499938964844,428.70001220703125,118063
2025-10-23,429.6499938964844,429.6499938964844,437.0,428.5,433.5,432177
2025-10-24,432.5,432.5,434.0,427.29998779296875,429.5,319542
2025-10-27,449.8999938964844,449.8999938964844,452.3999938964844,430.8999938964844,432.8500061035156,1536797
2025-10-28,472.3500061035156,472.3500061035156,475.79998779296875,450.0,450.0,3694826
2025-10-29,480.29998779296875,480.29998779296875,489.8999938964844,469.04998779296875,470.5,3034288
2025-10-30,476.45001220703125,476.45001220703125,482.8999938964844,472.70001220703125,480.0,728222
2025-10-31,469.6000061035156,469.6000061035156,485.5,467.6000061035156,476.0,950560
2025-11-03,471.79998779296875,471.79998779296875,478.79998779296875,467.8500061035156,470.0,702041
2025-11-04,455.0,455.0,474.8999938964844,453.0,471.04998779296875,601990
2025-11-05,455.0,455.0,455.0,455.0,455.0,0
2025-11-06,435.6499938964844,435.6499938964844,458.3999938964844,434.1000061035156,453.0,842388
2025-11-07,468.8999938964844,468.8999938964844,482.3500061035156,427.0,432.25,15891193
2025-11-10,473.79998779296875,473.79998779296875,476.6000061035156,454.5,468.0,2279427
2025-11-11,471.6000061035156,471.6000061035156,479.0,461.1499938964844,473.20001220703125,1215075
2025-11-12,468.29998779296875,468.29998779296875,473.0,464.70001220703125,470.0,871545
2025-11-13,462.8500061035156,462.8500061035156,471.79998779296875,460.0,468.0,845285
2025-11-14,457.25,457.25,462.3999938964844,453.0,460.0,726251
2025-11-17,459.8500061035156,459.8500061035156,468.0,442.79998779296875,445.0,1457382
2025-11-18,464.29998779296875,464.29998779296875,475.75,456.04998779296875,460.0,2111985
2025-11-19,470.0,470.0,479.0,460.1000061035156,463.1000061035156,2876314
2025-11-20,473.75,473.75,479.0,465.3500061035156,469.8999938964844,2482814
2025-11-21,459.79998779296875,459.79998779296875,472.5,454.8500061035156,472.0,951540
2025-11-24,459.3500061035156,459.3500061035156,464.20001220703125,455.5,458.5,614675
2025-11-25,445.54998779296875,445.54998779296875,461.0,443.5,460.95001220703125,555471
2025-11-26,438.75,438.75,449.45001220703125,435.6000061035156,446.8500061035156,917144
2025-11-27,440.25,440.25,452.0,437.79998779296875,440.5,708139
2025-11-28,448.79998779296875,448.79998779296875,452.0,437.25,441.0,680298
2025-12-01,453.3999938964844,453.3999938964844,460.54998779296875,441.0,448.45001220703125,739614
2025-12-02,450.70001220703125,450.70001220703125,457.5,446.0,448.0,539146
2025-12-03,446.6499938964844,446.6499938964844,454.25,445.0,450.70001220703125,377955
2025-12-04,453.75,453.75,457.0,443.29998779296875,445.75,569441
2025-12-05,446.8999938964844,446.8999938964844,453.70001220703125,445.1499938964844,453.70001220703125,272539
2025-12-08,444.0,444.0,447.1000061035156,430.54998779296875,445.25,1259694
2025-12-09,455.0,455.0,459.25,435.1000061035156,440.0,973986
2025-12-10,450.70001220703125,450.70001220703125,459.3999938964844,447.20001220703125,455.0,534382
2025-12-11,459.5,459.5,461.0,447.20001220703125,452.75,620737
2025-12-12,456.45001220703125,456.45001220703125,463.04998779296875,453.0,459.5,781935
2025-12-15,462.0,462.0,467.6000061035156,451.54998779296875,454.1499938964844,830850
2025-12-16,460.0,460.0,468.8999938964844,452.0,461.0,658440
2025-12-17,474.79998779296875,474.79998779296875,481.0,457.0,460.0,2333449
2025-12-18,471.1000061035156,471.1000061035156,478.6000061035156,468.1000061035156,472.79998779296875,834552
2025-12-19,468.20001220703125,468.20001220703125,473.04998779296875,462.6499938964844,469.5,438052
2025-12-22,467.8500061035156,467.8500061035156,478.5,466.1000061035156,470.0,584775
2025-12-23,463.20001220703125,463.20001220703125,471.8999938964844,460.25,468.1499938964844,782465
2025-12-24,462.79998779296875,462.79998779296875,468.0,460.25,463.0,540093
2025-12-25,462.79998779296875,462.79998779296875,462.79998779296875,462.79998779296875,462.79998779296875,0
2025-12-26,467.8999938964844,467.8999938964844,471.29998779296875,459.0,462.3999938964844,934065
2025-12-29,476.8500061035156,476.8500061035156,493.6000061035156,465.75,466.6499938964844,3919479
2025-12-30,471.1499938964844,471.1499938964844,477.1000061035156,469.1000061035156,476.8500061035156,479236
2025-12-31,468.8500061035156,468.8500061035156,477.04998779296875,468.0,471.0,760780
2026-01-01,465.95001220703125,465.95001220703125,477.20001220703125,464.25,470.0,975578
2026-01-02,462.8500061035156,462.8500061035156,470.8999938964844,461.0,466.5,1090983
2026-01-05,472.3999938964844,472.3999938964844,479.29998779296875,460.5,462.6499938964844,1569530
2026-01-06,471.0,471.0,476.8500061035156,468.75,475.0,513643
2026-01-07,465.75,465.75,474.95001220703125,463.0,467.5,972875
2026-01-08,440.75,440.75,470.5,437.0,465.70001220703125,989192
2026-01-09,438.5,438.5,447.0,434.04998779296875,440.75,666436
2026-01-12,423.54998779296875,423.54998779296875,439.5,415.1000061035156,438.5,1646048
2026-01-13,421.20001220703125,421.20001220703125,428.5,413.5,428.5,984354
2026-01-14,421.25,421.25,428.1499938964844,417.20001220703125,421.8999938964844,582131
2026-01-16,433.8500061035156,433.8500061035156,437.79998779296875,420.29998779296875,423.25,1012865
