date_,adj close_dlf.ns,close_dlf.ns,high_dlf.ns,low_dlf.ns,open_dlf.ns,volume_dlf.ns
2024-03-12,853.2471313476562,864.4000244140625,915.2999877929688,861.0,910.9000244140625,8341087
2024-03-13,819.4390258789062,830.1500244140625,873.25,820.6500244140625,860.0,8639565
2024-03-14,829.8035278320312,840.6500244140625,844.0,817.0,826.0,5915623
2024-03-15,813.0722045898438,823.7000122070312,848.75,809.2999877929688,836.5999755859375,6129505
2024-03-18,825.4603271484375,836.25,839.6500244140625,816.25,826.0499877929688,2709444
2024-03-19,812.4306030273438,823.0499877929688,841.7999877929688,819.5,830.0,4696393
2024-03-20,815.293212890625,825.9500122070312,834.4000244140625,805.2999877929688,827.0,3281967
2024-03-21,846.633544921875,857.7000122070312,859.3499755859375,834.0999755859375,839.0999755859375,3484101
2024-03-22,854.7277221679688,865.9000244140625,869.9000244140625,855.5999755859375,861.0499877929688,2786894
2024-03-26,862.1309814453125,873.4000244140625,876.4500122070312,858.1500244140625,864.9000244140625,2686188
2024-03-27,869.1393432617188,880.5,888.7000122070312,875.5499877929688,878.9500122070312,3049873
2024-03-28,885.4264526367188,897.0,907.0,882.7000122070312,886.7999877929688,4055477
2024-04-01,936.0151977539062,948.25,967.5999755859375,901.0,904.0,8494956
2024-04-02,922.7880859375,934.8499755859375,948.5,930.25,948.25,3144624
2024-04-03,892.8790283203125,904.5499877929688,934.0,901.4500122070312,934.0,6683506
2024-04-04,876.739990234375,888.2000122070312,914.7000122070312,884.0499877929688,912.0499877929688,5670088
2024-04-05,894.1622924804688,905.8499755859375,909.7999877929688,883.5999755859375,889.9000244140625,4129880
2024-04-08,906.4022827148438,918.25,928.3499755859375,904.0499877929688,908.0,4636924
2024-04-09,898.900390625,910.6500244140625,930.6500244140625,903.9500122070312,921.9500122070312,2977374
2024-04-10,899.3939819335938,911.1500244140625,921.9000244140625,909.2000122070312,911.2999877929688,1853706
2024-04-12,896.8767700195312,908.5999755859375,920.75,905.7999877929688,911.1500244140625,2340026
2024-04-15,873.581298828125,885.0,898.7999877929688,866.6500244140625,892.5,3602490
2024-04-16,864.3025512695312,875.5999755859375,883.4500122070312,868.2999877929688,875.0,3398331
2024-04-18,845.0048217773438,856.0499877929688,886.0,851.2000122070312,881.0,3948733
2024-04-19,844.6100463867188,855.6500244140625,859.2999877929688,834.0,841.0,4474855
2024-04-22,853.9874267578125,865.1500244140625,868.7999877929688,854.2999877929688,860.0,2662369
2024-04-23,873.8280639648438,885.25,898.5,871.5,873.0,5126456
2024-04-24,881.9716186523438,893.5,898.2000122070312,885.5,889.7999877929688,4102872
2024-04-25,882.2677612304688,893.7999877929688,897.0,882.75,893.5,2376516
2024-04-26,896.2845458984375,908.0,911.5999755859375,893.75,896.0,4053816
2024-04-29,874.6671142578125,886.0999755859375,915.0,876.8499755859375,913.0,3109393
2024-04-30,880.3428955078125,891.8499755859375,907.5,881.9000244140625,888.7999877929688,4508015
2024-05-02,884.883544921875,896.4500122070312,901.0,882.0,888.2000122070312,3099475
2024-05-03,866.8690185546875,878.2000122070312,903.9000244140625,862.7999877929688,903.9000244140625,5271160
2024-05-06,875.6542358398438,887.0999755859375,902.0,876.2000122070312,882.5,5317254
2024-05-07,844.8567504882812,855.9000244140625,895.0,840.75,885.7999877929688,5793580
2024-05-08,841.5006103515625,852.5,864.7000122070312,846.5,856.0,5424719
2024-05-09,826.1019287109375,836.9000244140625,870.9500122070312,834.0999755859375,862.0,3748279
2024-05-10,815.1944580078125,825.8499755859375,844.4000244140625,817.4000244140625,843.0,4811461
2024-05-13,827.9280395507812,838.75,842.0499877929688,810.5999755859375,831.7999877929688,3983559
2024-05-14,828.2241821289062,839.0499877929688,851.9000244140625,830.2999877929688,844.0,5869025
2024-05-15,814.9971313476562,825.6500244140625,848.0,812.5999755859375,839.0,5237735
2024-05-16,830.642578125,841.5,846.3499755859375,826.3499755859375,832.0,3843468
2024-05-17,837.7990112304688,848.75,859.5,840.9000244140625,846.5,4170491
2024-05-21,840.957763671875,851.9500122070312,857.0,845.7999877929688,852.0,3184740
2024-05-22,836.4664916992188,847.4000244140625,860.5499877929688,838.2999877929688,858.4000244140625,4576451
2024-05-23,836.1209106445312,847.0499877929688,851.0,834.2000122070312,851.0,2828079
2024-05-24,829.3099975585938,840.1500244140625,854.25,836.7999877929688,850.9500122070312,3335343
2024-05-27,831.629638671875,842.5,848.3499755859375,834.7999877929688,840.2000122070312,3490864
2024-05-28,809.4199829101562,820.0,845.3499755859375,818.0,845.0,3216721
2024-05-29,807.7418823242188,818.2999877929688,825.9000244140625,812.2000122070312,818.75,4517186
2024-05-30,791.7015380859375,802.0499877929688,820.9500122070312,799.5999755859375,816.0,4203818
2024-05-31,805.1261596679688,815.6500244140625,823.6500244140625,805.3499755859375,808.5999755859375,12210410
2024-06-03,857.9358520507812,869.1500244140625,873.0,835.0,855.9000244140625,9999975
2024-06-04,753.1554565429688,763.0,880.0,687.0499877929688,880.0,12437434
2024-06-05,785.7789916992188,796.0499877929688,799.0,747.0,777.0,7296308
2024-06-06,818.4519653320312,829.1500244140625,835.9500122070312,799.0,799.0999755859375,5439648
2024-06-07,832.5673828125,843.4500122070312,848.75,822.2999877929688,829.1500244140625,4266992
2024-06-10,836.663818359375,847.5999755859375,856.75,838.0,845.9500122070312,3204208
2024-06-11,844.9554443359375,856.0,869.5999755859375,849.25,853.9500122070312,3639409
2024-06-12,848.6571044921875,859.75,865.9000244140625,850.25,857.0,3293555
2024-06-13,862.7725830078125,874.0499877929688,880.4500122070312,858.2000122070312,863.7999877929688,4081481
2024-06-14,867.2638549804688,878.5999755859375,883.6500244140625,871.9000244140625,877.4000244140625,3033968
2024-06-18,867.4612426757812,878.7999877929688,887.9000244140625,872.7999877929688,881.0,2186628
2024-06-19,848.7064208984375,859.7999877929688,882.5499877929688,850.5999755859375,881.3499755859375,4384765
2024-06-20,863.216796875,874.5,876.6500244140625,857.0,861.75,1952972
2024-06-21,845.05419921875,856.0999755859375,879.7000122070312,854.0,875.0,2496508
2024-06-24,829.6061401367188,840.4500122070312,849.5,833.5,849.5,4054032
2024-06-25,814.010009765625,824.6500244140625,843.5,814.2999877929688,841.0,6394175
2024-06-26,815.0464477539062,825.7000122070312,836.0,822.0999755859375,825.4500122070312,4869959
2024-06-27,806.2118530273438,816.75,830.9500122070312,811.7999877929688,826.5,6534966
2024-06-28,814.108642578125,824.75,829.9000244140625,813.0,817.0,3751351
2024-07-01,814.7503051757812,825.4000244140625,831.75,819.5499877929688,826.0,1970264
2024-07-02,819.685791015625,830.4000244140625,841.0,817.9500122070312,827.0,3484392
2024-07-03,830.297119140625,841.1500244140625,842.5,828.2000122070312,833.0,1939722
2024-07-04,827.7799682617188,838.5999755859375,847.0,833.6500244140625,842.0,1817264
2024-07-05,822.0548095703125,832.7999877929688,841.2999877929688,830.0499877929688,839.9500122070312,2792876
2024-07-08,824.9174194335938,835.7000122070312,839.75,828.0499877929688,832.7999877929688,1202880
2024-07-09,827.7306518554688,838.5499877929688,840.7999877929688,831.4000244140625,836.0499877929688,1237622
2024-07-10,825.9044799804688,836.7000122070312,853.0,822.9000244140625,845.0,4948598
2024-07-11,821.2157592773438,831.9500122070312,842.9000244140625,830.2999877929688,837.0,1293318
2024-07-12,811.0980224609375,821.7000122070312,837.9000244140625,819.5499877929688,837.9000244140625,2543048
2024-07-15,822.54833984375,833.2999877929688,835.7000122070312,818.6500244140625,827.0,1494904
2024-07-16,832.8635864257812,843.75,851.7000122070312,831.0999755859375,833.2999877929688,3157792
2024-07-18,833.9986572265625,844.9000244140625,846.9500122070312,826.7000122070312,842.0,4433926
2024-07-19,805.866455078125,816.4000244140625,848.0,808.0,848.0,4601334
2024-07-22,821.1664428710938,831.9000244140625,833.9000244140625,805.4500122070312,815.0499877929688,3125767
2024-07-23,798.9073486328125,809.3499755859375,839.0499877929688,778.2000122070312,836.9500122070312,11426098
2024-07-24,808.8277587890625,819.4000244140625,829.4000244140625,797.0,800.0,6572592
2024-07-25,801.22705078125,811.7000122070312,822.5,802.5499877929688,818.5499877929688,3694096
2024-07-26,818.994873046875,829.7000122070312,843.6500244140625,814.3499755859375,817.4500122070312,5503367
2024-07-29,858.7748413085938,870.0,876.0,830.5,833.9500122070312,8358895
2024-07-30,868.547119140625,879.9000244140625,885.4500122070312,870.0,874.6500244140625,4629527
2024-07-31,882.6936645507812,889.1500244140625,891.5499877929688,870.4000244140625,882.5499877929688,4091190
2024-08-01,867.5543823242188,873.9000244140625,901.0,867.25,890.0,6040354
2024-08-02,838.3182373046875,844.4500122070312,866.25,841.4500122070312,858.0,3305561
2024-08-05,804.2672729492188,810.1500244140625,835.0499877929688,800.4000244140625,832.75,5834107
2024-08-06,814.7406616210938,820.7000122070312,844.2999877929688,817.7999877929688,828.5499877929688,5035943
2024-08-07,839.509521484375,845.6500244140625,853.0,833.5499877929688,853.0,2323809
2024-08-08,826.5542602539062,832.5999755859375,850.5,830.5,843.5,2365759
2024-08-09,824.8666381835938,830.9000244140625,847.5999755859375,829.0,847.5999755859375,1309164
2024-08-12,829.3836059570312,835.4500122070312,840.7999877929688,822.4500122070312,827.0,1697136
2024-08-13,807.9403686523438,813.8499755859375,837.5,810.0499877929688,837.0,1433125
2024-08-14,815.6837768554688,821.6500244140625,823.9500122070312,809.2000122070312,817.7999877929688,2076958
2024-08-16,860.605224609375,866.9000244140625,874.0,830.4000244140625,835.5,8826463
2024-08-19,850.9756469726562,857.2000122070312,872.6500244140625,855.2999877929688,869.0,1552098
2024-08-20,861.0518798828125,867.3499755859375,872.0,860.0,865.0,1686482
2024-08-21,854.30126953125,860.5499877929688,871.1500244140625,853.2999877929688,868.75,1781137
2024-08-22,853.0107421875,859.25,866.5,854.0499877929688,862.5,1597012
2024-08-23,843.33154296875,849.5,870.5999755859375,847.75,859.25,2524444
2024-08-26,842.6365966796875,848.7999877929688,857.75,841.0,857.75,1382673
2024-08-27,840.2044067382812,846.3499755859375,860.4500122070312,843.4000244140625,848.7999877929688,3312432
2024-08-28,831.0215454101562,837.0999755859375,849.5,834.0,848.0,2135655
2024-08-29,825.859375,831.9000244140625,838.2999877929688,818.5,837.0999755859375,4348398
2024-08-30,838.9635009765625,845.0999755859375,849.5499877929688,834.0499877929688,834.0499877929688,4433064
2024-09-02,842.0906372070312,848.25,853.9500122070312,843.3499755859375,850.0,1639881
2024-09-03,841.4453125,847.5999755859375,859.25,846.1500244140625,850.0,2402444
2024-09-04,844.1753540039062,850.3499755859375,851.8499755859375,835.25,840.7000122070312,1426084
2024-09-05,835.53857421875,841.6500244140625,854.0,840.1500244140625,853.0,942254
2024-09-06,808.3375244140625,814.25,841.0,809.5499877929688,840.0,3788122
2024-09-09,820.7467651367188,826.75,832.2999877929688,812.0499877929688,813.5499877929688,2517054
2024-09-10,823.7745971679688,829.7999877929688,836.0,820.9000244140625,830.2999877929688,2172160
2024-09-11,818.0167236328125,824.0,835.4000244140625,820.25,830.0,1543757
2024-09-12,829.830322265625,835.9000244140625,837.0499877929688,827.2999877929688,830.0,1310892
2024-09-13,857.3291625976562,863.5999755859375,866.4500122070312,836.0499877929688,840.0,4679178
2024-09-16,855.8400268554688,862.0999755859375,880.7999877929688,858.5,869.0,3120053
2024-09-17,854.59912109375,860.8499755859375,865.9500122070312,854.0,862.0,1262957
2024-09-18,854.4502563476562,860.7000122070312,863.6500244140625,849.0,857.0999755859375,1326773
2024-09-19,843.1329956054688,849.2999877929688,874.9000244140625,833.2999877929688,868.0,3526011
2024-09-20,871.2274780273438,877.5999755859375,881.0,853.1500244140625,854.0,4012769
2024-09-23,903.0447998046875,909.6500244140625,919.0,880.2999877929688,883.7000122070312,6822019
2024-09-24,910.3414306640625,917.0,925.9000244140625,910.2000122070312,910.9500122070312,5638566
2024-09-25,913.7167358398438,920.4000244140625,923.0,902.6500244140625,915.0,2956612
2024-09-26,917.2905883789062,924.0,928.7999877929688,905.7000122070312,920.9000244140625,4276089
2024-09-27,907.412841796875,914.0499877929688,929.0,905.0,924.0,4444599
2024-09-30,888.6500854492188,895.1500244140625,917.9000244140625,893.0499877929688,909.9500122070312,4693690
2024-10-01,907.114990234375,913.75,916.0999755859375,895.2999877929688,896.7999877929688,1899090
2024-10-03,858.570068359375,864.8499755859375,908.0,858.7999877929688,888.5,5533806
2024-10-04,838.7152709960938,844.8499755859375,866.0499877929688,832.2999877929688,864.0,6178623
2024-10-07,819.6547241210938,825.6500244140625,853.75,815.7000122070312,848.4500122070312,4635422
2024-10-08,833.9005126953125,840.0,843.1500244140625,823.0,823.25,2801195
2024-10-09,845.7637939453125,851.9500122070312,858.7999877929688,840.1500244140625,844.5,3340138
2024-10-10,854.5494995117188,860.7999877929688,878.7000122070312,854.5,860.0,4443507
2024-10-11,840.4525756835938,846.5999755859375,862.0,841.75,862.0,2156169
2024-10-14,856.63427734375,862.9000244140625,864.7999877929688,843.7999877929688,850.0,2214137
2024-10-15,869.0931396484375,875.4500122070312,877.25,857.0499877929688,865.0,2052716
2024-10-16,878.3255615234375,884.75,887.9000244140625,865.5499877929688,879.0,3343590
2024-10-17,854.748046875,861.0,888.0999755859375,852.7999877929688,888.0,4342357
2024-10-18,868.7952880859375,875.1500244140625,880.3499755859375,846.75,860.9000244140625,2492488
2024-10-21,854.4998779296875,860.75,884.4000244140625,857.0999755859375,875.0499877929688,1786182
2024-10-22,809.2310180664062,815.1500244140625,859.0,812.0,858.0,4910152
2024-10-23,799.5021362304688,805.3499755859375,818.7000122070312,796.8499755859375,815.5499877929688,6343961
2024-10-24,795.580810546875,801.4000244140625,818.0,798.0,809.5,2654323
2024-10-25,771.3579711914062,777.0,807.75,766.5999755859375,805.0,3787373
2024-10-28,816.9247436523438,822.9000244140625,839.5999755859375,787.5,794.0,12404776
2024-10-29,826.4053344726562,832.4500122070312,837.9000244140625,815.0,820.0499877929688,3086644
2024-10-30,820.3992919921875,826.4000244140625,842.4500122070312,823.0,830.0,2654524
2024-10-31,813.8967895507812,819.8499755859375,829.5999755859375,814.2999877929688,828.9000244140625,2475258
2024-11-01,817.7684936523438,823.75,828.4000244140625,819.0,824.0,276864
2024-11-04,784.1643676757812,789.9000244140625,825.0,788.0499877929688,824.25,3511025
2024-11-05,793.2478637695312,799.0499877929688,800.4500122070312,773.5499877929688,790.4000244140625,3602796
2024-11-06,822.1862182617188,828.2000122070312,831.0,803.8499755859375,807.0,2936349
2024-11-07,797.5663452148438,803.4000244140625,829.0,801.5499877929688,825.9500122070312,3183930
2024-11-08,780.2926635742188,786.0,808.4000244140625,783.0,804.2000122070312,2045558
2024-11-11,771.8543701171875,777.5,791.5,771.7999877929688,785.0,2034527
2024-11-12,759.2962036132812,764.8499755859375,788.5,762.0999755859375,781.0,2258658
2024-11-13,743.1145629882812,748.5499877929688,769.5,743.9500122070312,762.0,4136515
2024-11-14,757.161865234375,762.7000122070312,771.0,751.0,752.0499877929688,1985408
2024-11-18,754.0842895507812,759.5999755859375,779.9500122070312,756.0999755859375,779.9500122070312,2762739
2024-11-19,757.6085815429688,763.1500244140625,777.2000122070312,758.7999877929688,763.0499877929688,1919376
2024-11-21,768.3301391601562,773.9500122070312,781.4500122070312,744.6500244140625,766.9500122070312,4250528
2024-11-22,797.5663452148438,803.4000244140625,808.9000244140625,775.9000244140625,780.5499877929688,5603939
2024-11-25,817.32177734375,823.2999877929688,838.9500122070312,815.3499755859375,822.0,7824936
2024-11-26,821.3423461914062,827.3499755859375,833.75,820.0,826.0,1954044
2024-11-27,817.7188720703125,823.7000122070312,829.0,818.0499877929688,825.5499877929688,2279120
2024-11-28,807.9403686523438,813.8499755859375,826.4000244140625,808.9500122070312,823.7000122070312,3511735
2024-11-29,816.974365234375,822.9500122070312,828.6500244140625,807.2000122070312,814.2000122070312,2517628
2024-12-02,842.9344482421875,849.0999755859375,852.7999877929688,822.25,828.0,4392800
2024-12-03,840.800048828125,846.9500122070312,862.0,842.4000244140625,860.0,3983809
2024-12-04,841.7927856445312,847.9500122070312,853.0,840.9500122070312,853.0,1677057
2024-12-05,844.0761108398438,850.25,854.0,844.4000244140625,854.0,1991220
2024-12-06,850.628173828125,856.8499755859375,858.4000244140625,843.0,852.9000244140625,2604765
2024-12-09,856.4357299804688,862.7000122070312,873.4000244140625,855.2000122070312,856.8499755859375,3507045
2024-12-10,862.0943603515625,868.4000244140625,871.0,860.7000122070312,865.0,2333620
2024-12-11,869.3909301757812,875.75,882.6500244140625,863.0,863.0,3124962
2024-12-12,860.8037109375,867.0999755859375,879.4500122070312,861.5499877929688,877.7999877929688,1752393
2024-12-13,864.5264892578125,870.8499755859375,872.9500122070312,846.0999755859375,862.5,2141188
2024-12-16,886.8134765625,893.2999877929688,896.5999755859375,870.8499755859375,870.8499755859375,5928710
2024-12-17,866.1149291992188,872.4500122070312,894.7999877929688,870.9500122070312,885.0,3979629
2024-12-18,865.1221923828125,871.4500122070312,881.3499755859375,866.9000244140625,880.0,3550474
2024-12-19,858.1233520507812,864.4000244140625,871.6500244140625,853.0,860.0,2850728
2024-12-20,824.6680908203125,830.7000122070312,869.7000122070312,824.5,863.0999755859375,2873364
2024-12-23,838.1196899414062,844.25,854.0,832.5499877929688,837.7999877929688,3024905
2024-12-24,835.5881958007812,841.7000122070312,851.9000244140625,834.2999877929688,845.4000244140625,2883051
2024-12-26,832.6099853515625,838.7000122070312,844.75,831.9000244140625,840.0,1616769
2024-12-27,828.7879028320312,834.8499755859375,846.8499755859375,818.0999755859375,840.5999755859375,1052649
2024-12-30,814.7406616210938,820.7000122070312,839.8499755859375,817.0499877929688,832.0,4581041
2024-12-31,818.9102172851562,824.9000244140625,828.4500122070312,809.9000244140625,810.0,1292892
2025-01-01,818.5130615234375,824.5,826.25,814.5999755859375,821.5499877929688,929268
2025-01-02,829.333984375,835.4000244140625,838.25,815.25,820.0,2509773
2025-01-03,822.0372924804688,828.0499877929688,839.8499755859375,824.1500244140625,834.5999755859375,2125279
2025-01-06,799.9984741210938,805.8499755859375,834.0,801.5,829.0,3125197
2025-01-07,804.9125366210938,810.7999877929688,817.5,804.5,809.0,2290843
2025-01-08,796.7720947265625,802.5999755859375,811.4500122070312,794.75,808.0,2432853
2025-01-09,774.9815063476562,780.6500244140625,804.0,778.7999877929688,803.5999755859375,2395731
2025-01-10,746.6884765625,752.1500244140625,784.5,750.1500244140625,781.0,4994931
2025-01-13,705.638671875,710.7999877929688,747.9500122070312,707.0499877929688,743.0,6770170
2025-01-14,717.998291015625,723.25,726.0,711.1500244140625,719.9000244140625,4474786
2025-01-15,729.4644165039062,734.7999877929688,742.0,719.8499755859375,730.0,5333750
2025-01-16,735.470458984375,740.8499755859375,760.5,739.7999877929688,744.0,2401114
2025-01-17,743.561279296875,749.0,753.5499877929688,735.2999877929688,735.2999877929688,2084685
2025-01-20,755.0770263671875,760.5999755859375,763.5,749.0499877929688,753.8499755859375,1627004
2025-01-21,732.5419311523438,737.9000244140625,764.3499755859375,736.5999755859375,762.0,2287256
2025-01-22,708.6168823242188,713.7999877929688,744.9000244140625,700.7999877929688,741.6500244140625,5828129
2025-01-23,709.8577880859375,715.0499877929688,724.4000244140625,707.0,713.7999877929688,2810434
2025-01-24,690.2015991210938,695.25,720.0,691.0999755859375,718.0,3432119
2025-01-27,698.788818359375,703.9000244140625,731.7000122070312,696.5,696.5,17509736
2025-01-28,721.4728393554688,726.75,741.7999877929688,710.25,723.0,9561702
2025-01-29,739.9874877929688,745.4000244140625,748.6500244140625,725.0,730.0,3831233
2025-01-30,744.6036376953125,750.0499877929688,769.75,745.0999755859375,745.4000244140625,5414885
2025-01-31,739.6399536132812,745.0499877929688,754.0,737.0,751.9500122070312,3386278
2025-02-01,755.126708984375,760.6500244140625,767.4000244140625,737.0499877929688,749.0,2992277
2025-02-03,743.2138671875,748.6500244140625,757.4000244140625,734.75,756.75,3009915
2025-02-04,756.6654663085938,762.2000122070312,766.4500122070312,752.5999755859375,754.7000122070312,2249829
2025-02-05,757.8567504882812,763.4000244140625,774.0,761.0,768.7999877929688,1747014
2025-02-06,758.5020141601562,764.0499877929688,793.5,760.9000244140625,791.0,5368289
2025-02-07,751.949951171875,757.4500122070312,771.3499755859375,750.0,766.5,4167198
2025-02-10,725.6423950195312,730.9500122070312,760.9500122070312,727.75,758.0,2070161
2025-02-11,703.9509887695312,709.0999755859375,730.4500122070312,702.7999877929688,729.0499877929688,3036850
2025-02-12,675.1119384765625,680.0499877929688,709.0,674.2000122070312,709.0,7283534
2025-02-13,675.7076416015625,680.6500244140625,696.0,671.1500244140625,682.0,6643970
2025-02-14,668.4109497070312,673.2999877929688,694.5499877929688,660.0999755859375,685.0,3262328
2025-02-17,669.8504638671875,674.75,679.0,650.3499755859375,670.0,2808264
2025-02-18,667.2196655273438,672.0999755859375,675.2000122070312,660.6500244140625,674.75,2872673
2025-02-19,685.138671875,690.1500244140625,696.5,663.8499755859375,668.0,3466893
2025-02-20,689.8541870117188,694.9000244140625,698.4500122070312,683.25,689.9500122070312,1903490
2025-02-21,681.2669677734375,686.25,707.5,680.5,694.0,3053379
2025-02-24,668.80810546875,673.7000122070312,680.9500122070312,668.2000122070312,679.9500122070312,2459765
2025-02-25,652.03076171875,656.7999877929688,675.0,655.0499877929688,672.5499877929688,4142697
2025-02-27,637.7353515625,642.4000244140625,666.4000244140625,640.0,660.0,3207791
2025-02-28,630.93505859375,635.5499877929688,641.0499877929688,625.0999755859375,631.1500244140625,5887750
2025-03-03,642.5997924804688,647.2999877929688,651.0,622.0,639.9500122070312,3527932
2025-03-04,638.6287841796875,643.2999877929688,649.75,629.75,636.0,2270848
2025-03-05,656.5477294921875,661.3499755859375,663.8499755859375,639.3499755859375,640.0,2310187
2025-03-06,660.4690551757812,665.2999877929688,670.5999755859375,662.4000244140625,668.0,2348012
2025-03-07,662.2063598632812,667.0499877929688,679.2999877929688,661.7000122070312,672.0,5371744
2025-03-10,642.4011840820312,647.0999755859375,671.0,643.0,666.8499755859375,2379990
2025-03-11,669.2051391601562,674.0999755859375,674.9500122070312,636.0499877929688,641.0,3958044
2025-03-12,663.8444213867188,668.7000122070312,683.0,659.1500244140625,678.9500122070312,4082620
2025-03-13,653.3213500976562,658.0999755859375,675.0499877929688,656.7000122070312,670.9500122070312,2911477
2025-03-17,650.7898559570312,655.5499877929688,662.2999877929688,651.9500122070312,661.7999877929688,1805199
2025-03-18,650.7898559570312,655.5499877929688,655.5499877929688,655.5499877929688,655.5499877929688,0
2025-03-19,692.48486328125,697.5499877929688,698.7000122070312,675.7999877929688,677.0,3398422
2025-03-20,689.2584838867188,694.2999877929688,706.5,689.0499877929688,698.0,4635864
2025-03-21,690.846923828125,695.9000244140625,717.5,694.2999877929688,694.9000244140625,7145524
2025-03-24,700.87353515625,706.0,714.0,691.4000244140625,710.0499877929688,6247058
2025-03-25,690.1519775390625,695.2000122070312,713.7000122070312,691.5999755859375,710.0499877929688,2989679
2025-03-26,675.5090942382812,680.4500122070312,703.7999877929688,678.25,695.5499877929688,5591317
2025-03-27,683.5006103515625,688.5,692.5499877929688,672.0,680.0,2634496
2025-03-28,675.5587158203125,680.5,695.0,678.1500244140625,693.0999755859375,2797361
2025-04-01,658.2850341796875,663.0999755859375,678.8499755859375,653.3499755859375,678.3499755859375,3528179
2025-04-02,678.189453125,683.1500244140625,685.0,658.0499877929688,662.5,3607433
2025-04-03,675.1119384765625,680.0499877929688,691.7000122070312,675.5499877929688,677.0499877929688,1979635
2025-04-04,649.2014770507812,653.9500122070312,679.7000122070312,648.75,678.0,2860941
2025-04-07,603.634765625,608.0499877929688,627.4500122070312,601.2000122070312,615.0,4377794
2025-04-08,617.0367431640625,621.5499877929688,632.9000244140625,611.25,621.0499877929688,3688073
2025-04-09,608.39990234375,612.8499755859375,624.3499755859375,607.0499877929688,620.0,2405075
2025-04-11,619.0718383789062,623.5999755859375,632.5,618.0,625.0,2743770
2025-04-15,657.9872436523438,662.7999877929688,663.7999877929688,630.4000244140625,635.0,5255187
2025-04-16,651.4848022460938,656.25,665.6500244140625,652.0,662.7999877929688,2166202
2025-04-17,664.539306640625,669.4000244140625,673.2000122070312,656.5,660.0,3423114
2025-04-21,670.9921264648438,675.9000244140625,690.0,667.0499877929688,690.0,3481313
