date_,adj close_centralbk.ns,close_centralbk.ns,high_centralbk.ns,low_centralbk.ns,open_centralbk.ns,volume_centralbk.ns
2024-02-19,65.93964385986328,66.94999694824219,68.8499984741211,65.9000015258789,66.9000015258789,26347802
2024-02-20,64.85624694824219,65.8499984741211,67.55000305175781,65.5,67.0999984741211,16877805
2024-02-21,64.85624694824219,65.8499984741211,68.4000015258789,65.4000015258789,66.1500015258789,29225281
2024-02-22,65.8904037475586,66.9000015258789,67.3499984741211,63.79999923706055,66.30000305175781,22223256
2024-02-23,64.75775909423828,65.75,67.3499984741211,65.4000015258789,67.0,14482044
2024-02-26,63.920589447021484,64.9000015258789,65.9000015258789,64.55000305175781,65.9000015258789,11290843
2024-02-27,62.29548645019531,63.25,65.44999694824219,62.54999923706055,64.9000015258789,14385725
2024-02-28,60.07944107055664,61.0,63.849998474121094,60.349998474121094,63.45000076293945,16140826
2024-02-29,61.70454025268555,62.650001525878906,63.0,60.20000076293945,60.75,16517287
2024-03-01,62.344730377197266,63.29999923706055,63.95000076293945,62.70000076293945,62.95000076293945,10099243
2024-03-04,62.00001525878906,62.95000076293945,64.1500015258789,62.349998474121094,63.900001525878906,8638680
2024-03-05,66.38286590576172,67.4000015258789,67.94999694824219,62.29999923706055,62.849998474121094,56087283
2024-03-06,64.06832885742188,65.05000305175781,68.1500015258789,64.05000305175781,67.55000305175781,32497838
2024-03-07,63.37888717651367,64.3499984741211,66.30000305175781,64.05000305175781,65.5,17945402
2024-03-11,61.21208953857422,62.150001525878906,64.69999694824219,61.70000076293945,64.5999984741211,14035590
2024-03-12,59.3900032043457,60.29999923706055,62.75,59.70000076293945,62.150001525878906,17010763
2024-03-13,53.2835693359375,54.099998474121094,61.400001525878906,53.04999923706055,60.900001525878906,34629026
2024-03-14,59.68547821044922,60.599998474121094,61.5,52.04999923706055,54.0,40906348
2024-03-15,58.60207748413086,59.5,61.70000076293945,57.349998474121094,59.900001525878906,26890962
2024-03-18,57.61716842651367,58.5,60.75,58.099998474121094,59.70000076293945,15905678
2024-03-19,56.336788177490234,57.20000076293945,59.349998474121094,57.0,58.0,14216161
2024-03-20,55.893577575683594,56.75,58.25,55.79999923706055,57.5,16608753
2024-03-21,57.02622604370117,57.900001525878906,59.45000076293945,57.599998474121094,58.29999923706055,15462631
2024-03-22,58.35585021972656,59.25,59.79999923706055,57.95000076293945,58.20000076293945,14903892
2024-03-26,57.46943283081055,58.349998474121094,60.0,58.150001525878906,59.150001525878906,9071528
2024-03-27,56.38603210449219,57.25,59.400001525878906,57.099998474121094,58.54999923706055,11064222
2024-03-28,58.897552490234375,59.79999923706055,61.650001525878906,57.75,57.849998474121094,31670415
2024-04-01,62.393978118896484,63.349998474121094,63.70000076293945,60.400001525878906,60.400001525878906,23280709
2024-04-02,62.24624252319336,63.20000076293945,64.19999694824219,62.099998474121094,63.29999923706055,18976772
2024-04-03,64.61002349853516,65.5999984741211,65.9000015258789,62.70000076293945,63.45000076293945,32063126
2024-04-04,64.01907348632812,65.0,67.0,64.05000305175781,66.19999694824219,25233168
2024-04-05,64.61002349853516,65.5999984741211,66.3499984741211,64.19999694824219,65.0,20709251
2024-04-08,62.98492431640625,63.95000076293945,65.94999694824219,63.75,65.8499984741211,10786579
2024-04-09,63.03416442871094,64.0,64.9000015258789,62.95000076293945,64.30000305175781,10343663
2024-04-10,64.11756896972656,65.0999984741211,65.5,63.29999923706055,64.3499984741211,13424740
2024-04-12,62.93567657470703,63.900001525878906,65.44999694824219,63.70000076293945,64.8499984741211,8740422
2024-04-15,60.37491226196289,61.29999923706055,62.95000076293945,59.54999923706055,61.849998474121094,15436241
2024-04-16,61.06435012817383,62.0,63.849998474121094,60.099998474121094,60.75,14471808
2024-04-18,60.867366790771484,61.79999923706055,63.849998474121094,61.54999923706055,62.5,9695748
2024-04-19,61.162841796875,62.099998474121094,62.5,59.45000076293945,61.0,10721240
2024-04-22,63.625118255615234,64.5999984741211,64.80000305175781,62.75,62.79999923706055,13443977
2024-04-23,62.83718490600586,63.79999923706055,65.05000305175781,63.54999923706055,64.94999694824219,8885969
2024-04-24,62.492469787597656,63.45000076293945,64.5,63.29999923706055,64.0,6077659
2024-04-25,64.8070068359375,65.80000305175781,66.5,63.25,63.45000076293945,25913001
2024-04-26,65.00398254394531,66.0,67.0,65.44999694824219,66.1500015258789,19156664
2024-04-29,67.17078399658203,68.19999694824219,68.5999984741211,66.44999694824219,66.75,30491686
2024-04-30,66.23512268066406,67.25,69.75,66.80000305175781,68.6500015258789,35436655
2024-05-02,65.20095825195312,66.19999694824219,67.9000015258789,66.0,67.9000015258789,15085713
2024-05-03,64.16680908203125,65.1500015258789,66.69999694824219,64.5,66.5999984741211,13041002
2024-05-06,62.59095764160156,63.54999923706055,65.44999694824219,62.79999923706055,65.44999694824219,11112535
2024-05-07,60.03019714355469,60.95000076293945,64.1500015258789,60.04999923706055,63.54999923706055,17525168
2024-05-08,61.21208953857422,62.150001525878906,62.70000076293945,60.75,61.29999923706055,10579525
2024-05-09,59.537742614746094,60.45000076293945,62.79999923706055,60.150001525878906,62.150001525878906,8726840
2024-05-10,59.8824577331543,60.79999923706055,61.29999923706055,58.099998474121094,61.0,10665307
2024-05-13,58.30660629272461,59.20000076293945,60.95000076293945,58.0,60.900001525878906,11469041
2024-05-14,59.48849868774414,60.400001525878906,60.75,59.45000076293945,59.5,7533528
2024-05-15,59.78396987915039,60.70000076293945,62.099998474121094,60.400001525878906,60.79999923706055,8525938
2024-05-16,59.8824577331543,60.79999923706055,61.400001525878906,60.20000076293945,61.20000076293945,6225201
2024-05-17,60.128684997558594,61.04999923706055,61.75,60.650001525878906,61.0,6162276
2024-05-21,64.61002349853516,65.5999984741211,66.19999694824219,61.650001525878906,62.29999923706055,22472609
2024-05-22,64.16680908203125,65.1500015258789,66.19999694824219,64.19999694824219,65.94999694824219,9273845
2024-05-23,64.9547348022461,65.94999694824219,67.19999694824219,65.44999694824219,65.5,17295289
2024-05-24,64.8070068359375,65.80000305175781,67.0999984741211,65.30000305175781,65.80000305175781,12666549
2024-05-27,67.12153625488281,68.1500015258789,69.19999694824219,65.5,66.0999984741211,43515664
2024-05-28,64.26530456542969,65.25,68.69999694824219,63.79999923706055,68.5,21467635
2024-05-29,63.77284622192383,64.75,65.8499984741211,64.1500015258789,64.5,10775963
2024-05-30,62.44322204589844,63.400001525878906,65.44999694824219,63.150001525878906,64.6500015258789,13096152
2024-05-31,63.67436218261719,64.6500015258789,65.3499984741211,62.5,64.0,15702898
2024-06-03,71.20890808105469,72.30000305175781,73.0,65.80000305175781,68.05000305175781,95389337
2024-06-04,59.58698272705078,60.5,72.0,57.849998474121094,72.0,69488360
2024-06-05,60.81812286376953,61.75,63.849998474121094,57.900001525878906,62.0,28178521
2024-06-06,63.132659912109375,64.0999984741211,66.5,62.5,62.54999923706055,28076368
2024-06-07,63.82209777832031,64.80000305175781,65.5,63.599998474121094,64.4000015258789,15515685
2024-06-10,63.31978988647461,64.29000091552734,65.75,64.0,65.1500015258789,11849669
2024-06-11,63.014469146728516,63.97999954223633,65.12000274658203,63.439998626708984,64.48999786376953,10449934
2024-06-12,65.3093032836914,66.30999755859375,67.27999877929688,63.95000076293945,63.97999954223633,29022671
2024-06-13,64.76760864257812,65.76000213623047,67.0999984741211,65.2699966430664,67.0,13295899
2024-06-14,64.44258117675781,65.43000030517578,66.33999633789062,65.11000061035156,65.8499984741211,9793423
2024-06-18,63.95013427734375,64.93000030517578,65.81999969482422,64.79000091552734,65.55000305175781,8823568
2024-06-19,64.0289306640625,65.01000213623047,66.31999969482422,63.36000061035156,65.0999984741211,15633223
2024-06-20,64.34410095214844,65.33000183105469,67.75,65.0,65.51000213623047,25557624
2024-06-21,63.53647232055664,64.51000213623047,65.77999877929688,64.19999694824219,65.77999877929688,10121247
2024-06-24,63.17205810546875,64.13999938964844,65.33000183105469,63.58000183105469,64.55000305175781,7040196
2024-06-25,62.35457992553711,63.310001373291016,64.5999984741211,63.150001525878906,64.36000061035156,6575084
2024-06-26,61.940921783447266,62.88999938964844,64.37000274658203,62.619998931884766,63.70000076293945,8951244
2024-06-27,61.09389877319336,62.029998779296875,63.5,61.0099983215332,62.900001525878906,9760196
2024-06-28,61.842430114746094,62.790000915527344,64.87999725341797,62.25,62.25,12324184
2024-07-01,62.16744613647461,63.119998931884766,64.0,62.5099983215332,63.099998474121094,8020735
2024-07-02,61.645450592041016,62.59000015258789,63.599998474121094,62.25,63.38999938964844,4883316
2024-07-03,61.57650375366211,62.52000045776367,63.119998931884766,62.400001525878906,62.91999816894531,5271418
2024-07-04,61.3204231262207,62.2599983215332,62.97999954223633,62.060001373291016,62.779998779296875,4636050
2024-07-05,61.241634368896484,62.18000030517578,62.790000915527344,61.869998931884766,62.29999923706055,6020969
2024-07-08,60.877220153808594,61.810001373291016,62.45000076293945,61.599998474121094,62.18000030517578,4987770
2024-07-09,63.240997314453125,64.20999908447266,65.58000183105469,61.7599983215332,61.900001525878906,29216143
2024-07-10,62.9061279296875,63.869998931884766,64.87999725341797,62.400001525878906,64.5,9777451
2024-07-11,62.2560920715332,63.209999084472656,64.29000091552734,63.0,63.95000076293945,6565053
2024-07-12,62.36442947387695,63.31999969482422,64.25,63.0099983215332,63.59000015258789,7485553
2024-07-15,64.58047485351562,65.56999969482422,66.66000366210938,63.2599983215332,63.7400016784668,32858029
2024-07-16,64.05847930908203,65.04000091552734,67.19999694824219,64.47000122070312,65.56999969482422,14477433
2024-07-18,63.40843200683594,64.37999725341797,67.63999938964844,63.810001373291016,64.9000015258789,44730149
2024-07-19,61.62574768066406,62.56999969482422,66.22000122070312,62.29999923706055,64.69999694824219,20409750
2024-07-22,62.03941345214844,62.9900016784668,63.79999923706055,61.02000045776367,62.56999969482422,9140309
2024-07-23,60.985557556152344,61.91999816894531,63.5,59.34000015258789,63.36000061035156,10720402
2024-07-24,62.1280517578125,63.08000183105469,64.27999877929688,61.650001525878906,61.91999816894531,11075162
2024-07-25,61.97046661376953,62.91999816894531,63.68000030517578,62.279998779296875,62.5,6728637
2024-07-26,63.211448669433594,64.18000030517578,65.19999694824219,62.900001525878906,63.29999923706055,15238054
2024-07-29,63.388736724853516,64.36000061035156,67.06999969482422,64.25,64.69000244140625,18448455
2024-07-30,63.23114776611328,64.19999694824219,64.72000122070312,63.779998779296875,64.36000061035156,5656630
2024-07-31,62.61065673828125,63.56999969482422,64.5,63.5,64.5,5017781
2024-08-01,62.19699478149414,63.150001525878906,64.37999725341797,62.86000061035156,63.900001525878906,6064294
2024-08-02,61.674991607666016,62.619998931884766,63.38999938964844,62.02000045776367,62.400001525878906,5993637
2024-08-05,57.76490783691406,58.650001525878906,61.47999954223633,58.400001525878906,61.349998474121094,14999796
2024-08-06,57.92249298095703,58.810001373291016,60.900001525878906,58.529998779296875,60.0,7410449
2024-08-07,58.62177658081055,59.52000045776367,59.880001068115234,58.650001525878906,59.63999938964844,5190078
2024-08-08,58.96649169921875,59.869998931884766,60.91999816894531,59.119998931884766,59.58000183105469,7622637
2024-08-09,58.82860565185547,59.72999954223633,60.79999923706055,59.58000183105469,60.29999923706055,5641251
2024-08-12,58.22780990600586,59.119998931884766,59.65999984741211,58.540000915527344,59.400001525878906,4342369
2024-08-13,57.53837585449219,58.41999816894531,59.650001525878906,58.20000076293945,59.290000915527344,4501534
2024-08-14,56.25799560546875,57.119998931884766,58.689998626708984,57.0099983215332,58.43000030517578,5333876
2024-08-16,57.16411209106445,58.040000915527344,58.20000076293945,57.40999984741211,57.75,3705234
2024-08-19,59.37030792236328,60.279998779296875,60.45000076293945,58.36000061035156,58.36000061035156,6700944
2024-08-20,59.409698486328125,60.31999969482422,60.70000076293945,60.029998779296875,60.599998474121094,4490240
2024-08-21,59.78396987915039,60.70000076293945,60.9900016784668,60.209999084472656,60.54999923706055,3756612
2024-08-22,59.77412033081055,60.689998626708984,61.75,60.060001373291016,60.900001525878906,5954328
2024-08-23,59.271812438964844,60.18000030517578,60.97999954223633,60.0,60.939998626708984,4107727
2024-08-26,60.207481384277344,61.130001068115234,61.68000030517578,60.47999954223633,60.5,5448364
2024-08-27,60.1976318359375,61.119998931884766,61.5099983215332,60.97999954223633,61.119998931884766,3264214
2024-08-28,60.207481384277344,61.130001068115234,61.689998626708984,60.88999938964844,61.02000045776367,3200457
2024-08-29,60.46355438232422,61.38999938964844,61.5,60.11000061035156,60.75,4405086
2024-08-30,60.1976318359375,61.119998931884766,61.75,61.0,61.52000045776367,3782808
2024-09-02,59.84305953979492,60.7599983215332,61.25,60.150001525878906,61.119998931884766,2926810
2024-09-03,59.77412033081055,60.689998626708984,61.220001220703125,60.599998474121094,60.77000045776367,2019190
2024-09-04,59.13392639160156,60.040000915527344,60.4900016784668,59.209999084472656,60.11000061035156,2964534
2024-09-05,59.419551849365234,60.33000183105469,60.81999969482422,60.040000915527344,60.349998474121094,2678616
2024-09-06,58.296756744384766,59.189998626708984,61.2599983215332,58.79999923706055,60.5,4070290
2024-09-09,57.20350646972656,58.08000183105469,59.09000015258789,57.36000061035156,59.0,4330475
2024-09-10,57.77475357055664,58.65999984741211,59.34000015258789,58.38999938964844,58.400001525878906,2780675
2024-09-11,57.92249298095703,58.810001373291016,59.20000076293945,58.209999084472656,58.900001525878906,3537404
2024-09-12,57.745208740234375,58.630001068115234,59.4900016784668,58.5,59.099998474121094,2405379
2024-09-13,58.9172477722168,59.81999969482422,60.779998779296875,58.66999816894531,59.0,6765219
2024-09-16,59.439247131347656,60.349998474121094,61.380001068115234,59.81999969482422,60.20000076293945,5224999
2024-09-17,59.13392639160156,60.040000915527344,60.599998474121094,59.79999923706055,60.400001525878906,2769660
2024-09-18,58.385398864746094,59.279998779296875,60.189998626708984,59.0,60.0,2848785
2024-09-19,57.34139633178711,58.220001220703125,60.349998474121094,57.400001525878906,59.31999969482422,4065969
2024-09-20,57.79445266723633,58.68000030517578,61.29999923706055,57.25,58.599998474121094,21691234
2024-09-23,60.650691986083984,61.58000183105469,61.75,59.16999816894531,59.79999923706055,11635667
2024-09-24,59.49834442138672,60.40999984741211,61.81999969482422,60.150001525878906,61.650001525878906,5114105
2024-09-25,58.65132141113281,59.54999923706055,60.400001525878906,59.31999969482422,60.400001525878906,3311832
2024-09-26,58.562679290771484,59.459999084472656,60.70000076293945,58.869998931884766,59.79999923706055,6173426
2024-09-27,58.779361724853516,59.68000030517578,60.38999938964844,59.209999084472656,59.40999984741211,4165739
2024-09-30,57.94218826293945,58.83000183105469,59.619998931884766,58.529998779296875,59.5,3159313
2024-10-01,57.76490783691406,58.650001525878906,59.150001525878906,58.560001373291016,58.849998474121094,2299657
2024-10-03,56.6815071105957,57.54999923706055,58.400001525878906,57.349998474121094,58.0,3102515
2024-10-04,57.03607177734375,57.90999984741211,58.369998931884766,56.560001373291016,57.5,4088917
2024-10-07,54.34727096557617,55.18000030517578,58.29999923706055,55.02000045776367,58.0,4817361
2024-10-08,55.558712005615234,56.40999984741211,56.59000015258789,54.63999938964844,55.0,3619298
2024-10-09,56.888336181640625,57.7599983215332,58.2400016784668,56.68000030517578,56.70000076293945,3817682
2024-10-10,56.189048767089844,57.04999923706055,58.38999938964844,56.849998474121094,57.900001525878906,2114794
2024-10-11,56.10041046142578,56.959999084472656,57.349998474121094,56.70000076293945,56.83000183105469,1607338
2024-10-14,56.218597412109375,57.08000183105469,57.630001068115234,56.5,57.0,1663009
2024-10-15,56.149654388427734,57.0099983215332,57.470001220703125,56.650001525878906,57.099998474121094,2060425
2024-10-16,56.563316345214844,57.43000030517578,57.91999816894531,57.060001373291016,57.5,2652911
2024-10-17,58.080074310302734,58.970001220703125,60.41999816894531,57.04999923706055,57.75,23788568
2024-10-18,58.12932205200195,59.02000045776367,59.75,57.93000030517578,58.88999938964844,6253115
2024-10-21,55.785240173339844,56.63999938964844,59.41999816894531,56.150001525878906,59.0,3706993
2024-10-22,52.170623779296875,52.970001220703125,56.59000015258789,52.52000045776367,56.4900016784668,5505392
2024-10-23,52.06228256225586,52.86000061035156,53.779998779296875,50.34000015258789,52.599998474121094,8484503
2024-10-24,51.81605529785156,52.61000061035156,54.25,52.400001525878906,52.869998931884766,4010372
2024-10-25,49.50151443481445,50.2599983215332,53.47999954223633,49.15999984741211,53.2400016784668,7487547
2024-10-28,51.45164489746094,52.2400016784668,53.04999923706055,50.16999816894531,50.560001373291016,8051220
2024-10-29,53.027496337890625,53.84000015258789,54.15999984741211,51.810001373291016,52.2599983215332,5059857
2024-10-30,54.52455520629883,55.36000061035156,55.93000030517578,53.29999923706055,53.81999969482422,7317100
2024-10-31,56.957279205322266,57.83000183105469,58.45000076293945,54.810001373291016,55.54999923706055,10703055
2024-11-01,57.24290084838867,58.119998931884766,58.54999923706055,57.29999923706055,57.9900016784668,1697525
2024-11-04,55.135196685791016,55.97999954223633,58.0,55.61000061035156,58.0,5344850
2024-11-05,56.336788177490234,57.20000076293945,57.66999816894531,55.560001373291016,56.0,6639709
2024-11-06,57.695960998535156,58.58000183105469,58.79999923706055,57.060001373291016,57.29999923706055,5566087
2024-11-07,56.7406005859375,57.61000061035156,59.66999816894531,57.33000183105469,58.599998474121094,5476320
2024-11-08,54.96776580810547,55.810001373291016,57.599998474121094,55.52000045776367,57.599998474121094,3076243
2024-11-11,54.84957504272461,55.689998626708984,56.45000076293945,54.95000076293945,55.869998931884766,3429280
2024-11-12,54.07149887084961,54.900001525878906,56.599998474121094,54.560001373291016,55.70000076293945,2397059
2024-11-13,51.23495864868164,52.02000045776367,54.630001068115234,51.79999923706055,53.0,4550933
2024-11-14,51.136470794677734,51.91999816894531,53.18000030517578,51.7599983215332,52.209999084472656,3689333
2024-11-18,52.06228256225586,52.86000061035156,54.18000030517578,50.90999984741211,52.08000183105469,5643790
2024-11-19,51.85545349121094,52.650001525878906,54.72999954223633,52.029998779296875,53.0,5498164
2024-11-21,50.7326545715332,51.5099983215332,52.38999938964844,50.93000030517578,52.38999938964844,4251070
2024-11-22,51.53042984008789,52.31999969482422,52.7400016784668,51.25,51.5099983215332,3519219
2024-11-25,55.854183197021484,56.709999084472656,57.959999084472656,53.70000076293945,54.0,22709687
2024-11-26,55.223838806152344,56.06999969482422,56.790000915527344,55.75,56.709999084472656,4818135
2024-11-27,55.52916717529297,56.380001068115234,56.880001068115234,55.79999923706055,56.349998474121094,3442833
2024-11-28,55.16474151611328,56.0099983215332,57.599998474121094,55.599998474121094,56.599998474121094,6847385
2024-11-29,55.076107025146484,55.91999816894531,56.95000076293945,54.86000061035156,56.20000076293945,4692849
2024-12-02,54.64274597167969,55.47999954223633,55.88999938964844,55.0099983215332,55.88999938964844,2928603
2024-12-03,55.86403274536133,56.720001220703125,57.189998626708984,55.58000183105469,55.70000076293945,5312658
2024-12-04,60.08928680419922,61.0099983215332,61.599998474121094,56.900001525878906,57.0,40927909
2024-12-05,59.21271896362305,60.119998931884766,61.25,59.61000061035156,61.25,9758188
2024-12-06,59.074832916259766,59.97999954223633,61.900001525878906,59.040000915527344,60.45000076293945,14972364
2024-12-09,58.46419143676758,59.36000061035156,60.290000915527344,59.0,59.97999954223633,4333980
2024-12-10,58.01113510131836,58.900001525878906,59.75,58.70000076293945,59.540000915527344,4823104
2024-12-11,58.09977722167969,58.9900016784668,60.150001525878906,58.79999923706055,59.20000076293945,4246655
2024-12-12,58.51343536376953,59.40999984741211,60.099998474121094,58.099998474121094,58.91999816894531,5375045
2024-12-13,56.87848663330078,57.75,59.20000076293945,56.45000076293945,59.20000076293945,7614513
2024-12-16,57.12471389770508,58.0,58.959999084472656,57.810001373291016,58.0,3400288
2024-12-17,55.992069244384766,56.849998474121094,58.06999969482422,56.52000045776367,58.0,3005234
2024-12-18,54.18968963623047,55.02000045776367,57.04999923706055,54.81999969482422,56.720001220703125,5101992
2024-12-19,54.05180358886719,54.880001068115234,55.16999816894531,53.11000061035156,53.20000076293945,4349828
2024-12-20,54.238929748535156,55.06999969482422,55.79999923706055,54.02000045776367,54.900001525878906,5534072
2024-12-23,53.42145919799805,54.2400016784668,55.4900016784668,54.0,55.4900016784668,3689583
2024-12-24,53.41160583496094,54.22999954223633,54.939998626708984,53.849998474121094,54.25,2297824
2024-12-26,52.96839904785156,53.779998779296875,54.7599983215332,53.599998474121094,54.189998626708984,2870629
2024-12-27,52.32821273803711,53.130001068115234,54.150001525878906,53.0,53.779998779296875,2113540
2024-12-30,51.7274169921875,52.52000045776367,53.5,52.20000076293945,53.400001525878906,3031575
2024-12-31,52.5054931640625,53.310001373291016,53.5,52.20000076293945,52.5,2614531
2025-01-01,53.027496337890625,53.84000015258789,53.9900016784668,53.04999923706055,53.11000061035156,1709308
2025-01-02,53.14568328857422,53.959999084472656,54.31999969482422,53.2599983215332,53.849998474121094,3283190
2025-01-03,54.27832794189453,55.11000061035156,56.470001220703125,54.119998931884766,54.119998931884766,8364274
2025-01-06,52.318359375,53.119998931884766,55.189998626708984,52.5,55.189998626708984,4578302
2025-01-07,52.318359375,53.119998931884766,53.83000183105469,52.95000076293945,53.4900016784668,2695043
2025-01-08,51.8849983215332,52.68000030517578,53.380001068115234,52.11000061035156,53.0,2444682
2025-01-09,50.87054443359375,51.650001525878906,52.70000076293945,51.5,52.68000030517578,2086980
2025-01-10,49.18634796142578,49.939998626708984,51.66999816894531,49.75,51.650001525878906,4071493
2025-01-13,46.16267776489258,46.869998931884766,49.900001525878906,46.5,49.65999984741211,4664689
2025-01-14,54.504859924316406,55.34000015258789,56.2400016784668,47.060001373291016,47.060001373291016,15149496
2025-01-15,50.54552459716797,51.31999969482422,54.0,50.650001525878906,54.0,17789974
2025-01-16,51.45164489746094,52.2400016784668,53.439998626708984,51.869998931884766,52.0,7523489
2025-01-17,51.92439651489258,52.720001220703125,53.150001525878906,51.630001068115234,52.5,4202397
2025-01-20,53.54949188232422,54.369998931884766,55.5,52.61000061035156,53.0,14266504
2025-01-21,52.308509826660156,53.11000061035156,54.599998474121094,52.7400016784668,54.599998474121094,4711009
2025-01-22,51.53042984008789,52.31999969482422,53.34000015258789,51.40999984741211,53.2599983215332,2654511
2025-01-23,51.27436065673828,52.060001373291016,52.720001220703125,51.61000061035156,52.31999969482422,2983336
2025-01-24,49.629554748535156,50.38999938964844,52.34000015258789,50.04999923706055,52.0,3224070
2025-01-27,50.693260192871094,51.470001220703125,54.400001525878906,48.959999084472656,50.060001373291016,37383650
2025-01-28,50.299293518066406,51.06999969482422,52.75,50.459999084472656,52.0,10874057
2025-01-29,50.22050476074219,50.9900016784668,52.029998779296875,50.650001525878906,51.70000076293945,4978401
2025-01-30,50.299293518066406,51.06999969482422,51.95000076293945,50.68000030517578,51.47999954223633,3309503
2025-01-31,51.26450729370117,52.04999923706055,52.599998474121094,50.66999816894531,51.29999923706055,4640505
2025-02-01,49.787139892578125,50.54999923706055,52.77000045776367,49.900001525878906,52.04999923706055,5511063
2025-02-03,49.196197509765625,49.95000076293945,50.79999923706055,49.79999923706055,50.66999816894531,3051241
2025-02-04,49.826541900634766,50.59000015258789,51.34000015258789,50.25,50.70000076293945,3144104
2025-02-05,50.75235366821289,51.529998779296875,52.810001373291016,50.88999938964844,50.88999938964844,4521921
2025-02-06,50.31899642944336,51.09000015258789,51.9900016784668,50.54999923706055,51.880001068115234,2521519
2025-02-07,50.15156173706055,50.91999816894531,51.869998931884766,50.70000076293945,51.18000030517578,3721145
2025-02-10,49.31438446044922,50.06999969482422,50.959999084472656,50.0,50.7599983215332,1583063
2025-02-11,47.4627571105957,48.189998626708984,50.0099983215332,47.70000076293945,49.900001525878906,3521943
2025-02-12,47.886268615722656,48.619998931884766,48.95000076293945,46.209999084472656,48.18000030517578,4501955
2025-02-13,47.94536209106445,48.68000030517578,49.41999816894531,48.5,48.619998931884766,2712708
2025-02-14,47.17713928222656,47.900001525878906,48.79999923706055,47.310001373291016,48.599998474121094,3055430
2025-02-17,46.41875457763672,47.130001068115234,47.7400016784668,46.31999969482422,47.7400016784668,3288750
2025-02-18,45.118675231933594,45.810001373291016,47.45000076293945,45.470001220703125,47.0099983215332,3603662
2025-02-19,45.591434478759766,46.290000915527344,46.7599983215332,44.93000030517578,45.5,4065306
2025-02-20,46.65513229370117,47.369998931884766,47.61000061035156,45.689998626708984,45.79999923706055,3189719
2025-02-21,46.074039459228516,46.779998779296875,48.20000076293945,46.540000915527344,47.29999923706055,2802464
2025-02-24,45.295963287353516,45.9900016784668,46.45000076293945,45.54999923706055,46.45000076293945,2335881
2025-02-25,45.58158493041992,46.279998779296875,48.0,46.099998474121094,47.619998931884766,5478536
2025-02-27,44.65576934814453,45.34000015258789,46.81999969482422,45.150001525878906,46.59000015258789,3082496
2025-02-28,43.31629180908203,43.97999954223633,45.540000915527344,43.25,45.25,3825440
2025-03-03,41.366172790527344,42.0,44.310001373291016,41.529998779296875,43.900001525878906,5183545
2025-03-04,42.45941925048828,43.11000061035156,43.70000076293945,41.060001373291016,41.95000076293945,4923108
2025-03-05,43.46403121948242,44.130001068115234,44.22999954223633,43.20000076293945,43.20000076293945,3458629
2025-03-06,43.69055938720703,44.36000061035156,45.38999938964844,44.130001068115234,44.70000076293945,3240869
2025-03-07,43.759498596191406,44.43000030517578,44.939998626708984,44.060001373291016,44.5,2973141
2025-03-10,42.203346252441406,42.849998474121094,44.65999984741211,42.689998626708984,44.5,3326911
2025-03-11,41.52375793457031,42.15999984741211,42.849998474121094,41.68000030517578,42.849998474121094,3835244
2025-03-12,41.159339904785156,41.790000915527344,42.880001068115234,41.65999984741211,42.459999084472656,2739556
