date_,adj close_dbrealty.ns,close_dbrealty.ns,high_dbrealty.ns,low_dbrealty.ns,open_dbrealty.ns,volume_dbrealty.ns
2024-08-27,201.16000366210938,201.16000366210938,205.0,200.50999450683594,204.14999389648438,1960857
2024-08-28,198.83999633789062,198.83999633789062,203.6999969482422,197.1199951171875,201.16000366210938,1901103
2024-08-29,193.69000244140625,193.69000244140625,200.27000427246094,192.5500030517578,200.00999450683594,1879127
2024-08-30,196.72000122070312,196.72000122070312,199.85000610351562,194.82000732421875,195.4499969482422,1807343
2024-09-02,193.16000366210938,193.16000366210938,197.3300018310547,192.7100067138672,196.72000122070312,1187645
2024-09-03,193.05999755859375,193.05999755859375,195.99000549316406,192.25,193.88999938964844,1058319
2024-09-04,191.75,191.75,194.83999633789062,190.9199981689453,191.10000610351562,1197242
2024-09-05,192.33999633789062,192.33999633789062,195.0,192.0,192.5,1396170
2024-09-06,187.3699951171875,187.3699951171875,193.49000549316406,186.25999450683594,192.39999389648438,1607255
2024-09-09,190.44000244140625,190.44000244140625,193.00999450683594,183.6199951171875,187.85000610351562,1449466
2024-09-10,199.1199951171875,199.1199951171875,199.83999633789062,191.5,192.0,3195346
2024-09-11,192.77000427246094,192.77000427246094,199.5,191.89999389648438,199.5,1417649
2024-09-12,192.50999450683594,192.50999450683594,194.4199981689453,188.9499969482422,193.0,1096893
2024-09-13,192.33999633789062,192.33999633789062,194.14999389648438,190.4499969482422,193.5,1239858
2024-09-16,188.64999389648438,188.64999389648438,195.0,188.0,193.5,1127795
2024-09-17,189.7100067138672,189.7100067138672,191.30999755859375,186.0,189.02999877929688,1980558
2024-09-18,186.22999572753906,186.22999572753906,191.0,185.0,190.0,1967365
2024-09-19,185.67999267578125,185.67999267578125,189.49000549316406,178.60000610351562,188.1999969482422,2767369
2024-09-20,195.4199981689453,195.4199981689453,197.0,183.1999969482422,185.67999267578125,4832514
2024-09-23,197.80999755859375,197.80999755859375,201.89999389648438,194.5500030517578,196.75,2654998
2024-09-24,195.0500030517578,195.0500030517578,199.89999389648438,193.9499969482422,198.42999267578125,1304463
2024-09-25,189.72000122070312,189.72000122070312,194.39999389648438,188.60000610351562,194.0399932861328,1527746
2024-09-26,188.6999969482422,188.6999969482422,194.89999389648438,187.8000030517578,190.0,1704959
2024-09-27,193.9600067138672,193.9600067138672,195.0,188.6999969482422,190.5,2626998
2024-09-30,190.1199951171875,190.1199951171875,192.5,187.0,187.0,1262164
2024-10-01,188.1699981689453,188.1699981689453,194.0,187.5,191.0500030517578,1671986
2024-10-03,182.50999450683594,182.50999450683594,187.5,182.00999450683594,187.10000610351562,1453928
2024-10-04,183.25,183.25,187.25,180.1999969482422,182.25,1241278
2024-10-07,170.49000549316406,170.49000549316406,184.77999877929688,166.0,183.4499969482422,3319597
2024-10-08,170.82000732421875,170.82000732421875,173.5,168.9499969482422,171.6999969482422,2637208
2024-10-09,174.77999877929688,174.77999877929688,176.99000549316406,173.25,173.25,1886936
2024-10-10,192.08999633789062,192.08999633789062,196.8000030517578,175.4499969482422,175.75,9640096
2024-10-11,202.22999572753906,202.22999572753906,205.89999389648438,190.10000610351562,192.5,11988022
2024-10-14,194.05999755859375,194.05999755859375,204.10000610351562,192.39999389648438,202.22999572753906,4259885
2024-10-15,190.8699951171875,190.8699951171875,196.0,190.10000610351562,193.99000549316406,1694734
2024-10-16,186.5500030517578,186.5500030517578,191.74000549316406,185.41000366210938,190.11000061035156,2083708
2024-10-17,178.4199981689453,178.4199981689453,187.8000030517578,178.0,187.3000030517578,2461552
2024-10-18,177.7100067138672,177.7100067138672,179.1699981689453,172.9199981689453,178.00999450683594,2059053
2024-10-21,172.52000427246094,172.52000427246094,180.64999389648438,172.0,179.25999450683594,1458320
2024-10-22,164.0800018310547,164.0800018310547,172.5,162.9499969482422,171.10000610351562,1838188
2024-10-23,170.39999389648438,170.39999389648438,174.0,161.00999450683594,163.0,2350815
2024-10-24,167.2899932861328,167.2899932861328,171.7899932861328,165.35000610351562,170.88999938964844,1452284
2024-10-25,158.3800048828125,158.3800048828125,168.0,156.8000030517578,167.2899932861328,2086871
2024-10-28,158.4600067138672,158.4600067138672,161.5399932861328,156.1199951171875,161.35000610351562,2400449
2024-10-29,160.52000427246094,160.52000427246094,163.38999938964844,157.25,159.0,1221466
2024-10-30,163.11000061035156,163.11000061035156,170.89999389648438,159.3000030517578,159.3000030517578,2394410
2024-10-31,164.00999450683594,164.00999450683594,165.6999969482422,162.30999755859375,162.91000366210938,1036793
2024-11-01,165.89999389648438,165.89999389648438,166.52999877929688,164.88999938964844,164.89999389648438,441416
2024-11-04,161.47000122070312,161.47000122070312,166.0500030517578,160.0,165.89999389648438,1169027
2024-11-05,163.74000549316406,163.74000549316406,164.5,160.25,161.14999389648438,1168281
2024-11-06,176.3000030517578,176.3000030517578,179.39999389648438,162.60000610351562,162.60000610351562,4621556
2024-11-07,172.5800018310547,172.5800018310547,176.77000427246094,172.0,176.2100067138672,1646585
2024-11-08,165.8300018310547,165.8300018310547,172.17999267578125,165.10000610351562,171.24000549316406,999273
2024-11-11,164.1999969482422,164.1999969482422,168.63999938964844,162.0,164.52000427246094,1528530
2024-11-12,161.8300018310547,161.8300018310547,166.8000030517578,160.5,164.16000366210938,773430
2024-11-13,152.41000366210938,152.41000366210938,161.39999389648438,150.91000366210938,161.39999389648438,1711553
2024-11-14,160.30999755859375,160.30999755859375,164.0,152.6999969482422,152.6999969482422,2568668
2024-11-18,154.89999389648438,154.89999389648438,160.82000732421875,152.11000061035156,158.0,1598283
2024-11-19,154.9199981689453,154.9199981689453,162.6999969482422,153.80999755859375,153.99000549316406,1903289
2024-11-21,157.36000061035156,157.36000061035156,160.75,154.25,154.9199981689453,2262209
2024-11-22,160.1300048828125,160.1300048828125,161.57000732421875,155.86000061035156,157.10000610351562,1568311
2024-11-25,164.0,164.0,168.60000610351562,159.5,168.58999633789062,2829892
2024-11-26,162.3800048828125,162.3800048828125,165.6999969482422,161.8000030517578,163.0,825332
2024-11-27,170.32000732421875,170.32000732421875,172.39999389648438,161.0,161.16000366210938,2997289
2024-11-28,173.49000549316406,173.49000549316406,174.1999969482422,168.25,169.91000366210938,2275833
2024-11-29,172.9600067138672,172.9600067138672,174.0500030517578,171.63999938964844,174.0,1140690
2024-12-02,172.4600067138672,172.4600067138672,173.85000610351562,170.30999755859375,172.0,788131
2024-12-03,178.41000366210938,178.41000366210938,179.8000030517578,172.0,172.0,2794338
2024-12-04,183.60000610351562,183.60000610351562,184.5,177.89999389648438,179.10000610351562,3092760
2024-12-05,181.36000061035156,181.36000061035156,187.1999969482422,178.60000610351562,183.63999938964844,2990353
2024-12-06,177.86000061035156,177.86000061035156,183.0,177.10000610351562,182.1999969482422,2516406
2024-12-09,179.16000366210938,179.16000366210938,182.10000610351562,176.5500030517578,177.0,1750045
2024-12-10,178.63999938964844,178.63999938964844,180.35000610351562,174.66000366210938,177.5,1720478
2024-12-11,174.8000030517578,174.8000030517578,179.58999633789062,174.02000427246094,178.1999969482422,1380621
2024-12-12,174.9199981689453,174.9199981689453,179.8000030517578,173.4499969482422,173.75999450683594,2664342
2024-12-13,171.61000061035156,171.61000061035156,174.99000549316406,169.1199951171875,174.9199981689453,1221002
2024-12-16,178.8300018310547,178.8300018310547,182.5,170.5,170.5,3442235
2024-12-17,181.49000549316406,181.49000549316406,187.1999969482422,178.5,178.5,6452438
2024-12-18,183.36000061035156,183.36000061035156,189.0,180.10000610351562,182.0,5522717
2024-12-19,190.25,190.25,191.8000030517578,178.05999755859375,180.89999389648438,6318336
2024-12-20,181.08999633789062,181.08999633789062,193.32000732421875,180.3000030517578,192.17999267578125,5062841
2024-12-23,176.75999450683594,176.75999450683594,183.7899932861328,175.75,183.0,2443787
2024-12-24,178.50999450683594,178.50999450683594,182.0,176.60000610351562,178.0500030517578,1498552
2024-12-26,176.02999877929688,176.02999877929688,179.3000030517578,175.25,178.60000610351562,1295782
2024-12-27,174.5399932861328,174.5399932861328,178.25,173.39999389648438,176.41000366210938,1332300
2024-12-30,171.61000061035156,171.61000061035156,175.6999969482422,171.0,175.0,1482162
2024-12-31,173.02000427246094,173.02000427246094,173.9499969482422,168.08999633789062,171.25,1406056
2025-01-01,181.8000030517578,181.8000030517578,184.5,172.25999450683594,173.0,2151144
2025-01-02,181.0800018310547,181.0800018310547,185.49000549316406,180.42999267578125,181.89999389648438,1807770
2025-01-03,177.60000610351562,177.60000610351562,184.14999389648438,176.99000549316406,180.7100067138672,1375724
2025-01-06,166.16000366210938,166.16000366210938,178.14999389648438,165.0,178.0,2341849
2025-01-07,169.38999938964844,169.38999938964844,171.5,166.11000061035156,167.89999389648438,2744121
2025-01-08,167.8300018310547,167.8300018310547,172.32000732421875,165.64999389648438,170.0,1681214
2025-01-09,162.19000244140625,162.19000244140625,170.5,159.88999938964844,169.0,1479859
2025-01-10,158.3300018310547,158.3300018310547,164.64999389648438,156.2100067138672,163.5,1892224
2025-01-13,150.75,150.75,157.24000549316406,149.25,156.0,2367890
2025-01-14,156.5,156.5,157.5500030517578,150.00999450683594,151.0,1314714
2025-01-15,157.74000549316406,157.74000549316406,162.69000244140625,155.10000610351562,156.3800048828125,1417885
2025-01-16,164.6300048828125,164.6300048828125,167.0500030517578,160.17999267578125,160.25,1837965
2025-01-17,167.60000610351562,167.60000610351562,169.3000030517578,163.4199981689453,164.14999389648438,1232179
2025-01-20,177.75999450683594,177.75999450683594,183.0,166.25,166.5,4956380
2025-01-21,171.1300048828125,171.1300048828125,179.14999389648438,170.47000122070312,177.89999389648438,1979437
2025-01-22,167.5800018310547,167.5800018310547,172.10000610351562,164.5,171.60000610351562,1355621
2025-01-23,168.6300048828125,168.6300048828125,174.52999877929688,165.6699981689453,166.8000030517578,1132004
2025-01-24,164.55999755859375,164.55999755859375,170.1699981689453,163.10000610351562,168.35000610351562,786199
2025-01-27,154.6199951171875,154.6199951171875,164.44000244140625,153.3000030517578,164.0,2174400
2025-01-28,156.55999755859375,156.55999755859375,162.39999389648438,150.11000061035156,154.99000549316406,2618083
2025-01-29,158.60000610351562,158.60000610351562,161.9199981689453,156.89999389648438,157.5500030517578,1184776
2025-01-30,157.2899932861328,157.2899932861328,162.0,156.10000610351562,159.85000610351562,1092760
2025-01-31,156.44000244140625,156.44000244140625,159.17999267578125,155.11000061035156,157.4499969482422,1205778
2025-02-01,156.0800018310547,156.0800018310547,159.89999389648438,154.7899932861328,157.39999389648438,1358223
2025-02-03,152.3000030517578,152.3000030517578,156.24000549316406,151.57000732421875,154.10000610351562,1226822
2025-02-04,157.75,157.75,162.66000366210938,153.52000427246094,153.52000427246094,1769413
2025-02-05,159.22999572753906,159.22999572753906,161.83999633789062,158.13999938964844,158.5500030517578,1009650
2025-02-06,156.4499969482422,156.4499969482422,163.30999755859375,155.64999389648438,160.3000030517578,1702028
2025-02-07,152.6699981689453,152.6699981689453,157.38999938964844,151.69000244140625,156.8000030517578,1283440
2025-02-10,150.24000549316406,150.24000549316406,153.77999877929688,150.0500030517578,152.97999572753906,883297
2025-02-11,143.02000427246094,143.02000427246094,151.3300018310547,142.0,151.05999755859375,2877323
2025-02-12,137.83999633789062,137.83999633789062,143.75,131.5,143.39999389648438,2305941
2025-02-13,139.24000549316406,139.24000549316406,146.0,137.83999633789062,137.83999633789062,2076392
2025-02-14,132.22000122070312,132.22000122070312,141.0,127.5999984741211,140.5,5185434
2025-02-17,130.19000244140625,130.19000244140625,132.8000030517578,126.52999877929688,131.89999389648438,3314939
2025-02-18,125.55000305175781,125.55000305175781,131.4600067138672,121.47000122070312,131.0,2542725
2025-02-19,134.0,134.0,136.39999389648438,124.0,124.30000305175781,2931703
2025-02-20,134.3800048828125,134.3800048828125,137.10000610351562,132.0,134.0,2323966
2025-02-21,130.14999389648438,130.14999389648438,138.0800018310547,129.22999572753906,133.99000549316406,2016375
2025-02-24,128.1300048828125,128.1300048828125,130.4600067138672,126.18000030517578,130.10000610351562,2219886
2025-02-25,125.16999816894531,125.16999816894531,131.64999389648438,124.0,128.47999572753906,2752910
2025-02-27,118.6500015258789,118.6500015258789,126.73999786376953,117.58999633789062,125.3499984741211,3070429
2025-02-28,123.44999694824219,123.44999694824219,125.38999938964844,115.19999694824219,116.9800033569336,6831427
2025-03-03,119.58000183105469,119.58000183105469,126.25,115.11000061035156,123.0,3253845
2025-03-04,121.23999786376953,121.23999786376953,123.56999969482422,117.05000305175781,117.05000305175781,2957147
2025-03-05,125.77999877929688,125.77999877929688,129.0,121.9800033569336,121.98999786376953,3415820
2025-03-06,128.25999450683594,128.25999450683594,130.7899932861328,126.05000305175781,127.04000091552734,3187554
2025-03-07,133.82000732421875,133.82000732421875,135.5,128.25999450683594,128.4499969482422,4043529
2025-03-10,126.16999816894531,126.16999816894531,135.75,125.04000091552734,134.0,5528380
2025-03-11,123.1500015258789,123.1500015258789,125.9000015258789,120.4000015258789,125.61000061035156,3787815
2025-03-12,121.87999725341797,121.87999725341797,126.87000274658203,119.54000091552734,123.5,5186531
2025-03-13,117.79000091552734,117.79000091552734,123.25,117.0999984741211,122.94999694824219,3022958
2025-03-17,117.44000244140625,117.44000244140625,123.33999633789062,116.1500015258789,121.25,4272134
2025-03-18,117.44000244140625,117.44000244140625,117.44000244140625,117.44000244140625,117.44000244140625,0
2025-03-19,127.23999786376953,127.23999786376953,128.52999877929688,122.75,122.75,2877291
2025-03-20,127.0,127.0,131.36000061035156,126.5,128.24000549316406,3970973
2025-03-21,151.61000061035156,151.61000061035156,152.39999389648438,127.25,127.69999694824219,24093400
2025-03-24,151.72000122070312,151.72000122070312,157.0800018310547,149.0,153.60000610351562,7935850
2025-03-25,147.5800018310547,147.5800018310547,153.4199981689453,145.61000061035156,151.0500030517578,3591969
2025-03-26,143.7100067138672,143.7100067138672,150.67999267578125,143.02000427246094,147.05999755859375,3705822
2025-03-27,154.44000244140625,154.44000244140625,156.8000030517578,143.6999969482422,143.6999969482422,5791423
2025-03-28,150.6300048828125,150.6300048828125,157.25999450683594,150.0,155.0,3317904
2025-04-01,153.1199951171875,153.1199951171875,154.44000244140625,150.0,151.0,1154804
