date_,adj close_ongc.ns,close_ongc.ns,high_ongc.ns,low_ongc.ns,open_ongc.ns,volume_ongc.ns
2024-03-12,249.3284912109375,270.3999938964844,275.6000061035156,269.04998779296875,274.0,13780189
2024-03-13,235.45130920410156,255.35000610351562,271.0,252.75,270.79998779296875,20079496
2024-03-14,242.7356719970703,263.25,264.3500061035156,251.1999969482422,252.5,21404057
2024-03-15,238.58633422851562,258.75,266.3999938964844,248.89999389648438,263.95001220703125,34961065
2024-03-18,241.2142791748047,261.6000061035156,263.04998779296875,257.54998779296875,258.95001220703125,9246173
2024-03-19,239.04739379882812,259.25,263.95001220703125,256.6499938964844,262.0,8758348
2024-03-20,243.2889404296875,263.8500061035156,264.6000061035156,257.20001220703125,259.45001220703125,10484778
2024-03-21,242.45909118652344,262.95001220703125,266.95001220703125,262.3500061035156,264.70001220703125,12163200
2024-03-22,242.7356719970703,263.25,265.25,258.45001220703125,262.95001220703125,13025089
2024-03-26,244.8103790283203,265.5,267.8999938964844,259.29998779296875,261.6499938964844,10830926
2024-03-27,241.35256958007812,261.75,268.20001220703125,259.6499938964844,265.0,28563001
2024-03-28,247.16163635253906,268.04998779296875,271.0,261.95001220703125,262.45001220703125,18888942
2024-04-01,248.86744689941406,269.8999938964844,271.5,267.79998779296875,268.04998779296875,6440401
2024-04-02,251.264892578125,272.5,274.04998779296875,269.45001220703125,270.1000061035156,14439120
2024-04-03,253.89276123046875,275.3500061035156,279.0,273.8500061035156,275.04998779296875,22600929
2024-04-04,248.03761291503906,269.0,278.6499938964844,265.3500061035156,278.6499938964844,24624383
2024-04-05,247.06944274902344,267.95001220703125,271.8999938964844,266.5,267.8500061035156,13029904
2024-04-08,249.3284912109375,270.3999938964844,272.0,266.6000061035156,267.54998779296875,13011300
2024-04-09,247.9915313720703,268.95001220703125,272.6499938964844,268.0,270.0,13173933
2024-04-10,250.80381774902344,272.0,273.20001220703125,269.1499938964844,269.95001220703125,11137195
2024-04-12,244.9947967529297,265.70001220703125,272.5,265.0,271.8999938964844,21894584
2024-04-15,258.04205322265625,279.8500061035156,282.95001220703125,267.1000061035156,269.1000061035156,75063828
2024-04-16,261.0849609375,283.1499938964844,292.54998779296875,275.25,277.0,79082544
2024-04-18,252.78627014160156,274.1499938964844,287.70001220703125,273.3500061035156,286.0,34136482
2024-04-19,253.80055236816406,275.25,280.79998779296875,274.1000061035156,276.75,32658724
2024-04-22,255.22976684570312,276.79998779296875,278.0,273.75,277.29998779296875,14184019
2024-04-23,255.22976684570312,276.79998779296875,278.75,275.54998779296875,276.8500061035156,8799147
2024-04-24,257.5810546875,279.3500061035156,280.3999938964844,276.29998779296875,277.6000061035156,9253985
2024-04-25,259.9784240722656,281.95001220703125,282.6000061035156,278.0,279.3500061035156,17050557
2024-04-26,260.8544006347656,282.8999938964844,286.1499938964844,282.20001220703125,283.0,11070290
2024-04-29,261.13104248046875,283.20001220703125,285.25,282.1499938964844,283.95001220703125,8952420
2024-04-30,260.8083190917969,282.8500061035156,286.3500061035156,281.45001220703125,284.5,10658906
2024-05-02,260.76220703125,282.79998779296875,284.6000061035156,279.04998779296875,281.0,15677336
2024-05-03,263.8050537109375,286.1000061035156,292.95001220703125,284.0,284.0,28913016
2024-05-06,260.162841796875,282.1499938964844,288.75,275.25,288.70001220703125,15491865
2024-05-07,252.27914428710938,273.6000061035156,285.0,272.0,283.8999938964844,13179001
2024-05-08,255.27584838867188,276.8500061035156,280.25,272.3500061035156,273.5,12797721
2024-05-09,244.57984924316406,265.25,278.54998779296875,263.20001220703125,277.25,14869187
2024-05-10,249.190185546875,270.25,271.20001220703125,264.45001220703125,267.0,9530738
2024-05-13,246.1012420654297,266.8999938964844,271.8999938964844,262.04998779296875,271.8999938964844,7163239
2024-05-14,251.63368225097656,272.8999938964844,274.6499938964844,266.45001220703125,267.95001220703125,9123849
2024-05-15,252.14083862304688,273.45001220703125,276.0,272.5,274.5,6368662
2024-05-16,256.0135192871094,277.6499938964844,279.3500061035156,273.79998779296875,276.0,23757779
2024-05-17,255.82911682128906,277.45001220703125,283.3999938964844,276.6000061035156,278.79998779296875,11529157
2024-05-21,258.2725830078125,280.1000061035156,284.0,278.3500061035156,281.1000061035156,17559555
2024-05-22,256.33624267578125,278.0,284.0,276.8999938964844,284.0,17935064
2024-05-23,261.3615417480469,283.45001220703125,284.54998779296875,279.1000061035156,279.95001220703125,17719819
2024-05-24,261.1771240234375,283.25,285.95001220703125,281.8500061035156,284.0,11041667
2024-05-27,256.0135192871094,277.6499938964844,284.20001220703125,275.70001220703125,284.0,13719808
2024-05-28,252.92457580566406,274.29998779296875,279.29998779296875,273.04998779296875,279.29998779296875,6927361
2024-05-29,250.66551208496094,271.8500061035156,273.79998779296875,270.25,273.79998779296875,8327205
2024-05-30,245.9168243408203,266.70001220703125,275.1000061035156,265.0,273.0,15390964
2024-05-31,243.74996948242188,264.3500061035156,268.45001220703125,263.0,268.45001220703125,24167379
2024-06-03,261.9609069824219,284.1000061035156,286.54998779296875,273.20001220703125,277.95001220703125,30195397
2024-06-04,217.8858184814453,236.3000030517578,285.0,223.0,285.0,72779900
2024-06-05,228.2130584716797,247.5,249.75,230.4499969482422,247.0,37078551
2024-06-06,232.6389923095703,252.3000030517578,259.5,249.25,254.0,30881233
2024-06-07,240.1077880859375,260.3999938964844,260.79998779296875,251.8000030517578,253.5,22010688
2024-06-10,238.95518493652344,259.1499938964844,264.0,258.04998779296875,264.0,14138524
2024-06-11,252.2330322265625,273.54998779296875,275.0,265.25,266.8500061035156,47270206
2024-06-12,254.03109741210938,275.5,279.1000061035156,274.6000061035156,278.0,20560662
2024-06-13,254.99925231933594,276.54998779296875,278.0,272.5,278.0,16013386
2024-06-14,253.9388885498047,275.3999938964844,278.20001220703125,274.6000061035156,277.0,10642648
2024-06-18,254.3076934814453,275.79998779296875,279.0,274.0,278.95001220703125,17044769
2024-06-19,250.38888549804688,271.54998779296875,276.6000061035156,271.1000061035156,275.8999938964844,13361607
2024-06-20,250.66551208496094,271.8500061035156,274.0,269.1000061035156,271.79998779296875,12826509
2024-06-21,248.63693237304688,269.6499938964844,274.75,268.8999938964844,271.45001220703125,17406416
2024-06-24,248.86744689941406,269.8999938964844,271.25,266.6000061035156,269.6499938964844,7282347
2024-06-25,246.19346618652344,267.0,270.79998779296875,265.0,270.1000061035156,14425434
2024-06-26,246.885009765625,267.75,269.1499938964844,264.1000061035156,266.8999938964844,10650910
2024-06-27,246.6544952392578,267.5,268.1000061035156,263.5,267.3999938964844,22830930
2024-06-28,252.83238220214844,274.20001220703125,275.45001220703125,268.3500061035156,269.0,19532912
2024-07-01,251.6797637939453,272.95001220703125,275.79998779296875,271.6000061035156,275.0,11750972
2024-07-02,253.43173217773438,274.8500061035156,279.79998779296875,271.5,273.20001220703125,24470518
2024-07-03,253.29345703125,274.70001220703125,277.70001220703125,274.0,276.0,9125400
2024-07-04,255.46026611328125,277.04998779296875,278.8999938964844,273.04998779296875,275.0,13444669
2024-07-05,265.7414245605469,288.20001220703125,289.29998779296875,276.5,277.25,39781962
2024-07-08,275.8381042480469,299.1499938964844,303.0,287.3500061035156,290.0,53136198
2024-07-09,274.27056884765625,297.45001220703125,301.8500061035156,293.3500061035156,300.79998779296875,18686252
2024-07-10,274.916015625,298.1499938964844,299.79998779296875,288.8500061035156,299.70001220703125,19278800
2024-07-11,281.0016784667969,304.75,307.20001220703125,295.1499938964844,300.0,36020507
2024-07-12,283.16864013671875,307.1000061035156,311.75,304.20001220703125,306.79998779296875,31788101
2024-07-15,297.3684997558594,322.5,323.6499938964844,308.6499938964844,311.79998779296875,51435537
2024-07-16,297.50677490234375,322.6499938964844,327.6000061035156,319.75,323.6000061035156,37468292
2024-07-18,305.8515625,331.70001220703125,333.29998779296875,321.6499938964844,325.1000061035156,48189915
2024-07-19,294.7405700683594,319.6499938964844,333.20001220703125,318.04998779296875,333.0,26579496
2024-07-22,295.80096435546875,320.79998779296875,323.3500061035156,314.5,320.0,22234557
2024-07-23,289.669189453125,314.1499938964844,321.3999938964844,297.3999938964844,320.04998779296875,37871058
2024-07-24,294.64837646484375,319.54998779296875,325.75,312.1000061035156,313.04998779296875,28259305
2024-07-25,309.6320495605469,335.79998779296875,337.54998779296875,316.1000061035156,318.04998779296875,42054664
2024-07-26,305.7593688964844,331.6000061035156,338.5,330.1000061035156,336.5,25703985
2024-07-29,306.95806884765625,332.8999938964844,339.54998779296875,330.75,333.79998779296875,26721790
2024-07-30,306.0359802246094,331.8999938964844,338.25,331.0,332.0,19792253
2024-07-31,308.1567687988281,334.20001220703125,337.45001220703125,329.75,332.04998779296875,21393361
2024-08-01,315.1183776855469,341.75,344.70001220703125,337.1499938964844,337.79998779296875,36044960
2024-08-02,304.37628173828125,330.1000061035156,338.0,328.6499938964844,338.0,22939377
2024-08-05,286.0731201171875,310.25,323.29998779296875,306.0,320.3500061035156,37986023
2024-08-06,282.24652099609375,306.1000061035156,322.45001220703125,305.1499938964844,314.79998779296875,28386636
2024-08-07,303.45416259765625,329.1000061035156,330.95001220703125,312.0,312.3999938964844,66110716
2024-08-08,297.55291748046875,322.70001220703125,329.0,321.70001220703125,329.0,23478224
2024-08-09,306.63531494140625,332.54998779296875,335.8500061035156,328.20001220703125,333.95001220703125,29814474
2024-08-12,314.7034912109375,341.29998779296875,344.70001220703125,329.8999938964844,332.75,34754596
2024-08-13,309.7242431640625,335.8999938964844,345.0,332.95001220703125,344.1000061035156,28943385
2024-08-14,302.57818603515625,328.1499938964844,336.5,326.79998779296875,335.8500061035156,17812763
2024-08-16,303.91522216796875,329.6000061035156,335.75,328.6499938964844,332.54998779296875,16584396
2024-08-19,309.1710205078125,335.29998779296875,338.75,333.54998779296875,335.0,19636518
2024-08-20,304.37628173828125,330.1000061035156,336.0,328.04998779296875,335.8500061035156,14972714
2024-08-21,302.1632995605469,327.70001220703125,331.5,326.5,330.6499938964844,11835143
2024-08-22,299.0743713378906,324.3500061035156,330.5,323.6000061035156,328.54998779296875,13387819
2024-08-23,296.33306884765625,318.8999938964844,324.79998779296875,317.54998779296875,324.3999938964844,13229612
2024-08-26,304.64971923828125,327.8500061035156,329.1000061035156,322.79998779296875,323.5,21346682
2024-08-27,305.5789794921875,328.8500061035156,332.54998779296875,326.0,329.3999938964844,20165503
2024-08-28,304.603271484375,327.79998779296875,330.29998779296875,324.6499938964844,328.6499938964844,12446738
2024-08-29,306.2759094238281,329.6000061035156,330.1499938964844,324.95001220703125,326.1000061035156,13799961
2024-08-30,307.34454345703125,330.75,334.3999938964844,329.54998779296875,330.45001220703125,19666466
2024-09-02,303.11651611328125,326.20001220703125,331.95001220703125,325.79998779296875,330.0,8975511
2024-09-03,299.3995666503906,322.20001220703125,328.0,321.6499938964844,327.0,10321111
2024-09-04,292.1515197753906,314.3999938964844,316.20001220703125,308.3999938964844,315.0,25397204
2024-09-05,289.36383056640625,311.3999938964844,316.95001220703125,310.1499938964844,316.95001220703125,15571640
2024-09-06,286.9477844238281,308.79998779296875,313.1499938964844,303.70001220703125,311.5,27946491
2024-09-09,277.74835205078125,298.8999938964844,308.70001220703125,294.6499938964844,308.70001220703125,30369085
2024-09-10,274.68194580078125,295.6000061035156,301.5,295.0,300.1000061035156,15618589
2024-09-11,265.1108093261719,285.29998779296875,292.3999938964844,283.25,292.3999938964844,44826300
2024-09-12,273.2415466308594,294.04998779296875,294.75,286.5,288.0,21964895
2024-09-13,270.8255920410156,291.45001220703125,297.25,291.04998779296875,295.70001220703125,13672371
2024-09-16,271.8013000488281,292.5,295.3999938964844,291.3500061035156,294.79998779296875,10971110
2024-09-17,273.7991638183594,294.6499938964844,296.6000061035156,292.1499938964844,293.70001220703125,11873436
2024-09-18,269.8498840332031,290.3999938964844,297.79998779296875,287.8999938964844,297.6000061035156,13421760
2024-09-19,265.0643310546875,285.25,289.20001220703125,282.5,287.3999938964844,17067311
2024-09-20,265.99359130859375,286.25,289.04998779296875,285.20001220703125,287.0,16585530
2024-09-23,274.5425720214844,295.45001220703125,296.3999938964844,287.54998779296875,288.3999938964844,14621229
2024-09-24,278.2594909667969,299.45001220703125,302.0,294.70001220703125,296.29998779296875,16986759
2024-09-25,277.56256103515625,298.70001220703125,301.20001220703125,296.70001220703125,299.45001220703125,10609614
2024-09-26,274.3102111816406,295.20001220703125,298.70001220703125,291.5,297.04998779296875,27812412
2024-09-27,276.168701171875,297.20001220703125,298.45001220703125,289.70001220703125,292.70001220703125,35706130
2024-09-30,276.5403747558594,297.6000061035156,301.79998779296875,293.75,297.0,16294341
2024-10-01,271.2901916503906,291.95001220703125,299.1499938964844,290.70001220703125,297.0,10919818
2024-10-03,271.38311767578125,292.04998779296875,298.0,290.54998779296875,295.0,28124665
2024-10-04,274.356689453125,295.25,299.70001220703125,293.20001220703125,297.0,23104209
2024-10-07,268.9671630859375,289.45001220703125,296.29998779296875,281.5,296.0,20917962
2024-10-08,272.68408203125,293.45001220703125,293.8999938964844,280.54998779296875,288.1499938964844,10572360
2024-10-09,268.0843505859375,288.5,291.8999938964844,286.8500061035156,291.25,13147475
2024-10-10,268.316650390625,288.75,292.1499938964844,287.54998779296875,288.70001220703125,7237212
2024-10-11,271.8477478027344,292.54998779296875,293.6499938964844,289.5,291.29998779296875,7011704
2024-10-14,266.22589111328125,286.5,292.8999938964844,285.1499938964844,292.70001220703125,12690951
2024-10-15,263.6240539550781,283.70001220703125,286.3999938964844,280.8500061035156,286.3999938964844,15087155
2024-10-16,265.2037048339844,285.3999938964844,287.25,280.6499938964844,283.0,18188885
2024-10-17,261.6726379394531,281.6000061035156,287.6000061035156,280.95001220703125,285.0,13343303
2024-10-18,263.2522888183594,283.29998779296875,284.5,279.20001220703125,282.0,14028398
2024-10-21,257.0264587402344,276.6000061035156,284.0,274.54998779296875,281.1499938964844,10299773
2024-10-22,251.6368865966797,270.79998779296875,278.1499938964844,270.0,278.0,10028511
2024-10-23,251.683349609375,270.8500061035156,274.3999938964844,265.04998779296875,270.0,18823321
2024-10-24,250.0572052001953,269.1000061035156,272.45001220703125,268.3500061035156,271.8999938964844,7488521
2024-10-25,245.36453247070312,264.04998779296875,270.29998779296875,261.6000061035156,270.0,12961181
2024-10-28,244.71408081054688,263.3500061035156,265.04998779296875,255.3000030517578,260.6499938964844,13835091
2024-10-29,246.24734497070312,265.0,265.54998779296875,259.3999938964844,263.3500061035156,9122757
2024-10-30,243.13436889648438,261.6499938964844,266.20001220703125,261.04998779296875,265.0,11166643
2024-10-31,247.31593322753906,266.1499938964844,268.29998779296875,261.1499938964844,263.3999938964844,16173656
2024-11-01,252.51966857910156,271.75,274.0,268.6499938964844,269.79998779296875,2955757
2024-11-04,246.5260772705078,265.29998779296875,274.3500061035156,260.1499938964844,274.0,14355959
2024-11-05,248.4774627685547,267.3999938964844,268.6000061035156,263.6000061035156,265.20001220703125,11676017
2024-11-06,250.0107421875,269.04998779296875,270.6000061035156,264.3999938964844,267.70001220703125,19244545
2024-11-07,246.43316650390625,265.20001220703125,270.5,264.79998779296875,270.5,6766663
2024-11-08,243.97067260742188,262.54998779296875,266.5,259.6499938964844,265.95001220703125,7836093
2024-11-11,238.7205047607422,256.8999938964844,262.3500061035156,256.0,262.3500061035156,8450657
2024-11-12,238.02359008789062,256.1499938964844,263.20001220703125,255.39999389648438,260.8500061035156,22445400
2024-11-13,234.6783447265625,252.5500030517578,256.95001220703125,249.0,256.1499938964844,17483332
2024-11-14,233.05218505859375,250.8000030517578,254.3000030517578,249.0,252.5500030517578,12454540
2024-11-18,232.9127960205078,250.64999389648438,252.10000610351562,247.10000610351562,251.10000610351562,14636541
2024-11-19,236.10206604003906,248.0,255.39999389648438,247.10000610351562,250.0,17397559
2024-11-21,230.53273010253906,242.14999389648438,248.0,240.8000030517578,248.0,16189440
2024-11-22,233.8172149658203,245.60000610351562,246.9499969482422,243.5,244.8000030517578,9637581
2024-11-25,245.527099609375,257.8999938964844,260.5,247.9499969482422,248.5,31973671
2024-11-26,242.05223083496094,254.25,258.25,252.5500030517578,256.95001220703125,9242451
2024-11-27,242.09983825683594,254.3000030517578,255.5,250.5500030517578,255.0,11689970
2024-11-28,240.10057067871094,252.1999969482422,257.3999938964844,251.1999969482422,255.0,14202863
2024-11-29,244.38470458984375,256.70001220703125,258.6499938964844,252.25,253.8000030517578,11476347
2024-12-02,245.1938934326172,257.54998779296875,258.29998779296875,252.6999969482422,255.5,13677959
2024-12-03,249.76364135742188,262.3500061035156,264.70001220703125,258.8500061035156,260.3999938964844,15345326
2024-12-04,248.19277954101562,260.70001220703125,264.29998779296875,260.0,263.8500061035156,10713838
2024-12-05,248.76397705078125,261.29998779296875,263.25,256.8999938964844,260.70001220703125,12896743
2024-12-06,247.573974609375,260.04998779296875,263.0,259.54998779296875,260.79998779296875,8783386
2024-12-09,246.47914123535156,258.8999938964844,261.3500061035156,257.70001220703125,260.04998779296875,6800856
2024-12-10,244.57510375976562,256.8999938964844,258.75,254.5,257.6499938964844,11318782
2024-12-11,244.28948974609375,256.6000061035156,258.70001220703125,255.64999389648438,257.5,5353032
2024-12-12,241.86183166503906,254.0500030517578,258.6000061035156,253.60000610351562,258.0,7123877
2024-12-13,242.05223083496094,254.25,256.79998779296875,249.5,253.0,11143128
2024-12-16,239.71975708007812,251.8000030517578,256.29998779296875,251.1999969482422,254.0,7283872
2024-12-17,235.53085327148438,247.39999389648438,252.4499969482422,246.5,251.75,10066884
2024-12-18,232.43678283691406,244.14999389648438,247.5,243.39999389648438,247.39999389648438,8430930
2024-12-19,230.24713134765625,241.85000610351562,243.9499969482422,238.5500030517578,240.0,9518542
2024-12-20,225.7250213623047,237.10000610351562,244.14999389648438,235.3000030517578,241.5,15556528
2024-12-23,229.29510498046875,240.85000610351562,242.3000030517578,236.85000610351562,238.25,7722901
2024-12-24,227.4862518310547,238.9499969482422,243.25,238.60000610351562,241.0,3577400
2024-12-26,228.72389221191406,240.25,242.0,239.0,240.0,6330006
2024-12-27,225.53460693359375,236.89999389648438,241.0,236.3000030517578,240.0,6487888
2024-12-30,221.48849487304688,232.64999389648438,237.0,231.14999389648438,236.0500030517578,19401112
2024-12-31,227.77186584472656,239.25,239.89999389648438,232.35000610351562,232.64999389648438,12004845
2025-01-01,225.58221435546875,236.9499969482422,239.24000549316406,236.35000610351562,237.80999755859375,9418453
2025-01-02,234.26467895507812,246.07000732421875,246.77999877929688,237.0,237.0500030517578,19745810
2025-01-03,246.46963500976562,258.8900146484375,262.75,247.99000549316406,248.4499969482422,49760410
2025-01-06,242.15695190429688,254.36000061035156,259.5,251.4499969482422,259.1099853515625,19265884
2025-01-07,250.8489227294922,263.489990234375,267.3999938964844,258.04998779296875,259.1499938964844,52956766
2025-01-08,258.3127746582031,271.3299865722656,273.5,265.75,266.45001220703125,42237794
2025-01-09,250.5537872314453,263.17999267578125,272.5899963378906,261.7099914550781,272.0299987792969,14706472
2025-01-10,250.4014892578125,263.0199890136719,266.5,258.4700012207031,264.0,13053552
2025-01-13,243.4612274169922,255.72999572753906,268.6000061035156,254.61000061035156,266.0299987792969,20416370
2025-01-14,247.8786163330078,260.3699951171875,262.0,256.82000732421875,257.5199890136719,8470150
2025-01-15,245.79368591308594,258.17999267578125,264.4700012207031,257.69000244140625,260.8999938964844,9344731
2025-01-16,250.5537872314453,263.17999267578125,265.6300048828125,260.0,260.0,14195450
2025-01-17,253.7811737060547,266.57000732421875,267.0,261.29998779296875,262.0,12148143
2025-01-20,256.43731689453125,269.3599853515625,270.4700012207031,265.010009765625,268.1000061035156,9676264
2025-01-21,253.048095703125,265.79998779296875,269.3500061035156,264.80999755859375,268.04998779296875,8989218
2025-01-22,251.3820343017578,264.04998779296875,266.3900146484375,261.7099914550781,266.0,7919682
2025-01-23,250.43003845214844,263.04998779296875,263.8299865722656,261.1700134277344,263.0,5026675
2025-01-24,244.2038116455078,256.510009765625,265.6400146484375,255.75,262.989990234375,6306281
2025-01-27,238.7487030029297,250.77999877929688,256.44000244140625,249.50999450683594,255.0,6944911
2025-01-28,236.74945068359375,248.67999267578125,252.39999389648438,246.7100067138672,250.0,8029472
2025-01-29,239.3389434814453,251.39999389648438,252.0,247.0,248.89999389648438,5651586
2025-01-30,244.40371704101562,256.7200012207031,259.3999938964844,250.94000244140625,252.0,12588155
2025-01-31,250.01113891601562,262.6099853515625,263.489990234375,255.2100067138672,257.010009765625,8850307
2025-02-01,245.1938934326172,257.54998779296875,262.5,253.75,259.54998779296875,10921673
2025-02-03,237.05410766601562,249.0,256.3500061035156,244.85000610351562,255.60000610351562,25719512
2025-02-04,241.909423828125,254.10000610351562,257.5,252.0,252.39999389648438,8402532
2025-02-05,249.09718322753906,261.6499938964844,263.0,257.75,259.0,11590755
2025-02-06,243.86106872558594,256.1499938964844,262.95001220703125,254.3000030517578,262.6499938964844,12327998
2025-02-07,241.67636108398438,248.89999389648438,253.85000610351562,247.5,252.9499969482422,10098454
2025-02-10,235.41355895996094,242.4499969482422,249.60000610351562,241.8000030517578,248.9499969482422,7582536
2025-02-11,232.01513671875,238.9499969482422,242.4499969482422,236.8000030517578,242.4499969482422,6711630
2025-02-12,230.51011657714844,237.39999389648438,241.25,234.14999389648438,239.0,5985956
2025-02-13,228.1312255859375,234.9499969482422,239.4499969482422,234.1999969482422,238.5,10079210
2025-02-14,223.8103790283203,230.5,237.9499969482422,226.75,235.0,8065352
2025-02-17,226.8689422607422,233.64999389648438,234.3000030517578,225.0500030517578,230.1999969482422,6692422
2025-02-18,229.7333526611328,236.60000610351562,237.14999389648438,229.5500030517578,232.1999969482422,6170974
2025-02-19,231.38400268554688,238.3000030517578,238.8000030517578,234.5,236.0,6168581
2025-02-20,234.87953186035156,241.89999389648438,242.64999389648438,236.5,236.8000030517578,8929816
2025-02-21,232.9375762939453,239.89999389648438,243.0500030517578,238.10000610351562,241.89999389648438,5697387
2025-02-24,227.5486602783203,234.35000610351562,237.9499969482422,234.0,236.3000030517578,6883143
2025-02-25,226.23782348632812,233.0,236.6999969482422,232.5500030517578,235.0,5519036
2025-02-27,224.29588317871094,231.0,233.85000610351562,228.5,233.5,9664032
2025-02-28,218.71275329589844,225.25,230.5,223.14999389648438,230.0,17237276
2025-03-03,218.5962371826172,225.1300048828125,226.0,218.36000061035156,224.75,11928529
2025-03-04,220.1789093017578,226.75999450683594,227.75,215.47999572753906,220.10000610351562,12428265
2025-03-05,222.295654296875,228.94000244140625,231.25,226.75999450683594,227.1199951171875,7466729
2025-03-06,225.8494415283203,232.60000610351562,233.57000732421875,226.7100067138672,231.49000549316406,10439208
2025-03-07,226.13101196289062,232.88999938964844,236.47000122070312,231.1699981689453,232.60000610351562,9079049
2025-03-10,216.71253967285156,223.19000244140625,235.0,222.47999572753906,232.88999938964844,16489167
2025-03-11,220.1400909423828,226.72000122070312,227.25999450683594,220.10000610351562,220.89999389648438,10941588
2025-03-12,217.8874053955078,224.39999389648438,228.83999633789062,222.36000061035156,227.10000610351562,6994310
2025-03-13,218.88751220703125,225.42999267578125,230.39999389648438,224.8699951171875,228.14999389648438,16105085
2025-03-17,223.0724334716797,229.74000549316406,230.4499969482422,226.24000549316406,226.52000427246094,8788971
2025-03-18,223.0724334716797,229.74000549316406,229.74000549316406,229.74000549316406,229.74000549316406,0
2025-03-19,225.8203125,232.57000732421875,235.13999938964844,231.60000610351562,232.5,8626593
2025-03-20,228.75265502929688,235.58999633789062,237.0399932861328,232.00999450683594,233.47999572753906,18955995
2025-03-21,235.38442993164062,242.4199981689453,248.0,235.8000030517578,235.8000030517578,29285333
2025-03-24,236.75350952148438,243.8300018310547,246.39999389648438,242.75,244.19000244140625,10566066
2025-03-25,235.21937561035156,242.25,245.3699951171875,240.5500030517578,244.00999450683594,8915800
2025-03-26,232.76280212402344,239.72000122070312,244.5,239.3699951171875,243.35000610351562,7543985
2025-03-27,235.14169311523438,242.1699981689453,243.39999389648438,238.64999389648438,238.8699951171875,9935664
2025-03-28,239.22950744628906,246.3800048828125,254.89999389648438,243.25999450683594,243.44000244140625,32905564
2025-04-01,240.87046813964844,248.07000732421875,252.1999969482422,246.6999969482422,247.0,11258957
2025-04-02,243.36587524414062,250.63999938964844,251.5,248.0,250.0500030517578,15337906
