date_,adj close_sonatsoftw.ns,close_sonatsoftw.ns,high_sonatsoftw.ns,low_sonatsoftw.ns,open_sonatsoftw.ns,volume_sonatsoftw.ns
2024-03-22,725.3193969726562,742.5499877929688,755.1500244140625,731.0499877929688,742.0,953407
2024-03-26,730.252197265625,747.5999755859375,750.4000244140625,729.0999755859375,738.0,335336
2024-03-27,725.954345703125,743.2000122070312,752.0,736.2999877929688,751.5,195954
2024-03-28,705.588134765625,722.3499755859375,750.0999755859375,720.0,750.0,443175
2024-04-01,699.531982421875,716.1500244140625,729.5,711.5,722.0,1119265
2024-04-02,713.1094360351562,730.0499877929688,736.0,713.5999755859375,717.0999755859375,573133
2024-04-03,728.7381591796875,746.0499877929688,748.5499877929688,726.2000122070312,735.0,672219
2024-04-04,732.303466796875,749.7000122070312,753.9000244140625,738.25,750.1500244140625,587890
2024-04-05,724.8310546875,742.0499877929688,753.5999755859375,738.0499877929688,747.5999755859375,911374
2024-04-08,742.8040161132812,760.4500122070312,763.0,744.6500244140625,748.9000244140625,1444477
2024-04-09,740.9481201171875,758.5499877929688,769.7000122070312,749.25,768.0,639283
2024-04-10,720.6307983398438,737.75,760.0999755859375,728.25,757.0499877929688,1194640
2024-04-12,710.3744506835938,727.25,745.4500122070312,723.2000122070312,739.9500122070312,375809
2024-04-15,697.1876831054688,713.75,723.2000122070312,702.25,721.0,461156
2024-04-16,683.7567749023438,700.0,710.0499877929688,698.0,709.9000244140625,608393
2024-04-18,665.78369140625,681.5999755859375,703.5,677.0499877929688,692.0,803079
2024-04-19,656.455322265625,672.0499877929688,676.0,656.5499877929688,675.0,1345911
2024-04-22,653.5249633789062,669.0499877929688,679.5499877929688,664.7000122070312,675.0,330473
2024-04-23,645.36865234375,660.7000122070312,675.6500244140625,658.5499877929688,671.0,316348
2024-04-24,656.1134643554688,671.7000122070312,675.0,662.9500122070312,667.0,217922
2024-04-25,656.9924926757812,672.5999755859375,683.25,665.5499877929688,675.0,325994
2024-04-26,665.2465209960938,681.0499877929688,690.1500244140625,670.5,672.0,281976
2024-04-29,678.0913696289062,694.2000122070312,697.0,678.5,684.5999755859375,272633
2024-04-30,675.1121826171875,691.1500244140625,705.0,678.0499877929688,696.0,926700
2024-05-02,666.4674072265625,682.2999877929688,698.9000244140625,677.0499877929688,698.9000244140625,418851
2024-05-03,656.6506958007812,672.25,685.0,666.4500122070312,682.2999877929688,200674
2024-05-06,644.8803100585938,660.2000122070312,672.25,656.0,670.0,258451
2024-05-07,623.3908081054688,638.2000122070312,660.4500122070312,630.0,660.2000122070312,469625
2024-05-08,527.518310546875,540.0499877929688,569.0,530.0,552.0,8435849
2024-05-09,506.5172119140625,518.5499877929688,564.7000122070312,515.1500244140625,545.4500122070312,4430512
2024-05-10,505.7846374511719,517.7999877929688,527.75,496.5,525.9500122070312,3355112
2024-05-13,493.8188781738281,505.54998779296875,522.0,502.04998779296875,522.0,955462
2024-05-14,497.97027587890625,509.79998779296875,512.0999755859375,498.1000061035156,509.04998779296875,1049037
2024-05-15,515.6013793945312,527.8499755859375,540.0,511.1499938964844,512.5,2097819
2024-05-16,519.5574951171875,531.9000244140625,539.0,525.6500244140625,535.0,666955
2024-05-17,522.7808837890625,535.2000122070312,538.0,528.9500122070312,535.0,1271739
2024-05-21,512.1826171875,524.3499755859375,539.9500122070312,522.0,539.9000244140625,721861
2024-05-22,507.2497863769531,519.2999877929688,529.25,511.6499938964844,527.5,1040157
2024-05-23,510.3756408691406,522.5,533.7999877929688,519.5499877929688,523.0,534080
2024-05-24,506.0288391113281,518.0499877929688,527.5,516.7000122070312,524.75,322335
2024-05-27,535.8211059570312,548.5499877929688,552.0,515.4500122070312,522.7000122070312,1432729
2024-05-28,531.3278198242188,543.9500122070312,554.8499755859375,531.9000244140625,554.0,857025
2024-05-29,526.2484741210938,538.75,547.75,534.25,545.2999877929688,620053
2024-05-30,506.0288391113281,518.0499877929688,539.2000122070312,515.0,538.75,382941
2024-05-31,503.2938232421875,515.25,525.0,509.6499938964844,520.6500244140625,587053
2024-06-03,492.0606384277344,503.75,535.5499877929688,501.1499938964844,534.7999877929688,1529224
2024-06-04,489.3744812011719,501.0,508.0,469.6000061035156,505.0,806491
2024-06-05,501.4378662109375,513.3499755859375,514.5999755859375,491.1000061035156,501.0,885373
2024-06-06,529.8138427734375,542.4000244140625,544.4000244140625,516.7999877929688,520.0,1014655
2024-06-07,572.450927734375,586.0499877929688,590.0,542.9000244140625,545.0,3814219
2024-06-10,572.2554321289062,585.8499755859375,591.7000122070312,573.3499755859375,591.0,818680
2024-06-11,561.4619750976562,574.7999877929688,588.0,572.0999755859375,585.8499755859375,333018
2024-06-12,565.8087158203125,579.25,584.9000244140625,576.0999755859375,579.7000122070312,315244
2024-06-13,560.4363403320312,573.75,586.0,572.0,584.9500122070312,619070
2024-06-14,551.3521728515625,564.4500122070312,578.0,563.0,576.7999877929688,393118
2024-06-18,546.2728271484375,559.25,574.4500122070312,557.0499877929688,569.7000122070312,578240
2024-06-19,550.4730224609375,563.5499877929688,567.5999755859375,552.0499877929688,559.25,382854
2024-06-20,588.6168212890625,602.5999755859375,605.0,565.0,567.9500122070312,2094584
2024-06-21,591.058837890625,605.0999755859375,635.9000244140625,597.1500244140625,610.0499877929688,2630278
2024-06-24,574.6974487304688,588.3499755859375,604.9000244140625,578.7000122070312,604.9000244140625,890970
2024-06-25,563.0736694335938,576.4500122070312,593.1500244140625,575.0,590.0999755859375,482188
2024-06-26,571.8649291992188,585.4500122070312,588.0499877929688,574.7999877929688,582.1500244140625,448764
2024-06-27,575.3324584960938,589.0,609.6500244140625,578.0999755859375,587.5,1151826
2024-06-28,578.7024536132812,592.4500122070312,598.6500244140625,587.0,591.7999877929688,462026
2024-07-01,607.0782470703125,621.5,625.0,592.3499755859375,595.0,1180597
2024-07-02,615.5764770507812,630.2000122070312,634.9000244140625,613.5999755859375,624.0,1051980
2024-07-03,610.9366455078125,625.4500122070312,642.4000244140625,622.9000244140625,633.2999877929688,596085
2024-07-04,632.5726318359375,647.5999755859375,657.2999877929688,627.25,635.0,1599060
2024-07-05,621.4860229492188,636.25,648.9000244140625,631.0,648.0,582599
2024-07-08,618.5556640625,633.25,645.5499877929688,617.0,638.2999877929688,599583
2024-07-09,612.74365234375,627.2999877929688,637.9000244140625,624.0,635.0,329903
2024-07-10,600.7779541015625,615.0499877929688,627.2999877929688,607.75,627.0,264966
2024-07-11,610.0575561523438,624.5499877929688,630.0,612.0,615.0999755859375,377641
2024-07-12,694.0131225585938,710.5,740.0,628.0,628.0,9372461
2024-07-15,668.909423828125,684.7999877929688,744.7000122070312,678.2999877929688,703.0,2903754
2024-07-16,662.413818359375,678.1500244140625,695.0999755859375,673.5,688.0,701160
2024-07-18,678.2378540039062,694.3499755859375,701.5,665.25,674.0,2937651
2024-07-19,646.6384887695312,662.0,713.7999877929688,657.0,702.8499755859375,1531106
2024-07-22,647.9571533203125,663.3499755859375,674.4000244140625,650.0,661.7999877929688,1147259
2024-07-23,667.6396484375,683.5,706.0,639.4500122070312,666.9500122070312,1501617
2024-07-24,720.5331420898438,737.6500244140625,752.4000244140625,680.0999755859375,683.5,4247666
2024-07-25,697.4806518554688,714.0499877929688,728.5999755859375,709.5499877929688,720.0,935941
2024-07-26,725.44287109375,738.0999755859375,750.0,711.7999877929688,714.0499877929688,1430495
2024-07-29,717.1869506835938,729.7000122070312,753.0,725.5,745.0,527221
2024-07-30,740.08740234375,753.0,763.7000122070312,717.25,736.0499877929688,992863
2024-07-31,724.2142333984375,736.8499755859375,760.2000122070312,721.0499877929688,745.0,1134095
2024-08-01,652.760986328125,664.1500244140625,730.0,657.2000122070312,730.0,4625808
2024-08-02,646.0775756835938,657.3499755859375,674.6500244140625,643.0999755859375,665.5,1720390
2024-08-05,615.8549194335938,626.5999755859375,659.0,622.0,645.0,1064151
2024-08-06,638.1165161132812,649.25,661.5999755859375,631.4000244140625,634.0999755859375,915136
2024-08-07,628.9760131835938,639.9500122070312,664.2000122070312,636.7000122070312,659.5499877929688,582709
2024-08-08,607.697265625,618.2999877929688,646.3499755859375,615.0,646.3499755859375,585942
2024-08-09,591.2835693359375,601.5999755859375,632.9500122070312,596.0499877929688,626.2000122070312,962538
2024-08-12,593.6915893554688,604.0499877929688,609.7999877929688,591.4000244140625,600.75,691712
2024-08-13,573.788818359375,583.7999877929688,609.0,579.3499755859375,607.2000122070312,880356
2024-08-14,592.708740234375,603.0499877929688,609.9500122070312,587.0,590.5,1178964
2024-08-16,605.0927124023438,615.6500244140625,621.9500122070312,608.5,614.9000244140625,802315
2024-08-19,617.427490234375,628.2000122070312,644.0,624.2999877929688,627.0,1073292
2024-08-20,610.9898071289062,621.6500244140625,639.2000122070312,616.2999877929688,635.0,786758
2024-08-21,604.0606079101562,614.5999755859375,625.9000244140625,611.5999755859375,625.0,948067
2024-08-22,615.8057861328125,626.5499877929688,631.7000122070312,617.7000122070312,618.75,497573
2024-08-23,607.7955322265625,618.4000244140625,631.2000122070312,615.0,630.0,1054672
2024-08-26,609.8594970703125,620.5,632.4000244140625,618.4000244140625,621.0499877929688,1184831
2024-08-27,618.9508666992188,629.75,632.0,619.8499755859375,625.0,411682
2024-08-28,613.7908935546875,624.5,645.0,620.5,632.6500244140625,1118337
2024-08-29,645.6353149414062,656.9000244140625,678.9500122070312,641.4000244140625,645.9500122070312,10077221
2024-08-30,654.3335571289062,665.75,672.0,648.7000122070312,663.0,1720360
2024-09-02,653.7438354492188,665.1500244140625,672.7000122070312,654.75,665.5499877929688,522423
2024-09-03,664.506103515625,676.0999755859375,677.0,659.0,664.0,891492
2024-09-04,657.036376953125,668.5,677.9000244140625,664.0,669.0,541786
2024-09-05,663.5723876953125,675.1500244140625,683.7999877929688,669.0999755859375,673.7000122070312,552171
2024-09-06,677.4796752929688,689.2999877929688,697.2000122070312,676.0,681.9500122070312,1832956
2024-09-09,649.173583984375,660.5,691.0,653.2000122070312,691.0,794998
2024-09-10,656.9872436523438,668.4500122070312,672.3499755859375,650.0999755859375,662.1500244140625,711633
2024-09-11,666.3734130859375,678.0,685.5999755859375,660.0,660.0,597014
2024-09-12,666.3734130859375,678.0,685.7000122070312,672.75,684.0,504885
2024-09-13,674.1871337890625,685.9500122070312,691.0,677.0,683.0,463051
2024-09-16,668.68310546875,680.3499755859375,686.0,673.5,685.9000244140625,319439
2024-09-17,654.7266845703125,666.1500244140625,686.8499755859375,661.0499877929688,682.9500122070312,1357580
2024-09-18,641.6547241210938,652.8499755859375,671.5999755859375,646.2000122070312,670.0,533253
2024-09-19,633.6936645507812,644.75,669.9500122070312,636.9000244140625,662.0,530634
2024-09-20,635.6593627929688,646.75,656.9500122070312,637.9000244140625,652.9000244140625,544321
2024-09-23,630.9417114257812,641.9500122070312,650.9500122070312,639.0,647.0,205432
2024-09-24,630.7942504882812,641.7999877929688,648.7999877929688,635.5,642.0,249565
2024-09-25,626.6171264648438,637.5499877929688,655.0,628.75,643.0,262911
2024-09-26,620.8674926757812,631.7000122070312,638.2000122070312,628.5499877929688,638.0,231624
2024-09-27,619.4423217773438,630.25,647.0,627.1500244140625,639.9000244140625,1299510
2024-09-30,620.2286376953125,631.0499877929688,639.1500244140625,625.0999755859375,630.8499755859375,930276
2024-10-01,623.9634399414062,634.8499755859375,637.2999877929688,625.5499877929688,625.5499877929688,180753
2024-10-03,603.1761474609375,613.7000122070312,632.4500122070312,611.2000122070312,632.4500122070312,922256
2024-10-04,592.1190795898438,602.4500122070312,622.0,600.6500244140625,613.7000122070312,477501
2024-10-07,578.8505859375,588.9500122070312,610.5499877929688,584.75,605.5,1423822
2024-10-08,567.2529296875,577.1500244140625,590.5,573.5,585.0,829178
2024-10-09,568.0391845703125,577.9500122070312,597.9000244140625,574.4000244140625,582.7000122070312,793710
2024-10-10,562.6334838867188,572.4500122070312,592.0,570.2999877929688,585.0,562956
2024-10-11,597.279052734375,607.7000122070312,619.0,573.2999877929688,573.2999877929688,2449286
2024-10-14,610.6949462890625,621.3499755859375,624.9000244140625,591.0999755859375,611.0499877929688,934338
2024-10-15,604.011474609375,614.5499877929688,622.4000244140625,602.7000122070312,622.4000244140625,504265
2024-10-16,616.592041015625,627.3499755859375,630.0,605.0999755859375,609.0,942689
2024-10-17,609.5646362304688,620.2000122070312,633.7999877929688,617.0,626.75,249140
2024-10-18,594.920166015625,605.2999877929688,614.5999755859375,603.2999877929688,614.5999755859375,288604
2024-10-21,598.1635131835938,608.5999755859375,613.5999755859375,598.1500244140625,611.8499755859375,364965
2024-10-22,574.5259399414062,584.5499877929688,610.0,576.5,609.0,357773
2024-10-23,596.2962036132812,606.7000122070312,613.9500122070312,582.0499877929688,596.2000122070312,592342
2024-10-24,595.5098876953125,605.9000244140625,615.9500122070312,601.5499877929688,612.5,213730
2024-10-25,573.0025634765625,583.0,610.1500244140625,580.5,603.6500244140625,233465
2024-10-28,587.2539672851562,597.5,602.9500122070312,579.2000122070312,585.8499755859375,226078
2024-10-29,586.0253295898438,596.25,600.2999877929688,588.0,592.0999755859375,120281
2024-10-30,594.4287719726562,604.7999877929688,609.9000244140625,591.2000122070312,591.9500122070312,161393
2024-10-31,601.5052490234375,612.0,626.4500122070312,606.2000122070312,610.0,365766
2024-11-01,604.9452514648438,615.5,624.0,612.0,617.0,29678
2024-11-04,599.490478515625,609.9500122070312,614.7999877929688,598.5499877929688,614.0,187745
2024-11-05,590.595703125,600.9000244140625,613.1500244140625,597.8499755859375,607.4500122070312,156150
2024-11-06,620.9165649414062,631.75,637.7000122070312,604.0999755859375,604.0999755859375,569265
2024-11-07,612.7589721679688,623.4500122070312,645.0,618.3499755859375,643.0,694106
2024-11-08,609.2206420898438,619.8499755859375,626.0,610.5,623.0,323539
2024-11-11,579.735107421875,589.8499755859375,619.8499755859375,585.0,619.8499755859375,805179
2024-11-12,575.0665283203125,585.0999755859375,602.4500122070312,581.0,591.8499755859375,985547
2024-11-13,564.1077270507812,573.9500122070312,588.6500244140625,569.0,582.3499755859375,368705
2024-11-14,549.5123901367188,559.0999755859375,575.4000244140625,553.5,568.75,1073493
2024-11-18,543.615234375,553.0999755859375,567.9500122070312,549.2000122070312,559.0999755859375,410886
2024-11-19,537.6199340820312,547.0,565.0,544.0499877929688,556.0,440708
2024-11-21,528.1354370117188,537.3499755859375,551.2000122070312,533.0,547.0,439035
2024-11-22,539.0941772460938,548.5,553.4000244140625,534.9000244140625,536.0,723206
2024-11-25,543.1238403320312,552.5999755859375,568.4500122070312,544.9000244140625,555.9500122070312,412404
2024-11-26,587.6962280273438,597.9500122070312,607.5999755859375,551.0,551.7000122070312,3428934
2024-11-27,617.427490234375,628.2000122070312,631.7999877929688,589.0499877929688,597.0,1770032
2024-11-28,624.3565063476562,635.25,649.0,626.5,640.0,1678881
2024-11-29,615.1669311523438,625.9000244140625,629.6500244140625,620.0999755859375,629.6500244140625,527177
2024-12-02,628.38623046875,639.3499755859375,653.5999755859375,626.0,631.5999755859375,1498365
2024-12-03,633.988525390625,645.0499877929688,652.0,637.0999755859375,641.8499755859375,478924
2024-12-04,649.4193115234375,660.75,665.0,640.5999755859375,650.0,626998
2024-12-05,658.5597534179688,670.0499877929688,673.75,660.0,672.0,548578
2024-12-06,657.1838989257812,668.6500244140625,673.25,658.0,671.3499755859375,578293
2024-12-09,658.6089477539062,670.0999755859375,673.0,663.7999877929688,667.0999755859375,252713
2024-12-10,659.3952026367188,670.9000244140625,684.8499755859375,665.1500244140625,670.0999755859375,652998
2024-12-11,671.4351806640625,683.1500244140625,685.0,666.0499877929688,676.5499877929688,357238
2024-12-12,663.6215209960938,675.2000122070312,687.0999755859375,670.0,685.4500122070312,282349
2024-12-13,663.4740600585938,675.0499877929688,676.2999877929688,660.0,674.8499755859375,254903
2024-12-16,662.4420776367188,674.0,678.0,667.0499877929688,671.0,573997
2024-12-17,661.311767578125,672.8499755859375,684.9000244140625,668.75,670.0,349520
2024-12-18,654.677490234375,666.0999755859375,676.7000122070312,661.25,676.7000122070312,206284
2024-12-19,647.6502075195312,658.9500122070312,662.9000244140625,644.2999877929688,650.0,331398
2024-12-20,624.7988891601562,635.7000122070312,670.9500122070312,628.3499755859375,665.9500122070312,350516
2024-12-23,610.84228515625,621.5,640.0,617.5,633.1500244140625,263867
2024-12-24,607.5989990234375,618.2000122070312,630.6500244140625,610.0499877929688,625.0,293470
2024-12-26,604.5520629882812,615.0999755859375,620.5999755859375,602.6500244140625,615.0,176278
2024-12-27,590.1041870117188,600.4000244140625,617.9500122070312,597.2999877929688,615.0999755859375,172982
2024-12-30,582.4379272460938,592.5999755859375,605.6500244140625,582.0999755859375,605.6500244140625,589594
2024-12-31,589.1213989257812,599.4000244140625,601.7000122070312,585.5,591.9000244140625,151511
2025-01-01,594.920166015625,605.2999877929688,613.5,602.0499877929688,604.8499755859375,272422
2025-01-02,617.280029296875,628.0499877929688,632.25,604.0499877929688,611.0,516344
2025-01-03,617.8698120117188,628.6500244140625,634.0499877929688,622.3499755859375,629.9500122070312,260515
2025-01-06,612.0217895507812,622.7000122070312,630.4500122070312,613.7999877929688,625.5,541982
2025-01-07,608.23779296875,618.8499755859375,627.9500122070312,614.9000244140625,620.0,202165
2025-01-08,602.930419921875,613.4500122070312,618.8499755859375,606.25,618.8499755859375,194647
2025-01-09,598.9498901367188,609.4000244140625,620.5,604.1500244140625,610.6500244140625,320603
2025-01-10,599.195556640625,609.6500244140625,616.5,595.7999877929688,600.0,349274
2025-01-13,577.5728759765625,587.6500244140625,604.9500122070312,575.0499877929688,604.9500122070312,358923
2025-01-14,578.3099975585938,588.4000244140625,596.0,580.3499755859375,581.0,310408
2025-01-15,579.3419799804688,589.4500122070312,592.2000122070312,580.0499877929688,589.0,214259
2025-01-16,575.3121948242188,585.3499755859375,597.0,583.4000244140625,592.0499877929688,130333
2025-01-17,560.7169189453125,570.5,584.4000244140625,567.0,580.0,1242824
2025-01-20,550.5935668945312,560.2000122070312,570.5,554.0,570.5,336973
2025-01-21,551.3306884765625,560.9500122070312,563.1500244140625,550.0,560.5499877929688,327329
2025-01-22,547.1044311523438,556.6500244140625,562.7999877929688,545.0,560.0,260100
2025-01-23,580.963623046875,591.0999755859375,597.8499755859375,555.7000122070312,559.5999755859375,1188688
2025-01-24,552.9031982421875,562.5499877929688,599.3499755859375,560.0,582.25,391633
2025-01-27,530.9365234375,540.2000122070312,562.6500244140625,533.5499877929688,562.5499877929688,237079
2025-01-28,502.4829406738281,511.25,547.6500244140625,506.54998779296875,547.6500244140625,525970
2025-01-29,523.7125244140625,532.8499755859375,538.7999877929688,508.04998779296875,511.25,471863
2025-01-30,513.1961059570312,522.1500244140625,540.8499755859375,517.1500244140625,532.8499755859375,266016
2025-01-31,519.9285888671875,529.0,532.1500244140625,509.95001220703125,528.9500122070312,912185
2025-02-01,528.3319702148438,537.5499877929688,541.9000244140625,525.0,527.7000122070312,166506
2025-02-03,523.8599853515625,533.0,540.4000244140625,526.0,535.1500244140625,227427
2025-02-04,527.6439208984375,536.8499755859375,545.1500244140625,530.2999877929688,540.0,222681
2025-02-05,540.519287109375,549.9500122070312,554.8499755859375,540.5,541.7999877929688,266978
2025-02-06,542.1409912109375,551.5999755859375,557.0,542.5499877929688,552.0,207329
2025-02-07,480.9093322753906,489.29998779296875,498.6499938964844,446.1000061035156,466.0,11834581
2025-02-10,459.1883544921875,467.20001220703125,498.95001220703125,463.6000061035156,492.04998779296875,1894890
2025-02-11,438.4992980957031,446.1499938964844,473.25,441.70001220703125,470.0,895702
2025-02-12,436.1895751953125,443.79998779296875,452.95001220703125,421.20001220703125,441.29998779296875,1119884
2025-02-13,422.9702453613281,430.3500061035156,451.3999938964844,427.3999938964844,445.0,573122
2025-02-14,412.99432373046875,420.20001220703125,433.5,415.5,432.04998779296875,671002
2025-02-17,412.99432373046875,420.20001220703125,426.5,409.1000061035156,420.04998779296875,493218
2025-02-18,403.80462646484375,410.8500061035156,424.45001220703125,407.45001220703125,424.45001220703125,330791
2025-02-19,409.4068908691406,416.54998779296875,425.5,404.54998779296875,410.8500061035156,557587
2025-02-20,414.4685974121094,421.70001220703125,428.0,410.45001220703125,417.1499938964844,446674
2025-02-21,404.689208984375,411.75,427.70001220703125,409.95001220703125,423.95001220703125,519853
2025-02-24,399.0378112792969,406.0,410.95001220703125,395.70001220703125,409.04998779296875,446798
2025-02-25,387.292724609375,394.04998779296875,411.54998779296875,392.70001220703125,405.0,651267
2025-02-27,375.98992919921875,382.54998779296875,397.6499938964844,380.1499938964844,393.0,667336
2025-02-28,354.8094787597656,361.0,382.54998779296875,353.5,382.54998779296875,2525490
2025-03-03,363.45855712890625,369.79998779296875,374.1000061035156,355.20001220703125,357.6000061035156,1276355
2025-03-04,368.5694274902344,375.0,375.95001220703125,358.1000061035156,365.95001220703125,613361
2025-03-05,380.3636169433594,387.0,390.0,377.0,378.54998779296875,729720
2025-03-06,385.86761474609375,392.6000061035156,398.70001220703125,387.0,387.0,561957
2025-03-07,384.0492858886719,390.75,400.0,388.04998779296875,395.6000061035156,626720
2025-03-10,368.6185302734375,375.04998779296875,392.54998779296875,372.54998779296875,390.95001220703125,416948
2025-03-11,355.7431945800781,361.95001220703125,371.45001220703125,359.0,370.5,851880
2025-03-12,344.8335266113281,350.8500061035156,367.75,348.3999938964844,363.8999938964844,611762
2025-03-13,352.7455139160156,358.8999938964844,363.29998779296875,348.3500061035156,353.3500061035156,899233
2025-03-17,340.75469970703125,346.70001220703125,362.25,341.95001220703125,359.04998779296875,1069715
2025-03-18,340.75469970703125,346.70001220703125,346.70001220703125,346.70001220703125,346.70001220703125,0
2025-03-19,349.20721435546875,355.29998779296875,359.8999938964844,352.1499938964844,358.8500061035156,835301
2025-03-20,358.3968811035156,364.6499938964844,381.20001220703125,352.70001220703125,355.29998779296875,3348773
2025-03-21,368.6676940917969,375.1000061035156,376.54998779296875,358.3500061035156,361.0,1028764
2025-03-24,373.5328063964844,380.04998779296875,395.29998779296875,378.5,382.79998779296875,1249111
2025-03-25,363.70428466796875,370.04998779296875,384.70001220703125,366.20001220703125,380.04998779296875,899738
2025-03-26,353.875732421875,360.04998779296875,373.25,357.54998779296875,371.0,573692
2025-03-27,350.23919677734375,356.3500061035156,367.6499938964844,352.45001220703125,367.6499938964844,1017090
2025-03-28,339.7718505859375,345.70001220703125,362.8999938964844,343.0,356.3500061035156,690221
2025-04-01,342.62213134765625,348.6000061035156,358.6000061035156,343.54998779296875,345.0,651868
2025-04-02,345.5215148925781,351.54998779296875,356.25,345.54998779296875,350.95001220703125,437040
2025-04-03,335.3490295410156,341.20001220703125,353.95001220703125,340.0,349.70001220703125,864628
2025-04-04,315.9377136230469,321.45001220703125,344.1499938964844,318.3500061035156,342.25,899384
2025-04-07,295.9366760253906,301.1000061035156,305.0,286.3999938964844,291.95001220703125,1533765
2025-04-08,300.26123046875,305.5,312.75,301.79998779296875,306.04998779296875,3333308
2025-04-09,307.3377685546875,312.70001220703125,314.3999938964844,300.0,305.5,719411
2025-04-11,310.13885498046875,315.54998779296875,324.70001220703125,309.8999938964844,316.8999938964844,952772
2025-04-15,327.6827697753906,333.3999938964844,334.1499938964844,319.29998779296875,323.0,581373
2025-04-16,329.3044738769531,335.04998779296875,338.20001220703125,331.75,334.8999938964844,410869
2025-04-17,309.3034362792969,314.70001220703125,317.3999938964844,288.0,300.0,12278692
2025-04-21,315.49542236328125,321.0,322.6499938964844,312.1000061035156,317.0,1748787
2025-04-22,315.6920166015625,321.20001220703125,326.95001220703125,319.8999938964844,321.0,758971
2025-04-23,322.277099609375,327.8999938964844,331.1499938964844,322.0,325.0,1772381
