date_,adj close_msumi.ns,close_msumi.ns,high_msumi.ns,low_msumi.ns,open_msumi.ns,volume_msumi.ns
2024-04-12,45.17074966430664,46.400001525878906,46.79999923706055,45.56666564941406,46.29999923706055,11646948
2024-04-15,44.683990478515625,45.900001525878906,46.29999923706055,43.900001525878906,44.93333435058594,11983602
2024-04-16,45.94955062866211,47.20000076293945,48.266666412353516,45.03333282470703,45.633331298828125,34246111
2024-04-18,45.46280288696289,46.70000076293945,47.53333282470703,46.43333435058594,47.29999923706055,15798361
2024-04-19,45.5276985168457,46.766666412353516,47.133331298828125,45.233333587646484,46.666664123535156,10518754
2024-04-22,45.17074966430664,46.400001525878906,47.03333282470703,46.266666412353516,47.03333282470703,7711266
2024-04-23,46.14425277709961,47.400001525878906,48.233333587646484,46.33333206176758,46.46666717529297,18977829
2024-04-24,46.04690170288086,47.29999923706055,48.133331298828125,47.06666564941406,47.70000076293945,8620792
2024-04-25,45.56014633178711,46.79999923706055,47.53333282470703,46.53333282470703,47.400001525878906,10586364
2024-04-26,45.13829040527344,46.36666488647461,47.36666488647461,46.166664123535156,46.83333206176758,10852657
2024-04-29,45.13829040527344,46.36666488647461,46.93333435058594,46.099998474121094,46.666664123535156,5864943
2024-04-30,44.81378936767578,46.03333282470703,46.633331298828125,46.0,46.46666717529297,4598787
2024-05-02,44.71644592285156,45.93333435058594,46.43333435058594,45.733333587646484,46.29999923706055,4197360
2024-05-03,44.42438888549805,45.633331298828125,46.166664123535156,45.266666412353516,46.0,5352318
2024-05-06,44.55419158935547,45.766666412353516,45.96666717529297,45.20000076293945,45.79999923706055,5050248
2024-05-07,44.1323356628418,45.33333206176758,45.96666717529297,44.86666488647461,45.766666412353516,6510534
2024-05-08,44.7488899230957,45.96666717529297,46.20000076293945,44.900001525878906,45.0,5935680
2024-05-09,44.48929214477539,45.70000076293945,46.43333435058594,45.20000076293945,46.33333206176758,8247819
2024-05-10,43.80783462524414,45.0,45.79999923706055,44.733333587646484,45.70000076293945,4076217
2024-05-13,43.580684661865234,44.766666412353516,45.29999923706055,44.099998474121094,45.0,3936570
2024-05-14,44.26213836669922,45.46666717529297,45.733333587646484,44.86666488647461,44.86666488647461,5018227
2024-05-15,44.55419158935547,45.766666412353516,46.099998474121094,45.400001525878906,45.5,4154103
2024-05-16,45.10584259033203,46.33333206176758,47.266666412353516,45.233333587646484,46.233333587646484,15375862
2024-05-17,44.55419158935547,45.766666412353516,47.33333206176758,45.56666564941406,47.33333206176758,20791717
2024-05-21,44.9435920715332,46.166664123535156,46.5,45.46666717529297,46.5,10037877
2024-05-22,44.42438888549805,45.633331298828125,46.5,45.5,46.5,6263835
2024-05-23,44.3594856262207,45.56666564941406,45.83333206176758,45.43333435058594,45.70000076293945,4222237
2024-05-24,44.16478729248047,45.36666488647461,46.20000076293945,45.20000076293945,45.70000076293945,8898597
2024-05-27,44.03498840332031,45.233333587646484,45.766666412353516,45.099998474121094,45.766666412353516,6611523
2024-05-28,43.54823303222656,44.733333587646484,45.5,44.43333435058594,45.46666717529297,7427899
2024-05-29,43.223731994628906,44.400001525878906,45.099998474121094,44.233333587646484,44.666664123535156,6674617
2024-05-30,43.288631439208984,44.46666717529297,45.133331298828125,44.166664123535156,44.53333282470703,9483210
2024-05-31,43.90518569946289,45.099998474121094,45.33333206176758,44.46666717529297,44.79999923706055,8666820
2024-06-03,43.90518569946289,45.099998474121094,46.900001525878906,44.766666412353516,46.666664123535156,11865204
2024-06-04,41.893272399902344,43.03333282470703,45.29999923706055,41.53333282470703,45.29999923706055,11397487
2024-06-05,41.6336669921875,42.766666412353516,43.36666488647461,41.56666564941406,43.06666564941406,20843862
2024-06-06,43.580684661865234,44.766666412353516,45.0,43.0,43.79999923706055,14785330
2024-06-07,44.06743240356445,45.266666412353516,45.46666717529297,44.733333587646484,44.86666488647461,8382237
2024-06-10,44.5152473449707,45.72666549682617,45.93333435058594,45.086666107177734,45.599998474121094,13160113
2024-06-11,44.612606048583984,45.82666778564453,46.266666412353516,45.733333587646484,46.266666412353516,7748325
2024-06-12,44.79431915283203,46.01333236694336,46.166664123535156,45.56666564941406,46.12666702270508,7717560
2024-06-13,47.130741119384766,48.413333892822266,49.53333282470703,45.7599983215332,46.040000915527344,62213667
2024-06-14,47.96795654296875,49.27333450317383,51.09333419799805,48.439998626708984,48.53333282470703,50895669
2024-06-18,51.10913848876953,52.5,52.666664123535156,49.86666488647461,50.0,69850111
2024-06-19,49.80464172363281,51.15999984741211,53.33333206176758,50.80666732788086,53.2066650390625,48997138
2024-06-20,49.214046478271484,50.5533332824707,51.5533332824707,50.400001525878906,51.46666717529297,16881963
2024-06-21,49.382789611816406,50.72666549682617,51.633331298828125,49.83333206176758,50.96666717529297,21405418
2024-06-24,49.32437515258789,50.666664123535156,50.95333480834961,49.93333435058594,50.666664123535156,14558149
2024-06-25,49.071266174316406,50.40666580200195,51.86666488647461,50.266666412353516,51.0,20128389
2024-06-26,48.960933685302734,50.293331146240234,51.666664123535156,50.133331298828125,50.33333206176758,16578189
2024-06-27,48.13020706176758,49.439998626708984,50.560001373291016,49.33333206176758,50.30666732788086,11028129
2024-06-28,48.876564025878906,50.2066650390625,50.400001525878906,49.060001373291016,49.46666717529297,16352437
2024-07-01,48.16265869140625,49.473331451416016,50.666664123535156,49.34000015258789,50.233333587646484,10330525
2024-07-02,47.305973052978516,48.59333419799805,49.7599983215332,48.400001525878906,49.733333587646484,13432156
2024-07-03,47.45524215698242,48.746665954589844,49.2599983215332,48.540000915527344,49.18666458129883,8092275
2024-07-04,47.448753356933594,48.7400016784668,49.6533317565918,48.61333465576172,48.91999816894531,9303711
2024-07-05,47.63047409057617,48.926666259765625,49.439998626708984,48.71333312988281,49.166664123535156,8362263
2024-07-08,46.669944763183594,47.939998626708984,49.18000030517578,47.20000076293945,49.0,18545109
2024-07-09,46.93603515625,48.21333312988281,48.99333190917969,48.0,48.293331146240234,9812848
2024-07-10,47.00093460083008,48.279998779296875,48.746665954589844,47.233333587646484,48.400001525878906,22564147
2024-07-11,47.247562408447266,48.53333282470703,49.086666107177734,48.20000076293945,48.33333206176758,12933519
2024-07-12,48.08477783203125,49.393333435058594,49.82666778564453,48.6533317565918,48.753334045410156,17310085
2024-07-15,49.16212463378906,50.5,50.68000030517578,49.67333221435547,49.99333190917969,16411174
2024-07-16,49.14265441894531,50.47999954223633,50.96666717529297,50.133331298828125,50.733333587646484,13585543
2024-07-18,48.318416595458984,49.633331298828125,50.666664123535156,49.20000076293945,50.666664123535156,10289253
2024-07-19,47.11126708984375,48.393333435058594,49.62666702270508,47.83333206176758,49.599998474121094,9782871
2024-07-22,47.10477828979492,48.38666534423828,49.03333282470703,47.70000076293945,48.560001373291016,5764704
2024-07-23,46.585575103759766,47.85333251953125,48.65999984741211,46.400001525878906,48.65999984741211,6216912
2024-07-24,47.37736129760742,48.666664123535156,48.95333480834961,47.746665954589844,47.900001525878906,6329671
2024-07-25,48.14967727661133,49.459999084472656,49.83333206176758,48.1533317565918,48.53333282470703,7231227
2024-07-26,48.81166076660156,50.13999938964844,50.459999084472656,48.540000915527344,49.959999084472656,10274719
2024-07-29,48.92848205566406,50.2599983215332,51.33333206176758,49.70000076293945,50.20000076293945,9080923
2024-07-30,48.48716354370117,49.80666732788086,50.733333587646484,49.666664123535156,50.400001525878906,6568423
2024-07-31,47.935508728027344,49.2400016784668,50.29999923706055,49.073333740234375,49.900001525878906,7771062
2024-08-01,47.572059631347656,48.86666488647461,49.560001373291016,48.68666458129883,49.52666473388672,5583924
2024-08-02,47.390342712402344,48.68000030517578,49.633331298828125,48.060001373291016,48.266666412353516,8920695
2024-08-05,45.46928405761719,46.7066650390625,48.2400016784668,46.27333450317383,47.86666488647461,13840476
2024-08-06,46.14425277709961,47.400001525878906,48.880001068115234,46.5,47.91999816894531,29628448
2024-08-07,46.44928741455078,47.71333312988281,48.53333282470703,46.70000076293945,48.53333282470703,11899590
2024-08-08,46.72835922241211,48.0,48.19333267211914,47.246665954589844,47.77333450317383,7247401
2024-08-09,46.24809265136719,47.50666427612305,48.959999084472656,47.426666259765625,48.959999084472656,6030079
2024-08-12,46.377891540527344,47.63999938964844,47.98666763305664,47.13999938964844,47.50666427612305,8726301
2024-08-13,45.36544418334961,46.599998474121094,47.79999923706055,46.473331451416016,47.67333221435547,5941266
2024-08-14,45.306358337402344,46.00666427612305,46.599998474121094,45.400001525878906,46.400001525878906,6649956
2024-08-16,46.271446228027344,46.98666763305664,47.52000045776367,45.80666732788086,46.22666549682617,14443860
2024-08-19,47.15774154663086,47.88666534423828,48.426666259765625,47.06666564941406,47.253334045410156,11119485
2024-08-20,47.24965286254883,47.97999954223633,48.5,47.84666442871094,47.959999084472656,5892699
2024-08-21,47.44661331176758,48.18000030517578,48.34000015258789,47.720001220703125,48.0,4154206
2024-08-22,47.623870849609375,48.36000061035156,48.633331298828125,48.18000030517578,48.18000030517578,4032391
2024-08-23,46.481529235839844,47.20000076293945,48.70000076293945,46.9466667175293,48.36000061035156,8686233
2024-08-26,46.40274429321289,47.119998931884766,47.86666488647461,47.03333282470703,47.72666549682617,6222352
2024-08-27,47.13804244995117,47.86666488647461,47.96666717529297,46.86666488647461,47.31999969482422,9209260
2024-08-28,45.969444274902344,46.68000030517578,47.95333480834961,46.36666488647461,47.86666488647461,9719284
2024-08-29,46.05479049682617,46.766666412353516,47.12666702270508,46.473331451416016,46.900001525878906,5708233
2024-08-30,46.238616943359375,46.95333480834961,47.1533317565918,46.69333267211914,47.0,5209510
2024-09-02,46.12044143676758,46.83333206176758,47.14666748046875,46.599998474121094,47.106666564941406,4237374
2024-09-03,46.26487731933594,46.97999954223633,47.233333587646484,46.86000061035156,46.900001525878906,3248889
2024-09-04,45.99570083618164,46.7066650390625,46.88666534423828,46.633331298828125,46.86666488647461,2756305
2024-09-05,45.93661880493164,46.64666748046875,47.14666748046875,46.633331298828125,46.813331604003906,4471080
2024-09-06,45.8972282409668,46.606666564941406,47.29999923706055,46.28666687011719,46.666664123535156,8290030
2024-09-09,45.54270553588867,46.246665954589844,46.766666412353516,45.7066650390625,46.606666564941406,4582149
2024-09-10,45.8972282409668,46.606666564941406,47.0,46.413333892822266,46.413333892822266,5133048
2024-09-11,45.779052734375,46.48666763305664,46.753334045410156,46.400001525878906,46.65999984741211,4383783
2024-09-12,45.29979705810547,46.0,46.52666473388672,45.93333435058594,46.36666488647461,7957216
2024-09-13,45.64118576049805,46.34666442871094,46.53333282470703,45.93333435058594,46.03333282470703,4468951
2024-09-16,45.91035842895508,46.619998931884766,46.83333206176758,46.28666687011719,46.666664123535156,4686688
2024-09-17,45.75279235839844,46.459999084472656,46.87333297729492,46.400001525878906,46.87333297729492,4933549
2024-09-18,45.943180084228516,46.6533317565918,47.0,46.400001525878906,46.459999084472656,6193939
2024-09-19,45.64118576049805,46.34666442871094,47.0,45.81999969482422,46.96666717529297,4889107
2024-09-20,45.41796875,46.119998931884766,46.79999923706055,46.0,46.720001220703125,6149581
2024-09-23,45.70027160644531,46.40666580200195,46.633331298828125,46.17333221435547,46.17333221435547,3538174
2024-09-24,46.52091979980469,47.2400016784668,48.31999969482422,46.119998931884766,46.573333740234375,14238487
2024-09-25,46.757266998291016,47.47999954223633,47.753334045410156,46.71333312988281,47.0,8158032
2024-09-26,47.45974349975586,48.19333267211914,48.266666412353516,47.5,48.133331298828125,10290378
2024-09-27,47.5582160949707,48.293331146240234,48.53333282470703,47.70000076293945,48.33333206176758,13513890
2024-09-30,46.757266998291016,47.47999954223633,48.7066650390625,47.04666519165039,48.293331146240234,16126812
2024-10-01,46.074485778808594,46.78666687011719,47.90666580200195,46.540000915527344,47.666664123535156,11436787
2024-10-03,44.800838470458984,45.49333190917969,46.540000915527344,45.246665954589844,46.06666564941406,12078375
2024-10-04,44.288753509521484,44.973331451416016,45.720001220703125,44.279998779296875,45.49333190917969,20243032
2024-10-07,43.27771759033203,43.9466667175293,45.400001525878906,43.40666580200195,45.20000076293945,10479784
2024-10-08,43.32366943359375,43.99333190917969,44.293331146240234,43.060001373291016,44.293331146240234,10676914
2024-10-09,43.78980255126953,44.46666717529297,45.18666458129883,44.233333587646484,44.599998474121094,16293144
2024-10-10,43.310543060302734,43.97999954223633,44.7599983215332,43.913333892822266,44.5,5935389
2024-10-11,43.28428268432617,43.95333480834961,44.599998474121094,43.413333892822266,44.586666107177734,10799857
2024-10-14,42.66715621948242,43.32666778564453,44.22666549682617,43.27333450317383,44.22666549682617,6799323
2024-10-15,42.26667785644531,42.91999816894531,43.98666763305664,42.34666442871094,43.5,32690989
2024-10-16,42.33889389038086,42.99333190917969,43.64666748046875,42.619998931884766,42.91999816894531,5039017
2024-10-17,41.918724060058594,42.56666564941406,43.2066650390625,42.36666488647461,43.06666564941406,8404308
2024-10-18,42.10911560058594,42.7599983215332,42.893333435058594,41.97999954223633,42.6533317565918,5221975
2024-10-21,41.74802780151367,42.393333435058594,43.099998474121094,42.166664123535156,42.93333435058594,5238621
2024-10-22,41.45915985107422,42.099998474121094,42.67333221435547,41.7599983215332,42.34000015258789,10997809
2024-10-23,41.97780990600586,42.62666702270508,42.99333190917969,41.29999923706055,42.33333206176758,9502246
2024-10-24,41.36068344116211,42.0,42.79999923706055,41.83333206176758,42.79999923706055,5459446
2024-10-25,40.97333908081055,41.606666564941406,42.246665954589844,41.313331604003906,42.12666702270508,6474712
2024-10-28,40.901119232177734,41.53333282470703,42.0,40.56666564941406,41.33333206176758,8509683
2024-10-29,40.19864273071289,40.81999969482422,41.793331146240234,40.68000030517578,41.53333282470703,4746571
2024-10-30,41.04555130004883,41.68000030517578,42.266666412353516,40.7400016784668,40.926666259765625,3917749
2024-10-31,41.22937774658203,41.86666488647461,41.973331451416016,41.29999923706055,41.68000030517578,6352522
2024-11-01,41.99750900268555,42.64666748046875,42.7066650390625,42.12666702270508,42.400001525878906,1243398
2024-11-04,43.166107177734375,43.83333206176758,44.253334045410156,42.36666488647461,43.33333206176758,18328413
2024-11-05,42.187896728515625,42.84000015258789,43.86000061035156,42.50666427612305,43.83333206176758,5242975
2024-11-06,42.542415618896484,43.20000076293945,43.62666702270508,42.67333221435547,43.02000045776367,4139835
2024-11-07,42.26667785644531,42.91999816894531,43.53333282470703,42.79999923706055,43.20000076293945,3192076
2024-11-08,42.023765563964844,42.67333221435547,43.09333419799805,42.33333206176758,43.09333419799805,2901166
2024-11-11,41.524810791015625,42.166664123535156,42.29999923706055,40.93333435058594,41.33333206176758,6383440
2024-11-12,40.855167388916016,41.48666763305664,42.459999084472656,41.34666442871094,42.20000076293945,2929831
2024-11-13,39.574947357177734,40.18666458129883,41.599998474121094,40.00666427612305,41.33333206176758,6955237
2024-11-14,40.00168991088867,40.619998931884766,40.88666534423828,40.06666564941406,40.18666458129883,8762028
2024-11-18,40.06077575683594,40.68000030517578,41.233333587646484,40.0,40.0,4863874
2024-11-19,40.35620880126953,40.97999954223633,41.293331146240234,40.45333480834961,40.45333480834961,19540149
2024-11-21,40.36933898925781,40.99333190917969,41.33333206176758,40.666664123535156,40.68666458129883,8039115
2024-11-22,40.59912109375,41.22666549682617,41.633331298828125,40.926666259765625,40.99333190917969,5739913
2024-11-25,40.73042678833008,41.36000061035156,42.68000030517578,40.9466667175293,41.606666564941406,8786053
2024-11-26,41.0783805847168,41.71333312988281,41.81999969482422,41.439998626708984,41.59333419799805,5462283
2024-11-27,42.12224578857422,42.77333450317383,42.93333435058594,41.733333587646484,41.813331604003906,5822449
2024-11-28,41.89246368408203,42.540000915527344,43.03333282470703,42.31999969482422,42.79999923706055,5012443
2024-11-29,42.01063537597656,42.65999984741211,42.766666412353516,42.413333892822266,42.48666763305664,3950179
2024-12-02,41.99094009399414,42.63999938964844,42.99333190917969,42.13999938964844,42.65999984741211,4093395
2024-12-03,41.8071174621582,42.45333480834961,42.733333587646484,42.20000076293945,42.586666107177734,5988865
2024-12-04,41.85307312011719,42.5,42.939998626708984,42.02000045776367,42.913333892822266,3827031
2024-12-05,41.88589859008789,42.53333282470703,42.733333587646484,42.34666442871094,42.633331298828125,2497809
2024-12-06,41.40007400512695,42.040000915527344,42.733333587646484,41.959999084472656,42.733333587646484,6896104
2024-12-09,41.262203216552734,41.900001525878906,42.166664123535156,41.70000076293945,42.040000915527344,8691000
2024-12-10,42.77219772338867,43.43333435058594,44.133331298828125,41.733333587646484,42.133331298828125,10949551
2024-12-11,42.92976379394531,43.59333419799805,43.82666778564453,42.87333297729492,43.80666732788086,7426366
2024-12-12,42.299503326416016,42.95333480834961,43.82666778564453,42.83333206176758,43.33333206176758,3409296
2024-12-13,41.95154571533203,42.599998474121094,43.106666564941406,42.14666748046875,43.060001373291016,3540330
2024-12-16,41.1440315246582,41.779998779296875,42.86666488647461,41.67333221435547,42.666664123535156,7270573
2024-12-17,40.94050979614258,41.573333740234375,41.99333190917969,41.33333206176758,41.86666488647461,8473390
2024-12-18,40.88142395019531,41.51333236694336,41.83333206176758,41.400001525878906,41.70000076293945,4154281
2024-12-19,40.70416259765625,41.33333206176758,41.5,40.733333587646484,40.79999923706055,2957577
2024-12-20,39.35173416137695,39.959999084472656,41.6533317565918,39.65999984741211,41.293331146240234,8629408
2024-12-23,38.72804260253906,39.32666778564453,40.15999984741211,39.086666107177734,39.87333297729492,9242643
2024-12-24,38.51795959472656,39.11333465576172,39.473331451416016,38.87333297729492,39.400001525878906,5569953
2024-12-26,38.17656707763672,38.766666412353516,39.599998474121094,38.666664123535156,39.33333206176758,4382046
2024-12-27,38.36039352416992,38.95333480834961,39.13999938964844,38.54666519165039,38.900001525878906,3026143
2024-12-30,38.04526138305664,38.633331298828125,39.11333465576172,38.43333435058594,38.96666717529297,6093342
2024-12-31,38.23565673828125,38.82666778564453,39.0,38.33333206176758,39.0,7038712
2025-01-01,38.695213317871094,39.293331146240234,39.5,38.606666564941406,38.93333435058594,5702311
2025-01-02,39.37143325805664,39.97999954223633,40.20000076293945,39.0,39.46666717529297,7221471
2025-01-03,39.04317092895508,39.64666748046875,40.15999984741211,39.279998779296875,40.0,20678548
2025-01-06,38.12404251098633,38.71333312988281,39.77333450317383,38.22666549682617,39.64666748046875,15903508
2025-01-07,37.94678497314453,38.53333282470703,38.85333251953125,38.0,38.71333312988281,51705133
2025-01-08,37.6447868347168,38.22666549682617,38.586666107177734,38.0,38.53333282470703,8829727
2025-01-09,37.6447868347168,38.22666549682617,38.926666259765625,37.900001525878906,38.266666412353516,7312557
2025-01-10,36.856964111328125,37.426666259765625,38.279998779296875,37.293331146240234,38.2599983215332,16190649
2025-01-13,36.239837646484375,36.79999923706055,37.426666259765625,36.133331298828125,37.33333206176758,15598468
2025-01-14,36.3251838684082,36.88666534423828,37.33333206176758,36.400001525878906,36.86666488647461,19701967
2025-01-15,36.55496597290039,37.119998931884766,37.59333419799805,36.599998474121094,36.97999954223633,21452193
2025-01-16,37.264007568359375,37.84000015258789,38.03333282470703,37.22666549682617,37.393333435058594,3661695
2025-01-17,37.11300277709961,37.68666458129883,38.106666564941406,37.400001525878906,37.84666442871094,3318237
2025-01-20,37.00139617919922,37.573333740234375,38.0,37.266666412353516,37.83333206176758,13400422
2025-01-21,36.843833923339844,37.413333892822266,38.2599983215332,37.20000076293945,37.70000076293945,2680195
2025-01-22,36.00349044799805,36.560001373291016,37.53333282470703,36.2066650390625,37.413333892822266,6012889
2025-01-23,36.797874450683594,37.36666488647461,37.573333740234375,36.33333206176758,36.473331451416016,4529733
2025-01-24,36.11509704589844,36.67333221435547,37.56666564941406,36.560001373291016,37.46666717529297,2773407
2025-01-27,35.937835693359375,36.49333190917969,36.666664123535156,35.33333206176758,36.666664123535156,7436635
2025-01-28,35.36009979248047,35.90666580200195,36.49333190917969,35.293331146240234,36.49333190917969,4593427
2025-01-29,35.563621520996094,36.11333465576172,36.599998474121094,35.666664123535156,35.90666580200195,3919128
2025-01-30,35.85248947143555,36.40666580200195,36.633331298828125,35.85333251953125,36.11333465576172,9377889
2025-01-31,36.850399017333984,37.41999816894531,37.54666519165039,36.35333251953125,36.40666580200195,3656416
2025-02-01,37.224613189697266,37.79999923706055,38.33333206176758,36.84666442871094,37.41999816894531,3662361
2025-02-03,37.11300277709961,37.68666458129883,37.9466667175293,36.5533332824707,37.79999923706055,4588015
2025-02-04,37.41500473022461,37.99333190917969,38.133331298828125,37.46666717529297,37.68666458129883,6294151
2025-02-05,37.08674621582031,37.65999984741211,38.14666748046875,37.46666717529297,38.06666564941406,7965715
2025-02-06,36.856964111328125,37.426666259765625,37.91999816894531,37.233333587646484,37.72666549682617,7862776
2025-02-07,36.436790466308594,37.0,37.5,36.50666427612305,36.67333221435547,21655558
2025-02-10,35.589881896972656,36.13999938964844,37.09333419799805,35.599998474121094,37.0,8007895
2025-02-11,34.01424026489258,34.540000915527344,36.15999984741211,34.20000076293945,36.13999938964844,22788640
2025-02-12,33.19358825683594,33.7066650390625,34.540000915527344,33.073333740234375,34.540000915527344,19061002
2025-02-13,33.73193359375,34.253334045410156,34.50666427612305,33.7066650390625,33.79999923706055,23542494
2025-02-14,32.7405891418457,33.246665954589844,34.6533317565918,32.7066650390625,34.6533317565918,23639545
2025-02-17,32.31385040283203,32.813331604003906,33.43333435058594,31.833332061767578,33.2400016784668,12714295
2025-02-18,31.690162658691406,32.18000030517578,32.84000015258789,31.700000762939453,32.813331604003906,8972775
2025-02-19,32.556766510009766,33.060001373291016,33.33333206176758,31.8266658782959,32.18000030517578,7826226
2025-02-20,32.66180419921875,33.166664123535156,33.53333282470703,32.58000183105469,33.060001373291016,10143312
2025-02-21,32.23507308959961,32.733333587646484,33.766666412353516,32.633331298828125,33.166664123535156,8447092
2025-02-24,31.48664093017578,31.97333335876465,32.666664123535156,31.88666534423828,32.666664123535156,7007911
2025-02-25,31.296249389648438,31.780000686645508,32.03333282470703,31.333332061767578,31.739999771118164,11135247
2025-02-27,31.020511627197266,31.5,31.99333381652832,31.01333236694336,31.99333381652832,12169410
