date_,adj close_natcopharm.ns,close_natcopharm.ns,high_natcopharm.ns,low_natcopharm.ns,open_natcopharm.ns,volume_natcopharm.ns
2024-04-12,965.6503295898438,974.25,991.5,952.0,952.0,870156
2024-04-15,973.7778930664062,982.4500122070312,987.9500122070312,950.5499877929688,950.5499877929688,636794
2024-04-16,978.1886596679688,986.9000244140625,997.0,970.0,970.0,472375
2024-04-18,987.2579345703125,996.0499877929688,1015.75,986.9000244140625,990.0,704895
2024-04-19,990.578369140625,999.4000244140625,1005.0,983.0,990.0,534620
2024-04-22,996.82275390625,1005.7000122070312,1022.0,974.9500122070312,978.0,624944
2024-04-23,1013.7717895507812,1022.7999877929688,1034.699951171875,1005.0,1013.0,639513
2024-04-24,989.785400390625,998.5999755859375,1031.0,995.7999877929688,1028.0,367850
2024-04-25,1012.1364135742188,1021.1500244140625,1047.4000244140625,1000.75,1006.6500244140625,1288313
2024-04-26,1018.8267211914062,1027.9000244140625,1059.0,1024.449951171875,1030.0,1157262
2024-04-29,998.8051147460938,1007.7000122070312,1036.4000244140625,1001.5,1034.699951171875,447897
2024-04-30,1009.162841796875,1018.1500244140625,1042.949951171875,1005.5,1012.7999877929688,437177
2024-05-02,1002.2246704101562,1011.1500244140625,1023.2999877929688,1004.0,1020.2000122070312,340489
2024-05-03,1024.971923828125,1034.0999755859375,1045.449951171875,1014.0,1019.7999877929688,930313
2024-05-06,1007.081298828125,1016.0499877929688,1059.0,1012.2000122070312,1059.0,477568
2024-05-07,986.1676025390625,994.9500122070312,1025.0,986.0999755859375,1016.0999755859375,487398
2024-05-08,976.305419921875,985.0,1004.0,980.0499877929688,994.8499755859375,1074038
2024-05-09,961.0414428710938,969.5999755859375,994.3499755859375,966.1500244140625,988.0,399291
2024-05-10,965.402587890625,974.0,986.8499755859375,964.2999877929688,969.5999755859375,277584
2024-05-13,965.898193359375,974.5,997.0,970.0,974.0,686988
2024-05-14,981.2117309570312,989.9500122070312,996.5,979.1500244140625,979.4000244140625,329548
2024-05-15,974.2239990234375,982.9000244140625,993.0,980.25,993.0,270424
2024-05-16,990.0331420898438,998.8499755859375,1008.0999755859375,990.0,990.0,400339
2024-05-17,986.3162841796875,995.0999755859375,1002.0,990.1500244140625,1002.0,214880
2024-05-21,990.380126953125,999.2000122070312,1001.7000122070312,991.7000122070312,1000.0,204678
2024-05-22,994.196044921875,1003.0499877929688,1011.9000244140625,995.1500244140625,998.0,224175
2024-05-23,1016.0514526367188,1025.0999755859375,1031.0,998.0499877929688,1011.7999877929688,565187
2024-05-24,1011.1947631835938,1020.2000122070312,1037.4000244140625,1012.0,1020.0,858875
2024-05-27,1020.3135986328125,1029.4000244140625,1054.1500244140625,1022.5,1051.0,982422
2024-05-28,1023.1879272460938,1032.300048828125,1100.0,1029.050048828125,1100.0,4793785
2024-05-29,1032.0589599609375,1041.25,1060.050048828125,1031.0,1038.5999755859375,1193446
2024-05-30,1011.2938232421875,1020.2999877929688,1042.300048828125,1016.5,1037.0,542067
2024-05-31,988.8438110351562,997.6500244140625,1031.0,994.25,1020.5,693206
2024-06-03,991.5199584960938,1000.3499755859375,1039.0,998.0,1039.0,1410126
2024-06-04,961.7847900390625,970.3499755859375,1023.0,952.0,1004.8499755859375,1464608
2024-06-05,1006.2388916015625,1015.2000122070312,1039.449951171875,985.0,985.0,1696876
2024-06-06,1024.6251220703125,1033.75,1060.75,1023.7999877929688,1023.7999877929688,1297615
2024-06-07,1072.8951416015625,1082.449951171875,1095.0,1035.0999755859375,1040.0,1690596
2024-06-10,1088.0601806640625,1097.75,1134.0,1092.449951171875,1116.0,1679308
2024-06-11,1162.001708984375,1172.3499755859375,1182.0,1095.0,1109.9000244140625,2755097
2024-06-12,1158.582275390625,1168.9000244140625,1189.0,1161.5999755859375,1175.0,1007365
2024-06-13,1166.0655517578125,1176.449951171875,1182.949951171875,1163.0,1178.0,630039
2024-06-14,1199.9140625,1210.5999755859375,1229.0,1171.0,1183.5,1725937
2024-06-18,1195.50341796875,1206.1500244140625,1259.449951171875,1197.0,1247.9000244140625,1796564
2024-06-19,1162.100830078125,1172.449951171875,1223.800048828125,1168.0,1218.4000244140625,881103
2024-06-20,1163.9345703125,1174.300048828125,1192.1500244140625,1168.550048828125,1177.199951171875,666967
2024-06-21,1190.052001953125,1200.6500244140625,1215.0,1170.699951171875,1174.5999755859375,1415292
2024-06-24,1185.591552734375,1196.1500244140625,1218.9000244140625,1190.0,1210.0,961435
2024-06-25,1182.4197998046875,1192.949951171875,1216.6500244140625,1174.9000244140625,1204.5999755859375,626939
2024-06-26,1167.7010498046875,1178.0999755859375,1204.9000244140625,1173.449951171875,1195.0,447043
2024-06-27,1141.0384521484375,1151.199951171875,1188.949951171875,1145.0,1181.5999755859375,620645
2024-06-28,1156.5504150390625,1166.8499755859375,1174.9000244140625,1153.0,1153.0,789976
2024-07-01,1188.366943359375,1198.949951171875,1228.9000244140625,1162.6500244140625,1173.9000244140625,1579575
2024-07-02,1181.4287109375,1191.949951171875,1212.449951171875,1186.25,1207.4000244140625,462050
2024-07-03,1206.3072509765625,1217.050048828125,1239.0,1183.699951171875,1199.800048828125,1093374
2024-07-04,1205.16748046875,1215.9000244140625,1237.800048828125,1212.1500244140625,1228.0,723295
2024-07-05,1213.0968017578125,1223.9000244140625,1240.0,1208.0,1219.5,760362
2024-07-08,1184.7987060546875,1195.3499755859375,1236.0,1189.199951171875,1234.0,709763
2024-07-09,1189.2589111328125,1199.8499755859375,1213.4000244140625,1182.5,1201.1500244140625,513819
2024-07-10,1173.5985107421875,1184.050048828125,1216.0,1166.0999755859375,1203.300048828125,585277
2024-07-11,1175.7293701171875,1186.199951171875,1210.0,1181.300048828125,1195.9000244140625,446989
2024-07-12,1173.9454345703125,1184.4000244140625,1203.8499755859375,1178.550048828125,1190.5,488138
2024-07-15,1197.4361572265625,1208.0999755859375,1252.0,1184.800048828125,1185.0999755859375,1797785
2024-07-16,1270.1385498046875,1281.449951171875,1305.0,1208.4000244140625,1211.4000244140625,3658601
2024-07-18,1249.2249755859375,1260.3499755859375,1311.0,1255.0,1286.0,2160509
2024-07-19,1212.551513671875,1223.3499755859375,1260.4000244140625,1212.0,1260.4000244140625,780589
2024-07-22,1215.9713134765625,1226.800048828125,1254.0,1209.0999755859375,1213.050048828125,692206
2024-07-23,1248.6798095703125,1259.800048828125,1270.0,1170.4000244140625,1242.300048828125,890798
2024-07-24,1306.4156494140625,1318.050048828125,1325.0,1244.4000244140625,1249.0,1175480
2024-07-25,1312.1148681640625,1323.800048828125,1339.800048828125,1291.0999755859375,1309.0,959535
2024-07-26,1322.869140625,1334.6500244140625,1349.0,1312.0,1334.699951171875,632359
2024-07-29,1334.96142578125,1346.8499755859375,1384.0,1331.300048828125,1349.0,1101767
2024-07-30,1335.75439453125,1347.6500244140625,1370.0,1342.0,1353.0,641024
2024-07-31,1349.3333740234375,1361.3499755859375,1367.449951171875,1343.0,1354.4000244140625,483614
2024-08-01,1349.9775390625,1362.0,1377.800048828125,1352.050048828125,1363.550048828125,581642
2024-08-02,1355.577880859375,1367.6500244140625,1372.449951171875,1332.0,1349.050048828125,591168
2024-08-05,1297.59423828125,1309.1500244140625,1356.199951171875,1291.949951171875,1350.0,840328
2024-08-06,1339.718994140625,1351.6500244140625,1368.699951171875,1322.1500244140625,1330.0,875155
2024-08-07,1402.0142822265625,1414.5,1422.0,1367.0,1367.0,1692741
2024-08-08,1437.05224609375,1449.8499755859375,1463.300048828125,1412.4000244140625,1423.0,1262636
2024-08-09,1427.6361083984375,1440.3499755859375,1468.050048828125,1427.0,1455.0,590366
2024-08-12,1481.3082275390625,1494.5,1539.699951171875,1420.5999755859375,1439.0,4534186
2024-08-13,1462.0792236328125,1475.0999755859375,1535.800048828125,1470.0,1519.199951171875,1992367
2024-08-14,1446.0223388671875,1458.9000244140625,1503.949951171875,1434.949951171875,1500.050048828125,1196456
2024-08-16,1449.0452880859375,1461.949951171875,1495.4000244140625,1456.8499755859375,1468.0999755859375,745785
2024-08-19,1444.882568359375,1457.75,1475.0,1450.300048828125,1466.050048828125,492461
2024-08-20,1428.776123046875,1441.5,1483.9000244140625,1425.0,1468.0,683161
2024-08-21,1458.9571533203125,1471.949951171875,1475.0,1436.0999755859375,1441.9000244140625,847205
2024-08-22,1537.65625,1551.3499755859375,1574.9000244140625,1461.949951171875,1474.0,3957342
2024-08-23,1547.388671875,1558.1500244140625,1580.0,1520.25,1558.0,1498277
2024-08-26,1553.0989990234375,1563.9000244140625,1584.949951171875,1541.949951171875,1567.699951171875,1257037
2024-08-27,1552.999755859375,1563.800048828125,1579.75,1550.5999755859375,1574.1500244140625,564389
2024-08-28,1528.867431640625,1539.5,1571.0,1534.050048828125,1569.0,569849
2024-08-29,1488.796142578125,1499.1500244140625,1546.9000244140625,1490.1500244140625,1546.9000244140625,764438
2024-08-30,1526.930908203125,1537.550048828125,1569.9000244140625,1510.0,1510.0,1496599
2024-09-02,1526.930908203125,1537.550048828125,1550.300048828125,1530.0999755859375,1550.300048828125,378086
2024-09-03,1520.0289306640625,1530.5999755859375,1549.4000244140625,1524.0,1539.5,347275
2024-09-04,1545.7998046875,1556.550048828125,1569.0,1503.050048828125,1518.8499755859375,873330
2024-09-05,1545.0052490234375,1555.75,1598.0,1550.0,1568.050048828125,857102
2024-09-06,1549.1265869140625,1559.9000244140625,1577.949951171875,1532.0,1562.949951171875,538961
2024-09-09,1535.57080078125,1546.25,1564.4000244140625,1523.050048828125,1564.4000244140625,391021
2024-09-10,1534.875732421875,1545.550048828125,1585.9000244140625,1535.199951171875,1556.699951171875,762007
2024-09-11,1580.9552001953125,1591.949951171875,1624.0,1549.4000244140625,1554.4000244140625,2207302
2024-09-12,1581.8489990234375,1592.8499755859375,1639.0,1566.0999755859375,1605.0,1334511
2024-09-13,1571.5704345703125,1582.5,1616.0,1572.0,1604.4000244140625,622007
2024-09-16,1566.853271484375,1577.75,1594.0,1557.050048828125,1592.0,472054
2024-09-17,1550.9141845703125,1561.699951171875,1583.0999755859375,1558.1500244140625,1577.0,330375
2024-09-18,1532.3929443359375,1543.050048828125,1561.699951171875,1520.550048828125,1552.800048828125,766070
2024-09-19,1504.5863037109375,1515.050048828125,1559.300048828125,1490.0,1550.949951171875,914903
2024-09-20,1470.8707275390625,1481.0999755859375,1528.0,1471.0999755859375,1515.8499755859375,1026936
2024-09-23,1430.451904296875,1440.4000244140625,1500.699951171875,1435.0,1490.5999755859375,1302302
2024-09-24,1404.482421875,1414.25,1456.4000244140625,1407.050048828125,1442.0,957539
2024-09-25,1406.61767578125,1416.4000244140625,1433.9000244140625,1405.0,1415.9000244140625,637436
2024-09-26,1373.3489990234375,1382.9000244140625,1425.449951171875,1376.050048828125,1425.0999755859375,842506
2024-09-27,1403.3900146484375,1413.1500244140625,1423.0,1385.8499755859375,1385.8499755859375,926077
2024-09-30,1410.1927490234375,1420.0,1449.0,1402.9000244140625,1423.4000244140625,824831
2024-10-01,1390.62890625,1400.300048828125,1425.0,1397.0,1420.0,400796
2024-10-03,1353.2884521484375,1362.699951171875,1399.0,1359.0,1388.0,681553
2024-10-04,1344.598876953125,1353.949951171875,1386.699951171875,1345.050048828125,1361.0,662090
2024-10-07,1391.969482421875,1401.6500244140625,1412.949951171875,1350.0999755859375,1362.3499755859375,2566500
2024-10-08,1416.6478271484375,1426.5,1432.0,1388.5,1408.699951171875,989486
2024-10-09,1464.117919921875,1474.300048828125,1484.949951171875,1431.5,1433.6500244140625,1570069
2024-10-10,1427.5718994140625,1437.5,1481.699951171875,1433.550048828125,1481.0999755859375,880333
2024-10-11,1426.33056640625,1436.25,1446.0,1427.0,1436.0,366413
2024-10-14,1410.78857421875,1420.5999755859375,1448.3499755859375,1415.0,1443.699951171875,507416
2024-10-15,1379.8040771484375,1389.4000244140625,1432.9000244140625,1364.0,1425.0,1034278
2024-10-16,1389.238525390625,1398.9000244140625,1411.8499755859375,1386.0999755859375,1392.0,445611
2024-10-17,1379.60546875,1389.199951171875,1407.449951171875,1376.25,1404.0,353345
2024-10-18,1388.990234375,1398.6500244140625,1403.8499755859375,1365.5999755859375,1392.0,412879
2024-10-21,1363.8155517578125,1373.300048828125,1408.6500244140625,1368.25,1405.050048828125,372991
2024-10-22,1318.877685546875,1328.050048828125,1384.5,1318.550048828125,1373.5,574707
2024-10-23,1311.08203125,1320.199951171875,1354.9000244140625,1310.0,1312.3499755859375,413965
2024-10-24,1330.94384765625,1340.199951171875,1352.0,1316.300048828125,1320.199951171875,232758
2024-10-25,1282.9776611328125,1291.9000244140625,1353.5999755859375,1287.199951171875,1347.300048828125,510970
2024-10-28,1314.1109619140625,1323.25,1336.9000244140625,1282.550048828125,1294.949951171875,404235
2024-10-29,1331.8873291015625,1341.1500244140625,1356.75,1315.0999755859375,1325.0,367606
2024-10-30,1373.051025390625,1382.5999755859375,1391.0,1345.0,1346.0,370163
2024-10-31,1393.2606201171875,1402.949951171875,1413.800048828125,1364.3499755859375,1383.0,343836
2024-11-01,1417.045166015625,1426.9000244140625,1439.800048828125,1417.0,1436.949951171875,146976
2024-11-04,1399.2689208984375,1409.0,1431.949951171875,1396.050048828125,1431.949951171875,275800
2024-11-05,1412.1292724609375,1421.949951171875,1428.0,1402.699951171875,1409.0,273870
2024-11-06,1437.204833984375,1447.199951171875,1449.449951171875,1419.0,1432.0999755859375,361555
2024-11-07,1421.6630859375,1431.550048828125,1460.1500244140625,1422.4000244140625,1448.0,382225
2024-11-08,1397.431640625,1407.1500244140625,1440.0,1401.0,1439.0999755859375,271053
2024-11-11,1385.61376953125,1395.25,1425.0,1388.050048828125,1407.199951171875,351695
2024-11-12,1381.244140625,1390.8499755859375,1450.0,1377.4000244140625,1402.0,2277316
2024-11-13,1357.509033203125,1366.949951171875,1433.1500244140625,1360.0999755859375,1397.0,2009833
2024-11-14,1367.04296875,1376.550048828125,1427.0,1372.5999755859375,1373.0,1205234
2024-11-18,1346.1881103515625,1355.550048828125,1392.0,1351.0,1388.050048828125,630359
2024-11-19,1355.22509765625,1364.6500244140625,1387.5999755859375,1354.050048828125,1361.949951171875,593011
2024-11-21,1365.2552490234375,1374.75,1389.0,1361.75,1364.6500244140625,536416
2024-11-22,1348.2236328125,1357.5999755859375,1386.4000244140625,1353.050048828125,1379.800048828125,361884
2024-11-25,1355.5228271484375,1364.949951171875,1382.0,1355.0999755859375,1378.0,572166
2024-11-26,1345.889892578125,1355.25,1378.9000244140625,1350.0999755859375,1373.5,419923
2024-11-27,1343.404541015625,1351.25,1376.0,1348.0,1362.9000244140625,441760
2024-11-28,1329.6845703125,1337.449951171875,1371.199951171875,1332.0999755859375,1368.949951171875,496857
2024-11-29,1367.513671875,1375.5,1384.0,1340.0999755859375,1347.9000244140625,768355
2024-12-02,1406.8836669921875,1415.0999755859375,1455.0,1380.050048828125,1383.0,1995320
2024-12-03,1421.3492431640625,1429.6500244140625,1454.0,1421.0,1422.050048828125,1136103
2024-12-04,1422.343505859375,1430.6500244140625,1466.0999755859375,1409.0,1436.5,1019438
2024-12-05,1432.9814453125,1441.3499755859375,1446.5,1428.0999755859375,1442.800048828125,552811
2024-12-06,1441.481689453125,1449.9000244140625,1464.949951171875,1437.4000244140625,1445.949951171875,653392
2024-12-09,1477.2230224609375,1485.8499755859375,1490.0,1453.050048828125,1460.0,943239
2024-12-10,1483.3372802734375,1492.0,1505.0,1475.4000244140625,1497.9000244140625,626849
2024-12-11,1454.058349609375,1462.550048828125,1502.0,1460.0999755859375,1492.949951171875,446391
2024-12-12,1461.9620361328125,1470.5,1478.800048828125,1443.0,1473.0,485194
2024-12-13,1433.4288330078125,1441.800048828125,1476.8499755859375,1432.0,1470.0,393851
2024-12-16,1413.74365234375,1422.0,1451.699951171875,1415.25,1447.9000244140625,349958
2024-12-17,1431.4404296875,1439.800048828125,1446.800048828125,1420.0,1428.800048828125,539179
2024-12-18,1437.3558349609375,1445.75,1462.0,1432.0999755859375,1440.0,417451
2024-12-19,1468.2255859375,1476.800048828125,1490.0,1425.1500244140625,1443.8499755859375,1353044
2024-12-20,1408.722900390625,1416.949951171875,1481.75,1410.0,1480.5,480121
2024-12-23,1380.4879150390625,1388.550048828125,1445.8499755859375,1382.25,1425.199951171875,439134
2024-12-24,1363.5369873046875,1371.5,1399.0,1367.25,1393.8499755859375,319598
2024-12-26,1354.3905029296875,1362.300048828125,1377.0,1356.6500244140625,1372.050048828125,246654
2024-12-27,1383.91796875,1392.0,1408.449951171875,1364.6500244140625,1365.5,331251
2024-12-30,1389.23681640625,1397.3499755859375,1405.5999755859375,1380.6500244140625,1392.0999755859375,371803
2024-12-31,1379.2452392578125,1387.300048828125,1405.0,1384.550048828125,1398.0,319323
2025-01-01,1389.1871337890625,1397.300048828125,1404.800048828125,1382.0999755859375,1389.800048828125,394995
2025-01-02,1378.2012939453125,1386.25,1420.0,1381.1500244140625,1402.0,482349
2025-01-03,1358.814453125,1366.75,1393.0,1365.0,1388.0,378192
2025-01-06,1301.25048828125,1308.8499755859375,1357.300048828125,1305.0999755859375,1351.0,640426
2025-01-07,1318.6490478515625,1326.3499755859375,1337.4000244140625,1316.5,1318.0,322675
2025-01-08,1310.894287109375,1318.550048828125,1329.0,1310.9000244140625,1329.0,335942
2025-01-09,1280.8199462890625,1288.300048828125,1319.75,1285.0999755859375,1318.550048828125,411806
2025-01-10,1228.3763427734375,1235.550048828125,1294.4000244140625,1230.0,1293.199951171875,587204
2025-01-13,1204.9132080078125,1211.949951171875,1249.800048828125,1200.0,1206.0,650320
2025-01-14,1249.4034423828125,1256.699951171875,1264.9000244140625,1225.0,1228.0,275913
2025-01-15,1214.059814453125,1221.1500244140625,1267.9000244140625,1215.050048828125,1265.0,399617
2025-01-16,1238.3677978515625,1245.5999755859375,1263.9000244140625,1225.0,1250.0,352272
2025-01-17,1232.30322265625,1239.5,1245.5999755859375,1229.0999755859375,1245.5999755859375,236060
2025-01-20,1250.6959228515625,1258.0,1262.9000244140625,1231.0,1243.550048828125,247847
2025-01-21,1235.7830810546875,1243.0,1266.25,1240.0,1259.0,238267
2025-01-22,1255.5177001953125,1262.8499755859375,1269.949951171875,1233.300048828125,1253.449951171875,435619
2025-01-23,1293.64501953125,1301.199951171875,1306.6500244140625,1250.0,1262.6500244140625,419048
2025-01-24,1249.353759765625,1256.6500244140625,1295.0,1251.050048828125,1295.0,396922
2025-01-27,1168.8240966796875,1175.6500244140625,1255.0,1170.1500244140625,1254.9000244140625,654318
2025-01-28,1139.694091796875,1146.3499755859375,1183.25,1110.0,1177.300048828125,792493
2025-01-29,1164.200927734375,1171.0,1194.949951171875,1139.199951171875,1148.0,548621
2025-01-30,1155.104248046875,1161.8499755859375,1194.75,1158.0,1182.0,391508
2025-01-31,1167.034423828125,1173.8499755859375,1181.0,1159.699951171875,1173.25,453704
2025-02-01,1173.8944091796875,1180.75,1189.0,1160.0999755859375,1173.8499755859375,270325
2025-02-03,1154.9053955078125,1161.6500244140625,1177.0,1146.75,1177.0,319605
2025-02-04,1228.27685546875,1235.449951171875,1241.699951171875,1165.5999755859375,1168.0,744525
2025-02-05,1276.1473388671875,1283.5999755859375,1287.3499755859375,1229.0,1229.0,494594
2025-02-06,1320.2894287109375,1328.0,1335.0,1277.199951171875,1283.0,772176
2025-02-07,1311.7393798828125,1319.4000244140625,1341.0,1293.0999755859375,1332.6500244140625,503320
2025-02-10,1274.5565185546875,1282.0,1321.050048828125,1273.800048828125,1314.050048828125,378189
2025-02-11,1235.2362060546875,1242.449951171875,1275.0,1239.0999755859375,1275.0,385119
2025-02-12,1211.7236328125,1218.800048828125,1245.0,1185.1500244140625,1242.0,549003
2025-02-13,969.3887329101562,975.0499877929688,1051.25,975.0499877929688,1039.0999755859375,8409941
2025-02-14,878.072021484375,883.2000122070312,950.0,867.5999755859375,950.0,8164593
2025-02-17,865.3960571289062,870.4500122070312,903.1500244140625,861.9000244140625,880.0,1522666
2025-02-18,831.1367797851562,834.5499877929688,884.3499755859375,822.0,876.0,1359842
2025-02-19,809.6749267578125,813.0,853.9000244140625,808.5999755859375,824.25,1111209
2025-02-20,789.9060668945312,793.1500244140625,821.8499755859375,790.5999755859375,812.7999877929688,1508071
2025-02-21,794.6864624023438,797.9500122070312,816.0,778.2999877929688,792.0,1617675
2025-02-24,819.7335815429688,823.0999755859375,844.9000244140625,775.5999755859375,790.0999755859375,2239583
2025-02-25,818.5385131835938,821.9000244140625,849.75,817.0,829.8499755859375,922543
2025-02-27,793.4913940429688,796.75,834.4000244140625,783.5999755859375,833.75,867174
2025-02-28,767.5479125976562,770.7000122070312,792.9000244140625,757.0499877929688,783.0999755859375,1590846
2025-03-03,792.3958740234375,795.6500244140625,804.9000244140625,776.75,776.75,1509989
2025-03-04,799.5663452148438,802.8499755859375,814.9000244140625,780.4000244140625,791.5999755859375,924473
2025-03-05,816.4968872070312,819.8499755859375,826.5999755859375,793.7999877929688,802.8499755859375,1067153
2025-03-06,819.634033203125,823.0,847.0499877929688,821.1500244140625,825.25,771656
2025-03-07,821.6257934570312,825.0,829.5,812.8499755859375,825.0,505661
2025-03-10,808.1810302734375,811.5,831.8499755859375,806.2999877929688,828.9500122070312,553453
2025-03-11,784.826904296875,788.0499877929688,806.25,784.7000122070312,796.0,1069489
2025-03-12,780.6939086914062,783.9000244140625,804.9500122070312,780.0,795.0499877929688,462068
2025-03-13,777.6563110351562,780.8499755859375,797.0,779.9000244140625,786.5499877929688,601445
2025-03-17,797.2260131835938,800.5,806.9000244140625,780.8499755859375,780.8499755859375,691539
2025-03-18,797.2260131835938,800.5,800.5,800.5,800.5,0
2025-03-19,822.024169921875,825.4000244140625,831.7999877929688,811.0499877929688,812.0,513239
2025-03-20,822.7213134765625,826.0999755859375,842.7000122070312,820.2000122070312,827.0499877929688,787698
2025-03-21,825.908203125,829.2999877929688,837.7999877929688,820.0,826.0999755859375,677598
2025-03-24,826.5057983398438,829.9000244140625,852.9000244140625,828.4000244140625,831.9500122070312,661191
2025-03-25,821.5262451171875,824.9000244140625,845.5,815.4500122070312,844.0,616485
2025-03-26,818.2396850585938,821.5999755859375,835.5,817.2999877929688,824.5499877929688,700326
2025-03-27,819.385009765625,822.75,825.0,808.7000122070312,822.0499877929688,690759
2025-03-28,795.483154296875,798.75,834.9500122070312,795.0,822.8499755859375,651092
2025-04-01,801.6578369140625,804.9500122070312,812.4500122070312,797.0,798.75,587872
2025-04-02,803.251220703125,806.5499877929688,810.9500122070312,791.0,807.0,201977
2025-04-03,833.1285400390625,836.5499877929688,856.0,817.7000122070312,819.9000244140625,2616549
2025-04-04,793.4913940429688,796.75,842.8499755859375,787.25,840.0,990147
