date_,adj close_atgl.ns,close_atgl.ns,high_atgl.ns,low_atgl.ns,open_atgl.ns,volume_atgl.ns
2024-03-22,938.2529296875,938.8499755859375,948.6500244140625,933.0999755859375,941.9500122070312,820686
2024-03-26,948.4964599609375,949.0999755859375,968.9000244140625,937.0999755859375,938.8499755859375,2996728
2024-03-27,919.215087890625,919.7999877929688,959.6500244140625,910.0,955.0,3942984
2024-03-28,925.9608154296875,926.5499877929688,939.0999755859375,912.75,932.0,3467464
2024-04-01,968.9334716796875,969.5499877929688,1000.0,945.0,947.9500122070312,2878739
2024-04-02,975.6292114257812,976.25,984.9500122070312,963.6500244140625,972.0,3304235
2024-04-03,975.2794799804688,975.9000244140625,987.7000122070312,965.2999877929688,974.9500122070312,3138079
2024-04-04,983.5741577148438,984.2000122070312,996.4000244140625,980.0999755859375,985.9000244140625,3042493
2024-04-05,978.37744140625,979.0,989.0,970.5499877929688,983.9500122070312,2992616
2024-04-08,966.1851806640625,966.7999877929688,988.0,963.0999755859375,986.9500122070312,1137434
2024-04-09,961.5382080078125,962.1500244140625,976.0,960.0999755859375,970.4500122070312,692150
2024-04-10,960.688720703125,961.2999877929688,967.2999877929688,956.5,965.0,502070
2024-04-12,947.4470825195312,948.0499877929688,970.0,942.8499755859375,957.0999755859375,755787
2024-04-15,925.6610107421875,926.25,938.0,906.2999877929688,920.0,1356648
2024-04-16,927.1600341796875,927.75,936.4500122070312,919.9500122070312,926.25,704150
2024-04-18,919.5648803710938,920.1500244140625,955.7000122070312,917.0,936.2000122070312,861752
2024-04-19,911.8198852539062,912.4000244140625,919.0,898.0,910.0,982963
2024-04-22,917.9658813476562,918.5499877929688,930.0,916.9000244140625,930.0,517419
2024-04-23,922.56298828125,923.1500244140625,931.3499755859375,919.5499877929688,919.5499877929688,549191
2024-04-24,918.915283203125,919.5,929.9000244140625,915.2000122070312,929.9000244140625,536974
2024-04-25,917.5662231445312,918.1500244140625,921.9500122070312,912.0499877929688,919.2000122070312,573793
2024-04-26,918.5655517578125,919.1500244140625,926.9500122070312,918.0,920.0,569183
2024-04-29,918.465576171875,919.0499877929688,927.0,918.0,926.0,513379
2024-04-30,928.5092163085938,929.0999755859375,947.6500244140625,921.2999877929688,924.0999755859375,1080983
2024-05-02,931.5572509765625,932.1500244140625,969.8499755859375,925.0,955.0,2505289
2024-05-03,929.8084106445312,930.4000244140625,936.9000244140625,922.5,932.8499755859375,2473403
2024-05-06,916.5668334960938,917.1500244140625,930.5499877929688,905.0999755859375,930.4000244140625,2770526
2024-05-07,902.5256958007812,903.0999755859375,921.9500122070312,900.4500122070312,917.5,2953294
2024-05-08,895.030517578125,895.5999755859375,906.0,891.0,903.9000244140625,2658197
2024-05-09,877.9913330078125,878.5499877929688,908.9500122070312,874.0,893.6500244140625,969882
2024-05-10,866.4986572265625,867.0499877929688,889.0,858.5499877929688,879.5999755859375,887020
2024-05-13,861.3019409179688,861.8499755859375,889.9500122070312,849.0999755859375,875.0,784492
2024-05-14,908.3720703125,908.9500122070312,932.7999877929688,862.0999755859375,866.5,2934798
2024-05-15,916.0171508789062,916.5999755859375,930.75,909.2000122070312,914.9000244140625,1038925
2024-05-16,906.223388671875,906.7999877929688,924.1500244140625,901.25,923.0,642361
2024-05-17,913.0690307617188,913.6500244140625,917.4000244140625,902.0999755859375,909.5499877929688,606702
2024-05-21,929.4585571289062,930.0499877929688,964.0999755859375,905.1500244140625,914.7999877929688,2689899
2024-05-22,934.2555541992188,934.8499755859375,946.4500122070312,928.5,939.0,1075521
2024-05-23,956.0916748046875,956.7000122070312,976.0,926.2000122070312,941.5499877929688,2958270
2024-05-24,979.126953125,979.75,1002.7000122070312,950.0,956.7000122070312,4025566
2024-05-27,971.9815063476562,972.5999755859375,1008.0,969.5499877929688,990.0,1822756
2024-05-28,951.0948486328125,951.7000122070312,983.6500244140625,950.0,979.0,1375089
2024-05-29,950.1454467773438,950.75,965.0,945.0,954.6500244140625,983879
2024-05-30,954.5926513671875,955.2000122070312,966.0,946.0499877929688,952.0,1022831
2024-05-31,1038.63916015625,1039.300048828125,1060.0,958.1500244140625,966.0,8553215
2024-06-03,1118.688232421875,1119.4000244140625,1190.0,1101.699951171875,1190.0,10556786
2024-06-04,908.1221923828125,908.7000122070312,1115.0,901.0,1115.0,12465744
2024-06-05,935.6546630859375,936.25,966.0,824.25,927.0499877929688,6670432
2024-06-06,968.9334716796875,969.5499877929688,993.0,956.2000122070312,965.0,3249825
2024-06-07,977.4779663085938,978.0999755859375,989.9000244140625,949.9000244140625,969.4000244140625,2156312
2024-06-10,970.1826782226562,970.7999877929688,1013.9500122070312,965.2999877929688,996.0,2042686
2024-06-11,956.2415161132812,956.8499755859375,977.9000244140625,955.0,977.9000244140625,1704568
2024-06-12,951.0948486328125,951.7000122070312,964.7999877929688,950.0,959.7999877929688,795005
2024-06-13,945.1985473632812,945.7999877929688,960.0,943.0,952.25,866098
2024-06-14,946.1482543945312,946.5,960.0,942.2000122070312,947.1500244140625,784675
2024-06-18,939.9005737304688,940.25,957.8499755859375,937.7999877929688,948.2000122070312,1253541
2024-06-19,927.0553588867188,927.4000244140625,947.7999877929688,922.0499877929688,943.4000244140625,873592
2024-06-20,925.4059448242188,925.75,942.0,924.0,928.0,1123547
2024-06-21,922.6069946289062,922.9500122070312,930.7000122070312,918.4000244140625,926.0,1072848
2024-06-24,911.4111328125,911.75,923.9000244140625,909.6500244140625,920.5499877929688,1159403
2024-06-25,889.16943359375,889.5,920.0,886.25,911.75,1219526
2024-06-26,893.3179321289062,893.6500244140625,910.5,889.0,899.7999877929688,1252508
2024-06-27,902.4644775390625,902.7999877929688,907.0,892.0,900.0,870307
2024-06-28,895.6669921875,896.0,906.0,895.0,903.0,657824
2024-07-01,887.719970703125,888.0499877929688,902.0,883.0,896.5499877929688,1062754
2024-07-02,904.2637939453125,904.5999755859375,938.0,889.5,896.9500122070312,3839397
2024-07-03,904.8136596679688,905.1500244140625,916.6500244140625,901.3499755859375,914.7999877929688,1034594
2024-07-04,896.1168823242188,896.4500122070312,908.9000244140625,895.0,905.0,799590
2024-07-05,890.7188720703125,891.0499877929688,904.0999755859375,890.0,904.0999755859375,873337
2024-07-08,883.3216552734375,883.6500244140625,899.0,882.0,894.0499877929688,765392
2024-07-09,891.5185546875,891.8499755859375,917.4000244140625,887.5499877929688,893.7000122070312,1715991
2024-07-10,890.3190307617188,890.6500244140625,904.4000244140625,883.0,901.0,729459
2024-07-11,894.2675170898438,894.5999755859375,898.0999755859375,880.75,891.9000244140625,1604227
2024-07-12,892.8680419921875,893.2000122070312,902.0499877929688,889.2000122070312,894.5999755859375,2036664
2024-07-15,895.2671508789062,895.5999755859375,904.4000244140625,886.0999755859375,893.5,2513263
2024-07-16,905.6632690429688,906.0,915.7999877929688,897.5999755859375,904.5499877929688,3115537
2024-07-18,889.7691650390625,890.0999755859375,906.0,885.5999755859375,906.0,3499221
2024-07-19,888.1697998046875,888.5,894.0,883.9500122070312,893.0,2640294
2024-07-22,885.7706909179688,886.0999755859375,896.0999755859375,874.5,881.5499877929688,3334580
2024-07-23,878.8233032226562,879.1500244140625,909.9500122070312,857.0,886.2999877929688,3570564
2024-07-24,890.1190795898438,890.4500122070312,895.0,880.5,882.0,3971257
2024-07-25,881.6222534179688,881.9500122070312,902.0,878.0499877929688,883.0,925391
2024-07-26,888.1198120117188,888.4500122070312,916.8499755859375,882.2000122070312,888.7000122070312,2835570
2024-07-29,892.6181640625,892.9500122070312,924.4000244140625,889.0,900.0,2776196
2024-07-30,896.06689453125,896.4000244140625,906.9000244140625,892.0,900.0,1355256
2024-07-31,895.2171630859375,895.5499877929688,909.5,891.0999755859375,898.4000244140625,984366
2024-08-01,915.209716796875,915.5499877929688,941.9000244140625,883.0,883.0,6487457
2024-08-02,908.562255859375,908.9000244140625,922.0,901.0,905.0,2293304
2024-08-05,856.7315063476562,857.0499877929688,896.4500122070312,851.0,890.0,2915990
2024-08-06,867.77734375,868.0999755859375,892.8499755859375,860.0499877929688,865.0,2721776
2024-08-07,875.07470703125,875.4000244140625,882.9000244140625,869.25,880.0,4252885
2024-08-08,874.6748046875,875.0,888.0,873.2000122070312,879.9500122070312,3002300
2024-08-09,869.5267333984375,869.8499755859375,886.7000122070312,865.2000122070312,885.0,2074967
2024-08-12,833.93994140625,834.25,844.4000244140625,752.3499755859375,839.9500122070312,5525083
2024-08-13,851.0335693359375,851.3499755859375,867.75,844.9500122070312,867.75,5098540
2024-08-14,842.9366455078125,843.25,853.9000244140625,833.0,850.0,5149876
2024-08-16,847.8348388671875,848.1500244140625,852.4000244140625,840.0499877929688,845.9000244140625,4748490
2024-08-19,856.03173828125,856.3499755859375,860.7999877929688,846.0499877929688,846.5,4951015
2024-08-20,858.7807006835938,859.0999755859375,863.5,850.9500122070312,855.0499877929688,4687430
2024-08-21,858.730712890625,859.0499877929688,868.8499755859375,855.0,857.0499877929688,4042213
2024-08-22,860.580078125,860.9000244140625,867.5,858.0,861.0,4423458
2024-08-23,857.9810180664062,858.2999877929688,866.6500244140625,849.25,858.1500244140625,5464185
2024-08-26,855.7817993164062,856.0999755859375,865.0,854.0,859.0499877929688,4723372
2024-08-27,856.03173828125,856.3499755859375,861.0,852.25,856.0,3488034
2024-08-28,848.4845581054688,848.7999877929688,859.0,840.0999755859375,853.5,3036506
2024-08-29,837.1887817382812,837.5,847.5499877929688,833.2000122070312,845.0499877929688,2342762
2024-08-30,830.0413818359375,830.3499755859375,843.7999877929688,826.0,838.0,860287
2024-09-02,847.534912109375,847.8499755859375,852.2999877929688,830.7999877929688,832.0,3684236
2024-09-03,850.78369140625,851.0999755859375,855.0,842.8499755859375,847.7999877929688,3733947
2024-09-04,854.232421875,854.5499877929688,858.9500122070312,837.5999755859375,840.0,4048064
2024-09-05,843.6863403320312,844.0,856.4000244140625,841.2000122070312,851.6500244140625,356220
2024-09-06,826.4427490234375,826.75,846.75,823.5999755859375,840.0,559986
2024-09-09,814.4472045898438,814.75,830.4000244140625,808.2999877929688,826.0499877929688,647580
2024-09-10,813.2476196289062,813.5499877929688,824.5999755859375,812.0,817.9000244140625,451634
2024-09-11,804.5009155273438,804.7999877929688,819.9500122070312,800.0,813.5499877929688,443301
2024-09-12,805.5005493164062,805.7999877929688,813.9000244140625,798.0,804.7999877929688,531081
2024-09-13,800.452392578125,800.75,809.75,798.0,801.0,552284
2024-09-16,806.4501953125,806.75,825.0,802.0,802.0,1035346
2024-09-17,799.202880859375,799.5,810.75,798.0,807.2000122070312,467552
2024-09-18,793.1551513671875,793.4500122070312,804.75,792.0,799.5,393363
2024-09-19,775.9115600585938,776.2000122070312,800.0,773.0499877929688,792.0,711872
2024-09-20,788.4069213867188,788.7000122070312,795.7000122070312,775.5999755859375,777.9000244140625,903218
2024-09-23,835.03955078125,835.3499755859375,855.0,822.9500122070312,845.0,6122329
2024-09-24,812.6478881835938,812.9500122070312,831.9500122070312,810.0,830.0,1515034
2024-09-25,800.80224609375,801.0999755859375,812.9500122070312,799.0,810.0,646962
2024-09-26,791.8056030273438,792.0999755859375,805.5999755859375,790.0999755859375,801.0,698506
2024-09-27,783.458740234375,783.75,802.9000244140625,780.0,793.0,724126
2024-09-30,786.2077026367188,786.5,793.0,779.25,784.5499877929688,519810
2024-10-01,786.15771484375,786.4500122070312,794.3499755859375,784.0499877929688,784.0499877929688,422972
2024-10-03,771.9630126953125,772.25,782.8499755859375,770.4000244140625,778.0,540034
2024-10-04,763.1163330078125,763.4000244140625,778.3499755859375,758.1500244140625,770.0499877929688,552006
2024-10-07,741.1744384765625,741.4500122070312,769.7000122070312,738.2000122070312,758.5499877929688,678392
2024-10-08,759.6676025390625,759.9500122070312,764.9500122070312,728.0499877929688,736.6500244140625,745881
2024-10-09,756.86865234375,757.1500244140625,771.5,752.7999877929688,760.0,452788
2024-10-10,757.3184204101562,757.5999755859375,767.8499755859375,753.0,755.9500122070312,317482
2024-10-11,757.0685424804688,757.3499755859375,773.0,754.0,754.0,709753
2024-10-14,754.0696411132812,754.3499755859375,763.0499877929688,752.2000122070312,755.0,250140
2024-10-15,745.622802734375,745.9000244140625,754.3499755859375,744.25,750.0,303914
2024-10-16,746.5224609375,746.7999877929688,754.7000122070312,744.0499877929688,745.1500244140625,313181
2024-10-17,734.8267822265625,735.0999755859375,749.9500122070312,733.0,742.3499755859375,360438
2024-10-18,732.3276977539062,732.5999755859375,749.9000244140625,716.9500122070312,730.0,540647
2024-10-21,719.932373046875,720.2000122070312,737.9500122070312,715.25,730.0,319720
2024-10-22,691.5928344726562,691.8499755859375,728.0,684.7000122070312,715.25,740844
2024-10-23,700.189697265625,700.4500122070312,705.0,682.25,692.0,614601
2024-10-24,754.66943359375,754.9500122070312,773.7999877929688,695.5499877929688,695.6500244140625,3162146
2024-10-25,723.8809204101562,724.1500244140625,760.0,712.7999877929688,754.8499755859375,1428938
2024-10-28,711.8353271484375,712.0999755859375,726.7000122070312,700.0499877929688,719.0999755859375,768387
2024-10-29,710.6358032226562,710.9000244140625,716.5999755859375,705.8499755859375,707.1500244140625,358297
2024-10-30,713.2847900390625,713.5499877929688,727.7000122070312,705.0,708.0,460359
2024-10-31,718.0830078125,718.3499755859375,727.0,713.5499877929688,713.5499877929688,392901
2024-11-01,722.6813354492188,722.9500122070312,725.5499877929688,720.0,721.7999877929688,77967
2024-11-04,711.0856323242188,711.3499755859375,720.0499877929688,708.1500244140625,718.0,301856
2024-11-05,721.7816772460938,722.0499877929688,726.0,706.3499755859375,707.0,365382
2024-11-06,742.0241088867188,742.2999877929688,752.0,720.0499877929688,720.0499877929688,690233
2024-11-07,725.4302978515625,725.7000122070312,746.6500244140625,722.0499877929688,742.2999877929688,314547
2024-11-08,712.3351440429688,712.5999755859375,726.0999755859375,710.5,720.9500122070312,269748
2024-11-11,701.5391845703125,701.7999877929688,712.3499755859375,700.0,708.75,256490
2024-11-12,700.9393920898438,701.2000122070312,713.25,697.5999755859375,700.0499877929688,259021
2024-11-13,678.647705078125,678.9000244140625,706.9000244140625,673.5499877929688,701.0,439495
2024-11-14,683.6458740234375,683.9000244140625,693.7000122070312,677.6500244140625,687.0999755859375,283810
2024-11-18,669.6510620117188,669.9000244140625,673.0,652.1500244140625,665.0,1135461
2024-11-19,671.5003662109375,671.75,683.7000122070312,662.2999877929688,665.0,353628
2024-11-21,601.6763305664062,601.9000244140625,619.7999877929688,545.75,555.0,7747092
2024-11-22,608.8735961914062,609.0999755859375,624.4000244140625,567.0,570.5999755859375,4877932
2024-11-25,600.1768798828125,600.4000244140625,641.8499755859375,592.2999877929688,636.3499755859375,1889993
2024-11-26,579.2346801757812,579.4500122070312,607.2000122070312,577.0,605.0,1849854
2024-11-27,693.7920532226562,694.0499877929688,695.2999877929688,572.5499877929688,580.0499877929688,11556998
2024-11-28,803.5512084960938,803.8499755859375,824.2999877929688,712.0999755859375,715.5499877929688,19663248
2024-11-29,812.048095703125,812.3499755859375,862.0,788.5499877929688,809.4000244140625,20895033
2024-12-02,772.2628784179688,772.5499877929688,815.2999877929688,770.0,812.0,3972726
2024-12-03,765.9652099609375,766.25,789.0,762.0,780.2999877929688,2337108
2024-12-04,746.37255859375,746.6500244140625,776.3499755859375,740.5,766.5,2004742
2024-12-05,743.6735229492188,743.9500122070312,754.7000122070312,735.2000122070312,754.7000122070312,1462651
2024-12-06,730.7783203125,731.0499877929688,751.4500122070312,728.0,744.7999877929688,1260840
2024-12-09,729.2288818359375,729.5,737.5,722.0499877929688,731.0499877929688,746949
2024-12-10,715.1841430664062,715.4500122070312,734.3499755859375,714.0,730.0,1008997
2024-12-11,717.2333374023438,717.5,726.5,708.0499877929688,712.0999755859375,1061030
2024-12-12,730.1286010742188,730.4000244140625,755.6500244140625,712.2999877929688,720.9500122070312,4461421
2024-12-13,717.5831909179688,717.8499755859375,733.0,709.0499877929688,728.9000244140625,1337241
2024-12-16,712.4351196289062,712.7000122070312,723.6500244140625,711.0999755859375,717.75,688854
2024-12-17,714.3844604492188,714.6500244140625,723.5499877929688,705.0999755859375,713.9000244140625,904258
2024-12-18,701.5391845703125,701.7999877929688,719.6500244140625,699.5,715.5499877929688,672236
2024-12-19,696.9909057617188,697.25,701.7000122070312,686.0999755859375,690.0,562043
2024-12-20,674.099365234375,674.3499755859375,712.4500122070312,666.1500244140625,697.0,1121570
2024-12-23,669.251220703125,669.5,686.3499755859375,666.0,680.0,805382
2024-12-24,670.70068359375,670.9500122070312,679.9000244140625,665.25,671.0,597181
2024-12-26,671.750244140625,672.0,685.7999877929688,668.5999755859375,674.0,867412
2024-12-27,679.0475463867188,679.2999877929688,685.0,670.0,675.5499877929688,528352
2024-12-30,750.870849609375,751.1500244140625,781.1500244140625,674.5999755859375,676.0,6192036
2024-12-31,760.7671508789062,761.0499877929688,778.7000122070312,719.2999877929688,754.3499755859375,4823564
2025-01-01,749.8212280273438,750.0999755859375,766.5999755859375,745.0,751.0,1803892
2025-01-02,734.1770629882812,734.4500122070312,749.4500122070312,731.7999877929688,749.0,1186318
2025-01-03,727.3795776367188,727.6500244140625,750.7999877929688,725.0,734.5,799043
2025-01-06,703.5384521484375,703.7999877929688,726.0,697.0999755859375,725.0499877929688,811374
2025-01-07,703.0386352539062,703.2999877929688,717.9000244140625,700.0,707.8499755859375,641975
2025-01-08,704.6880493164062,704.9500122070312,708.3499755859375,693.0499877929688,704.9500122070312,472342
2025-01-09,681.896484375,682.1500244140625,705.0,680.0,702.5,603345
2025-01-10,680.996826171875,681.25,708.6500244140625,669.0,700.0,1768986
2025-01-13,627.966552734375,628.2000122070312,675.0,620.5999755859375,675.0,1727803
2025-01-14,669.5510864257812,669.7999877929688,711.0,635.7999877929688,637.75,11803732
2025-01-15,662.00390625,662.25,687.6500244140625,658.0,671.8499755859375,2356369
2025-01-16,673.0997314453125,673.3499755859375,708.0,669.5499877929688,696.0,1985629
2025-01-17,672.8998413085938,673.1500244140625,680.0,668.5999755859375,679.9000244140625,890190
2025-01-20,675.4988403320312,675.75,680.0,666.0999755859375,675.2000122070312,662550
2025-01-21,666.0523681640625,666.2999877929688,679.0,664.5,675.5,695062
2025-01-22,655.1064453125,655.3499755859375,669.8499755859375,642.5,666.6500244140625,718254
2025-01-23,658.00537109375,658.25,664.4500122070312,651.5999755859375,656.0,491703
2025-01-24,641.2615966796875,641.5,663.7000122070312,638.0,660.0,469301
2025-01-27,619.1698608398438,619.4000244140625,640.9500122070312,611.7000122070312,640.9500122070312,1284696
2025-01-28,615.821044921875,616.0499877929688,627.1500244140625,607.4000244140625,619.4000244140625,790371
2025-01-29,623.6181030273438,623.8499755859375,628.0,613.0499877929688,616.8499755859375,971739
2025-01-30,641.2615966796875,641.5,647.4000244140625,622.5999755859375,625.0,1492699
2025-01-31,642.8609619140625,643.0999755859375,649.7999877929688,635.0,639.9500122070312,895974
2025-02-01,634.5140991210938,634.75,654.4000244140625,625.75,647.5,745119
2025-02-03,620.1194458007812,620.3499755859375,630.25,618.4500122070312,629.9500122070312,467426
2025-02-04,628.7162475585938,628.9500122070312,634.3499755859375,622.7999877929688,626.0,401005
2025-02-05,640.5618286132812,640.7999877929688,647.4500122070312,628.9500122070312,629.0,522792
2025-02-06,634.464111328125,634.7000122070312,645.75,631.3499755859375,645.0,276724
2025-02-07,629.216064453125,629.4500122070312,639.4500122070312,623.0,638.5,412870
2025-02-10,608.3238525390625,608.5499877929688,645.0,605.2000122070312,634.75,706920
2025-02-11,595.728515625,595.9500122070312,620.9000244140625,593.0,611.8499755859375,1043269
2025-02-12,595.5286254882812,595.75,605.0,580.7999877929688,599.0,860862
2025-02-13,596.9780883789062,597.2000122070312,608.5,590.5,601.9000244140625,497015
2025-02-14,573.5368041992188,573.75,607.0,569.3499755859375,603.0,823990
2025-02-17,574.2365112304688,574.4500122070312,579.3499755859375,560.8499755859375,573.7000122070312,574202
2025-02-18,579.1846923828125,579.4000244140625,581.2999877929688,566.0,575.75,583936
2025-02-19,582.4334716796875,582.6500244140625,583.9500122070312,564.7999877929688,567.5999755859375,544265
2025-02-20,587.4816284179688,587.7000122070312,589.7000122070312,570.5,579.1500244140625,577250
2025-02-21,581.5338134765625,581.75,600.0,578.0,590.0,590970
2025-02-24,575.1861572265625,575.4000244140625,581.7000122070312,571.6500244140625,581.7000122070312,437295
2025-02-25,578.8347778320312,579.0499877929688,593.9500122070312,565.6500244140625,575.4000244140625,1266719
2025-02-27,580.5341796875,580.75,596.5999755859375,572.8499755859375,583.0499877929688,1468847
2025-02-28,556.9429931640625,557.1500244140625,579.8499755859375,555.0,579.8499755859375,900373
2025-03-03,551.5949096679688,551.7999877929688,564.1500244140625,532.5999755859375,559.4000244140625,1089227
2025-03-04,546.9466552734375,547.1500244140625,558.0,537.2000122070312,549.9500122070312,621261
2025-03-05,589.6807861328125,589.9000244140625,600.0,544.3499755859375,545.0,2608015
2025-03-06,595.6785888671875,595.9000244140625,602.5,583.2999877929688,589.25,1180803
2025-03-07,606.974365234375,607.2000122070312,609.5,591.25,596.75,828175
2025-03-10,605.52490234375,605.75,625.7999877929688,599.5499877929688,607.9000244140625,1147590
2025-03-11,596.9780883789062,597.2000122070312,608.2999877929688,592.7999877929688,600.0,676878
2025-03-12,600.27685546875,600.5,605.7999877929688,580.9000244140625,600.9500122070312,656356
2025-03-13,604.1253662109375,604.3499755859375,619.75,598.2000122070312,605.0,1166429
2025-03-17,603.125732421875,603.3499755859375,609.9500122070312,598.2000122070312,602.0,746787
2025-03-18,603.125732421875,603.3499755859375,603.3499755859375,603.3499755859375,603.3499755859375,0
2025-03-19,622.3685913085938,622.5999755859375,625.75,610.0,610.0,809641
2025-03-20,619.4197387695312,619.6500244140625,635.75,615.25,632.0,1008769
2025-03-21,630.4656372070312,630.7000122070312,638.0,619.0,623.9500122070312,1169489
2025-03-24,624.86767578125,625.0999755859375,641.9000244140625,623.0,635.6500244140625,703039
2025-03-25,607.5241088867188,607.75,631.1500244140625,603.9500122070312,625.4000244140625,891269
2025-03-26,597.8277587890625,598.0499877929688,618.75,596.7000122070312,607.75,1097890
2025-03-27,611.672607421875,611.9000244140625,617.2000122070312,595.5999755859375,597.2000122070312,6804918
2025-03-28,602.3760375976562,602.5999755859375,632.5,599.7999877929688,615.2999877929688,1764020
2025-04-01,591.929931640625,592.1500244140625,602.8499755859375,581.3499755859375,599.0499877929688,1551248
2025-04-02,598.5274658203125,598.75,601.0,578.0999755859375,595.0,1329369
2025-04-03,604.8251342773438,605.0499877929688,610.0,589.25,593.4500122070312,1080140
2025-04-04,591.0802612304688,591.2999877929688,608.5499877929688,587.0999755859375,606.0,885521
2025-04-07,569.48828125,569.7000122070312,578.75,545.5,545.5,815626
2025-04-08,584.7326049804688,584.9500122070312,590.0,575.5,587.6500244140625,585513
2025-04-09,579.1846923828125,579.4000244140625,586.0,576.4000244140625,584.0,348619
2025-04-11,591.8299560546875,592.0499877929688,601.2000122070312,587.5999755859375,598.0,650826
2025-04-15,610.423095703125,610.6500244140625,612.1500244140625,596.5499877929688,600.0,716934
2025-04-16,607.7740478515625,608.0,610.5499877929688,601.0499877929688,603.0,560440
2025-04-17,608.02392578125,608.25,622.25,604.0,607.9000244140625,928948
2025-04-21,624.0180053710938,624.25,627.25,609.0,614.0,868598
2025-04-22,620.6192626953125,620.8499755859375,634.0,618.0999755859375,627.2000122070312,668294
2025-04-23,626.2671508789062,626.5,629.9000244140625,619.3499755859375,621.9500122070312,584430
