date_,adj close_technoe.ns,close_technoe.ns,high_technoe.ns,low_technoe.ns,open_technoe.ns,volume_technoe.ns
2024-03-26,729.6163940429688,737.3499755859375,745.9000244140625,709.0,710.0,723847
2024-03-27,729.86376953125,737.5999755859375,747.0,730.0,743.5,264801
2024-03-28,763.6555786132812,771.75,783.3499755859375,731.2000122070312,741.0499877929688,506469
2024-04-01,792.1535034179688,800.5499877929688,809.9000244140625,772.5499877929688,786.0,471692
2024-04-02,801.4054565429688,809.9000244140625,812.5,784.4000244140625,804.3499755859375,346180
2024-04-03,812.784912109375,821.4000244140625,824.0,804.5499877929688,809.9500122070312,221399
2024-04-04,798.1400756835938,806.5999755859375,826.5,802.25,826.0,166949
2024-04-05,829.0128173828125,837.7999877929688,846.0,796.0,806.5999755859375,560276
2024-04-08,830.3487548828125,839.1500244140625,884.3499755859375,831.0,850.0,590208
2024-04-09,824.955810546875,833.7000122070312,857.1500244140625,823.0499877929688,842.0,199883
2024-04-10,816.0997314453125,824.75,832.0,811.75,830.0,293099
2024-04-12,810.1132202148438,818.7000122070312,844.9500122070312,808.5,827.3499755859375,210411
2024-04-15,815.2586669921875,823.9000244140625,844.7000122070312,791.0,805.0,292463
2024-04-16,850.9305419921875,859.9500122070312,867.9000244140625,815.0,815.0999755859375,304624
2024-04-18,906.986328125,916.5999755859375,939.0,872.5499877929688,880.0,1777592
2024-04-19,912.9729614257812,922.6500244140625,946.0,917.0,917.25,738110
2024-04-22,957.4019775390625,967.5499877929688,991.9500122070312,945.0499877929688,950.0,857555
2024-04-23,936.2759399414062,946.2000122070312,984.9500122070312,942.0999755859375,970.9500122070312,425889
2024-04-24,943.8456420898438,953.8499755859375,988.2000122070312,942.75,949.0999755859375,647905
2024-04-25,958.0452270507812,968.2000122070312,977.8499755859375,956.25,959.0499877929688,231388
2024-04-26,959.2326049804688,969.4000244140625,982.0,965.0,970.0,252118
2024-04-29,1008.36181640625,1019.0499877929688,1067.550048828125,988.0,988.0,3178517
2024-04-30,1004.10693359375,1014.75,1038.5,994.0,1038.300048828125,673481
2024-05-02,1021.7202758789062,1032.550048828125,1054.0,1014.75,1050.0,511838
2024-05-03,1010.0440063476562,1020.75,1045.3499755859375,1009.0,1044.0,238897
2024-05-06,1014.1505126953125,1024.9000244140625,1038.949951171875,998.25,1022.9500122070312,342058
2024-05-07,983.0303344726562,993.4500122070312,1039.0,974.9000244140625,1028.0,380992
2024-05-08,995.1024169921875,1005.6500244140625,1015.0,983.9000244140625,992.0,226752
2024-05-09,990.45166015625,1000.9500122070312,1023.0,976.0,1013.5999755859375,853589
2024-05-10,1020.38427734375,1031.199951171875,1039.0,996.0,1009.8499755859375,711542
2024-05-13,1027.6573486328125,1038.550048828125,1054.8499755859375,1001.1500244140625,1031.25,306120
2024-05-14,1066.4461669921875,1077.75,1088.5999755859375,1038.050048828125,1039.75,453422
2024-05-15,1102.76123046875,1114.449951171875,1124.0,1077.0999755859375,1077.75,496908
2024-05-16,1103.998046875,1115.699951171875,1135.0,1096.8499755859375,1121.1500244140625,228755
2024-05-17,1108.005615234375,1119.75,1130.0,1092.300048828125,1115.199951171875,143309
2024-05-21,1132.8919677734375,1144.9000244140625,1151.0,1112.0999755859375,1117.949951171875,354331
2024-05-22,1115.8228759765625,1127.6500244140625,1157.699951171875,1111.0,1150.0,166983
2024-05-23,1149.0704345703125,1161.25,1170.0,1127.6500244140625,1133.1500244140625,385375
2024-05-24,1165.0015869140625,1177.3499755859375,1193.0,1153.9000244140625,1170.0,166000
2024-05-27,1039.33349609375,1050.3499755859375,1177.3499755859375,1000.5499877929688,1177.3499755859375,877510
2024-05-28,1055.5616455078125,1066.75,1096.699951171875,1011.0499877929688,1040.0,398399
2024-05-29,1101.7222900390625,1113.4000244140625,1155.0,1005.5999755859375,1017.0,579254
2024-05-30,1196.220703125,1208.9000244140625,1233.75,1112.0,1188.0,1628679
2024-05-31,1403.473876953125,1418.3499755859375,1450.6500244140625,1230.0,1248.0,1411534
2024-06-03,1487.7802734375,1503.550048828125,1535.0,1430.0,1535.0,715806
2024-06-04,1339.007080078125,1353.199951171875,1490.0,1353.199951171875,1490.0,504307
2024-06-05,1210.420166015625,1223.25,1285.5,1217.9000244140625,1250.3499755859375,1311916
2024-06-06,1239.7591552734375,1252.9000244140625,1297.699951171875,1230.0,1249.0,463699
2024-06-07,1217.6929931640625,1230.5999755859375,1299.0,1200.0,1299.0,182667
2024-06-10,1263.06201171875,1276.449951171875,1283.6500244140625,1231.0,1249.0,204908
2024-06-11,1315.7535400390625,1329.699951171875,1340.25,1256.5999755859375,1289.9000244140625,224588
2024-06-12,1381.5067138671875,1396.1500244140625,1396.1500244140625,1333.0,1369.9000244140625,104374
2024-06-13,1450.5745849609375,1465.949951171875,1465.949951171875,1405.0,1418.0,212791
2024-06-14,1441.3720703125,1456.6500244140625,1497.0,1400.0,1490.0,134806
2024-06-18,1481.5958251953125,1497.300048828125,1529.449951171875,1456.6500244140625,1480.0,167842
2024-06-19,1417.4259033203125,1432.449951171875,1486.0,1425.0,1486.0,105986
2024-06-20,1420.790283203125,1435.8499755859375,1457.0,1400.0,1419.0,70125
2024-06-21,1426.677978515625,1441.800048828125,1477.0,1410.0,1439.949951171875,86135
2024-06-24,1490.9962158203125,1506.800048828125,1513.8499755859375,1434.5,1440.0,240023
2024-06-25,1540.4716796875,1556.800048828125,1582.0999755859375,1537.0,1539.0,200508
2024-06-26,1524.787841796875,1540.949951171875,1590.0,1520.0,1588.0,101921
2024-06-27,1482.9810791015625,1498.699951171875,1557.0,1480.0,1540.949951171875,77201
2024-06-28,1537.008544921875,1553.300048828125,1571.0,1488.0,1539.0,130508
2024-07-01,1529.488037109375,1545.699951171875,1599.0,1510.0,1599.0,107126
2024-07-02,1536.6619873046875,1552.949951171875,1570.0,1509.699951171875,1570.0,94004
2024-07-03,1532.75341796875,1549.0,1577.4000244140625,1530.0,1577.4000244140625,48657
2024-07-04,1464.2298583984375,1479.75,1558.949951171875,1471.550048828125,1545.0,149849
2024-07-05,1459.9749755859375,1475.449951171875,1489.0,1415.6500244140625,1479.949951171875,126750
2024-07-08,1480.2598876953125,1495.949951171875,1540.0,1460.550048828125,1494.949951171875,86178
2024-07-09,1534.7325439453125,1551.0,1565.0,1495.949951171875,1510.0,137086
2024-07-10,1481.3978271484375,1497.0999755859375,1599.0999755859375,1473.449951171875,1579.949951171875,175612
2024-07-11,1448.9913330078125,1464.3499755859375,1517.0,1430.0,1498.9000244140625,72118
2024-07-12,1431.724365234375,1446.9000244140625,1498.9000244140625,1391.1500244140625,1470.0,236738
2024-07-15,1479.072509765625,1494.75,1508.4000244140625,1375.0,1438.0,127201
2024-07-16,1480.012451171875,1495.699951171875,1530.0,1468.050048828125,1476.0999755859375,139754
2024-07-18,1489.31396484375,1505.0999755859375,1559.800048828125,1477.5,1495.9000244140625,225665
2024-07-19,1462.3497314453125,1477.8499755859375,1540.0,1450.0,1536.949951171875,279708
2024-07-22,1534.4356689453125,1550.699951171875,1551.699951171875,1420.0,1478.0,222656
2024-07-23,1526.81640625,1543.0,1574.0,1485.550048828125,1550.699951171875,124090
2024-07-24,1602.9593505859375,1619.949951171875,1620.1500244140625,1497.050048828125,1504.0,106178
2024-07-25,1654.4139404296875,1671.949951171875,1684.449951171875,1570.0,1574.0,159160
2024-07-26,1670.34521484375,1688.050048828125,1722.0,1660.0,1700.0999755859375,211206
2024-07-29,1632.9415283203125,1650.25,1690.0,1630.0,1688.050048828125,93762
2024-07-30,1625.074951171875,1642.300048828125,1653.0,1620.0,1650.0,179675
2024-07-31,1688.8985595703125,1706.800048828125,1720.0,1633.5,1669.949951171875,166411
2024-08-01,1683.25830078125,1701.0999755859375,1720.0999755859375,1640.550048828125,1695.0,469507
2024-08-02,1692.5101318359375,1710.449951171875,1777.0,1650.0,1651.0,351710
2024-08-05,1607.9068603515625,1624.949951171875,1672.0,1624.949951171875,1626.0,92207
2024-08-06,1561.3009033203125,1577.8499755859375,1650.0,1550.0,1610.0,86905
2024-08-07,1633.18896484375,1650.5,1656.699951171875,1555.0,1555.0,115994
2024-08-08,1600.485595703125,1617.449951171875,1687.0,1610.0,1687.0,95743
2024-08-09,1631.0120849609375,1648.300048828125,1675.0,1620.0,1631.0,56203
2024-08-12,1673.3631591796875,1691.0999755859375,1730.699951171875,1670.0,1688.699951171875,98231
2024-08-13,1612.359619140625,1629.449951171875,1745.0,1611.0,1745.0,54726
2024-08-14,1552.395263671875,1568.8499755859375,1691.0,1551.0,1687.800048828125,101522
2024-08-16,1629.9730224609375,1647.25,1647.25,1595.0,1599.449951171875,187938
2024-08-19,1711.459228515625,1729.5999755859375,1729.5999755859375,1678.949951171875,1690.0,121604
2024-08-20,1686.0289306640625,1703.9000244140625,1796.699951171875,1679.5999755859375,1751.6500244140625,86099
2024-08-21,1675.9359130859375,1693.699951171875,1750.0,1651.0999755859375,1715.5999755859375,63838
2024-08-22,1687.1668701171875,1705.050048828125,1714.5,1650.0999755859375,1709.800048828125,66607
2024-08-23,1674.7484130859375,1692.5,1724.0,1652.0,1714.9000244140625,73995
2024-08-26,1693.351318359375,1711.300048828125,1746.0,1672.0,1700.0,69698
2024-08-27,1684.6435546875,1702.5,1735.0,1674.0,1705.0,58471
2024-08-28,1637.4932861328125,1654.8499755859375,1729.949951171875,1647.0,1702.5,114418
2024-08-29,1612.656494140625,1629.75,1669.0,1575.0999755859375,1669.0,125778
2024-08-30,1618.0989990234375,1635.25,1658.9000244140625,1575.0,1621.0,118840
2024-09-02,1635.6131591796875,1652.949951171875,1698.0,1600.0,1635.949951171875,198563
2024-09-03,1625.619140625,1642.8499755859375,1700.0,1630.050048828125,1650.050048828125,82204
2024-09-04,1584.8018798828125,1601.5999755859375,1639.0,1586.9000244140625,1635.0,462393
2024-09-05,1565.2095947265625,1581.800048828125,1605.0,1575.0,1601.5999755859375,109882
2024-09-06,1537.800048828125,1554.0999755859375,1602.9000244140625,1535.5999755859375,1589.0,103163
2024-09-09,1607.06591796875,1624.0999755859375,1631.800048828125,1570.1500244140625,1599.0,355831
2024-09-10,1622.0570068359375,1639.25,1674.4000244140625,1593.1500244140625,1653.449951171875,142904
2024-09-11,1605.779541015625,1622.800048828125,1673.4000244140625,1605.9000244140625,1673.4000244140625,114477
2024-09-12,1586.0386962890625,1602.8499755859375,1622.800048828125,1600.0,1620.0,95033
2024-09-13,1591.0577392578125,1600.9000244140625,1614.0,1556.050048828125,1614.0,128997
2024-09-16,1570.2861328125,1580.0,1612.0,1568.5,1602.5999755859375,97747
2024-09-17,1581.7652587890625,1591.550048828125,1605.0,1560.199951171875,1576.0,85002
2024-09-18,1566.5592041015625,1576.25,1608.8499755859375,1565.0,1597.0,89370
2024-09-19,1515.872802734375,1525.25,1591.5,1505.0,1591.5,118118
2024-09-20,1509.164306640625,1518.5,1575.0,1453.199951171875,1525.25,1099070
2024-09-23,1526.010009765625,1535.449951171875,1563.949951171875,1519.949951171875,1520.949951171875,137519
2024-09-24,1568.050048828125,1577.75,1609.0,1539.0,1543.949951171875,234282
2024-09-25,1593.4429931640625,1603.300048828125,1624.0,1570.699951171875,1575.550048828125,146593
2024-09-26,1594.4368896484375,1604.300048828125,1629.0,1576.0,1623.0,291949
2024-09-27,1620.6248779296875,1630.6500244140625,1639.300048828125,1576.0,1604.300048828125,303614
2024-09-30,1590.6104736328125,1600.449951171875,1639.9000244140625,1595.0,1639.9000244140625,61929
2024-10-01,1564.6708984375,1574.3499755859375,1624.75,1570.0999755859375,1614.5999755859375,55254
2024-10-03,1547.477294921875,1557.050048828125,1589.300048828125,1511.0,1538.199951171875,72802
2024-10-04,1520.94140625,1530.3499755859375,1557.050048828125,1520.0,1540.5,88456
2024-10-07,1553.539794921875,1563.1500244140625,1680.0,1520.1500244140625,1540.0,419777
2024-10-08,1594.9337158203125,1604.800048828125,1619.0,1520.0,1531.0,103570
2024-10-09,1656.999755859375,1667.25,1720.699951171875,1599.050048828125,1618.800048828125,160360
2024-10-10,1720.1591796875,1730.800048828125,1796.0,1667.25,1678.0,450710
2024-10-11,1708.978271484375,1719.550048828125,1749.449951171875,1710.449951171875,1744.4000244140625,127441
2024-10-14,1769.70263671875,1780.6500244140625,1792.0,1731.449951171875,1731.449951171875,235216
2024-10-15,1753.70166015625,1764.550048828125,1822.0,1733.3499755859375,1794.949951171875,160798
2024-10-16,1747.688720703125,1758.5,1787.9000244140625,1748.0,1779.699951171875,82966
2024-10-17,1755.1427001953125,1766.0,1800.0,1716.5,1764.800048828125,358130
2024-10-18,1720.75537109375,1731.4000244140625,1760.0,1681.050048828125,1760.0,103746
2024-10-21,1639.6571044921875,1649.800048828125,1779.0,1633.5999755859375,1758.800048828125,155113
2024-10-22,1553.837890625,1563.449951171875,1666.5999755859375,1550.050048828125,1648.949951171875,181180
2024-10-23,1564.5218505859375,1574.199951171875,1620.949951171875,1506.0999755859375,1540.0,199051
2024-10-24,1530.134521484375,1539.5999755859375,1591.949951171875,1528.699951171875,1579.949951171875,156911
2024-10-25,1461.5587158203125,1470.5999755859375,1546.949951171875,1450.1500244140625,1539.0,139712
2024-10-28,1448.638671875,1457.5999755859375,1534.050048828125,1424.8499755859375,1466.0,145340
2024-10-29,1471.1494140625,1480.25,1510.1500244140625,1450.1500244140625,1472.699951171875,82230
2024-10-30,1490.6787109375,1499.9000244140625,1547.0,1484.4000244140625,1490.0,68998
2024-10-31,1554.831787109375,1564.449951171875,1595.0,1501.0,1510.9000244140625,154049
2024-11-01,1584.3492431640625,1594.1500244140625,1600.0,1564.5,1568.0,27388
2024-11-04,1562.2359619140625,1571.9000244140625,1594.0999755859375,1531.0,1594.0,71321
2024-11-05,1573.864013671875,1583.5999755859375,1599.9000244140625,1525.050048828125,1565.550048828125,149942
2024-11-06,1636.9736328125,1647.0999755859375,1687.9000244140625,1585.0,1598.0,106346
2024-11-07,1648.0550537109375,1658.25,1693.949951171875,1638.0999755859375,1677.0,92046
2024-11-08,1607.1083984375,1617.050048828125,1680.75,1605.8499755859375,1672.0,53813
2024-11-11,1568.6463623046875,1578.3499755859375,1632.449951171875,1561.050048828125,1625.0,67708
2024-11-12,1540.8681640625,1550.4000244140625,1616.9000244140625,1526.699951171875,1578.3499755859375,133503
2024-11-13,1393.3804931640625,1402.0,1470.25,1395.4000244140625,1450.0,533004
2024-11-14,1436.016845703125,1444.9000244140625,1492.4000244140625,1396.0,1402.050048828125,178835
2024-11-18,1441.93017578125,1450.8499755859375,1498.0,1405.5999755859375,1439.0,138323
2024-11-19,1461.85693359375,1470.9000244140625,1514.9000244140625,1451.199951171875,1498.0,80735
2024-11-21,1470.602783203125,1479.699951171875,1534.949951171875,1459.949951171875,1488.0,172247
2024-11-22,1477.7088623046875,1486.8499755859375,1496.0,1443.25,1484.3499755859375,83476
2024-11-25,1470.6524658203125,1479.75,1549.949951171875,1422.6500244140625,1528.0,385183
2024-11-26,1447.3468017578125,1456.300048828125,1498.550048828125,1450.0,1479.75,100091
2024-11-27,1472.3917236328125,1481.5,1489.449951171875,1438.0,1438.0,102615
2024-11-28,1448.8870849609375,1457.8499755859375,1500.0,1452.4000244140625,1476.800048828125,75788
2024-11-29,1464.8385009765625,1473.9000244140625,1490.0,1441.0,1450.0,153420
2024-12-02,1452.6141357421875,1461.5999755859375,1471.3499755859375,1416.199951171875,1450.0,196670
2024-12-03,1490.8277587890625,1500.050048828125,1513.8499755859375,1444.5,1444.5,200535
2024-12-04,1520.891845703125,1530.300048828125,1559.449951171875,1487.25,1507.6500244140625,143508
2024-12-05,1516.0218505859375,1525.4000244140625,1557.1500244140625,1515.0,1554.4000244140625,72838
2024-12-06,1495.001953125,1504.25,1543.449951171875,1479.050048828125,1525.449951171875,108674
2024-12-09,1461.5091552734375,1470.550048828125,1504.0,1440.0,1481.0,721966
2024-12-10,1449.9307861328125,1458.9000244140625,1499.0,1436.9000244140625,1484.199951171875,371228
2024-12-11,1414.798095703125,1423.550048828125,1461.449951171875,1421.0,1458.9000244140625,271745
2024-12-12,1430.5506591796875,1439.4000244140625,1445.449951171875,1407.9000244140625,1430.0,248342
2024-12-13,1434.923583984375,1443.800048828125,1463.0,1400.0999755859375,1431.0,268212
2024-12-16,1499.871826171875,1509.1500244140625,1525.0,1436.0,1454.0,282339
2024-12-17,1482.4296875,1491.5999755859375,1558.0,1475.0,1525.0,208566
2024-12-18,1565.6151123046875,1575.300048828125,1595.0,1475.050048828125,1501.199951171875,411751
2024-12-19,1532.519775390625,1542.0,1579.050048828125,1535.0,1545.3499755859375,151725
2024-12-20,1615.15869140625,1625.1500244140625,1652.5999755859375,1528.0,1540.0,885491
2024-12-23,1625.5443115234375,1635.5999755859375,1710.0,1605.6500244140625,1675.0,691044
2024-12-24,1590.2130126953125,1600.050048828125,1644.5,1594.1500244140625,1635.0,93507
2024-12-26,1552.3968505859375,1562.0,1611.199951171875,1549.199951171875,1600.050048828125,108902
2024-12-27,1550.16064453125,1559.75,1599.9000244140625,1545.0,1560.0,298522
2024-12-30,1575.1063232421875,1584.8499755859375,1609.449951171875,1550.9000244140625,1568.300048828125,135035
2024-12-31,1561.0433349609375,1570.699951171875,1593.75,1547.1500244140625,1589.949951171875,72603
2025-01-01,1679.759033203125,1690.1500244140625,1720.0,1562.4000244140625,1581.8499755859375,660930
2025-01-02,1681.0013427734375,1691.4000244140625,1705.0,1668.0,1687.4000244140625,141272
2025-01-03,1630.6129150390625,1640.699951171875,1705.0,1625.800048828125,1704.9000244140625,138569
2025-01-06,1531.12841796875,1540.5999755859375,1657.300048828125,1533.5999755859375,1657.300048828125,192752
2025-01-07,1574.112548828125,1583.8499755859375,1612.0,1551.0,1600.0,204849
2025-01-08,1519.947509765625,1529.3499755859375,1588.449951171875,1515.0,1587.050048828125,101692
2025-01-09,1476.56591796875,1485.699951171875,1550.5,1472.6500244140625,1529.0,84815
2025-01-10,1390.44873046875,1399.050048828125,1456.0,1391.800048828125,1450.0,317879
2025-01-13,1288.131591796875,1296.0999755859375,1419.8499755859375,1285.0,1320.0,408696
2025-01-14,1305.9713134765625,1314.050048828125,1345.4000244140625,1295.4000244140625,1345.4000244140625,240510
2025-01-15,1256.129638671875,1263.9000244140625,1327.1500244140625,1254.3499755859375,1314.050048828125,269837
2025-01-16,1308.257080078125,1316.3499755859375,1355.0,1250.699951171875,1277.0999755859375,225743
2025-01-17,1280.6280517578125,1288.550048828125,1319.0,1280.0999755859375,1314.199951171875,93169
2025-01-20,1317.0030517578125,1325.1500244140625,1338.0,1246.3499755859375,1272.75,205834
2025-01-21,1269.19873046875,1277.050048828125,1325.1500244140625,1270.0,1322.75,69104
2025-01-22,1192.97021484375,1200.3499755859375,1285.0,1190.0,1277.0,285813
2025-01-23,1190.8831787109375,1198.25,1240.0,1183.550048828125,1195.0,207196
2025-01-24,1103.2254638671875,1110.050048828125,1210.0,1097.0999755859375,1198.25,582628
2025-01-27,1075.24853515625,1081.9000244140625,1107.949951171875,1045.0,1098.0,403904
2025-01-28,1024.6116943359375,1030.949951171875,1087.550048828125,979.0,1081.9000244140625,573449
2025-01-29,1088.5164794921875,1095.25,1118.949951171875,1030.0,1040.75,288743
2025-01-30,1065.210693359375,1071.800048828125,1087.9000244140625,957.5999755859375,1061.050048828125,924570
2025-01-31,1071.1240234375,1077.75,1086.5,1049.050048828125,1074.4000244140625,195512
2025-02-01,1036.637451171875,1043.050048828125,1113.0,1026.050048828125,1084.0,151217
2025-02-03,985.6527099609375,991.75,1035.3499755859375,985.0499877929688,1023.2999877929688,695856
2025-02-04,1100.641357421875,1107.449951171875,1126.5,1002.9000244140625,1020.0,1759830
2025-02-05,1102.231689453125,1109.050048828125,1138.0,1075.050048828125,1085.300048828125,658156
2025-02-06,1101.9334716796875,1108.75,1123.3499755859375,1089.25,1111.8499755859375,253451
2025-02-07,1081.161865234375,1087.8499755859375,1125.6500244140625,1074.9000244140625,1118.0,261186
2025-02-10,1033.307861328125,1039.699951171875,1097.0,1025.199951171875,1097.0,762915
2025-02-11,985.5534057617188,991.6500244140625,1044.699951171875,976.9000244140625,1043.8499755859375,381236
2025-02-12,961.1542358398438,967.0999755859375,1015.9500122070312,946.4500122070312,1004.0,824097
2025-02-13,962.3966064453125,968.3499755859375,1009.5499877929688,962.0,979.9500122070312,234055
2025-02-14,920.7045288085938,926.4000244140625,984.4500122070312,914.9500122070312,973.1500244140625,300981
2025-02-17,913.9462890625,919.5999755859375,934.0,893.0499877929688,929.1500244140625,266027
2025-02-18,900.429931640625,906.0,912.2000122070312,853.2999877929688,879.0499877929688,850932
2025-02-19,981.92578125,988.0,1020.0,892.5499877929688,904.0,706193
2025-02-20,990.472900390625,996.5999755859375,1033.8499755859375,981.5499877929688,1001.0,321032
2025-02-21,994.2495727539062,1000.4000244140625,1032.5,986.3499755859375,996.8499755859375,190867
2025-02-24,980.4846801757812,986.5499877929688,1004.2000122070312,962.0,998.0499877929688,177481
2025-02-25,949.3771362304688,955.25,1004.7999877929688,950.0999755859375,986.5999755859375,192339
2025-02-27,944.7556762695312,950.5999755859375,966.4500122070312,916.8499755859375,966.4500122070312,183417
2025-02-28,968.0615234375,974.0499877929688,994.9500122070312,911.9000244140625,940.1500244140625,472142
2025-03-03,921.7977294921875,927.5,979.9000244140625,907.0,974.4000244140625,367593
2025-03-04,931.6865844726562,937.4500122070312,963.5,909.0,922.0,216269
2025-03-05,953.0543823242188,958.9500122070312,973.2999877929688,935.0,937.4500122070312,218504
2025-03-06,954.8930053710938,960.7999877929688,985.9500122070312,942.0,975.0,284131
2025-03-07,950.6691284179688,956.5499877929688,994.75,945.7999877929688,957.0,316638
2025-03-10,896.3551635742188,901.9000244140625,969.0,892.0,956.5499877929688,268403
2025-03-11,910.6168823242188,916.25,922.0,865.6500244140625,892.0,364103
2025-03-12,900.4796142578125,906.0499877929688,935.5499877929688,885.0999755859375,914.0,198863
2025-03-13,895.0631103515625,900.5999755859375,919.0,890.0,904.0,255987
2025-03-17,915.586181640625,921.25,944.0,886.5,900.0,263295
2025-03-18,915.586181640625,921.25,921.25,921.25,921.25,0
2025-03-19,1026.0030517578125,1032.3499755859375,1087.449951171875,944.9500122070312,944.9500122070312,2034257
2025-03-20,998.5728149414062,1004.75,1032.300048828125,983.0999755859375,1020.0,449111
2025-03-21,1028.139892578125,1034.5,1048.0,1004.0,1018.25,356305
2025-03-24,1046.0789794921875,1052.550048828125,1096.0,1042.1500244140625,1052.949951171875,598647
2025-03-25,1004.2874755859375,1010.5,1072.5999755859375,1001.1500244140625,1066.949951171875,300881
2025-03-26,999.7157592773438,1005.9000244140625,1049.9000244140625,993.4000244140625,1040.0,342705
2025-03-27,1009.7039794921875,1015.9500122070312,1033.0,991.0999755859375,1009.0,242136
2025-03-28,997.0323486328125,1003.2000122070312,1048.0999755859375,1000.0,1020.0,202816
2025-04-01,1017.9529418945312,1024.25,1042.449951171875,999.0,1003.2000122070312,225173
2025-04-02,1018.748046875,1025.050048828125,1028.6500244140625,999.0,1020.0,152041
2025-04-03,1009.7039794921875,1015.9500122070312,1035.9000244140625,1009.9500122070312,1015.0,124410
2025-04-04,975.3663940429688,981.4000244140625,1018.6500244140625,967.1500244140625,1001.2000122070312,297051
2025-04-07,924.679931640625,930.4000244140625,939.0,785.1500244140625,785.1500244140625,307006
2025-04-08,927.0154418945312,932.75,976.0,929.0499877929688,957.0,152250
2025-04-09,912.9027709960938,918.5499877929688,934.4000244140625,912.4000244140625,933.0,159898
2025-04-11,981.8760986328125,987.9500122070312,992.7999877929688,942.75,954.9000244140625,585746
2025-04-15,1017.9031982421875,1024.199951171875,1037.5,1012.7000122070312,1029.9000244140625,221647
