date_,adj close_finpipe.ns,close_finpipe.ns,high_finpipe.ns,low_finpipe.ns,open_finpipe.ns,volume_finpipe.ns
2024-02-23,209.85171508789062,215.10000610351562,219.10000610351562,214.64999389648438,218.3000030517578,742555
2024-02-26,210.38827514648438,215.64999389648438,219.5,214.5,216.14999389648438,1153561
2024-02-27,214.24191284179688,219.60000610351562,224.8000030517578,215.75,217.8000030517578,1431381
2024-02-28,211.85166931152344,217.14999389648438,223.5,216.6999969482422,221.0500030517578,1032604
2024-02-29,212.9736328125,218.3000030517578,220.8000030517578,216.35000610351562,218.25,547387
2024-03-01,217.7052764892578,223.14999389648438,227.0,219.3000030517578,219.39999389648438,969847
2024-03-04,216.6321258544922,222.0500030517578,226.35000610351562,220.64999389648438,226.0,495809
2024-03-05,218.43698120117188,223.89999389648438,225.0,219.64999389648438,222.0500030517578,1152847
2024-03-06,218.3394317626953,223.8000030517578,224.8000030517578,219.0,224.0,588768
2024-03-07,225.65643310546875,231.3000030517578,235.0,222.3000030517578,222.3000030517578,3258704
2024-03-11,219.70526123046875,225.1999969482422,235.0,224.5,232.85000610351562,1154509
2024-03-12,209.51023864746094,214.75,226.1999969482422,208.0500030517578,225.1999969482422,2067763
2024-03-13,202.2420196533203,207.3000030517578,215.89999389648438,204.0500030517578,215.75,1295072
2024-03-14,205.8517303466797,211.0,216.5,203.39999389648438,207.25,653138
2024-03-15,208.24195861816406,213.4499969482422,215.5500030517578,210.0,211.9499969482422,1092553
2024-03-18,220.8759765625,226.39999389648438,227.5,214.39999389648438,214.5500030517578,1638075
2024-03-19,214.53457641601562,219.89999389648438,225.5500030517578,219.10000610351562,225.5500030517578,582761
2024-03-20,211.6077880859375,216.89999389648438,221.6999969482422,215.1999969482422,221.0,638405
2024-03-21,218.8272247314453,224.3000030517578,226.5,216.89999389648438,218.0,843182
2024-03-22,229.85153198242188,235.60000610351562,241.39999389648438,222.3000030517578,225.0500030517578,3030302
2024-03-26,238.77825927734375,244.75,249.9499969482422,231.8000030517578,235.60000610351562,4904677
2024-03-27,243.70504760742188,249.8000030517578,252.0,244.0,244.75,2686883
2024-03-28,240.43678283691406,246.4499969482422,252.64999389648438,244.25,250.0,831154
2024-04-01,242.97335815429688,249.0500030517578,254.60000610351562,245.5,246.4499969482422,1177240
2024-04-02,242.2416534423828,248.3000030517578,253.5,245.5,249.0500030517578,730154
2024-04-03,253.60740661621094,259.95001220703125,261.79998779296875,246.85000610351562,246.9499969482422,2689363
2024-04-04,248.5830535888672,254.8000030517578,264.79998779296875,251.4499969482422,262.5,2508560
2024-04-05,248.68060302734375,254.89999389648438,257.54998779296875,252.5,255.0,683205
2024-04-08,249.02206420898438,255.25,261.25,252.39999389648438,256.0,1067711
2024-04-09,246.92454528808594,253.10000610351562,257.0,251.64999389648438,256.0,513125
2024-04-10,252.29034423828125,258.6000061035156,264.79998779296875,256.79998779296875,261.0,2567977
2024-04-12,242.436767578125,248.5,256.8999938964844,247.3000030517578,256.8999938964844,1034747
2024-04-15,241.21725463867188,247.25,253.3000030517578,239.0500030517578,244.0,1093908
2024-04-16,243.55870056152344,249.64999389648438,253.0,243.5500030517578,244.0,523185
2024-04-18,247.7050018310547,253.89999389648438,257.70001220703125,246.1999969482422,250.5,867256
2024-04-19,245.90016174316406,252.0500030517578,255.89999389648438,246.10000610351562,249.5,588646
2024-04-22,244.38795471191406,250.5,256.1499938964844,249.5,254.10000610351562,393069
2024-04-23,248.77816772460938,255.0,257.70001220703125,251.3000030517578,251.8000030517578,808884
2024-04-24,267.4121398925781,274.1000061035156,275.0,256.0,256.29998779296875,6895970
2024-04-25,264.4853515625,271.1000061035156,274.75,268.5,274.5,1125993
2024-04-26,266.4365539550781,273.1000061035156,279.6000061035156,267.0,273.0,1974220
2024-04-29,265.1682434082031,271.79998779296875,277.45001220703125,270.5,274.75,813386
2024-04-30,259.94879150390625,266.45001220703125,273.20001220703125,265.20001220703125,272.75,511761
2024-05-02,262.4853515625,269.04998779296875,271.3999938964844,264.54998779296875,267.20001220703125,573573
2024-05-03,264.1438903808594,270.75,277.25,267.04998779296875,271.0,1454104
2024-05-06,265.75360107421875,272.3999938964844,274.6499938964844,268.29998779296875,271.5,909753
2024-05-07,277.0218200683594,283.95001220703125,286.5,269.0,273.70001220703125,3544681
2024-05-08,272.2901611328125,279.1000061035156,288.0,275.3500061035156,285.0,1811920
2024-05-09,261.8512268066406,268.3999938964844,279.0,266.54998779296875,279.0,993116
2024-05-10,266.8267822265625,273.5,277.5,267.25,269.0,678543
2024-05-13,264.53411865234375,271.1499938964844,273.79998779296875,264.8500061035156,271.0,967097
2024-05-14,293.9484558105469,301.29998779296875,303.79998779296875,272.45001220703125,272.45001220703125,9385461
2024-05-15,297.411865234375,304.8500061035156,327.70001220703125,297.1000061035156,300.79998779296875,9922280
2024-05-16,288.2412109375,295.45001220703125,307.1499938964844,292.6499938964844,305.8500061035156,1617842
2024-05-17,288.28997802734375,295.5,301.3999938964844,292.29998779296875,295.45001220703125,1217749
2024-05-21,297.6557922363281,305.1000061035156,307.8999938964844,290.79998779296875,297.45001220703125,1628676
2024-05-22,306.0459289550781,313.70001220703125,315.8999938964844,300.20001220703125,306.0,1768723
2024-05-23,299.3630676269531,306.8500061035156,313.5,305.0,313.5,572039
2024-05-24,313.1678161621094,321.0,327.70001220703125,305.04998779296875,308.0,2830422
2024-05-27,303.9971618652344,311.6000061035156,321.04998779296875,310.0,321.0,704152
2024-05-28,297.1191711425781,304.54998779296875,319.8999938964844,302.0,313.0,1027655
2024-05-29,314.1921691894531,322.04998779296875,324.70001220703125,301.70001220703125,302.54998779296875,1821783
2024-05-30,303.3142395019531,310.8999938964844,322.79998779296875,309.5,318.20001220703125,1900195
2024-05-31,303.9483642578125,311.54998779296875,322.0,308.1499938964844,315.1000061035156,1276535
2024-06-03,327.7042541503906,335.8999938964844,341.0,316.1000061035156,320.0,3142916
2024-06-04,314.77752685546875,322.6499938964844,346.3999938964844,307.1000061035156,325.8999938964844,4122053
2024-06-05,332.6798400878906,341.0,349.0,316.1000061035156,328.3500061035156,1828884
2024-06-06,333.21636962890625,341.54998779296875,350.0,337.75,350.0,1079944
2024-06-07,341.7528991699219,350.29998779296875,355.8999938964844,337.0,342.6000061035156,2755154
2024-06-10,338.58221435546875,347.04998779296875,354.70001220703125,343.29998779296875,350.0,1020291
2024-06-11,332.094482421875,340.3999938964844,349.5,338.1000061035156,347.04998779296875,834171
2024-06-12,330.9725341796875,339.25,344.45001220703125,337.0,344.45001220703125,662870
2024-06-13,327.606689453125,335.79998779296875,346.95001220703125,335.20001220703125,340.95001220703125,771974
2024-06-14,324.33843994140625,332.45001220703125,338.0,331.0,338.0,501937
2024-06-18,323.31402587890625,331.3999938964844,338.29998779296875,327.29998779296875,338.29998779296875,686488
2024-06-19,321.11895751953125,329.1499938964844,333.0,325.20001220703125,333.0,514109
2024-06-20,318.192138671875,326.1499938964844,331.79998779296875,324.5,330.54998779296875,533499
2024-06-21,324.67987060546875,332.79998779296875,338.0,322.79998779296875,326.1499938964844,2552207
2024-06-24,324.7774353027344,332.8999938964844,335.70001220703125,327.20001220703125,333.75,906555
2024-06-25,326.5335388183594,334.70001220703125,340.0,329.8999938964844,334.5,1359007
2024-06-26,325.46038818359375,333.6000061035156,341.0,329.8999938964844,333.1000061035156,948681
2024-06-27,319.704345703125,327.70001220703125,334.79998779296875,323.04998779296875,334.79998779296875,520563
2024-06-28,317.5092468261719,325.45001220703125,329.25,316.5,329.1499938964844,842750
2024-07-01,324.4847717285156,332.6000061035156,334.20001220703125,321.20001220703125,327.0,814441
2024-07-02,316.8262939453125,324.75,332.5,323.5,332.5,436236
2024-07-03,323.167724609375,331.25,334.1499938964844,324.29998779296875,325.04998779296875,774082
2024-07-04,319.50921630859375,327.5,332.79998779296875,327.0,331.1499938964844,461731
2024-07-05,315.2653503417969,323.1499938964844,330.3999938964844,322.1000061035156,325.70001220703125,759104
2024-07-08,309.8019714355469,317.54998779296875,326.0,316.29998779296875,324.25,646990
2024-07-09,308.72882080078125,316.45001220703125,323.0,312.04998779296875,320.0,501964
2024-07-10,309.36297607421875,317.1000061035156,319.8500061035156,310.70001220703125,316.3999938964844,396062
2024-07-11,312.6800231933594,320.5,321.75,314.1000061035156,317.29998779296875,433582
2024-07-12,307.50933837890625,315.20001220703125,326.20001220703125,315.0,323.04998779296875,324252
2024-07-15,314.48486328125,322.3500061035156,325.0,307.5,315.25,1078418
2024-07-16,315.5092468261719,323.3999938964844,331.45001220703125,318.0,322.3500061035156,1918860
2024-07-18,323.60675048828125,331.70001220703125,334.0,317.1000061035156,325.0,2916691
2024-07-19,310.33856201171875,318.1000061035156,334.20001220703125,316.1499938964844,333.20001220703125,1400767
2024-07-22,309.7044372558594,317.45001220703125,323.29998779296875,312.6499938964844,316.0,707966
2024-07-23,312.289794921875,320.1000061035156,323.8999938964844,298.5,320.8999938964844,826058
2024-07-24,313.55804443359375,321.3999938964844,327.54998779296875,317.20001220703125,319.04998779296875,600015
2024-07-25,309.8995666503906,317.6499938964844,324.45001220703125,316.04998779296875,320.0,415007
2024-07-26,310.1434326171875,317.8999938964844,321.0,315.5,319.70001220703125,391656
2024-07-29,320.3872375488281,328.3999938964844,334.3500061035156,322.5,328.0,3712425
2024-07-30,314.3873291015625,322.25,326.5,321.5,324.5,610637
2024-07-31,310.53369140625,318.29998779296875,325.0,317.8500061035156,325.0,439755
2024-08-01,306.53375244140625,314.20001220703125,320.0,312.25,320.0,346530
2024-08-02,302.8752136230469,310.45001220703125,313.6000061035156,307.3500061035156,310.1499938964844,308812
2024-08-05,281.6071472167969,288.6499938964844,303.70001220703125,286.6499938964844,290.0,967321
2024-08-06,281.558349609375,288.6000061035156,299.8999938964844,287.0,290.1000061035156,457062
2024-08-07,282.8266296386719,289.8999938964844,293.6000061035156,281.04998779296875,291.20001220703125,914198
2024-08-08,283.21685791015625,290.29998779296875,294.45001220703125,288.04998779296875,288.04998779296875,313492
2024-08-09,283.5583190917969,290.6499938964844,296.70001220703125,290.1000061035156,292.5,355437
2024-08-12,282.33880615234375,289.3999938964844,292.0,282.75,285.0,447327
2024-08-13,276.19256591796875,283.1000061035156,291.6000061035156,282.25,290.8999938964844,381037
2024-08-14,271.168212890625,277.95001220703125,283.70001220703125,275.25,283.70001220703125,414245
2024-08-16,279.02178955078125,286.0,291.54998779296875,277.20001220703125,279.20001220703125,1373440
2024-08-19,287.8997497558594,295.1000061035156,296.5,287.20001220703125,287.20001220703125,700523
2024-08-20,285.021728515625,292.1499938964844,297.5,290.8999938964844,297.0,295017
2024-08-21,288.0948791503906,295.29998779296875,297.0,289.1000061035156,293.5,409688
2024-08-22,280.87542724609375,287.8999938964844,298.0,287.0,296.8999938964844,623632
2024-08-23,280.9242248535156,287.95001220703125,291.5,287.04998779296875,289.04998779296875,352545
2024-08-26,281.11932373046875,288.1499938964844,291.54998779296875,286.0,290.0,802959
2024-08-27,283.21685791015625,290.29998779296875,294.5,287.79998779296875,289.1499938964844,465061
2024-08-28,290.1924133300781,297.45001220703125,298.95001220703125,289.04998779296875,292.20001220703125,1080980
2024-08-29,305.7044677734375,313.3500061035156,327.70001220703125,294.3500061035156,298.45001220703125,5353808
2024-08-30,304.2410583496094,311.8500061035156,320.0,310.0,315.0,1428799
2024-09-02,303.0703430175781,310.6499938964844,313.3500061035156,305.95001220703125,312.25,757019
2024-09-03,303.363037109375,310.95001220703125,314.1499938964844,309.1000061035156,310.0,684938
2024-09-04,299.7045593261719,307.20001220703125,315.25,305.6000061035156,308.8500061035156,772444
2024-09-05,299.1191711425781,306.6000061035156,312.20001220703125,306.04998779296875,309.3999938964844,335094
2024-09-06,301.5093688964844,309.04998779296875,316.20001220703125,306.75,307.75,962962
2024-09-09,299.7045593261719,307.20001220703125,310.0,303.5,310.0,437143
2024-09-10,304.0459289550781,311.6499938964844,315.0,307.1000061035156,308.1000061035156,659725
2024-09-11,305.52117919921875,310.6499938964844,315.04998779296875,308.0,314.6499938964844,498502
2024-09-12,302.6690673828125,307.75,312.3999938964844,307.04998779296875,312.1499938964844,279215
2024-09-13,301.58721923828125,306.6499938964844,310.29998779296875,305.6499938964844,307.75,262214
2024-09-16,300.2594909667969,305.29998779296875,310.95001220703125,304.25,308.6000061035156,302860
2024-09-17,299.3743591308594,304.3999938964844,307.20001220703125,304.0,306.45001220703125,188063
2024-09-18,296.62060546875,301.6000061035156,305.6499938964844,300.0,304.70001220703125,291609
2024-09-19,302.81658935546875,307.8999938964844,309.5,297.0,303.8999938964844,697133
2024-09-20,291.2113952636719,296.1000061035156,311.95001220703125,295.04998779296875,309.0,987437
2024-09-23,291.30975341796875,296.20001220703125,298.5,291.3500061035156,297.8999938964844,548227
2024-09-24,286.6873474121094,291.5,296.0,290.1000061035156,296.0,539114
2024-09-25,283.2943115234375,288.04998779296875,292.79998779296875,286.04998779296875,291.8500061035156,569057
2024-09-26,278.1309814453125,282.79998779296875,289.04998779296875,281.54998779296875,288.8500061035156,516827
2024-09-27,276.4098815917969,281.04998779296875,286.25,279.0,283.20001220703125,814211
2024-09-30,274.04949951171875,278.6499938964844,283.54998779296875,274.04998779296875,283.54998779296875,842613
2024-10-01,273.70526123046875,278.29998779296875,280.0,275.04998779296875,280.0,760605
2024-10-03,266.6241455078125,271.1000061035156,277.79998779296875,270.0,277.79998779296875,870113
2024-10-04,267.1650695800781,271.6499938964844,273.5,265.95001220703125,270.79998779296875,748626
2024-10-07,289.5394592285156,294.3999938964844,297.79998779296875,273.5,274.95001220703125,11331824
2024-10-08,284.8678894042969,289.6499938964844,292.5,280.6000061035156,285.0,2294128
2024-10-09,281.7207336425781,286.45001220703125,295.3999938964844,285.0,289.6499938964844,912744
2024-10-10,288.16259765625,293.0,294.0,286.3500061035156,288.0,719027
2024-10-11,294.506103515625,299.45001220703125,301.45001220703125,290.6000061035156,293.20001220703125,1416992
2024-10-14,310.83203125,316.04998779296875,319.45001220703125,295.3500061035156,295.3500061035156,9638566
2024-10-15,309.9960632324219,315.20001220703125,319.25,310.8999938964844,312.0,2561254
2024-10-16,317.32305908203125,322.6499938964844,324.20001220703125,313.1499938964844,315.0,2866878
2024-10-17,307.2422790527344,312.3999938964844,324.20001220703125,311.1000061035156,324.0,1200541
2024-10-18,320.66693115234375,326.04998779296875,332.70001220703125,301.1499938964844,312.0,5904539
2024-10-21,316.73297119140625,322.04998779296875,334.29998779296875,320.0,330.0,2126953
2024-10-22,292.48992919921875,297.3999938964844,320.3500061035156,295.1499938964844,320.0,1768859
2024-10-23,296.5714111328125,301.54998779296875,309.1000061035156,291.5,300.8999938964844,1470243
2024-10-24,295.686279296875,300.6499938964844,311.0,297.5,301.6000061035156,1525236
2024-10-25,279.3111877441406,284.0,290.0,275.75,290.0,2997619
2024-10-28,284.5728454589844,289.3500061035156,295.29998779296875,277.6499938964844,282.0,976759
2024-10-29,283.9827575683594,288.75,292.70001220703125,285.3999938964844,290.8999938964844,327606
2024-10-30,290.12957763671875,295.0,302.0,286.1000061035156,291.0,746469
2024-10-31,298.3417053222656,303.3500061035156,305.8999938964844,292.3500061035156,295.0,824305
2024-11-01,300.50537109375,305.54998779296875,309.8500061035156,304.0,305.20001220703125,182799
2024-11-04,297.30902099609375,302.29998779296875,311.3500061035156,299.0,304.95001220703125,794138
2024-11-05,298.9809875488281,304.0,304.95001220703125,298.29998779296875,302.29998779296875,463668
2024-11-06,297.70245361328125,302.70001220703125,308.54998779296875,301.6000061035156,305.54998779296875,508066
2024-11-07,291.5064392089844,296.3999938964844,307.5,295.04998779296875,302.8500061035156,410701
2024-11-08,283.0976257324219,287.8500061035156,296.25,286.70001220703125,295.0,344585
2024-11-11,276.901611328125,281.54998779296875,288.8999938964844,280.75,287.95001220703125,324269
2024-11-12,270.70562744140625,275.25,284.8999938964844,273.1000061035156,282.95001220703125,373460
2024-11-13,258.9529113769531,263.29998779296875,274.95001220703125,261.25,274.5,539420
2024-11-14,260.1822814941406,264.54998779296875,272.95001220703125,261.0,261.0,484816
2024-11-18,259.05126953125,263.3999938964844,266.5,259.3500061035156,264.54998779296875,493178
2024-11-19,258.2644958496094,262.6000061035156,267.6499938964844,261.1000061035156,264.79998779296875,674094
2024-11-21,251.47840881347656,255.6999969482422,262.25,252.10000610351562,261.95001220703125,588801
2024-11-22,254.03546142578125,258.29998779296875,261.0,254.14999389648438,255.25,370763
2024-11-25,262.59185791015625,267.0,268.8999938964844,260.5,260.5,504639
2024-11-26,259.1496276855469,263.5,268.3500061035156,263.0,267.0,250910
2024-11-27,266.4766540527344,270.95001220703125,272.8500061035156,262.3500061035156,263.6000061035156,301892
2024-11-28,264.0179138183594,268.45001220703125,274.6000061035156,267.3999938964844,272.3999938964844,238824
2024-11-29,264.0179138183594,268.45001220703125,270.3999938964844,265.04998779296875,269.8999938964844,281235
2024-12-02,263.47698974609375,267.8999938964844,271.70001220703125,266.04998779296875,269.79998779296875,296574
2024-12-03,267.5584411621094,272.04998779296875,273.8500061035156,266.20001220703125,268.1000061035156,637392
2024-12-04,268.19775390625,272.70001220703125,278.0,270.3500061035156,271.79998779296875,522433
2024-12-05,270.4106140136719,274.95001220703125,277.45001220703125,272.75,273.5,285045
2024-12-06,269.03369140625,273.54998779296875,277.5,272.25,275.8999938964844,280440
2024-12-09,271.2957458496094,275.8500061035156,278.54998779296875,272.8500061035156,273.95001220703125,320392
2024-12-10,269.5254211425781,274.04998779296875,276.45001220703125,271.54998779296875,275.8500061035156,338634
2024-12-11,268.7386474609375,273.25,277.04998779296875,271.8999938964844,275.29998779296875,303233
2024-12-12,264.8046875,269.25,273.8999938964844,268.0,273.20001220703125,197733
2024-12-13,260.2314758300781,264.6000061035156,269.5,262.5,269.0,259932
2024-12-16,257.4776916503906,261.79998779296875,265.8999938964844,260.79998779296875,265.45001220703125,286929
2024-12-17,251.38006591796875,255.60000610351562,261.75,255.0,261.75,520206
2024-12-18,242.4302978515625,246.5,256.04998779296875,245.5,255.5500030517578,574369
2024-12-19,244.39727783203125,248.5,250.3000030517578,239.9499969482422,244.3000030517578,601942
2024-12-20,234.5623779296875,238.5,252.4499969482422,235.25,249.5500030517578,527791
2024-12-23,235.5950469970703,239.5500030517578,243.25,236.0500030517578,239.9499969482422,283558
2024-12-24,237.36532592773438,241.35000610351562,244.89999389648438,235.8000030517578,239.5500030517578,393392
2024-12-26,233.48052978515625,237.39999389648438,241.89999389648438,236.10000610351562,241.8000030517578,218470
2024-12-27,251.82261657714844,256.04998779296875,266.3999938964844,238.0500030517578,238.3000030517578,43285136
2024-12-30,239.43064880371094,243.4499969482422,254.75,241.60000610351562,254.75,2794317
2024-12-31,247.3969268798828,251.5500030517578,254.75,239.5500030517578,243.35000610351562,1251890
2025-01-01,244.69232177734375,248.8000030517578,255.10000610351562,248.0500030517578,253.39999389648438,690211
2025-01-02,244.59397888183594,248.6999969482422,252.64999389648438,246.3000030517578,250.0,607700
2025-01-03,244.49563598632812,248.60000610351562,254.5,247.10000610351562,250.1999969482422,685663
2025-01-06,242.77452087402344,246.85000610351562,249.89999389648438,241.0500030517578,249.60000610351562,860269
2025-01-07,236.0867919921875,240.0500030517578,249.8000030517578,239.5,248.0,797613
2025-01-08,228.8089599609375,232.64999389648438,241.9499969482422,231.5500030517578,241.9499969482422,875913
2025-01-09,221.92453002929688,225.64999389648438,233.39999389648438,224.3000030517578,232.8000030517578,1133674
2025-01-10,216.07275390625,219.6999969482422,225.5500030517578,217.0,225.0,1148990
2025-01-13,203.7791290283203,207.1999969482422,219.10000610351562,205.0,219.10000610351562,1205644
2025-01-14,203.53326416015625,206.9499969482422,212.6999969482422,204.5500030517578,209.0,1560010
2025-01-15,206.23785400390625,209.6999969482422,213.5500030517578,207.75,209.89999389648438,842793
2025-01-16,206.09034729003906,209.5500030517578,215.5,206.0,210.35000610351562,1234367
2025-01-17,204.51675415039062,207.9499969482422,210.8000030517578,205.64999389648438,210.10000610351562,793868
2025-01-20,206.77877807617188,210.25,212.0500030517578,207.35000610351562,209.64999389648438,1111617
2025-01-21,207.76226806640625,211.25,219.5,207.5,211.8000030517578,1772980
2025-01-22,203.53326416015625,206.9499969482422,213.85000610351562,205.0,212.10000610351562,674440
2025-01-23,207.56558227539062,211.0500030517578,214.85000610351562,204.5500030517578,206.35000610351562,1967919
2025-01-24,205.35272216796875,208.8000030517578,213.5,207.14999389648438,212.0,843971
2025-01-27,199.6484832763672,203.0,204.85000610351562,198.25,204.0500030517578,628045
2025-01-28,196.69801330566406,200.0,207.0,195.10000610351562,204.10000610351562,689772
2025-01-29,201.41876220703125,204.8000030517578,207.4499969482422,201.0,201.10000610351562,490813
2025-01-30,198.8125,202.14999389648438,210.0,200.6999969482422,204.85000610351562,681753
2025-01-31,201.81214904785156,205.1999969482422,206.64999389648438,202.14999389648438,202.5,413000
2025-02-01,199.97303771972656,203.3300018310547,209.89999389648438,201.1300048828125,206.5,379817
2025-02-03,198.3207550048828,201.64999389648438,205.3000030517578,200.0500030517578,203.0,391575
2025-02-04,204.77247619628906,208.2100067138672,209.8000030517578,202.7899932861328,203.6300048828125,621339
2025-02-05,199.59930419921875,202.9499969482422,212.1999969482422,202.39999389648438,210.0500030517578,844755
2025-02-06,197.31761169433594,200.6300048828125,206.3000030517578,198.8300018310547,203.00999450683594,785930
2025-02-07,193.7278594970703,196.97999572753906,201.60000610351562,196.5500030517578,200.0,880309
2025-02-10,191.79039001464844,195.00999450683594,198.99000549316406,192.80999755859375,198.4499969482422,433421
2025-02-11,188.69239807128906,191.86000061035156,197.44000244140625,187.7100067138672,196.89999389648438,637453
2025-02-12,191.495361328125,194.7100067138672,195.8000030517578,185.0500030517578,192.0,730073
2025-02-13,197.33726501464844,200.64999389648438,205.0,193.86000061035156,196.0,1167601
2025-02-14,187.05979919433594,190.1999969482422,209.5,188.2100067138672,203.49000549316406,2680352
2025-02-17,183.46022033691406,186.5399932861328,192.99000549316406,185.5500030517578,190.8300018310547,718610
2025-02-18,178.26739501953125,181.25999450683594,187.52999877929688,180.10000610351562,186.0,599869
2025-02-19,183.23402404785156,186.30999755859375,188.33999633789062,179.52000427246094,181.25999450683594,471025
2025-02-20,185.81076049804688,188.92999267578125,191.6999969482422,184.5399932861328,186.8000030517578,455667
2025-02-21,183.38156127929688,186.4600067138672,192.64999389648438,185.10000610351562,187.14999389648438,401226
2025-02-24,179.03451538085938,182.0399932861328,186.22000122070312,180.80999755859375,186.2100067138672,325190
2025-02-25,174.99237060546875,177.92999267578125,185.19000244140625,176.64999389648438,183.5500030517578,436869
2025-02-27,172.84837341308594,175.75,180.4499969482422,172.3000030517578,179.3000030517578,620077
2025-02-28,167.9702606201172,170.7899932861328,175.60000610351562,169.72000122070312,172.25,559396
2025-03-03,170.80271911621094,173.6699981689453,175.0,166.8000030517578,172.50999450683594,656658
2025-03-04,172.26812744140625,175.16000366210938,177.0,168.94000244140625,170.7100067138672,428841
2025-03-05,177.85433959960938,180.83999633789062,181.5,175.75,175.9499969482422,385481
2025-03-06,177.50027465820312,180.47999572753906,185.6199951171875,179.35000610351562,182.39999389648438,554514
2025-03-07,179.0935516357422,182.10000610351562,184.0,180.60000610351562,181.0,639548
2025-03-10,175.415283203125,178.36000061035156,183.39999389648438,176.89999389648438,182.0,400026
2025-03-11,171.5403289794922,174.4199981689453,181.2100067138672,171.10000610351562,171.10000610351562,854540
2025-03-12,169.44549560546875,172.2899932861328,178.44000244140625,169.6199951171875,175.5,873582
2025-03-13,172.00257873535156,174.88999938964844,175.5,170.6300048828125,174.0,574081
2025-03-17,165.01979064941406,167.7899932861328,175.85000610351562,166.8000030517578,175.7899932861328,740491
2025-03-18,165.01979064941406,167.7899932861328,167.7899932861328,167.7899932861328,167.7899932861328,0
2025-03-19,172.78936767578125,175.69000244140625,178.08999633789062,174.6999969482422,177.8800048828125,975364
2025-03-20,172.0812530517578,174.97000122070312,178.75,173.5,176.30999755859375,990129
2025-03-21,171.22561645507812,174.10000610351562,177.75999450683594,173.25999450683594,176.5,1226054
2025-03-24,182.30953979492188,185.3699951171875,197.0,181.10000610351562,181.99000549316406,26148347
2025-03-25,178.1297149658203,181.1199951171875,187.3000030517578,179.10000610351562,186.60000610351562,1898542
2025-03-26,173.0057373046875,175.91000366210938,182.4600067138672,175.0,182.4600067138672,1536486
2025-03-27,177.09706115722656,180.07000732421875,181.85000610351562,173.05999755859375,175.91000366210938,2052892
2025-03-28,176.9593505859375,179.92999267578125,182.0,173.0,180.0,1266755
2025-04-01,174.7465057373047,177.67999267578125,181.24000549316406,177.02999877929688,178.8300018310547,574622
2025-04-02,175.85784912109375,178.80999755859375,179.6999969482422,174.3000030517578,177.99000549316406,471519
2025-04-03,179.15255737304688,182.16000366210938,182.6999969482422,177.41000366210938,177.89999389648438,548341
2025-04-04,174.028564453125,176.9499969482422,182.0800018310547,175.9499969482422,181.5,1022371
2025-04-07,172.75001525878906,175.64999389648438,176.19000244140625,153.9199981689453,154.8000030517578,1612792
2025-04-08,170.06509399414062,172.9199981689453,180.64999389648438,172.61000061035156,177.8000030517578,681146
2025-04-09,164.72474670410156,167.49000549316406,173.89999389648438,167.10000610351562,173.89999389648438,1152411
