date_,adj close_gpil.ns,close_gpil.ns,high_gpil.ns,low_gpil.ns,open_gpil.ns,volume_gpil.ns
2024-03-07,147.28231811523438,148.97000122070312,151.77999877929688,147.75,149.82000732421875,1138745
2024-03-11,144.50416564941406,146.16000366210938,151.8000030517578,145.0,149.97999572753906,1209700
2024-03-12,139.37295532226562,140.97000122070312,148.1999969482422,140.25,146.16000366210938,1421680
2024-03-13,136.6837615966797,138.25,142.92999267578125,132.77000427246094,140.9499969482422,3803355
2024-03-14,136.88150024414062,138.4499969482422,142.77000427246094,135.8000030517578,139.0399932861328,2132215
2024-03-15,137.5636749267578,139.13999938964844,144.0,136.11000061035156,138.9199981689453,7707280
2024-03-18,133.0256805419922,134.5500030517578,141.2100067138672,132.8000030517578,139.8000030517578,2051730
2024-03-19,131.68109130859375,133.19000244140625,137.0,132.60000610351562,133.99000549316406,1950975
2024-03-20,131.5229034423828,133.02999877929688,136.72000122070312,131.60000610351562,133.0,2055910
2024-03-21,133.44091796875,134.97000122070312,136.9499969482422,133.8000030517578,133.8000030517578,1269975
2024-03-22,134.88436889648438,136.42999267578125,138.49000549316406,134.52999877929688,135.17999267578125,1239095
2024-03-26,134.62733459472656,136.1699981689453,138.91000366210938,135.05999755859375,136.42999267578125,1199405
2024-03-27,144.87985229492188,146.5399932861328,148.89999389648438,135.22000122070312,135.22000122070312,6290905
2024-03-28,149.74412536621094,151.4600067138672,154.88999938964844,146.2100067138672,148.8000030517578,4793690
2024-04-01,147.4405059814453,149.1300048828125,153.64999389648438,148.4199981689453,151.33999633789062,1280680
2024-04-02,148.093017578125,149.7899932861328,151.60000610351562,149.1999969482422,150.38999938964844,1169855
2024-04-03,148.03370666503906,149.72999572753906,151.88999938964844,149.10000610351562,150.22000122070312,1809645
2024-04-04,147.22299194335938,148.91000366210938,152.22999572753906,147.60000610351562,150.0,1199535
2024-04-05,150.1988983154297,151.9199981689453,153.60000610351562,146.00999450683594,148.47999572753906,2989720
2024-04-08,148.01393127441406,149.7100067138672,155.0,148.52000427246094,153.0,2229545
2024-04-09,149.7638702392578,151.47999572753906,153.11000061035156,149.94000244140625,151.2899932861328,1741075
2024-04-10,159.6308135986328,161.4600067138672,164.7899932861328,153.52000427246094,153.75,15310160
2024-04-12,161.80589294433594,163.66000366210938,168.60000610351562,162.0,162.0,6549170
2024-04-15,162.35955810546875,164.22000122070312,167.77999877929688,156.60000610351562,162.8000030517578,3309165
2024-04-16,167.59950256347656,169.52000427246094,171.8699951171875,163.0,164.27000427246094,4630205
2024-04-18,166.71958923339844,168.6300048828125,173.39999389648438,167.42999267578125,170.41000366210938,2956525
2024-04-19,172.03863525390625,174.00999450683594,176.0,165.8000030517578,166.0,5304380
2024-04-22,174.48065185546875,176.47999572753906,180.9600067138672,175.5,175.75999450683594,4248965
2024-04-23,171.14883422851562,173.11000061035156,177.36000061035156,172.0,177.13999938964844,1606185
2024-04-24,177.41702270507812,179.4499969482422,180.0,172.9199981689453,173.9600067138672,1865655
2024-04-25,179.5030975341797,181.55999755859375,183.0,173.02999877929688,178.25999450683594,2904615
2024-04-26,175.80548095703125,177.82000732421875,182.9600067138672,176.4499969482422,182.0,1662305
2024-04-29,172.6318359375,174.61000061035156,178.89999389648438,173.52000427246094,177.82000732421875,1539750
2024-04-30,175.9735565185547,177.99000549316406,181.27000427246094,175.0,175.6300048828125,1986840
2024-05-02,178.98899841308594,181.0399932861328,184.27999877929688,177.60000610351562,178.49000549316406,2007960
2024-05-03,182.498779296875,184.58999633789062,187.33999633789062,181.0399932861328,182.5800018310547,3949945
2024-05-06,178.2672576904297,180.30999755859375,184.97999572753906,179.0399932861328,184.60000610351562,1444385
2024-05-07,175.7263946533203,177.74000549316406,182.89999389648438,176.0,180.2100067138672,2331835
2024-05-08,179.6217498779297,181.67999267578125,184.0,176.4600067138672,176.4600067138672,1515930
2024-05-09,172.66151428222656,174.63999938964844,183.2899932861328,174.02999877929688,181.4499969482422,2189675
2024-05-10,179.69094848632812,181.75,182.52999877929688,172.0,175.1999969482422,1659790
2024-05-13,176.8534698486328,178.8800048828125,181.60000610351562,176.0,181.60000610351562,1428545
2024-05-14,177.64439392089844,179.67999267578125,182.0,179.00999450683594,180.74000549316406,1011405
2024-05-15,180.9465789794922,183.02000427246094,184.9199981689453,180.10000610351562,180.10000610351562,1348670
2024-05-16,178.2079620361328,180.25,184.3800048828125,180.0,183.32000732421875,734870
2024-05-17,179.64151000976562,181.6999969482422,183.60000610351562,178.60000610351562,180.02000427246094,1023090
2024-05-21,184.72328186035156,186.83999633789062,190.0,183.0,185.0,4299200
2024-05-22,187.19496154785156,189.33999633789062,192.55999755859375,186.0,189.39999389648438,3907805
2024-05-23,189.1129913330078,191.27999877929688,192.0,187.3000030517578,190.0,1313845
2024-05-24,183.20074462890625,185.3000030517578,191.5500030517578,185.0,191.27999877929688,1712500
2024-05-27,177.56532287597656,179.60000610351562,187.91000366210938,179.1999969482422,186.97000122070312,2071930
2024-05-28,174.29281616210938,176.2899932861328,180.6999969482422,174.60000610351562,180.0,1178550
2024-05-29,180.93667602539062,183.00999450683594,184.60000610351562,175.1999969482422,176.38999938964844,2048875
2024-05-30,179.81948852539062,181.8800048828125,183.5800018310547,180.80999755859375,183.00999450683594,1108140
2024-05-31,191.22874450683594,193.4199981689453,195.6999969482422,180.8300018310547,181.0,3935990
2024-06-03,193.77952575683594,196.0,204.7899932861328,193.60000610351562,204.0,3225475
2024-06-04,185.88992309570312,188.02000427246094,198.0,177.22000122070312,196.47000122070312,4802080
2024-06-05,183.50721740722656,185.61000061035156,195.0,177.60000610351562,195.0,3279840
2024-06-06,184.45635986328125,186.57000732421875,192.60000610351562,184.1300048828125,185.58999633789062,3118560
2024-06-07,192.8106231689453,195.02000427246094,195.60000610351562,184.00999450683594,186.57000732421875,3417875
2024-06-10,207.51214599609375,209.88999938964844,217.72999572753906,200.0,208.7899932861328,9216580
2024-06-11,207.93728637695312,210.32000732421875,212.25999450683594,207.0500030517578,212.17999267578125,1935180
2024-06-12,207.88784790039062,210.27000427246094,211.6699981689453,207.92999267578125,210.32000732421875,976715
2024-06-13,210.34963989257812,212.75999450683594,215.1999969482422,209.44000244140625,210.8800048828125,1362570
2024-06-14,213.32554626464844,215.77000427246094,220.0,213.0,213.11000061035156,2494050
2024-06-18,215.31277465820312,217.77999877929688,234.89999389648438,216.8000030517578,230.0,9156740
2024-06-19,219.6332550048828,222.14999389648438,223.52999877929688,215.33999633789062,219.60000610351562,2613520
2024-06-20,215.4610595703125,217.92999267578125,223.1999969482422,217.0,223.1999969482422,1807245
2024-06-21,224.52719116210938,227.10000610351562,227.97000122070312,217.92999267578125,219.36000061035156,3714775
2024-06-24,224.161376953125,226.72999572753906,231.72999572753906,224.47999572753906,227.10000610351562,1821790
2024-06-25,222.05551147460938,224.60000610351562,230.5,223.22000122070312,228.8000030517578,1309725
2024-06-26,219.06973266601562,221.5800018310547,227.0,216.99000549316406,225.8800048828125,1419305
2024-06-27,210.4089813232422,212.82000732421875,223.5800018310547,212.0,220.2899932861328,3208215
2024-06-28,210.4089813232422,212.82000732421875,217.67999267578125,210.25,210.60000610351562,1182285
2024-07-01,215.6884765625,218.16000366210938,219.3800048828125,213.1999969482422,213.9199981689453,1266205
2024-07-02,215.0853729248047,217.5500030517578,222.60000610351562,216.57000732421875,216.57000732421875,1084565
2024-07-03,218.7731170654297,221.27999877929688,222.97999572753906,218.39999389648438,220.0,924645
2024-07-04,219.04006958007812,221.5500030517578,225.8000030517578,220.1999969482422,222.60000610351562,729260
2024-07-05,219.09938049316406,221.61000061035156,224.0,220.39999389648438,223.44000244140625,811710
2024-07-08,215.67857360839844,218.14999389648438,225.8000030517578,217.22000122070312,221.61000061035156,778950
2024-07-09,228.5016326904297,231.1199951171875,239.13999938964844,213.30999755859375,217.0,7669800
2024-07-10,227.0581817626953,229.66000366210938,233.60000610351562,221.6199951171875,231.97999572753906,2482665
2024-07-11,226.02996826171875,228.6199951171875,230.9600067138672,225.42999267578125,229.0399932861328,905490
2024-07-12,226.6033935546875,229.1999969482422,231.0,226.47000122070312,228.16000366210938,648135
2024-07-15,220.8888702392578,223.4199981689453,229.77999877929688,222.39999389648438,227.60000610351562,860015
2024-07-16,227.94798278808594,230.55999755859375,244.7899932861328,224.39999389648438,224.39999389648438,12302595
2024-07-18,222.9354248046875,225.49000549316406,230.1999969482422,222.4499969482422,228.60000610351562,2012940
2024-07-19,215.0655975341797,217.52999877929688,225.3800048828125,216.44000244140625,225.3800048828125,1703155
2024-07-22,212.57415771484375,215.00999450683594,220.24000549316406,212.63999938964844,216.39999389648438,1303125
2024-07-23,210.55726623535156,212.97000122070312,215.67999267578125,208.0,215.2100067138672,1422005
2024-07-24,209.28187561035156,211.67999267578125,215.91000366210938,209.22999572753906,213.0,1162880
2024-07-25,207.7296600341797,210.11000061035156,214.0,204.5500030517578,204.5500030517578,1665780
2024-07-26,206.12802124023438,208.49000549316406,213.24000549316406,207.60000610351562,210.4600067138672,1501750
2024-07-29,217.09237670898438,219.5800018310547,224.0,210.0399932861328,218.8800048828125,3278230
2024-07-30,218.9510955810547,221.4600067138672,225.5800018310547,219.8000030517578,225.1999969482422,2519260
2024-07-31,222.03573608398438,224.5800018310547,227.57000732421875,220.64999389648438,223.5800018310547,3344745
2024-08-01,221.39309692382812,223.92999267578125,228.58999633789062,223.0,225.8000030517578,1884915
2024-08-02,220.9383087158203,223.47000122070312,225.8000030517578,220.30999755859375,220.39999389648438,1215010
2024-08-05,212.86087036132812,215.3000030517578,218.38999938964844,208.4199981689453,215.0,3378505
2024-08-06,221.0668487548828,223.60000610351562,225.1999969482422,218.02000427246094,218.02000427246094,2809090
2024-08-07,226.44520568847656,229.0399932861328,231.0,221.60000610351562,226.0,4163330
2024-08-08,223.00462341308594,225.55999755859375,233.38999938964844,225.0,231.0,2319350
2024-08-09,218.15025329589844,220.64999389648438,230.0,220.0,230.0,1288150
2024-08-12,209.05447387695312,211.4499969482422,221.58999633789062,210.91000366210938,221.00999450683594,2089855
2024-08-13,200.0674591064453,202.36000061035156,212.11000061035156,201.89999389648438,212.0,2135530
2024-08-14,191.1397705078125,193.3300018310547,205.8000030517578,192.32000732421875,203.3800048828125,5435155
2024-08-16,196.7521514892578,197.72000122070312,200.52999877929688,192.41000366210938,194.0,2331215
2024-08-19,197.85671997070312,198.8300018310547,201.4499969482422,197.0,199.13999938964844,1334055
2024-08-20,191.73681640625,192.67999267578125,201.17999267578125,192.3000030517578,201.17999267578125,2286700
2024-08-21,189.2888641357422,190.22000122070312,193.39999389648438,189.0,193.39999389648438,2995485
2024-08-22,190.47305297851562,191.41000366210938,196.0,190.58999633789062,191.1999969482422,2349355
2024-08-23,195.11024475097656,196.07000732421875,200.1999969482422,192.1999969482422,192.97999572753906,4885130
2024-08-26,192.06520080566406,193.00999450683594,200.60000610351562,192.61000061035156,199.0,4079410
2024-08-27,188.0051727294922,188.92999267578125,195.50999450683594,187.8000030517578,194.22000122070312,3098375
2024-08-28,185.1790771484375,186.08999633789062,192.0,185.3699951171875,190.64999389648438,2850085
2024-08-29,184.6715850830078,185.5800018310547,187.2899932861328,184.0,186.67999267578125,1937700
2024-08-30,189.00027465820312,189.92999267578125,191.97999572753906,184.47999572753906,186.9600067138672,2804745
2024-09-02,184.13421630859375,185.0399932861328,190.7899932861328,184.3800048828125,189.92999267578125,2326490
2024-09-03,183.75608825683594,184.66000366210938,189.8000030517578,183.9499969482422,185.66000366210938,1926205
2024-09-04,189.70681762695312,190.63999938964844,191.60000610351562,184.1999969482422,184.1999969482422,1754170
2024-09-05,185.6069793701172,186.52000427246094,192.36000061035156,185.80999755859375,191.8000030517578,2276205
2024-09-06,184.87060546875,185.77999877929688,188.3300018310547,184.42999267578125,186.52000427246094,1376340
2024-09-09,181.35787963867188,182.25,186.27000427246094,181.1999969482422,186.0,1200975
2024-09-10,182.96994018554688,183.8699951171875,185.5399932861328,181.39999389648438,183.0,1250105
2024-09-11,181.57679748535156,182.47000122070312,184.55999755859375,182.02000427246094,184.55999755859375,658220
2024-09-12,181.87533569335938,182.77000427246094,184.32000732421875,180.6300048828125,182.6199951171875,1133425
2024-09-13,188.92068481445312,189.85000610351562,191.1999969482422,182.80999755859375,184.0,2839800
2024-09-16,187.8559112548828,188.77999877929688,191.83999633789062,186.39999389648438,190.8000030517578,1427355
2024-09-17,187.43797302246094,188.36000061035156,190.0,186.39999389648438,189.02000427246094,1058265
2024-09-18,184.16407775878906,185.07000732421875,189.55999755859375,184.32000732421875,188.0,1260095
2024-09-19,186.17417907714844,187.08999633789062,188.0,180.97000122070312,186.47999572753906,1103435
2024-09-20,186.9105682373047,187.8300018310547,189.89999389648438,186.58999633789062,188.02000427246094,1119965
2024-09-23,196.7521514892578,197.72000122070312,199.1199951171875,189.30999755859375,190.0,5930590
2024-09-24,207.2206573486328,208.24000549316406,214.0,198.4199981689453,199.2899932861328,18770200
2024-09-25,211.559326171875,212.60000610351562,214.8300018310547,207.83999633789062,210.0,4711265
2024-09-26,211.56927490234375,212.61000061035156,214.0,207.5800018310547,212.0,2456630
2024-09-27,210.0766143798828,211.11000061035156,218.1999969482422,210.4600067138672,213.61000061035156,3098015
2024-09-30,220.91329956054688,222.0,224.5800018310547,212.9600067138672,215.0,9023385
2024-10-01,213.04202270507812,214.08999633789062,224.0,211.1199951171875,223.0,3933875
2024-10-03,208.30532836914062,209.3300018310547,217.0,208.0,212.8000030517578,2959680
2024-10-04,205.83746337890625,206.85000610351562,215.0,205.14999389648438,206.39999389648438,2124508
2024-10-07,190.76161193847656,191.6999969482422,204.39999389648438,190.10000610351562,202.0,2950279
2024-10-08,190.11480712890625,191.0500030517578,194.75,183.5,188.0,5820327
2024-10-09,192.85134887695312,193.8000030517578,198.89999389648438,188.6999969482422,193.89999389648438,1959750
2024-10-10,192.5030517578125,193.4499969482422,198.39999389648438,191.5,194.35000610351562,1498299
2024-10-11,189.9655303955078,190.89999389648438,195.85000610351562,188.4499969482422,193.5,1445727
2024-10-14,188.42312622070312,189.35000610351562,192.8000030517578,188.0,192.8000030517578,1150205
2024-10-15,189.21920776367188,190.14999389648438,194.0,186.5500030517578,190.3000030517578,1295424
2024-10-16,186.38316345214844,187.3000030517578,190.39999389648438,186.10000610351562,188.1999969482422,1315703
2024-10-17,186.7812042236328,187.6999969482422,191.8000030517578,186.39999389648438,188.0,2028561
2024-10-18,185.28854370117188,186.1999969482422,189.0,183.9499969482422,186.1999969482422,1522256
2024-10-21,192.65232849121094,193.60000610351562,195.6999969482422,183.0,187.5500030517578,4203245
2024-10-22,184.8407440185547,185.75,196.25,183.5,193.0,2873613
2024-10-23,185.03976440429688,185.9499969482422,186.9499969482422,177.75,184.8000030517578,2080393
2024-10-24,178.6710968017578,179.5500030517578,185.75,178.5,185.0,1295242
2024-10-25,172.6009521484375,173.4499969482422,181.39999389648438,171.9499969482422,180.0500030517578,1652339
2024-10-28,172.25267028808594,173.10000610351562,175.0,161.4499969482422,161.4499969482422,3202578
2024-10-29,172.6009521484375,173.4499969482422,174.8000030517578,170.1999969482422,173.10000610351562,1045592
2024-10-30,187.97532653808594,188.89999389648438,200.10000610351562,173.0500030517578,173.4499969482422,1605309
2024-10-31,194.69227600097656,195.64999389648438,196.89999389648438,184.10000610351562,190.0,2968512
2024-11-01,197.1501922607422,198.1199951171875,201.0,195.88999938964844,195.89999389648438,472651
2024-11-04,196.1949005126953,197.16000366210938,201.72999572753906,192.35000610351562,198.1199951171875,1318710
2024-11-05,196.6824951171875,197.64999389648438,200.89999389648438,194.5500030517578,197.39999389648438,1265132
2024-11-06,203.777587890625,204.77999877929688,206.39999389648438,197.5,197.6999969482422,1627134
2024-11-07,204.4542694091797,205.4600067138672,207.1999969482422,200.99000549316406,203.89999389648438,1563753
2024-11-08,201.45899963378906,202.4499969482422,204.8800048828125,198.5800018310547,203.38999938964844,1724104
2024-11-11,196.37400817871094,197.33999633789062,201.63999938964844,196.75,199.39999389648438,813303
2024-11-12,193.99571228027344,194.9499969482422,200.35000610351562,193.89999389648438,197.9499969482422,864670
2024-11-13,184.25364685058594,185.16000366210938,194.86000061035156,183.64999389648438,193.0,1549491
2024-11-14,184.54220581054688,185.4499969482422,189.0,184.0,184.0,748345
2024-11-18,186.154296875,187.07000732421875,189.47999572753906,182.11000061035156,183.3000030517578,1040663
2024-11-19,185.01986694335938,185.92999267578125,192.7899932861328,184.4499969482422,187.07000732421875,1081333
2024-11-21,180.30307006835938,181.19000244140625,192.0,180.60000610351562,187.38999938964844,1856127
2024-11-22,181.8156280517578,182.7100067138672,185.0,180.42999267578125,181.0,968678
2024-11-25,184.61187744140625,185.52000427246094,188.10000610351562,182.1699981689453,186.3000030517578,1005934
2024-11-26,186.42295837402344,187.33999633789062,187.89999389648438,184.99000549316406,185.0,725001
2024-11-27,187.6967010498047,188.6199951171875,190.0,186.85000610351562,187.33999633789062,640150
2024-11-28,188.65200805664062,189.5800018310547,192.27000427246094,188.0,188.6300048828125,586581
2024-11-29,187.4678192138672,188.38999938964844,190.5800018310547,187.0800018310547,190.0,608633
2024-12-02,191.6074676513672,192.5500030517578,193.60000610351562,185.4499969482422,188.00999450683594,1502936
2024-12-03,196.98101806640625,197.9499969482422,202.49000549316406,193.0500030517578,193.0500030517578,2005770
2024-12-04,203.56863403320312,204.57000732421875,205.39999389648438,196.0,197.9499969482422,2128909
2024-12-05,204.91201782226562,205.9199981689453,208.89999389648438,203.30999755859375,204.5,1580937
2024-12-06,213.51968383789062,214.57000732421875,221.66000366210938,206.0,206.0,8596542
2024-12-09,220.53515625,221.6199951171875,224.1999969482422,214.08999633789062,216.47000122070312,4714517
2024-12-10,229.28213500976562,230.41000366210938,235.0,222.1699981689453,223.97000122070312,8227391
2024-12-11,232.9839324951172,234.1300048828125,237.60000610351562,228.0,231.0,3405203
2024-12-12,234.4268341064453,235.5800018310547,253.39999389648438,233.02000427246094,237.5,19464766
2024-12-13,232.2574920654297,233.39999389648438,236.5,227.92999267578125,235.60000610351562,3414933
2024-12-16,232.15798950195312,233.3000030517578,238.0,230.50999450683594,232.75,2323290
2024-12-17,229.71998596191406,230.85000610351562,235.74000549316406,227.5,233.0,1754848
2024-12-18,221.4805145263672,222.57000732421875,229.0,221.10000610351562,227.0,3051906
2024-12-19,220.5849151611328,221.6699981689453,223.02999877929688,211.0,218.5,1816007
2024-12-20,217.73892211914062,218.80999755859375,225.85000610351562,217.00999450683594,223.85000610351562,1915449
2024-12-23,213.18133544921875,214.22999572753906,220.5,212.10000610351562,220.0,1934519
2024-12-24,211.20108032226562,212.24000549316406,218.0,208.42999267578125,216.99000549316406,1664928
2024-12-26,206.26535034179688,207.27999877929688,213.9499969482422,206.0,213.8000030517578,1503221
2024-12-27,206.11610412597656,207.1300048828125,210.72000122070312,206.0,207.0,1010883
2024-12-30,197.986083984375,198.9600067138672,209.00999450683594,197.5,206.0,2963541
2024-12-31,201.0908203125,202.0800018310547,204.24000549316406,198.9600067138672,199.0,1586698
2025-01-01,212.28575134277344,213.3300018310547,214.4499969482422,200.0,201.00999450683594,2607718
2025-01-02,206.66339111328125,207.67999267578125,213.5,206.25999450683594,213.0,1819294
2025-01-03,207.47938537597656,208.5,212.5,207.11000061035156,207.67999267578125,1323740
2025-01-06,200.53355407714844,201.52000427246094,208.57000732421875,198.77999877929688,207.47000122070312,1828478
2025-01-07,205.70809936523438,206.72000122070312,207.99000549316406,201.1999969482422,201.1999969482422,1582787
2025-01-08,201.19032287597656,202.17999267578125,208.32000732421875,200.35000610351562,208.22999572753906,1129053
2025-01-09,196.49343872070312,197.4600067138672,202.17999267578125,196.0,201.91000366210938,1039250
2025-01-10,192.7617950439453,193.7100067138672,199.0800018310547,191.25,196.0,1547067
2025-01-13,180.86032104492188,181.75,192.0,180.10000610351562,189.00999450683594,1955818
2025-01-14,184.54220581054688,185.4499969482422,186.66000366210938,180.38999938964844,185.11000061035156,1858503
2025-01-15,184.50241088867188,185.41000366210938,189.58999633789062,183.7899932861328,185.25999450683594,993519
2025-01-16,185.10943603515625,186.02000427246094,190.0,185.41000366210938,187.00999450683594,822136
2025-01-17,186.09457397460938,187.00999450683594,188.0,184.17999267578125,185.0,679526
2025-01-20,188.44302368164062,189.3699951171875,191.13999938964844,186.0,186.0,751425
2025-01-21,186.8408966064453,187.75999450683594,197.64999389648438,187.05999755859375,190.39999389648438,2612939
2025-01-22,182.5619659423828,183.4600067138672,190.38999938964844,179.14999389648438,189.52000427246094,1162968
2025-01-23,181.28822326660156,182.17999267578125,185.8300018310547,180.49000549316406,181.11000061035156,606172
2025-01-24,176.0838165283203,176.9499969482422,183.8000030517578,176.25999450683594,182.1999969482422,807859
2025-01-27,169.96392822265625,170.8000030517578,176.22000122070312,166.1199951171875,176.02000427246094,1680573
2025-01-28,167.0482635498047,167.8699951171875,173.4499969482422,161.5,171.3000030517578,1630608
2025-01-29,176.48187255859375,177.35000610351562,178.8699951171875,165.52000427246094,165.52000427246094,1051565
2025-01-30,175.98431396484375,176.85000610351562,180.52999877929688,176.0,176.5399932861328,890061
2025-01-31,179.34776306152344,180.22999572753906,181.39999389648438,175.60000610351562,176.5,742969
2025-02-01,184.75119018554688,185.66000366210938,187.88999938964844,179.10000610351562,179.38999938964844,888859
2025-02-03,177.00927734375,177.8800048828125,182.99000549316406,176.3000030517578,182.41000366210938,951528
2025-02-04,181.1389617919922,182.02999877929688,183.0,177.1199951171875,179.89999389648438,811506
2025-02-05,183.1391143798828,184.0399932861328,185.9499969482422,182.5,182.5,594963
2025-02-06,186.88072204589844,187.8000030517578,189.0,184.0800018310547,184.0800018310547,1276024
2025-02-07,185.9751739501953,186.88999938964844,189.8699951171875,180.89999389648438,187.52000427246094,1210616
2025-02-10,184.0347137451172,184.94000244140625,188.0,182.0,185.0,1009400
2025-02-11,175.6758270263672,176.5399932861328,188.0,174.5800018310547,184.0,1199109
2025-02-12,174.73048400878906,175.58999633789062,178.83999633789062,170.64999389648438,175.0,1298155
2025-02-13,172.3820343017578,173.22999572753906,174.99000549316406,163.64999389648438,164.0,3888713
2025-02-14,168.69020080566406,169.52000427246094,175.7899932861328,164.0,175.25,1639313
2025-02-17,174.16326904296875,175.02000427246094,175.47000122070312,164.0,169.52000427246094,1365658
2025-02-18,179.86521911621094,180.75,181.99000549316406,172.30999755859375,176.8000030517578,1901429
2025-02-19,174.28268432617188,175.13999938964844,180.0,173.02000427246094,179.99000549316406,1774421
2025-02-20,170.86947631835938,171.7100067138672,176.49000549316406,170.60000610351562,175.0,1449612
2025-02-21,172.23277282714844,173.0800018310547,175.42999267578125,169.0,171.7100067138672,839615
2025-02-24,170.0634307861328,170.89999389648438,173.1999969482422,168.61000061035156,170.00999450683594,617572
2025-02-25,166.69003295898438,167.50999450683594,172.99000549316406,165.47000122070312,170.00999450683594,713140
2025-02-27,162.66981506347656,163.47000122070312,170.0,162.00999450683594,166.0,1439009
2025-02-28,154.9875946044922,155.75,164.4499969482422,155.0,163.0,2287453
2025-03-03,150.7882537841797,151.52999877929688,158.94000244140625,145.75,155.11000061035156,2318878
2025-03-04,153.06704711914062,153.82000732421875,156.52000427246094,149.2899932861328,150.99000549316406,1700465
2025-03-05,162.92852783203125,163.72999572753906,164.7899932861328,153.3699951171875,153.89999389648438,2072612
2025-03-06,181.31808471679688,182.2100067138672,189.69000244140625,165.99000549316406,165.99000549316406,14387984
2025-03-07,178.16358947753906,179.0399932861328,183.24000549316406,175.25,179.3000030517578,2842522
2025-03-10,179.30796813964844,180.19000244140625,186.99000549316406,178.10000610351562,179.0399932861328,3042796
2025-03-11,175.974365234375,176.83999633789062,179.00999450683594,171.5500030517578,177.0,2370870
2025-03-12,168.6006317138672,169.42999267578125,177.89999389648438,168.0,177.89999389648438,2046896
2025-03-13,171.98399353027344,172.8300018310547,173.72999572753906,167.5399932861328,170.14999389648438,1451965
2025-03-17,173.904541015625,174.75999450683594,176.47999572753906,170.0,174.86000061035156,1445565
2025-03-18,173.904541015625,174.75999450683594,174.75999450683594,174.75999450683594,174.75999450683594,0
2025-03-19,180.1239471435547,181.00999450683594,184.39999389648438,180.0,180.0,1497205
2025-03-20,180.8901824951172,181.77999877929688,184.0,178.49000549316406,181.67999267578125,1114362
