date_,adj close_ashokley.ns,close_ashokley.ns,high_ashokley.ns,low_ashokley.ns,open_ashokley.ns,volume_ashokley.ns
2024-03-19,76.0475845336914,80.9000015258789,81.5,79.9749984741211,81.4749984741211,32026390
2024-03-20,75.93008422851562,80.7750015258789,81.42500305175781,80.0250015258789,81.0250015258789,15974334
2024-03-21,78.421142578125,83.42500305175781,83.5999984741211,81.30000305175781,81.69999694824219,25383800
2024-03-22,78.32713317871094,83.32499694824219,84.2249984741211,83.0250015258789,83.4000015258789,22561254
2024-03-26,79.24365997314453,84.30000305175781,85.125,83.5,83.625,40421540
2024-03-27,79.4316635131836,84.5,85.67500305175781,84.30000305175781,85.125,26132888
2024-03-28,80.48918151855469,85.625,86.30000305175781,84.7750015258789,85.3499984741211,32561196
2024-04-01,82.08721160888672,87.32499694824219,87.69999694824219,86.5,86.5,42613934
2024-04-02,82.95674133300781,88.25,89.17500305175781,87.25,87.5,69164602
2024-04-03,84.26238250732422,87.125,87.7249984741211,85.5,85.8499984741211,28497846
2024-04-04,83.65790557861328,86.5,87.4000015258789,86.2750015258789,87.0,17165246
2024-04-05,85.1086196899414,88.0,88.25,85.69999694824219,86.4000015258789,30872804
2024-04-08,85.68890380859375,88.5999984741211,89.0999984741211,87.7750015258789,88.05000305175781,44081792
2024-04-09,85.13280487060547,88.0250015258789,88.82499694824219,87.55000305175781,88.5999984741211,14565866
2024-04-10,86.31755828857422,89.25,90.30000305175781,88.0,88.1500015258789,31771134
2024-04-12,86.24502563476562,89.17500305175781,90.5999984741211,88.55000305175781,88.94999694824219,33685798
2024-04-15,84.55252075195312,87.42500305175781,88.0999984741211,86.4749984741211,87.07499694824219,23783320
2024-04-16,85.20533752441406,88.0999984741211,88.6500015258789,86.0250015258789,86.67500305175781,22929970
2024-04-18,82.06212615966797,84.8499984741211,88.25,84.5250015258789,88.25,41272370
2024-04-19,81.89287567138672,84.67500305175781,85.0,83.125,84.0,21914572
2024-04-22,83.5128402709961,86.3499984741211,86.69999694824219,85.125,85.5,25662166
2024-04-23,84.45580291748047,87.32499694824219,87.4749984741211,86.375,86.5,18262806
2024-04-24,85.88233947753906,88.80000305175781,89.19999694824219,87.19999694824219,87.75,26600942
2024-04-25,85.93069458007812,88.8499984741211,89.4000015258789,88.5250015258789,89.0,23977988
2024-04-26,89.46076965332031,92.5,93.5999984741211,88.69999694824219,89.0,96101794
2024-04-29,89.6300277709961,92.67500305175781,94.0,92.42500305175781,93.5999984741211,31350358
2024-04-30,93.16008758544922,96.32499694824219,97.125,92.82499694824219,93.375,110070380
2024-05-02,97.36717224121094,100.67500305175781,100.9749984741211,97.25,97.92500305175781,101023598
2024-05-03,97.8265609741211,101.1500015258789,102.55000305175781,100.1500015258789,101.875,52214612
2024-05-06,97.12538146972656,100.42500305175781,102.44999694824219,100.1500015258789,101.8499984741211,34852418
2024-05-07,93.86127471923828,97.05000305175781,100.8499984741211,96.25,100.7750015258789,32832788
2024-05-08,95.91645812988281,99.17500305175781,99.82499694824219,96.32499694824219,97.25,24439584
2024-05-09,94.12723541259766,97.32499694824219,101.0999984741211,97.0,99.44999694824219,29499710
2024-05-10,95.89228057861328,99.1500015258789,99.94999694824219,97.05000305175781,98.0,24783830
2024-05-13,96.40003204345703,99.67500305175781,99.9749984741211,95.0250015258789,99.7750015258789,37203290
2024-05-14,98.91460418701172,102.2750015258789,102.94999694824219,99.92500305175781,100.0250015258789,38432966
2024-05-15,97.39134979248047,100.69999694824219,102.7750015258789,100.25,102.5999984741211,21030474
2024-05-16,99.93009185791016,103.32499694824219,103.7249984741211,101.25,101.4000015258789,38964216
2024-05-17,100.51038360595703,103.92500305175781,104.9749984741211,103.19999694824219,103.67500305175781,28142158
2024-05-21,102.20288848876953,105.67500305175781,105.9749984741211,104.5250015258789,105.4749984741211,30847846
2024-05-22,100.67963409423828,104.0999984741211,105.92500305175781,103.07499694824219,105.92500305175781,22661158
2024-05-23,102.68645477294922,106.17500305175781,106.8499984741211,103.07499694824219,104.82499694824219,36384084
2024-05-24,101.88855743408203,105.3499984741211,109.7249984741211,103.5,106.375,88554974
2024-05-27,109.62571716308594,113.3499984741211,114.1500015258789,106.30000305175781,108.0,165705894
2024-05-28,109.69824981689453,113.42500305175781,115.4000015258789,112.1500015258789,113.875,54847622
2024-05-29,107.18367004394531,110.82499694824219,114.5,110.55000305175781,111.5,41723378
2024-05-30,106.264892578125,109.875,111.75,109.1500015258789,110.82499694824219,20326146
2024-05-31,108.320068359375,112.0,112.8499984741211,109.8499984741211,111.0,50448728
2024-06-03,114.3647232055664,118.25,118.9749984741211,115.5,117.5,54498356
2024-06-04,100.46202850341797,103.875,117.5,96.0,117.5,91691974
2024-06-05,108.3926010131836,112.07499694824219,112.75,102.5999984741211,107.67500305175781,58013980
2024-06-06,109.14214324951172,112.8499984741211,115.5250015258789,111.7750015258789,112.69999694824219,37184976
2024-06-07,111.92267608642578,115.7249984741211,116.07499694824219,112.07499694824219,112.8499984741211,26731196
2024-06-10,111.90817260742188,115.70999908447266,116.9749984741211,114.41000366210938,116.94999694824219,35165122
2024-06-11,115.07073974609375,118.9800033569336,119.42500305175781,115.05000305175781,116.17500305175781,27106362
2024-06-12,115.10941314697266,119.0199966430664,120.75,118.65499877929688,119.5,24494816
2024-06-13,114.50495147705078,118.3949966430664,120.26000213623047,117.7750015258789,119.44999694824219,18218174
2024-06-14,115.97985076904297,119.91999816894531,121.34500122070312,117.94499969482422,118.5,34019190
2024-06-18,115.68970489501953,119.62000274658203,121.32499694824219,119.07499694824219,120.30000305175781,25285656
2024-06-19,113.16061401367188,117.00499725341797,119.94000244140625,115.7750015258789,119.5,24333182
2024-06-20,114.5387954711914,118.43000030517578,118.94999694824219,116.6449966430664,117.00499725341797,13200150
2024-06-21,113.95367431640625,117.82499694824219,119.08000183105469,117.2750015258789,118.44999694824219,15377036
2024-06-24,116.20228576660156,120.1500015258789,120.69999694824219,115.61499786376953,116.80000305175781,35933776
2024-06-25,116.9566650390625,120.93000030517578,122.83499908447266,120.44999694824219,120.5,26178346
2024-06-26,116.14909362792969,120.09500122070312,121.94000244140625,119.6500015258789,120.80000305175781,12532872
2024-06-27,117.10173034667969,121.08000183105469,121.34500122070312,119.16500091552734,120.09500122070312,13230688
2024-06-28,116.9711685180664,120.94499969482422,121.9749984741211,120.30500030517578,120.6500015258789,11927778
2024-07-01,115.4672622680664,119.38999938964844,121.6449966430664,117.68499755859375,120.94999694824219,21545152
2024-07-02,113.4072494506836,117.26000213623047,119.5,116.7249984741211,119.44999694824219,18845198
2024-07-03,110.96520233154297,114.73500061035156,117.98500061035156,113.07499694824219,117.6500015258789,34412940
2024-07-04,109.823974609375,113.55500030517578,115.94999694824219,113.2249984741211,115.6500015258789,21922626
2024-07-05,111.00873565673828,114.77999877929688,115.2249984741211,113.0,113.5,27114862
2024-07-08,109.31138610839844,113.0250015258789,115.63999938964844,112.42500305175781,115.0,23493048
2024-07-09,110.38975524902344,114.13999938964844,115.2249984741211,113.625,113.625,26475908
2024-07-10,109.272705078125,112.98500061035156,114.63999938964844,110.625,114.25,21941350
2024-07-11,109.74177551269531,113.47000122070312,114.25,112.5999984741211,113.0,13658172
2024-07-12,108.44579315185547,112.12999725341797,114.0,111.9800033569336,113.94999694824219,18788662
2024-07-15,110.35107421875,114.0999984741211,114.34500122070312,111.69999694824219,112.5,23390542
2024-07-16,110.45262145996094,114.20500183105469,115.3499984741211,113.77999877929688,115.3499984741211,18771952
2024-07-18,110.4139404296875,114.16500091552734,115.16500091552734,112.77999877929688,114.75,16922490
2024-07-19,108.29589080810547,111.9749984741211,114.4000015258789,111.5,114.16500091552734,15625360
2024-07-22,111.55999755859375,115.3499984741211,116.4749984741211,111.26000213623047,112.57499694824219,37861868
2024-07-23,111.0425796508789,114.81500244140625,116.69999694824219,109.67500305175781,115.6449966430664,36828008
2024-07-24,112.43043518066406,116.25,116.75,113.57499694824219,114.0,13449876
2024-07-25,112.39657592773438,116.21499633789062,116.73999786376953,112.42500305175781,114.90499877929688,42066324
2024-07-26,119.14241027832031,123.19000244140625,124.44499969482422,117.55000305175781,117.55000305175781,91609748
2024-07-29,123.96361541748047,128.1750030517578,129.4250030517578,124.5,124.5,57397472
2024-07-30,122.62895965576172,126.79499816894531,128.1999969482422,125.78500366210938,128.1999969482422,20604924
2024-07-31,124.32144927978516,128.5449981689453,129.5,126.44999694824219,127.0,19254510
2024-08-01,120.98965454101562,125.0999984741211,129.22500610351562,123.4749984741211,129.22500610351562,35225422
2024-08-02,120.96546173095703,125.07499694824219,126.67500305175781,122.2249984741211,122.875,20131812
2024-08-05,117.99150085449219,122.0,123.9000015258789,120.0,120.0,32531304
2024-08-06,117.5804672241211,121.57499694824219,125.9749984741211,121.125,122.17500305175781,22140040
2024-08-07,119.58728790283203,123.6500015258789,124.3499984741211,122.0999984741211,123.17500305175781,10525734
2024-08-08,119.10372924804688,123.1500015258789,124.75,122.57499694824219,123.625,21351714
2024-08-09,122.39201354980469,126.55000305175781,127.30000305175781,123.5999984741211,124.0,23197276
2024-08-12,121.88426208496094,126.0250015258789,126.9000015258789,124.80000305175781,124.9749984741211,18834012
2024-08-13,121.71500396728516,125.8499984741211,127.625,125.5250015258789,126.67500305175781,16231708
2024-08-14,119.17625427246094,123.2249984741211,126.17500305175781,122.8499984741211,125.75,9291734
2024-08-16,123.77018737792969,127.9749984741211,128.4499969482422,124.25,124.5250015258789,22505440
2024-08-19,124.51972198486328,128.75,130.0749969482422,127.8499984741211,129.0,29246356
2024-08-20,125.72864532470703,130.0,130.875,128.4250030517578,129.0500030517578,17247826
2024-08-21,125.84955596923828,130.125,130.75,129.0749969482422,129.22500610351562,7155728
2024-08-22,126.57490539550781,130.875,131.1999969482422,129.875,130.10000610351562,8414120
2024-08-23,125.92208099365234,130.1999969482422,131.4250030517578,129.47500610351562,130.97500610351562,11549182
2024-08-26,125.80118560791016,130.0749969482422,130.5749969482422,129.27499389648438,130.02499389648438,9555442
2024-08-27,126.7683334350586,131.0749969482422,132.3249969482422,129.3000030517578,130.0749969482422,18768088
2024-08-28,125.9462661743164,130.22500610351562,131.6750030517578,130.0,131.25,8795166
2024-08-29,122.73050689697266,126.9000015258789,130.47500610351562,125.92500305175781,130.0,21151184
2024-08-30,124.01197052001953,128.22500610351562,129.3000030517578,125.55000305175781,127.5999984741211,31632590
2024-09-02,121.5457534790039,125.67500305175781,129.0500030517578,125.2249984741211,129.0500030517578,14783796
2024-09-03,121.37651062011719,125.5,126.25,124.9749984741211,125.75,12636904
2024-09-04,121.13471984863281,125.25,126.05000305175781,123.80000305175781,123.9000015258789,10904898
2024-09-05,121.44903564453125,125.57499694824219,127.375,125.1500015258789,126.44999694824219,17083868
2024-09-06,119.8290786743164,123.9000015258789,125.94999694824219,123.19999694824219,125.94999694824219,10130918
2024-09-09,117.94314575195312,121.94999694824219,123.92500305175781,121.05000305175781,123.92500305175781,12815418
2024-09-10,120.04668426513672,124.125,124.9000015258789,122.19999694824219,122.32499694824219,9994230
2024-09-11,116.80675506591797,120.7750015258789,124.7249984741211,120.07499694824219,124.0999984741211,14661330
2024-09-12,119.03118133544922,123.07499694824219,123.94999694824219,121.0,122.2249984741211,19828720
2024-09-13,118.78939056396484,122.82499694824219,124.2750015258789,122.5999984741211,124.0,8606488
2024-09-16,117.89479064941406,121.9000015258789,124.0999984741211,121.6500015258789,122.9749984741211,11744304
2024-09-17,116.44408416748047,120.4000015258789,122.32499694824219,118.92500305175781,121.9000015258789,10635992
2024-09-18,114.09874725341797,117.9749984741211,120.19999694824219,117.4000015258789,120.19999694824219,14948232
2024-09-19,114.87246704101562,118.7750015258789,119.25,116.5250015258789,119.0,28415400
2024-09-20,115.01753997802734,118.92500305175781,119.7750015258789,117.82499694824219,119.0,20618640
2024-09-23,114.34053802490234,118.2249984741211,120.0,117.5250015258789,119.25,22399168
2024-09-24,114.75157165527344,118.6500015258789,119.55000305175781,118.17500305175781,118.2249984741211,12205088
2024-09-25,115.25932312011719,119.17500305175781,119.5999984741211,117.57499694824219,118.6500015258789,11325284
2024-09-26,116.63750457763672,120.5999984741211,121.0,118.17500305175781,119.17500305175781,25497280
2024-09-27,115.83960723876953,119.7750015258789,121.3499984741211,119.125,120.4749984741211,12707940
2024-09-30,113.8327865600586,117.69999694824219,120.5,117.25,119.7750015258789,20393380
2024-10-01,115.15294647216797,119.06500244140625,121.09500122070312,116.75,117.94999694824219,23234612
2024-10-03,111.55999755859375,115.3499984741211,118.375,114.66999816894531,116.98999786376953,14663554
2024-10-04,108.99223327636719,112.69499969482422,116.0,111.93499755859375,116.0,34738898
2024-10-07,107.5560302734375,111.20999908447266,113.69499969482422,109.5999984741211,112.69499969482422,21221914
2024-10-08,107.5802001953125,111.23500061035156,112.30000305175781,110.04499816894531,111.0250015258789,13475550
2024-10-09,107.2658920288086,110.91000366210938,112.0199966430664,107.5999984741211,110.0,50036824
2024-10-10,109.14214324951172,112.8499984741211,113.20999908447266,109.74500274658203,111.8499984741211,33584298
2024-10-11,110.18665313720703,113.93000030517578,114.41000366210938,112.0,112.9749984741211,30659282
2024-10-14,110.59769439697266,114.3550033569336,115.32499694824219,113.07499694824219,114.34500122070312,15795796
2024-10-15,109.43228912353516,113.1500015258789,114.79499816894531,111.94999694824219,114.75,21254680
2024-10-16,108.49414825439453,112.18000030517578,112.83000183105469,111.38999938964844,112.6500015258789,9963690
2024-10-17,106.17301177978516,109.77999877929688,112.5,109.18499755859375,111.94499969482422,24935554
2024-10-18,107.9719009399414,111.63999938964844,111.94999694824219,108.9000015258789,109.25,9515960
2024-10-21,105.3219223022461,108.9000015258789,112.0999984741211,108.61000061035156,111.63999938964844,11199752
2024-10-22,102.79767608642578,106.29000091552734,109.87000274658203,105.875,108.99500274658203,15587840
2024-10-23,103.53754425048828,107.05500030517578,108.03500366210938,105.44499969482422,106.0,13238930
2024-10-24,105.06078338623047,108.62999725341797,109.16999816894531,107.07499694824219,107.25,17420980
2024-10-25,103.4843521118164,107.0,109.62999725341797,105.43499755859375,109.44999694824219,20613028
2024-10-28,102.46401977539062,105.94499969482422,108.19999694824219,105.75,106.80000305175781,16141458
2024-10-29,100.65545654296875,104.07499694824219,106.25,103.08999633789062,106.0,22038004
2024-10-30,101.25508117675781,104.69499969482422,106.07499694824219,103.30000305175781,103.9000015258789,11216658
2024-10-31,100.66996765136719,104.08999633789062,105.21499633789062,103.40499877929688,104.72000122070312,13431480
2024-11-01,101.18738555908203,104.625,105.125,104.0,104.8949966430664,2325654
2024-11-04,100.92626953125,104.3550033569336,105.3499984741211,101.0,105.3499984741211,22814766
2024-11-05,102.43983459472656,105.91999816894531,106.44999694824219,103.50499725341797,104.34500122070312,11504482
2024-11-06,104.26290130615234,107.80500030517578,108.25,105.91999816894531,106.92500305175781,12700484
2024-11-07,104.40313720703125,107.94999694824219,108.9000015258789,106.875,108.9000015258789,15746944
2024-11-08,107.29972839355469,110.94499969482422,111.3499984741211,105.26000213623047,107.94999694824219,42041828
2024-11-11,108.48448181152344,112.16999816894531,115.2249984741211,111.47000122070312,112.0,36243744
2024-11-12,106.92737579345703,110.55999755859375,113.0,109.58000183105469,112.5999984741211,16884116
2024-11-13,105.1381607055664,108.70999908447266,110.08999633789062,107.12999725341797,109.0,18274916
2024-11-14,105.21070861816406,108.78500366210938,109.79499816894531,107.41000366210938,108.70999908447266,9636734
2024-11-18,106.50666809082031,110.125,110.62000274658203,107.875,108.77999877929688,11243872
2024-11-19,108.01460266113281,110.66999816894531,112.86499786376953,108.13999938964844,108.75,16245712
2024-11-21,106.82386779785156,109.44999694824219,109.94499969482422,107.18499755859375,109.31500244140625,20929238
2024-11-22,109.29318237304688,111.9800033569336,112.44499969482422,109.6050033569336,109.66500091552734,12284154
2024-11-25,114.63681030273438,117.45500183105469,117.91000366210938,113.0,113.0,36861548
2024-11-26,112.99223327636719,115.7699966430664,117.875,115.5,117.5,10765920
2024-11-27,114.61241149902344,117.43000030517578,117.8550033569336,115.7699966430664,116.5,10538302
2024-11-28,113.01175689697266,115.79000091552734,118.52999877929688,115.18000030517578,118.0250015258789,18330490
2024-11-29,113.2557601928711,116.04000091552734,116.4000015258789,114.6050033569336,116.0,13682648
2024-12-02,112.15287780761719,114.91000366210938,115.7249984741211,113.08999633789062,114.75,13793056
2024-12-03,114.76856231689453,117.58999633789062,117.94000244140625,114.80500030517578,115.3499984741211,14635306
2024-12-04,114.1829605102539,116.98999786376953,117.98999786376953,116.05999755859375,117.5999984741211,16200684
2024-12-05,113.504638671875,116.29499816894531,117.30000305175781,115.6449966430664,117.0,9311856
2024-12-06,113.30455780029297,116.08999633789062,117.0999984741211,115.19999694824219,116.3499984741211,8057688
2024-12-09,111.5867919921875,114.33000183105469,117.0,114.05000305175781,116.20999908447266,11975484
2024-12-10,111.73319244384766,114.4800033569336,115.375,113.75,114.5250015258789,10643216
2024-12-11,112.8165512084961,115.58999633789062,115.97000122070312,114.34500122070312,114.5,8008332
2024-12-12,112.24070739746094,115.0,115.80500030517578,114.66999816894531,115.57499694824219,8171548
2024-12-13,113.18743896484375,115.97000122070312,116.49500274658203,112.87000274658203,115.9749984741211,16607242
2024-12-16,114.6026382446289,117.41999816894531,117.75,114.59500122070312,116.0,11406544
2024-12-17,112.65062713623047,115.41999816894531,118.30500030517578,114.80000305175781,117.41999816894531,17905616
2024-12-18,108.74173736572266,111.41500091552734,115.41999816894531,110.91999816894531,115.41999816894531,15727724
2024-12-19,106.98003387451172,109.61000061035156,110.875,107.8499984741211,108.0,9152564
2024-12-20,106.03331756591797,108.63999938964844,110.44999694824219,108.19499969482422,109.87000274658203,15682738
2024-12-23,106.84339904785156,109.47000122070312,111.37999725341797,108.67500305175781,108.67500305175781,9698716
2024-12-24,107.3021240234375,109.94000244140625,110.94499969482422,108.99500274658203,109.56500244140625,8457926
2024-12-26,107.42900085449219,110.06999969482422,110.4749984741211,109.01000213623047,110.0,8098688
2024-12-27,107.60955810546875,110.25499725341797,111.875,109.87000274658203,110.2750015258789,4666774
2024-12-30,109.0101318359375,111.69000244140625,112.3499984741211,109.0250015258789,110.25,13401864
2024-12-31,107.60468292236328,110.25,111.0,109.66999816894531,111.0,6469510
2025-01-01,108.73685455322266,111.41000366210938,111.98999786376953,109.6050033569336,110.0,3854562
2025-01-02,115.20777130126953,118.04000091552734,119.0999984741211,112.13500213623047,112.8499984741211,40788608
2025-01-03,114.25616455078125,117.06500244140625,118.25,116.17500305175781,118.0,11625344
2025-01-06,110.36677551269531,113.08000183105469,117.06500244140625,112.65499877929688,117.0,7541810
2025-01-07,109.56645202636719,112.26000213623047,114.5999984741211,111.7750015258789,113.16000366210938,8939686
2025-01-08,108.69293212890625,111.36499786376953,112.4000015258789,110.55000305175781,112.2300033569336,11997500
2025-01-09,104.62786102294922,107.19999694824219,111.45500183105469,106.95500183105469,110.7750015258789,12998912
2025-01-10,102.7588119506836,105.28500366210938,107.30500030517578,103.80000305175781,107.19499969482422,16022686
2025-01-13,98.79622650146484,101.2249984741211,104.49500274658203,100.94499969482422,103.98500061035156,12312576
2025-01-14,102.50505065917969,105.0250015258789,105.69499969482422,101.5250015258789,101.54499816894531,5900706
2025-01-15,100.8604736328125,103.33999633789062,106.04499816894531,102.19999694824219,105.5250015258789,6852198
2025-01-16,101.46072387695312,103.95500183105469,105.65499877929688,103.7750015258789,104.8949966430664,10451924
2025-01-17,100.81655883789062,103.29499816894531,104.43499755859375,102.66999816894531,103.95500183105469,6503312
2025-01-20,102.10000610351562,104.61000061035156,104.91000366210938,102.5250015258789,103.75,10950000
2025-01-21,99.92351531982422,102.37999725341797,105.44999694824219,102.07499694824219,105.0,11790436
2025-01-22,100.92391967773438,103.40499877929688,104.48999786376953,102.25,103.0,20175578
2025-01-23,101.37776184082031,103.87000274658203,104.67500305175781,102.0,103.2300033569336,9187844
2025-01-24,99.69903564453125,102.1500015258789,104.33999633789062,101.82499694824219,103.5,19779840
2025-01-27,96.27812957763672,98.6449966430664,101.34500122070312,97.67500305175781,101.0,13457514
2025-01-28,99.90886688232422,102.36499786376953,103.8550033569336,98.51000213623047,99.375,23240006
2025-01-29,100.54815673828125,103.0199966430664,103.27999877929688,101.6500015258789,102.17500305175781,12922486
2025-01-30,102.64169311523438,105.16500091552734,105.7249984741211,102.69000244140625,103.0199966430664,14928366
2025-01-31,105.81370544433594,108.41500091552734,109.5,104.43499755859375,104.82499694824219,13116114
2025-02-01,100.6994400024414,103.17500305175781,110.53500366210938,102.00499725341797,108.94999694824219,27247028
2025-02-03,99.50871276855469,101.95500183105469,103.3949966430664,99.81999969482422,103.17500305175781,21291626
2025-02-04,103.29560852050781,105.83499908447266,105.99500274658203,103.48999786376953,104.0,13829256
2025-02-05,102.9784164428711,105.51000213623047,106.99500274658203,105.25,105.94999694824219,4982690
2025-02-06,102.37816619873047,104.8949966430664,106.23500061035156,104.16999816894531,105.51000213623047,4793854
2025-02-07,103.48106384277344,106.0250015258789,108.12000274658203,104.3949966430664,104.98999786376953,7877896
2025-02-10,102.04145050048828,104.55000305175781,106.0,104.27999877929688,105.5,2787106
2025-02-11,99.4111099243164,101.8550033569336,104.74500274658203,100.42500305175781,104.2750015258789,7088702
2025-02-12,107.0434799194336,109.67500305175781,110.44999694824219,99.82499694824219,102.0,73022266
2025-02-13,105.93083190917969,108.53500366210938,112.62999725341797,108.18499755859375,110.30000305175781,47542286
2025-02-14,104.35946655273438,106.92500305175781,109.3550033569336,105.88999938964844,108.5999984741211,15651978
2025-02-17,109.12236785888672,111.80500030517578,112.25,104.67500305175781,106.5,41594672
2025-02-18,108.47332763671875,111.13999938964844,111.69999694824219,108.71499633789062,111.67500305175781,14740792
2025-02-19,110.00078582763672,112.70500183105469,113.08999633789062,109.4800033569336,109.82499694824219,12602396
2025-02-20,110.52782440185547,113.24500274658203,113.9000015258789,111.23500061035156,112.24500274658203,12749270
2025-02-21,108.59532928466797,111.26499938964844,114.19499969482422,110.07499694824219,113.05999755859375,11291962
2025-02-24,108.86860656738281,111.54499816894531,111.94000244140625,109.6500015258789,110.0,12662692
2025-02-25,110.8889389038086,113.61499786376953,114.19499969482422,110.8550033569336,111.48999786376953,19793824
2025-02-27,110.01053619384766,112.71499633789062,113.79499816894531,111.17500305175781,113.75,14564826
2025-02-28,103.9153823852539,106.47000122070312,111.20500183105469,105.66000366210938,110.99500274658203,26693850
2025-03-03,101.95360565185547,104.45999908447266,109.79499816894531,102.81999969482422,108.0,13489116
2025-03-04,100.98247528076172,103.46499633789062,104.75,101.58000183105469,103.0,17913698
2025-03-05,102.09513092041016,104.6050033569336,106.25,102.92500305175781,103.0,22003930
2025-03-06,102.7734603881836,105.30000305175781,106.9000015258789,105.0,106.0,10167814
2025-03-07,102.373291015625,104.88999938964844,106.32499694824219,104.58000183105469,105.20999908447266,8597008
2025-03-10,100.9141616821289,103.3949966430664,106.34500122070312,102.94499969482422,105.12999725341797,9597488
2025-03-11,97.58110046386719,99.9800033569336,102.41999816894531,98.80500030517578,102.0,25874734
2025-03-12,95.7022933959961,98.05500030517578,100.44999694824219,96.44999694824219,100.0,31387772
2025-03-13,95.95604705810547,98.31500244140625,99.0999984741211,97.76000213623047,98.3499984741211,10587842
2025-03-17,96.8490982055664,99.2300033569336,99.97000122070312,98.13999938964844,98.75,17868720
2025-03-18,96.8490982055664,99.2300033569336,99.2300033569336,99.2300033569336,99.2300033569336,0
2025-03-19,100.37735748291016,102.84500122070312,103.98999786376953,102.0,102.34500122070312,15342412
2025-03-20,101.2508773803711,103.73999786376953,104.75,102.84500122070312,103.52999877929688,9247912
2025-03-21,102.89057159423828,105.41999816894531,106.1500015258789,102.66000366210938,103.73999786376953,15463156
