date_,adj close_jmfinancil.ns,close_jmfinancil.ns,high_jmfinancil.ns,low_jmfinancil.ns,open_jmfinancil.ns,volume_jmfinancil.ns
2024-04-18,75.53839111328125,79.75,82.55000305175781,79.4000015258789,82.05000305175781,2013865
2024-04-19,76.53294372558594,80.80000305175781,81.1500015258789,78.0,79.5,2777626
2024-04-22,77.33805847167969,81.6500015258789,82.0,80.5,81.94999694824219,1553174
2024-04-23,77.00654602050781,81.30000305175781,82.19999694824219,80.94999694824219,82.05000305175781,1891944
2024-04-24,78.61676025390625,83.0,84.1500015258789,81.44999694824219,81.5999984741211,4505787
2024-04-25,78.00109100341797,82.3499984741211,83.5999984741211,81.80000305175781,83.55000305175781,2330830
2024-04-26,77.5748519897461,81.9000015258789,83.0,81.69999694824219,82.3499984741211,1349249
2024-04-29,77.19597625732422,81.5,82.5,80.80000305175781,82.0,2209021
2024-04-30,84.20518493652344,88.9000015258789,90.3499984741211,82.30000305175781,82.3499984741211,32845416
2024-05-02,79.99018859863281,84.44999694824219,89.1500015258789,84.0,89.0,8028440
2024-05-03,80.9373779296875,85.44999694824219,87.05000305175781,83.5999984741211,85.80000305175781,6381464
2024-05-06,78.80619812011719,83.19999694824219,86.05000305175781,82.5,86.0,2856851
2024-05-07,77.6222152709961,81.94999694824219,83.30000305175781,80.55000305175781,83.25,2395255
2024-05-08,77.10125732421875,81.4000015258789,82.6500015258789,80.9000015258789,81.3499984741211,1183333
2024-05-09,75.06480407714844,79.25,82.19999694824219,78.69999694824219,81.69999694824219,2041035
2024-05-10,75.91726684570312,80.1500015258789,81.19999694824219,77.94999694824219,79.0,2184517
2024-05-13,75.63311004638672,79.8499984741211,80.44999694824219,77.9000015258789,80.25,1484181
2024-05-14,76.0119857788086,80.25,80.9000015258789,79.19999694824219,79.8499984741211,1466762
2024-05-15,76.48558044433594,80.75,81.9000015258789,80.4000015258789,80.5999984741211,1467416
2024-05-16,77.76429748535156,82.0999984741211,83.0,80.94999694824219,81.0,1750168
2024-05-17,77.29069519042969,81.5999984741211,83.5,81.19999694824219,82.5999984741211,2480328
2024-05-21,77.48014068603516,81.80000305175781,82.75,80.4000015258789,82.19999694824219,2819734
2024-05-22,78.14317321777344,82.5,82.80000305175781,80.80000305175781,82.05000305175781,2360255
2024-05-23,75.68047332763672,79.9000015258789,81.94999694824219,79.5,81.5999984741211,5782293
2024-05-24,73.97552490234375,78.0999984741211,81.0999984741211,77.5999984741211,79.9000015258789,5119047
2024-05-27,77.8590087890625,82.19999694824219,82.5999984741211,77.0,77.80000305175781,10922935
2024-05-28,77.5748519897461,81.9000015258789,85.05000305175781,81.5999984741211,83.19999694824219,6622698
2024-05-29,76.81710052490234,81.0999984741211,82.05000305175781,80.4000015258789,82.0,2454043
2024-05-30,75.63311004638672,79.8499984741211,81.55000305175781,79.5999984741211,81.55000305175781,1343899
2024-05-31,74.44912719726562,78.5999984741211,80.80000305175781,78.0999984741211,80.0999984741211,2023467
2024-06-03,75.49103546142578,79.69999694824219,80.94999694824219,78.4000015258789,80.94999694824219,4841868
2024-06-04,71.03923797607422,75.0,79.94999694824219,69.0,79.94999694824219,7575959
2024-06-05,72.69683074951172,76.75,77.5,72.9000015258789,75.5,4363089
2024-06-06,74.16497039794922,78.30000305175781,79.3499984741211,77.25,78.19999694824219,2212367
2024-06-07,77.61563110351562,79.8499984741211,81.05000305175781,76.69999694824219,77.25,3558916
2024-06-10,75.78824615478516,77.97000122070312,80.5,77.81999969482422,80.5,4134468
2024-06-11,76.29368591308594,78.48999786376953,79.06999969482422,77.8499984741211,78.9000015258789,3244995
2024-06-12,77.99472045898438,80.23999786376953,81.12999725341797,78.41000366210938,78.98999786376953,7208144
2024-06-13,82.00916290283203,84.37000274658203,85.5,81.2300033569336,81.4000015258789,17703981
2024-06-14,81.37734985351562,83.72000122070312,86.25,83.30999755859375,84.9000015258789,5634441
2024-06-18,81.98971557617188,84.3499984741211,85.58000183105469,83.61000061035156,83.72000122070312,3016054
2024-06-19,80.16232299804688,82.47000122070312,84.88999938964844,81.83999633789062,84.8499984741211,2731524
2024-06-20,84.86688995361328,87.30999755859375,88.4000015258789,82.7300033569336,83.08999633789062,9389842
2024-06-21,80.9593734741211,83.29000091552734,86.52999877929688,82.55999755859375,84.20999908447266,12242682
2024-06-24,80.4636459350586,82.77999877929688,84.30000305175781,82.05000305175781,83.31999969482422,2360486
2024-06-25,80.38587951660156,82.69999694824219,85.08000183105469,82.4000015258789,82.69999694824219,2545162
2024-06-26,82.31047821044922,84.68000030517578,85.0,82.2300033569336,83.45999908447266,4534761
2024-06-27,83.10753631591797,85.5,86.0,84.0,84.68000030517578,4298902
2024-06-28,85.10989379882812,87.55999755859375,89.58999633789062,85.08000183105469,85.5,7222160
2024-07-01,86.59707641601562,89.08999633789062,89.4800033569336,87.11000061035156,88.5,4478789
2024-07-02,87.95790100097656,90.48999786376953,92.30000305175781,88.36000061035156,88.44999694824219,6852564
2024-07-03,88.1231460571289,90.66000366210938,92.0,90.20999908447266,91.94999694824219,1955157
2024-07-04,89.19236755371094,91.76000213623047,92.29000091552734,90.43000030517578,91.25,3023685
2024-07-05,95.49104309082031,98.23999786376953,99.75,91.48999786376953,91.76000213623047,9556887
2024-07-08,93.41092681884766,96.0999984741211,101.25,95.44999694824219,100.0,8120333
2024-07-09,92.1861801147461,94.83999633789062,97.56999969482422,94.16000366210938,96.80000305175781,2534737
2024-07-10,89.93109893798828,92.5199966430664,97.94000244140625,92.0,95.0,9914712
2024-07-11,90.48514556884766,93.08999633789062,94.80000305175781,92.58000183105469,93.66999816894531,2450075
2024-07-12,91.42800903320312,94.05999755859375,95.5,92.94000244140625,93.30000305175781,2286071
2024-07-15,92.39031219482422,95.05000305175781,96.5999984741211,91.58999633789062,94.19999694824219,3202472
2024-07-16,96.55054473876953,99.33000183105469,101.7300033569336,96.0,96.0,15580780
2024-07-18,94.67455291748047,97.4000015258789,100.9000015258789,96.94000244140625,99.26000213623047,3702746
2024-07-19,91.35025024414062,93.9800033569336,97.98999786376953,93.30999755859375,97.44000244140625,2598686
2024-07-22,92.33198547363281,94.98999786376953,95.80999755859375,91.91000366210938,92.55999755859375,2363113
2024-07-23,93.4400863647461,96.12999725341797,96.69000244140625,89.91000366210938,95.05000305175781,3626381
2024-07-24,96.60887145996094,99.38999938964844,100.0,95.86000061035156,96.01000213623047,3620351
2024-07-25,97.14347839355469,99.94000244140625,101.0,96.19999694824219,96.19999694824219,2506829
2024-07-26,99.90400695800781,102.77999877929688,105.30000305175781,99.94000244140625,100.0,8700592
2024-07-29,99.58323669433594,102.44999694824219,104.30000305175781,101.5999984741211,103.36000061035156,3321925
2024-07-30,100.71078491210938,103.61000061035156,104.5,101.76000213623047,102.93000030517578,2531904
2024-07-31,101.83831787109375,104.7699966430664,106.05999755859375,103.76000213623047,104.5,3996234
2024-08-01,100.82742309570312,103.7300033569336,105.9000015258789,103.08999633789062,105.0,2392324
2024-08-02,100.4191665649414,103.30999755859375,104.38999938964844,102.0,103.0,2705045
2024-08-05,96.07424926757812,98.83999633789062,102.19000244140625,96.83000183105469,98.98999786376953,4112857
2024-08-06,95.8506851196289,98.61000061035156,101.81999969482422,97.0,100.5,2430106
2024-08-07,95.14112091064453,97.87999725341797,98.45999908447266,95.05999755859375,97.69999694824219,5923756
2024-08-08,96.0256576538086,98.79000091552734,100.33000183105469,97.5199966430664,97.58999633789062,5030614
2024-08-09,94.52874755859375,97.25,100.18000030517578,97.0,98.98999786376953,1583418
2024-08-12,93.42064666748047,96.11000061035156,97.19999694824219,94.94000244140625,97.01000213623047,1348329
2024-08-13,91.31137084960938,93.94000244140625,97.73999786376953,93.41999816894531,96.30000305175781,1500423
2024-08-14,88.38558959960938,90.93000030517578,95.0,90.11000061035156,94.01000213623047,2480304
2024-08-16,88.23979187011719,90.77999877929688,92.33999633789062,89.87000274658203,91.48999786376953,3092078
2024-08-19,89.75614166259766,92.33999633789062,96.19999694824219,91.0999984741211,92.1500015258789,4185659
2024-08-20,91.40857696533203,94.04000091552734,96.19999694824219,92.20999908447266,93.0,4597152
2024-08-21,90.03801727294922,92.62999725341797,95.55000305175781,92.36000061035156,94.0999984741211,3417559
2024-08-22,89.74642181396484,92.33000183105469,94.08000183105469,91.91999816894531,93.6500015258789,2837784
2024-08-23,89.15348815917969,91.72000122070312,93.18000030517578,91.41000366210938,92.98999786376953,1837171
2024-08-26,99.6804428100586,102.55000305175781,105.9000015258789,92.30999755859375,93.05000305175781,57847120
2024-08-27,101.0218276977539,103.93000030517578,104.7699966430664,100.43000030517578,102.55000305175781,15596924
2024-08-28,99.00003051757812,101.8499984741211,104.0,101.0,104.0,6510608
2024-08-29,103.62683868408203,106.61000061035156,113.30000305175781,101.29000091552734,102.0,52236371
2024-08-30,103.60739135742188,106.58999633789062,109.5999984741211,104.41000366210938,107.0,9948797
2024-09-02,104.93905639648438,107.95999908447266,112.5,106.08999633789062,106.1500015258789,15210217
2024-09-03,115.21328735351562,118.52999877929688,119.80000305175781,107.5199966430664,108.3499984741211,59355016
2024-09-04,118.59591674804688,122.01000213623047,124.5999984741211,115.66000366210938,116.5,55994239
2024-09-05,121.98825073242188,125.5,133.74000549316406,121.70999908447266,122.0999984741211,76822509
2024-09-06,120.74407196044922,124.22000122070312,129.67999267578125,121.25,125.8499984741211,25043065
2024-09-09,120.62742614746094,124.0999984741211,129.5,122.5,124.80000305175781,24324881
2024-09-10,121.51197052001953,125.01000213623047,129.3000030517578,122.86000061035156,125.30000305175781,21420258
2024-09-11,122.65895080566406,126.19000244140625,132.6999969482422,123.86000061035156,125.5999984741211,35957988
2024-09-12,124.18502044677734,127.76000213623047,129.9499969482422,126.4000015258789,127.5,15348816
2024-09-13,125.74996185302734,129.3699951171875,134.49000549316406,126.5999984741211,128.4499969482422,22960964
2024-09-16,130.0851593017578,133.8300018310547,135.83999633789062,129.3000030517578,130.5,22592874
2024-09-17,127.89813232421875,131.5800018310547,136.5,129.85000610351562,134.9499969482422,13997492
2024-09-18,121.92021179199219,125.43000030517578,132.38999938964844,123.91999816894531,131.89999389648438,14023375
2024-09-19,118.86808013916016,122.29000091552734,128.88999938964844,120.4800033569336,126.05000305175781,17670782
2024-09-20,122.69783020019531,126.2300033569336,127.1500015258789,123.19999694824219,123.19999694824219,10441305
2024-09-23,124.34053802490234,127.91999816894531,129.89999389648438,126.8499984741211,126.8499984741211,11493240
2024-09-24,139.65953063964844,143.67999267578125,146.6999969482422,127.16000366210938,128.25,69168659
2024-09-25,135.9853057861328,139.89999389648438,144.33999633789062,137.2100067138672,140.1999969482422,32594036
2024-09-26,137.28782653808594,141.24000549316406,142.6999969482422,134.5,139.88999938964844,24452218
2024-09-27,138.8916473388672,142.88999938964844,152.0,139.08999633789062,141.24000549316406,58274251
2024-09-30,146.4150848388672,150.6300048828125,154.9199981689453,143.39999389648438,146.0,69383846
2024-10-01,149.6324462890625,153.94000244140625,157.64999389648438,149.22000122070312,152.0,36250030
2024-10-03,139.7275848388672,143.75,153.94000244140625,142.3699951171875,149.0,24076971
2024-10-04,139.55262756347656,143.57000732421875,147.25,139.1699981689453,144.8699951171875,24133870
2024-10-07,134.30372619628906,138.1699981689453,146.8699951171875,135.27000427246094,144.64999389648438,20638585
2024-10-08,133.49693298339844,137.33999633789062,144.3000030517578,134.67999267578125,138.4499969482422,20411136
2024-10-09,137.37530517578125,141.3300018310547,143.6999969482422,138.33999633789062,138.8000030517578,17620796
2024-10-10,140.93289184570312,144.99000549316406,146.4499969482422,141.22000122070312,142.5,15529824
2024-10-11,149.5644073486328,153.8699951171875,160.4499969482422,143.1999969482422,145.1999969482422,57853330
2024-10-14,151.25570678710938,155.61000061035156,158.60000610351562,151.91000366210938,154.5,21762769
2024-10-15,153.84129333496094,158.27000427246094,165.0,155.8000030517578,156.25,30462957
2024-10-16,157.42803955078125,161.9600067138672,163.0,158.3000030517578,158.4499969482422,18309221
2024-10-17,151.58619689941406,155.9499969482422,162.97000122070312,155.0,162.5500030517578,16390743
2024-10-18,154.24954223632812,158.69000244140625,160.1999969482422,150.22000122070312,156.0,20669306
2024-10-21,142.93524169921875,147.0500030517578,168.75,142.7100067138672,164.0,55839326
2024-10-22,134.48841857910156,138.36000061035156,150.99000549316406,137.36000061035156,148.0,24700405
2024-10-23,137.70578002929688,141.6699981689453,145.4199981689453,136.42999267578125,139.99000549316406,26015690
2024-10-24,132.6999053955078,136.52000427246094,142.8800048828125,135.6999969482422,142.24000549316406,13197567
2024-10-25,130.92111206054688,134.69000244140625,140.89999389648438,132.47000122070312,136.5,29728566
2024-10-28,133.30255126953125,137.13999938964844,140.0,129.8000030517578,136.27000427246094,16993058
2024-10-29,132.2430419921875,136.0500030517578,138.17999267578125,133.5500030517578,137.41000366210938,8116365
2024-10-30,134.97442626953125,138.86000061035156,142.49000549316406,135.19000244140625,136.0,12155320
2024-10-31,136.36439514160156,140.2899932861328,141.38999938964844,137.14999389648438,138.4199981689453,8256496
2024-11-01,137.85159301757812,141.82000732421875,142.60000610351562,140.83999633789062,140.85000610351562,2382498
2024-11-04,131.63067626953125,135.4199981689453,142.39999389648438,134.50999450683594,142.00999450683594,7617810
2024-11-05,137.2683868408203,141.22000122070312,142.0,135.5399932861328,136.1999969482422,9031528
2024-11-06,140.54408264160156,144.58999633789062,146.66000366210938,141.3000030517578,141.3000030517578,11141167
2024-11-07,144.0530548095703,148.1999969482422,151.49000549316406,144.80999755859375,144.9499969482422,14358184
2024-11-08,141.76882934570312,145.85000610351562,149.3800048828125,144.64999389648438,149.3800048828125,7499010
2024-11-11,136.19915771484375,140.1199951171875,147.1699981689453,139.05999755859375,145.8699951171875,7358407
2024-11-12,132.10696411132812,135.91000366210938,142.5,134.22999572753906,141.0,6494954
2024-11-13,125.73052978515625,129.35000610351562,136.6999969482422,128.1699981689453,135.0,8806277
2024-11-14,125.43891906738281,129.0500030517578,133.8000030517578,128.2100067138672,130.25,7738406
2024-11-18,126.13877868652344,129.77000427246094,131.63999938964844,125.3499984741211,129.89999389648438,9358386
2024-11-19,128.36468505859375,132.05999755859375,135.49000549316406,130.3000030517578,130.4600067138672,8729989
2024-11-21,128.21888732910156,131.91000366210938,132.5,129.35000610351562,132.5,6375861
2024-11-22,129.25894165039062,132.97999572753906,135.99000549316406,132.17999267578125,132.5800018310547,7101898
2024-11-25,129.6671905517578,133.39999389648438,136.8000030517578,132.30999755859375,135.0,4324633
2024-11-26,129.2783966064453,133.0,134.52999877929688,132.72999572753906,133.8000030517578,4166599
2024-11-27,130.21153259277344,133.9600067138672,135.33999633789062,131.4600067138672,133.6999969482422,4940691
2024-11-28,133.0692596435547,136.89999389648438,139.4499969482422,133.2899932861328,134.25,9979734
2024-11-29,132.67074584960938,136.49000549316406,137.1999969482422,134.05999755859375,137.19000244140625,4274695
2024-12-02,135.3243408203125,139.22000122070312,140.1999969482422,134.1199951171875,136.5,7279631
2024-12-03,135.6450958251953,139.5500030517578,142.6999969482422,138.10000610351562,139.35000610351562,9023861
2024-12-04,135.3340606689453,139.22999572753906,140.4499969482422,137.52000427246094,140.24000549316406,4503919
2024-12-05,135.37295532226562,139.27000427246094,142.39999389648438,137.97000122070312,139.5,8235983
2024-12-06,135.86866760253906,139.77999877929688,142.30999755859375,138.89999389648438,139.89999389648438,6335422
2024-12-09,139.3873748779297,143.39999389648438,148.66000366210938,140.38999938964844,140.5500030517578,15196143
2024-12-10,136.48104858398438,140.41000366210938,145.19000244140625,139.35000610351562,144.1999969482422,5167137
2024-12-11,136.92816162109375,140.8699951171875,142.75,140.10000610351562,140.8000030517578,3270965
2024-12-12,136.10195922851562,140.02000427246094,143.8699951171875,139.25999450683594,141.1999969482422,5450526
2024-12-13,135.61595153808594,139.52000427246094,140.10000610351562,135.14999389648438,139.3000030517578,4225126
2024-12-16,135.72286987304688,139.6300048828125,141.5,139.2100067138672,139.8000030517578,2463420
2024-12-17,134.1384735107422,138.0,140.58999633789062,137.3000030517578,139.6999969482422,2673593
2024-12-18,131.4751434326172,135.25999450683594,138.64999389648438,134.3000030517578,138.35000610351562,2607677
2024-12-19,129.21034240722656,132.92999267578125,134.27999877929688,131.27000427246094,133.0,2405268
2024-12-20,127.27603149414062,130.94000244140625,136.75,129.0,133.3000030517578,4477884
2024-12-23,122.85335540771484,126.38999938964844,132.1999969482422,125.5,131.10000610351562,4018422
2024-12-24,121.17176055908203,124.66000366210938,127.98999786376953,124.06999969482422,127.5,3071283
2024-12-26,121.69664764404297,125.19999694824219,126.04000091552734,122.41000366210938,125.0,3748635
2024-12-27,123.86425018310547,127.43000030517578,128.0,125.16999816894531,125.25,3966309
2024-12-30,126.07072448730469,129.6999969482422,131.9499969482422,126.22000122070312,126.76000213623047,4476005
2024-12-31,126.36233520507812,130.0,131.0,126.4000015258789,130.36000061035156,2666732
2025-01-01,126.40121459960938,130.0399932861328,130.99000549316406,127.5999984741211,129.55999755859375,2574249
2025-01-02,129.2297821044922,132.9499969482422,133.52999877929688,129.5500030517578,130.0,2528325
2025-01-03,126.56646728515625,130.2100067138672,135.22000122070312,129.61000061035156,133.0,3850893
2025-01-06,117.61417388916016,121.0,130.2100067138672,120.0,130.2100067138672,4777100
2025-01-07,120.90930938720703,124.38999938964844,125.19999694824219,121.80000305175781,122.5999984741211,2276492
2025-01-08,118.4792709350586,121.88999938964844,124.83999633789062,119.51000213623047,124.38999938964844,3536612
2025-01-09,119.71373748779297,123.16000366210938,123.9800033569336,121.2300033569336,121.87999725341797,2074390
2025-01-10,114.77587890625,118.08000183105469,123.0,117.5,123.0,2272949
2025-01-13,109.72138977050781,112.87999725341797,117.73999786376953,111.66000366210938,114.0,5335993
2025-01-14,113.4150619506836,116.68000030517578,118.0,113.19999694824219,114.5,3662899
2025-01-15,114.36763000488281,117.66000366210938,119.80000305175781,116.33000183105469,117.80000305175781,1919039
2025-01-16,116.02006530761719,119.36000061035156,120.9000015258789,118.76000213623047,118.9000015258789,1371782
2025-01-17,113.98854064941406,117.2699966430664,119.5999984741211,115.91999816894531,119.5999984741211,1499072
2025-01-20,116.98236083984375,120.3499984741211,122.58000183105469,116.87999725341797,117.55000305175781,2410713
2025-01-21,112.7443618774414,115.98999786376953,121.4800033569336,115.22000122070312,120.3499984741211,1987899
2025-01-22,110.15879821777344,113.33000183105469,117.23999786376953,111.05000305175781,116.38999938964844,2331200
2025-01-23,111.0724868774414,114.2699966430664,116.30999755859375,112.75,113.1500015258789,1596357
2025-01-24,107.27190399169922,110.36000061035156,115.48999786376953,110.0,114.5,1886847
2025-01-27,104.5891342163086,107.5999984741211,108.97000122070312,105.5,108.19999694824219,2106130
2025-01-28,104.0934066772461,107.08999633789062,109.4000015258789,103.06999969482422,107.75,3593236
2025-01-29,105.64863586425781,108.69000244140625,110.88999938964844,95.27999877929688,102.30999755859375,21697851
2025-01-30,103.8115234375,106.80000305175781,109.94999694824219,105.68000030517578,108.69999694824219,3513585
2025-01-31,106.99002075195312,110.06999969482422,110.94999694824219,106.61000061035156,107.0,3457856
2025-02-01,109.1673355102539,112.30999755859375,114.9000015258789,109.0,109.91000366210938,2783012
2025-02-03,103.92816162109375,106.91999816894531,110.9000015258789,106.0999984741211,110.0999984741211,2937078
2025-02-04,104.81269836425781,107.83000183105469,109.12000274658203,105.5,106.91999816894531,2841961
2025-02-05,105.90135192871094,108.94999694824219,109.94999694824219,107.33000183105469,108.5,2017092
2025-02-06,107.31078338623047,110.4000015258789,110.83999633789062,107.80000305175781,110.0,2231922
2025-02-07,114.0663070678711,117.3499984741211,118.77999877929688,111.0,111.0,17343645
2025-02-10,105.6583480834961,108.69999694824219,117.4000015258789,108.0,117.0,5244796
2025-02-11,100.19561004638672,103.08000183105469,108.26000213623047,101.98999786376953,107.02999877929688,3980518
2025-02-12,99.23330688476562,102.08999633789062,107.5,97.5,103.08000183105469,6064028
2025-02-13,99.36940002441406,102.2300033569336,104.58999633789062,100.01000213623047,103.05000305175781,2549353
2025-02-14,95.6854476928711,98.44000244140625,102.6500015258789,95.38999938964844,102.0,8013329
2025-02-17,97.66837310791016,100.4800033569336,101.27999877929688,95.12000274658203,96.38999938964844,3887841
2025-02-18,94.76203155517578,97.48999786376953,100.54000091552734,96.1500015258789,99.16999816894531,2222191
2025-02-19,99.01947784423828,101.87000274658203,102.4800033569336,96.22000122070312,96.61000061035156,2956918
2025-02-20,100.11785125732422,103.0,104.69999694824219,99.86000061035156,101.5,2161786
2025-02-21,99.94288635253906,102.81999969482422,108.61000061035156,100.11000061035156,105.5,6989995
2025-02-24,98.50430297851562,101.33999633789062,103.0,98.80999755859375,100.86000061035156,2265959
2025-02-25,95.7632064819336,98.5199966430664,102.25,97.5,100.0,1758321
2025-02-27,93.313720703125,96.0,99.29000091552734,94.80000305175781,98.5199966430664,2308816
2025-02-28,89.70753479003906,92.29000091552734,96.0,91.75,96.0,2498966
2025-03-03,88.14258575439453,90.68000030517578,94.26000213623047,87.0,92.29000091552734,3509948
2025-03-04,90.59207153320312,93.19999694824219,93.55000305175781,89.23999786376953,90.0,2855156
2025-03-05,93.80945587158203,96.51000213623047,97.16999816894531,92.58000183105469,93.0,2816210
2025-03-06,93.17764282226562,95.86000061035156,98.54000091552734,95.22000122070312,97.44999694824219,2873034
2025-03-07,94.77175903320312,97.5,99.47000122070312,95.83999633789062,96.18000030517578,3711164
2025-03-10,87.88986206054688,90.41999816894531,98.9800033569336,90.01000213623047,97.5,8259383
2025-03-11,87.98706817626953,90.5199966430664,92.41999816894531,87.4800033569336,89.19000244140625,5062354
2025-03-12,85.55702209472656,88.0199966430664,92.19000244140625,87.26000213623047,89.1500015258789,4643761
2025-03-13,86.61652374267578,89.11000061035156,91.05000305175781,88.0199966430664,89.08000183105469,4336486
2025-03-17,81.70783233642578,84.05999755859375,90.2699966430664,83.5999984741211,88.61000061035156,5746132
2025-03-18,81.70783233642578,84.05999755859375,84.05999755859375,84.05999755859375,84.05999755859375,0
2025-03-19,88.61888122558594,91.16999816894531,91.94999694824219,88.54000091552734,88.55000305175781,4849931
