date_,adj close_ucobank.ns,close_ucobank.ns,high_ucobank.ns,low_ucobank.ns,open_ucobank.ns,volume_ucobank.ns
2024-04-29,57.43603515625,58.5,59.150001525878906,57.29999923706055,57.650001525878906,28267184
2024-04-30,56.25785446166992,57.29999923706055,59.5,57.0,58.75,25571222
2024-05-02,55.22695541381836,56.25,57.70000076293945,56.099998474121094,57.70000076293945,9984238
2024-05-03,54.44150161743164,55.45000076293945,56.79999923706055,55.150001525878906,56.599998474121094,8197745
2024-05-06,53.312416076660156,54.29999923706055,55.849998474121094,53.5,55.79999923706055,9898683
2024-05-07,51.299705505371094,52.25,54.79999923706055,51.650001525878906,54.400001525878906,15443374
2024-05-08,52.330604553222656,53.29999923706055,53.650001525878906,51.79999923706055,52.400001525878906,7720267
2024-05-09,51.00516128540039,51.95000076293945,55.25,51.5,55.25,10456379
2024-05-10,52.26869201660156,52.95000076293945,53.29999923706055,50.20000076293945,52.04999923706055,11439270
2024-05-13,50.98542022705078,51.650001525878906,53.0,51.0,52.95000076293945,8255633
2024-05-14,51.42962646484375,52.099998474121094,52.70000076293945,51.599998474121094,51.95000076293945,6695898
2024-05-15,52.07126235961914,52.75,53.75,52.400001525878906,52.45000076293945,7033933
2024-05-16,51.873836517333984,52.54999923706055,53.400001525878906,52.099998474121094,53.150001525878906,6190952
2024-05-17,52.12062072753906,52.79999923706055,53.20000076293945,52.349998474121094,52.75,4948681
2024-05-21,55.82236862182617,56.54999923706055,57.5,53.099998474121094,53.849998474121094,23833643
2024-05-22,56.06915283203125,56.79999923706055,57.349998474121094,55.54999923706055,56.95000076293945,11394151
2024-05-23,56.661434173583984,57.400001525878906,58.54999923706055,57.04999923706055,57.04999923706055,19489510
2024-05-24,56.21722412109375,56.95000076293945,58.5,56.70000076293945,57.45000076293945,16017808
2024-05-27,60.215110778808594,61.0,61.900001525878906,56.70000076293945,57.400001525878906,71172486
2024-05-28,57.40178298950195,58.150001525878906,61.900001525878906,57.25,61.45000076293945,34211309
2024-05-29,56.56271743774414,57.29999923706055,58.70000076293945,57.0,57.54999923706055,20788148
2024-05-30,55.2300910949707,55.95000076293945,57.900001525878906,55.70000076293945,57.099998474121094,19466033
2024-05-31,56.21722412109375,56.95000076293945,57.45000076293945,54.599998474121094,56.20000076293945,20207629
2024-06-03,61.004817962646484,61.79999923706055,62.349998474121094,58.04999923706055,60.5,64998905
2024-06-04,52.959686279296875,53.650001525878906,61.79999923706055,50.0,61.79999923706055,49622302
2024-06-05,53.7493896484375,54.45000076293945,55.099998474121094,50.95000076293945,54.04999923706055,25912998
2024-06-06,55.47687530517578,56.20000076293945,57.5,55.04999923706055,55.349998474121094,21285217
2024-06-07,56.21722412109375,56.95000076293945,57.29999923706055,55.400001525878906,56.400001525878906,13814874
2024-06-10,55.69403839111328,56.41999816894531,57.560001373291016,56.150001525878906,57.099998474121094,12334185
2024-06-11,55.43738555908203,56.15999984741211,56.93000030517578,55.79999923706055,56.5,10079346
2024-06-12,56.56271743774414,57.29999923706055,58.5,56.06999969482422,56.20000076293945,18590268
2024-06-13,56.20734786987305,56.939998626708984,58.040000915527344,56.70000076293945,57.900001525878906,9800932
2024-06-14,56.06915283203125,56.79999923706055,57.54999923706055,56.5,57.0,7897385
2024-06-18,55.53609848022461,56.2599983215332,57.7599983215332,56.0,57.0,8672742
2024-06-19,55.58545684814453,56.310001373291016,57.599998474121094,55.02000045776367,56.45000076293945,15082270
2024-06-20,56.68117141723633,57.41999816894531,59.099998474121094,56.41999816894531,56.59000015258789,26678575
2024-06-21,56.01979446411133,56.75,57.849998474121094,56.400001525878906,57.849998474121094,9426725
2024-06-24,55.47687530517578,56.20000076293945,57.08000183105469,55.91999816894531,56.5,6734795
2024-06-25,54.88459014892578,55.599998474121094,56.79999923706055,55.5,56.38999938964844,7446858
2024-06-26,54.4107666015625,55.119998931884766,56.31999969482422,55.0,55.79999923706055,7426029
2024-06-27,53.50260925292969,54.20000076293945,55.349998474121094,53.61000061035156,55.130001068115234,10268001
2024-06-28,54.07514190673828,54.779998779296875,56.08000183105469,54.290000915527344,54.29999923706055,9214823
2024-07-01,53.956687927246094,54.65999984741211,57.52000045776367,54.29999923706055,55.0,13845823
2024-07-02,53.24595260620117,53.939998626708984,55.2400016784668,53.75,54.88999938964844,6087072
2024-07-03,53.433509826660156,54.130001068115234,54.689998626708984,54.0,54.20000076293945,4852673
2024-07-04,53.216339111328125,53.90999984741211,54.54999923706055,53.75,54.27000045776367,5339473
2024-07-05,53.838233947753906,54.540000915527344,55.45000076293945,54.25,54.279998779296875,9989864
2024-07-08,53.384151458740234,54.08000183105469,54.900001525878906,53.810001373291016,54.880001068115234,5110957
2024-07-09,54.4206428527832,55.130001068115234,57.400001525878906,53.95000076293945,54.06999969482422,29728972
2024-07-10,54.01591873168945,54.720001220703125,55.7400016784668,53.900001525878906,55.349998474121094,8337963
2024-07-11,53.66054916381836,54.36000061035156,55.189998626708984,54.20000076293945,55.0,5754856
2024-07-12,53.68029022216797,54.380001068115234,55.33000183105469,54.20000076293945,54.5,6254547
2024-07-15,55.6644287109375,56.38999938964844,57.689998626708984,53.900001525878906,54.70000076293945,36859416
2024-07-16,55.368289947509766,56.09000015258789,57.849998474121094,55.66999816894531,56.5,11756138
2024-07-18,56.06915283203125,56.79999923706055,58.45000076293945,55.02000045776367,56.040000915527344,28686740
2024-07-19,54.35154342651367,55.060001373291016,57.70000076293945,54.65999984741211,56.79999923706055,14134582
2024-07-22,55.35841751098633,56.08000183105469,57.20000076293945,54.29999923706055,55.0,17290366
2024-07-23,53.7493896484375,54.45000076293945,56.400001525878906,52.25,56.25,14925419
2024-07-24,55.0820198059082,55.79999923706055,57.13999938964844,54.310001373291016,54.5,15792376
2024-07-25,54.93395233154297,55.650001525878906,56.540000915527344,55.119998931884766,55.4900016784668,7828296
2024-07-26,56.40477752685547,57.13999938964844,58.45000076293945,55.65999984741211,55.900001525878906,26098098
2024-07-29,56.602203369140625,57.34000015258789,60.68000030517578,57.15999984741211,58.0,31499863
2024-07-30,56.21722412109375,56.95000076293945,57.72999954223633,56.75,57.529998779296875,8823670
2024-07-31,55.53609848022461,56.2599983215332,57.279998779296875,56.0099983215332,57.20000076293945,7710637
2024-08-01,54.82536697387695,55.540000915527344,57.34000015258789,55.290000915527344,56.5,8569531
2024-08-02,54.46999740600586,55.18000030517578,55.900001525878906,54.56999969482422,54.9900016784668,7563458
2024-08-05,51.005157470703125,51.66999816894531,54.25,51.400001525878906,54.0,16249844
2024-08-06,49.89957046508789,50.54999923706055,53.45000076293945,50.2599983215332,52.45000076293945,12588351
2024-08-07,51.281558990478516,51.95000076293945,52.20000076293945,50.61000061035156,52.0,7958004
2024-08-08,50.807735443115234,51.470001220703125,52.91999816894531,51.209999084472656,52.0,8771018
2024-08-09,50.9459342956543,51.61000061035156,52.29999923706055,51.38999938964844,52.0,7221320
2024-08-12,50.511592864990234,51.16999816894531,51.380001068115234,50.619998931884766,51.0099983215332,5572721
2024-08-13,49.771244049072266,50.41999816894531,51.84000015258789,50.209999084472656,51.400001525878906,4405887
2024-08-14,49.09999465942383,49.7400016784668,50.650001525878906,49.599998474121094,50.400001525878906,6397489
2024-08-16,50.02790069580078,50.68000030517578,50.849998474121094,50.04999923706055,50.400001525878906,3238713
2024-08-19,51.281558990478516,51.95000076293945,52.25,51.189998626708984,51.20000076293945,5609042
2024-08-20,51.528343200683594,52.20000076293945,52.400001525878906,51.66999816894531,52.099998474121094,5435698
2024-08-21,51.557952880859375,52.22999954223633,52.529998779296875,52.04999923706055,52.5,3336026
2024-08-22,51.82448196411133,52.5,53.04999923706055,52.220001220703125,52.5,4892821
2024-08-23,51.19271469116211,51.86000061035156,52.70000076293945,51.54999923706055,52.70000076293945,3105359
2024-08-26,51.005157470703125,51.66999816894531,52.08000183105469,51.5,51.9900016784668,3827212
2024-08-27,50.83734893798828,51.5,51.97999954223633,51.369998931884766,51.70000076293945,3363183
2024-08-28,50.57081985473633,51.22999954223633,52.08000183105469,51.119998931884766,51.75,2800309
2024-08-29,50.274681091308594,50.93000030517578,51.439998626708984,50.599998474121094,51.29999923706055,3112900
2024-08-30,50.363525390625,51.02000045776367,51.70000076293945,50.79999923706055,51.20000076293945,3340159
2024-09-02,49.9291877746582,50.58000183105469,51.189998626708984,50.2400016784668,51.099998474121094,4195476
2024-09-03,50.01802444458008,50.66999816894531,51.38999938964844,50.0099983215332,50.709999084472656,3255159
2024-09-04,49.37639236450195,50.02000045776367,50.7400016784668,48.20000076293945,50.4900016784668,3857406
2024-09-05,49.20857620239258,49.849998474121094,50.45000076293945,49.70000076293945,50.29999923706055,3540044
2024-09-06,48.39912796020508,49.029998779296875,50.08000183105469,48.79999923706055,49.849998474121094,4165472
2024-09-09,47.856204986572266,48.47999954223633,48.9900016784668,47.720001220703125,48.61000061035156,4946741
2024-09-10,48.53732681274414,49.16999816894531,49.5,48.709999084472656,48.709999084472656,3253890
2024-09-11,47.836463928222656,48.459999084472656,49.45000076293945,48.279998779296875,49.45000076293945,2923287
2024-09-12,47.90556335449219,48.529998779296875,48.9900016784668,48.33000183105469,48.900001525878906,2546370
2024-09-13,49.00128173828125,49.63999938964844,50.599998474121094,48.56999969482422,48.810001373291016,7055468
2024-09-16,48.86308288574219,49.5,50.56999969482422,49.29999923706055,49.900001525878906,4657048
2024-09-17,48.31028747558594,48.939998626708984,49.65999984741211,48.709999084472656,49.65999984741211,2418841
2024-09-18,48.0141487121582,48.63999938964844,49.209999084472656,48.36000061035156,48.939998626708984,2707251
2024-09-19,46.898685455322266,47.5099983215332,49.16999816894531,47.0099983215332,48.900001525878906,4645329
2024-09-20,47.31328201293945,47.93000030517578,48.2400016784668,47.25,47.70000076293945,3526300
2024-09-23,49.61330032348633,50.2599983215332,50.63999938964844,48.0,48.0,12083132
2024-09-24,48.744625091552734,49.380001068115234,50.38999938964844,49.209999084472656,50.38999938964844,5308366
2024-09-25,47.9253044128418,48.54999923706055,49.369998931884766,48.29999923706055,49.29999923706055,3118518
2024-09-26,47.9253044128418,48.54999923706055,49.47999954223633,48.02000045776367,48.70000076293945,5184091
2024-09-27,48.18196105957031,48.810001373291016,49.47999954223633,48.5,48.54999923706055,6274512
2024-09-30,47.61929702758789,48.2400016784668,48.880001068115234,48.0,48.689998626708984,3307722
2024-10-01,47.46135330200195,48.08000183105469,48.540000915527344,48.0,48.20000076293945,2294537
2024-10-03,46.493961334228516,47.099998474121094,47.70000076293945,47.0,47.04999923706055,3542627
2024-10-04,46.11885452270508,46.720001220703125,47.43000030517578,45.68000030517578,47.099998474121094,5999970
2024-10-07,43.98664474487305,44.560001373291016,47.439998626708984,44.20000076293945,47.0099983215332,6631537
2024-10-08,44.84545135498047,45.43000030517578,45.77000045776367,44.15999984741211,44.720001220703125,4286385
2024-10-09,45.19094467163086,45.779998779296875,46.43000030517578,44.20000076293945,45.900001525878906,3726064
2024-10-10,44.91455078125,45.5,46.36000061035156,44.400001525878906,45.9900016784668,2717372
2024-10-11,44.677635192871094,45.2599983215332,45.84000015258789,45.150001525878906,45.84000015258789,2039918
2024-10-14,44.52956771850586,45.11000061035156,45.79999923706055,45.02000045776367,45.439998626708984,2282907
2024-10-15,44.59866714477539,45.18000030517578,45.400001525878906,44.90999984741211,45.33000183105469,2453597
2024-10-16,44.973777770996094,45.560001373291016,46.09000015258789,45.0,45.0,2748784
2024-10-17,44.52956771850586,45.11000061035156,45.790000915527344,44.900001525878906,45.709999084472656,2817461
2024-10-18,45.09223556518555,45.68000030517578,46.0,44.310001373291016,45.0,4760112
2024-10-21,45.79309844970703,46.38999938964844,48.43000030517578,46.099998474121094,47.79999923706055,19914386
2024-10-22,43.196937561035156,43.7599983215332,46.290000915527344,43.36000061035156,46.290000915527344,7825214
2024-10-23,42.97977066040039,43.540000915527344,44.349998474121094,41.83000183105469,43.9900016784668,10053249
2024-10-24,44.19394302368164,44.77000045776367,45.290000915527344,43.41999816894531,43.63999938964844,9342196
2024-10-25,42.4763298034668,43.029998779296875,44.810001373291016,42.52000045776367,44.79999923706055,5891822
2024-10-28,43.423980712890625,43.9900016784668,44.349998474121094,42.7599983215332,43.04999923706055,6924275
2024-10-29,44.401241302490234,44.97999954223633,45.2400016784668,42.52000045776367,44.20000076293945,6049017
2024-10-30,45.40811538696289,46.0,46.5,44.59000015258789,44.9900016784668,7701365
2024-10-31,45.516700744628906,46.11000061035156,46.7400016784668,45.58000183105469,45.599998474121094,5409076
2024-11-01,45.96091079711914,46.560001373291016,46.72999954223633,46.06999969482422,46.349998474121094,1337498
2024-11-04,44.85531997680664,45.439998626708984,46.40999984741211,44.970001220703125,46.40999984741211,3579786
2024-11-05,45.45747375488281,46.04999923706055,46.400001525878906,45.099998474121094,45.099998474121094,4435181
2024-11-06,46.06949234008789,46.66999816894531,46.79999923706055,45.9900016784668,46.150001525878906,4310476
2024-11-07,46.05962371826172,46.65999984741211,47.790000915527344,46.400001525878906,46.75,5141083
2024-11-08,44.894805908203125,45.47999954223633,46.59000015258789,45.25,46.38999938964844,2367241
2024-11-11,43.828704833984375,44.400001525878906,45.54999923706055,44.20000076293945,45.29999923706055,3655128
2024-11-12,43.30552291870117,43.869998931884766,45.18000030517578,43.52000045776367,44.54999923706055,2949524
2024-11-13,41.07460403442383,41.61000061035156,43.63999938964844,41.36000061035156,42.5,5791301
2024-11-14,40.73897933959961,41.27000045776367,42.20000076293945,40.20000076293945,41.79999923706055,4957458
2024-11-18,41.05485916137695,41.59000015258789,42.41999816894531,40.599998474121094,41.86000061035156,4366441
2024-11-19,41.933406829833984,42.47999954223633,43.16999816894531,41.709999084472656,41.75,6765690
2024-11-21,40.975887298583984,41.5099983215332,42.75,41.029998779296875,42.75,4234302
2024-11-22,41.33125686645508,41.869998931884766,42.189998626708984,41.5,41.95000076293945,3938304
2024-11-25,43.759605407714844,44.33000183105469,45.400001525878906,42.70000076293945,42.70000076293945,11462693
2024-11-26,43.24629592895508,43.810001373291016,44.619998931884766,43.380001068115234,44.36000061035156,4275132
2024-11-27,43.680633544921875,44.25,44.36000061035156,43.7400016784668,43.939998626708984,2936139
2024-11-28,44.38149642944336,44.959999084472656,45.380001068115234,44.060001373291016,44.31999969482422,5033496
2024-11-29,43.90767288208008,44.47999954223633,45.650001525878906,43.470001220703125,45.36000061035156,6167156
2024-12-02,43.6707649230957,44.2400016784668,44.599998474121094,43.90999984741211,44.400001525878906,2387025
2024-12-03,44.549312591552734,45.130001068115234,45.47999954223633,44.40999984741211,44.4900016784668,4584272
2024-12-04,49.74163055419922,50.38999938964844,51.5,45.20000076293945,45.29999923706055,92480063
2024-12-05,49.050636291503906,49.689998626708984,52.0,49.0,51.79999923706055,27264597
2024-12-06,49.386260986328125,50.029998779296875,51.939998626708984,49.11000061035156,49.79999923706055,30551055
2024-12-09,48.9617919921875,49.599998474121094,50.33000183105469,49.29999923706055,50.189998626708984,7623623
2024-12-10,48.102989196777344,48.72999954223633,49.88999938964844,48.29999923706055,49.4900016784668,9357157
2024-12-11,47.767364501953125,48.38999938964844,49.279998779296875,48.25,48.75,6279652
2024-12-12,47.99440383911133,48.619998931884766,48.880001068115234,47.65999984741211,48.38999938964844,5749588
2024-12-13,46.28666305541992,46.88999938964844,48.599998474121094,45.84000015258789,48.47999954223633,12962580
2024-12-16,46.4544792175293,47.060001373291016,48.29999923706055,46.79999923706055,47.0,6958293
2024-12-17,45.81283950805664,46.40999984741211,47.150001525878906,46.11000061035156,46.959999084472656,3816666
2024-12-18,44.77635192871094,45.36000061035156,46.4900016784668,45.20000076293945,46.25,4414375
2024-12-19,44.65789794921875,45.2400016784668,45.56999969482422,44.29999923706055,44.5,4350063
2024-12-20,43.611534118652344,44.18000030517578,45.599998474121094,44.0,45.0,4956288
2024-12-23,43.00938415527344,43.56999969482422,44.84000015258789,43.5,44.5,4202249
2024-12-24,43.23642349243164,43.79999923706055,43.9900016784668,43.43000030517578,43.93000030517578,2468672
2024-12-26,42.703369140625,43.2599983215332,44.20000076293945,42.900001525878906,43.79999923706055,3720196
2024-12-27,42.45658874511719,43.0099983215332,43.77000045776367,42.90999984741211,43.560001373291016,2647177
2024-12-30,41.844566345214844,42.38999938964844,43.310001373291016,42.20000076293945,43.0,3263546
2024-12-31,43.30552291870117,43.869998931884766,44.09000015258789,42.25,42.4900016784668,4291824
2025-01-01,43.295654296875,43.86000061035156,44.099998474121094,43.43000030517578,43.599998474121094,2797343
2025-01-02,43.512821197509766,44.08000183105469,44.619998931884766,43.209999084472656,43.959999084472656,4603742
2025-01-03,44.38149642944336,44.959999084472656,45.72999954223633,44.150001525878906,44.29999923706055,7623451
2025-01-06,42.45658874511719,43.0099983215332,45.630001068115234,42.650001525878906,45.599998474121094,5647250
2025-01-07,42.940284729003906,43.5,43.75,42.720001220703125,43.27000045776367,4133134
2025-01-08,42.67375946044922,43.22999954223633,43.5,42.7599983215332,43.5,2965117
2025-01-09,41.508941650390625,42.04999923706055,43.349998474121094,41.810001373291016,43.25,2712396
2025-01-10,40.39347839355469,40.91999816894531,42.41999816894531,40.599998474121094,42.25,3750249
2025-01-13,38.06385040283203,38.560001373291016,40.88999938964844,38.0099983215332,40.849998474121094,6077828
2025-01-14,44.6875114440918,45.27000045776367,46.27000045776367,38.630001068115234,38.630001068115234,21598947
2025-01-15,41.86430740356445,42.40999984741211,44.0,41.619998931884766,44.0,17827124
2025-01-16,42.387489318847656,42.939998626708984,44.150001525878906,42.810001373291016,42.849998474121094,8347158
2025-01-17,42.51581573486328,43.06999969482422,43.72999954223633,42.439998626708984,43.0,4663324
2025-01-20,43.98664474487305,44.560001373291016,45.119998931884766,43.06999969482422,43.25,8592601
2025-01-21,43.5226936340332,44.09000015258789,44.95000076293945,43.70000076293945,44.619998931884766,12740420
2025-01-22,42.59478759765625,43.150001525878906,44.13999938964844,42.630001068115234,44.11000061035156,5049227
2025-01-23,42.940284729003906,43.5,44.22999954223633,42.75,43.29999923706055,4294556
2025-01-24,41.587913513183594,42.130001068115234,43.709999084472656,41.900001525878906,43.70000076293945,4262055
2025-01-27,42.30852127075195,42.86000061035156,44.77000045776367,40.619998931884766,41.79999923706055,16383428
2025-01-28,42.1209602355957,42.66999816894531,43.7400016784668,42.02000045776367,42.849998474121094,7522475
2025-01-29,42.1900634765625,42.7400016784668,43.65999984741211,42.45000076293945,43.15999984741211,5058909
2025-01-30,42.29864501953125,42.849998474121094,43.189998626708984,42.630001068115234,42.900001525878906,2653483
2025-01-31,42.95015335083008,43.5099983215332,43.9900016784668,42.56999969482422,42.849998474121094,4932718
2025-02-01,42.34800720214844,42.900001525878906,44.25,42.66999816894531,43.939998626708984,4199404
2025-02-03,41.08447265625,41.619998931884766,42.560001373291016,41.5,42.29999923706055,3401618
2025-02-04,41.56816864013672,42.11000061035156,42.70000076293945,41.849998474121094,42.4900016784668,3379616
2025-02-05,42.387489318847656,42.939998626708984,43.56999969482422,42.58000183105469,42.58000183105469,5004399
2025-02-06,41.90379333496094,42.45000076293945,43.20000076293945,42.27000045776367,43.20000076293945,3694025
2025-02-07,41.44971466064453,41.9900016784668,43.099998474121094,41.79999923706055,42.650001525878906,4884203
2025-02-10,40.70936584472656,41.2400016784668,42.20000076293945,41.13999938964844,42.0,2006388
2025-02-11,39.564292907714844,40.08000183105469,41.380001068115234,39.900001525878906,41.2400016784668,2669713
2025-02-12,39.445831298828125,39.959999084472656,40.43000030517578,38.27000045776367,40.38999938964844,5767287
2025-02-13,39.68274688720703,40.20000076293945,40.75,39.900001525878906,40.0,3064165
2025-02-14,38.74496841430664,39.25,40.459999084472656,39.0,40.459999084472656,3102799
2025-02-17,38.162559509277344,38.65999984741211,39.400001525878906,38.20000076293945,39.25,4462857
2025-02-18,36.91877365112305,37.400001525878906,38.79999923706055,37.25,38.400001525878906,4715214
2025-02-19,38.08359146118164,38.58000183105469,38.79999923706055,36.9900016784668,37.380001068115234,3527775
2025-02-20,38.853553771972656,39.36000061035156,39.47999954223633,38.130001068115234,38.31999969482422,3253029
2025-02-21,38.08359146118164,38.58000183105469,39.88999938964844,38.29999923706055,39.25,3168923
2025-02-24,37.570281982421875,38.060001373291016,38.349998474121094,37.779998779296875,38.20000076293945,2026948
2025-02-25,37.570281982421875,38.060001373291016,39.31999969482422,38.0,38.5099983215332,3551847
2025-02-27,37.165557861328125,37.650001525878906,38.650001525878906,37.349998474121094,38.47999954223633,2439181
2025-02-28,35.90202331542969,36.369998931884766,37.45000076293945,35.900001525878906,37.400001525878906,3739510
2025-03-03,34.3917121887207,34.84000015258789,36.790000915527344,34.0099983215332,36.599998474121094,6531729
2025-03-04,35.329490661621094,35.790000915527344,36.279998779296875,34.150001525878906,34.5,5195111
2025-03-05,36.28700637817383,36.7599983215332,36.900001525878906,35.900001525878906,35.9900016784668,3113428
2025-03-06,36.78057098388672,37.2599983215332,37.79999923706055,37.04999923706055,37.220001220703125,2934925
2025-03-07,36.958255767822266,37.439998626708984,37.75,37.0099983215332,37.29999923706055,3230191
2025-03-10,35.83292770385742,36.29999923706055,37.70000076293945,36.09000015258789,37.439998626708984,3689131
2025-03-11,35.64537048339844,36.11000061035156,36.560001373291016,35.40999984741211,35.810001373291016,3172649
2025-03-12,35.22090530395508,35.68000030517578,36.5,35.560001373291016,36.349998474121094,1837971
