date_,adj close_elecon.ns,close_elecon.ns,high_elecon.ns,low_elecon.ns,open_elecon.ns,volume_elecon.ns
2024-06-06,520.1994018554688,523.125,534.0999755859375,509.70001220703125,509.70001220703125,612734
2024-06-07,548.689208984375,551.7750244140625,560.0,525.0250244140625,525.0250244140625,512098
2024-06-10,574.6680908203125,577.9000244140625,581.4749755859375,551.7750244140625,555.4500122070312,703132
2024-06-11,585.4822998046875,588.7750244140625,592.9249877929688,578.6500244140625,581.5,395898
2024-06-12,665.45751953125,669.2000122070312,677.75,592.3499755859375,593.25,14721430
2024-06-13,655.1405029296875,658.8250122070312,675.0,638.5,675.0,3447012
2024-06-14,658.1282348632812,660.8250122070312,674.0,645.6500244140625,661.1500244140625,1018030
2024-06-18,647.571533203125,650.2249755859375,667.4249877929688,648.5,664.9249877929688,420818
2024-06-19,648.6421508789062,651.2999877929688,657.5,635.0,654.2249755859375,334376
2024-06-20,648.3433227539062,651.0,666.5750122070312,639.2999877929688,651.5,469360
2024-06-21,651.50537109375,654.1749877929688,660.9500122070312,646.3499755859375,656.2249755859375,645412
2024-06-24,654.56787109375,657.25,690.0,642.8499755859375,659.0499877929688,1496400
2024-06-25,663.5808715820312,666.2999877929688,683.0,661.5250244140625,665.0,663184
2024-06-26,663.9793090820312,666.7000122070312,674.4000244140625,662.0499877929688,667.2000122070312,484760
2024-06-27,659.4478759765625,662.1500244140625,669.375,655.2000122070312,664.9749755859375,560218
2024-06-28,658.3523559570312,661.0499877929688,668.7000122070312,655.0,656.4000244140625,297124
2024-07-01,661.364990234375,664.0750122070312,670.0,650.5250244140625,651.0,435154
2024-07-02,670.5772705078125,673.3250122070312,700.0,665.0,668.9749755859375,1465152
2024-07-03,665.4483032226562,668.1749877929688,687.4749755859375,666.5999755859375,681.25,535606
2024-07-04,670.3531494140625,673.0999755859375,682.0,669.0250244140625,671.0,331146
2024-07-05,685.5409545898438,688.3499755859375,690.0,675.4500122070312,682.5,609168
2024-07-08,642.5670776367188,645.2000122070312,704.5,626.1749877929688,702.5,4218124
2024-07-09,643.8367919921875,646.4749755859375,664.5,640.0,652.5,968950
2024-07-10,629.7445678710938,632.3250122070312,650.625,608.2750244140625,650.0,938700
2024-07-11,643.6127319335938,646.25,650.0,634.5,636.7249755859375,432728
2024-07-12,641.1478271484375,643.7750244140625,659.0,639.7999877929688,640.5250244140625,520384
2024-07-15,658.1033935546875,660.7999877929688,663.2999877929688,645.5499877929688,650.4749755859375,586132
2024-07-16,650.2356567382812,652.9000244140625,668.5,632.625,668.0750122070312,679000
2024-07-18,637.73681640625,640.3499755859375,659.0,546.0250244140625,546.0250244140625,5734546
2024-07-19,638.3841552734375,641.0,716.75,632.7999877929688,665.0,4446248
2024-07-22,628.325439453125,630.9000244140625,642.8499755859375,616.5999755859375,631.0,597910
2024-07-23,627.2297973632812,629.7999877929688,634.75,582.0,631.9000244140625,1406775
2024-07-24,612.8388061523438,615.3499755859375,633.1500244140625,611.25,629.7999877929688,432416
2024-07-25,601.236328125,603.7000122070312,618.3499755859375,601.0999755859375,612.9500122070312,325103
2024-07-26,624.3417358398438,626.9000244140625,636.9000244140625,607.0,607.2999877929688,1043768
2024-07-29,637.3882446289062,640.0,643.75,620.2000122070312,631.5,525593
2024-07-30,629.7694702148438,632.3499755859375,652.0,621.6500244140625,639.4500122070312,528873
2024-07-31,627.5286254882812,630.0999755859375,639.9500122070312,617.9000244140625,627.2999877929688,621163
2024-08-01,633.9025268554688,636.5,639.5,626.0,634.7000122070312,273785
2024-08-02,605.917236328125,608.4000244140625,642.0,602.0499877929688,636.0499877929688,721180
2024-08-05,570.2633056640625,572.5999755859375,598.7999877929688,564.75,590.0999755859375,708679
2024-08-06,562.744140625,565.0499877929688,593.9500122070312,562.0,580.0,922787
2024-08-07,591.2771606445312,593.7000122070312,601.9000244140625,564.0499877929688,578.9500122070312,739639
2024-08-08,586.3971557617188,588.7999877929688,596.6500244140625,582.0999755859375,596.0,276266
2024-08-09,579.6249389648438,582.0,594.6500244140625,581.0,591.3499755859375,210327
2024-08-12,593.26904296875,595.7000122070312,598.0,565.7000122070312,579.7999877929688,414173
2024-08-13,595.7090454101562,598.1500244140625,613.6500244140625,593.7000122070312,599.0499877929688,345571
2024-08-14,593.8168334960938,596.25,601.4500122070312,583.0,601.4500122070312,223164
2024-08-16,603.0787963867188,605.5499877929688,611.1500244140625,593.4500122070312,602.9500122070312,266521
2024-08-19,602.829833984375,605.2999877929688,611.0999755859375,604.75,608.0,281530
2024-08-20,607.9090576171875,610.4000244140625,616.5499877929688,606.0,608.9000244140625,202809
2024-08-21,610.14990234375,612.6500244140625,615.0,604.7999877929688,608.9000244140625,201525
2024-08-22,604.52294921875,607.0,613.3499755859375,600.5999755859375,611.7000122070312,302876
2024-08-23,608.456787109375,610.9500122070312,614.0,605.0,609.1500244140625,180607
2024-08-26,607.7098999023438,610.2000122070312,616.5,606.75,616.5,220921
2024-08-27,614.4821166992188,617.0,619.5,607.2999877929688,610.2000122070312,256392
2024-08-28,613.3367919921875,615.8499755859375,621.0999755859375,610.9500122070312,620.5,198671
2024-08-29,612.6397094726562,615.1500244140625,618.6500244140625,610.2000122070312,610.2000122070312,136064
2024-08-30,618.9139404296875,621.4500122070312,623.0,612.0,615.0999755859375,188602
2024-09-02,618.0176391601562,620.5499877929688,633.9500122070312,613.0,627.0,614435
2024-09-03,624.2421264648438,626.7999877929688,631.0499877929688,620.5,622.7999877929688,175780
2024-09-04,617.5694580078125,620.0999755859375,636.7999877929688,615.1500244140625,615.1500244140625,212020
2024-09-05,624.6405639648438,627.2000122070312,632.9000244140625,620.5499877929688,621.2000122070312,386015
2024-09-06,613.834716796875,616.3499755859375,643.0,613.7000122070312,630.0,672204
2024-09-09,620.1090698242188,622.6500244140625,626.0,604.2000122070312,616.4500122070312,272602
2024-09-10,631.0143432617188,633.5999755859375,637.0,620.0,625.5999755859375,220426
2024-09-11,614.7808837890625,617.2999877929688,651.7000122070312,614.5,637.6500244140625,288529
2024-09-12,620.1090698242188,622.6500244140625,626.7000122070312,614.0499877929688,619.5999755859375,145918
2024-09-13,635.4461669921875,638.0499877929688,644.9000244140625,620.0499877929688,622.6500244140625,418409
2024-09-16,620.0592651367188,622.5999755859375,639.1500244140625,620.5,639.0499877929688,159899
2024-09-17,623.7938842773438,626.3499755859375,628.7999877929688,616.4000244140625,622.4500122070312,225622
2024-09-18,628.126220703125,630.7000122070312,640.5,623.0,626.3499755859375,211303
2024-09-19,619.1130981445312,621.6500244140625,632.9500122070312,611.0499877929688,631.0,438228
2024-09-20,633.504150390625,636.0999755859375,640.0999755859375,619.4500122070312,624.4000244140625,411989
2024-09-23,655.1654052734375,657.8499755859375,674.0,636.0999755859375,638.0,1703108
2024-09-24,658.9996948242188,661.7000122070312,667.0,656.1500244140625,663.8499755859375,432258
2024-09-25,660.8919067382812,663.5999755859375,669.9000244140625,659.0,663.0,318954
2024-09-26,699.4340209960938,702.2999877929688,710.0,665.7999877929688,666.3499755859375,5019535
2024-09-27,692.4625854492188,695.2999877929688,708.7999877929688,688.9500122070312,703.9000244140625,712037
2024-09-30,697.1931762695312,700.0499877929688,704.75,685.7999877929688,696.5,415088
2024-10-01,693.60791015625,696.4500122070312,719.7999877929688,690.2999877929688,705.0,608290
2024-10-03,687.0347900390625,689.8499755859375,706.5,671.5999755859375,684.5,611611
2024-10-04,673.0421752929688,675.7999877929688,699.9000244140625,672.0999755859375,689.0499877929688,402734
2024-10-07,622.399658203125,624.9500122070312,675.4500122070312,621.0499877929688,675.4500122070312,903088
2024-10-08,635.2470092773438,637.8499755859375,641.0,618.0,625.9500122070312,387849
2024-10-09,652.8748168945312,655.5499877929688,658.3499755859375,634.0,642.9500122070312,428209
2024-10-10,699.13525390625,702.0,709.4000244140625,655.5499877929688,662.0499877929688,1646873
2024-10-11,686.8853759765625,689.7000122070312,717.8499755859375,681.0,701.8499755859375,638351
2024-10-14,692.8112182617188,695.6500244140625,711.6500244140625,688.3499755859375,692.25,392809
2024-10-15,705.06103515625,707.9500122070312,713.4000244140625,689.0,697.9500122070312,447652
2024-10-16,728.265869140625,731.25,739.0,706.0499877929688,713.0,1318409
2024-10-17,718.505859375,721.4500122070312,739.0999755859375,712.9500122070312,734.5,624367
2024-10-18,623.8438110351562,626.4000244140625,718.7000122070312,621.0,718.7000122070312,3580082
2024-10-21,592.0739135742188,594.5,637.6500244140625,585.0999755859375,636.1500244140625,2365271
2024-10-22,586.546630859375,588.9500122070312,603.9500122070312,571.4000244140625,603.9500122070312,1608814
2024-10-23,596.7049560546875,599.1500244140625,606.2000122070312,590.2999877929688,591.5,723826
2024-10-24,578.7285766601562,581.0999755859375,601.2999877929688,574.1500244140625,600.4500122070312,539629
2024-10-25,539.3399658203125,541.5499877929688,584.25,527.5499877929688,581.0999755859375,1583593
2024-10-28,562.217529296875,564.0,568.6500244140625,530.75,545.75,851004
2024-10-29,547.015625,548.75,563.9000244140625,538.75,555.0499877929688,509305
2024-10-30,549.3582153320312,551.0999755859375,556.8499755859375,535.5999755859375,550.9500122070312,701882
2024-10-31,572.8836669921875,574.7000122070312,579.1500244140625,547.5499877929688,549.0,534511
2024-11-01,580.3599853515625,582.2000122070312,588.0,577.0,580.4500122070312,75841
2024-11-04,583.151123046875,585.0,596.4500122070312,575.5999755859375,582.2000122070312,675270
2024-11-05,578.0672607421875,579.9000244140625,590.0,575.5999755859375,587.7000122070312,283832
2024-11-06,608.8197631835938,610.75,613.0,579.2000122070312,580.0,384308
2024-11-07,591.8236083984375,593.7000122070312,610.75,586.2999877929688,610.75,565746
2024-11-08,569.79345703125,571.5999755859375,592.75,568.0,587.75,262333
2024-11-11,571.9367065429688,573.75,576.0,555.0499877929688,569.0,292654
2024-11-12,555.7379760742188,557.5,577.0,552.5,568.0,266363
2024-11-13,542.081298828125,543.7999877929688,568.6500244140625,536.9500122070312,549.1500244140625,556905
2024-11-14,556.73486328125,558.5,560.4000244140625,530.1500244140625,548.0,438406
2024-11-18,546.31787109375,548.0499877929688,557.0,537.4500122070312,557.0,331485
2024-11-19,571.2886962890625,573.0999755859375,581.9500122070312,543.7999877929688,549.7999877929688,473998
2024-11-21,563.0647583007812,564.8499755859375,573.0999755859375,548.1500244140625,573.0999755859375,303099
2024-11-22,559.1771240234375,560.9500122070312,566.25,549.0499877929688,562.5,336806
2024-11-25,593.26904296875,595.1500244140625,602.0,565.9000244140625,566.0,445751
2024-11-26,568.5972900390625,570.4000244140625,576.2999877929688,556.0,561.5,994702
2024-11-27,580.8085327148438,582.6500244140625,594.75,570.0,572.0,406052
2024-11-28,582.2041015625,584.0499877929688,591.6500244140625,578.4000244140625,582.6500244140625,189953
2024-11-29,582.9019165039062,584.75,588.6500244140625,574.0,582.4000244140625,179143
2024-12-02,586.390869140625,588.25,591.2000122070312,578.3499755859375,590.0999755859375,182063
2024-12-03,620.8316040039062,622.7999877929688,626.0,588.2000122070312,588.25,1352704
2024-12-04,636.2327880859375,638.25,652.0,625.4500122070312,627.0,1360251
2024-12-05,628.0587158203125,630.0499877929688,648.5999755859375,624.0999755859375,646.5,387066
2024-12-06,628.9558715820312,630.9500122070312,641.6500244140625,628.0,630.4000244140625,269451
2024-12-09,623.6726684570312,625.6500244140625,640.9500122070312,621.0999755859375,630.9500122070312,211034
2024-12-10,658.5121459960938,660.5999755859375,664.0,626.0,626.0,1217031
2024-12-11,655.1229248046875,657.2000122070312,672.5499877929688,655.0,664.0,792855
2024-12-12,648.8927001953125,650.9500122070312,669.0,641.3499755859375,657.6500244140625,591783
2024-12-13,646.3008422851562,648.3499755859375,656.3499755859375,643.5,651.0,314870
2024-12-16,643.3602905273438,645.4000244140625,657.9000244140625,642.4000244140625,649.2999877929688,201496
2024-12-17,636.3823852539062,638.4000244140625,652.4500122070312,630.3499755859375,645.0,282482
2024-12-18,611.1124267578125,613.0499877929688,638.4000244140625,611.4500122070312,635.4000244140625,343353
2024-12-19,615.8972778320312,617.8499755859375,625.0,602.0,607.0,240765
2024-12-20,599.84814453125,601.75,623.6500244140625,597.0,620.4000244140625,170607
2024-12-23,600.4961547851562,602.4000244140625,619.9500122070312,592.2000122070312,602.0,262838
2024-12-24,625.5167846679688,627.5,639.4000244140625,602.0,604.1500244140625,395401
2024-12-26,639.671875,641.7000122070312,646.5,621.5,628.0,1005258
2024-12-27,640.31982421875,642.3499755859375,647.7000122070312,625.0,645.0,296607
2024-12-30,627.21142578125,629.2000122070312,646.75,616.5999755859375,642.3499755859375,302009
2024-12-31,632.4946899414062,634.5,651.8499755859375,630.0,630.0,470303
2025-01-01,633.4915161132812,635.5,643.5,629.7999877929688,634.5999755859375,177415
2025-01-02,628.3079223632812,630.2999877929688,641.5499877929688,628.0499877929688,635.9500122070312,158025
2025-01-03,631.8467407226562,633.8499755859375,643.4500122070312,624.0499877929688,630.2999877929688,268353
2025-01-06,603.386962890625,605.2999877929688,636.8499755859375,600.5,633.8499755859375,465090
2025-01-07,609.7667236328125,611.7000122070312,613.2000122070312,601.0,611.5,259186
2025-01-08,603.8355102539062,605.75,623.9500122070312,594.5499877929688,618.0999755859375,391241
2025-01-09,603.386962890625,605.2999877929688,612.5,601.25,610.1500244140625,181768
2025-01-10,593.0697021484375,594.9500122070312,606.75,584.0,605.0,383567
2025-01-13,549.208740234375,550.9500122070312,588.0,548.0499877929688,575.0,605331
2025-01-14,564.4105224609375,566.2000122070312,570.6500244140625,533.8499755859375,551.6500244140625,539796
2025-01-15,615.3489990234375,617.2999877929688,638.2999877929688,563.0499877929688,563.6500244140625,676226
2025-01-16,596.2595825195312,598.1500244140625,617.2999877929688,592.1500244140625,605.0,524233
2025-01-17,588.384521484375,590.25,599.5999755859375,588.7999877929688,598.1500244140625,173429
2025-01-20,602.3402709960938,604.25,611.9500122070312,586.5,591.0,232751
2025-01-21,603.6859741210938,605.5999755859375,613.7999877929688,602.75,606.0,264937
2025-01-22,549.0591430664062,550.7999877929688,605.2000122070312,531.9000244140625,603.9500122070312,1955019
2025-01-23,567.10205078125,568.9000244140625,586.0,537.5,559.0999755859375,951998
2025-01-24,542.5299072265625,544.25,569.0499877929688,540.2999877929688,568.5999755859375,643378
2025-01-27,524.6366577148438,526.2999877929688,540.0,513.0999755859375,540.0,391950
2025-01-28,517.3597412109375,519.0,535.0,502.04998779296875,527.5,645440
2025-01-29,516.1136474609375,517.75,549.25,511.04998779296875,516.0,661206
2025-01-30,518.5060424804688,520.1500244140625,529.0499877929688,515.0999755859375,525.3499755859375,328701
2025-01-31,530.7174072265625,532.4000244140625,537.5499877929688,516.1500244140625,521.0,258931
2025-02-01,527.8265380859375,529.5,543.4500122070312,521.7000122070312,537.0,156321
2025-02-03,478.8318786621094,480.3500061035156,529.25,477.6000061035156,529.25,1308849
2025-02-04,493.3857421875,494.95001220703125,499.95001220703125,472.6499938964844,480.0,1004651
2025-02-05,498.8184814453125,500.3999938964844,510.0,492.45001220703125,498.3500061035156,387415
2025-02-06,514.4688720703125,516.0999755859375,519.0,498.95001220703125,502.29998779296875,321908
2025-02-07,509.18560791015625,510.79998779296875,523.3499755859375,508.0,516.0999755859375,232214
2025-02-10,505.74652099609375,507.3500061035156,518.4500122070312,503.1000061035156,515.0999755859375,285130
2025-02-11,462.83258056640625,464.29998779296875,504.04998779296875,444.8500061035156,503.25,1747910
2025-02-12,462.83258056640625,464.29998779296875,473.3500061035156,444.5,466.54998779296875,733905
2025-02-13,482.8690490722656,484.3999938964844,491.20001220703125,466.1000061035156,468.95001220703125,534213
2025-02-14,459.5928649902344,461.04998779296875,498.0,453.3500061035156,490.04998779296875,313183
2025-02-17,444.4408874511719,445.8500061035156,461.04998779296875,439.54998779296875,458.1000061035156,485884
2025-02-18,443.8926086425781,445.29998779296875,453.95001220703125,431.0,450.3999938964844,550333
2025-02-19,465.27484130859375,466.75,474.0,440.3500061035156,445.8500061035156,396938
2025-02-20,476.38958740234375,477.8999938964844,480.5,456.3999938964844,466.70001220703125,421403
2025-02-21,473.8974914550781,475.3999938964844,486.3500061035156,466.45001220703125,481.5,220313
2025-02-24,462.98211669921875,464.45001220703125,475.20001220703125,458.6499938964844,466.0,228419
2025-02-25,446.68377685546875,448.1000061035156,479.95001220703125,446.0,468.8999938964844,324841
2025-02-27,436.06744384765625,437.45001220703125,453.25,433.5,450.0,370598
2025-02-28,412.89093017578125,414.20001220703125,437.0,410.95001220703125,437.0,347956
2025-03-03,387.1724548339844,388.3999938964844,423.29998779296875,386.5,420.04998779296875,1529377
2025-03-04,391.01031494140625,392.25,399.0,376.95001220703125,388.29998779296875,631892
2025-03-05,418.2239990234375,419.54998779296875,422.45001220703125,392.5,392.5,1624530
2025-03-06,423.15838623046875,424.5,430.0,422.0,424.54998779296875,431301
2025-03-07,436.1671142578125,437.54998779296875,445.04998779296875,422.6000061035156,423.8999938964844,575270
2025-03-10,414.136962890625,415.45001220703125,447.8999938964844,412.75,442.0,321646
2025-03-11,398.5364074707031,399.79998779296875,412.79998779296875,396.29998779296875,410.0,454276
2025-03-12,400.5799560546875,401.8500061035156,408.0,397.25,405.0,290467
2025-03-13,389.8639221191406,391.1000061035156,407.95001220703125,388.79998779296875,404.45001220703125,754898
2025-03-17,389.6147155761719,390.8500061035156,398.25,385.6000061035156,395.70001220703125,445121
2025-03-18,389.6147155761719,390.8500061035156,390.8500061035156,390.8500061035156,390.8500061035156,0
2025-03-19,429.88702392578125,431.25,433.1000061035156,416.1000061035156,418.0,634908
2025-03-20,424.3545837402344,425.70001220703125,443.95001220703125,421.6499938964844,437.75,549896
2025-03-21,438.5595703125,439.95001220703125,459.95001220703125,424.1000061035156,425.0,1125568
2025-03-24,455.7051696777344,457.1499938964844,494.3999938964844,439.6000061035156,447.0,2789234
2025-03-25,435.9677734375,437.3500061035156,462.79998779296875,435.3999938964844,459.95001220703125,643361
2025-03-26,458.84521484375,460.29998779296875,471.0,430.6000061035156,439.0,2094928
2025-03-27,459.5429992675781,461.0,465.95001220703125,441.75,455.0,905691
2025-03-28,447.7304382324219,449.1499938964844,469.95001220703125,444.04998779296875,466.95001220703125,568948
2025-04-01,444.54058837890625,445.95001220703125,456.0,442.1499938964844,448.0,307849
2025-04-02,449.62445068359375,451.04998779296875,454.04998779296875,435.1000061035156,450.79998779296875,302752
2025-04-03,453.6616516113281,455.1000061035156,458.3999938964844,446.3500061035156,447.0,274315
2025-04-04,432.8775634765625,434.25,457.1000061035156,430.1000061035156,457.0,363204
2025-04-07,414.2864990234375,415.6000061035156,418.70001220703125,387.0,403.79998779296875,587947
2025-04-08,417.07763671875,418.3999938964844,431.79998779296875,415.70001220703125,423.0,374217
2025-04-09,413.23980712890625,414.54998779296875,419.95001220703125,405.54998779296875,418.3999938964844,244617
2025-04-11,434.6718444824219,436.04998779296875,438.0,418.3999938964844,430.0,359717
2025-04-15,461.6861877441406,463.1499938964844,466.0,442.6499938964844,450.0,594114
2025-04-16,462.98211669921875,464.45001220703125,475.70001220703125,462.04998779296875,467.45001220703125,469602
2025-04-17,468.7637634277344,470.25,476.0,461.95001220703125,464.29998779296875,577164
2025-04-21,494.68157958984375,496.25,498.5,468.75,473.95001220703125,798040
2025-04-22,510.7306823730469,512.3499755859375,519.8499755859375,488.6000061035156,500.0,1424967
2025-04-23,524.736328125,526.4000244140625,529.0,502.0,517.0,1436125
2025-04-24,538.5924072265625,540.2999877929688,555.5499877929688,519.0999755859375,527.75,5954157
2025-04-25,516.1136474609375,517.75,553.0,505.45001220703125,549.0,2393920
2025-04-28,539.3898315429688,541.0999755859375,548.0,512.25,520.0,1837763
2025-04-29,558.4793090820312,560.25,563.0,538.3499755859375,540.9000244140625,1467933
