date_,adj close_dabur.ns,close_dabur.ns,high_dabur.ns,low_dabur.ns,open_dabur.ns,volume_dabur.ns
2025-04-15,466.5826721191406,473.75,474.45001220703125,462.6000061035156,467.6499938964844,2374405
2025-04-16,474.06768798828125,481.3500061035156,481.70001220703125,473.79998779296875,474.79998779296875,1382224
2025-04-17,472.0486755371094,479.29998779296875,480.54998779296875,476.20001220703125,480.45001220703125,844403
2025-04-21,468.35540771484375,475.54998779296875,481.8500061035156,474.79998779296875,481.29998779296875,2586539
2025-04-22,477.0715026855469,484.3999938964844,485.75,475.5,476.0,1525955
2025-04-23,478.84429931640625,486.20001220703125,487.3500061035156,482.04998779296875,486.0,1107728
2025-04-24,484.2610778808594,491.70001220703125,494.5,484.45001220703125,486.20001220703125,3251494
2025-04-25,477.2685241699219,484.6000061035156,493.04998779296875,480.0,489.0,1369564
2025-04-28,474.9048156738281,482.20001220703125,487.8500061035156,480.20001220703125,483.0,1312796
2025-04-29,476.3328552246094,483.6499938964844,486.95001220703125,481.29998779296875,482.25,1470658
2025-04-30,480.370849609375,487.75,490.45001220703125,482.3500061035156,483.6000061035156,2195362
2025-05-02,472.14715576171875,479.3999938964844,487.75,476.6000061035156,485.29998779296875,1697677
2025-05-05,474.56011962890625,481.8500061035156,485.3999938964844,479.25,481.0,3248925
2025-05-06,473.3290100097656,480.6000061035156,486.25,479.3999938964844,482.0,702529
2025-05-07,474.80633544921875,482.1000061035156,485.75,473.29998779296875,473.29998779296875,1520898
2025-05-08,461.60906982421875,468.70001220703125,478.6000061035156,461.1000061035156,469.95001220703125,7843512
2025-05-09,455.7490539550781,462.75,467.29998779296875,458.6000061035156,466.3500061035156,2037837
2025-05-12,467.86297607421875,475.04998779296875,476.54998779296875,467.0,468.04998779296875,2902701
2025-05-13,466.5826721191406,473.75,479.20001220703125,471.70001220703125,474.95001220703125,2449180
2025-05-14,461.85528564453125,468.95001220703125,474.54998779296875,467.0,473.75,3541267
2025-05-15,461.9045104980469,469.0,472.5,467.1000061035156,469.3999938964844,2739793
2025-05-16,469.43878173828125,476.6499938964844,477.3999938964844,467.29998779296875,471.20001220703125,2431240
2025-05-19,476.13592529296875,483.45001220703125,484.5,475.1000061035156,477.6000061035156,1640651
2025-05-20,468.45391845703125,475.6499938964844,486.3999938964844,475.0,484.8500061035156,1843098
2025-05-21,474.46160888671875,481.75,484.8999938964844,477.29998779296875,477.79998779296875,1927887
2025-05-22,469.83270263671875,477.04998779296875,483.1000061035156,475.0,482.0,1958254
2025-05-23,474.6585998535156,481.95001220703125,484.45001220703125,477.95001220703125,477.95001220703125,1495455
2025-05-26,473.0335388183594,480.29998779296875,485.54998779296875,479.75,482.0,2584471
2025-05-27,476.77606201171875,484.1000061035156,485.6000061035156,480.3999938964844,481.29998779296875,1713846
2025-05-28,477.3669738769531,484.70001220703125,486.79998779296875,482.54998779296875,484.0,1568432
2025-05-29,474.80633544921875,482.1000061035156,484.8500061035156,479.95001220703125,484.70001220703125,1599536
2025-05-30,475.64349365234375,482.95001220703125,486.1499938964844,478.70001220703125,482.0,6304976
2025-06-02,477.1207580566406,484.45001220703125,490.20001220703125,481.54998779296875,484.45001220703125,1851827
2025-06-03,478.3026123046875,485.6499938964844,486.79998779296875,482.54998779296875,484.45001220703125,1460542
2025-06-04,484.4088134765625,491.8500061035156,493.3999938964844,484.3999938964844,487.0,2318406
2025-06-05,481.3064880371094,488.70001220703125,494.3500061035156,487.0,494.29998779296875,1792668
2025-06-06,473.96917724609375,481.25,487.6499938964844,480.54998779296875,487.3999938964844,3468649
2025-06-09,478.2533874511719,485.6000061035156,486.0,481.3500061035156,483.6499938964844,1389266
2025-06-10,482.1435852050781,489.54998779296875,491.3999938964844,484.5,486.1499938964844,1496169
2025-06-11,479.1397705078125,486.5,493.70001220703125,485.3500061035156,490.0,2168242
2025-06-12,465.79473876953125,472.95001220703125,487.79998779296875,471.45001220703125,487.1000061035156,3727720
2025-06-13,459.44232177734375,466.5,470.04998779296875,464.25,468.0,3850751
2025-06-16,464.56365966796875,471.70001220703125,473.95001220703125,465.29998779296875,467.6000061035156,1942798
2025-06-17,464.9083557128906,472.04998779296875,474.3500061035156,469.1499938964844,471.70001220703125,1521179
2025-06-18,463.08636474609375,470.20001220703125,474.1499938964844,468.04998779296875,472.0,2812394
2025-06-19,458.0635070800781,465.1000061035156,470.70001220703125,464.0,469.0,1349010
2025-06-20,459.8362731933594,466.8999938964844,468.6000061035156,463.8999938964844,465.1000061035156,2804520
2025-06-23,460.42718505859375,467.5,468.3500061035156,463.1000061035156,465.6499938964844,1567027
2025-06-24,467.9122314453125,475.1000061035156,475.5,468.0,468.0,2587207
2025-06-25,472.98431396484375,480.25,481.5,475.3500061035156,476.0,2954897
2025-06-26,474.2646179199219,481.54998779296875,483.29998779296875,478.79998779296875,482.0,1414934
2025-06-27,478.9920349121094,486.3500061035156,488.29998779296875,481.6000061035156,482.70001220703125,2780971
2025-06-30,477.9086608886719,485.25,487.75,479.3999938964844,487.3999938964844,3254231
2025-07-01,475.1017761230469,482.3999938964844,489.20001220703125,480.70001220703125,487.0,1617894
2025-07-02,480.1738586425781,487.54998779296875,488.3999938964844,479.3999938964844,484.79998779296875,2358163
2025-07-03,484.16259765625,491.6000061035156,492.95001220703125,487.5,489.5,2976302
2025-07-04,487.6096496582031,495.1000061035156,497.3999938964844,491.6000061035156,493.0,2857925
2025-07-07,504.99261474609375,512.75,517.7000122070312,496.04998779296875,501.8999938964844,10017201
2025-07-08,505.3373107910156,513.0999755859375,514.4000244140625,510.5,512.5,1995221
2025-07-09,514.2504272460938,522.1500244140625,523.4500122070312,511.0,511.0,3433335
2025-07-10,514.4966430664062,522.4000244140625,524.4000244140625,517.8499755859375,523.7000122070312,2272923
2025-07-11,522.8187866210938,530.8499755859375,535.9000244140625,518.5999755859375,521.5,4512466
2025-07-14,518.2391357421875,526.2000122070312,536.5,524.5499877929688,533.5,1428794
2025-07-15,519.0270385742188,527.0,528.9000244140625,523.1500244140625,526.5,1243559
2025-07-16,519.962646484375,527.9500122070312,530.3499755859375,525.0999755859375,527.0,2301562
2025-07-17,520.7013549804688,528.7000122070312,531.7000122070312,526.5499877929688,530.0,1537940
2025-07-18,519.8557739257812,522.5999755859375,523.4000244140625,518.3499755859375,522.4500122070312,1616139
2025-07-21,511.8480224609375,514.5499877929688,522.1500244140625,513.4000244140625,520.0999755859375,1172175
2025-07-22,512.3453979492188,515.0499877929688,516.5,511.0,515.4500122070312,1471884
2025-07-23,511.1517028808594,513.8499755859375,518.5,510.8500061035156,517.75,1898497
2025-07-24,509.8585205078125,512.5499877929688,516.9000244140625,511.0,516.9000244140625,3715595
2025-07-25,508.66485595703125,511.3500061035156,514.0,508.3500061035156,512.0,2132786
2025-07-28,519.2589111328125,522.0,523.9500122070312,507.0,507.0,2759206
2025-07-29,515.5783081054688,518.2999877929688,525.5999755859375,514.6500244140625,524.6500244140625,2646055
2025-07-30,519.2589111328125,522.0,523.25,517.5999755859375,519.0499877929688,1616247
2025-07-31,526.22216796875,529.0,531.75,517.1500244140625,518.2999877929688,3024718
2025-08-01,531.5440673828125,534.3499755859375,547.7000122070312,531.9000244140625,533.0,8042006
2025-08-04,526.8687744140625,529.6500244140625,538.8499755859375,528.2000122070312,534.3499755859375,2602888
2025-08-05,521.9447631835938,524.7000122070312,529.6500244140625,521.0,529.6500244140625,2027038
2025-08-06,511.3009338378906,514.0,524.1500244140625,512.0,524.1500244140625,931299
2025-08-07,514.484130859375,517.2000122070312,519.7000122070312,512.0999755859375,513.75,957305
2025-08-08,504.58636474609375,507.25,519.7999877929688,506.0,518.0,510393
2025-08-11,507.3716735839844,510.04998779296875,511.54998779296875,499.29998779296875,507.70001220703125,1123741
2025-08-12,500.25921630859375,502.8999938964844,510.95001220703125,501.25,510.0,839972
2025-08-13,500.8560791015625,503.5,504.95001220703125,498.6499938964844,503.3999938964844,864573
2025-08-14,498.26971435546875,500.8999938964844,505.5,499.3999938964844,504.0,1202134
2025-08-18,516.3741455078125,519.0999755859375,529.7999877929688,512.0,513.9000244140625,4810046
2025-08-19,519.3086547851562,522.0499877929688,522.75,514.0,519.8499755859375,645927
2025-08-20,532.190673828125,535.0,536.4000244140625,521.0999755859375,522.0,12345218
2025-08-21,512.9920043945312,515.7000122070312,536.4500122070312,514.75,535.9500122070312,6041694
2025-08-22,513.24072265625,515.9500122070312,519.8499755859375,514.5499877929688,516.0,1596318
2025-08-25,515.8767700195312,518.5999755859375,520.4500122070312,513.4500122070312,515.9000244140625,1204983
2025-08-26,519.6568603515625,522.4000244140625,526.7999877929688,517.0999755859375,518.5999755859375,3045617
2025-08-28,511.1517028808594,513.8499755859375,526.5499877929688,512.25,526.5499877929688,2068611
2025-08-29,518.3636474609375,521.0999755859375,528.5499877929688,509.70001220703125,515.4500122070312,3745766
2025-09-01,520.9002685546875,523.6500244140625,524.5499877929688,520.0499877929688,521.5499877929688,4327053
2025-09-02,541.740234375,544.5999755859375,547.75,523.6500244140625,525.0,8973936
2025-09-03,540.64599609375,543.5,549.25,541.25,545.9000244140625,2220814
2025-09-04,549.7977294921875,552.7000122070312,577.0,551.3499755859375,565.0,8712233
2025-09-05,543.8292236328125,546.7000122070312,555.8499755859375,542.3499755859375,553.7999877929688,1489345
2025-09-08,543.3318481445312,546.2000122070312,551.6500244140625,542.7000122070312,547.9500122070312,782235
2025-09-09,541.39208984375,544.25,547.4000244140625,539.25,546.25,1937685
2025-09-10,544.625,547.5,548.9500122070312,543.7000122070312,546.9000244140625,874891
2025-09-11,541.2428588867188,544.0999755859375,548.4000244140625,543.0,547.25,891836
2025-09-12,536.0203857421875,538.8499755859375,544.0999755859375,533.7000122070312,544.0999755859375,2746427
2025-09-15,538.0596923828125,540.9000244140625,542.5999755859375,536.5,536.5,837561
2025-09-16,532.886962890625,535.7000122070312,542.2999877929688,534.5,540.5999755859375,1405923
2025-09-17,532.3399047851562,535.1500244140625,539.5,532.2000122070312,537.5499877929688,822210
2025-09-18,533.4838256835938,536.2999877929688,539.0,532.4000244140625,536.0,2012300
2025-09-19,532.6383056640625,535.4500122070312,542.7999877929688,532.7000122070312,536.9500122070312,2411369
2025-09-22,519.3086547851562,522.0499877929688,536.75,518.0,536.0,2892697
2025-09-23,512.295654296875,515.0,522.0,512.6500244140625,522.0,3466804
2025-09-24,515.0809936523438,517.7999877929688,520.9500122070312,511.3999938964844,515.0,1781081
2025-09-25,503.641357421875,506.29998779296875,521.8499755859375,505.1499938964844,517.7999877929688,2356326
2025-09-26,497.1257629394531,499.75,508.0,493.0,508.0,3168298
2025-09-29,490.2619934082031,492.8500061035156,501.70001220703125,490.54998779296875,497.75,17685374
2025-09-30,488.7201232910156,491.29998779296875,500.1499938964844,489.5,495.0,2645097
2025-10-01,492.450439453125,495.04998779296875,496.0,483.6499938964844,491.29998779296875,2443402
2025-10-03,493.5446472167969,496.1499938964844,497.79998779296875,490.75,495.04998779296875,3035129
2025-10-06,490.7593688964844,493.3500061035156,497.75,491.79998779296875,495.5,2681852
2025-10-07,489.6651306152344,492.25,502.79998779296875,489.8999938964844,493.3500061035156,4534081
2025-10-08,477.628662109375,480.1499938964844,493.20001220703125,479.1499938964844,485.0,3627391
2025-10-09,482.8511047363281,485.3999938964844,486.5,479.1499938964844,480.45001220703125,3052079
2025-10-10,487.1285400390625,489.70001220703125,490.8500061035156,485.3999938964844,485.3999938964844,1613675
2025-10-13,485.18878173828125,487.75,489.6000061035156,482.54998779296875,488.6000061035156,1990140
2025-10-14,484.7908630371094,487.3500061035156,489.75,484.54998779296875,487.75,1611549
2025-10-15,490.5603942871094,493.1499938964844,494.3999938964844,486.04998779296875,486.04998779296875,2084672
2025-10-16,498.1205139160156,500.75,502.0,493.8999938964844,493.8999938964844,1236003
2025-10-17,505.68060302734375,508.3500061035156,511.6499938964844,499.6000061035156,500.6000061035156,3436032
2025-10-20,501.9005432128906,504.54998779296875,511.1000061035156,503.5,511.1000061035156,824259
2025-10-21,503.7408447265625,506.3999938964844,507.8500061035156,503.45001220703125,506.1499938964844,128942
2025-10-23,508.7145690917969,511.3999938964844,515.0,505.29998779296875,507.0,3693389
2025-10-24,505.78009033203125,508.45001220703125,512.4000244140625,498.3999938964844,512.4000244140625,3786598
2025-10-27,504.3874206542969,507.04998779296875,510.20001220703125,504.70001220703125,508.5,3258720
2025-10-28,500.756591796875,503.3999938964844,508.20001220703125,501.0,508.1000061035156,2826407
2025-10-29,505.3821716308594,508.04998779296875,508.8999938964844,501.79998779296875,503.3999938964844,1880484
2025-10-30,498.9162902832031,501.54998779296875,511.5,499.6000061035156,511.5,1744704
2025-10-31,484.98980712890625,487.54998779296875,502.95001220703125,486.70001220703125,502.8999938964844,4980727
2025-11-03,500.6571044921875,503.29998779296875,504.45001220703125,485.6000061035156,488.1000061035156,4523334
2025-11-04,514.3348999023438,517.0499877929688,519.9500122070312,501.95001220703125,502.29998779296875,5322219
2025-11-05,514.3348999023438,517.0499877929688,517.0499877929688,517.0499877929688,517.0499877929688,0
2025-11-06,520.9500122070312,523.7000122070312,524.5,511.04998779296875,517.0499877929688,3911239
2025-11-07,518.6500244140625,518.6500244140625,522.0,512.5,522.0,1754801
2025-11-10,515.4500122070312,515.4500122070312,521.0,512.7999877929688,520.0,1005698
2025-11-11,519.9500122070312,519.9500122070312,521.6500244140625,512.6500244140625,515.7000122070312,1478112
2025-11-12,522.2999877929688,522.2999877929688,524.9000244140625,516.0499877929688,519.9500122070312,2517903
2025-11-13,522.2000122070312,522.2000122070312,528.5999755859375,517.0,522.0,1859578
2025-11-14,525.0,525.0,527.0,517.5499877929688,522.0,1789377
2025-11-17,524.25,524.25,529.9000244140625,523.3499755859375,529.0,1856462
2025-11-18,520.8499755859375,520.8499755859375,524.25,512.5,524.2000122070312,1958068
2025-11-19,517.5499877929688,517.5499877929688,523.5499877929688,516.5999755859375,520.8499755859375,2419687
2025-11-20,525.0499877929688,525.0499877929688,527.0,516.7000122070312,519.0499877929688,2956054
2025-11-21,515.6500244140625,515.6500244140625,525.0499877929688,514.2999877929688,525.0499877929688,2659623
2025-11-24,512.4000244140625,512.4000244140625,517.8499755859375,511.3999938964844,516.9500122070312,5926288
2025-11-25,514.4000244140625,514.4000244140625,515.4500122070312,509.0,511.3999938964844,2050235
2025-11-26,517.2000122070312,517.2000122070312,520.0499877929688,513.8499755859375,514.1500244140625,914828
2025-11-27,519.1500244140625,519.1500244140625,520.5,514.75,517.25,1262843
2025-11-28,517.4000244140625,517.4000244140625,520.4500122070312,513.4500122070312,520.4500122070312,999605
2025-12-01,515.25,515.25,519.3499755859375,514.1500244140625,517.4500122070312,1619957
2025-12-02,507.95001220703125,507.95001220703125,517.8499755859375,507.0,513.0999755859375,2434279
2025-12-03,506.0,506.0,509.04998779296875,500.79998779296875,505.1499938964844,1388012
2025-12-04,508.1000061035156,508.1000061035156,510.25,502.54998779296875,505.1499938964844,1371715
2025-12-05,510.1000061035156,510.1000061035156,510.79998779296875,502.3500061035156,503.25,1205977
2025-12-08,504.45001220703125,504.45001220703125,510.8999938964844,500.75,508.1000061035156,1140189
2025-12-09,503.6000061035156,503.6000061035156,505.95001220703125,498.0,500.3500061035156,1423785
2025-12-10,502.54998779296875,502.54998779296875,505.95001220703125,498.1000061035156,505.0,1311806
2025-12-11,501.75,501.75,503.3500061035156,496.6499938964844,500.1000061035156,1116224
2025-12-12,495.0,495.0,503.70001220703125,494.0,502.5,1506050
2025-12-15,497.20001220703125,497.20001220703125,499.8999938964844,493.1000061035156,493.5,993514
2025-12-16,497.20001220703125,497.20001220703125,504.5,494.6000061035156,497.0,1484940
2025-12-17,494.1499938964844,494.1499938964844,498.6000061035156,492.29998779296875,497.0,551891
2025-12-18,492.54998779296875,492.54998779296875,494.04998779296875,489.54998779296875,494.04998779296875,683973
2025-12-19,493.95001220703125,493.95001220703125,495.0,491.3999938964844,493.0,1241449
2025-12-22,493.70001220703125,493.70001220703125,497.5,493.04998779296875,495.3999938964844,998215
2025-12-23,493.1499938964844,493.1499938964844,495.5,491.45001220703125,494.1499938964844,993407
2025-12-24,490.54998779296875,490.54998779296875,495.04998779296875,489.04998779296875,493.1499938964844,850597
2025-12-25,490.54998779296875,490.54998779296875,490.54998779296875,490.54998779296875,490.54998779296875,0
2025-12-26,488.20001220703125,488.20001220703125,492.95001220703125,487.79998779296875,490.70001220703125,518698
2025-12-29,489.29998779296875,489.29998779296875,491.25,485.95001220703125,488.3500061035156,982019
2025-12-30,495.6499938964844,495.6499938964844,497.3500061035156,487.0,489.3999938964844,2216264
2025-12-31,503.6000061035156,503.6000061035156,509.8999938964844,494.8999938964844,495.0,2391679
2026-01-01,499.95001220703125,499.95001220703125,505.8999938964844,497.8500061035156,505.0,698247
2026-01-02,522.5999755859375,522.5999755859375,526.3499755859375,499.0,501.45001220703125,5340608
2026-01-05,521.2000122070312,521.2000122070312,534.0,519.9000244140625,524.0,3290459
2026-01-06,520.3499755859375,520.3499755859375,522.6500244140625,501.25,517.4000244140625,2899294
2026-01-07,520.9000244140625,520.9000244140625,527.0,518.75,523.7999877929688,2870097
2026-01-08,519.4500122070312,519.4500122070312,526.5999755859375,515.0,520.0,3203359
2026-01-09,522.4000244140625,522.4000244140625,525.5499877929688,516.0999755859375,518.7000122070312,1522552
2026-01-12,524.0,524.0,525.9500122070312,519.5,522.2999877929688,1894623
2026-01-13,522.0499877929688,522.0499877929688,529.1500244140625,516.75,525.0,1288670
2026-01-14,513.75,513.75,523.7000122070312,511.1000061035156,518.0999755859375,798936
2026-01-16,514.5499877929688,514.5499877929688,520.2999877929688,512.0,513.75,660633
