date_,adj close_sardaen.ns,close_sardaen.ns,high_sardaen.ns,low_sardaen.ns,open_sardaen.ns,volume_sardaen.ns
2025-04-16,484.8830261230469,486.1000061035156,491.29998779296875,478.1499938964844,486.8999938964844,1113872
2025-04-17,477.9005432128906,479.1000061035156,486.5,472.0,484.8500061035156,691021
2025-04-21,487.5263671875,488.75,492.8999938964844,479.70001220703125,480.0,732775
2025-04-22,504.7331848144531,506.0,522.0,487.6000061035156,492.0,1941656
2025-04-23,498.5986022949219,499.8500061035156,524.25,496.45001220703125,510.0,1030381
2025-04-24,492.71337890625,493.95001220703125,507.0,491.3500061035156,500.0,610402
2025-04-25,476.05517578125,477.25,499.0,466.20001220703125,498.3500061035156,1050479
2025-04-28,472.6138000488281,473.79998779296875,496.6000061035156,471.0,471.0,854843
2025-04-29,461.6413269042969,462.79998779296875,485.54998779296875,459.8999938964844,477.6499938964844,716882
2025-04-30,450.8683776855469,452.0,469.75,450.1000061035156,465.8500061035156,824230
2025-05-02,441.69140625,442.79998779296875,459.3500061035156,439.54998779296875,449.0,518020
2025-05-05,444.23504638671875,445.3500061035156,447.8500061035156,421.1499938964844,433.6000061035156,1833928
2025-05-06,440.24505615234375,441.3500061035156,450.3999938964844,437.0,446.0,717303
2025-05-07,432.2151794433594,433.29998779296875,444.0,428.5,428.5,556677
2025-05-08,417.00335693359375,418.04998779296875,439.70001220703125,412.1499938964844,434.95001220703125,610389
2025-05-09,420.3450012207031,421.3999938964844,425.0,401.5,401.5,894069
2025-05-12,441.7911682128906,442.8999938964844,444.6499938964844,431.5,439.3999938964844,763234
2025-05-13,446.32977294921875,447.45001220703125,451.6499938964844,436.1000061035156,444.6499938964844,781338
2025-05-14,450.8185119628906,451.95001220703125,455.1499938964844,444.25,448.1000061035156,722650
2025-05-15,453.661376953125,454.79998779296875,459.0,448.20001220703125,454.1000061035156,644424
2025-05-16,453.61151123046875,454.75,459.0,451.04998779296875,454.1000061035156,427823
2025-05-19,468.8233337402344,470.0,472.0,454.45001220703125,454.75,884682
2025-05-20,465.2822265625,466.45001220703125,478.79998779296875,465.0,473.0,453565
2025-05-21,472.7634582519531,473.95001220703125,483.0,459.04998779296875,464.3999938964844,570964
2025-05-22,467.67620849609375,468.8500061035156,478.3500061035156,465.8999938964844,475.0,346844
2025-05-23,468.2248229980469,469.3999938964844,476.0,467.1000061035156,468.8999938964844,347353
2025-05-26,443.237548828125,444.3500061035156,451.45001220703125,434.6000061035156,450.0,2197223
2025-05-27,429.0232238769531,430.1000061035156,448.54998779296875,428.1000061035156,443.0,1477870
2025-05-28,434.3099365234375,435.3999938964844,446.45001220703125,432.0,432.0,834680
2025-05-29,436.1054382324219,437.20001220703125,442.8500061035156,432.04998779296875,436.95001220703125,673962
2025-05-30,436.0057067871094,437.1000061035156,441.1000061035156,434.04998779296875,441.1000061035156,370759
2025-06-02,432.86358642578125,433.95001220703125,436.6000061035156,431.1000061035156,433.0,278139
2025-06-03,434.3598327636719,435.45001220703125,443.45001220703125,434.0,439.8500061035156,284561
2025-06-04,437.4520568847656,438.54998779296875,441.54998779296875,433.8500061035156,435.0,218142
2025-06-05,441.2425537109375,442.3500061035156,454.0,439.04998779296875,440.0,555850
2025-06-06,434.85858154296875,435.95001220703125,447.3999938964844,434.0,444.20001220703125,236114
2025-06-09,448.3746337890625,449.5,451.20001220703125,436.25,438.75,469178
2025-06-10,452.5142517089844,453.6499938964844,456.6000061035156,447.3500061035156,455.0,581404
2025-06-11,450.76861572265625,451.8999938964844,460.0,447.25,455.70001220703125,523324
2025-06-12,447.57666015625,448.70001220703125,457.5,446.25,451.8999938964844,403097
2025-06-13,447.8260192871094,448.95001220703125,453.70001220703125,440.0,440.6000061035156,280580
2025-06-16,448.1252746582031,449.25,451.6499938964844,441.45001220703125,448.1000061035156,244653
2025-06-17,448.9232482910156,450.04998779296875,456.8500061035156,447.04998779296875,448.79998779296875,355335
2025-06-18,448.7736511230469,449.8999938964844,453.25,446.1000061035156,450.04998779296875,172066
2025-06-19,439.04803466796875,440.1499938964844,459.5,437.3500061035156,450.5,442954
2025-06-20,430.27008056640625,431.3500061035156,447.5,427.95001220703125,440.0,435909
2025-06-23,429.1728515625,430.25,434.3999938964844,420.75,430.0,408042
2025-06-24,439.1976623535156,440.29998779296875,447.0,434.0,434.25,397234
2025-06-25,437.7513122558594,438.8500061035156,450.79998779296875,437.25,444.3500061035156,251237
2025-06-26,444.0355224609375,445.1499938964844,450.0,437.04998779296875,440.1000061035156,479795
2025-06-27,449.4718933105469,450.6000061035156,452.0,444.8500061035156,448.5,408723
2025-06-30,442.24005126953125,443.3500061035156,453.6000061035156,441.5,450.25,240697
2025-07-01,436.1054382324219,437.20001220703125,445.54998779296875,435.04998779296875,445.0,214546
2025-07-02,430.4197082519531,431.5,441.8500061035156,428.75,436.6000061035156,267769
2025-07-03,432.96331787109375,434.04998779296875,436.95001220703125,430.3999938964844,432.70001220703125,163381
2025-07-04,431.4172058105469,432.5,437.95001220703125,428.95001220703125,435.79998779296875,131563
2025-07-07,425.4322204589844,426.5,435.6000061035156,423.29998779296875,433.1000061035156,228350
2025-07-08,422.8387145996094,423.8999938964844,435.20001220703125,421.0,426.6499938964844,207509
2025-07-09,432.115478515625,433.20001220703125,437.0,423.20001220703125,425.0,469743
2025-07-10,440.3946838378906,441.5,443.8999938964844,422.79998779296875,429.25,660155
2025-07-11,451.566650390625,452.70001220703125,467.0,440.70001220703125,441.0,2328467
2025-07-14,439.7961730957031,440.8999938964844,457.25,437.25,453.20001220703125,430222
2025-07-15,442.0904235839844,443.20001220703125,448.79998779296875,439.1499938964844,440.0,267139
2025-07-16,443.7362976074219,444.8500061035156,449.5,441.75,445.0,204202
2025-07-17,441.841064453125,442.95001220703125,449.6000061035156,442.1000061035156,446.6499938964844,147011
2025-07-18,441.89093017578125,443.0,446.54998779296875,437.0,443.0,146634
2025-07-21,446.32977294921875,447.45001220703125,456.8999938964844,439.54998779296875,443.0,391869
2025-07-22,447.4768981933594,448.6000061035156,455.45001220703125,445.25,449.8999938964844,178708
2025-07-23,450.9681396484375,452.1000061035156,455.45001220703125,445.04998779296875,449.25,237597
2025-07-24,448.42449951171875,449.54998779296875,460.45001220703125,447.1000061035156,455.1499938964844,200567
2025-07-25,434.95831298828125,436.04998779296875,449.45001220703125,433.54998779296875,448.04998779296875,195125
2025-07-28,429.9708251953125,431.04998779296875,439.54998779296875,429.29998779296875,438.8999938964844,171625
2025-07-29,444.9332580566406,446.04998779296875,448.8999938964844,429.6000061035156,431.0,245802
2025-07-30,445.7811584472656,446.8999938964844,453.6499938964844,443.1000061035156,446.0,203101
2025-07-31,446.379638671875,447.5,455.0,436.1000061035156,445.04998779296875,214624
2025-08-01,438.2001647949219,439.29998779296875,450.79998779296875,438.1000061035156,447.0,210761
2025-08-04,522.9375,524.25,527.1500244140625,497.5,527.1500244140625,15437164
2025-08-05,538.9473266601562,540.2999877929688,555.9000244140625,515.0999755859375,518.0,13400096
2025-08-06,580.2935180664062,581.75,607.75,532.5999755859375,539.0,21118345
2025-08-07,555.1566162109375,556.5499877929688,607.0,553.0,587.0,9014586
2025-08-08,533.6107177734375,534.9500122070312,562.0,530.9500122070312,558.0,2079536
2025-08-11,555.2564086914062,556.6500244140625,569.7999877929688,537.8499755859375,539.9000244140625,2505073
2025-08-12,550.218994140625,551.5999755859375,565.0,548.1500244140625,561.7999877929688,873566
2025-08-13,556.60302734375,558.0,576.0,540.0,553.9500122070312,1570962
2025-08-14,552.7626953125,554.1500244140625,564.7999877929688,548.4000244140625,561.6500244140625,537088
2025-08-18,579.7947998046875,581.25,588.0,559.5999755859375,562.0,2236602
2025-08-19,589.0714721679688,590.5499877929688,598.0,577.9000244140625,582.9000244140625,1803108
2025-08-20,598.0489501953125,599.5499877929688,619.0,577.2000122070312,595.5499877929688,3210766
2025-08-21,597.6500244140625,599.1500244140625,607.5,593.7999877929688,602.9000244140625,1001198
2025-08-22,596.7999877929688,596.7999877929688,608.9500122070312,590.8499755859375,595.9500122070312,1060831
2025-08-25,593.7999877929688,593.7999877929688,606.5999755859375,592.0,604.7000122070312,743288
2025-08-26,592.9000244140625,592.9000244140625,600.0,581.5,593.9000244140625,813766
2025-08-28,585.0999755859375,585.0999755859375,597.9500122070312,582.4500122070312,591.0,600653
2025-08-29,598.3499755859375,598.3499755859375,605.0,588.0999755859375,590.0,1228206
2025-09-01,601.2000122070312,601.2000122070312,611.5999755859375,594.3499755859375,600.0,1283525
2025-09-02,576.7999877929688,576.7999877929688,609.9000244140625,569.5,601.4500122070312,1302242
2025-09-03,586.5,586.5,594.0,573.5999755859375,576.7999877929688,648878
2025-09-04,559.75,559.75,595.0,556.6500244140625,589.0499877929688,939926
2025-09-05,569.4000244140625,569.4000244140625,583.6500244140625,559.0999755859375,563.0,916144
2025-09-08,576.0999755859375,576.0999755859375,584.9500122070312,559.7999877929688,564.9000244140625,1074121
2025-09-09,584.4500122070312,584.4500122070312,588.7999877929688,568.9000244140625,577.9500122070312,849913
2025-09-10,581.5499877929688,581.5499877929688,592.2999877929688,580.0,585.0,561315
2025-09-11,584.4000244140625,584.4000244140625,587.7999877929688,578.2000122070312,584.4000244140625,362827
2025-09-12,589.9000244140625,589.9000244140625,602.3499755859375,579.9500122070312,585.0,1141940
2025-09-15,626.1500244140625,626.1500244140625,638.9000244140625,590.2000122070312,590.2000122070312,6069942
2025-09-16,617.7000122070312,617.7000122070312,639.75,605.7999877929688,639.75,2852077
2025-09-17,602.2999877929688,602.2999877929688,621.9500122070312,600.2000122070312,621.0,864942
2025-09-18,568.5999755859375,568.5999755859375,605.2999877929688,566.0,605.2000122070312,1977994
2025-09-19,573.6500244140625,573.6500244140625,578.5999755859375,565.0,570.5499877929688,1575707
2025-09-22,584.9000244140625,584.9000244140625,612.0,570.0,575.0,3345832
2025-09-23,585.1500244140625,585.1500244140625,592.0,580.2999877929688,585.0,993420
2025-09-24,580.1500244140625,580.1500244140625,589.5,577.5999755859375,585.3499755859375,493549
2025-09-25,583.7000122070312,583.7000122070312,594.6500244140625,580.9500122070312,583.0499877929688,632315
2025-09-26,566.4000244140625,566.4000244140625,583.7999877929688,559.9500122070312,582.0,891876
2025-09-29,553.5999755859375,553.5999755859375,575.5,551.25,572.0,697701
2025-09-30,539.4000244140625,539.4000244140625,559.7999877929688,536.4000244140625,558.0,589998
2025-10-01,550.75,550.75,552.6500244140625,540.1500244140625,542.9000244140625,517132
2025-10-03,577.5,577.5,579.3499755859375,550.0,552.9000244140625,1280325
2025-10-06,584.0499877929688,584.0499877929688,586.0,572.8499755859375,578.0,478787
2025-10-07,573.0499877929688,573.0499877929688,587.9000244140625,570.0,580.0,355359
2025-10-08,561.6500244140625,561.6500244140625,573.5,560.5,573.0499877929688,292694
2025-10-09,571.25,571.25,576.5999755859375,558.0,558.0,449908
2025-10-10,567.6500244140625,567.6500244140625,574.0999755859375,562.5,574.0999755859375,321781
2025-10-13,557.25,557.25,564.0999755859375,552.3499755859375,564.0999755859375,342656
2025-10-14,541.5999755859375,541.5999755859375,562.0,539.5499877929688,560.0,575923
2025-10-15,548.9000244140625,548.9000244140625,555.1500244140625,542.0,542.0,570758
2025-10-16,544.4000244140625,544.4000244140625,554.5,543.3499755859375,550.7999877929688,326637
2025-10-17,528.0499877929688,528.0499877929688,548.5,525.0,542.0499877929688,574121
2025-10-20,526.25,526.25,530.7999877929688,512.4000244140625,529.0999755859375,993894
2025-10-21,545.4500122070312,545.4500122070312,549.9000244140625,528.0499877929688,528.0499877929688,313767
2025-10-23,535.0499877929688,535.0499877929688,562.5,533.0,550.9500122070312,841403
2025-10-24,539.2000122070312,539.2000122070312,545.7000122070312,529.1500244140625,534.0,527072
2025-10-27,541.5999755859375,541.5999755859375,549.25,537.4500122070312,539.2000122070312,359890
2025-10-28,544.7000122070312,544.7000122070312,554.5999755859375,539.9500122070312,541.0,445836
2025-10-29,558.8499755859375,558.8499755859375,578.5,547.1500244140625,548.9000244140625,2057053
2025-10-30,535.3499755859375,535.3499755859375,562.9000244140625,532.75,562.9000244140625,854664
2025-10-31,529.5,529.5,539.9000244140625,527.6500244140625,537.9000244140625,395314
2025-11-03,546.1500244140625,546.1500244140625,549.0,527.0999755859375,531.0,975151
2025-11-04,535.7000122070312,535.7000122070312,549.5,534.0,547.5499877929688,415153
2025-11-05,535.7000122070312,535.7000122070312,535.7000122070312,535.7000122070312,535.7000122070312,0
2025-11-06,527.4000244140625,527.4000244140625,539.7000122070312,525.2000122070312,535.5,355054
2025-11-07,534.8499755859375,534.8499755859375,538.0,521.0,532.0,590476
2025-11-10,542.7000122070312,542.7000122070312,555.0,528.0,535.0,2667539
2025-11-11,527.5999755859375,527.5999755859375,544.5499877929688,525.5499877929688,541.0,766244
2025-11-12,525.5499877929688,525.5499877929688,532.0,521.5,529.9000244140625,483062
2025-11-13,514.25,514.25,531.5,512.9500122070312,528.0,532361
2025-11-14,518.0499877929688,518.0499877929688,525.0,508.0,509.20001220703125,613779
2025-11-17,521.6500244140625,521.6500244140625,525.7999877929688,512.1500244140625,513.0,410826
2025-11-18,509.1499938964844,509.1499938964844,520.9000244140625,506.0,519.5499877929688,392250
2025-11-19,503.95001220703125,503.95001220703125,510.29998779296875,500.6000061035156,508.1000061035156,405818
2025-11-20,504.3500061035156,504.3500061035156,513.0,501.45001220703125,506.6000061035156,367944
2025-11-21,490.04998779296875,490.04998779296875,508.1499938964844,488.04998779296875,502.8999938964844,350603
2025-11-24,472.75,472.75,488.6000061035156,470.0,486.0,731306
2025-11-25,489.0,489.0,509.95001220703125,471.75,473.0,1293440
2025-11-26,485.0,485.0,502.3999938964844,483.3500061035156,487.0,389786
2025-11-27,487.8500061035156,487.8500061035156,496.45001220703125,483.75,491.0,506576
2025-11-28,489.5,489.5,494.6499938964844,484.0,489.25,320097
2025-12-01,500.45001220703125,500.45001220703125,505.5,490.1000061035156,494.8999938964844,583162
2025-12-02,492.6000061035156,492.6000061035156,500.45001220703125,486.5,500.45001220703125,275663
2025-12-03,482.79998779296875,482.79998779296875,494.8999938964844,478.70001220703125,493.29998779296875,288436
2025-12-04,480.75,480.75,486.1499938964844,476.25,485.0,219151
2025-12-05,475.8500061035156,475.8500061035156,483.5,473.25,481.1499938964844,238498
2025-12-08,474.45001220703125,474.45001220703125,486.5,470.1000061035156,475.8500061035156,538458
2025-12-09,480.8999938964844,480.8999938964844,483.0,456.20001220703125,472.04998779296875,662449
2025-12-10,489.0,489.0,499.3999938964844,479.8999938964844,480.8999938964844,340672
2025-12-11,486.45001220703125,486.45001220703125,493.79998779296875,485.0,488.0,411313
2025-12-12,511.3999938964844,511.3999938964844,515.9500122070312,487.0,489.0,1062085
2025-12-15,520.5,520.5,522.5999755859375,502.5,511.0,810187
2025-12-16,507.3999938964844,507.3999938964844,521.7000122070312,505.1499938964844,520.0,368586
2025-12-17,505.79998779296875,505.79998779296875,509.0,498.25,509.0,271084
2025-12-18,511.5,511.5,513.4000244140625,495.04998779296875,502.0,336104
2025-12-19,510.45001220703125,510.45001220703125,521.0,504.1000061035156,512.9000244140625,392155
2025-12-22,511.29998779296875,511.29998779296875,520.0,509.04998779296875,516.9000244140625,227678
2025-12-23,530.25,530.25,534.5,511.29998779296875,511.29998779296875,1236066
2025-12-24,536.25,536.25,537.7000122070312,527.0,533.7999877929688,670540
2025-12-25,536.25,536.25,536.25,536.25,536.25,0
2025-12-26,523.1500244140625,523.1500244140625,538.0,521.25,538.0,546097
2025-12-29,514.9500122070312,514.9500122070312,534.0,512.7000122070312,524.9500122070312,396160
2025-12-30,516.7000122070312,516.7000122070312,524.1500244140625,511.3999938964844,517.25,455062
2025-12-31,520.5499877929688,520.5499877929688,527.25,519.0,523.9500122070312,255477
2026-01-01,509.75,509.75,523.0,505.20001220703125,520.9500122070312,385888
2026-01-02,523.0,523.0,525.7999877929688,511.29998779296875,511.3500061035156,348758
2026-01-05,516.7000122070312,516.7000122070312,525.7999877929688,500.95001220703125,525.7999877929688,654610
2026-01-06,503.5,503.5,517.9000244140625,501.1000061035156,517.7000122070312,379771
2026-01-07,510.8999938964844,510.8999938964844,512.9000244140625,501.54998779296875,503.5,252384
2026-01-08,494.79998779296875,494.79998779296875,511.04998779296875,481.8500061035156,509.8999938964844,675866
2026-01-09,477.75,477.75,494.8500061035156,475.0,494.79998779296875,369205
2026-01-12,492.79998779296875,492.79998779296875,497.54998779296875,465.0,477.75,855858
2026-01-13,482.70001220703125,482.70001220703125,498.29998779296875,477.25,495.04998779296875,287857
2026-01-14,486.79998779296875,486.79998779296875,492.3999938964844,481.54998779296875,482.70001220703125,363858
2026-01-16,491.6499938964844,491.6499938964844,494.29998779296875,483.04998779296875,486.45001220703125,279129
