date_,adj close_sjvn.ns,close_sjvn.ns,high_sjvn.ns,low_sjvn.ns,open_sjvn.ns,volume_sjvn.ns
2024-08-28,129.61843872070312,132.30999755859375,133.35000610351562,132.0,132.7100067138672,7422106
2024-08-29,130.99977111816406,133.72000122070312,136.5,132.35000610351562,132.75,18034863
2024-08-30,130.63729858398438,133.35000610351562,134.2899932861328,132.5500030517578,134.1999969482422,7628424
2024-09-02,133.67420959472656,136.4499969482422,140.0,135.32000732421875,140.0,27209402
2024-09-03,133.02764892578125,135.7899932861328,136.85000610351562,135.00999450683594,136.5,5889109
2024-09-04,131.0095672607422,133.72999572753906,134.6999969482422,132.6999969482422,132.80999755859375,4878488
2024-09-05,130.0886688232422,132.7899932861328,134.39999389648438,132.4499969482422,134.35000610351562,5039825
2024-09-06,127.85505676269531,130.50999450683594,133.25,129.8000030517578,132.25,7226505
2024-09-09,123.64253997802734,126.20999908447266,130.10000610351562,124.76000213623047,130.10000610351562,12382417
2024-09-10,130.89199829101562,133.61000061035156,134.44000244140625,127.0,127.0,24670862
2024-09-11,129.14822387695312,131.8300018310547,134.35000610351562,131.0,134.14999389648438,7434710
2024-09-12,129.49278259277344,131.52999877929688,132.5,129.30999755859375,132.0,7846440
2024-09-13,128.54766845703125,130.57000732421875,132.85000610351562,130.1999969482422,131.8000030517578,4785993
2024-09-16,127.76990509033203,129.77999877929688,132.3000030517578,129.5,130.8000030517578,6108302
2024-09-17,127.72067260742188,129.72999572753906,132.1999969482422,129.1999969482422,130.0,6791823
2024-09-18,127.06105041503906,129.05999755859375,131.8000030517578,128.6999969482422,130.05999755859375,5328689
2024-09-19,126.77554321289062,128.77000427246094,131.0,125.51000213623047,130.89999389648438,8065441
2024-09-20,128.28184509277344,130.3000030517578,131.0,127.83000183105469,129.0,6597480
2024-09-23,126.8346176147461,128.8300018310547,131.39999389648438,127.80000305175781,130.64999389648438,5043734
2024-09-24,127.3760986328125,129.3800048828125,130.8300018310547,128.5,129.0,5439398
2024-09-25,124.98372650146484,126.94999694824219,130.8000030517578,126.63999938964844,130.0,7744852
2024-09-26,124.0385971069336,125.98999786376953,127.94999694824219,125.80000305175781,127.4000015258789,5843848
2024-09-27,131.7670135498047,133.83999633789062,134.88999938964844,127.11000061035156,127.11000061035156,35532267
2024-09-30,130.45761108398438,132.50999450683594,135.0,129.9199981689453,132.99000549316406,16081941
2024-10-01,128.8134765625,130.83999633789062,133.25,130.3000030517578,133.0,7161741
2024-10-03,125.01326751708984,126.9800033569336,129.3800048828125,126.5999984741211,127.0,6910638
2024-10-04,124.70806884765625,126.66999816894531,127.9800033569336,124.0999984741211,126.0199966430664,6079979
2024-10-07,116.17235565185547,118.0,127.5,117.36000061035156,126.70999908447266,12710176
2024-10-08,118.67301940917969,120.54000091552734,121.5999984741211,116.37000274658203,118.5,10965315
2024-10-09,119.13573455810547,121.01000213623047,123.80000305175781,120.55000305175781,122.30000305175781,6747216
2024-10-10,117.21593475341797,119.05999755859375,123.2300033569336,118.5999984741211,122.47000122070312,6102757
2024-10-11,118.32843780517578,120.19000244140625,120.70999908447266,118.37999725341797,119.0,3995606
2024-10-14,117.26516723632812,119.11000061035156,121.41999816894531,118.9000015258789,120.70999908447266,4213161
2024-10-15,119.44093322753906,121.31999969482422,123.4000015258789,119.51000213623047,119.80000305175781,8648171
2024-10-16,117.91493225097656,119.7699966430664,122.25,118.58999633789062,120.5999984741211,5051985
2024-10-17,117.05841827392578,118.9000015258789,120.22000122070312,118.55000305175781,119.5,3367212
2024-10-18,120.36637115478516,122.26000213623047,123.86000061035156,115.5199966430664,118.0,11128401
2024-10-21,117.54082489013672,119.38999938964844,122.9800033569336,118.80000305175781,122.9800033569336,4534966
2024-10-22,109.22171020507812,110.94000244140625,119.70999908447266,110.0,119.0,9842266
2024-10-23,110.12745666503906,111.86000061035156,113.18000030517578,106.19999694824219,110.94000244140625,9896931
2024-10-24,110.08807373046875,111.81999969482422,114.6500015258789,110.69000244140625,111.86000061035156,5834815
2024-10-25,105.61839294433594,107.27999877929688,112.1500015258789,106.5199966430664,111.80999755859375,6877354
2024-10-28,107.13453674316406,108.81999969482422,109.80000305175781,106.22000122070312,107.9800033569336,4983337
2024-10-29,109.47766876220703,111.19999694824219,111.73999786376953,108.0,109.30000305175781,4446340
2024-10-30,111.71251678466797,113.47000122070312,113.98999786376953,109.80999755859375,110.31999969482422,5043181
2024-10-31,111.5746841430664,113.33000183105469,113.8499984741211,112.05999755859375,113.30000305175781,3453974
2024-11-01,113.12036895751953,114.9000015258789,115.0999984741211,113.55000305175781,113.80000305175781,1191170
2024-11-04,109.6844253540039,111.41000366210938,115.0999984741211,110.48999786376953,114.98999786376953,4296481
2024-11-05,111.8011245727539,113.55999755859375,116.8499984741211,109.1500015258789,110.1500015258789,11375103
2024-11-06,113.61262512207031,115.4000015258789,115.80000305175781,113.11000061035156,114.5,7126848
2024-11-07,113.18928527832031,114.97000122070312,117.4000015258789,114.5,115.80000305175781,5278150
2024-11-08,109.73365020751953,111.45999908447266,114.9800033569336,111.0,114.9800033569336,3626568
2024-11-11,107.42990112304688,109.12000274658203,111.0999984741211,108.41000366210938,110.0199966430664,4677441
2024-11-12,106.94747924804688,108.62999725341797,111.7699966430664,107.6500015258789,109.94999694824219,4305092
2024-11-13,102.57625579833984,104.19000244140625,108.4000015258789,103.36000061035156,107.19999694824219,6363826
2024-11-14,102.16275024414062,103.7699966430664,106.33999633789062,103.44999694824219,103.5,5101719
2024-11-18,102.99959564208984,104.62000274658203,105.37999725341797,101.69999694824219,104.0,5543260
2024-11-19,104.19084930419922,105.83000183105469,107.95999908447266,104.9000015258789,105.0999984741211,5049335
2024-11-21,101.8378677368164,103.44000244140625,105.5999984741211,102.8499984741211,105.5999984741211,4789835
2024-11-22,105.90390014648438,107.56999969482422,110.30000305175781,105.0,105.5,27960948
2024-11-25,111.23011016845703,112.9800033569336,114.19999694824219,109.75,109.8499984741211,10377460
2024-11-26,111.08242797851562,112.83000183105469,114.20999908447266,112.20999908447266,113.5999984741211,5158383
2024-11-27,111.91926574707031,113.68000030517578,114.16000366210938,111.55999755859375,112.51000213623047,4539803
2024-11-28,116.13297271728516,117.95999908447266,119.69999694824219,113.69999694824219,114.0,9646657
2024-11-29,113.11051940917969,114.88999938964844,119.19999694824219,114.47000122070312,119.0,7526829
2024-12-02,112.04724884033203,113.80999755859375,115.2699966430664,113.61000061035156,114.5,4666093
2024-12-03,115.21737670898438,117.02999877929688,117.9000015258789,113.87000274658203,114.0,6261955
2024-12-04,115.40443420410156,117.22000122070312,118.9000015258789,116.80000305175781,117.95999908447266,6000744
2024-12-05,115.23707580566406,117.05000305175781,117.9000015258789,116.44999694824219,117.8499984741211,3270035
2024-12-06,118.74192810058594,120.61000061035156,122.80000305175781,116.70999908447266,117.5999984741211,20024908
2024-12-09,120.37621307373047,122.2699966430664,124.5,120.8499984741211,121.1500015258789,14027054
2024-12-10,117.54082489013672,119.38999938964844,122.51000213623047,119.04000091552734,122.0999984741211,6551124
2024-12-11,118.32843780517578,120.19000244140625,121.19000244140625,119.11000061035156,119.30000305175781,4952625
2024-12-12,116.59569549560547,118.43000030517578,120.5999984741211,117.83999633789062,120.19000244140625,3381492
2024-12-13,116.2314224243164,118.05999755859375,118.5,115.0,118.0,4333788
2024-12-16,115.49303436279297,117.30999755859375,119.25,117.0999984741211,118.05999755859375,3770291
2024-12-17,116.20188903808594,118.02999877929688,119.94999694824219,116.5999984741211,117.6500015258789,6282544
2024-12-18,113.90797424316406,115.69999694824219,118.13999938964844,115.12999725341797,118.0,5738171
2024-12-19,112.5001220703125,114.2699966430664,115.05000305175781,111.80000305175781,112.05000305175781,4171712
2024-12-20,109.81241607666016,111.54000091552734,115.33999633789062,111.0,114.30000305175781,4865491
2024-12-23,108.06981658935547,109.7699966430664,112.72000122070312,109.33000183105469,112.29000091552734,4755898
2024-12-24,108.22734832763672,109.93000030517578,111.68000030517578,109.3499984741211,109.98999786376953,3571079
2024-12-26,107.18376922607422,108.87000274658203,111.11000061035156,108.31999969482422,109.91999816894531,4244013
2024-12-27,105.79560089111328,107.45999908447266,110.0999984741211,107.0,109.44999694824219,2957351
2024-12-30,101.89693450927734,103.5,108.0999984741211,102.70999908447266,107.5,9762940
2024-12-31,102.7928466796875,104.41000366210938,105.33000183105469,103.0999984741211,103.4000015258789,5336257
2025-01-01,109.13309478759766,110.8499984741211,112.33000183105469,106.5,107.27999877929688,70715703
2025-01-02,107.65633392333984,109.3499984741211,112.5,107.3499984741211,111.63999938964844,17092773
2025-01-03,107.40035247802734,109.08999633789062,111.79000091552734,108.9000015258789,109.5,7370301
2025-01-06,101.25700378417969,102.8499984741211,109.55000305175781,102.20999908447266,109.44999694824219,12191154
2025-01-07,102.62548065185547,104.23999786376953,105.41000366210938,103.5,103.87000274658203,6529601
2025-01-08,101.41453552246094,103.01000213623047,104.94000244140625,101.77999877929688,104.23999786376953,6771947
2025-01-09,99.12061309814453,100.68000030517578,103.4000015258789,100.33000183105469,102.9800033569336,5329003
2025-01-10,95.4188461303711,96.91999816894531,100.68000030517578,96.5999984741211,100.0,8282410
2025-01-13,89.19673156738281,90.5999984741211,96.95999908447266,90.16000366210938,94.95999908447266,11287576
2025-01-14,92.58346557617188,94.04000091552734,95.0,90.9000015258789,90.91000366210938,10042149
2025-01-15,93.26277160644531,94.7300033569336,97.0999984741211,93.83999633789062,95.19999694824219,8555894
2025-01-16,95.75359344482422,97.26000213623047,99.0,95.98999786376953,96.0,6647070
2025-01-17,99.19937896728516,100.76000213623047,101.05999755859375,96.41000366210938,96.5,10420509
2025-01-20,99.95745086669922,101.52999877929688,102.2300033569336,99.69999694824219,100.19999694824219,6182385
2025-01-21,97.3681869506836,98.9000015258789,102.37000274658203,98.30999755859375,101.9800033569336,6200896
2025-01-22,94.24728393554688,95.7300033569336,99.0,94.0,98.69999694824219,8542598
2025-01-23,96.73809814453125,98.26000213623047,98.75,95.33999633789062,95.70999908447266,6538648
2025-01-24,93.9814682006836,95.45999908447266,99.02999877929688,95.01000213623047,98.5,4561538
2025-01-27,89.7185287475586,91.12999725341797,94.36000061035156,90.51000213623047,93.69999694824219,9305249
2025-01-28,88.55680847167969,89.94999694824219,92.79000091552734,88.16000366210938,92.0,10596590
2025-01-29,89.9843521118164,91.4000015258789,93.22000122070312,89.69000244140625,90.05000305175781,11064396
2025-01-30,93.1741714477539,94.63999938964844,95.11000061035156,91.62999725341797,92.0,11978051
2025-01-31,95.99971771240234,97.51000213623047,97.75,93.81999969482422,94.63999938964844,6967787
2025-02-01,96.05878448486328,97.56999969482422,103.4000015258789,95.16000366210938,97.80999755859375,26754733
2025-02-03,92.53423309326172,93.98999786376953,95.94000244140625,92.55000305175781,95.0,8918062
2025-02-04,94.11929321289062,95.5999984741211,96.62000274658203,94.20999908447266,94.20999908447266,4707808
2025-02-05,94.92659759521484,96.41999816894531,98.47000122070312,95.8499984741211,96.1500015258789,5272527
2025-02-06,95.8815689086914,97.38999938964844,97.69000244140625,95.9000015258789,97.0999984741211,7349816
2025-02-07,93.91255187988281,95.38999938964844,97.54000091552734,94.80999755859375,97.3499984741211,6559395
2025-02-10,92.83943176269531,94.30000305175781,96.37000274658203,93.68000030517578,95.80000305175781,4667772
2025-02-11,89.413330078125,90.81999969482422,94.48999786376953,90.2699966430664,94.0199966430664,5925094
2025-02-12,88.79309844970703,90.19000244140625,90.69000244140625,86.25,89.80999755859375,8647865
2025-02-13,91.13623046875,92.56999969482422,93.19999694824219,90.58999633789062,90.58999633789062,7728469
2025-02-14,88.35990905761719,89.75,93.4000015258789,88.58000183105469,92.55000305175781,11088301
2025-02-17,87.24740600585938,88.62000274658203,90.73999786376953,86.5999984741211,89.0,9103990
2025-02-18,88.12362670898438,89.51000213623047,90.0,86.86000061035156,88.8499984741211,8114134
2025-02-19,88.58634948730469,89.9800033569336,90.9000015258789,87.76000213623047,88.0,6948254
2025-02-20,92.46531677246094,93.91999816894531,94.37000274658203,89.1500015258789,89.5,9156417
2025-02-21,92.6845932006836,92.98999786376953,95.75,92.58999633789062,93.44000244140625,8791330
2025-02-24,90.48184967041016,90.77999877929688,91.5,90.0,91.5,4682847
2025-02-25,89.23595428466797,89.52999877929688,91.80000305175781,89.05999755859375,90.31999969482422,5834609
2025-02-27,87.69105529785156,87.9800033569336,89.98999786376953,87.27999877929688,89.54000091552734,6591109
2025-02-28,83.8337631225586,84.11000061035156,87.55000305175781,82.80000305175781,86.91000366210938,8528372
2025-03-03,81.7306900024414,82.0,85.75,80.54000091552734,84.5,8862458
2025-03-04,82.62773132324219,82.9000015258789,84.87999725341797,80.69999694824219,81.0,7362054
2025-03-05,86.29564666748047,86.58000183105469,86.94999694824219,82.61000061035156,82.61000061035156,8090516
2025-03-06,87.16278839111328,87.44999694824219,88.37000274658203,86.75,87.01000213623047,6158861
2025-03-07,87.47177124023438,87.76000213623047,89.4000015258789,86.7699966430664,86.9800033569336,6175552
2025-03-10,85.5182113647461,85.80000305175781,88.93000030517578,85.05000305175781,87.7699966430664,5654494
2025-03-11,85.79729461669922,86.08000183105469,86.69999694824219,84.43000030517578,85.0,5587489
2025-03-12,86.05643463134766,86.33999633789062,88.13999938964844,84.86000061035156,86.5,6313074
2025-03-13,85.13945770263672,85.41999816894531,87.44000244140625,85.18000030517578,86.69999694824219,3596563
2025-03-17,85.97669982910156,86.26000213623047,87.0,85.5,85.51000213623047,4673615
2025-03-18,85.97669982910156,86.26000213623047,86.26000213623047,86.26000213623047,86.26000213623047,0
2025-03-19,91.40879821777344,91.70999908447266,91.94999694824219,87.94999694824219,88.29000091552734,9211611
2025-03-20,90.7708969116211,91.06999969482422,92.75,90.44999694824219,92.43000030517578,5538285
