date_,adj close_balramchin.ns,close_balramchin.ns,high_balramchin.ns,low_balramchin.ns,open_balramchin.ns,volume_balramchin.ns
2025-04-25,567.649658203125,571.9500122070312,605.25,568.0999755859375,601.0,531078
2025-04-28,571.818115234375,576.1500244140625,578.7999877929688,562.4000244140625,572.0,247972
2025-04-29,561.5458984375,565.7999877929688,581.9500122070312,561.9000244140625,576.1500244140625,371661
2025-04-30,546.7579345703125,550.9000244140625,566.9000244140625,547.0999755859375,565.7999877929688,300780
2025-05-02,542.9864501953125,547.0999755859375,559.9000244140625,542.0999755859375,545.0,189443
2025-05-05,548.1473999023438,552.2999877929688,557.5499877929688,543.2999877929688,547.5999755859375,321099
2025-05-06,549.6857299804688,553.8499755859375,557.5999755859375,544.0999755859375,552.2999877929688,260445
2025-05-07,554.3504028320312,558.5499877929688,570.0,546.4500122070312,549.9500122070312,491932
2025-05-08,535.8902587890625,539.9500122070312,563.0,531.5,563.0,462831
2025-05-09,521.499267578125,525.4500122070312,548.9000244140625,514.0,522.0,707614
2025-05-12,554.1022338867188,558.2999877929688,562.4000244140625,540.3499755859375,543.9500122070312,275138
2025-05-13,549.8345947265625,554.0,561.7000122070312,549.9000244140625,555.5999755859375,206249
2025-05-14,554.7969970703125,559.0,565.25,554.0,554.0,719184
2025-05-15,556.781982421875,561.0,572.0,558.0,563.2000122070312,737926
2025-05-16,554.499267578125,558.7000122070312,564.9000244140625,549.2999877929688,561.0,510331
2025-05-19,554.6978149414062,558.9000244140625,573.25,550.0999755859375,558.7000122070312,875937
2025-05-20,546.0631713867188,550.2000122070312,564.75,548.2000122070312,561.2999877929688,260144
2025-05-21,549.0902709960938,553.25,558.4000244140625,544.9500122070312,548.0,284982
2025-05-22,550.4300537109375,554.5999755859375,556.7000122070312,548.0,553.25,232183
2025-05-23,548.9413452148438,553.0999755859375,558.2999877929688,547.5,558.2999877929688,273948
2025-05-26,562.0421142578125,566.2999877929688,567.9500122070312,553.5,554.0,456738
2025-05-27,553.9534301757812,558.1500244140625,566.2999877929688,551.5,566.2999877929688,351125
2025-05-28,575.0436401367188,579.4000244140625,585.9000244140625,558.2000122070312,558.2000122070312,738992
2025-05-29,580.7504272460938,585.1500244140625,589.0,578.0,583.5,629180
2025-05-30,585.8616333007812,590.2999877929688,595.4500122070312,580.0,586.0,353923
2025-06-02,587.896240234375,592.3499755859375,596.0,581.0999755859375,590.2999877929688,340653
2025-06-03,589.781982421875,594.25,608.3499755859375,585.0999755859375,594.7000122070312,340177
2025-06-04,591.1714477539062,595.6500244140625,597.9500122070312,576.1500244140625,594.0,488569
2025-06-05,599.9548950195312,604.5,611.0,595.6500244140625,595.6500244140625,547683
2025-06-06,607.0511474609375,611.6500244140625,619.0,606.0,610.0,657918
2025-06-09,611.517333984375,616.1500244140625,620.4000244140625,609.0,615.0,310065
2025-06-10,612.0135498046875,616.6500244140625,621.5,613.0499877929688,618.5,253325
2025-06-11,616.5293579101562,621.2000122070312,625.7999877929688,615.1500244140625,619.0,298026
2025-06-12,609.3834838867188,614.0,626.2000122070312,608.5,621.9000244140625,305351
2025-06-13,605.7113037109375,610.2999877929688,611.75,598.25,605.0,246022
2025-06-16,604.470703125,609.0499877929688,612.9000244140625,596.6500244140625,610.0,187643
2025-06-17,602.2872314453125,606.8499755859375,618.4500122070312,604.2000122070312,610.0,205581
2025-06-18,585.01806640625,589.4500122070312,614.0,587.0,608.0,241858
2025-06-19,584.7203369140625,589.1500244140625,598.0,584.6500244140625,589.25,321092
2025-06-20,590.1790161132812,594.6500244140625,597.7999877929688,584.7999877929688,588.0,149309
2025-06-23,586.1098022460938,590.5499877929688,595.2000122070312,586.0999755859375,590.0,116367
2025-06-24,590.724853515625,595.2000122070312,605.0,587.8499755859375,596.0,225049
2025-06-25,592.7593994140625,597.25,609.0,593.2000122070312,599.2999877929688,430259
2025-06-26,584.5714721679688,589.0,601.7000122070312,586.0,599.2999877929688,193350
2025-06-27,585.613525390625,590.0499877929688,596.2000122070312,587.4000244140625,590.0499877929688,191101
2025-06-30,589.3849487304688,593.8499755859375,594.9000244140625,587.7999877929688,592.0499877929688,171088
2025-07-01,581.593994140625,586.0,600.5,585.0,593.8499755859375,247370
2025-07-02,582.4375610351562,586.8499755859375,592.9000244140625,582.5,586.2000122070312,310713
2025-07-03,583.8270874023438,588.25,590.5,584.2000122070312,586.4500122070312,212865
2025-07-04,585.5639038085938,590.0,600.5,584.7000122070312,588.25,283438
2025-07-07,598.2677001953125,602.7999877929688,608.0,587.75,590.0,460337
2025-07-08,592.7593994140625,597.25,611.0,594.7999877929688,603.0,306631
2025-07-09,596.9774780273438,601.5,604.0,590.1500244140625,597.25,238213
2025-07-10,607.894775390625,612.5,618.0,601.5,601.5,1070676
2025-07-11,611.4676513671875,616.0999755859375,623.0,612.0,612.5,508407
2025-07-14,605.9097900390625,610.5,622.0,602.0,616.0999755859375,459115
2025-07-15,618.1173095703125,622.7999877929688,625.0,611.25,611.25,399090
2025-07-16,615.2391357421875,619.9000244140625,627.7999877929688,615.0,622.7999877929688,236801
2025-07-17,610.574462890625,615.2000122070312,621.75,613.0,619.9000244140625,174864
2025-07-18,613.1052856445312,617.75,624.7000122070312,608.0999755859375,617.5999755859375,192741
2025-07-21,608.4406127929688,613.0499877929688,623.0,611.2999877929688,617.2999877929688,109803
2025-07-22,607.6466064453125,612.25,619.7999877929688,610.5999755859375,616.2000122070312,171255
2025-07-23,602.0887451171875,606.6500244140625,615.2000122070312,605.25,614.9500122070312,202663
2025-07-24,590.37744140625,594.8499755859375,619.2000122070312,592.9500122070312,606.7000122070312,386333
2025-07-25,584.7699584960938,589.2000122070312,598.75,584.0,597.7999877929688,253019
2025-07-28,581.6932373046875,586.0999755859375,590.0999755859375,581.0,586.2999877929688,237293
2025-07-29,585.7128295898438,590.1500244140625,594.0,578.5,588.0,250904
2025-07-30,586.9037475585938,591.3499755859375,595.4500122070312,585.7999877929688,590.9000244140625,163235
2025-07-31,582.6361083984375,587.0499877929688,595.0,582.0999755859375,589.9000244140625,266713
2025-08-01,558.9158325195312,563.1500244140625,591.8499755859375,559.0499877929688,589.0,153810
2025-08-04,566.1609497070312,570.4500122070312,572.7999877929688,559.1500244140625,567.9500122070312,124615
2025-08-05,564.7714233398438,569.0499877929688,574.4500122070312,560.4500122070312,571.4500122070312,125109
2025-08-06,544.1278076171875,548.25,571.5999755859375,537.2999877929688,569.0,505103
2025-08-07,546.0135498046875,550.1500244140625,552.4000244140625,538.7999877929688,548.0,472195
2025-08-08,541.1007690429688,545.2000122070312,557.3499755859375,542.5,552.7999877929688,128374
2025-08-11,547.651123046875,551.7999877929688,555.0,540.4000244140625,545.0999755859375,81172
2025-08-12,556.633056640625,560.8499755859375,567.9000244140625,537.5499877929688,555.0,944843
2025-08-13,544.1774291992188,548.2999877929688,550.9500122070312,540.0,540.0,244180
2025-08-14,561.14892578125,565.4000244140625,568.0,544.0499877929688,547.0999755859375,298673
2025-08-18,554.0526733398438,558.25,570.0,551.0499877929688,568.0,348010
2025-08-19,568.443603515625,572.75,578.0,558.0,564.9000244140625,124597
2025-08-20,579.3609008789062,583.75,586.0,571.0499877929688,574.7999877929688,152608
2025-08-21,580.1052856445312,584.5,586.5,580.0,586.0,67687
2025-08-22,580.45263671875,584.8499755859375,597.5499877929688,578.2000122070312,587.3499755859375,260950
2025-08-25,585.8120727539062,590.25,593.9000244140625,581.2000122070312,582.0,189663
2025-08-26,554.499267578125,558.7000122070312,590.75,551.4000244140625,584.0999755859375,396742
2025-08-28,545.8150634765625,549.9500122070312,557.7000122070312,543.6500244140625,549.0,318957
2025-08-29,532.16845703125,536.2000122070312,551.9000244140625,533.0,550.0999755859375,197489
2025-09-01,537.5774536132812,541.6500244140625,550.0,533.9500122070312,534.0,238211
2025-09-02,562.5879516601562,566.8499755859375,584.0,561.5499877929688,568.8499755859375,5179208
2025-09-03,555.3428344726562,559.5499877929688,569.9500122070312,555.0499877929688,569.9500122070312,433405
2025-09-04,549.8345947265625,554.0,564.7999877929688,549.0499877929688,564.0,272047
2025-09-05,545.31884765625,549.4500122070312,558.5999755859375,548.0999755859375,554.0,277036
2025-09-08,532.1188354492188,536.1500244140625,557.0,534.5,549.2000122070312,311708
2025-09-09,515.6932373046875,519.5999755859375,541.8499755859375,517.0,538.5,521377
2025-09-10,521.499267578125,525.4500122070312,528.4000244140625,519.5999755859375,520.0,317462
2025-09-11,511.7729797363281,515.6500244140625,528.9500122070312,513.4000244140625,526.9500122070312,491091
2025-09-12,512.169921875,516.0499877929688,523.9000244140625,514.5999755859375,517.6500244140625,294587
2025-09-15,515.3955078125,519.2999877929688,525.6500244140625,516.2000122070312,517.5,283906
2025-09-16,513.8075561523438,517.7000122070312,522.2000122070312,516.5,520.5,205840
2025-09-17,511.9714050292969,515.8499755859375,520.6500244140625,513.0,519.7999877929688,971749
2025-09-18,512.368408203125,516.25,527.2999877929688,514.0999755859375,517.25,720600
2025-09-19,505.91729736328125,509.75,517.9500122070312,508.0,517.9500122070312,330675
2025-09-22,500.5082702636719,504.29998779296875,507.8999938964844,501.1000061035156,506.0,292766
2025-09-23,492.518798828125,496.25,507.45001220703125,494.0,507.45001220703125,235898
2025-09-24,466.16845703125,469.70001220703125,497.95001220703125,466.6000061035156,496.0,1207853
2025-09-25,470.0887145996094,473.6499938964844,477.5,465.8999938964844,467.0,321860
2025-09-26,448.50225830078125,451.8999938964844,478.8500061035156,447.54998779296875,475.6499938964844,1613814
2025-09-29,448.10528564453125,451.5,461.70001220703125,449.29998779296875,452.0,314080
2025-09-30,452.22406005859375,455.6499938964844,456.54998779296875,449.3500061035156,453.0,146751
2025-10-01,453.5143127441406,456.95001220703125,458.70001220703125,450.6499938964844,458.70001220703125,167679
2025-10-03,461.4045104980469,464.8999938964844,466.79998779296875,456.1000061035156,457.0,256207
2025-10-06,472.0240783691406,475.6000061035156,481.5,466.29998779296875,469.54998779296875,467075
2025-10-07,477.7308349609375,481.3500061035156,483.0,469.04998779296875,471.6000061035156,351763
2025-10-08,475.84515380859375,479.45001220703125,484.70001220703125,475.6000061035156,483.0,487735
2025-10-09,476.09326171875,479.70001220703125,482.0,474.79998779296875,482.0,418424
2025-10-10,474.6045227050781,478.20001220703125,482.3999938964844,475.3999938964844,482.3999938964844,134613
2025-10-13,468.8481140136719,472.3999938964844,478.20001220703125,469.0,478.20001220703125,671870
2025-10-14,459.8165283203125,463.29998779296875,474.95001220703125,458.95001220703125,474.95001220703125,291406
2025-10-15,466.0691833496094,469.6000061035156,472.3500061035156,463.95001220703125,463.95001220703125,210785
2025-10-16,464.1834716796875,467.70001220703125,476.25,464.5,470.0,244701
2025-10-17,461.1067810058594,464.6000061035156,472.0,462.0,471.8999938964844,144732
2025-10-20,456.3428649902344,459.79998779296875,466.75,458.20001220703125,464.6000061035156,247881
2025-10-21,465.17596435546875,468.70001220703125,471.6499938964844,459.79998779296875,459.79998779296875,52756
2025-10-23,465.3248291015625,468.8500061035156,471.8500061035156,466.5,470.0,151184
2025-10-24,460.7098083496094,464.20001220703125,469.45001220703125,459.8999938964844,469.0,155066
2025-10-27,459.6180725097656,463.1000061035156,466.8999938964844,460.8999938964844,464.20001220703125,112990
2025-10-28,465.7218322753906,469.25,470.70001220703125,455.20001220703125,463.1000061035156,1101110
2025-10-29,469.3443603515625,472.8999938964844,481.0,464.79998779296875,471.95001220703125,607717
2025-10-30,466.0195617675781,469.54998779296875,479.45001220703125,468.25,472.8999938964844,298037
2025-10-31,455.499267578125,458.95001220703125,471.95001220703125,458.0,471.95001220703125,237121
2025-11-03,458.2781982421875,461.75,463.20001220703125,456.25,460.0,165587
2025-11-04,446.5173034667969,449.8999938964844,463.1000061035156,448.95001220703125,457.0,249029
2025-11-05,446.5173034667969,449.8999938964844,449.8999938964844,449.8999938964844,449.8999938964844,0
2025-11-06,442.0511474609375,445.3999938964844,452.8999938964844,443.6000061035156,450.8999938964844,198840
2025-11-07,429.2977294921875,432.54998779296875,445.3999938964844,429.1000061035156,445.04998779296875,1114378
2025-11-10,457.73236083984375,461.20001220703125,463.75,441.95001220703125,441.95001220703125,1835717
2025-11-11,450.78497314453125,454.20001220703125,460.75,446.6499938964844,459.04998779296875,852081
2025-11-12,445.77294921875,449.1499938964844,458.95001220703125,448.0,455.0,331898
2025-11-13,454.70526123046875,458.1499938964844,459.75,449.70001220703125,450.20001220703125,276667
2025-11-14,462.0,465.5,473.70001220703125,457.3999938964844,458.1499938964844,775514
2025-11-17,471.8999938964844,471.8999938964844,476.1000061035156,460.8500061035156,466.0,466680
2025-11-18,461.8999938964844,461.8999938964844,474.45001220703125,460.0,471.8999938964844,324529
2025-11-19,462.70001220703125,462.70001220703125,465.29998779296875,457.8999938964844,463.79998779296875,233743
2025-11-20,457.45001220703125,457.45001220703125,466.8999938964844,454.20001220703125,466.8999938964844,181461
2025-11-21,449.8500061035156,449.8500061035156,459.79998779296875,448.5,457.79998779296875,175169
2025-11-24,452.3500061035156,452.3500061035156,455.95001220703125,444.3500061035156,451.04998779296875,203499
2025-11-25,449.8500061035156,449.8500061035156,454.6000061035156,447.04998779296875,452.3500061035156,109602
2025-11-26,453.1000061035156,453.1000061035156,455.1000061035156,448.0,448.0,105760
2025-11-27,449.5,449.5,453.0,446.0,453.0,119469
2025-11-28,447.6000061035156,447.6000061035156,451.20001220703125,446.70001220703125,449.8999938964844,78181
2025-12-01,447.0,447.0,449.1000061035156,445.0,448.0,105831
2025-12-02,450.1000061035156,450.1000061035156,451.95001220703125,446.5,447.0,100397
2025-12-03,444.20001220703125,444.20001220703125,452.1000061035156,443.0,452.1000061035156,141843
2025-12-04,441.8999938964844,441.8999938964844,446.6499938964844,440.0,444.0,109264
2025-12-05,444.1499938964844,444.1499938964844,445.5,438.25,442.0,109514
2025-12-08,429.04998779296875,429.04998779296875,445.29998779296875,427.0,444.1499938964844,268504
2025-12-09,416.3500061035156,416.3500061035156,430.79998779296875,407.79998779296875,429.0,1418681
2025-12-10,447.75,447.75,451.79998779296875,416.3500061035156,416.3500061035156,4303308
2025-12-11,445.6000061035156,445.6000061035156,449.25,429.5,443.0,1216873
2025-12-12,438.6000061035156,438.6000061035156,444.95001220703125,436.25,444.0,298308
2025-12-15,447.04998779296875,447.04998779296875,448.95001220703125,436.1499938964844,438.6499938964844,274506
2025-12-16,443.5,443.5,448.8999938964844,440.20001220703125,445.0,217743
2025-12-17,440.29998779296875,440.29998779296875,445.5,439.5,442.1000061035156,128864
2025-12-18,450.79998779296875,450.79998779296875,458.0,435.0,439.0,562688
2025-12-19,437.6499938964844,437.6499938964844,450.79998779296875,435.79998779296875,450.5,986605
2025-12-22,441.04998779296875,441.04998779296875,442.1499938964844,437.29998779296875,437.29998779296875,226440
2025-12-23,442.79998779296875,442.79998779296875,445.3999938964844,441.29998779296875,444.0,117203
2025-12-24,440.29998779296875,440.29998779296875,444.5,438.1000061035156,442.79998779296875,167970
2025-12-26,438.6000061035156,438.6000061035156,441.70001220703125,437.20001220703125,441.0,101179
2025-12-29,432.5,432.5,443.1000061035156,431.0,438.0,148784
2025-12-30,437.25,437.25,438.95001220703125,431.20001220703125,432.95001220703125,258722
2025-12-31,444.3999938964844,444.3999938964844,446.8999938964844,436.0,437.25,269457
2026-01-01,438.29998779296875,438.29998779296875,445.6499938964844,437.0,445.0,111969
2026-01-02,438.54998779296875,438.54998779296875,442.6000061035156,437.45001220703125,438.25,138587
2026-01-05,440.45001220703125,440.45001220703125,442.8999938964844,437.0,439.04998779296875,144495
2026-01-06,435.75,435.75,440.3500061035156,434.1000061035156,438.0,141895
2026-01-07,438.1499938964844,438.1499938964844,439.0,433.29998779296875,435.75,128269
2026-01-08,426.5,426.5,439.6499938964844,425.0,438.0,147600
2026-01-09,429.75,429.75,432.6499938964844,421.20001220703125,430.0,204147
2026-01-12,417.20001220703125,417.20001220703125,430.8999938964844,416.1000061035156,429.75,335193
2026-01-13,425.3999938964844,425.3999938964844,426.6000061035156,417.04998779296875,419.1499938964844,155533
2026-01-14,425.25,425.25,427.5,421.95001220703125,426.5,104242
2026-01-15,425.25,425.25,425.25,425.25,425.25,0
2026-01-16,421.04998779296875,421.04998779296875,426.54998779296875,416.54998779296875,425.25,164824
