date_,adj close_iifl.ns,close_iifl.ns,high_iifl.ns,low_iifl.ns,open_iifl.ns,volume_iifl.ns
2025-04-24,373.95001220703125,373.95001220703125,381.5,366.0,375.0,2649973
2025-04-25,366.20001220703125,366.20001220703125,375.79998779296875,355.5,375.45001220703125,2300780
2025-04-28,367.0,367.0,372.75,362.29998779296875,365.0,2235619
2025-04-29,365.79998779296875,365.79998779296875,374.95001220703125,362.8500061035156,365.54998779296875,1651019
2025-04-30,359.20001220703125,359.20001220703125,365.70001220703125,357.6000061035156,365.0,1073971
2025-05-02,353.1000061035156,353.1000061035156,364.29998779296875,350.45001220703125,360.0,525499
2025-05-05,359.45001220703125,359.45001220703125,362.0,352.0,355.1499938964844,511198
2025-05-06,344.3500061035156,344.3500061035156,362.0,342.04998779296875,362.0,1198939
2025-05-07,367.79998779296875,367.79998779296875,370.3999938964844,337.0,337.0,3764971
2025-05-08,360.79998779296875,360.79998779296875,379.1000061035156,356.20001220703125,374.04998779296875,2515629
2025-05-09,372.5,372.5,378.0,346.20001220703125,346.20001220703125,5637015
2025-05-12,388.1499938964844,388.1499938964844,393.1000061035156,383.0,386.0,2192803
2025-05-13,405.45001220703125,405.45001220703125,411.79998779296875,394.1499938964844,398.1000061035156,8622783
2025-05-14,413.04998779296875,413.04998779296875,417.8999938964844,406.20001220703125,407.0,2358063
2025-05-15,411.54998779296875,411.54998779296875,416.8500061035156,408.75,413.0,1570444
2025-05-16,413.95001220703125,413.95001220703125,416.25,407.6000061035156,411.8999938964844,920570
2025-05-19,413.0,413.0,417.79998779296875,406.04998779296875,414.8999938964844,1140279
2025-05-20,406.70001220703125,406.70001220703125,416.8999938964844,403.75,414.0,693197
2025-05-21,413.1499938964844,413.1499938964844,415.0,400.95001220703125,404.04998779296875,643375
2025-05-22,413.95001220703125,413.95001220703125,416.0,408.1000061035156,410.0,581861
2025-05-23,415.29998779296875,415.29998779296875,417.70001220703125,410.6000061035156,413.95001220703125,827655
2025-05-26,416.5,416.5,426.79998779296875,412.6000061035156,419.20001220703125,2140730
2025-05-27,417.3500061035156,417.3500061035156,423.0,414.29998779296875,418.3999938964844,865213
2025-05-28,421.5,421.5,428.75,415.3999938964844,417.0,1238228
2025-05-29,427.6499938964844,427.6499938964844,430.75,420.3500061035156,423.45001220703125,1459788
2025-05-30,435.8500061035156,435.8500061035156,439.6000061035156,423.3999938964844,425.0,2098031
2025-06-02,429.79998779296875,429.79998779296875,435.3999938964844,426.04998779296875,435.3999938964844,595711
2025-06-03,425.0,425.0,433.0,424.1000061035156,433.0,810288
2025-06-04,428.0,428.0,429.8999938964844,422.5,425.0,488502
2025-06-05,429.20001220703125,429.20001220703125,433.1499938964844,422.29998779296875,428.0,1563588
2025-06-06,451.04998779296875,451.04998779296875,453.3500061035156,428.54998779296875,434.04998779296875,5261950
2025-06-09,487.45001220703125,487.45001220703125,490.0,457.75,458.0,10404725
2025-06-10,481.29998779296875,481.29998779296875,491.95001220703125,480.0,491.0,2492072
2025-06-11,483.79998779296875,483.79998779296875,495.5,480.25,482.95001220703125,2501531
2025-06-12,476.0,476.0,486.45001220703125,474.6000061035156,484.3999938964844,1432791
2025-06-13,469.04998779296875,469.04998779296875,476.1499938964844,464.25,466.5,1337373
2025-06-16,484.8500061035156,484.8500061035156,486.54998779296875,460.45001220703125,469.0,2383245
2025-06-17,487.6499938964844,487.6499938964844,494.79998779296875,482.04998779296875,486.0,2451064
2025-06-18,485.04998779296875,485.04998779296875,491.5,480.0,480.0,1437940
2025-06-19,474.45001220703125,474.45001220703125,488.3999938964844,471.0,482.5,1655917
2025-06-20,474.70001220703125,474.70001220703125,480.20001220703125,471.0,474.8999938964844,6147875
2025-06-23,480.0,480.0,483.6000061035156,467.75,471.79998779296875,1376459
2025-06-24,478.79998779296875,478.79998779296875,489.04998779296875,475.0,489.0,983092
2025-06-25,481.8500061035156,481.8500061035156,487.0,477.04998779296875,480.45001220703125,3844435
2025-06-26,477.95001220703125,477.95001220703125,485.79998779296875,470.45001220703125,483.0,4189486
2025-06-27,470.75,470.75,480.25,469.5,480.0,1402730
2025-06-30,472.75,472.75,477.8999938964844,470.1499938964844,471.0,1637351
2025-07-01,469.3500061035156,469.3500061035156,477.5,462.3500061035156,474.0,3113842
2025-07-02,462.3500061035156,462.3500061035156,472.54998779296875,458.8500061035156,469.3500061035156,1623966
2025-07-03,463.5,463.5,468.3500061035156,460.54998779296875,468.0,1438739
2025-07-04,474.8500061035156,474.8500061035156,476.6000061035156,458.1000061035156,460.75,4174789
2025-07-07,487.20001220703125,487.20001220703125,495.5,475.1499938964844,475.1499938964844,5969585
2025-07-08,501.25,501.25,507.6000061035156,485.3999938964844,488.0,5491661
2025-07-09,508.54998779296875,508.54998779296875,510.0,499.3999938964844,503.1000061035156,2748611
2025-07-10,520.9000244140625,520.9000244140625,522.5,505.25,507.0,4601660
2025-07-11,519.75,519.75,521.7999877929688,514.5,516.1500244140625,1676451
2025-07-14,523.5499877929688,523.5499877929688,525.4000244140625,518.0,519.75,1986292
2025-07-15,525.0,525.0,531.0,521.9500122070312,525.0,1064910
2025-07-16,526.75,526.75,529.9500122070312,523.5499877929688,525.0,770404
2025-07-17,527.0,527.0,531.0,523.0999755859375,529.2000122070312,1172703
2025-07-18,532.9500122070312,532.9500122070312,537.0999755859375,526.0,527.0,1878734
2025-07-21,536.4500122070312,536.4500122070312,538.1500244140625,531.0999755859375,533.0,897587
2025-07-22,529.7999877929688,529.7999877929688,536.4000244140625,527.1500244140625,534.0499877929688,1277909
2025-07-23,533.8499755859375,533.8499755859375,536.5,523.0999755859375,530.0,801217
2025-07-24,529.1500244140625,529.1500244140625,537.8499755859375,527.9000244140625,534.0,819155
2025-07-25,516.8499755859375,516.8499755859375,528.0999755859375,511.3500061035156,528.0,2126397
2025-07-28,496.25,496.25,521.5,492.79998779296875,506.29998779296875,2245993
2025-07-29,514.9000244140625,514.9000244140625,520.0,495.0,497.0,1698933
2025-07-30,503.8500061035156,503.8500061035156,521.5,501.8999938964844,514.9000244140625,934305
2025-07-31,477.95001220703125,477.95001220703125,496.75,470.1000061035156,490.0,3135193
2025-08-01,427.20001220703125,427.20001220703125,472.6000061035156,418.1000061035156,472.6000061035156,7363414
2025-08-04,449.6000061035156,449.6000061035156,451.1499938964844,419.75,423.0,3552231
2025-08-05,437.3500061035156,437.3500061035156,448.29998779296875,434.1000061035156,447.0,2059791
2025-08-06,452.25,452.25,456.5,436.25,438.3999938964844,3539104
2025-08-07,454.45001220703125,454.45001220703125,455.3999938964844,441.1000061035156,452.0,1488749
2025-08-08,448.8999938964844,448.8999938964844,454.3500061035156,445.75,451.8999938964844,982938
2025-08-11,450.1000061035156,450.1000061035156,453.0,444.0,445.0,1073847
2025-08-12,449.3999938964844,449.3999938964844,462.25,446.8500061035156,454.0,913298
2025-08-13,445.75,445.75,452.04998779296875,443.5,452.0,561081
2025-08-14,441.70001220703125,441.70001220703125,454.79998779296875,440.54998779296875,445.75,901508
2025-08-18,449.0,449.0,451.3500061035156,443.1000061035156,445.04998779296875,938340
2025-08-19,471.8999938964844,471.8999938964844,473.25,446.54998779296875,448.95001220703125,2263754
2025-08-20,471.5,471.5,475.5,468.04998779296875,473.8500061035156,982479
2025-08-21,459.75,459.75,472.75,458.3999938964844,471.5,655133
2025-08-22,451.1000061035156,451.1000061035156,463.1000061035156,449.8500061035156,459.20001220703125,662832
2025-08-25,458.5,458.5,465.0,453.0,455.75,979736
2025-08-26,450.3500061035156,450.3500061035156,458.04998779296875,446.1000061035156,458.04998779296875,1309754
2025-08-28,436.20001220703125,436.20001220703125,449.95001220703125,431.54998779296875,446.0,650392
2025-08-29,427.6000061035156,427.6000061035156,440.45001220703125,425.8999938964844,436.0,1027543
2025-09-01,439.0,439.0,440.6499938964844,431.3999938964844,431.8500061035156,487491
2025-09-02,438.20001220703125,438.20001220703125,447.5,437.04998779296875,442.0,677438
2025-09-03,437.0,437.0,444.45001220703125,434.1499938964844,442.75,1476024
2025-09-04,432.25,432.25,443.95001220703125,431.5,440.0,476234
2025-09-05,435.0,435.0,438.29998779296875,430.5,433.5,300203
2025-09-08,447.3999938964844,447.3999938964844,453.5,432.6499938964844,436.0,1044570
2025-09-09,440.45001220703125,440.45001220703125,450.45001220703125,439.0,449.6000061035156,339505
2025-09-10,447.5,447.5,450.20001220703125,439.0,441.0,557687
2025-09-11,438.6499938964844,438.6499938964844,449.1499938964844,437.54998779296875,447.3999938964844,799411
2025-09-12,434.54998779296875,434.54998779296875,442.20001220703125,433.8500061035156,439.95001220703125,424533
2025-09-15,439.54998779296875,439.54998779296875,443.0,434.0,434.95001220703125,675673
2025-09-16,446.70001220703125,446.70001220703125,455.1000061035156,440.29998779296875,441.54998779296875,994300
2025-09-17,443.29998779296875,443.29998779296875,448.6499938964844,441.6000061035156,447.0,646686
2025-09-18,449.5,449.5,456.1499938964844,444.8999938964844,444.8999938964844,1467832
2025-09-19,454.04998779296875,454.04998779296875,458.5,450.0,451.5,1218013
2025-09-22,450.1000061035156,450.1000061035156,458.70001220703125,448.79998779296875,455.0,1356319
2025-09-23,451.0,451.0,454.1000061035156,442.0,452.0,929925
2025-09-24,441.75,441.75,452.54998779296875,440.1000061035156,450.0,528922
2025-09-25,436.20001220703125,436.20001220703125,445.0,434.75,441.0,731726
2025-09-26,419.3500061035156,419.3500061035156,433.8999938964844,417.95001220703125,432.0,1781857
2025-09-29,438.79998779296875,438.79998779296875,440.3999938964844,419.6000061035156,420.0,1458037
2025-09-30,451.8999938964844,451.8999938964844,455.5,438.0,438.79998779296875,2039861
2025-10-01,452.20001220703125,452.20001220703125,454.29998779296875,442.1499938964844,450.75,1059014
2025-10-03,457.20001220703125,457.20001220703125,468.6000061035156,450.1000061035156,450.20001220703125,2139174
2025-10-06,469.5,469.5,472.3999938964844,455.04998779296875,459.0,1323283
2025-10-07,475.5,475.5,486.54998779296875,470.75,472.0,2894727
2025-10-08,489.45001220703125,489.45001220703125,492.5,470.5,475.54998779296875,2728202
2025-10-09,495.1499938964844,495.1499938964844,503.3500061035156,489.8999938964844,497.0,3729652
2025-10-10,490.0,490.0,496.95001220703125,486.95001220703125,495.1000061035156,986505
2025-10-13,491.25,491.25,493.95001220703125,484.0,488.29998779296875,897777
2025-10-14,485.25,485.25,497.95001220703125,482.3500061035156,496.0,950373
2025-10-15,506.25,506.25,508.5,485.25,488.95001220703125,2376538
2025-10-16,499.8999938964844,499.8999938964844,509.79998779296875,498.0,508.20001220703125,1142761
2025-10-17,498.54998779296875,498.54998779296875,505.8500061035156,491.6499938964844,503.0,1162766
2025-10-20,499.70001220703125,499.70001220703125,502.8999938964844,489.8500061035156,499.95001220703125,751053
2025-10-21,499.6499938964844,499.6499938964844,504.0,494.5,501.75,187200
2025-10-23,491.3999938964844,491.3999938964844,502.8999938964844,489.04998779296875,502.8999938964844,801557
2025-10-24,489.79998779296875,489.79998779296875,495.3999938964844,487.8999938964844,493.0,492929
2025-10-27,505.3500061035156,505.3500061035156,506.75,491.0,492.1499938964844,1658725
2025-10-28,513.7999877929688,513.7999877929688,520.0,505.8500061035156,506.0,2383613
2025-10-29,523.0,523.0,524.8499755859375,499.0,513.0,1453962
2025-10-30,541.6500244140625,541.6500244140625,549.2999877929688,521.0,521.0,6046891
2025-10-31,534.5999755859375,534.5999755859375,551.9500122070312,525.5999755859375,540.0,6221248
2025-11-03,540.4500122070312,540.4500122070312,559.75,537.0999755859375,540.0499877929688,3579789
2025-11-04,539.25,539.25,546.0,536.25,543.0,1236065
2025-11-05,539.25,539.25,539.25,539.25,539.25,0
2025-11-06,520.75,520.75,539.4000244140625,518.25,539.25,1351016
2025-11-07,526.2999877929688,526.2999877929688,535.0499877929688,516.25,520.0,1484837
2025-11-10,541.9000244140625,541.9000244140625,544.0,524.5,529.0,1627548
2025-11-11,540.75,540.75,548.7000122070312,538.0499877929688,544.0,1213563
2025-11-12,540.3499755859375,540.3499755859375,544.7999877929688,534.2000122070312,543.9000244140625,566485
2025-11-13,537.6500244140625,537.6500244140625,543.7999877929688,536.4000244140625,541.0,396119
2025-11-14,547.2999877929688,547.2999877929688,558.0,539.9500122070312,540.0,3473801
2025-11-17,561.5999755859375,561.5999755859375,562.6500244140625,545.2999877929688,551.0,2078258
2025-11-18,565.1500244140625,565.1500244140625,567.0,550.7999877929688,561.9000244140625,2048417
2025-11-19,557.5499877929688,557.5499877929688,565.9000244140625,556.4000244140625,565.9000244140625,864945
2025-11-20,544.75,544.75,559.0999755859375,542.2000122070312,557.0999755859375,1182228
2025-11-21,540.0,540.0,548.5,538.2000122070312,546.0,875800
2025-11-24,536.7999877929688,536.7999877929688,551.0999755859375,532.3499755859375,541.0,1049730
2025-11-25,557.4000244140625,557.4000244140625,559.2000122070312,538.0,538.0,2234817
2025-11-26,570.75,570.75,577.5,557.0499877929688,560.0,3045743
2025-11-27,568.7999877929688,568.7999877929688,576.2999877929688,565.2999877929688,572.5,871320
2025-11-28,578.7000122070312,578.7000122070312,581.0999755859375,568.1500244140625,570.7999877929688,1817250
2025-12-01,587.4500122070312,587.4500122070312,592.7999877929688,579.0,581.0499877929688,2050694
2025-12-02,580.75,580.75,587.4500122070312,578.0499877929688,587.0,697398
2025-12-03,574.4000244140625,574.4000244140625,582.25,567.4500122070312,580.75,1191236
2025-12-04,566.3499755859375,566.3499755859375,579.5,565.0499877929688,571.9000244140625,438498
2025-12-05,569.3499755859375,569.3499755859375,571.5499877929688,558.5499877929688,561.0,746311
2025-12-08,554.6500244140625,554.6500244140625,571.9500122070312,549.9000244140625,571.9500122070312,664864
2025-12-09,567.25,567.25,569.1500244140625,546.3499755859375,552.0499877929688,962048
2025-12-10,563.1500244140625,563.1500244140625,577.0,560.3499755859375,566.0,1174675
2025-12-11,568.2000122070312,568.2000122070312,577.5499877929688,561.7999877929688,564.7999877929688,992062
2025-12-12,581.0,581.0,582.25,566.4500122070312,570.0,831174
2025-12-15,575.2000122070312,575.2000122070312,581.0,570.6500244140625,581.0,639544
2025-12-16,566.7000122070312,566.7000122070312,575.25,562.6500244140625,573.5999755859375,496565
2025-12-17,563.0999755859375,563.0999755859375,574.0999755859375,561.0,569.25,368303
2025-12-18,560.5,560.5,570.0,554.9500122070312,566.7000122070312,776247
2025-12-19,564.5999755859375,564.5999755859375,569.4000244140625,558.5999755859375,565.3499755859375,619576
2025-12-22,569.3499755859375,569.3499755859375,582.0,562.1500244140625,566.5499877929688,917665
2025-12-23,572.75,572.75,578.4500122070312,567.5,573.4500122070312,667423
2025-12-24,602.1500244140625,602.1500244140625,605.7999877929688,570.8499755859375,574.0,5216175
2025-12-25,602.1500244140625,602.1500244140625,602.1500244140625,602.1500244140625,602.1500244140625,0
2025-12-26,599.25,599.25,607.5499877929688,595.0,605.7999877929688,1606505
2025-12-29,593.9500122070312,593.9500122070312,603.7999877929688,591.5999755859375,595.5,898715
2025-12-30,603.1500244140625,603.1500244140625,605.9000244140625,590.0,591.2000122070312,2238714
2025-12-31,610.5,610.5,613.9000244140625,597.9500122070312,601.9000244140625,1350728
2026-01-01,620.4500122070312,620.4500122070312,621.9500122070312,609.4500122070312,611.0,1008135
2026-01-02,641.4000244140625,641.4000244140625,650.0,619.0,623.5,2441538
2026-01-05,645.4500122070312,645.4500122070312,649.0999755859375,638.1500244140625,645.0,1101439
2026-01-06,665.1500244140625,665.1500244140625,675.0,645.6500244140625,649.7999877929688,3802351
2026-01-07,656.9500122070312,656.9500122070312,665.5,648.4000244140625,665.0499877929688,2403638
2026-01-08,647.5499877929688,647.5499877929688,657.0,639.8499755859375,656.9500122070312,1240235
2026-01-09,649.2999877929688,649.2999877929688,656.7000122070312,638.6500244140625,647.9000244140625,1846485
2026-01-12,641.75,641.75,653.9000244140625,627.3499755859375,649.5499877929688,1521908
2026-01-13,637.5499877929688,637.5499877929688,650.7000122070312,630.6500244140625,644.0,802349
2026-01-14,635.3499755859375,635.3499755859375,640.8499755859375,629.4000244140625,640.0,674117
2026-01-15,635.3499755859375,635.3499755859375,635.3499755859375,635.3499755859375,635.3499755859375,0
2026-01-16,633.6500244140625,633.6500244140625,641.3499755859375,626.75,635.3499755859375,931932
