date_,adj close_pcbl.ns,close_pcbl.ns,high_pcbl.ns,low_pcbl.ns,open_pcbl.ns,volume_pcbl.ns
2025-04-02,428.2952880859375,435.3999938964844,437.5,416.5,421.3999938964844,1535518
2025-04-03,422.9833984375,430.0,444.1499938964844,427.0,430.0,1497018
2025-04-04,417.2780456542969,424.20001220703125,430.75,411.5,427.95001220703125,1182065
2025-04-07,386.4396057128906,392.8500061035156,397.0,362.04998779296875,375.0,2044419
2025-04-08,394.45660400390625,401.0,410.8999938964844,396.20001220703125,405.8500061035156,1640366
2025-04-09,391.6531066894531,398.1499938964844,409.5,392.1000061035156,400.0,1630502
2025-04-11,407.834716796875,414.6000061035156,417.5,402.0,402.0,1531078
2025-04-15,420.96685791015625,427.95001220703125,432.5,417.54998779296875,421.0,1099066
2025-04-16,425.8852844238281,432.95001220703125,434.8999938964844,425.6000061035156,430.04998779296875,1353412
2025-04-17,427.1148681640625,434.20001220703125,439.6499938964844,430.70001220703125,433.20001220703125,1404474
2025-04-21,419.78643798828125,426.75,443.3999938964844,425.79998779296875,440.20001220703125,2622187
2025-04-22,414.81884765625,421.70001220703125,429.75,420.1000061035156,429.6499938964844,1413442
2025-04-23,403.2605895996094,409.95001220703125,427.70001220703125,408.8500061035156,424.29998779296875,1791765
2025-04-24,395.68621826171875,402.25,411.95001220703125,401.6000061035156,411.0,1381383
2025-04-25,380.68505859375,387.0,405.6499938964844,379.1499938964844,405.0,2128708
2025-04-28,376.89788818359375,383.1499938964844,397.1000061035156,378.3500061035156,386.6000061035156,1902706
2025-04-29,363.0771484375,369.1000061035156,389.5,368.0,384.95001220703125,3352735
2025-04-30,353.7813415527344,359.6499938964844,371.70001220703125,356.0,370.0,2480225
2025-05-02,354.3223876953125,360.20001220703125,363.6000061035156,354.45001220703125,359.6000061035156,1131436
2025-05-05,363.42144775390625,369.45001220703125,370.8500061035156,359.1499938964844,362.6499938964844,899801
2025-05-06,356.2897644042969,362.20001220703125,374.3500061035156,359.79998779296875,370.5,1524202
2025-05-07,358.74896240234375,364.70001220703125,366.5,353.75,357.45001220703125,1522841
2025-05-08,352.6009521484375,358.45001220703125,373.8999938964844,350.0,366.20001220703125,1553851
2025-05-09,360.1260986328125,366.1000061035156,368.45001220703125,346.8500061035156,347.04998779296875,1669332
2025-05-12,365.5363464355469,371.6000061035156,379.54998779296875,370.0,374.0,1524534
2025-05-13,367.7496337890625,373.8500061035156,378.5,367.25,373.0,1658372
2025-05-14,375.76666259765625,382.0,383.0,371.8500061035156,375.1000061035156,1222123
2025-05-15,385.01324462890625,391.3999938964844,392.5,380.6499938964844,383.0,1235867
2025-05-16,388.5545349121094,395.0,397.79998779296875,389.0,393.3500061035156,1176386
2025-05-19,388.947998046875,395.3999938964844,408.1000061035156,386.6499938964844,394.0,2762946
2025-05-20,387.96429443359375,394.3999938964844,400.0,390.6000061035156,397.5,1055615
2025-05-21,386.587158203125,393.0,397.3999938964844,390.1499938964844,394.0,814708
2025-05-22,388.849609375,395.29998779296875,396.70001220703125,389.3500061035156,392.0,675785
2025-05-23,386.29205322265625,392.70001220703125,397.0,389.6000061035156,397.0,732916
2025-05-26,396.86663818359375,403.45001220703125,405.6499938964844,393.75,394.45001220703125,1295691
2025-05-27,400.7030029296875,407.3500061035156,411.0,400.29998779296875,406.6499938964844,1423641
2025-05-28,398.4405212402344,405.04998779296875,408.8999938964844,402.8999938964844,408.0,594584
2025-05-29,398.5881042480469,405.20001220703125,407.6499938964844,401.20001220703125,406.3500061035156,758738
2025-05-30,392.0957946777344,398.6000061035156,407.0,395.1000061035156,407.0,680257
2025-06-02,390.6202697753906,397.1000061035156,399.79998779296875,393.70001220703125,396.0,603446
2025-06-03,406.9985656738281,413.75,423.95001220703125,397.1000061035156,397.1000061035156,5640337
2025-06-04,411.6710510253906,418.5,420.6000061035156,409.54998779296875,415.79998779296875,1326761
2025-06-05,420.4258117675781,427.3999938964844,432.45001220703125,417.70001220703125,419.8999938964844,3256894
2025-06-06,408.916748046875,415.70001220703125,431.70001220703125,413.3500061035156,428.04998779296875,982637
2025-06-09,405.4246826171875,412.1499938964844,421.75,410.6499938964844,417.3999938964844,1484872
2025-06-10,401.293212890625,407.95001220703125,416.75,407.25,413.79998779296875,830561
2025-06-11,403.99835205078125,410.70001220703125,413.3999938964844,404.29998779296875,409.29998779296875,879750
2025-06-12,394.9484558105469,401.5,415.20001220703125,396.1000061035156,414.8500061035156,1351554
2025-06-13,397.45684814453125,404.04998779296875,409.95001220703125,390.3999938964844,390.3999938964844,1536959
2025-06-16,395.4894714355469,402.04998779296875,405.0,392.79998779296875,404.1000061035156,771410
2025-06-17,385.65264892578125,392.04998779296875,404.5,389.45001220703125,401.6000061035156,1324515
2025-06-18,381.9638366699219,388.29998779296875,395.1499938964844,386.70001220703125,392.04998779296875,667662
2025-06-19,381.6687316894531,388.0,393.0,380.0,388.1000061035156,1294901
2025-06-20,384.57061767578125,390.95001220703125,393.0,384.0,388.0,797183
2025-06-23,382.2097473144531,388.54998779296875,390.95001220703125,384.3999938964844,388.25,483183
2025-06-24,386.29205322265625,392.70001220703125,398.3999938964844,392.0,394.6000061035156,619394
2025-06-25,407.0477294921875,413.79998779296875,417.3999938964844,393.29998779296875,394.0,2802701
2025-06-26,412.3596496582031,419.20001220703125,420.75,410.04998779296875,415.0,1581772
2025-06-27,410.1955261230469,417.0,425.0,415.0,419.25,2151928
2025-06-30,412.06451416015625,418.8999938964844,422.0,414.0,419.0,879720
2025-07-01,407.8838806152344,414.6499938964844,420.20001220703125,413.20001220703125,420.0,534636
2025-07-02,407.1461181640625,413.8999938964844,418.79998779296875,407.8999938964844,415.25,923074
2025-07-03,404.53936767578125,411.25,415.5,410.0,414.3500061035156,437418
2025-07-04,402.62115478515625,409.29998779296875,414.29998779296875,406.8500061035156,411.70001220703125,469908
2025-07-07,395.7353820800781,402.29998779296875,412.6000061035156,400.5,409.29998779296875,604589
2025-07-08,397.751953125,404.3500061035156,405.8500061035156,398.0,402.20001220703125,651339
2025-07-09,416.7862243652344,423.70001220703125,433.20001220703125,402.3999938964844,405.0,10807265
2025-07-10,427.3116149902344,434.3999938964844,437.29998779296875,425.0,426.3999938964844,4785172
2025-07-11,415.90087890625,422.79998779296875,437.0,421.1000061035156,431.95001220703125,2174483
2025-07-14,407.5887756347656,414.3500061035156,422.6000061035156,412.6499938964844,422.6000061035156,1241486
2025-07-15,413.8351745605469,420.70001220703125,429.0,416.75,418.25,2316632
2025-07-16,419.8356018066406,426.79998779296875,429.0,418.45001220703125,421.95001220703125,1371733
2025-07-17,415.458251953125,422.3500061035156,429.95001220703125,420.25,429.8999938964844,1084789
2025-07-18,413.5892639160156,420.45001220703125,429.0,418.8999938964844,424.0,975012
2025-07-21,414.9172058105469,421.79998779296875,430.0,416.04998779296875,420.45001220703125,2068212
2025-07-22,408.67083740234375,415.45001220703125,424.75,413.1499938964844,424.0,945182
2025-07-23,399.81768798828125,406.45001220703125,417.95001220703125,396.1000061035156,417.0,3117582
2025-07-24,391.60394287109375,398.1000061035156,409.0,393.5,404.04998779296875,1562511
2025-07-25,381.8162841796875,388.1499938964844,399.6000061035156,384.8500061035156,399.6000061035156,1308614
2025-07-28,378.2750244140625,384.54998779296875,388.70001220703125,381.1000061035156,388.0,838488
2025-07-29,384.57061767578125,390.95001220703125,393.70001220703125,381.6499938964844,381.6499938964844,700539
2025-07-30,391.7514953613281,398.25,400.5,389.04998779296875,391.04998779296875,746939
2025-07-31,387.5708312988281,394.0,402.6000061035156,388.0,393.25,775135
2025-08-01,393.96478271484375,400.5,403.6000061035156,392.04998779296875,394.54998779296875,1162129
2025-08-04,394.4074401855469,400.95001220703125,402.0,394.29998779296875,401.79998779296875,683068
2025-08-05,391.50555419921875,398.0,403.0,396.1000061035156,400.75,852737
2025-08-06,378.2258605957031,384.5,399.70001220703125,383.0,399.0,1061214
2025-08-07,378.1274719238281,384.3999938964844,387.3999938964844,377.25,382.0,435513
2025-08-08,369.8153991699219,375.95001220703125,386.6000061035156,373.0,384.0,361035
2025-08-11,362.8804016113281,368.8999938964844,374.3999938964844,364.3500061035156,369.3999938964844,769918
2025-08-12,379.20953369140625,385.5,387.5,369.6499938964844,370.0,1680074
2025-08-13,373.700927734375,379.8999938964844,390.6000061035156,379.0,386.75,677458
2025-08-14,372.12701416015625,378.29998779296875,382.95001220703125,375.25,381.0,332503
2025-08-18,386.5379943847656,392.95001220703125,395.0,380.95001220703125,385.0,1117111
2025-08-19,386.7839050292969,393.20001220703125,396.1000061035156,390.5,392.79998779296875,343112
2025-08-20,383.29180908203125,389.6499938964844,394.3999938964844,388.3999938964844,392.0,315919
2025-08-21,377.5372619628906,383.79998779296875,393.79998779296875,383.29998779296875,390.95001220703125,498150
2025-08-22,373.99603271484375,380.20001220703125,387.75,378.79998779296875,383.1000061035156,729806
2025-08-25,374.7337951660156,380.95001220703125,386.3500061035156,380.0,382.79998779296875,289240
2025-08-26,369.3727111816406,375.5,382.0,373.0,380.0,398320
2025-08-28,366.9626770019531,373.04998779296875,380.0,371.20001220703125,375.8999938964844,307059
2025-08-29,365.4871520996094,371.54998779296875,380.3999938964844,369.04998779296875,373.95001220703125,490290
2025-09-01,368.73333740234375,374.8500061035156,378.5,370.29998779296875,373.1499938964844,383519
2025-09-02,372.8647766113281,379.04998779296875,381.0,375.0,375.20001220703125,442131
2025-09-03,377.783203125,384.04998779296875,385.0,375.6000061035156,380.1499938964844,561343
2025-09-04,370.5039367675781,376.6499938964844,389.5,375.0,387.6000061035156,412589
2025-09-05,367.700439453125,373.79998779296875,379.75,372.6000061035156,377.0,285777
2025-09-08,378.7668762207031,385.04998779296875,387.95001220703125,375.29998779296875,375.3999938964844,1158021
2025-09-09,378.5701599121094,384.8500061035156,389.5,383.04998779296875,386.0,1138902
2025-09-10,382.3081359863281,388.6499938964844,399.5,387.04998779296875,392.0,1749755
2025-09-11,385.6034851074219,392.0,397.29998779296875,388.6499938964844,388.6499938964844,927508
2025-09-12,378.2750244140625,384.54998779296875,395.95001220703125,380.0,393.95001220703125,977921
2025-09-15,385.11163330078125,391.5,393.8999938964844,384.8999938964844,385.3500061035156,594011
2025-09-16,384.1771240234375,390.54998779296875,396.0,389.0,391.54998779296875,480070
2025-09-17,385.9969482421875,392.3999938964844,395.6499938964844,390.0,391.8999938964844,544477
2025-09-18,381.7671203613281,388.1000061035156,393.54998779296875,387.0,393.54998779296875,408526
2025-09-19,406.80181884765625,413.54998779296875,425.95001220703125,384.20001220703125,388.1000061035156,6521648
2025-09-22,396.6207275390625,403.20001220703125,409.1499938964844,400.45001220703125,405.0,1152856
2025-09-23,386.1936950683594,392.6000061035156,403.6499938964844,391.3500061035156,401.0,826275
2025-09-24,383.34100341796875,389.70001220703125,393.8999938964844,388.70001220703125,392.6499938964844,510137
2025-09-25,376.84869384765625,383.1000061035156,389.70001220703125,381.8999938964844,388.70001220703125,423875
2025-09-26,368.9300537109375,375.04998779296875,383.0,374.0,382.0,512846
2025-09-29,368.3890380859375,374.5,380.45001220703125,373.0,378.0,339652
2025-09-30,367.50372314453125,373.6000061035156,377.1000061035156,371.3999938964844,375.04998779296875,433968
2025-10-01,376.6519470214844,382.8999938964844,384.3999938964844,373.1499938964844,373.6000061035156,425156
2025-10-03,377.8323974609375,384.1000061035156,387.95001220703125,382.8999938964844,382.8999938964844,335684
2025-10-06,371.4876403808594,377.6499938964844,384.6000061035156,377.04998779296875,384.1000061035156,371109
2025-10-07,372.4221496582031,378.6000061035156,380.6000061035156,376.04998779296875,378.70001220703125,303300
2025-10-08,381.8162841796875,388.1499938964844,394.0,377.1000061035156,379.0,1438006
2025-10-09,381.7671203613281,388.1000061035156,392.6000061035156,385.6499938964844,388.0,523512
2025-10-10,381.22607421875,387.54998779296875,390.75,385.20001220703125,390.0,474017
2025-10-13,376.5044250488281,382.75,385.79998779296875,381.04998779296875,385.45001220703125,283275
2025-10-14,372.71722412109375,378.8999938964844,385.0,377.0,385.0,397794
2025-10-15,368.7825012207031,374.8999938964844,381.6000061035156,372.8500061035156,379.0,817450
2025-10-16,372.6680603027344,378.8500061035156,379.79998779296875,376.0,377.79998779296875,319616
2025-10-17,356.093017578125,362.0,382.5,355.75,382.0,2479975
2025-10-20,355.4044189453125,361.29998779296875,367.6499938964844,353.70001220703125,359.8999938964844,1389220
2025-10-21,362.2901916503906,368.29998779296875,371.5,362.8500061035156,362.8500061035156,308135
2025-10-23,363.37225341796875,369.3999938964844,372.79998779296875,366.25,368.0,611081
2025-10-24,361.70001220703125,367.70001220703125,371.8999938964844,365.0,370.0,436597
2025-10-27,364.70001220703125,364.70001220703125,367.54998779296875,363.0,366.0,376747
2025-10-28,365.1499938964844,365.1499938964844,367.0,362.8999938964844,364.70001220703125,422279
2025-10-29,371.8500061035156,371.8500061035156,375.0,364.5,365.3999938964844,800970
2025-10-30,369.54998779296875,369.54998779296875,373.75,368.1499938964844,371.95001220703125,436722
2025-10-31,362.1000061035156,362.1000061035156,370.75,360.8999938964844,369.54998779296875,480152
2025-11-03,357.79998779296875,357.79998779296875,371.75,356.6499938964844,364.79998779296875,1522208
2025-11-04,355.70001220703125,355.70001220703125,360.8500061035156,353.70001220703125,357.6000061035156,479716
2025-11-05,355.70001220703125,355.70001220703125,355.70001220703125,355.70001220703125,355.70001220703125,0
2025-11-06,355.20001220703125,355.20001220703125,356.95001220703125,346.1499938964844,355.70001220703125,712111
2025-11-07,347.75,347.75,356.6499938964844,346.8500061035156,353.20001220703125,540969
2025-11-10,348.8999938964844,348.8999938964844,351.5,346.29998779296875,348.6499938964844,484378
2025-11-11,348.6499938964844,348.6499938964844,355.3999938964844,346.79998779296875,349.5,489668
2025-11-12,348.5,348.5,353.54998779296875,347.8999938964844,349.3999938964844,430959
2025-11-13,345.75,345.75,351.95001220703125,344.1000061035156,350.0,363000
2025-11-14,339.3999938964844,339.3999938964844,351.0,338.29998779296875,347.0,444734
2025-11-17,348.25,348.25,349.3500061035156,340.45001220703125,341.8500061035156,477273
2025-11-18,341.95001220703125,341.95001220703125,348.54998779296875,341.1000061035156,348.25,340230
2025-11-19,335.0,335.0,342.04998779296875,333.75,341.0,554938
2025-11-20,332.8500061035156,332.8500061035156,342.8999938964844,331.0,338.3500061035156,816318
2025-11-21,332.04998779296875,332.04998779296875,336.3999938964844,331.0,332.8500061035156,337979
2025-11-24,325.29998779296875,325.29998779296875,332.79998779296875,324.0,332.04998779296875,742880
2025-11-25,326.20001220703125,326.20001220703125,328.29998779296875,323.54998779296875,324.0,339684
2025-11-26,329.25,329.25,334.25,327.29998779296875,328.0,441302
2025-11-27,327.29998779296875,327.29998779296875,331.5,326.0,329.5,317158
2025-11-28,325.1499938964844,325.1499938964844,328.0,324.1000061035156,327.75,288463
2025-12-01,324.1000061035156,324.1000061035156,328.0,322.79998779296875,325.3999938964844,311618
2025-12-02,316.8999938964844,316.8999938964844,323.75,316.0,323.0,549067
2025-12-03,320.70001220703125,320.70001220703125,322.0,314.54998779296875,317.8999938964844,573625
2025-12-04,315.6499938964844,315.6499938964844,320.8999938964844,314.0,320.8999938964844,346027
2025-12-05,313.8999938964844,313.8999938964844,316.70001220703125,311.0,314.95001220703125,501957
2025-12-08,310.0,310.0,314.45001220703125,308.8999938964844,313.8999938964844,672090
2025-12-09,312.1499938964844,312.1499938964844,315.3999938964844,306.79998779296875,308.70001220703125,878034
2025-12-10,309.6000061035156,309.6000061035156,324.0,308.5,312.0,884230
2025-12-11,311.8999938964844,311.8999938964844,317.29998779296875,305.70001220703125,310.29998779296875,588352
2025-12-12,313.3999938964844,313.3999938964844,316.0,311.54998779296875,312.5,272492
2025-12-15,316.5,316.5,317.6499938964844,309.75,313.3999938964844,360162
2025-12-16,310.8999938964844,310.8999938964844,316.0,309.8999938964844,316.0,231738
2025-12-17,309.45001220703125,309.45001220703125,313.75,308.0,310.75,317354
2025-12-18,309.70001220703125,309.70001220703125,311.6499938964844,307.79998779296875,309.5,379444
2025-12-19,307.1000061035156,307.1000061035156,314.1499938964844,304.8999938964844,312.0,928817
2025-12-22,307.70001220703125,307.70001220703125,313.1499938964844,300.1499938964844,310.29998779296875,559208
2025-12-23,308.3999938964844,308.3999938964844,320.75,307.0,310.79998779296875,1661828
2025-12-24,305.70001220703125,305.70001220703125,311.20001220703125,304.5,310.0,444195
2025-12-25,305.70001220703125,305.70001220703125,305.70001220703125,305.70001220703125,305.70001220703125,0
2025-12-26,304.25,304.25,309.29998779296875,302.8500061035156,306.1000061035156,581322
2025-12-29,295.54998779296875,295.54998779296875,305.6000061035156,290.20001220703125,304.25,1477888
2025-12-30,285.3999938964844,285.3999938964844,296.25,282.79998779296875,295.54998779296875,1449944
2025-12-31,301.5,301.5,308.0,286.1499938964844,286.8500061035156,5634439
2026-01-01,296.25,296.25,304.20001220703125,295.04998779296875,303.0,730332
2026-01-02,300.3500061035156,300.3500061035156,302.0,296.0,297.0,897278
2026-01-05,298.0,298.0,303.1499938964844,296.5,301.0,438284
2026-01-06,292.1000061035156,292.1000061035156,298.6499938964844,291.20001220703125,298.6499938964844,560123
2026-01-07,293.95001220703125,293.95001220703125,295.70001220703125,289.20001220703125,291.6000061035156,450465
2026-01-08,285.45001220703125,285.45001220703125,294.8999938964844,284.20001220703125,293.6000061035156,922638
2026-01-09,285.04998779296875,285.04998779296875,287.3500061035156,278.1000061035156,284.0,938759
2026-01-12,278.95001220703125,278.95001220703125,285.20001220703125,274.5,285.20001220703125,1045435
2026-01-13,280.8500061035156,280.8500061035156,284.3999938964844,278.25,281.0,876167
2026-01-14,280.45001220703125,280.45001220703125,284.5,279.0,280.1000061035156,705793
2026-01-15,280.45001220703125,280.45001220703125,280.45001220703125,280.45001220703125,280.45001220703125,0
2026-01-16,274.6000061035156,274.6000061035156,282.75,270.1499938964844,281.1000061035156,596750
