date_,adj close_pghh.ns,close_pghh.ns,high_pghh.ns,low_pghh.ns,open_pghh.ns,volume_pghh.ns
2025-05-07,13859.9814453125,13929.0,14150.0,13866.0,14150.0,5150
2025-05-08,13958.490234375,14028.0,14090.0,13869.0,13869.0,3313
2025-05-09,13864.9560546875,13934.0,13970.0,13679.0,13730.0,4964
2025-05-12,13929.6337890625,13999.0,14149.0,13934.0,14015.0,4017
2025-05-13,13916.6982421875,13986.0,14088.0,13955.0,13999.0,4499
2025-05-14,13883.8623046875,13953.0,14100.0,13910.0,14100.0,3477
2025-05-15,14213.2216796875,14284.0,14308.0,13914.0,14000.0,6676
2025-05-16,14277.900390625,14349.0,14400.0,14099.0,14284.0,8398
2025-05-19,14225.162109375,14296.0,14511.0,14232.0,14349.0,18037
2025-05-20,14183.37109375,14254.0,14543.0,14211.0,14397.0,5472
2025-05-21,14116.703125,14187.0,14299.0,14125.0,14250.0,2124
2025-05-22,14031.12890625,14101.0,14298.0,14003.0,14298.0,2745
2025-05-23,14056.0048828125,14126.0,14274.0,14031.0,14170.0,2159
2025-05-26,14168.4453125,14239.0,14280.0,14050.0,14249.0,3602
2025-05-27,14161.4794921875,14232.0,14500.0,14106.0,14194.0,7362
2025-05-28,13923.6640625,13993.0,14088.0,13841.0,14000.0,5727
2025-05-29,13924.6591796875,13994.0,14063.0,13860.0,13950.0,3007
2025-05-30,13516.6904296875,13584.0,14167.0,13519.0,14167.0,15268
2025-06-02,13400.2705078125,13467.0,13729.0,13435.0,13729.0,13053
2025-06-03,13443.0576171875,13510.0,13619.0,13363.0,13540.0,15359
2025-06-04,13500.76953125,13568.0,13633.0,13472.0,13580.0,16133
2025-06-05,13428.1318359375,13495.0,13670.0,13436.0,13670.0,24808
2025-06-06,13433.1064453125,13500.0,13564.0,13452.0,13564.0,6097
2025-06-09,13418.1806640625,13485.0,13610.0,13450.0,13610.0,17005
2025-06-10,13438.08203125,13505.0,13604.0,13471.0,13595.0,18341
2025-06-11,13348.5283203125,13415.0,13523.0,13376.0,13505.0,14171
2025-06-12,13334.59765625,13401.0,13439.0,13334.0,13415.0,6476
2025-06-13,13379.3740234375,13446.0,13469.0,13266.0,13365.0,14175
2025-06-16,13336.587890625,13403.0,13453.0,13335.0,13446.0,6191
2025-06-17,13296.78515625,13363.0,13469.0,13326.0,13450.0,3919
2025-06-18,13296.78515625,13363.0,13430.0,13280.0,13420.0,13125
2025-06-19,13373.404296875,13440.0,13500.0,13329.0,13329.0,4762
2025-06-20,13348.5283203125,13415.0,13490.0,13359.0,13400.0,6126
2025-06-23,13333.6025390625,13400.0,13450.0,13335.0,13415.0,5862
2025-06-24,13394.2998046875,13461.0,13520.0,13393.0,13479.0,3877
2025-06-25,13436.091796875,13503.0,13521.0,13401.0,13500.0,4659
2025-06-26,13354.498046875,13421.0,13558.0,13401.0,13549.0,7232
2025-06-27,13154.494140625,13220.0,13491.0,13150.0,13421.0,34736
2025-06-30,13299.7705078125,13366.0,13398.0,13220.0,13250.0,14487
2025-07-01,13251.013671875,13317.0,13449.0,13281.0,13400.0,9007
2025-07-02,13275.8896484375,13342.0,13449.0,13269.0,13449.0,4232
2025-07-03,13261.958984375,13328.0,13400.0,13277.0,13400.0,3817
2025-07-04,13283.849609375,13350.0,13395.0,13280.0,13330.0,4309
2025-07-07,13320.6669921875,13387.0,13425.0,13271.0,13400.0,8525
2025-07-08,13326.63671875,13393.0,13475.0,13325.0,13389.0,6287
2025-07-09,13349.5234375,13416.0,13447.0,13309.0,13425.0,4373
2025-07-10,13133.5986328125,13199.0,13460.0,13180.0,13460.0,10500
2025-07-11,13128.623046875,13194.0,13263.0,13102.0,13263.0,6469
2025-07-14,13104.7421875,13170.0,13255.0,13081.0,13199.0,6992
2025-07-15,13130.61328125,13196.0,13240.0,13104.0,13240.0,8344
2025-07-16,13138.5732421875,13204.0,13374.0,13164.0,13266.0,10461
2025-07-17,13349.5234375,13416.0,13444.0,13220.0,13300.0,13650
2025-07-18,13242.05859375,13308.0,13463.0,13276.0,13463.0,10357
2025-07-21,13079.8662109375,13145.0,13374.0,13122.0,13330.0,9474
2025-07-22,13076.880859375,13142.0,13264.0,13117.0,13250.0,8141
2025-07-23,13016.1826171875,13081.0,13176.0,13060.0,13150.0,6800
2025-07-24,12922.6484375,12987.0,13150.0,12960.0,13147.0,8815
2025-07-25,12930.609375,12995.0,13095.0,12953.0,13095.0,7319
2025-07-28,12907.72265625,12972.0,13055.0,12920.0,13010.0,2829
2025-07-29,13026.1337890625,13091.0,13149.0,12898.0,13074.0,64145
2025-07-30,13736.595703125,13805.0,14540.0,13104.0,13110.0,97140
2025-07-31,13660.9716796875,13729.0,13888.0,13621.0,13820.0,30994
2025-08-01,13625.150390625,13693.0,13968.0,13475.0,13688.0,15549
2025-08-04,13539.576171875,13607.0,13782.0,13480.0,13693.0,7146
2025-08-05,13289.8203125,13356.0,13690.0,13324.0,13690.0,4086
2025-08-06,13161.4599609375,13227.0,13389.0,13160.0,13361.0,5743
2025-08-07,13151.5087890625,13217.0,13295.0,13100.0,13100.0,6185
2025-08-08,13157.4794921875,13223.0,13408.0,13148.0,13217.0,86531
2025-08-11,13236.087890625,13302.0,13398.0,13215.0,13398.0,6468
2025-08-12,13116.6826171875,13182.0,13410.0,13160.0,13360.0,4612
2025-08-13,13035.0888671875,13100.0,13238.0,13068.0,13200.0,16945
2025-08-14,13202.2568359375,13268.0,13440.0,13070.0,13100.0,10954
2025-08-18,13311.7109375,13378.0,13538.0,13293.0,13450.0,13617
2025-08-19,13229.123046875,13295.0,13387.0,13239.0,13350.0,6863
2025-08-20,13371.4140625,13438.0,13643.0,13255.0,13428.0,25132
2025-08-21,13335.5927734375,13402.0,13540.0,13338.0,13540.0,28557
2025-08-22,13241.0634765625,13307.0,13500.0,13233.0,13500.0,9246
2025-08-25,13132.603515625,13198.0,13405.0,13151.0,13308.0,12586
2025-08-26,13053.0,13118.0,13276.0,13082.0,13200.0,6673
2025-08-28,13072.0,13072.0,13149.0,13000.0,13075.0,7599
2025-08-29,13086.0,13086.0,13199.0,13035.0,13075.0,7668
2025-09-01,13285.0,13285.0,13305.0,13062.0,13100.0,34982
2025-09-02,13605.0,13605.0,13685.0,13200.0,13309.0,75662
2025-09-03,13495.0,13495.0,13687.0,13412.0,13687.0,11354
2025-09-04,13525.0,13525.0,13700.0,13490.0,13680.0,10683
2025-09-05,13494.0,13494.0,13600.0,13319.0,13595.0,9222
2025-09-08,13276.0,13276.0,13518.0,13221.0,13494.0,6826
2025-09-09,13389.0,13389.0,13509.0,13239.0,13252.0,8221
2025-09-10,13255.0,13255.0,13460.0,13231.0,13460.0,7368
2025-09-11,13305.0,13305.0,13410.0,13250.0,13256.0,6647
2025-09-12,13198.0,13198.0,13328.0,13172.0,13306.0,6972
2025-09-15,13249.0,13249.0,13307.0,13161.0,13290.0,5361
2025-09-16,13369.0,13369.0,13421.0,13246.0,13249.0,4728
2025-09-17,13384.0,13384.0,13440.0,13304.0,13330.0,10602
2025-09-18,13353.0,13353.0,13449.0,13300.0,13445.0,2358
2025-09-19,13778.0,13778.0,14017.0,13256.0,13394.0,39426
2025-09-22,13534.0,13534.0,13778.0,13501.0,13778.0,13682
2025-09-23,13408.0,13408.0,13598.0,13372.0,13534.0,8699
2025-09-24,13633.0,13633.0,13699.0,13338.0,13480.0,12379
2025-09-25,13786.0,13786.0,13800.0,13600.0,13633.0,14750
2025-09-26,13648.0,13648.0,13801.0,13382.0,13800.0,8290
2025-09-29,14214.0,14214.0,14434.0,13511.0,13648.0,77338
2025-09-30,14145.0,14145.0,14364.0,13900.0,13942.0,6888
2025-10-01,14114.0,14114.0,14195.0,13938.0,14150.0,5048
2025-10-03,14337.0,14337.0,14378.0,13940.0,14064.0,6107
2025-10-06,14380.0,14380.0,14444.0,14190.0,14280.0,7959
2025-10-07,14279.0,14279.0,14509.0,14200.0,14380.0,11609
2025-10-08,14288.0,14288.0,14370.0,14166.0,14300.0,5673
2025-10-09,14194.0,14194.0,14276.0,13969.0,14238.0,7348
2025-10-10,14292.0,14292.0,14352.0,14077.0,14274.0,3119
2025-10-13,14179.0,14179.0,14269.0,14078.0,14078.0,4375
2025-10-14,14246.0,14246.0,14263.0,14116.0,14150.0,3992
2025-10-15,14278.0,14278.0,14325.0,14100.0,14246.0,3081
2025-10-16,14084.0,14084.0,14261.0,14050.0,14261.0,5575
2025-10-17,13758.0,13758.0,14182.0,13701.0,14085.0,8812
2025-10-20,13806.0,13806.0,14009.0,13650.0,13759.0,6508
2025-10-21,13869.0,13869.0,13919.0,13805.0,13807.0,561
2025-10-23,13705.0,13705.0,13903.0,13682.0,13869.0,3765
2025-10-24,13552.0,13552.0,13775.0,13500.0,13775.0,5543
2025-10-27,13407.0,13407.0,13657.0,13310.0,13552.0,13581
2025-10-28,13398.0,13398.0,13497.0,13330.0,13490.0,3558
2025-10-29,13453.0,13453.0,13478.0,13301.0,13398.0,2110
2025-10-30,13413.0,13413.0,13460.0,13343.0,13450.0,2214
2025-10-31,13351.0,13351.0,13458.0,13271.0,13416.0,4632
2025-11-03,13391.0,13391.0,13450.0,13319.0,13420.0,1973
2025-11-04,13401.0,13401.0,13496.0,13354.0,13449.0,3364
2025-11-05,13401.0,13401.0,13401.0,13401.0,13401.0,0
2025-11-06,13162.0,13162.0,13401.0,13091.0,13401.0,9922
2025-11-07,13174.0,13174.0,13354.0,13001.0,13092.0,6150
2025-11-10,13284.0,13284.0,13335.0,13101.0,13174.0,3950
2025-11-11,12918.0,12918.0,13360.0,12831.0,13360.0,10898
2025-11-12,12871.0,12871.0,13180.0,12840.0,12930.0,6565
2025-11-13,12903.0,12903.0,13049.0,12886.0,12965.0,11013
2025-11-14,13036.0,13036.0,13077.0,12905.0,12905.0,15294
2025-11-17,12954.0,12954.0,13114.0,12881.0,12951.0,6082
2025-11-18,12902.0,12902.0,12997.0,12875.0,12954.0,4451
2025-11-19,12905.0,12905.0,13032.0,12862.0,12903.0,3405
2025-11-20,13029.0,13029.0,13100.0,12897.0,12917.0,2621
2025-11-21,12850.0,12850.0,13069.0,12811.0,13029.0,4916
2025-11-24,12836.0,12836.0,12983.0,12737.0,12920.0,4905
2025-11-25,12824.0,12824.0,12879.0,12731.0,12818.0,2712
2025-11-26,12776.0,12776.0,12825.0,12752.0,12824.0,6067
2025-11-27,12780.0,12780.0,12873.0,12751.0,12805.0,6719
2025-11-28,12756.0,12756.0,12865.0,12720.0,12840.0,4381
2025-12-01,12787.0,12787.0,12965.0,12760.0,12965.0,3705
2025-12-02,12700.0,12700.0,12800.0,12681.0,12762.0,14889
2025-12-03,12639.0,12639.0,12755.0,12600.0,12700.0,4485
2025-12-04,12671.0,12671.0,12800.0,12612.0,12676.0,5373
2025-12-05,12587.0,12587.0,12704.0,12550.0,12671.0,4903
2025-12-08,12726.0,12726.0,12780.0,12492.0,12575.0,4616
2025-12-09,12598.0,12598.0,12726.0,12471.0,12726.0,5491
2025-12-10,12600.0,12600.0,12651.0,12564.0,12598.0,6985
2025-12-11,12562.0,12562.0,12650.0,12480.0,12560.0,4565
2025-12-12,12774.0,12774.0,12800.0,12510.0,12579.0,4816
2025-12-15,12811.0,12811.0,12910.0,12671.0,12800.0,4179
2025-12-16,12940.0,12940.0,12985.0,12744.0,12910.0,3608
2025-12-17,12995.0,12995.0,13050.0,12800.0,12934.0,4809
2025-12-18,12991.0,12991.0,13080.0,12810.0,13080.0,2367
2025-12-19,12756.0,12756.0,13011.0,12721.0,12945.0,9525
2025-12-22,12965.0,12965.0,13039.0,12776.0,12779.0,5423
2025-12-23,12985.0,12985.0,13027.0,12839.0,12965.0,5077
2025-12-24,13022.0,13022.0,13088.0,12934.0,12985.0,4944
2025-12-26,12950.0,12950.0,13065.0,12902.0,13042.0,1633
2025-12-29,13043.0,13043.0,13156.0,12885.0,12885.0,9870
2025-12-30,12986.0,12986.0,13143.0,12710.0,13090.0,34321
2025-12-31,12971.0,12971.0,13039.0,12873.0,12873.0,9023
2026-01-01,12985.0,12985.0,13050.0,12920.0,13020.0,1865
2026-01-02,12854.0,12854.0,12993.0,12803.0,12937.0,2963
2026-01-05,12956.0,12956.0,13040.0,12755.0,12914.0,2259
2026-01-06,12915.0,12915.0,12979.0,12813.0,12956.0,3743
2026-01-07,12698.0,12698.0,12883.0,12676.0,12820.0,5928
2026-01-08,12589.0,12589.0,12798.0,12557.0,12798.0,3468
2026-01-09,12529.0,12529.0,12740.0,12492.0,12589.0,4961
2026-01-12,12396.0,12396.0,12527.0,12342.0,12501.0,5069
2026-01-13,12383.0,12383.0,12515.0,12340.0,12421.0,6520
2026-01-14,12336.0,12336.0,12483.0,12312.0,12483.0,2739
2026-01-16,12246.0,12246.0,12398.0,12223.0,12397.0,2927
