date_,adj close_hfcl.ns,close_hfcl.ns,high_hfcl.ns,low_hfcl.ns,open_hfcl.ns,volume_hfcl.ns
2024-05-31,103.47339630126953,103.75,104.5,99.44999694824219,101.94999694824219,19562723
2024-06-03,103.27393341064453,103.55000305175781,108.0999984741211,102.69999694824219,108.0999984741211,20733216
2024-06-04,83.2275161743164,83.44999694824219,102.0,82.8499984741211,102.0,42816848
2024-06-05,89.85978698730469,90.0999984741211,91.25,83.8499984741211,86.69999694824219,23515467
2024-06-06,93.89899444580078,94.1500015258789,95.0,91.94999694824219,92.69999694824219,17066161
2024-06-07,97.190185546875,97.44999694824219,98.3499984741211,93.25,94.0,14904003
2024-06-10,98.10774230957031,98.37000274658203,100.0999984741211,97.44999694824219,97.5999984741211,12259637
2024-06-11,107.28321075439453,107.56999969482422,108.33999633789062,97.0999984741211,98.4000015258789,68533806
2024-06-12,111.27254486083984,111.56999969482422,112.48999786376953,106.69999694824219,108.0,66304221
2024-06-13,111.93079376220703,112.2300033569336,114.30000305175781,111.4000015258789,112.5,46383556
2024-06-14,117.63553619384766,117.94999694824219,120.30000305175781,111.62000274658203,112.5999984741211,100724538
2024-06-18,123.85890197753906,124.19000244140625,129.0,122.75,124.0,134767373
2024-06-19,126.69132995605469,127.02999877929688,130.5,119.0999984741211,124.69999694824219,103780909
2024-06-20,124.18801879882812,124.5199966430664,129.5,123.75,127.19999694824219,44175866
2024-06-21,121.1561279296875,121.4800033569336,125.5,120.76000213623047,124.0199966430664,26308724
2024-06-24,116.43873596191406,116.75,119.9000015258789,112.25,116.4000015258789,32723863
2024-06-25,114.78315734863281,115.08999633789062,120.30000305175781,114.55999755859375,117.9000015258789,27787672
2024-06-26,114.95271301269531,115.26000213623047,117.2300033569336,113.75,115.80000305175781,27631323
2024-06-27,110.78385162353516,111.08000183105469,117.05000305175781,110.0,115.5,27420759
2024-06-28,112.86827850341797,113.16999816894531,116.80000305175781,107.48999786376953,111.0,76735218
2024-07-01,114.23462677001953,114.54000091552734,118.29000091552734,112.7300033569336,114.0,32126458
2024-07-02,112.3596420288086,112.66000366210938,116.25,111.80000305175781,114.98999786376953,19433970
2024-07-03,118.39350891113281,118.70999908447266,120.62000274658203,112.6500015258789,113.30000305175781,37446162
2024-07-04,124.68668365478516,125.0199966430664,126.58999633789062,120.58000183105469,121.0,81231538
2024-07-05,130.012451171875,130.36000061035156,131.5,124.31999969482422,125.3499984741211,81150138
2024-07-08,130.93995666503906,131.2899932861328,135.39999389648438,128.5800018310547,131.0,62798648
2024-07-09,126.37217712402344,126.70999908447266,133.10000610351562,126.0,132.0,32470004
2024-07-10,122.58231353759766,122.91000366210938,128.08999633789062,120.41999816894531,127.0,41380482
2024-07-11,123.7691421508789,124.0999984741211,126.25,123.31999969482422,123.8499984741211,30814134
2024-07-12,120.32833862304688,120.6500015258789,125.48999786376953,120.0,124.9000015258789,18974550
2024-07-15,122.28311920166016,122.61000061035156,124.18000030517578,119.51000213623047,121.0,24171375
2024-07-16,119.80972290039062,120.12999725341797,123.48999786376953,119.5999984741211,123.19999694824219,13812272
2024-07-18,117.52582550048828,117.83999633789062,120.44999694824219,116.44999694824219,119.79000091552734,17898873
2024-07-19,115.19207000732422,115.5,117.55000305175781,113.8499984741211,117.5,16767204
2024-07-22,117.1368637084961,117.44999694824219,118.23999786376953,112.5,113.37000274658203,15591688
2024-07-23,112.22998046875,112.52999877929688,117.88999938964844,105.4000015258789,117.5,22695699
2024-07-24,119.14151000976562,119.45999908447266,120.69999694824219,112.25,112.5,38491498
2024-07-25,117.99457550048828,118.30999755859375,125.0999984741211,117.3499984741211,119.0,47128405
2024-07-26,122.92140197753906,123.25,124.5999984741211,117.55000305175781,118.66000366210938,32948436
2024-07-29,129.47389221191406,129.82000732421875,131.0,123.5,123.80999755859375,67512941
2024-07-30,134.45057678222656,134.80999755859375,135.6999969482422,128.16000366210938,128.25,76304970
2024-07-31,134.18128967285156,134.5399932861328,137.52999877929688,132.00999450683594,136.3000030517578,46816752
2024-08-01,134.01174926757812,134.3699951171875,140.5,133.3000030517578,134.5800018310547,71593483
2024-08-02,132.41603088378906,132.77000427246094,135.8000030517578,130.0,131.6999969482422,47960008
2024-08-05,124.128173828125,124.45999908447266,130.5,122.2699966430664,127.0999984741211,47529025
2024-08-06,123.3203353881836,123.6500015258789,129.8800048828125,122.69999694824219,126.48999786376953,29474132
2024-08-07,137.5323486328125,137.89999389648438,139.7899932861328,124.30000305175781,126.44999694824219,111529895
2024-08-08,136.0762481689453,136.44000244140625,142.5,135.2100067138672,138.5,90092092
2024-08-09,132.15672302246094,132.50999450683594,138.1999969482422,131.61000061035156,137.75,43769620
2024-08-12,140.04563903808594,140.4199981689453,143.1999969482422,130.66000366210938,133.10000610351562,97933373
2024-08-13,136.05628967285156,136.4199981689453,146.1999969482422,135.75,142.0,74871556
2024-08-14,131.03970336914062,131.38999938964844,137.74000549316406,130.5,136.6999969482422,43547033
2024-08-16,131.35885620117188,131.7100067138672,134.25,130.80999755859375,133.60000610351562,28783090
2024-08-19,137.17330932617188,137.5399932861328,138.38999938964844,131.72000122070312,132.75,39467432
2024-08-20,140.41464233398438,140.7899932861328,142.5,137.10000610351562,138.0,48812603
2024-08-21,146.21913146972656,146.61000061035156,148.5,138.72000122070312,139.58999633789062,80012635
2024-08-22,145.2218017578125,145.61000061035156,150.6999969482422,144.57000732421875,145.5,55554468
2024-08-23,149.5801239013672,149.97999572753906,151.22999572753906,143.33999633789062,146.0,62355062
2024-08-26,145.76034545898438,146.14999389648438,151.88999938964844,145.25,150.5,33201517
2024-08-27,147.6253662109375,148.02000427246094,150.39999389648438,145.5,146.14999389648438,25519951
2024-08-28,145.96978759765625,146.36000061035156,149.25,145.2100067138672,148.0,17395873
2024-08-29,146.3986358642578,146.7899932861328,148.19000244140625,141.75,146.25,34214211
2024-08-30,149.22109985351562,149.6199951171875,152.0,145.25,147.0,31396131
2024-09-02,147.09678649902344,147.49000549316406,150.22000122070312,146.00999450683594,149.6199951171875,19920242
2024-09-03,152.3227996826172,152.72999572753906,155.0,146.6999969482422,147.25,72331894
2024-09-04,152.941162109375,153.35000610351562,156.75,149.8699951171875,152.0,44839217
2024-09-05,157.1698455810547,157.58999633789062,160.3000030517578,152.6699981689453,154.39999389648438,55212229
2024-09-06,152.4823760986328,152.88999938964844,160.66000366210938,152.19000244140625,157.49000549316406,40340937
2024-09-09,153.0608367919922,153.47000122070312,154.88999938964844,149.00999450683594,152.6999969482422,29955389
2024-09-10,153.85870361328125,154.27000427246094,156.35000610351562,152.60000610351562,153.47000122070312,18370696
2024-09-11,146.65794372558594,147.0500030517578,155.25,146.25,154.3000030517578,27148390
2024-09-12,149.99900817871094,150.39999389648438,152.2899932861328,146.85000610351562,147.85000610351562,27424865
2024-09-13,150.31817626953125,150.72000122070312,155.97999572753906,150.25999450683594,150.75,25419575
2024-09-16,149.22109985351562,149.6199951171875,151.75,148.5500030517578,151.1999969482422,12795460
2024-09-17,153.2204132080078,153.6300048828125,155.32000732421875,148.9499969482422,149.35000610351562,39043901
2024-09-18,156.7709197998047,157.19000244140625,162.0,151.5,153.8000030517578,73753268
2024-09-19,154.26759338378906,154.67999267578125,162.88999938964844,151.80999755859375,158.89999389648438,50852319
2024-09-20,161.37860107421875,161.80999755859375,163.39999389648438,155.61000061035156,155.88999938964844,51799301
2024-09-23,161.17889404296875,161.41000366210938,171.0,160.50999450683594,166.0,74114528
2024-09-24,156.24595642089844,156.47000122070312,163.17999267578125,155.82000732421875,161.85000610351562,29258238
2024-09-25,158.12327575683594,158.35000610351562,159.35000610351562,154.85000610351562,156.47000122070312,25582500
2024-09-26,154.568359375,154.7899932861328,158.25999450683594,154.10000610351562,157.8000030517578,12841726
2024-09-27,150.78379821777344,151.0,156.3699951171875,150.30999755859375,154.7899932861328,18664270
2024-09-30,148.1775360107422,148.38999938964844,151.49000549316406,147.5500030517578,150.5,17486935
2024-10-01,148.40719604492188,148.6199951171875,152.74000549316406,147.60000610351562,148.72999572753906,18282976
2024-10-03,141.0577392578125,141.25999450683594,147.6999969482422,140.1999969482422,146.3000030517578,23657348
2024-10-04,139.62979125976562,139.8300018310547,143.8000030517578,137.33999633789062,141.35000610351562,29172729
2024-10-07,130.06350708007812,130.25,141.5,129.16000366210938,139.97999572753906,32908553
2024-10-08,140.4685821533203,140.6699981689453,141.6999969482422,128.80999755859375,130.0,36591834
2024-10-09,139.0605926513672,139.25999450683594,142.85000610351562,138.63999938964844,141.75,17612249
2024-10-10,138.32167053222656,138.52000427246094,141.1999969482422,137.8000030517578,140.4499969482422,9758321
2024-10-11,137.32310485839844,137.52000427246094,140.6300048828125,137.0,139.0500030517578,10248827
2024-10-14,136.5042724609375,136.6999969482422,140.77000427246094,136.22999572753906,138.39999389648438,10387015
2024-10-15,134.70684814453125,134.89999389648438,138.47000122070312,134.61000061035156,137.10000610351562,9020999
2024-10-16,137.6526336669922,137.85000610351562,138.5399932861328,134.25999450683594,134.89999389648438,13831523
2024-10-17,132.33026123046875,132.52000427246094,137.99000549316406,131.39999389648438,137.8000030517578,11767270
2024-10-18,129.88377380371094,130.07000732421875,132.27999877929688,126.9800033569336,131.0,17042504
2024-10-21,124.79106903076172,124.97000122070312,132.83999633789062,123.9000015258789,131.1999969482422,17190104
2024-10-22,114.73548889160156,114.9000015258789,122.37999725341797,113.55000305175781,121.4000015258789,40452014
2024-10-23,121.75541687011719,121.93000030517578,123.9000015258789,112.56999969482422,115.9000015258789,28978501
2024-10-24,116.8224868774414,116.98999786376953,123.05000305175781,116.69999694824219,122.25,15254870
2024-10-25,113.11780548095703,113.27999877929688,118.30000305175781,111.51000213623047,117.7300033569336,20175998
2024-10-28,117.21192932128906,117.37999725341797,119.05000305175781,112.3499984741211,114.9000015258789,14625084
2024-10-29,117.04217529296875,117.20999908447266,118.86000061035156,114.6500015258789,117.25,11886164
2024-10-30,118.81962585449219,118.98999786376953,121.6500015258789,115.68000030517578,116.80999755859375,14959506
2024-10-31,121.51576232910156,121.69000244140625,122.69999694824219,116.91000366210938,118.5,17196532
2024-11-01,121.7154769897461,121.88999938964844,122.80000305175781,121.05999755859375,122.05999755859375,4093134
2024-11-04,119.18909454345703,119.36000061035156,121.80000305175781,117.3499984741211,121.5999984741211,13044018
2024-11-05,127.64697265625,127.83000183105469,128.97999572753906,118.5999984741211,119.36000061035156,38171252
2024-11-06,127.746826171875,127.93000030517578,131.5,127.22000122070312,129.11000061035156,23012805
2024-11-07,124.7511215209961,124.93000030517578,129.58999633789062,124.5,128.10000610351562,13290530
2024-11-08,126.60845947265625,126.79000091552734,131.25,123.30000305175781,125.38999938964844,31358773
2024-11-11,127.91658782958984,128.10000610351562,133.8000030517578,123.70999908447266,126.05000305175781,33272873
2024-11-12,126.02928924560547,126.20999908447266,132.8800048828125,125.0999984741211,129.5,24478044
2024-11-13,120.52717590332031,120.69999694824219,127.47000122070312,120.0199966430664,125.5,16794140
2024-11-14,126.70831298828125,126.88999938964844,128.3000030517578,121.43000030517578,121.6500015258789,29193373
2024-11-18,127.55709838867188,127.73999786376953,129.89999389648438,125.43000030517578,128.6999969482422,16152272
2024-11-19,129.05496215820312,129.24000549316406,132.39999389648438,127.80000305175781,128.0,17406221
2024-11-21,127.15766906738281,127.33999633789062,128.69000244140625,125.70999908447266,128.25,11893049
2024-11-22,126.09918975830078,126.27999877929688,130.0500030517578,125.16000366210938,127.88999938964844,13007261
2024-11-25,126.78820037841797,126.97000122070312,130.85000610351562,126.30000305175781,129.3000030517578,9808320
2024-11-26,128.04638671875,128.22999572753906,129.44000244140625,126.69999694824219,127.52999877929688,9930221
2024-11-27,133.34878540039062,133.5399932861328,134.14999389648438,127.48999786376953,128.42999267578125,21389448
2024-11-28,132.99929809570312,133.19000244140625,135.92999267578125,132.3300018310547,134.0,17052000
2024-11-29,128.90516662597656,129.08999633789062,134.89999389648438,128.52000427246094,133.6999969482422,20074283
2024-12-02,129.3345489501953,129.52000427246094,131.32000732421875,128.5,129.0,9203076
2024-12-03,129.99359130859375,130.17999267578125,132.6999969482422,129.8000030517578,129.85000610351562,9018349
2024-12-04,128.93511962890625,129.1199951171875,131.1999969482422,128.22000122070312,130.5500030517578,9024794
2024-12-05,129.17477416992188,129.36000061035156,132.1300048828125,128.63999938964844,129.5,10419163
2024-12-06,132.07061767578125,132.25999450683594,134.8800048828125,127.56999969482422,129.8000030517578,33369110
2024-12-09,130.74252319335938,130.92999267578125,132.88999938964844,130.50999450683594,132.1999969482422,9861253
2024-12-10,126.7282943725586,126.91000366210938,131.44000244140625,125.95999908447266,131.10000610351562,15473013
2024-12-11,126.30888366699219,126.48999786376953,127.47000122070312,125.25,126.91000366210938,12729041
2024-12-12,124.59134674072266,124.7699966430664,128.39999389648438,124.38999938964844,126.51000213623047,10446349
2024-12-13,125.05069732666016,125.2300033569336,125.9000015258789,121.8499984741211,124.41999816894531,10459452
2024-12-16,125.4301528930664,125.61000061035156,127.26000213623047,124.81999969482422,125.4000015258789,10633258
2024-12-17,120.80677795410156,120.9800033569336,127.23999786376953,120.5999984741211,126.44999694824219,12863499
2024-12-18,118.69979858398438,118.87000274658203,122.30999755859375,118.5,121.36000061035156,11212585
2024-12-19,116.96228790283203,117.12999725341797,118.13999938964844,115.5999984741211,115.70999908447266,10905183
2024-12-20,113.18769836425781,113.3499984741211,118.66000366210938,113.0,117.79000091552734,10793947
2024-12-23,112.43877410888672,112.5999984741211,115.08999633789062,111.69000244140625,114.54000091552734,10712726
2024-12-24,114.15631103515625,114.31999969482422,116.75,111.44999694824219,112.9800033569336,17510902
2024-12-26,114.50581359863281,114.66999816894531,115.9000015258789,113.04000091552734,114.88999938964844,14683752
2024-12-27,112.82821655273438,112.98999786376953,116.69999694824219,112.73999786376953,114.9800033569336,16995184
2024-12-30,110.77117156982422,110.93000030517578,114.1500015258789,110.5,113.23999786376953,8949902
2024-12-31,112.46873474121094,112.62999725341797,113.19999694824219,109.80999755859375,110.9000015258789,9491841
2025-01-01,113.85674285888672,114.0199966430664,114.93000030517578,112.27999877929688,112.86000061035156,6864927
2025-01-02,114.3759994506836,114.54000091552734,115.62000274658203,112.12999725341797,114.44000244140625,8587433
2025-01-03,114.23619842529297,114.4000015258789,116.4000015258789,113.5999984741211,114.94999694824219,8836897
2025-01-06,106.36747741699219,106.5199966430664,114.45999908447266,105.98999786376953,114.0,15036806
2025-01-07,108.99372100830078,109.1500015258789,110.44999694824219,107.5999984741211,107.5999984741211,10951561
2025-01-08,107.07646942138672,107.2300033569336,109.37999725341797,105.79000091552734,109.05000305175781,10106581
2025-01-09,104.72982788085938,104.87999725341797,108.1500015258789,104.5,107.19999694824219,8961866
2025-01-10,100.3261489868164,100.47000122070312,104.94000244140625,100.0999984741211,104.69999694824219,13688166
2025-01-13,92.93673706054688,93.06999969482422,101.08999633789062,92.19999694824219,99.08999633789062,19857234
2025-01-14,97.92958068847656,98.06999969482422,98.62000274658203,94.11000061035156,94.11000061035156,13523471
2025-01-15,97.05084228515625,97.19000244140625,100.5,96.81999969482422,100.5,15804761
2025-01-16,102.19346618652344,102.33999633789062,102.9000015258789,99.01000213623047,99.01000213623047,14615612
2025-01-17,103.60144805908203,103.75,106.7699966430664,102.18000030517578,106.0,36537842
2025-01-20,105.32897186279297,105.4800033569336,106.4000015258789,103.51000213623047,104.0,10711253
2025-01-21,101.43455505371094,101.58000183105469,106.1500015258789,101.26000213623047,105.69999694824219,11164260
2025-01-22,99.02800750732422,99.16999816894531,102.48999786376953,96.44000244140625,102.19000244140625,13539512
2025-01-23,100.88534545898438,101.02999877929688,102.76000213623047,98.36000061035156,99.0,10208892
2025-01-24,99.0080337524414,99.1500015258789,103.33000183105469,98.5,102.58999633789062,12992414
2025-01-27,94.11505126953125,94.25,98.0,93.5,98.0,12380396
2025-01-28,93.735595703125,93.87000274658203,96.16999816894531,91.26000213623047,95.0,13304998
2025-01-29,96.0023422241211,96.13999938964844,97.22000122070312,93.87000274658203,94.5,8694770
2025-01-30,95.02375030517578,95.16000366210938,97.37999725341797,94.56999969482422,96.13999938964844,8652119
2025-01-31,97.88964080810547,98.02999877929688,98.36000061035156,94.55999755859375,95.38999938964844,9769666
2025-02-01,105.96805572509766,106.12000274658203,106.94999694824219,97.56999969482422,98.02999877929688,44391010
2025-02-03,101.57435607910156,101.72000122070312,105.0,101.01000213623047,104.0,15059349
2025-02-04,100.59575653076172,100.73999786376953,102.75,98.36000061035156,99.9000015258789,20209031
2025-02-05,101.69417572021484,101.83999633789062,105.11000061035156,101.05000305175781,101.05000305175781,14326537
2025-02-06,99.83685302734375,99.9800033569336,102.83999633789062,99.44999694824219,102.44999694824219,8798724
2025-02-07,100.39604187011719,100.54000091552734,102.48999786376953,98.5,100.3499984741211,10456363
2025-02-10,97.83971405029297,97.9800033569336,101.05000305175781,97.5199966430664,100.55000305175781,6025226
2025-02-11,92.3675537109375,92.5,97.94999694824219,91.66000366210938,97.94999694824219,9678134
2025-02-12,91.90821838378906,92.04000091552734,93.25,88.05000305175781,93.25,11537975
2025-02-13,91.10935974121094,91.23999786376953,94.0999984741211,90.69999694824219,92.73999786376953,9461732
2025-02-14,85.5772933959961,85.69999694824219,92.4000015258789,84.5,91.95999908447266,17216703
2025-02-17,86.90538787841797,87.02999877929688,87.80000305175781,83.80999755859375,85.47000122070312,13736747
2025-02-18,83.4603271484375,83.58000183105469,87.45999908447266,81.81999969482422,87.23999786376953,12326587
2025-02-19,88.67285919189453,88.80000305175781,89.37000274658203,82.05999755859375,83.5,17697580
2025-02-20,91.01949310302734,91.1500015258789,91.70999908447266,87.41999816894531,88.52999877929688,18631853
2025-02-21,89.281982421875,89.41000366210938,93.13999938964844,88.66999816894531,91.0,12560035
2025-02-24,87.23491668701172,87.36000061035156,88.69999694824219,86.41999816894531,88.0999984741211,8372899
2025-02-25,86.10653686523438,86.2300033569336,88.87000274658203,85.55999755859375,87.55999755859375,7975278
2025-02-27,83.03094482421875,83.1500015258789,86.69000244140625,82.77999877929688,86.19999694824219,9534116
2025-02-28,79.07661437988281,79.19000244140625,82.83000183105469,78.47000122070312,81.80999755859375,18116989
2025-03-03,79.48602294921875,79.5999984741211,81.58999633789062,77.2300033569336,79.5,26746217
2025-03-04,79.83552551269531,79.94999694824219,81.30999755859375,77.94999694824219,78.51000213623047,12619830
2025-03-05,83.3205337524414,83.44000244140625,83.7699966430664,80.33000183105469,80.48999786376953,11561710
2025-03-06,82.87117004394531,82.98999786376953,85.5,82.66000366210938,84.19999694824219,11810000
2025-03-07,83.74991607666016,83.87000274658203,85.25,82.41999816894531,82.94999694824219,11737506
2025-03-10,80.13509368896484,80.25,87.0,79.62999725341797,84.5999984741211,13680805
2025-03-11,80.14508056640625,80.26000213623047,81.0,78.26000213623047,79.88999938964844,12196162
2025-03-12,79.0067138671875,79.12000274658203,81.25,78.05000305175781,80.8499984741211,10075241
2025-03-13,77.43896484375,77.55000305175781,80.26000213623047,77.0,79.69999694824219,17994296
2025-03-17,77.5288314819336,77.63999938964844,79.44999694824219,77.05000305175781,78.45999908447266,11745897
2025-03-18,77.5288314819336,77.63999938964844,77.63999938964844,77.63999938964844,77.63999938964844,0
2025-03-19,81.892578125,82.01000213623047,82.79000091552734,80.1500015258789,80.9000015258789,13986473
