date_,adj close_metropolis.ns,close_metropolis.ns,high_metropolis.ns,low_metropolis.ns,open_metropolis.ns,volume_metropolis.ns
2025-03-26,1575.7857666015625,1579.050048828125,1609.800048828125,1567.949951171875,1595.0,131100
2025-03-27,1581.2744140625,1584.550048828125,1592.8499755859375,1557.6500244140625,1579.949951171875,68815
2025-03-28,1561.315673828125,1564.550048828125,1599.0,1545.050048828125,1583.0,79501
2025-04-01,1522.0469970703125,1525.199951171875,1574.0,1515.5,1574.0,88061
2025-04-02,1551.785400390625,1555.0,1576.0,1502.0,1543.0999755859375,173959
2025-04-03,1579.877197265625,1583.1500244140625,1593.699951171875,1543.300048828125,1555.0,57796
2025-04-04,1547.3944091796875,1550.5999755859375,1580.75,1536.5,1571.199951171875,71847
2025-04-07,1485.5225830078125,1488.5999755859375,1518.949951171875,1315.0,1315.0,190499
2025-04-08,1535.1199951171875,1538.300048828125,1564.8499755859375,1497.75,1531.949951171875,69940
2025-04-09,1575.885498046875,1579.1500244140625,1599.800048828125,1511.800048828125,1525.0,112249
2025-04-11,1598.2890625,1601.5999755859375,1622.699951171875,1560.0,1614.0,114273
2025-04-15,1641.599365234375,1645.0,1649.0,1605.199951171875,1626.9000244140625,60673
2025-04-16,1663.25439453125,1666.699951171875,1674.5,1634.4000244140625,1645.0999755859375,129440
2025-04-17,1659.1629638671875,1662.5999755859375,1670.0,1641.5999755859375,1665.300048828125,135141
2025-04-21,1697.3837890625,1700.9000244140625,1713.5999755859375,1656.5,1675.0,80914
2025-04-22,1749.07666015625,1752.699951171875,1759.0,1693.800048828125,1715.0,69113
2025-04-23,1746.0828857421875,1749.699951171875,1771.0,1723.0,1755.0,25508
2025-04-24,1761.25146484375,1764.9000244140625,1788.0,1750.0,1771.5,80430
2025-04-25,1749.475830078125,1753.0999755859375,1788.0,1726.0,1765.199951171875,115727
2025-04-28,1745.184814453125,1748.800048828125,1760.0,1720.0,1750.0,54995
2025-04-29,1701.2757568359375,1704.800048828125,1753.9000244140625,1700.0,1748.800048828125,23800
2025-04-30,1697.9825439453125,1701.5,1731.300048828125,1696.0999755859375,1727.800048828125,94802
2025-05-02,1694.888916015625,1698.4000244140625,1716.4000244140625,1682.0,1682.0,22551
2025-05-05,1696.8848876953125,1700.4000244140625,1706.300048828125,1684.0,1694.800048828125,11776
2025-05-06,1680.5186767578125,1684.0,1717.4000244140625,1671.5999755859375,1717.4000244140625,52916
2025-05-07,1692.0947265625,1695.5999755859375,1702.5999755859375,1625.0999755859375,1671.5,43867
2025-05-08,1659.76171875,1663.199951171875,1712.0,1653.0,1700.5999755859375,19756
2025-05-09,1665.948974609375,1669.4000244140625,1681.699951171875,1625.0,1625.0,26368
2025-05-12,1708.76025390625,1712.300048828125,1724.9000244140625,1683.800048828125,1690.0,30610
2025-05-13,1698.082275390625,1701.5999755859375,1714.800048828125,1660.0999755859375,1711.199951171875,87574
2025-05-14,1611.162353515625,1614.5,1694.0,1605.300048828125,1694.0,529559
2025-05-15,1623.5367431640625,1626.9000244140625,1632.0,1588.300048828125,1600.0,121144
2025-05-16,1645.4913330078125,1648.9000244140625,1652.0,1611.0,1640.0,61291
2025-05-19,1633.31640625,1636.699951171875,1665.0,1617.0,1645.0,65641
2025-05-20,1656.169189453125,1659.5999755859375,1667.0,1637.5,1658.0,69855
2025-05-21,1658.564208984375,1662.0,1720.0,1649.800048828125,1675.0999755859375,117906
2025-05-22,1624.0357666015625,1627.4000244140625,1674.699951171875,1621.0,1662.800048828125,56272
2025-05-23,1622.9381103515625,1626.300048828125,1647.0999755859375,1601.5999755859375,1625.800048828125,84334
2025-05-26,1654.9716796875,1658.4000244140625,1670.0,1628.0,1635.0,39758
2025-05-27,1666.34814453125,1669.800048828125,1680.0,1651.199951171875,1670.0,37581
2025-05-28,1667.6453857421875,1671.0999755859375,1683.699951171875,1652.9000244140625,1669.800048828125,21384
2025-05-29,1673.2337646484375,1676.699951171875,1684.5999755859375,1654.0999755859375,1682.0,27736
2025-05-30,1676.626708984375,1680.0999755859375,1684.5999755859375,1656.0,1675.9000244140625,37338
2025-06-02,1661.5579833984375,1665.0,1685.0,1655.0,1683.0,101994
2025-06-03,1708.9598388671875,1712.5,1720.0,1652.0,1656.0,58048
2025-06-04,1690.7974853515625,1694.300048828125,1744.0,1660.0,1715.199951171875,137216
2025-06-05,1677.325439453125,1680.800048828125,1722.0999755859375,1676.0,1708.0,59789
2025-06-06,1648.784423828125,1652.199951171875,1695.0,1645.0,1695.0,78720
2025-06-09,1714.2489013671875,1717.800048828125,1725.0,1647.800048828125,1652.199951171875,217721
2025-06-10,1696.08642578125,1699.5999755859375,1732.0,1684.699951171875,1727.699951171875,188107
2025-06-11,1685.308837890625,1688.800048828125,1715.0,1682.0,1715.0,98264
2025-06-12,1742.789794921875,1746.4000244140625,1773.0999755859375,1686.0999755859375,1688.800048828125,197750
2025-06-13,1696.1861572265625,1699.699951171875,1739.9000244140625,1693.4000244140625,1739.9000244140625,140446
2025-06-16,1708.8599853515625,1712.4000244140625,1715.9000244140625,1661.0999755859375,1699.699951171875,28602
2025-06-17,1693.4918212890625,1697.0,1720.5999755859375,1686.0,1706.9000244140625,44440
2025-06-18,1696.485595703125,1700.0,1709.0,1678.0,1709.0,234710
2025-06-19,1679.7203369140625,1683.199951171875,1715.9000244140625,1677.0,1709.5,41701
2025-06-20,1720.6356201171875,1724.199951171875,1732.0,1667.199951171875,1685.0,51807
2025-06-23,1697.4835205078125,1701.0,1709.5999755859375,1685.0999755859375,1690.0,65169
2025-06-24,1692.89306640625,1696.4000244140625,1712.9000244140625,1690.0,1701.0,21784
2025-06-25,1704.668701171875,1708.199951171875,1715.0,1691.0,1712.0,12893
2025-06-26,1688.8016357421875,1692.300048828125,1711.0999755859375,1682.199951171875,1702.9000244140625,22814
2025-06-27,1686.50634765625,1690.0,1702.5,1681.300048828125,1696.0,283222
2025-06-30,1702.6727294921875,1706.199951171875,1719.300048828125,1695.0,1704.0,28662
2025-07-01,1706.764404296875,1710.300048828125,1723.199951171875,1691.0999755859375,1714.0,26060
2025-07-02,1722.03271484375,1725.5999755859375,1731.0,1695.0999755859375,1719.0,21736
2025-07-03,1734.307373046875,1737.9000244140625,1749.0,1720.0999755859375,1727.9000244140625,31252
2025-07-04,1769.6341552734375,1773.300048828125,1789.9000244140625,1735.0999755859375,1739.9000244140625,90492
2025-07-07,1855.55615234375,1859.4000244140625,1875.0,1785.5999755859375,1794.0,500698
2025-07-08,1862.1424560546875,1866.0,1880.0,1842.199951171875,1859.4000244140625,125743
2025-07-09,2053.645751953125,2057.89990234375,2110.89990234375,1866.5999755859375,1878.0,1497399
2025-07-10,1970.7176513671875,1974.800048828125,2015.0,1950.0,2015.0,468197
2025-07-11,1881.402587890625,1885.300048828125,1970.0,1874.5999755859375,1966.0,210112
2025-07-14,1875.9139404296875,1879.800048828125,1892.300048828125,1860.199951171875,1881.5,116635
2025-07-15,1867.23193359375,1871.0999755859375,1885.5999755859375,1829.0,1885.0,146601
2025-07-16,1975.1083984375,1979.199951171875,2030.0,1873.5,1879.0,2114040
2025-07-17,1957.84423828125,1961.9000244140625,1977.0999755859375,1930.0,1977.0999755859375,116745
2025-07-18,1934.692138671875,1938.699951171875,1960.0,1927.300048828125,1960.0,73868
2025-07-21,1934.7919921875,1938.800048828125,1949.9000244140625,1925.0,1938.699951171875,31729
2025-07-22,1977.50341796875,1981.5999755859375,1987.4000244140625,1925.300048828125,1937.0,72845
2025-07-23,1992.472412109375,1996.5999755859375,2003.0,1948.800048828125,1982.0,55472
2025-07-24,2029.8948974609375,2034.0999755859375,2047.4000244140625,1981.0,2000.0,89016
2025-07-25,1964.72998046875,1968.800048828125,2064.0,1953.4000244140625,2044.300048828125,90266
2025-07-28,1961.3370361328125,1965.4000244140625,1988.9000244140625,1942.9000244140625,1953.0999755859375,40927
2025-07-29,1946.268310546875,1950.300048828125,1977.199951171875,1926.0999755859375,1969.9000244140625,183688
2025-07-30,2015.923828125,2020.0999755859375,2034.9000244140625,1945.5,1950.0,77459
2025-07-31,1991.1751708984375,1995.300048828125,2038.199951171875,1981.300048828125,2000.0,66793
2025-08-01,2033.4874267578125,2037.699951171875,2046.5,1992.300048828125,1996.0,104260
2025-08-04,2036.3814697265625,2040.5999755859375,2061.5,2000.300048828125,2060.0,54663
2025-08-05,2024.60595703125,2028.800048828125,2054.699951171875,2005.9000244140625,2043.0,34130
2025-08-06,2051.4501953125,2055.699951171875,2060.89990234375,2007.699951171875,2029.800048828125,60476
2025-08-07,1990.4765625,1994.5999755859375,2075.0,1965.800048828125,2066.0,58325
2025-08-08,2004.2481689453125,2008.4000244140625,2030.0,1978.300048828125,2024.5,55614
2025-08-11,2039.17578125,2043.4000244140625,2075.0,2005.5999755859375,2028.0,139180
2025-08-12,2088.5732421875,2092.89990234375,2106.39990234375,2050.10009765625,2060.89990234375,92084
2025-08-13,2121.205810546875,2125.60009765625,2160.199951171875,2080.0,2104.0,119608
2025-08-14,2116.914794921875,2121.300048828125,2150.0,2101.5,2150.0,53638
2025-08-18,2162.819580078125,2167.300048828125,2180.10009765625,2064.10009765625,2140.0,67753
2025-08-19,2139.06884765625,2143.5,2171.300048828125,2120.0,2160.0,41956
2025-08-20,2170.703125,2175.199951171875,2192.0,2125.0,2125.0,69350
2025-08-21,2150.844482421875,2155.300048828125,2185.699951171875,2135.0,2185.699951171875,37679
2025-08-22,2165.01513671875,2169.5,2180.89990234375,2140.0,2140.0,21497
2025-08-25,2182.578857421875,2187.10009765625,2208.89990234375,2158.300048828125,2169.5,35544
2025-08-26,2155.335205078125,2159.800048828125,2193.300048828125,2133.0,2187.10009765625,31042
2025-08-28,2182.8779296875,2187.39990234375,2195.0,2106.10009765625,2159.800048828125,35393
2025-08-29,2183.975830078125,2188.5,2204.0,2147.10009765625,2189.89990234375,42879
2025-09-01,2144.158447265625,2148.60009765625,2200.699951171875,2128.5,2200.0,40551
2025-09-02,2172.00048828125,2176.5,2185.0,2115.5,2127.39990234375,24091
2025-09-03,2204.034423828125,2208.60009765625,2263.0,2153.89990234375,2176.5,146171
2025-09-04,2232.076171875,2236.699951171875,2259.89990234375,2219.0,2219.0,89984
2025-09-05,2201.339599609375,2205.89990234375,2248.0,2193.5,2248.0,24619
2025-09-08,2148.150146484375,2152.60009765625,2234.0,2139.60009765625,2234.0,30527
2025-09-09,2126.5947265625,2131.0,2169.800048828125,2110.0,2169.800048828125,33427
2025-09-10,2149.14794921875,2153.60009765625,2171.10009765625,2131.0,2131.0,10086
2025-09-11,2120.407470703125,2124.800048828125,2157.300048828125,2122.0,2150.0,13490
2025-09-12,2058.735107421875,2063.0,2134.0,1915.9000244140625,2124.800048828125,97832
2025-09-15,2023.30859375,2027.5,2063.0,2022.0,2063.0,81027
2025-09-16,2072.207275390625,2076.5,2087.89990234375,2017.0,2017.0,57198
2025-09-17,2046.1611328125,2050.39990234375,2085.0,2032.800048828125,2079.0,31185
2025-09-18,2042.9678955078125,2047.199951171875,2078.0,2035.0,2054.89990234375,33490
2025-09-19,2129.189453125,2133.60009765625,2150.0,2044.199951171875,2049.800048828125,189734
2025-09-22,2075.201171875,2079.5,2133.60009765625,2067.300048828125,2133.60009765625,85521
2025-09-23,2045.8619384765625,2050.10009765625,2071.800048828125,2038.5,2065.0,33977
2025-09-24,2077.8955078125,2082.199951171875,2113.89990234375,2050.10009765625,2053.10009765625,35575
2025-09-25,2022.2109375,2026.4000244140625,2108.0,2020.0,2094.0,140549
2025-09-26,2010.435302734375,2014.5999755859375,2028.699951171875,1975.300048828125,2019.9000244140625,25419
2025-09-29,2017.22119140625,2021.4000244140625,2049.199951171875,2002.199951171875,2002.199951171875,22602
2025-09-30,2031.791015625,2036.0,2056.300048828125,1981.0,2024.5,33276
2025-10-01,2036.8804931640625,2041.0999755859375,2044.9000244140625,1975.199951171875,2033.199951171875,78647
2025-10-03,1992.1732177734375,1996.300048828125,2031.9000244140625,1991.0999755859375,2030.0,34198
2025-10-06,2068.714599609375,2073.0,2149.0,1989.4000244140625,1995.0,266500
2025-10-07,2103.04345703125,2107.39990234375,2160.0,2085.0,2094.800048828125,448562
2025-10-08,2014.02783203125,2018.199951171875,2116.10009765625,2001.0,2114.300048828125,199626
2025-10-09,1988.680419921875,1992.800048828125,2040.0,1976.0,2018.199951171875,124100
2025-10-10,1990.8758544921875,1995.0,2019.5,1990.0999755859375,2019.5,40917
2025-10-13,1971.0169677734375,1975.0999755859375,1985.0999755859375,1951.0,1982.0999755859375,66091
2025-10-14,1952.954345703125,1957.0,1980.0,1945.0,1975.0999755859375,89905
2025-10-15,1937.6859130859375,1941.699951171875,1990.0,1932.0,1980.0999755859375,87487
2025-10-16,1946.068603515625,1950.0999755859375,1960.0,1930.0999755859375,1941.0,44647
2025-10-17,1934.193115234375,1938.199951171875,1985.0,1932.4000244140625,1948.699951171875,106609
2025-10-20,1926.1099853515625,1930.0999755859375,1950.0,1915.199951171875,1938.199951171875,27982
2025-10-21,1926.0101318359375,1930.0,1948.0,1925.0,1948.0,8026
2025-10-23,1912.0390625,1916.0,1930.0999755859375,1905.199951171875,1930.0,86555
2025-10-24,1901.0618896484375,1905.0,1922.199951171875,1887.199951171875,1910.0,94176
2025-10-27,1949.162109375,1953.199951171875,1964.9000244140625,1899.300048828125,1903.0,83513
2025-10-28,1940.0810546875,1944.0999755859375,1955.0,1925.0999755859375,1942.0,112490
2025-10-29,1940.7796630859375,1944.800048828125,1952.0,1925.199951171875,1944.0999755859375,40201
2025-10-30,1958.742431640625,1962.800048828125,1971.5,1925.0999755859375,1944.0999755859375,36656
2025-10-31,1966.32666015625,1970.4000244140625,1990.0,1935.0,1962.800048828125,36203
2025-11-03,2000.356201171875,2004.5,2009.0,1960.0999755859375,1980.5999755859375,54066
2025-11-04,2026.601806640625,2030.800048828125,2035.0,1996.199951171875,2017.0,82262
2025-11-06,2001.653564453125,2005.800048828125,2118.300048828125,1980.300048828125,2106.5,323417
2025-11-07,1959.840087890625,1963.9000244140625,1989.800048828125,1950.0999755859375,1987.800048828125,42407
2025-11-10,1930.9000244140625,1934.9000244140625,1953.0999755859375,1931.0,1950.0,31823
2025-11-11,1955.9000244140625,1955.9000244140625,1967.0,1920.0,1923.5,33506
2025-11-12,1974.699951171875,1974.699951171875,1980.0,1930.300048828125,1966.9000244140625,16101
2025-11-13,1965.4000244140625,1965.4000244140625,1980.0,1945.5999755859375,1974.699951171875,92308
2025-11-14,1970.800048828125,1970.800048828125,1987.5999755859375,1957.5,1971.9000244140625,17162
2025-11-17,1982.300048828125,1982.300048828125,1990.0,1962.0999755859375,1981.0,10179
2025-11-18,1929.0,1929.0,1981.5999755859375,1923.0,1966.0,19794
2025-11-19,1942.300048828125,1942.300048828125,1955.0,1931.4000244140625,1932.0,17753
2025-11-20,1959.5,1959.5,1968.5,1914.199951171875,1942.300048828125,109398
2025-11-21,1955.0999755859375,1955.0999755859375,1978.4000244140625,1940.0,1959.0,15973
2025-11-24,1941.0999755859375,1941.0999755859375,1968.199951171875,1930.5999755859375,1961.0,32965
2025-11-25,1952.0999755859375,1952.0999755859375,1966.800048828125,1932.5999755859375,1940.0,10948
2025-11-26,1941.0,1941.0,1958.4000244140625,1935.0,1943.0999755859375,7185
2025-11-27,1934.0999755859375,1934.0999755859375,1953.699951171875,1928.0,1937.0999755859375,8718
2025-11-28,1931.0,1931.0,1946.199951171875,1920.199951171875,1929.5999755859375,9240
2025-12-01,1956.5999755859375,1956.5999755859375,1969.0999755859375,1920.4000244140625,1930.300048828125,35566
2025-12-02,1939.300048828125,1939.300048828125,1955.0999755859375,1928.4000244140625,1954.0,18299
2025-12-03,1945.699951171875,1945.699951171875,1958.199951171875,1906.5,1939.300048828125,31397
2025-12-04,1931.0999755859375,1931.0999755859375,1957.199951171875,1904.5,1950.0,75543
2025-12-05,1924.199951171875,1924.199951171875,1940.0,1908.9000244140625,1933.5999755859375,13375
2025-12-08,1920.199951171875,1920.199951171875,1929.800048828125,1908.0,1915.0,19803
2025-12-09,1921.800048828125,1921.800048828125,1929.0,1891.199951171875,1901.0,15198
2025-12-10,1923.9000244140625,1923.9000244140625,1943.5,1912.5,1929.0,13523
2025-12-11,1922.4000244140625,1922.4000244140625,1939.800048828125,1905.5,1915.0,14890
2025-12-12,1914.0,1914.0,1924.0,1905.0,1924.0,30115
2025-12-15,1919.4000244140625,1919.4000244140625,1924.0,1895.0,1905.0,30520
2025-12-16,1911.9000244140625,1911.9000244140625,1921.0,1894.199951171875,1895.300048828125,39874
2025-12-17,1890.5999755859375,1890.5999755859375,1913.800048828125,1885.0,1906.0999755859375,28389
2025-12-18,1869.300048828125,1869.300048828125,1889.5,1862.0,1875.0,37344
2025-12-19,1885.800048828125,1885.800048828125,1894.5,1863.699951171875,1894.5,35091
2025-12-22,1886.5999755859375,1886.5999755859375,1915.300048828125,1851.5999755859375,1885.800048828125,29627
2025-12-23,1906.0,1906.0,1918.0999755859375,1879.0,1880.0,21556
2025-12-24,1887.300048828125,1887.300048828125,1899.9000244140625,1884.0999755859375,1899.9000244140625,10897
2025-12-26,1918.5,1918.5,1927.0,1878.0,1887.0,20125
2025-12-29,1889.800048828125,1889.800048828125,1919.0999755859375,1876.0,1911.300048828125,42414
2025-12-30,1858.9000244140625,1858.9000244140625,1909.699951171875,1836.0999755859375,1880.0,50295
2025-12-31,1928.9000244140625,1928.9000244140625,1932.5999755859375,1849.5,1849.5,25006
2026-01-01,1896.800048828125,1896.800048828125,1939.0,1885.0,1935.0,7233
2026-01-02,1933.300048828125,1933.300048828125,1950.0,1860.0999755859375,1885.0999755859375,47020
2026-01-05,2050.5,2050.5,2060.0,1950.699951171875,1960.0,237503
2026-01-06,2029.800048828125,2029.800048828125,2051.60009765625,2000.0999755859375,2048.0,51316
2026-01-07,1988.5,1988.5,2015.699951171875,1965.0999755859375,2005.0999755859375,53938
2026-01-08,1916.0999755859375,1916.0999755859375,1994.800048828125,1904.699951171875,1980.0,25274
2026-01-09,1920.4000244140625,1920.4000244140625,1950.9000244140625,1874.0999755859375,1930.0,43107
2026-01-12,1875.0999755859375,1875.0999755859375,1920.4000244140625,1858.0999755859375,1920.4000244140625,33028
2026-01-13,1906.800048828125,1906.800048828125,1915.0,1849.0999755859375,1879.800048828125,61366
2026-01-14,1884.5,1884.5,1988.9000244140625,1875.0,1912.0,131044
2026-01-16,1903.4000244140625,1903.4000244140625,1930.0,1875.800048828125,1884.5,29823
