date_,adj close_nbcc.ns,close_nbcc.ns,high_nbcc.ns,low_nbcc.ns,open_nbcc.ns,volume_nbcc.ns
2024-03-07,83.59017181396484,84.86666870117188,86.66666412353516,84.66666412353516,85.13333129882812,7922532
2024-03-11,79.48616790771484,80.69999694824219,85.26666259765625,80.63333129882812,84.96666717529297,22885924
2024-03-12,76.43279266357422,77.5999984741211,81.0,77.06666564941406,80.66666412353516,20539009
2024-03-13,72.62427520751953,73.73332977294922,80.5,73.73332977294922,77.16666412353516,15586452
2024-03-14,76.23580169677734,77.4000015258789,77.4000015258789,70.06666564941406,70.66666412353516,33107566
2024-03-15,73.44508361816406,74.56666564941406,78.93333435058594,73.53333282470703,76.63333129882812,26993185
2024-03-18,73.21526336669922,74.33333587646484,76.5999984741211,72.66666412353516,74.33333587646484,19068784
2024-03-19,71.80349731445312,72.9000015258789,75.4000015258789,72.43333435058594,74.5999984741211,11294164
2024-03-20,71.80349731445312,72.9000015258789,74.93333435058594,70.93333435058594,73.4000015258789,13135987
2024-03-21,75.38217163085938,76.53333282470703,76.53333282470703,74.33333587646484,74.63333129882812,14926437
2024-03-22,75.54632568359375,76.69999694824219,78.19999694824219,75.13333129882812,76.13333129882812,17335779
2024-03-26,75.38217163085938,76.53333282470703,78.5,75.9000015258789,77.46666717529297,13419940
2024-03-27,74.4628677368164,75.5999984741211,79.30000305175781,75.03333282470703,77.26666259765625,18330669
2024-03-28,78.07439422607422,79.26666259765625,79.36666870117188,76.26666259765625,76.33333587646484,19599079
2024-04-01,81.94856262207031,83.19999694824219,83.19999694824219,80.26666259765625,80.5999984741211,10222204
2024-04-02,84.1811294555664,85.46666717529297,87.33333587646484,83.46666717529297,84.53333282470703,25851046
2024-04-03,83.81998443603516,85.0999984741211,86.16666412353516,84.23332977294922,85.33333587646484,14407707
2024-04-04,83.13050842285156,84.4000015258789,86.53333282470703,82.43333435058594,85.96666717529297,15348202
2024-04-05,90.84602355957031,92.23332977294922,92.63333129882812,83.5,84.76666259765625,56968839
2024-04-08,88.71194458007812,90.06666564941406,93.80000305175781,89.66666412353516,93.13333129882812,23038594
2024-04-09,90.22222137451172,91.5999984741211,94.36666870117188,89.26666259765625,90.56666564941406,31709079
2024-04-10,89.56558227539062,90.93333435058594,92.03333282470703,90.0,91.93333435058594,11639716
2024-04-12,87.72698211669922,89.06666564941406,91.4000015258789,88.73332977294922,90.0,10630602
2024-04-15,82.70369720458984,83.96666717529297,86.93333435058594,81.66666412353516,83.33333587646484,29369058
2024-04-16,82.50669860839844,83.76666259765625,85.66666412353516,82.46666717529297,83.23332977294922,11413062
2024-04-18,81.88290405273438,83.13333129882812,85.86666870117188,82.83333587646484,84.53333282470703,12996007
2024-04-19,81.48890686035156,82.73332977294922,84.5999984741211,79.26666259765625,81.33333587646484,27743692
2024-04-22,82.21121215820312,83.46666717529297,84.53333282470703,83.0,83.80000305175781,9251358
2024-04-23,88.15380859375,89.5,91.13333129882812,83.66666412353516,83.96666717529297,48170127
2024-04-24,87.1688461303711,88.5,90.66666412353516,88.0,90.30000305175781,28913262
2024-04-25,86.90618133544922,88.23332977294922,89.66666412353516,87.83333587646484,88.5999984741211,13050303
2024-04-26,89.49991607666016,90.86666870117188,92.33333587646484,87.36666870117188,88.66666412353516,50509681
2024-04-29,93.34124755859375,94.76666259765625,96.46666717529297,91.76666259765625,92.0,72959778
2024-04-30,91.76531982421875,93.16666412353516,95.5999984741211,92.76666259765625,95.5999984741211,21127786
2024-05-02,91.10868072509766,92.5,94.53333282470703,91.43333435058594,93.43333435058594,19057068
2024-05-03,91.07585144042969,92.46666717529297,94.46666717529297,90.66666412353516,93.06666564941406,16195233
2024-05-06,87.72698211669922,89.06666564941406,93.19999694824219,88.36666870117188,93.13333129882812,16161703
2024-05-07,84.44379425048828,85.73332977294922,90.0,84.36666870117188,89.06666564941406,17277948
2024-05-08,89.23726654052734,90.5999984741211,91.5,84.46666717529297,85.63333129882812,26722183
2024-05-09,85.72422790527344,87.03333282470703,92.83333587646484,86.26666259765625,92.0,21215688
2024-05-10,86.93901824951172,88.26666259765625,88.9000015258789,84.5999984741211,87.26666259765625,15381604
2024-05-13,85.36308288574219,86.66666412353516,88.5999984741211,85.06666564941406,88.5999984741211,11754942
2024-05-14,89.9267349243164,91.30000305175781,91.9000015258789,87.0999984741211,87.4000015258789,17797047
2024-05-15,88.71194458007812,90.06666564941406,91.9000015258789,89.9000015258789,91.66666412353516,10324413
2024-05-16,89.46707916259766,90.83333587646484,92.93333435058594,90.23332977294922,90.76666259765625,14341312
2024-05-17,93.43975067138672,94.86666870117188,95.5999984741211,90.9000015258789,91.5,44961517
2024-05-21,97.6750717163086,99.16666412353516,100.86666870117188,95.43333435058594,97.0,59635603
2024-05-22,97.24825286865234,98.73332977294922,101.9000015258789,96.4000015258789,100.0,33863812
2024-05-23,97.6422348022461,99.13333129882812,101.83333587646484,97.73332977294922,98.96666717529297,33894519
2024-05-24,95.70515441894531,97.16666412353516,99.9000015258789,96.16666412353516,99.33333587646484,18609378
2024-05-27,95.24549102783203,96.69999694824219,99.19999694824219,95.69999694824219,97.66666412353516,16442554
2024-05-28,91.14151000976562,92.53333282470703,97.26666259765625,91.4000015258789,97.16666412353516,19090447
2024-05-29,93.40691375732422,94.83333587646484,97.19999694824219,93.80000305175781,96.0,44905830
2024-05-30,90.18939208984375,91.56666564941406,95.43333435058594,90.86666870117188,95.06666564941406,19542036
2024-05-31,93.50541687011719,94.93333435058594,95.33333587646484,90.0,92.36666870117188,28736523
2024-06-03,98.92269134521484,100.43333435058594,104.0,98.0,103.33333587646484,53593824
2024-06-04,89.04026794433594,90.4000015258789,100.43333435058594,90.4000015258789,100.43333435058594,47218297
2024-06-05,85.39591979980469,86.69999694824219,90.36666870117188,81.36666870117188,90.33333587646484,64178449
2024-06-06,91.3056640625,92.69999694824219,94.0,90.33333587646484,91.16666412353516,34878309
2024-06-07,94.6217041015625,96.06666564941406,96.66666412353516,91.73332977294922,93.66666412353516,28762384
2024-06-10,93.87312316894531,95.3066635131836,97.0,94.33333587646484,96.9000015258789,24256314
2024-06-11,102.8165512084961,104.38666534423828,106.33333587646484,98.83333587646484,98.94000244140625,175549021
2024-06-12,103.53228759765625,105.11333465576172,107.33333587646484,103.36666870117188,105.33333587646484,74847427
2024-06-13,101.9038314819336,103.45999908447266,106.26666259765625,103.06666564941406,105.98666381835938,37876414
2024-06-14,104.71424102783203,106.3133316040039,108.46666717529297,101.66666412353516,104.0,82746901
2024-06-18,103.87374877929688,105.45999908447266,109.42666625976562,104.87333679199219,107.0,42661993
2024-06-19,105.77799224853516,107.3933334350586,108.46666717529297,102.44000244140625,106.53333282470703,57428613
2024-06-20,107.26856231689453,108.90666961669922,111.33333587646484,106.36666870117188,107.83333587646484,79692765
2024-06-21,109.04806518554688,110.71333312988281,115.33333587646484,109.33333587646484,109.4000015258789,75084193
2024-06-24,107.03218078613281,108.66666412353516,111.46666717529297,107.5,110.0,34717533
2024-06-25,104.91779327392578,106.5199966430664,110.26666259765625,105.83999633789062,109.23332977294922,22475595
2024-06-26,103.82121276855469,105.40666961669922,108.33333587646484,105.0,106.53333282470703,22485079
2024-06-27,103.87374877929688,105.45999908447266,108.66666412353516,103.33333587646484,105.66666412353516,31522903
2024-06-28,103.06607818603516,104.63999938964844,106.42666625976562,103.73332977294922,106.0,16370133
2024-07-01,102.82968139648438,104.4000015258789,106.98666381835938,103.86666870117188,104.65333557128906,18291987
2024-07-02,106.55940246582031,108.1866683959961,108.80000305175781,104.21333312988281,104.86666870117188,41772646
2024-07-03,110.9917221069336,112.6866683959961,113.6066665649414,107.53333282470703,109.0,83248330
2024-07-04,122.58139038085938,124.45333099365234,126.5999984741211,113.8133316040039,114.34666442871094,216957328
2024-07-05,123.84870910644531,125.73999786376953,129.32666015625,122.6066665649414,125.05332946777344,117370177
2024-07-08,125.56909942626953,127.48666381835938,131.3333282470703,123.46666717529297,126.33999633789062,73057750
2024-07-09,124.55130767822266,126.45333099365234,132.1999969482422,124.4000015258789,128.10000610351562,55332307
2024-07-10,123.13297271728516,125.01333618164062,127.80000305175781,119.46666717529297,126.80000305175781,39219685
2024-07-11,127.32889556884766,129.27333068847656,130.3333282470703,124.06666564941406,125.33333587646484,73131990
2024-07-12,124.62353515625,126.52666473388672,131.3333282470703,125.93333435058594,129.53334045410156,46663893
2024-07-15,123.50725555419922,125.3933334350586,127.73332977294922,124.19999694824219,127.0,26551347
2024-07-16,121.85253143310547,123.71333312988281,129.26666259765625,123.33333587646484,125.5999984741211,41340081
2024-07-18,117.25605010986328,119.04666900634766,124.33333587646484,117.5999984741211,123.71333312988281,31610346
2024-07-19,112.85000610351562,114.57333374023438,120.95999908447266,114.0,117.53333282470703,37966545
2024-07-22,121.4716796875,123.32666778564453,124.5,112.5,113.33333587646484,65763505
2024-07-23,116.3958511352539,118.17333221435547,124.53333282470703,100.0999984741211,123.96666717529297,92121924
2024-07-24,118.94361877441406,120.76000213623047,122.5999984741211,116.91999816894531,117.93333435058594,33580444
2024-07-25,115.14167022705078,116.9000015258789,121.33333587646484,116.0,118.7933349609375,29558314
2024-07-26,114.59666442871094,116.34666442871094,119.91999816894531,115.55332946777344,117.53333282470703,35797536
2024-07-29,123.18549346923828,125.06666564941406,125.86666870117188,115.88666534423828,117.0,77476035
2024-07-30,121.20244598388672,123.05332946777344,126.8933334350586,122.73332977294922,125.06666564941406,38516814
2024-07-31,118.98957824707031,120.8066635131836,124.26666259765625,120.2066650390625,123.5,22297161
2024-08-01,117.86016082763672,119.66000366210938,123.52666473388672,118.86666870117188,121.80000305175781,24024547
2024-08-02,119.37699127197266,121.19999694824219,122.33333587646484,116.2066650390625,117.66666412353516,30120447
2024-08-05,110.23001098632812,111.913330078125,117.49333190917969,111.1066665649414,115.86666870117188,41287009
2024-08-06,107.5509262084961,109.1933364868164,116.56666564941406,108.66666412353516,113.33333587646484,26369235
2024-08-07,112.48228454589844,114.19999694824219,115.0,110.14666748046875,112.5,21836148
2024-08-08,111.01798248291016,112.71333312988281,115.5999984741211,112.1066665649414,114.22000122070312,17733897
2024-08-09,121.34034729003906,123.1933364868164,125.5999984741211,113.03333282470703,113.65333557128906,145791906
2024-08-12,119.36386108398438,121.1866683959961,125.76666259765625,120.73332977294922,122.63999938964844,59803599
2024-08-13,113.8021240234375,115.54000091552734,122.30000305175781,114.76000213623047,121.8933334350586,34956403
2024-08-14,114.00568389892578,115.74666595458984,119.26666259765625,115.5,117.0,41584089
2024-08-16,120.02706909179688,121.86000061035156,123.48666381835938,115.61333465576172,117.66666412353516,35765364
2024-08-19,121.26154327392578,123.11333465576172,128.89999389648438,121.8133316040039,122.42666625976562,84199500
2024-08-20,120.76250457763672,122.6066665649414,126.45999908447266,121.33333587646484,123.7933349609375,38491776
2024-08-21,119.35728454589844,121.18000030517578,123.04666900634766,120.26666259765625,122.46666717529297,19625559
2024-08-22,119.43610382080078,121.26000213623047,123.78666687011719,120.28666687011719,121.66666412353516,24805288
2024-08-23,117.00653076171875,118.7933349609375,122.63333129882812,118.4000015258789,121.46666717529297,17377597
2024-08-26,115.56192016601562,117.32666778564453,120.53333282470703,117.04666900634766,120.06666564941406,14904096
2024-08-27,116.64537048339844,118.42666625976562,119.53333282470703,117.44000244140625,117.78666687011719,12746905
2024-08-28,128.51083374023438,130.47332763671875,139.8333282470703,124.13333129882812,124.73332977294922,446049436
2024-08-29,127.92644500732422,129.8800048828125,137.1199951171875,128.8333282470703,131.3333282470703,174557769
2024-08-30,122.37783813476562,124.24666595458984,132.26666259765625,123.46666717529297,130.96665954589844,95443672
2024-09-02,123.17892456054688,125.05999755859375,128.0,124.0,126.33333587646484,67436197
2024-09-03,122.5748291015625,124.44666290283203,125.63333129882812,123.90666961669922,125.58666229248047,18806166
2024-09-04,121.32720184326172,123.18000030517578,125.73332977294922,122.03333282470703,122.03333282470703,23794719
2024-09-05,119.77098083496094,121.5999984741211,123.86666870117188,121.2066650390625,123.83333587646484,12885960
2024-09-06,117.75469207763672,119.13999938964844,121.57333374023438,118.19999694824219,121.33333587646484,19506184
2024-09-09,114.43376922607422,115.77999877929688,118.66666412353516,115.0,118.5,23438521
2024-09-10,118.8550796508789,120.25333404541016,121.31999969482422,116.26666259765625,116.30000305175781,24638568
2024-09-11,115.77794647216797,117.13999938964844,120.46666717529297,116.43333435058594,120.45999908447266,14743015
2024-09-12,118.82872772216797,120.22666931152344,122.43333435058594,118.00666809082031,118.00666809082031,34717224
2024-09-13,118.11711120605469,119.50666809082031,122.26666259765625,119.04666900634766,120.69999694824219,16969612
2024-09-16,116.19966125488281,117.56666564941406,120.22000122070312,117.33999633789062,119.66666412353516,11986888
2024-09-17,117.39888763427734,118.77999877929688,119.93333435058594,115.76666259765625,117.19999694824219,15524307
2024-09-18,115.4353256225586,116.7933349609375,119.63333129882812,116.53333282470703,118.4000015258789,10474980
2024-09-19,113.15546417236328,114.48666381835938,118.26666259765625,112.8066635131836,117.5999984741211,15913452
2024-09-20,114.69733428955078,116.04666900634766,117.66000366210938,113.8066635131836,114.93333435058594,15027586
2024-09-23,116.48299407958984,117.85333251953125,119.0,115.73999786376953,116.69999694824219,14016858
2024-09-24,114.79617309570312,116.14666748046875,118.34666442871094,115.73332977294922,118.34666442871094,7796161
2024-09-25,113.53105926513672,114.86666870117188,116.33333587646484,114.66666412353516,116.14666748046875,7216053
2024-09-26,111.41593933105469,112.72666931152344,115.19999694824219,112.0,114.69999694824219,12461667
2024-09-27,116.89810180664062,118.27333068847656,119.5999984741211,112.9800033569336,113.30000305175781,20615419
2024-09-30,118.14346313476562,119.53333282470703,120.22000122070312,116.33999633789062,118.66666412353516,17611506
2024-10-01,118.72988891601562,120.12666320800781,121.13333129882812,118.46666717529297,120.0,11780326
2024-10-03,112.39112854003906,113.71333312988281,118.53333282470703,101.5,116.73332977294922,20916118
2024-10-04,111.36322021484375,112.67333221435547,116.27999877929688,108.75333404541016,114.45999908447266,19936246
2024-10-07,114.48319244384766,115.83000183105469,119.80000305175781,111.0,118.0999984741211,22149030
2024-10-08,113.949462890625,115.29000091552734,116.0,110.37999725341797,115.1500015258789,7673783
2024-10-09,114.8093490600586,116.16000366210938,117.4000015258789,115.37999725341797,115.6500015258789,5609715
2024-10-10,115.61981964111328,116.9800033569336,118.0,114.02999877929688,116.4000015258789,9336602
2024-10-11,112.7337646484375,114.05999755859375,117.75,113.75,117.4000015258789,6953397
2024-10-14,111.90353393554688,113.22000122070312,114.58999633789062,112.0,114.06999969482422,4309825
2024-10-15,111.35004425048828,112.66000366210938,113.27999877929688,110.68000030517578,111.51000213623047,4192713
2024-10-16,111.44889068603516,112.76000213623047,113.6500015258789,111.52999877929688,112.0,4194334
2024-10-17,109.01748657226562,110.30000305175781,113.2300033569336,109.5,112.76000213623047,3361952
2024-10-18,106.7145767211914,107.97000122070312,109.55000305175781,106.5999984741211,108.75,4531607
2024-10-21,101.38725280761719,102.58000183105469,108.38999938964844,102.0,107.87999725341797,6793852
2024-10-22,95.52619934082031,96.6500015258789,101.5,96.0999984741211,101.16000366210938,15613437
2024-10-23,93.46050262451172,94.55999755859375,99.58999633789062,92.94000244140625,96.6500015258789,13709569
2024-10-24,91.19712829589844,92.2699966430664,95.5,91.69999694824219,94.55000305175781,10529971
2024-10-25,86.88783264160156,87.91000366210938,92.54000091552734,87.45999908447266,91.98999786376953,12734279
2024-10-28,92.22502899169922,93.30999755859375,94.4000015258789,85.20999908447266,87.55999755859375,17785638
2024-10-29,92.87735748291016,93.97000122070312,95.3499984741211,91.18000030517578,94.69999694824219,10837160
2024-10-30,96.01050567626953,97.13999938964844,98.86000061035156,93.05000305175781,93.55000305175781,14376765
2024-10-31,96.05992889404297,97.19000244140625,98.0,95.52999877929688,96.80000305175781,7115804
2024-11-01,98.80760192871094,99.97000122070312,100.9000015258789,97.55000305175781,97.9000015258789,4001836
2024-11-04,96.6727066040039,97.80999755859375,101.69999694824219,96.44999694824219,100.80000305175781,8543836
2024-11-05,95.73375701904297,96.86000061035156,97.69999694824219,95.2699966430664,96.5199966430664,8850092
2024-11-06,100.26050567626953,101.44000244140625,101.88999938964844,97.55000305175781,97.55000305175781,9457810
2024-11-07,98.45177459716797,99.61000061035156,101.80000305175781,99.30000305175781,101.80000305175781,6924509
2024-11-08,95.89189147949219,97.0199966430664,99.38999938964844,96.51000213623047,99.0,3825063
2024-11-11,93.45062255859375,94.55000305175781,96.44999694824219,93.91000366210938,96.0,5097204
2024-11-12,92.373291015625,93.45999908447266,96.4000015258789,92.12000274658203,94.69999694824219,5050522
2024-11-13,88.46922302246094,89.51000213623047,93.2699966430664,88.31999969482422,92.12000274658203,9326900
2024-11-14,88.95352935791016,90.0,92.80000305175781,89.5199966430664,90.58999633789062,7851055
2024-11-18,88.94363403320312,89.98999786376953,92.01000213623047,89.0199966430664,90.27999877929688,6470782
2024-11-19,88.7756118774414,89.81999969482422,92.19999694824219,89.25,90.19000244140625,6571685
2024-11-21,87.21398162841797,88.23999786376953,90.0,86.7699966430664,89.5,6755138
2024-11-22,88.09363555908203,89.12999725341797,89.68000030517578,87.25,88.25,4919766
2024-11-25,93.6581802368164,94.76000213623047,96.30000305175781,92.76000213623047,93.0,13448148
2024-11-26,93.45062255859375,94.55000305175781,95.30000305175781,93.87000274658203,95.0,4314123
2024-11-27,94.5674819946289,95.68000030517578,96.8499984741211,93.5999984741211,94.5,7343971
2024-11-28,97.6116714477539,98.76000213623047,100.5,97.4000015258789,97.4000015258789,16617968
2024-11-29,98.06632232666016,99.22000122070312,100.37999725341797,96.5,99.0,8521514
2024-12-02,97.09770965576172,98.23999786376953,98.6500015258789,96.91000366210938,97.76000213623047,5289295
2024-12-03,98.135498046875,99.29000091552734,100.13999938964844,97.93000030517578,98.30000305175781,6176380
2024-12-04,98.88668060302734,100.05000305175781,101.68000030517578,99.25,99.5,7546520
2024-12-05,101.63434600830078,102.83000183105469,103.4000015258789,99.04000091552734,100.0,17659498
2024-12-06,102.4151611328125,103.62000274658203,104.94999694824219,102.2699966430664,103.3499984741211,9437700
2024-12-09,102.12853240966797,103.33000183105469,105.19999694824219,102.36000061035156,104.44000244140625,6547055
2024-12-10,101.46632385253906,102.66000366210938,104.6500015258789,101.6500015258789,103.0,7198737
2024-12-11,100.86341857910156,102.05000305175781,103.55999755859375,101.76000213623047,102.5999984741211,4650576
2024-12-12,99.47969055175781,100.6500015258789,103.7699966430664,98.91000366210938,102.0,10863440
2024-12-13,98.135498046875,99.29000091552734,101.5999984741211,97.61000061035156,100.7300033569336,6941105
2024-12-16,99.89480590820312,101.06999969482422,102.0,99.5,99.75,7040415
2024-12-17,99.46981048583984,100.63999938964844,102.68000030517578,100.19999694824219,100.95999908447266,6681204
2024-12-18,97.58202362060547,98.7300033569336,100.48999786376953,98.19999694824219,100.0,5136529
2024-12-19,95.97096252441406,97.0999984741211,97.94000244140625,95.61000061035156,96.0,3981544
2024-12-20,93.33202362060547,94.43000030517578,97.9000015258789,93.30000305175781,97.0999984741211,5889049
2024-12-23,91.56282806396484,92.63999938964844,95.44999694824219,92.30000305175781,95.0,4662477
2024-12-24,92.11631774902344,93.19999694824219,93.98999786376953,92.18000030517578,92.63999938964844,3318049
2024-12-26,90.99945831298828,92.06999969482422,93.9000015258789,91.66999816894531,93.19999694824219,3163694
2024-12-27,92.30411529541016,93.38999938964844,93.9800033569336,92.12000274658203,92.5,4776354
2024-12-30,87.1546859741211,88.18000030517578,93.77999877929688,87.72000122070312,93.52999877929688,10407172
2024-12-31,91.86921691894531,92.94999694824219,93.5,88.62000274658203,88.80000305175781,16003131
2025-01-01,91.86921691894531,92.94999694824219,94.4800033569336,92.16999816894531,92.5999984741211,4220243
2025-01-02,92.26456451416016,93.3499984741211,94.52999877929688,92.25,92.94999694824219,5560559
2025-01-03,91.4442138671875,92.5199966430664,94.56999969482422,92.30999755859375,93.4000015258789,6325530
2025-01-06,86.82852172851562,87.8499984741211,93.22000122070312,87.55000305175781,93.22000122070312,7616604
2025-01-07,88.24189758300781,89.27999877929688,90.5,88.0999984741211,88.19000244140625,5570304
2025-01-08,88.7854995727539,89.83000183105469,92.37000274658203,88.62000274658203,90.0,13903442
2025-01-09,86.72968292236328,87.75,89.7699966430664,87.51000213623047,89.76000213623047,5630997
2025-01-10,83.5075912475586,84.48999786376953,87.9800033569336,84.04000091552734,87.63999938964844,8007873
2025-01-13,78.01224517822266,78.93000030517578,84.1500015258789,78.38999938964844,81.12000274658203,13526434
2025-01-14,83.13201141357422,84.11000061035156,84.94000244140625,79.69999694824219,80.0,10324827
2025-01-15,85.24713134765625,86.25,87.38999938964844,83.5999984741211,85.69999694824219,10993490
2025-01-16,86.80876159667969,87.83000183105469,89.08999633789062,87.30999755859375,87.9800033569336,6001575
2025-01-17,94.20177459716797,95.30999755859375,96.98999786376953,86.9000015258789,87.55000305175781,58881883
2025-01-20,97.6116714477539,98.76000213623047,99.18000030517578,95.61000061035156,97.0,30958341
2025-01-21,93.99422454833984,95.0999984741211,98.83999633789062,94.62000274658203,98.69999694824219,17470432
2025-01-22,91.30584716796875,92.37999725341797,94.5999984741211,90.3499984741211,94.30000305175781,11402076
2025-01-23,90.96980285644531,92.04000091552734,94.38999938964844,91.0999984741211,91.5,9160862
2025-01-24,90.2581787109375,91.31999969482422,93.58000183105469,90.73999786376953,91.88999938964844,10328379
2025-01-27,88.04421997070312,89.08000183105469,89.94999694824219,86.5,89.94999694824219,10177006
2025-01-28,85.998291015625,87.01000213623047,90.0999984741211,84.91999816894531,89.08999633789062,11728831
2025-01-29,90.61399841308594,91.68000030517578,92.6500015258789,87.29000091552734,87.29000091552734,10117561
2025-01-30,92.0767822265625,93.16000366210938,93.68000030517578,91.58999633789062,92.75,7405863
2025-01-31,98.66922760009766,99.83000183105469,100.69999694824219,92.69999694824219,93.30000305175781,26392481
2025-02-01,94.22154235839844,95.33000183105469,104.1500015258789,94.0,100.0,33787212
2025-02-03,89.7046890258789,90.76000213623047,93.9000015258789,90.30000305175781,93.7699966430664,12814367
2025-02-04,91.97793579101562,93.05999755859375,93.9000015258789,91.25,91.25,9370532
2025-02-05,93.99422454833984,95.0999984741211,95.55000305175781,92.9800033569336,93.0,8167629
2025-02-06,93.2825927734375,94.37999725341797,97.0,93.5199966430664,96.0,7507068
2025-02-07,91.40469360351562,92.4800033569336,94.19999694824219,91.8499984741211,93.55000305175781,6300526
2025-02-10,89.16108703613281,90.20999908447266,93.3499984741211,89.72000122070312,92.4800033569336,6021056
2025-02-11,84.36747741699219,85.36000061035156,90.75,85.0,90.19999694824219,10604130
2025-02-12,84.87155151367188,85.87000274658203,87.0,82.93000030517578,86.9000015258789,22328417
2025-02-13,84.75294494628906,85.75,89.52999877929688,85.19000244140625,86.0,16913561
2025-02-14,81.15526580810547,82.11000061035156,87.0,81.0999984741211,86.16000366210938,13407240
2025-02-17,81.06631469726562,82.0199966430664,83.5999984741211,79.4000015258789,81.69999694824219,12459888
2025-02-18,77.38555145263672,77.79000091552734,82.5999984741211,77.20999908447266,82.0,14312121
2025-02-19,80.29037475585938,80.70999908447266,81.66000366210938,76.80000305175781,77.30000305175781,13030642
2025-02-20,82.27996826171875,82.70999908447266,83.25,79.25,80.30999755859375,10619188
2025-02-21,80.65843963623047,81.08000183105469,84.30000305175781,80.5,82.0999984741211,12310003
2025-02-24,79.53431701660156,79.94999694824219,81.16999816894531,78.83000183105469,80.0999984741211,7435359
2025-02-25,78.30077362060547,78.70999908447266,81.1500015258789,78.30000305175781,80.1500015258789,8145061
2025-02-27,75.35616302490234,75.75,79.33000183105469,75.4000015258789,78.80000305175781,8341332
2025-02-28,72.4811782836914,72.86000061035156,75.36000061035156,72.5,75.0,13837258
2025-03-03,73.29692077636719,73.68000030517578,74.48999786376953,70.80000305175781,73.06999969482422,13653700
2025-03-04,74.18229675292969,74.56999969482422,75.36000061035156,72.05000305175781,72.79000091552734,10040201
2025-03-05,78.57931518554688,78.98999786376953,79.2699966430664,74.70999908447266,74.75,15145124
2025-03-06,79.66364288330078,80.08000183105469,80.83000183105469,79.23999786376953,79.94999694824219,11056127
