date_,adj close_asterdm.ns,close_asterdm.ns,high_asterdm.ns,low_asterdm.ns,open_asterdm.ns,volume_asterdm.ns
2025-04-17,498.66888427734375,499.5,509.8999938964844,497.29998779296875,500.0,547398
2025-04-21,502.26287841796875,503.1000061035156,506.5,498.1000061035156,503.79998779296875,401588
2025-04-22,511.54742431640625,512.4000244140625,515.75,500.25,502.1499938964844,530240
2025-04-23,505.00830078125,505.8500061035156,514.9000244140625,503.29998779296875,514.9000244140625,353599
2025-04-24,508.05322265625,508.8999938964844,514.9500122070312,500.1000061035156,500.1000061035156,588986
2025-04-25,504.4093017578125,505.25,515.5,492.20001220703125,513.0,696766
2025-04-28,512.1962890625,513.0499877929688,518.75,500.54998779296875,501.70001220703125,721328
2025-04-29,511.0482177734375,511.8999938964844,519.8499755859375,508.29998779296875,515.0,287665
2025-04-30,504.10980224609375,504.95001220703125,511.1499938964844,500.45001220703125,511.0,1381230
2025-05-02,509.10150146484375,509.95001220703125,513.8499755859375,496.95001220703125,505.95001220703125,594939
2025-05-05,524.026611328125,524.9000244140625,530.7999877929688,505.8500061035156,512.7000122070312,942968
2025-05-06,519.78369140625,520.6500244140625,532.5,514.25,532.5,584640
2025-05-07,534.1098022460938,535.0,537.2999877929688,508.5,510.0,1232117
2025-05-08,531.9134521484375,532.7999877929688,547.5,525.0,537.5,1087070
2025-05-09,528.6189575195312,529.5,533.7999877929688,518.9500122070312,522.0999755859375,551615
2025-05-12,547.8369140625,548.75,552.9500122070312,542.75,545.0,996044
2025-05-13,549.1846313476562,550.0999755859375,554.2999877929688,543.7000122070312,548.0,551271
2025-05-14,572.7454223632812,573.7000122070312,576.75,547.0,552.0,1132600
2025-05-15,580.4825439453125,581.4500122070312,609.5,571.4000244140625,573.7999877929688,2910329
2025-05-16,588.8685302734375,589.8499755859375,592.7000122070312,574.0,582.0,480783
2025-05-19,583.1780395507812,584.1500244140625,606.5,582.0,596.0499877929688,790081
2025-05-20,578.4359741210938,579.4000244140625,597.25,576.1500244140625,587.5,437347
2025-05-21,550.4325561523438,551.3499755859375,598.0,550.0,597.0,3087369
2025-05-22,568.8518676757812,569.7999877929688,572.5,549.4000244140625,554.0,1505254
2025-05-23,552.8784790039062,553.7999877929688,572.25,552.4000244140625,571.1500244140625,708784
2025-05-26,545.4908447265625,546.4000244140625,556.5999755859375,542.5499877929688,553.2000122070312,618332
2025-05-27,547.9866943359375,548.9000244140625,559.5,544.25,545.9000244140625,444932
2025-05-28,541.7969970703125,542.7000122070312,553.1500244140625,538.2000122070312,553.1500244140625,287857
2025-05-29,540.0997924804688,541.0,545.75,536.5999755859375,544.4500122070312,353728
2025-05-30,558.369384765625,559.2999877929688,574.0,541.0,541.1500244140625,2520607
2025-06-02,552.1796875,553.0999755859375,563.9000244140625,542.0,563.8499755859375,722081
2025-06-03,551.2312622070312,552.1500244140625,557.75,548.0,555.0,262704
2025-06-04,581.8801879882812,582.8499755859375,589.9500122070312,552.5,554.2999877929688,3327904
2025-06-05,585.9234619140625,586.9000244140625,590.5,580.0,585.9000244140625,990273
2025-06-06,577.287841796875,578.25,588.5499877929688,577.0,586.9000244140625,413164
2025-06-09,568.4525756835938,569.4000244140625,581.0,567.9500122070312,579.8499755859375,516340
2025-06-10,568.802001953125,569.75,573.9500122070312,568.0999755859375,572.0,266217
2025-06-11,570.2994995117188,571.25,577.4000244140625,564.7999877929688,571.4000244140625,491111
2025-06-12,563.4109497070312,564.3499755859375,580.5499877929688,561.2000122070312,574.0499877929688,835216
2025-06-13,568.7520751953125,569.7000122070312,572.3499755859375,544.4500122070312,550.0,414289
2025-06-16,584.9750366210938,585.9500122070312,595.0,567.25,569.7000122070312,3644000
2025-06-17,566.9050903320312,567.8499755859375,587.7000122070312,564.0,586.0499877929688,980469
2025-06-18,568.7520751953125,569.7000122070312,573.9000244140625,560.5499877929688,566.9500122070312,465240
2025-06-19,570.4492797851562,571.4000244140625,572.9000244140625,562.5999755859375,568.1500244140625,781143
2025-06-20,557.8701782226562,558.7999877929688,575.4000244140625,550.7000122070312,574.0,2960148
2025-06-23,572.3460693359375,573.2999877929688,575.0,556.0999755859375,558.7999877929688,577837
2025-06-24,573.4942016601562,574.4500122070312,577.4500122070312,563.7999877929688,576.5,598426
2025-06-25,590.6655883789062,591.6500244140625,593.0,571.7000122070312,575.2999877929688,1266462
2025-06-26,595.00830078125,596.0,606.5999755859375,591.5499877929688,594.5999755859375,1372727
2025-06-27,587.2213134765625,588.2000122070312,600.0,585.0,600.0,1127052
2025-06-30,595.0582275390625,596.0499877929688,604.0,588.1500244140625,594.0,724403
2025-07-01,588.7188110351562,589.7000122070312,599.0,586.0,599.0,350282
2025-07-02,592.2129516601562,593.2000122070312,602.9500122070312,585.0,594.7999877929688,790150
2025-07-03,648.9683837890625,650.0499877929688,675.0,595.4500122070312,595.5,22302659
2025-07-04,632.0964965820312,633.1500244140625,647.7000122070312,625.3499755859375,643.9000244140625,4439670
2025-07-07,620.8152465820312,621.8499755859375,638.7000122070312,608.8499755859375,633.9000244140625,1940754
2025-07-08,620.4159545898438,621.4500122070312,638.25,618.0999755859375,624.0,1889987
2025-07-09,608.9849853515625,610.0,623.4500122070312,606.0,622.0,750572
2025-07-10,598.90185546875,599.9000244140625,613.9500122070312,594.4000244140625,609.9500122070312,1242347
2025-07-11,605.8901977539062,606.9000244140625,612.75,598.0,602.7999877929688,1021804
2025-07-14,598.8518676757812,599.8499755859375,609.9500122070312,598.0499877929688,606.9000244140625,722955
2025-07-15,597.5540161132812,598.5499877929688,617.9500122070312,594.7999877929688,601.1500244140625,1258034
2025-07-16,598.90185546875,599.9000244140625,604.0999755859375,597.4000244140625,600.0,444822
2025-07-17,593.3610229492188,594.3499755859375,603.0,589.0999755859375,601.6500244140625,795128
2025-07-18,593.6605834960938,594.6500244140625,600.25,591.4000244140625,598.0,354601
2025-07-21,587.6705322265625,588.6500244140625,592.0,580.0499877929688,592.0,587092
2025-07-22,597.504150390625,598.5,602.0,588.6500244140625,588.6500244140625,623980
2025-07-23,597.4542236328125,598.4500122070312,611.4000244140625,593.1500244140625,603.0,1733709
2025-07-24,594.0598754882812,595.0499877929688,602.9500122070312,592.2999877929688,602.9500122070312,499804
2025-07-25,581.4309692382812,582.4000244140625,596.5499877929688,577.5999755859375,592.9500122070312,805658
2025-07-28,575.3909912109375,576.3499755859375,589.25,572.0999755859375,581.0999755859375,765826
2025-07-29,590.5158081054688,591.5,593.1500244140625,575.0,576.0,372994
2025-07-30,591.7637329101562,592.75,598.7999877929688,587.0,591.9000244140625,339016
2025-07-31,603.8934936523438,604.9000244140625,617.8499755859375,581.0,584.5999755859375,2688715
2025-08-01,594.4093017578125,595.4000244140625,609.9500122070312,592.2000122070312,608.75,559309
2025-08-04,584.9750366210938,585.9500122070312,593.2000122070312,581.0,593.2000122070312,525966
2025-08-05,599.3510131835938,600.3499755859375,604.0,582.4000244140625,585.0999755859375,948586
2025-08-06,596.1564331054688,597.1500244140625,600.2999877929688,587.2999877929688,600.25,647173
2025-08-07,593.610595703125,594.5999755859375,599.9000244140625,590.0499877929688,594.8499755859375,414567
2025-08-08,579.4841918945312,580.4500122070312,599.9000244140625,573.5499877929688,599.9000244140625,694879
2025-08-11,586.871826171875,587.8499755859375,590.0,576.1500244140625,580.5999755859375,720794
2025-08-12,602.945068359375,603.9500122070312,605.75,584.0,587.9500122070312,855266
2025-08-13,612.0299072265625,613.0499877929688,616.0999755859375,601.0,609.0,830682
2025-08-14,604.59228515625,605.5999755859375,617.7000122070312,603.0499877929688,615.5,454486
2025-08-18,623.4608764648438,624.5,628.5,609.25,615.0499877929688,1057759
2025-08-19,617.4209594726562,618.4500122070312,626.0499877929688,615.2999877929688,625.0,414788
2025-08-20,613.5274047851562,614.5499877929688,622.8499755859375,610.5999755859375,622.0,344182
2025-08-21,606.2395629882812,607.25,620.0,603.7000122070312,620.0,541514
2025-08-22,601.4974975585938,602.5,606.2000122070312,596.9500122070312,604.1500244140625,919794
2025-08-25,599.7005004882812,600.7000122070312,609.9500122070312,599.2000122070312,605.0,2067407
2025-08-26,600.0,601.0,608.9000244140625,598.0,600.0,588937
2025-08-28,594.4500122070312,594.4500122070312,601.9000244140625,586.9500122070312,601.0,501510
2025-08-29,601.0499877929688,601.0499877929688,607.5,570.0499877929688,595.8499755859375,880131
2025-09-01,605.2000122070312,605.2000122070312,612.2000122070312,594.5,598.4000244140625,530655
2025-09-02,632.0499877929688,632.0499877929688,644.2999877929688,602.4500122070312,608.0,1259716
2025-09-03,620.1500244140625,620.1500244140625,634.4000244140625,613.8499755859375,634.4000244140625,1287883
2025-09-04,635.5,635.5,638.4500122070312,619.9500122070312,625.0,1389359
2025-09-05,640.25,640.25,652.0,628.5499877929688,637.9500122070312,1590813
2025-09-08,638.9000244140625,638.9000244140625,646.0,630.2000122070312,639.9500122070312,593438
2025-09-09,641.0,641.0,643.4500122070312,634.0,636.7000122070312,644644
2025-09-10,642.3499755859375,642.3499755859375,649.0,638.0,647.0,486846
2025-09-11,638.0,638.0,646.6500244140625,635.25,641.7999877929688,348903
2025-09-12,632.0499877929688,632.0499877929688,640.0,622.2000122070312,638.0,595636
2025-09-15,617.7999877929688,617.7999877929688,632.0499877929688,613.0999755859375,632.0499877929688,625105
2025-09-16,619.9000244140625,619.9000244140625,623.8499755859375,615.0,621.0,469833
2025-09-17,614.2999877929688,614.2999877929688,622.5999755859375,612.7999877929688,621.3499755859375,306742
2025-09-18,613.9000244140625,613.9000244140625,618.0,609.2999877929688,615.8499755859375,1620043
2025-09-19,650.5499877929688,650.5499877929688,658.6500244140625,614.2000122070312,614.9500122070312,3059405
2025-09-22,648.5,648.5,657.5499877929688,641.4000244140625,648.9500122070312,594319
2025-09-23,636.5999755859375,636.5999755859375,650.6500244140625,634.2999877929688,644.0,382296
2025-09-24,632.6500244140625,632.6500244140625,645.0,631.4000244140625,639.0999755859375,270098
2025-09-25,642.5499877929688,642.5499877929688,649.7999877929688,632.0,635.4000244140625,916752
2025-09-26,625.0999755859375,625.0999755859375,639.5,620.6500244140625,639.5,733548
2025-09-29,623.3499755859375,623.3499755859375,642.0,618.0,632.0,688764
2025-09-30,626.9500122070312,626.9500122070312,635.0,620.1500244140625,622.0,420999
2025-10-01,630.8499755859375,630.8499755859375,633.7999877929688,621.2999877929688,626.0,294072
2025-10-03,645.6500244140625,645.6500244140625,647.9000244140625,626.5499877929688,629.75,971179
2025-10-06,672.5499877929688,672.5499877929688,676.5499877929688,643.5499877929688,646.2999877929688,2111080
2025-10-07,661.5999755859375,661.5999755859375,679.7000122070312,657.2000122070312,675.0,1141275
2025-10-08,698.5499877929688,698.5499877929688,706.0,661.7999877929688,665.9000244140625,4939510
2025-10-09,697.75,697.75,715.0,694.7000122070312,698.5499877929688,3126677
2025-10-10,685.5499877929688,685.5499877929688,694.2999877929688,679.0,690.0499877929688,763550
2025-10-13,700.75,700.75,705.5,677.5,685.5499877929688,1306653
2025-10-14,686.9500122070312,686.9500122070312,711.7000122070312,683.5,705.0,1432931
2025-10-15,698.5,698.5,701.0,684.1500244140625,692.25,491680
2025-10-16,699.3499755859375,699.3499755859375,703.1500244140625,695.6500244140625,700.7999877929688,324615
2025-10-17,702.4500122070312,702.4500122070312,705.4500122070312,696.7000122070312,699.3499755859375,395357
2025-10-20,718.2000122070312,718.2000122070312,724.7000122070312,703.2999877929688,706.0999755859375,1341957
2025-10-21,722.9500122070312,722.9500122070312,730.4500122070312,718.0,726.0,129993
2025-10-23,720.5,720.5,732.2000122070312,719.25,723.0,1102583
2025-10-24,705.7999877929688,705.7999877929688,720.0499877929688,696.0,719.0,743571
2025-10-27,697.8499755859375,697.8499755859375,708.1500244140625,694.0999755859375,705.3499755859375,424020
2025-10-28,700.25,700.25,703.0,694.0999755859375,697.25,225026
2025-10-29,699.8499755859375,699.8499755859375,704.0,694.9000244140625,700.6500244140625,295761
2025-10-30,697.5999755859375,697.5999755859375,701.0,693.0,699.8499755859375,209824
2025-10-31,678.0499877929688,678.0499877929688,698.0,671.0,697.9500122070312,813963
2025-11-03,678.4500122070312,678.4500122070312,697.75,676.7999877929688,679.0,441528
2025-11-04,688.6500244140625,688.6500244140625,691.1500244140625,676.5499877929688,682.0499877929688,404418
2025-11-05,688.6500244140625,688.6500244140625,688.6500244140625,688.6500244140625,688.6500244140625,0
2025-11-06,687.25,687.25,700.0,685.0,688.7000122070312,648930
2025-11-07,692.9000244140625,692.9000244140625,702.4000244140625,677.2999877929688,689.0,552899
2025-11-10,681.6500244140625,681.6500244140625,694.75,670.5999755859375,693.0,799585
2025-11-11,677.6500244140625,677.6500244140625,684.0,670.5999755859375,684.0,501106
2025-11-12,681.3499755859375,681.3499755859375,688.25,677.2000122070312,684.5,278126
2025-11-13,673.1500244140625,673.1500244140625,683.25,671.3499755859375,683.25,296028
2025-11-14,678.0999755859375,678.0999755859375,680.5499877929688,666.6500244140625,670.0,163972
2025-11-17,679.0999755859375,679.0999755859375,684.1500244140625,667.3499755859375,676.0,511981
2025-11-18,681.0499877929688,681.0499877929688,714.0,675.5499877929688,683.0,3432130
2025-11-19,662.5999755859375,662.5999755859375,686.2000122070312,656.75,680.5999755859375,1130966
2025-11-20,665.2999877929688,665.2999877929688,673.2999877929688,663.6500244140625,669.2000122070312,725755
2025-11-21,650.2000122070312,650.2000122070312,667.6500244140625,647.5,666.9500122070312,713113
2025-11-24,667.8499755859375,667.8499755859375,672.7000122070312,648.0,650.2000122070312,1041126
2025-11-25,660.0,660.0,667.9500122070312,654.7999877929688,667.8499755859375,243449
2025-11-26,665.4500122070312,665.4500122070312,668.5,657.0,660.0999755859375,438255
2025-11-27,665.6500244140625,665.6500244140625,671.2000122070312,659.0,665.25,398251
2025-11-28,665.4500122070312,665.4500122070312,667.7999877929688,657.5,665.9000244140625,342761
2025-12-01,669.6500244140625,669.6500244140625,675.5,662.0,672.9000244140625,384405
2025-12-02,664.9000244140625,664.9000244140625,672.4500122070312,656.5,672.4500122070312,342957
2025-12-03,655.4500122070312,655.4500122070312,666.25,648.5,664.75,319114
2025-12-04,653.25,653.25,660.7999877929688,648.9000244140625,660.0,393410
2025-12-05,635.0999755859375,635.0999755859375,657.0999755859375,631.0499877929688,653.7000122070312,496541
2025-12-08,618.6500244140625,618.6500244140625,639.7999877929688,616.5499877929688,635.0999755859375,495678
2025-12-09,623.2000122070312,623.2000122070312,627.5,605.7999877929688,617.0,651416
2025-12-10,629.7999877929688,629.7999877929688,637.4500122070312,625.7000122070312,627.6500244140625,323067
2025-12-11,616.4000244140625,616.4000244140625,633.75,612.75,632.9000244140625,311627
2025-12-12,620.3499755859375,620.3499755859375,624.0,615.9000244140625,620.4500122070312,266505
2025-12-15,617.9000244140625,617.9000244140625,622.1500244140625,609.2000122070312,618.0999755859375,359678
2025-12-16,605.5499877929688,605.5499877929688,621.2000122070312,603.0,618.0,800965
2025-12-17,608.4500122070312,608.4500122070312,613.8499755859375,603.7000122070312,606.0,313094
2025-12-18,592.0,592.0,609.7999877929688,587.7000122070312,609.7999877929688,583586
2025-12-19,598.2000122070312,598.2000122070312,607.3499755859375,591.0,593.0,892132
2025-12-22,597.2000122070312,597.2000122070312,601.75,589.5999755859375,598.2000122070312,733856
2025-12-23,597.3499755859375,597.3499755859375,600.1500244140625,594.0,597.9500122070312,438392
2025-12-24,597.2000122070312,597.2000122070312,599.75,591.0,594.5,841675
2025-12-26,617.9500122070312,617.9500122070312,626.2999877929688,597.1500244140625,597.2000122070312,953892
2025-12-29,611.0,611.0,620.2000122070312,605.2999877929688,617.9500122070312,493430
2025-12-30,611.3499755859375,611.3499755859375,621.4500122070312,599.9500122070312,611.0999755859375,1161004
2025-12-31,616.8499755859375,616.8499755859375,620.0499877929688,606.5999755859375,613.0999755859375,541402
2026-01-01,606.7000122070312,606.7000122070312,615.0,603.0,615.0,521216
2026-01-02,613.9000244140625,613.9000244140625,617.0999755859375,605.0,609.7000122070312,482500
2026-01-05,615.25,615.25,623.0,612.0,617.9000244140625,271629
2026-01-06,625.6500244140625,625.6500244140625,627.2999877929688,613.25,615.25,400726
2026-01-07,621.0499877929688,621.0499877929688,627.7999877929688,616.4000244140625,627.7999877929688,266521
2026-01-08,615.0999755859375,615.0999755859375,621.5,612.7999877929688,621.5,332547
2026-01-09,614.5,614.5,618.75,610.0499877929688,617.4000244140625,251210
2026-01-12,601.0999755859375,601.0999755859375,614.5,592.25,612.5,460017
2026-01-13,606.25,606.25,610.5499877929688,599.7999877929688,602.1500244140625,209643
2026-01-14,608.0499877929688,608.0499877929688,613.0999755859375,601.0999755859375,607.4500122070312,222348
2026-01-16,599.4000244140625,599.4000244140625,607.1500244140625,598.0,604.25,306893
