date_,adj close_fincables.ns,close_fincables.ns,high_fincables.ns,low_fincables.ns,open_fincables.ns,volume_fincables.ns
2024-02-19,982.4181518554688,997.3499755859375,1006.2000122070312,991.9500122070312,1000.25,132930
2024-02-20,978.6257934570312,993.5,1004.4500122070312,991.0,998.0,129275
2024-02-21,973.2573852539062,988.0499877929688,999.5,982.2999877929688,999.4500122070312,96726
2024-02-22,967.4949951171875,982.2000122070312,990.0,978.0,990.0,86122
2024-02-23,966.115966796875,980.7999877929688,1006.0,978.2999877929688,994.9000244140625,150447
2024-02-26,953.6060791015625,968.0999755859375,989.2999877929688,966.0,987.9500122070312,107123
2024-02-27,939.1261596679688,953.4000244140625,974.4000244140625,943.5499877929688,968.0999755859375,196451
2024-02-28,931.2459716796875,945.4000244140625,959.0,941.7999877929688,953.3499755859375,288962
2024-02-29,907.0142822265625,920.7999877929688,952.2000122070312,915.3499755859375,945.4000244140625,213014
2024-03-01,901.1533203125,914.8499755859375,928.0,907.5,927.8499755859375,292596
2024-03-04,941.4409790039062,955.75,969.5999755859375,942.0,961.0,163116
2024-03-05,922.6762084960938,936.7000122070312,954.6500244140625,924.25,950.0,178214
2024-03-06,909.7723388671875,923.5999755859375,942.2000122070312,917.0999755859375,940.9500122070312,167148
2024-03-07,892.8298950195312,906.4000244140625,933.4000244140625,901.0499877929688,925.5,359953
2024-03-11,879.0394287109375,892.4000244140625,916.0,888.8499755859375,905.2000122070312,171023
2024-03-12,870.3218994140625,883.5499877929688,901.7999877929688,877.0499877929688,894.5,201692
2024-03-13,831.4625244140625,844.0999755859375,885.0,833.2999877929688,884.25,469662
2024-03-14,826.2418823242188,838.7999877929688,859.5,831.25,844.0999755859375,388983
2024-03-15,864.8057861328125,877.9500122070312,897.8499755859375,832.7999877929688,841.0,1342404
2024-03-18,863.9684448242188,877.0999755859375,886.2999877929688,854.0,877.9500122070312,192802
2024-03-19,870.7651977539062,884.0,910.6500244140625,871.0,879.9500122070312,505706
2024-03-20,871.8487548828125,885.0999755859375,889.5,864.4500122070312,884.5,192333
2024-03-21,873.2769775390625,886.5499877929688,905.0,882.3499755859375,891.75,413216
2024-03-22,876.4783935546875,889.7999877929688,892.8499755859375,875.5,889.9000244140625,219678
2024-03-26,952.8672485351562,967.3499755859375,978.75,889.7999877929688,889.7999877929688,2155118
2024-03-27,959.9102783203125,974.5,1008.9000244140625,952.6500244140625,975.9500122070312,727965
2024-03-28,986.0134887695312,1001.0,1005.0,961.7999877929688,969.0,344769
2024-04-01,962.3728637695312,977.0,1014.0,969.0,1003.0,289253
2024-04-02,963.160888671875,977.7999877929688,984.5999755859375,973.4500122070312,979.5999755859375,185352
2024-04-03,999.7054443359375,1014.9000244140625,1018.0,976.0499877929688,977.5,306250
2024-04-04,997.4891357421875,1012.6500244140625,1045.75,994.25,1023.0,562222
2024-04-05,976.2125244140625,991.0499877929688,1008.2000122070312,987.0,1000.5,298354
2024-04-08,989.8551635742188,1004.9000244140625,1022.0,988.0999755859375,995.0,285213
2024-04-09,981.9749755859375,996.9000244140625,1008.6500244140625,987.0999755859375,1004.4500122070312,114521
2024-04-10,986.4568481445312,1001.4500122070312,1004.9000244140625,989.0999755859375,1000.9500122070312,102218
2024-04-12,985.3732299804688,1000.3499755859375,1004.0,989.0999755859375,1000.0,194366
2024-04-15,970.7947998046875,985.5499877929688,992.0999755859375,960.5999755859375,981.7000122070312,142091
2024-04-16,969.26806640625,984.0,994.0499877929688,980.0,984.0,119470
2024-04-18,969.7113647460938,984.4500122070312,1005.5999755859375,981.0499877929688,984.0,117369
2024-04-19,955.9209594726562,970.4500122070312,979.0,965.4000244140625,970.0,82339
2024-04-22,963.4563598632812,978.0999755859375,984.7000122070312,970.25,977.0,72346
2024-04-23,993.105712890625,1008.2000122070312,1017.0,966.2999877929688,980.0499877929688,507939
2024-04-24,996.65185546875,1011.7999877929688,1032.0,1006.0499877929688,1010.4000244140625,197337
2024-04-25,997.1443481445312,1012.2999877929688,1021.0,1003.4500122070312,1017.3499755859375,89727
2024-04-26,989.3626708984375,1004.4000244140625,1026.5999755859375,1001.2000122070312,1018.0,124596
2024-04-29,1019.5537719726562,1035.050048828125,1044.800048828125,1004.0499877929688,1004.4000244140625,320610
2024-04-30,1037.4813232421875,1053.25,1070.0,1027.800048828125,1043.6500244140625,379212
2024-05-02,1050.0404052734375,1066.0,1077.0,1041.0,1070.75,251084
2024-05-03,1032.654541015625,1048.3499755859375,1082.0,1044.6500244140625,1066.0,287131
2024-05-06,1016.64794921875,1032.0999755859375,1056.0,1028.0,1054.0,121116
2024-05-07,1046.5927734375,1062.5,1070.0,1013.0,1039.8499755859375,262457
2024-05-08,1041.470703125,1057.300048828125,1069.5,1034.300048828125,1042.0,176752
2024-05-09,999.3114013671875,1014.5,1060.0,1007.0999755859375,1051.050048828125,254152
2024-05-10,1012.2645874023438,1027.6500244140625,1038.0,1005.2999877929688,1019.0,555487
2024-05-13,1007.2409057617188,1022.5499877929688,1034.050048828125,994.1500244140625,1020.0999755859375,191540
2024-05-14,1007.1423950195312,1022.4500122070312,1031.0,1017.0499877929688,1022.0499877929688,114127
2024-05-15,1030.7337646484375,1046.4000244140625,1084.4000244140625,1027.3499755859375,1029.800048828125,536017
2024-05-16,1024.134033203125,1039.699951171875,1054.4000244140625,1035.3499755859375,1049.75,73137
2024-05-17,1039.59912109375,1055.4000244140625,1070.449951171875,1044.8499755859375,1045.0,313159
2024-05-21,1042.3570556640625,1058.199951171875,1069.0,1037.0,1050.0,167181
2024-05-22,1142.239013671875,1159.5999755859375,1172.0,1040.449951171875,1059.050048828125,3086420
2024-05-23,1126.921875,1144.050048828125,1216.9000244140625,1116.0,1184.949951171875,1019354
2024-05-24,1263.3975830078125,1282.5999755859375,1363.300048828125,1164.0,1165.0,7651639
2024-05-27,1434.1522216796875,1455.949951171875,1506.9000244140625,1290.0,1308.300048828125,7120327
2024-05-28,1411.4964599609375,1432.949951171875,1481.300048828125,1408.1500244140625,1480.0,2116089
2024-05-29,1463.161376953125,1485.4000244140625,1500.0,1394.949951171875,1419.050048828125,1375034
2024-05-30,1440.5057373046875,1462.4000244140625,1500.0,1444.3499755859375,1482.0,409266
2024-05-31,1413.909912109375,1435.4000244140625,1466.0,1420.0999755859375,1450.0999755859375,276460
2024-06-03,1446.514404296875,1468.5,1500.0,1430.0,1500.0,338800
2024-06-04,1345.844482421875,1366.300048828125,1470.0,1330.0,1468.5,323229
2024-06-05,1378.3011474609375,1399.25,1405.0,1300.050048828125,1370.0,206771
2024-06-06,1496.553955078125,1519.300048828125,1541.8499755859375,1409.800048828125,1409.800048828125,646976
2024-06-07,1451.735107421875,1473.800048828125,1532.0,1460.699951171875,1532.0,486803
2024-06-10,1537.4324951171875,1560.800048828125,1586.699951171875,1471.949951171875,1502.5,684489
2024-06-11,1534.181884765625,1557.5,1584.699951171875,1525.0,1549.0,545139
2024-06-12,1533.049072265625,1556.3499755859375,1595.0,1537.5,1569.449951171875,272831
2024-06-13,1543.244140625,1566.699951171875,1575.0,1546.0,1557.050048828125,183667
2024-06-14,1570.67724609375,1594.550048828125,1629.949951171875,1568.0,1578.699951171875,291500
2024-06-18,1550.68115234375,1574.25,1623.25,1552.0,1608.0,169268
2024-06-19,1542.4068603515625,1565.8499755859375,1601.0,1550.0,1580.0,119093
2024-06-20,1546.93798828125,1570.449951171875,1575.0,1510.050048828125,1554.949951171875,250009
2024-06-21,1544.918701171875,1568.4000244140625,1620.0,1540.0,1584.949951171875,340397
2024-06-24,1587.6197509765625,1611.75,1635.0,1545.4000244140625,1561.5,238390
2024-06-25,1617.1212158203125,1641.699951171875,1700.0,1620.300048828125,1623.0,395728
2024-06-26,1583.6795654296875,1607.75,1657.199951171875,1597.0,1640.0,139343
2024-06-27,1549.9423828125,1573.5,1624.9000244140625,1565.0,1608.5999755859375,142189
2024-06-28,1536.053466796875,1559.4000244140625,1599.5,1551.050048828125,1587.9000244140625,110326
2024-07-01,1619.0421142578125,1643.6500244140625,1659.4000244140625,1560.050048828125,1582.8499755859375,164844
2024-07-02,1620.1749267578125,1644.800048828125,1665.0,1614.949951171875,1645.0,85287
2024-07-03,1636.0830078125,1660.949951171875,1676.949951171875,1644.800048828125,1644.800048828125,114065
2024-07-04,1616.0377197265625,1640.5999755859375,1697.949951171875,1633.9000244140625,1659.949951171875,147534
2024-07-05,1641.550048828125,1666.5,1684.449951171875,1646.199951171875,1649.949951171875,117173
2024-07-08,1611.112548828125,1635.5999755859375,1683.3499755859375,1621.0,1666.5,117478
2024-07-09,1577.178466796875,1601.1500244140625,1656.0,1585.0,1647.0,199711
2024-07-10,1569.446044921875,1593.300048828125,1622.9000244140625,1556.0,1618.0,212661
2024-07-11,1594.07177734375,1618.300048828125,1675.0,1589.3499755859375,1608.8499755859375,239517
2024-07-12,1559.9404296875,1583.6500244140625,1650.0,1578.0,1625.4000244140625,129540
2024-07-15,1578.85302734375,1602.8499755859375,1625.5,1555.050048828125,1588.800048828125,158780
2024-07-16,1631.650390625,1656.449951171875,1674.9000244140625,1591.949951171875,1602.800048828125,407222
2024-07-18,1549.1541748046875,1572.699951171875,1667.4000244140625,1564.300048828125,1665.5999755859375,304840
2024-07-19,1514.2349853515625,1537.25,1587.949951171875,1521.0,1573.25,195178
2024-07-22,1517.534912109375,1540.5999755859375,1565.4000244140625,1514.0,1537.199951171875,79004
2024-07-23,1480.3994140625,1502.9000244140625,1558.449951171875,1441.1500244140625,1552.0,177379
2024-07-24,1515.663330078125,1538.699951171875,1553.5,1504.949951171875,1518.699951171875,61169
2024-07-25,1508.52197265625,1531.449951171875,1545.0,1514.25,1538.699951171875,70101
2024-07-26,1537.6295166015625,1561.0,1569.800048828125,1530.4000244140625,1539.9000244140625,83901
2024-07-29,1557.083740234375,1580.75,1611.0,1569.0,1570.949951171875,134393
2024-07-30,1554.76904296875,1578.4000244140625,1609.449951171875,1569.1500244140625,1591.949951171875,86276
2024-07-31,1510.1964111328125,1533.1500244140625,1605.0,1525.0,1599.9000244140625,347126
2024-08-01,1501.331298828125,1524.1500244140625,1548.8499755859375,1516.0,1540.0,158329
2024-08-02,1510.4427490234375,1533.4000244140625,1540.0,1498.9000244140625,1512.0,105085
2024-08-05,1434.10302734375,1455.9000244140625,1522.0,1444.199951171875,1522.0,199674
2024-08-06,1457.7928466796875,1479.949951171875,1520.0,1458.0,1459.0,131553
2024-08-07,1471.14013671875,1493.5,1505.0,1454.5,1488.550048828125,177772
2024-08-08,1474.88330078125,1497.300048828125,1510.800048828125,1485.5,1493.5,107762
2024-08-09,1468.283447265625,1490.5999755859375,1520.0,1486.050048828125,1520.0,77981
2024-08-12,1435.777587890625,1457.5999755859375,1492.0,1450.050048828125,1490.0,97668
2024-08-13,1416.37255859375,1437.9000244140625,1467.0,1428.1500244140625,1457.5999755859375,84040
2024-08-14,1455.724365234375,1477.8499755859375,1490.0,1420.25,1447.949951171875,169236
2024-08-16,1443.31298828125,1465.25,1508.800048828125,1452.5999755859375,1480.0,173702
2024-08-19,1426.1734619140625,1447.8499755859375,1464.800048828125,1425.0,1456.0,160994
2024-08-20,1440.210205078125,1462.0999755859375,1490.0,1456.0,1473.0,219060
2024-08-21,1418.3917236328125,1439.949951171875,1487.75,1438.5,1456.5999755859375,140553
2024-08-22,1433.1671142578125,1454.949951171875,1477.4000244140625,1442.949951171875,1450.0,125448
2024-08-23,1455.330322265625,1477.449951171875,1538.0,1454.8499755859375,1465.699951171875,902419
2024-08-26,1464.638916015625,1486.9000244140625,1516.300048828125,1452.3499755859375,1482.0,174698
2024-08-27,1460.501708984375,1482.699951171875,1499.949951171875,1468.300048828125,1490.0,194847
2024-08-28,1442.18017578125,1464.0999755859375,1492.1500244140625,1460.050048828125,1482.699951171875,84635
2024-08-29,1418.88427734375,1440.449951171875,1470.1500244140625,1433.5,1465.0,72135
2024-08-30,1430.5076904296875,1452.25,1514.8499755859375,1443.0,1445.0,711519
2024-09-02,1429.3748779296875,1451.0999755859375,1464.0,1445.050048828125,1452.25,101422
2024-09-03,1421.83935546875,1443.449951171875,1469.9000244140625,1440.0,1453.8499755859375,107344
2024-09-04,1409.3787841796875,1430.800048828125,1451.949951171875,1425.0,1440.0,113701
2024-09-05,1403.07470703125,1424.4000244140625,1441.4000244140625,1417.0,1434.949951171875,137088
2024-09-06,1392.091552734375,1413.25,1452.5,1410.0,1425.0,188595
2024-09-09,1365.347900390625,1386.0999755859375,1415.300048828125,1381.550048828125,1410.0,98825
2024-09-10,1365.2001953125,1385.949951171875,1415.699951171875,1369.1500244140625,1396.9000244140625,154067
2024-09-11,1359.2900390625,1379.949951171875,1396.6500244140625,1371.5,1386.0,79892
2024-09-12,1392.1900634765625,1413.3499755859375,1420.949951171875,1377.0,1389.949951171875,99460
2024-09-13,1401.8433837890625,1423.1500244140625,1435.0,1405.199951171875,1420.949951171875,80431
2024-09-16,1385.393310546875,1406.449951171875,1433.0,1400.699951171875,1433.0,57616
2024-09-17,1404.7607421875,1418.0,1424.699951171875,1390.1500244140625,1408.0,104600
2024-09-18,1390.79248046875,1403.9000244140625,1425.0,1398.0999755859375,1418.9000244140625,51228
2024-09-19,1385.492431640625,1398.550048828125,1415.550048828125,1382.050048828125,1403.9000244140625,94807
2024-09-20,1374.248291015625,1387.199951171875,1412.0,1372.0,1400.0,168561
2024-09-23,1512.3963623046875,1526.6500244140625,1559.0,1392.0,1394.0,3636846
2024-09-24,1473.5623779296875,1487.449951171875,1534.8499755859375,1483.0,1532.0,563248
2024-09-25,1445.67529296875,1459.300048828125,1530.0,1455.0,1487.0,248537
2024-09-26,1445.328369140625,1458.949951171875,1465.550048828125,1422.300048828125,1464.25,201991
2024-09-27,1429.8741455078125,1443.3499755859375,1463.699951171875,1440.5,1458.0999755859375,185789
2024-09-30,1399.3121337890625,1412.5,1449.1500244140625,1404.0999755859375,1440.0,242644
2024-10-01,1406.940185546875,1420.199951171875,1445.0,1410.949951171875,1423.9000244140625,182323
2024-10-03,1367.9576416015625,1380.8499755859375,1406.300048828125,1365.0,1401.0999755859375,188069
2024-10-04,1352.404296875,1365.1500244140625,1386.949951171875,1336.949951171875,1384.0,181220
2024-10-07,1282.4635009765625,1294.550048828125,1374.4000244140625,1279.0,1368.550048828125,342690
2024-10-08,1321.446044921875,1333.9000244140625,1351.0999755859375,1267.199951171875,1305.0,465274
2024-10-09,1282.958740234375,1295.050048828125,1354.9000244140625,1285.0,1350.0,305576
2024-10-10,1288.0111083984375,1300.1500244140625,1319.5,1291.0,1310.0,173681
2024-10-11,1286.02978515625,1298.1500244140625,1311.0,1288.0,1310.199951171875,144824
2024-10-14,1295.441162109375,1307.6500244140625,1317.0,1299.0,1299.0,115251
2024-10-15,1333.0863037109375,1345.6500244140625,1350.0,1295.3499755859375,1311.0,315241
2024-10-16,1329.9656982421875,1342.5,1360.5999755859375,1331.949951171875,1345.550048828125,339541
2024-10-17,1301.137451171875,1313.4000244140625,1345.949951171875,1310.0,1344.5,126441
2024-10-18,1311.3907470703125,1323.75,1328.6500244140625,1287.5,1313.4000244140625,87628
2024-10-21,1273.943603515625,1285.949951171875,1333.050048828125,1280.0,1323.75,80458
2024-10-22,1254.724853515625,1266.550048828125,1290.4000244140625,1252.5,1289.5,117532
2024-10-23,1262.6995849609375,1274.5999755859375,1284.949951171875,1225.1500244140625,1260.0,122216
2024-10-24,1248.6322021484375,1260.4000244140625,1292.449951171875,1249.800048828125,1269.949951171875,62384
2024-10-25,1178.4437255859375,1189.550048828125,1269.449951171875,1174.550048828125,1265.0,248536
2024-10-28,1198.405517578125,1209.699951171875,1225.0,1179.25,1195.0,116953
2024-10-29,1201.724365234375,1213.050048828125,1216.6500244140625,1195.550048828125,1214.0,55679
2024-10-30,1185.9232177734375,1197.0999755859375,1235.0,1191.0999755859375,1225.5,167713
2024-10-31,1212.0767822265625,1223.5,1257.75,1194.050048828125,1220.0,564404
2024-11-01,1233.9703369140625,1245.5999755859375,1256.5,1237.1500244140625,1239.9000244140625,33680
2024-11-04,1189.341064453125,1200.550048828125,1264.9000244140625,1196.449951171875,1264.9000244140625,158608
2024-11-05,1195.7803955078125,1207.050048828125,1235.949951171875,1195.550048828125,1204.0,123663
2024-11-06,1227.5311279296875,1239.0999755859375,1249.0,1210.5,1220.0,149679
2024-11-07,1227.4320068359375,1239.0,1269.199951171875,1232.0,1248.0,149541
2024-11-08,1201.328125,1212.6500244140625,1245.25,1205.0,1242.0,81267
2024-11-11,1193.3037109375,1204.550048828125,1218.0,1189.0,1213.0,66539
2024-11-12,1133.3685302734375,1144.050048828125,1224.9000244140625,1103.1500244140625,1210.0,254973
2024-11-13,1126.186279296875,1136.800048828125,1159.1500244140625,1122.0,1144.050048828125,103620
2024-11-14,1126.7310791015625,1137.3499755859375,1155.949951171875,1105.050048828125,1131.449951171875,194632
2024-11-18,1110.0880126953125,1120.550048828125,1170.0,1108.199951171875,1140.6500244140625,102931
2024-11-19,1107.611328125,1118.050048828125,1138.9000244140625,1111.25,1120.5,70574
2024-11-21,1087.253173828125,1097.5,1128.0,1086.050048828125,1128.0,87754
2024-11-22,1106.323486328125,1116.75,1131.9000244140625,1086.449951171875,1099.0,134971
2024-11-25,1127.0777587890625,1137.699951171875,1152.0,1130.5,1150.0,70294
2024-11-26,1110.7813720703125,1121.25,1149.8499755859375,1109.0,1138.5,90138
2024-11-27,1129.60400390625,1140.25,1145.9000244140625,1108.6500244140625,1124.550048828125,118848
2024-11-28,1132.7740478515625,1143.449951171875,1164.6500244140625,1135.050048828125,1139.75,98932
2024-11-29,1139.1143798828125,1149.8499755859375,1175.800048828125,1130.0,1143.449951171875,196061
2024-12-02,1140.699462890625,1151.449951171875,1161.0,1133.5999755859375,1153.1500244140625,71390
2024-12-03,1139.9564208984375,1150.699951171875,1183.949951171875,1148.0,1159.4000244140625,317922
2024-12-04,1214.05810546875,1225.5,1243.9000244140625,1156.1500244140625,1159.25,1204159
2024-12-05,1290.93359375,1303.0999755859375,1328.949951171875,1201.550048828125,1214.699951171875,2073477
2024-12-06,1318.5234375,1330.949951171875,1342.75,1280.949951171875,1303.0999755859375,625476
2024-12-09,1312.2327880859375,1324.5999755859375,1330.75,1308.199951171875,1330.0,212996
2024-12-10,1292.4691162109375,1304.6500244140625,1321.800048828125,1301.0,1320.0,150414
2024-12-11,1292.716796875,1304.9000244140625,1329.699951171875,1300.0,1320.0,148188
2024-12-12,1278.99609375,1291.050048828125,1314.550048828125,1279.8499755859375,1310.300048828125,129424
2024-12-13,1258.4892578125,1270.3499755859375,1290.5999755859375,1257.300048828125,1275.5,120227
2024-12-16,1241.0040283203125,1252.699951171875,1289.949951171875,1236.0,1281.949951171875,243457
2024-12-17,1201.9720458984375,1213.300048828125,1264.199951171875,1205.0,1262.800048828125,212083
2024-12-18,1202.863525390625,1214.199951171875,1237.0,1202.3499755859375,1228.0,183717
2024-12-19,1178.3941650390625,1189.5,1213.0,1182.1500244140625,1209.050048828125,121247
2024-12-20,1147.138671875,1157.949951171875,1205.949951171875,1142.0,1180.0,173413
2024-12-23,1141.2939453125,1152.050048828125,1167.550048828125,1131.5,1164.0999755859375,135008
2024-12-24,1258.24169921875,1270.0999755859375,1294.0,1140.4000244140625,1150.0999755859375,4560708
2024-12-26,1189.142822265625,1200.3499755859375,1243.050048828125,1190.050048828125,1243.050048828125,834481
2024-12-27,1183.59521484375,1194.75,1220.5999755859375,1181.6500244140625,1200.3499755859375,528674
2024-12-30,1141.591064453125,1152.3499755859375,1202.25,1146.0,1199.6500244140625,294298
2024-12-31,1170.9642333984375,1182.0,1203.0,1136.0,1158.199951171875,495817
2025-01-01,1157.14453125,1168.050048828125,1180.9000244140625,1158.199951171875,1178.550048828125,70412
2025-01-02,1166.1099853515625,1177.0999755859375,1189.9000244140625,1168.050048828125,1168.5,109771
2025-01-03,1143.5723876953125,1154.3499755859375,1176.5999755859375,1151.0,1175.0999755859375,103173
2025-01-06,1094.831787109375,1105.1500244140625,1157.4000244140625,1101.1500244140625,1154.3499755859375,147692
2025-01-07,1109.84033203125,1120.300048828125,1125.300048828125,1099.800048828125,1108.25,98355
2025-01-08,1085.7672119140625,1096.0,1129.199951171875,1080.5999755859375,1128.0,167569
2025-01-09,1075.8109130859375,1085.949951171875,1109.5999755859375,1081.050048828125,1095.949951171875,75831
2025-01-10,1029.348876953125,1039.050048828125,1091.25,1036.0,1088.050048828125,126181
2025-01-13,981.20263671875,990.4500122070312,1032.4000244140625,986.0,1014.0499877929688,187454
2025-01-14,1002.8486328125,1012.2999877929688,1019.75,986.75,990.4500122070312,157496
2025-01-15,998.6878051757812,1008.0999755859375,1029.9000244140625,1001.75,1020.0,183775
2025-01-16,1021.3740234375,1031.0,1056.449951171875,1020.7000122070312,1024.9000244140625,218123
2025-01-17,1018.5010986328125,1028.0999755859375,1083.0,1021.0,1030.0,553173
2025-01-20,1021.324462890625,1030.949951171875,1042.0,1021.2999877929688,1028.0999755859375,102486
2025-01-21,1010.9225463867188,1020.4500122070312,1041.800048828125,1012.5999755859375,1034.9000244140625,100886
2025-01-22,997.3999633789062,1006.7999877929688,1028.0999755859375,988.5999755859375,1027.0,108086
2025-01-23,1005.6224365234375,1015.0999755859375,1039.25,998.7000122070312,1008.7000122070312,160821
2025-01-24,987.0971069335938,996.4000244140625,1024.75,988.0499877929688,1019.2999877929688,167855
2025-01-27,1003.8887939453125,1013.3499755859375,1030.0,961.6500244140625,976.0,274035
2025-01-28,965.0052490234375,974.0999755859375,1012.9000244140625,967.9500122070312,1012.0999755859375,268468
2025-01-29,975.1595458984375,984.3499755859375,998.7000122070312,967.2999877929688,976.9000244140625,103404
2025-01-30,993.3382568359375,1002.7000122070312,1008.8499755859375,984.1500244140625,987.0,116793
2025-01-31,992.1494750976562,1001.5,1006.4500122070312,988.7999877929688,998.0499877929688,74779
2025-02-01,989.6727905273438,999.0,1026.0,990.0,1006.9500122070312,84022
2025-02-03,991.2083129882812,1000.5499877929688,1010.2000122070312,981.2999877929688,999.0,108717
2025-02-04,980.9549560546875,990.2000122070312,1001.25,980.0,993.0,108255
2025-02-05,977.4381103515625,986.6500244140625,1004.2999877929688,983.0,990.25,117939
2025-02-06,974.0698852539062,983.25,990.3499755859375,965.0,990.0499877929688,131913
2025-02-07,976.5960083007812,985.7999877929688,991.0,968.2000122070312,990.0,98835
2025-02-10,959.3585205078125,968.4000244140625,988.0,963.5,988.0,73401
2025-02-11,907.79443359375,916.3499755859375,968.0,909.9000244140625,968.0,237220
2025-02-12,875.0530395507812,883.2999877929688,924.0,874.5,916.0,300580
2025-02-13,989.2269897460938,998.5499877929688,1059.949951171875,865.0499877929688,886.0,7843749
2025-02-14,925.7254638671875,934.4500122070312,990.0499877929688,910.2000122070312,990.0499877929688,2660327
2025-02-17,903.7327270507812,912.25,932.0,885.0499877929688,910.0,1077901
2025-02-18,888.1298217773438,896.5,928.7999877929688,876.1500244140625,924.0,349505
2025-02-19,919.9300537109375,928.5999755859375,938.7999877929688,875.5499877929688,890.0,463878
2025-02-20,921.564697265625,930.25,936.8499755859375,911.0,925.0,292040
2025-02-21,906.4075317382812,914.9500122070312,952.6500244140625,911.5499877929688,930.25,225086
2025-02-24,893.677490234375,902.0999755859375,919.0,895.1500244140625,914.8499755859375,128056
2025-02-25,887.3372802734375,895.7000122070312,918.9000244140625,887.0999755859375,902.0999755859375,134976
2025-02-27,831.7610473632812,839.5999755859375,876.7000122070312,832.0,874.7000122070312,895844
2025-02-28,809.2234497070312,816.8499755859375,843.2000122070312,810.0999755859375,830.0,458591
2025-03-03,794.9083862304688,802.4000244140625,839.3499755859375,789.0,825.2000122070312,354885
2025-03-04,807.3411865234375,814.9500122070312,831.5,789.0,789.0,283293
2025-03-05,820.6656494140625,828.4000244140625,833.9000244140625,815.0,815.0,232923
2025-03-06,833.4946899414062,841.3499755859375,851.0,831.0,834.5999755859375,174495
2025-03-07,826.8572998046875,834.6500244140625,848.7999877929688,830.75,841.0499877929688,141998
2025-03-10,801.7439575195312,809.2999877929688,849.0,805.1500244140625,843.0,205923
2025-03-11,793.5214233398438,801.0,808.7000122070312,791.8499755859375,805.0,168551
2025-03-12,789.3606567382812,796.7999877929688,812.0,794.5,804.4500122070312,148300
2025-03-13,790.1036376953125,797.5499877929688,808.7000122070312,792.0,802.6500244140625,224529
2025-03-17,777.8194580078125,785.1500244140625,805.4500122070312,780.0,793.2000122070312,216524
2025-03-18,777.8194580078125,785.1500244140625,785.1500244140625,785.1500244140625,785.1500244140625,0
2025-03-19,860.3416748046875,868.4500122070312,878.2000122070312,852.3499755859375,861.0499877929688,570206
2025-03-20,821.5571899414062,829.2999877929688,874.6500244140625,826.25,855.0,852780
2025-03-21,831.1666259765625,839.0,847.0999755859375,819.0499877929688,833.0,489987
2025-03-24,930.2825317382812,939.0499877929688,971.25,843.0,843.0,17918193
2025-03-25,921.118896484375,929.7999877929688,988.0,902.2999877929688,945.0,8160371
2025-03-26,887.2877807617188,895.6500244140625,932.8499755859375,890.0999755859375,929.0,1526431
2025-03-27,886.4951782226562,894.8499755859375,921.75,883.6500244140625,897.0,1059484
2025-03-28,904.8224487304688,913.3499755859375,920.0,885.0,901.5,637302
2025-04-01,878.272705078125,886.5499877929688,918.9500122070312,878.5,913.2999877929688,287635
2025-04-02,897.4915771484375,905.9500122070312,914.7999877929688,876.7000122070312,886.5999755859375,396533
2025-04-03,903.88134765625,912.4000244140625,917.5999755859375,889.0,894.0,285051
2025-04-04,870.1492309570312,878.3499755859375,912.9500122070312,864.5499877929688,912.4000244140625,306318
