date_,adj close_ccl.ns,close_ccl.ns,high_ccl.ns,low_ccl.ns,open_ccl.ns,volume_ccl.ns
2024-03-15,576.4148559570312,581.3499755859375,589.9000244140625,571.0,589.4500122070312,142168
2024-03-18,574.6301879882812,579.5499877929688,594.4500122070312,572.5999755859375,584.8499755859375,225373
2024-03-19,562.6824340820312,567.5,585.0,563.0999755859375,583.75,168163
2024-03-20,568.7306518554688,573.5999755859375,576.0,559.5499877929688,567.7000122070312,108400
2024-03-21,591.2379760742188,596.2999877929688,603.25,571.0,575.0,141016
2024-03-22,599.4674682617188,604.5999755859375,611.0,590.0499877929688,599.2999877929688,110616
2024-03-26,585.3385009765625,590.3499755859375,602.75,585.5999755859375,595.9500122070312,102254
2024-03-27,583.4050903320312,588.4000244140625,593.0,586.2999877929688,591.8499755859375,79641
2024-03-28,581.3228759765625,586.2999877929688,591.2999877929688,582.0,589.9500122070312,115635
2024-04-01,583.0084228515625,588.0,593.1500244140625,582.5499877929688,582.5499877929688,124182
2024-04-02,583.7520751953125,588.75,599.9500122070312,585.0999755859375,585.0999755859375,202174
2024-04-03,586.4291381835938,591.4500122070312,602.7999877929688,588.75,588.75,199975
2024-04-04,585.3880615234375,590.4000244140625,604.8499755859375,588.0,595.0,150169
2024-04-05,575.0267944335938,579.9500122070312,597.0499877929688,578.0,593.0,372283
2024-04-08,570.7633056640625,575.6500244140625,588.7999877929688,572.25,582.75,191865
2024-04-09,569.1273193359375,574.0,585.9500122070312,566.0,580.0,409549
2024-04-10,583.9008178710938,588.9000244140625,592.0,578.9500122070312,579.0,168234
2024-04-12,574.3822631835938,579.2999877929688,592.0,575.5,590.0,77586
2024-04-15,571.5565185546875,576.4500122070312,579.8499755859375,567.3499755859375,576.9000244140625,95368
2024-04-16,567.144287109375,572.0,580.0,571.0,576.4500122070312,86070
2024-04-18,564.3184814453125,569.1500244140625,579.0,565.0,575.0,150867
2024-04-19,566.2518920898438,571.0999755859375,577.0,564.5,569.1500244140625,50937
2024-04-22,561.0464477539062,565.8499755859375,578.8499755859375,565.0,574.0,159273
2024-04-23,580.3313598632812,585.2999877929688,587.7000122070312,566.7999877929688,567.9000244140625,155885
2024-04-24,576.1669921875,581.0999755859375,592.7000122070312,577.0499877929688,583.4000244140625,125872
2024-04-25,579.0919189453125,584.0499877929688,586.9500122070312,575.0,583.0,100394
2024-04-26,575.9191284179688,580.8499755859375,586.7999877929688,578.9500122070312,585.0,96201
2024-04-29,585.9829711914062,591.0,596.0,579.0,585.75,294651
2024-04-30,586.5283203125,591.5499877929688,597.2000122070312,584.25,589.9500122070312,148934
2024-05-02,578.8936157226562,583.8499755859375,594.5,582.0499877929688,594.5,67035
2024-05-03,582.8596801757812,587.8499755859375,595.7000122070312,572.0,586.75,136840
2024-05-06,579.5381469726562,584.5,587.1500244140625,574.8499755859375,586.9500122070312,116465
2024-05-07,573.787353515625,578.7000122070312,590.0999755859375,575.4500122070312,581.5,125702
2024-05-08,574.531005859375,579.4500122070312,582.0,573.4000244140625,579.0,46354
2024-05-09,571.9530639648438,576.8499755859375,582.5,572.4000244140625,582.3499755859375,73398
2024-05-10,571.1598510742188,576.0499877929688,583.0,573.2999877929688,577.3499755859375,42404
2024-05-13,567.8878784179688,572.75,579.5499877929688,556.6500244140625,573.0,204935
2024-05-14,558.6173095703125,563.4000244140625,580.0,559.0,572.75,178113
2024-05-15,554.7503662109375,559.5,570.0,557.0,564.9000244140625,517415
2024-05-16,561.5421752929688,566.3499755859375,570.7000122070312,559.5,559.5,75051
2024-05-17,562.3850708007812,567.2000122070312,572.9500122070312,564.0999755859375,568.7000122070312,90958
2024-05-21,549.1483154296875,553.8499755859375,571.0,552.0,568.9500122070312,197928
2024-05-22,560.3027954101562,565.0999755859375,567.0,551.5999755859375,556.6500244140625,142364
2024-05-23,560.8482055664062,565.6500244140625,571.0,561.2000122070312,566.0999755859375,439892
2024-05-24,567.2433471679688,572.0999755859375,576.0,562.1500244140625,564.9500122070312,491549
2024-05-27,592.824462890625,597.9000244140625,604.6500244140625,574.9500122070312,575.0,854676
2024-05-28,587.7676391601562,592.7999877929688,600.9000244140625,586.2000122070312,597.9000244140625,173530
2024-05-29,581.5211791992188,586.5,592.4500122070312,580.5999755859375,590.0,86787
2024-05-30,577.3072509765625,582.25,590.0,576.0999755859375,585.0,55148
2024-05-31,567.9375,572.7999877929688,583.7000122070312,564.0999755859375,580.7000122070312,106989
2024-06-03,573.5890502929688,578.5,588.9500122070312,570.0499877929688,585.0,207248
2024-06-04,568.3341064453125,573.2000122070312,582.9500122070312,559.5,578.5,202632
2024-06-05,573.3907470703125,578.2999877929688,586.0,562.0,575.0,96064
2024-06-06,570.267578125,575.1500244140625,584.0,567.5,581.0,228618
2024-06-07,597.6827392578125,602.7999877929688,618.0,576.0,576.0,467558
2024-06-10,593.5184326171875,598.5999755859375,612.0,595.4000244140625,604.0,220200
2024-06-11,599.0213623046875,604.1500244140625,609.0,592.8499755859375,603.4500122070312,209975
2024-06-12,598.5751953125,603.7000122070312,616.0999755859375,599.8499755859375,606.75,563797
2024-06-13,602.9873657226562,608.1500244140625,613.7000122070312,599.0,603.7000122070312,536993
2024-06-14,601.2522583007812,606.4000244140625,615.9500122070312,602.3499755859375,609.9500122070312,260778
2024-06-18,609.927978515625,615.1500244140625,622.5999755859375,607.5999755859375,609.4500122070312,374795
2024-06-19,597.980224609375,603.0999755859375,624.0,601.25,619.9000244140625,275050
2024-06-20,603.8797607421875,609.0499877929688,612.9000244140625,603.2000122070312,603.2000122070312,143236
2024-06-21,595.40234375,600.5,617.6500244140625,590.0,610.0,261916
2024-06-24,589.651611328125,594.7000122070312,603.0,593.0,601.0,81709
2024-06-25,590.4943237304688,595.5499877929688,603.0,593.0,599.9500122070312,82601
2024-06-26,583.6033325195312,588.5999755859375,598.25,587.0,590.1500244140625,95112
2024-06-27,578.447509765625,583.4000244140625,595.2000122070312,580.0,593.0,342476
2024-06-28,586.0325317382812,591.0499877929688,594.5999755859375,584.5999755859375,586.5,94982
2024-07-01,588.4617919921875,593.5,598.2999877929688,590.0,596.9000244140625,121797
2024-07-02,588.907958984375,593.9500122070312,603.25,586.0,600.9500122070312,316613
2024-07-03,583.7520751953125,588.75,599.9000244140625,587.7000122070312,593.9500122070312,90286
2024-07-04,583.9008178710938,588.9000244140625,595.4500122070312,587.4500122070312,595.4500122070312,129473
2024-07-05,583.8016357421875,588.7999877929688,593.7999877929688,585.0,588.0,114521
2024-07-08,582.6614379882812,587.6500244140625,596.5499877929688,585.2000122070312,595.4000244140625,69328
2024-07-09,596.492919921875,601.5999755859375,609.9000244140625,586.5999755859375,589.9000244140625,672494
2024-07-10,590.7421875,595.7999877929688,613.6500244140625,585.5999755859375,604.7999877929688,493313
2024-07-11,602.5411987304688,607.7000122070312,614.9500122070312,595.0999755859375,598.0,660102
2024-07-12,603.2352294921875,608.4000244140625,615.0,600.0,607.2999877929688,247014
2024-07-15,596.492919921875,601.5999755859375,614.0,598.5,609.8499755859375,97644
2024-07-16,590.5438842773438,595.5999755859375,604.2999877929688,592.5999755859375,604.2999877929688,88980
2024-07-18,600.2607421875,605.4000244140625,610.0,591.5,595.5999755859375,244293
2024-07-19,585.5863647460938,590.5999755859375,608.5999755859375,588.0499877929688,608.0,155171
2024-07-22,587.7676391601562,592.7999877929688,595.75,583.2999877929688,586.0,81281
2024-07-23,597.83154296875,602.9500122070312,605.0,590.7000122070312,596.7000122070312,124936
2024-07-24,597.038330078125,602.1500244140625,608.4000244140625,601.0,605.9000244140625,145639
2024-07-25,608.986083984375,614.2000122070312,627.9000244140625,595.4000244140625,601.2999877929688,649199
2024-07-26,612.1588745117188,617.4000244140625,622.4000244140625,611.2999877929688,611.2999877929688,165123
2024-07-29,609.0851440429688,614.2999877929688,628.0,611.0999755859375,617.4000244140625,194658
2024-07-30,609.7296752929688,614.9500122070312,619.7000122070312,613.0,617.5,84952
2024-07-31,669.2698974609375,675.0,688.3499755859375,614.9500122070312,614.9500122070312,3913889
2024-08-01,651.2739868164062,656.8499755859375,673.7999877929688,642.5999755859375,671.0,623665
2024-08-02,644.1846923828125,649.7000122070312,661.5,645.0999755859375,650.0,188391
2024-08-05,626.3870849609375,631.75,645.25,622.0499877929688,640.2000122070312,269566
2024-08-06,628.1717529296875,633.5499877929688,648.0,630.25,631.5,155437
2024-08-07,645.9198608398438,651.4500122070312,657.5999755859375,628.1500244140625,638.0999755859375,231734
2024-08-08,656.2811279296875,661.9000244140625,692.0,658.0999755859375,670.0,1605590
2024-08-09,654.2484741210938,659.8499755859375,672.2000122070312,656.0,665.0,256906
2024-08-12,649.0430297851562,654.5999755859375,665.4500122070312,648.9500122070312,658.0999755859375,124609
2024-08-13,654.5459594726562,660.1500244140625,672.0,647.75,654.5999755859375,194582
2024-08-14,658.5120239257812,664.1500244140625,667.0499877929688,654.0,663.5,100648
2024-08-16,677.8464965820312,683.6500244140625,698.0,666.0,666.0,811262
2024-08-19,700.7008056640625,706.7000122070312,714.7000122070312,687.0999755859375,692.9500122070312,541155
2024-08-20,704.2702026367188,710.2999877929688,721.1500244140625,697.0499877929688,711.0,280673
2024-08-21,704.2206420898438,710.25,716.9500122070312,707.2000122070312,710.2999877929688,144602
2024-08-22,709.6739501953125,715.75,718.4000244140625,707.0,712.0,135702
2024-08-23,705.9061889648438,711.9500122070312,717.5499877929688,704.0,713.75,88421
2024-08-26,700.3536987304688,706.3499755859375,728.9500122070312,702.25,728.9500122070312,126694
2024-08-27,711.1612548828125,717.25,726.9500122070312,701.2999877929688,709.0,140009
2024-08-28,710.86376953125,716.9500122070312,722.0,704.0,717.25,148118
2024-08-29,713.6400146484375,719.75,723.0,707.4000244140625,716.9500122070312,110338
2024-08-30,714.185302734375,720.2999877929688,737.5,710.5,715.0,252886
2024-09-02,721.373779296875,727.5499877929688,735.0,713.6500244140625,720.0,176017
2024-09-03,715.5734252929688,721.7000122070312,733.5,717.7999877929688,732.0,83087
2024-09-04,824.9371337890625,832.0,855.0,720.0,720.0,9215550
2024-09-05,776.5513916015625,783.2000122070312,822.7999877929688,777.0,810.0,2086979
2024-09-06,753.1517333984375,759.5999755859375,796.25,756.25,781.9000244140625,636725
2024-09-09,740.708251953125,747.0499877929688,767.2000122070312,743.2999877929688,761.8499755859375,400002
2024-09-10,759.150390625,765.6500244140625,774.0,745.2000122070312,752.5,484188
2024-09-11,742.9391479492188,749.2999877929688,771.0,743.3499755859375,769.0,194286
2024-09-12,732.3795776367188,738.6500244140625,760.5499877929688,734.0999755859375,756.7999877929688,241215
2024-09-13,725.3207397460938,729.5499877929688,741.9500122070312,725.5499877929688,737.0,294213
2024-09-16,710.1094360351562,714.25,753.0,710.0,735.0,843202
2024-09-17,726.5137939453125,730.75,735.0,710.6500244140625,712.0499877929688,333191
2024-09-18,743.6637573242188,748.0,753.9000244140625,729.0999755859375,737.9000244140625,663846
2024-09-19,751.6671142578125,756.0499877929688,760.0,732.0,753.9000244140625,369420
2024-09-20,753.0590209960938,757.4500122070312,766.7999877929688,748.1500244140625,759.7999877929688,183940
2024-09-23,734.5667724609375,738.8499755859375,766.0,734.0,765.9500122070312,229157
2024-09-24,719.9022827148438,724.0999755859375,741.9500122070312,721.5,739.0,304031
2024-09-25,712.1972045898438,716.3499755859375,724.2000122070312,713.3499755859375,716.3499755859375,110235
2024-09-26,710.3579711914062,714.5,718.0499877929688,710.0499877929688,718.0,86400
2024-09-27,694.5501098632812,698.5999755859375,718.2999877929688,696.3499755859375,718.2999877929688,129962
2024-09-30,699.9685668945312,704.0499877929688,708.9000244140625,695.2999877929688,698.0,132859
2024-10-01,692.1640625,696.2000122070312,704.25,693.6500244140625,704.25,88665
2024-10-03,672.8765258789062,676.7999877929688,695.0,673.25,693.2000122070312,202055
2024-10-04,662.63623046875,666.5,690.9000244140625,663.1500244140625,679.0,227036
2024-10-07,659.0073852539062,662.8499755859375,673.1500244140625,642.0499877929688,669.0499877929688,364503
2024-10-08,657.0687255859375,660.9000244140625,667.75,656.7999877929688,660.5499877929688,93372
2024-10-09,665.1217651367188,669.0,675.2999877929688,663.1500244140625,668.0,112608
2024-10-10,674.21875,678.1500244140625,687.4500122070312,668.1500244140625,669.0,181424
2024-10-11,668.2037353515625,672.0999755859375,679.8499755859375,667.0,679.8499755859375,67455
2024-10-14,659.2559204101562,663.0999755859375,674.7000122070312,656.5,673.8499755859375,111029
2024-10-15,649.1151123046875,652.9000244140625,669.0499877929688,649.5,668.0,182733
2024-10-16,668.6511840820312,672.5499877929688,685.2999877929688,648.5999755859375,656.2999877929688,178802
2024-10-17,656.4224853515625,660.25,676.9000244140625,655.4000244140625,676.9000244140625,135157
2024-10-18,642.8018798828125,646.5499877929688,655.5999755859375,644.0999755859375,655.5999755859375,93037
2024-10-21,640.0181274414062,643.75,652.0,636.5999755859375,652.0,121165
2024-10-22,628.6842041015625,632.3499755859375,642.9500122070312,618.0499877929688,639.3499755859375,167027
2024-10-23,624.2102661132812,627.8499755859375,641.3499755859375,616.6500244140625,625.0,181175
2024-10-24,639.123291015625,642.8499755859375,647.0499877929688,626.5,627.8499755859375,109636
2024-10-25,626.7455444335938,630.4000244140625,648.0,618.0,642.8499755859375,157514
2024-10-28,634.7488403320312,638.4500122070312,642.0,619.9000244140625,627.8499755859375,63992
2024-10-29,630.1257934570312,633.7999877929688,640.6500244140625,628.5,638.0,47462
2024-10-30,644.4920654296875,648.25,650.0,628.0,628.0,53805
2024-10-31,674.21875,678.1500244140625,683.2999877929688,645.0,645.0,333772
2024-11-01,676.50537109375,680.4500122070312,684.0,679.0,680.0,26498
2024-11-04,665.7680053710938,669.6500244140625,680.25,659.6500244140625,680.25,63853
2024-11-05,665.6188354492188,669.5,672.0,663.5999755859375,672.0,55956
2024-11-06,715.5775756835938,719.75,751.7000122070312,685.25,690.9500122070312,8473915
2024-11-07,697.3339233398438,701.4000244140625,719.75,697.25,714.2000122070312,531513
2024-11-08,687.690185546875,691.7000122070312,703.4500122070312,687.0,701.9500122070312,161099
2024-11-11,708.9163818359375,713.0499877929688,718.7000122070312,685.5499877929688,691.9000244140625,271821
2024-11-12,687.1930541992188,691.2000122070312,724.0,686.5499877929688,716.2999877929688,195853
2024-11-13,693.2576904296875,697.2999877929688,710.0,676.0,690.0,292882
2024-11-14,690.9710083007812,695.0,709.7000122070312,691.0499877929688,698.5499877929688,99297
2024-11-18,690.1756591796875,694.2000122070312,701.8499755859375,685.7999877929688,695.0,66373
2024-11-19,697.4830322265625,701.5499877929688,713.75,689.0999755859375,702.0,125125
2024-11-21,706.6296997070312,710.75,712.7999877929688,690.7999877929688,701.5499877929688,97835
2024-11-22,736.2569580078125,740.5499877929688,760.0,714.1500244140625,714.5,1007885
2024-11-25,743.3158569335938,747.6500244140625,768.7999877929688,736.25,765.0,273092
2024-11-26,749.2312622070312,753.5999755859375,759.9000244140625,742.0,756.0,196787
2024-11-27,788.6514892578125,793.25,798.0,745.0999755859375,753.6500244140625,725193
2024-11-28,784.1775512695312,788.75,827.2999877929688,782.5,810.0999755859375,642290
2024-11-29,786.8618774414062,791.4500122070312,799.0,772.2999877929688,789.7999877929688,146602
2024-12-02,788.3035278320312,792.9000244140625,799.9500122070312,783.5499877929688,795.5499877929688,134915
2024-12-03,798.19580078125,802.8499755859375,810.0,792.5999755859375,793.5999755859375,188630
2024-12-04,794.716064453125,799.3499755859375,809.0,793.0499877929688,803.25,86615
2024-12-05,792.3796997070312,797.0,809.0,793.0,802.9500122070312,93966
2024-12-06,784.6746215820312,789.25,806.7000122070312,783.5499877929688,801.9500122070312,112995
2024-12-09,781.5429077148438,786.0999755859375,796.0,772.0,790.6500244140625,146107
2024-12-10,811.418701171875,816.1500244140625,844.3499755859375,782.1500244140625,786.0999755859375,684161
2024-12-11,787.6075439453125,792.2000122070312,828.7999877929688,789.0499877929688,821.0,388678
2024-12-12,771.0540771484375,775.5499877929688,797.0,774.2000122070312,790.0,171851
2024-12-13,765.7847900390625,770.25,784.0,762.0499877929688,784.0,129444
2024-12-16,762.1559448242188,766.5999755859375,776.0,763.25,776.0,168569
2024-12-17,756.6878051757812,761.0999755859375,774.4500122070312,757.1500244140625,766.5999755859375,118627
2024-12-18,762.2056884765625,766.6500244140625,771.75,755.0999755859375,762.5499877929688,167212
2024-12-19,759.9189453125,764.3499755859375,781.2000122070312,756.0499877929688,766.0,218676
2024-12-20,741.1286010742188,745.4500122070312,771.9000244140625,741.2999877929688,765.0,132755
2024-12-23,737.0523071289062,741.3499755859375,754.9000244140625,737.0999755859375,754.0999755859375,93519
2024-12-24,736.0084228515625,740.2999877929688,746.5499877929688,734.0499877929688,741.3499755859375,81038
2024-12-26,732.3795776367188,736.6500244140625,748.9000244140625,720.5499877929688,745.0,125378
2024-12-27,728.8501586914062,733.0999755859375,735.9000244140625,728.7999877929688,734.5,25737
2024-12-30,731.9321899414062,736.2000122070312,747.25,726.5999755859375,726.5999755859375,126129
2024-12-31,737.8477172851562,742.1500244140625,749.5,722.0,736.2000122070312,167314
2025-01-01,725.0721435546875,729.2999877929688,746.0999755859375,726.3499755859375,741.0,69228
2025-01-02,726.3646240234375,730.5999755859375,733.5999755859375,720.0999755859375,727.0999755859375,94540
2025-01-03,722.3878173828125,726.5999755859375,734.7000122070312,726.0,730.0999755859375,474567
2025-01-06,694.4507446289062,698.5,734.9000244140625,693.5999755859375,734.9000244140625,110530
2025-01-07,702.056396484375,706.1500244140625,720.0,700.0999755859375,700.1500244140625,93287
2025-01-08,682.7688598632812,686.75,707.0,678.4000244140625,707.0,140212
2025-01-09,670.1424560546875,674.0499877929688,693.0999755859375,671.5499877929688,687.9500122070312,94755
2025-01-10,654.3346557617188,658.1500244140625,677.5999755859375,641.0499877929688,677.0,251103
2025-01-13,648.7174072265625,652.5,658.2999877929688,623.6500244140625,654.0,273134
2025-01-14,636.3892822265625,640.0999755859375,651.0,630.0499877929688,650.0,234032
2025-01-15,630.7223510742188,634.4000244140625,646.5999755859375,631.5499877929688,643.0499877929688,92129
2025-01-16,635.7927856445312,639.5,644.2999877929688,633.0,636.0,101324
2025-01-17,632.85986328125,636.5499877929688,644.7000122070312,620.0,639.0,190002
2025-01-20,629.628662109375,633.2999877929688,642.7999877929688,629.0,634.7999877929688,81814
2025-01-21,635.7927856445312,639.5,642.5499877929688,624.0499877929688,637.7000122070312,222141
2025-01-22,635.3950805664062,639.0999755859375,658.9000244140625,628.8499755859375,640.0,302787
2025-01-23,629.8772583007812,633.5499877929688,639.0,630.0999755859375,639.0,63572
2025-01-24,607.4580078125,611.0,636.8499755859375,607.0999755859375,633.0999755859375,135387
2025-01-27,598.0130615234375,601.5,606.0,592.25,605.0,149692
2025-01-28,595.9749755859375,599.4500122070312,607.7000122070312,586.0,591.7999877929688,96637
2025-01-29,620.7305908203125,624.3499755859375,629.5,599.9000244140625,599.9000244140625,109396
2025-01-30,606.4140625,609.9500122070312,619.9500122070312,600.0,612.0499877929688,152169
2025-01-31,618.095947265625,621.7000122070312,625.0,608.9500122070312,610.7999877929688,63016
2025-02-01,643.4481201171875,647.2000122070312,656.9500122070312,615.4500122070312,624.0,248869
2025-02-03,654.7322998046875,658.5499877929688,662.1500244140625,641.9500122070312,649.3499755859375,78266
2025-02-04,674.21875,678.1500244140625,688.4500122070312,660.3499755859375,660.3499755859375,595751
2025-02-05,676.6544799804688,680.5999755859375,689.9000244140625,676.6500244140625,682.8499755859375,263015
2025-02-06,645.6353759765625,649.4000244140625,668.9500122070312,645.0499877929688,660.0,499450
2025-02-07,650.556640625,654.3499755859375,669.9500122070312,646.0999755859375,657.0,256354
2025-02-10,635.544189453125,639.25,654.4500122070312,616.2000122070312,650.0,211564
2025-02-11,605.1216430664062,608.6500244140625,689.0,590.0,689.0,541534
2025-02-12,604.0279541015625,607.5499877929688,617.9000244140625,589.2000122070312,596.0999755859375,146001
2025-02-13,592.544921875,596.0,608.2000122070312,592.4000244140625,603.0,60007
2025-02-14,594.9310302734375,598.4000244140625,612.0,579.0499877929688,596.0,96997
2025-02-17,590.9542236328125,594.4000244140625,601.9500122070312,578.2999877929688,591.7999877929688,72221
2025-02-18,591.0536499023438,594.5,602.4000244140625,588.0,588.0,61643
2025-02-19,597.4165649414062,600.9000244140625,611.5999755859375,590.0499877929688,594.5,90937
2025-02-20,597.3170776367188,600.7999877929688,605.0,589.0,589.0,72412
2025-02-21,596.173828125,599.6500244140625,604.0,595.4500122070312,603.8499755859375,225322
2025-02-24,585.6849365234375,589.0999755859375,599.5999755859375,585.5,594.6500244140625,68539
2025-02-25,586.9774169921875,590.4000244140625,599.75,582.0,587.0,319626
2025-02-27,576.786865234375,580.1500244140625,597.0499877929688,577.3499755859375,597.0499877929688,63986
2025-02-28,576.8365478515625,580.2000122070312,589.6500244140625,566.1500244140625,575.9000244140625,247260
2025-03-03,574.84814453125,578.2000122070312,589.9500122070312,568.0,582.0,115640
2025-03-04,581.6087036132812,585.0,592.0,567.9500122070312,572.4000244140625,145109
2025-03-05,579.96826171875,583.3499755859375,597.5,577.4000244140625,577.4000244140625,140107
2025-03-06,579.3717651367188,582.75,597.0,577.2999877929688,588.9500122070312,147496
2025-03-07,595.2789916992188,598.75,609.0,578.0499877929688,579.75,280091
2025-03-10,584.491943359375,587.9000244140625,600.0,575.0,598.75,224543
2025-03-11,569.578857421875,572.9000244140625,582.4000244140625,571.2999877929688,580.0,535792
2025-03-12,562.917724609375,566.2000122070312,583.2000122070312,565.0,579.75,87414
2025-03-13,567.0933837890625,570.4000244140625,576.8499755859375,559.75,566.2000122070312,129436
2025-03-17,551.583740234375,554.7999877929688,571.7000122070312,545.6500244140625,570.4000244140625,282710
2025-03-18,551.583740234375,554.7999877929688,554.7999877929688,554.7999877929688,554.7999877929688,0
2025-03-19,550.7387084960938,553.9500122070312,562.9500122070312,552.2000122070312,562.9500122070312,143885
2025-03-20,563.3153686523438,566.5999755859375,572.4000244140625,553.0,556.0499877929688,263125
2025-03-21,589.860595703125,593.2999877929688,598.0,564.7999877929688,568.7999877929688,376249
2025-03-24,578.7752685546875,582.1500244140625,599.9000244140625,580.0,599.8499755859375,139568
2025-03-25,571.9152221679688,575.25,592.7000122070312,570.2000122070312,584.9000244140625,121025
2025-03-26,550.0427856445312,553.25,579.5,551.0,576.0,165213
2025-03-27,557.3004150390625,560.5499877929688,568.75,552.0,552.0,144171
2025-03-28,551.7825927734375,555.0,568.0499877929688,552.2999877929688,560.5499877929688,99256
2025-04-01,559.189453125,562.4500122070312,565.3499755859375,554.6500244140625,555.0,69559
2025-04-02,567.6898803710938,571.0,575.75,552.7999877929688,560.0,133254
2025-04-03,565.7511596679688,569.0499877929688,574.9500122070312,559.8499755859375,571.0,67225
2025-04-04,547.60693359375,550.7999877929688,568.5499877929688,548.1500244140625,568.5499877929688,311175
2025-04-07,553.3236083984375,556.5499877929688,563.9000244140625,525.0,536.0,568490
2025-04-08,563.3153686523438,566.5999755859375,574.75,557.0999755859375,560.4000244140625,156076
2025-04-09,570.4736328125,573.7999877929688,576.0,553.5499877929688,564.9500122070312,112844
2025-04-11,595.626953125,599.0999755859375,627.0999755859375,576.0,589.0,987748
2025-04-15,610.6891479492188,614.25,616.0,600.7999877929688,604.0,127182
2025-04-16,620.8300170898438,624.4500122070312,626.5999755859375,610.0,614.25,106784
2025-04-17,609.9931640625,613.5499877929688,629.4500122070312,610.0999755859375,624.5,75595
2025-04-21,615.759521484375,619.3499755859375,624.0,609.0,619.9000244140625,95409
2025-04-22,635.2459716796875,638.9500122070312,641.4500122070312,614.5499877929688,619.3499755859375,162998
2025-04-23,634.1522827148438,637.8499755859375,650.0,628.5,638.0,89328
2025-04-24,631.169677734375,634.8499755859375,642.4500122070312,632.0,639.25,41079
2025-04-25,610.3411865234375,613.9000244140625,634.8499755859375,611.0,634.8499755859375,66848
2025-04-28,611.83251953125,615.4000244140625,622.1500244140625,610.2999877929688,614.0999755859375,51891
2025-04-29,610.2914428710938,613.8499755859375,631.0,612.0,616.2000122070312,74256
2025-04-30,588.071044921875,591.5,616.2999877929688,585.0499877929688,612.0,175630
2025-05-02,595.626953125,599.0999755859375,602.0,582.1500244140625,587.5499877929688,84766
