date_,adj close_cholahldng.ns,close_cholahldng.ns,high_cholahldng.ns,low_cholahldng.ns,open_cholahldng.ns,volume_cholahldng.ns
2024-03-06,1040.3629150390625,1041.449951171875,1049.0,1008.0,1046.0,53718
2024-03-07,1078.922607421875,1080.050048828125,1102.0,1031.0999755859375,1041.0,52311
2024-03-11,1094.50634765625,1095.6500244140625,1102.0,1080.1500244140625,1093.199951171875,163326
2024-03-12,1084.067138671875,1085.199951171875,1103.0,1067.0999755859375,1103.0,124931
2024-03-13,1048.254638671875,1049.3499755859375,1085.0,1012.0999755859375,1085.0,302011
2024-03-14,1030.07373046875,1031.1500244140625,1047.550048828125,1002.5499877929688,1030.1500244140625,246119
2024-03-15,1033.9195556640625,1035.0,1068.050048828125,1014.2000122070312,1029.1500244140625,239672
2024-03-18,1028.974853515625,1030.050048828125,1046.949951171875,1006.0499877929688,1046.949951171875,213659
2024-03-19,1011.04345703125,1012.0999755859375,1030.0,999.3499755859375,1030.0,178369
2024-03-20,999.4057006835938,1000.4500122070312,1034.0,989.0499877929688,1010.0999755859375,63140
2024-03-21,1049.703125,1050.800048828125,1053.0,1003.5,1010.0,69977
2024-03-22,1086.3148193359375,1087.449951171875,1098.0999755859375,1043.050048828125,1044.6500244140625,186103
2024-03-26,1083.4677734375,1084.5999755859375,1094.0,1058.699951171875,1083.3499755859375,66136
2024-03-27,1094.906005859375,1096.050048828125,1108.0,1071.9000244140625,1084.5999755859375,72256
2024-03-28,1110.33984375,1111.5,1123.0,1082.800048828125,1108.0,85097
2024-04-01,1140.957763671875,1142.1500244140625,1147.25,1115.25,1127.949951171875,81187
2024-04-02,1155.942138671875,1157.1500244140625,1197.4000244140625,1131.0,1155.0,189681
2024-04-03,1167.47998046875,1168.699951171875,1171.0,1145.199951171875,1150.0999755859375,35954
2024-04-04,1148.449951171875,1149.6500244140625,1185.0,1145.0,1179.0,87689
2024-04-05,1138.66015625,1139.8499755859375,1165.0,1134.050048828125,1138.0,44427
2024-04-08,1123.52587890625,1124.699951171875,1161.050048828125,1112.3499755859375,1139.8499755859375,43368
2024-04-09,1103.3470458984375,1104.5,1136.949951171875,1064.050048828125,1124.699951171875,130843
2024-04-10,1097.60302734375,1098.75,1114.4000244140625,1083.550048828125,1111.1500244140625,87444
2024-04-12,1074.2774658203125,1075.4000244140625,1125.0,1070.0999755859375,1098.0,425125
2024-04-15,1085.2159423828125,1086.3499755859375,1106.949951171875,1065.449951171875,1075.4000244140625,120003
2024-04-16,1069.1328125,1070.25,1112.6500244140625,1060.449951171875,1087.5,85692
2024-04-18,1061.191162109375,1062.300048828125,1102.0,1058.0999755859375,1061.0,80311
2024-04-19,1043.309814453125,1044.4000244140625,1072.0,1033.6500244140625,1071.949951171875,123471
2024-04-22,1057.5947265625,1058.699951171875,1079.5999755859375,1041.550048828125,1050.949951171875,67328
2024-04-23,1100.1004638671875,1101.25,1119.0,1052.050048828125,1071.050048828125,89633
2024-04-24,1099.7508544921875,1100.9000244140625,1128.699951171875,1091.800048828125,1114.550048828125,39464
2024-04-25,1092.7081298828125,1093.8499755859375,1112.550048828125,1082.0,1102.0,30974
2024-04-26,1083.717529296875,1084.8499755859375,1111.9000244140625,1080.75,1105.0,34060
2024-04-29,1094.955810546875,1096.0999755859375,1111.0,1078.5999755859375,1085.0,181053
2024-04-30,1075.676025390625,1076.800048828125,1132.050048828125,1071.0999755859375,1101.3499755859375,256277
2024-05-02,1141.85693359375,1143.050048828125,1150.699951171875,1083.050048828125,1083.699951171875,547087
2024-05-03,1143.5550537109375,1144.75,1164.949951171875,1140.1500244140625,1146.0,228419
2024-05-06,1122.12744140625,1123.300048828125,1151.949951171875,1112.0999755859375,1149.0,75855
2024-05-07,1098.5020751953125,1099.6500244140625,1140.0,1085.0,1140.0,95514
2024-05-08,1090.1610107421875,1091.300048828125,1111.8499755859375,1083.050048828125,1094.6500244140625,128624
2024-05-09,1085.0660400390625,1086.199951171875,1123.8499755859375,1072.199951171875,1096.0,78403
2024-05-10,1070.9808349609375,1072.0999755859375,1098.8499755859375,1061.5,1093.8499755859375,62987
2024-05-13,1075.5760498046875,1076.699951171875,1088.0,1040.0,1075.0,78499
2024-05-14,1067.3846435546875,1068.5,1089.0,1065.0,1079.949951171875,28892
2024-05-15,1075.2764892578125,1076.4000244140625,1090.050048828125,1068.0,1078.0,96017
2024-05-16,1115.7840576171875,1116.949951171875,1120.0,1077.0,1077.0,92112
2024-05-17,1122.9266357421875,1124.0999755859375,1135.0,1105.050048828125,1111.050048828125,45745
2024-05-21,1129.4197998046875,1130.5999755859375,1135.0,1100.4000244140625,1122.4000244140625,202194
2024-05-22,1123.925537109375,1125.0999755859375,1149.0,1118.9000244140625,1130.5999755859375,96583
2024-05-23,1116.1837158203125,1117.3499755859375,1130.0,1100.699951171875,1123.5999755859375,173088
2024-05-24,1117.432373046875,1118.5999755859375,1129.550048828125,1093.949951171875,1115.199951171875,117541
2024-05-27,1119.43017578125,1120.5999755859375,1145.800048828125,1101.8499755859375,1101.8499755859375,96822
2024-05-28,1119.23046875,1120.4000244140625,1171.1500244140625,1105.9000244140625,1123.5999755859375,187435
2024-05-29,1132.8662109375,1134.050048828125,1139.0,1101.699951171875,1107.699951171875,206881
2024-05-30,1095.7550048828125,1096.9000244140625,1139.0,1083.5999755859375,1139.0,99849
2024-05-31,1083.367919921875,1084.5,1098.0,1078.0,1091.6500244140625,116471
2024-06-03,1105.694580078125,1106.8499755859375,1116.4000244140625,1084.199951171875,1110.0,293178
2024-06-04,1094.106689453125,1095.25,1141.300048828125,1058.0,1122.449951171875,334059
2024-06-05,1129.9193115234375,1131.0999755859375,1150.0,1093.550048828125,1095.25,97592
2024-06-06,1157.4903564453125,1158.699951171875,1200.0,1133.050048828125,1133.0999755859375,169494
2024-06-07,1196.599609375,1197.8499755859375,1230.199951171875,1164.8499755859375,1172.25,292747
2024-06-10,1240.303955078125,1241.5999755859375,1266.75,1195.0,1218.4000244140625,485922
2024-06-11,1248.7451171875,1250.050048828125,1260.0,1226.449951171875,1246.050048828125,368227
2024-06-12,1242.6015625,1243.9000244140625,1270.0,1196.0999755859375,1250.050048828125,184204
2024-06-13,1273.1695556640625,1274.5,1286.0,1237.949951171875,1237.949951171875,417646
2024-06-14,1286.505615234375,1287.8499755859375,1300.0,1264.3499755859375,1274.5,436171
2024-06-18,1287.6044921875,1288.949951171875,1308.75,1277.4000244140625,1299.9000244140625,153405
2024-06-19,1289.4027099609375,1290.75,1315.0,1279.800048828125,1290.0,271569
2024-06-20,1285.456787109375,1286.800048828125,1310.0,1280.0999755859375,1297.800048828125,52206
2024-06-21,1279.21337890625,1280.550048828125,1297.949951171875,1270.0,1287.050048828125,83619
2024-06-24,1286.4058837890625,1287.75,1307.0,1273.0999755859375,1289.75,439631
2024-06-25,1296.8448486328125,1298.199951171875,1330.0,1290.4000244140625,1294.5,101198
2024-06-26,1286.4058837890625,1287.75,1313.25,1283.75,1298.550048828125,37855
2024-06-27,1284.9073486328125,1286.25,1313.75,1276.0,1290.5999755859375,52989
2024-06-28,1451.9827880859375,1453.5,1530.0,1289.0999755859375,1289.0999755859375,3078861
2024-07-01,1607.6201171875,1609.300048828125,1649.800048828125,1444.699951171875,1455.0,3609889
2024-07-02,1559.6702880859375,1561.300048828125,1594.949951171875,1547.5,1565.050048828125,1138004
2024-07-03,1465.6185302734375,1467.1500244140625,1555.800048828125,1462.199951171875,1555.050048828125,661538
2024-07-04,1453.9306640625,1455.449951171875,1499.9000244140625,1432.949951171875,1483.0,527517
2024-07-05,1456.0784912109375,1457.5999755859375,1486.5999755859375,1450.25,1466.5999755859375,169655
2024-07-08,1440.544677734375,1442.050048828125,1476.949951171875,1430.0,1458.949951171875,163785
2024-07-09,1444.4405517578125,1445.949951171875,1475.0,1431.25,1442.449951171875,807971
2024-07-10,1464.4697265625,1466.0,1610.0,1451.5,1463.300048828125,1283552
2024-07-11,1478.10546875,1479.6500244140625,1495.199951171875,1456.699951171875,1480.8499755859375,422539
2024-07-12,1464.4697265625,1466.0,1491.949951171875,1460.0,1479.6500244140625,928858
2024-07-15,1478.854736328125,1480.4000244140625,1505.0,1463.75,1469.199951171875,201583
2024-07-16,1488.4947509765625,1490.050048828125,1519.300048828125,1467.8499755859375,1480.800048828125,206723
2024-07-18,1493.2896728515625,1494.8499755859375,1518.1500244140625,1490.050048828125,1490.4000244140625,142662
2024-07-19,1488.7943115234375,1490.3499755859375,1512.050048828125,1466.050048828125,1495.0,402528
2024-07-22,1506.6756591796875,1508.25,1540.0,1473.8499755859375,1475.0,649794
2024-07-23,1501.381103515625,1502.949951171875,1541.0,1461.1500244140625,1508.449951171875,236217
2024-07-24,1494.28857421875,1495.8499755859375,1524.0,1491.0,1504.949951171875,74988
2024-07-25,1478.854736328125,1480.4000244140625,1506.75,1475.75,1480.050048828125,59384
2024-07-26,1522.658935546875,1524.25,1554.0999755859375,1480.4000244140625,1480.4000244140625,837230
2024-07-29,1518.86279296875,1520.449951171875,1575.0,1506.0999755859375,1525.0999755859375,466241
2024-07-30,1498.38427734375,1499.949951171875,1532.800048828125,1491.0,1520.949951171875,74683
2024-07-31,1516.0657958984375,1517.6500244140625,1531.0,1495.8499755859375,1509.9000244140625,236512
2024-08-01,1545.9345703125,1547.550048828125,1564.3499755859375,1517.75,1517.75,419357
2024-08-02,1537.0906982421875,1538.1500244140625,1574.6500244140625,1524.0,1552.6500244140625,157567
2024-08-05,1465.09033203125,1466.0999755859375,1537.5999755859375,1441.0,1537.5999755859375,638430
2024-08-06,1436.0103759765625,1437.0,1489.949951171875,1429.300048828125,1470.0,90021
2024-08-07,1468.587890625,1469.5999755859375,1481.3499755859375,1437.550048828125,1453.8499755859375,296908
2024-08-08,1476.832275390625,1477.8499755859375,1506.949951171875,1456.9000244140625,1474.8499755859375,106335
2024-08-09,1541.587646484375,1542.6500244140625,1625.0,1460.449951171875,1474.949951171875,574169
2024-08-12,1497.318115234375,1498.3499755859375,1540.25,1482.0,1539.8499755859375,130239
2024-08-13,1503.1141357421875,1504.1500244140625,1563.25,1488.75,1535.0999755859375,416101
2024-08-14,1568.419189453125,1569.5,1596.5999755859375,1511.949951171875,1518.5,869270
2024-08-16,1590.603759765625,1591.699951171875,1618.300048828125,1572.8499755859375,1572.8499755859375,391401
2024-08-19,1580.66064453125,1581.75,1615.0,1569.0,1615.0,194862
2024-08-20,1605.443603515625,1606.550048828125,1613.75,1574.300048828125,1596.949951171875,200943
2024-08-21,1650.162841796875,1651.300048828125,1685.300048828125,1582.9000244140625,1615.0,1369262
2024-08-22,1649.263427734375,1650.4000244140625,1670.0,1631.0,1651.9000244140625,357050
2024-08-23,1696.9805908203125,1698.1500244140625,1709.0,1634.4000244140625,1650.0,361114
2024-08-26,1688.1865234375,1689.3499755859375,1759.3499755859375,1675.199951171875,1718.0,301248
2024-08-27,1659.056640625,1660.199951171875,1695.0,1635.0,1691.1500244140625,345022
2024-08-28,1638.820556640625,1639.949951171875,1693.949951171875,1625.6500244140625,1679.0,1003604
2024-08-29,1648.214111328125,1649.3499755859375,1659.5999755859375,1621.050048828125,1648.0,276134
2024-08-30,1600.896728515625,1602.0,1673.0999755859375,1599.75,1649.9000244140625,206139
2024-09-02,1668.699951171875,1669.8499755859375,1688.0,1612.0,1612.0,235498
2024-09-03,1681.94091796875,1683.0999755859375,1710.0,1666.0,1671.0,286802
2024-09-04,1728.4588623046875,1729.6500244140625,1755.0,1635.0,1679.0,722768
2024-09-05,1820.3955078125,1821.6500244140625,1834.949951171875,1755.0,1755.0,857929
2024-09-06,1815.6488037109375,1816.9000244140625,1889.0,1795.800048828125,1819.800048828125,409217
2024-09-09,1804.9061279296875,1806.1500244140625,1840.0,1773.3499755859375,1809.949951171875,216438
2024-09-10,1828.9395751953125,1830.199951171875,1853.949951171875,1800.050048828125,1826.949951171875,167950
2024-09-11,1783.5709228515625,1784.800048828125,1817.5,1771.6500244140625,1817.5,81482
2024-09-12,1856.2208251953125,1857.5,1866.8499755859375,1783.5999755859375,1789.949951171875,483961
2024-09-13,1895.243896484375,1896.550048828125,1912.050048828125,1845.0,1864.949951171875,730672
2024-09-16,1921.4259033203125,1922.75,1943.5,1896.550048828125,1909.949951171875,444293
2024-09-17,1972.9404296875,1974.300048828125,1979.949951171875,1917.5,1925.0,371658
2024-09-18,1950.7056884765625,1952.050048828125,2017.0,1914.550048828125,1972.0,286233
2024-09-19,1937.564697265625,1938.9000244140625,1967.050048828125,1925.5,1961.3499755859375,150744
2024-09-20,2024.1051025390625,2025.5,2075.0,1926.949951171875,1938.9000244140625,360746
2024-09-23,2019.9578857421875,2021.3499755859375,2099.0,2012.0,2025.5,137732
2024-09-24,2022.4063720703125,2023.800048828125,2031.949951171875,2000.0,2021.3499755859375,85147
2024-09-25,2023.855224609375,2025.25,2095.0,2009.050048828125,2016.050048828125,182794
2024-09-26,2077.918212890625,2079.35009765625,2122.800048828125,2010.5,2050.0,566852
2024-09-27,2001.1708984375,2002.550048828125,2086.39990234375,1980.0,2080.85009765625,339688
2024-09-30,2042.29248046875,2043.699951171875,2060.0,1995.6500244140625,2003.5999755859375,291170
2024-10-01,2098.70361328125,2100.14990234375,2154.949951171875,2031.800048828125,2031.800048828125,613703
2024-10-03,2054.434326171875,2055.85009765625,2121.800048828125,2012.0999755859375,2055.0,217163
2024-10-04,1999.9217529296875,2001.300048828125,2042.949951171875,1946.050048828125,2035.300048828125,230964
2024-10-07,1975.8883056640625,1977.25,2039.949951171875,1890.3499755859375,2001.300048828125,249294
2024-10-08,1936.5654296875,1937.9000244140625,1977.0,1911.5999755859375,1950.0,218749
2024-10-09,1947.8575439453125,1949.199951171875,1989.199951171875,1930.050048828125,1937.9000244140625,142694
2024-10-10,1888.4986572265625,1889.800048828125,1991.949951171875,1880.050048828125,1957.1500244140625,162958
2024-10-11,1887.44921875,1888.75,1934.449951171875,1856.0,1902.5,116033
2024-10-14,1918.0281982421875,1919.3499755859375,1959.800048828125,1868.300048828125,1888.75,123291
2024-10-15,1963.8465576171875,1965.199951171875,2002.449951171875,1895.300048828125,1939.550048828125,214313
2024-10-16,1987.830078125,1989.199951171875,2004.0,1947.5,1965.199951171875,151339
2024-10-17,1982.18408203125,1983.550048828125,2023.5,1966.949951171875,1990.0,98643
2024-10-18,1990.5281982421875,1991.9000244140625,2014.0,1960.0,1985.0,220769
2024-10-21,1995.6746826171875,1997.050048828125,2022.75,1983.3499755859375,1985.0,61167
2024-10-22,1947.557861328125,1948.9000244140625,2003.800048828125,1931.050048828125,2003.800048828125,155542
2024-10-23,1918.9276123046875,1920.25,1959.800048828125,1906.5,1945.0,118217
2024-10-24,1850.724609375,1852.0,1923.550048828125,1833.9000244140625,1918.0,68666
2024-10-25,1788.4176025390625,1789.6500244140625,1884.949951171875,1765.1500244140625,1866.75,95877
2024-10-28,1699.778564453125,1700.949951171875,1814.949951171875,1693.550048828125,1785.0,288720
2024-10-29,1691.884033203125,1693.050048828125,1715.0,1644.199951171875,1682.0,201431
2024-10-30,1677.39404296875,1678.550048828125,1750.449951171875,1671.0,1698.6500244140625,110956
2024-10-31,1714.168701171875,1715.3499755859375,1725.0,1671.8499755859375,1690.1500244140625,131748
2024-11-01,1744.14794921875,1745.3499755859375,1755.8499755859375,1715.3499755859375,1715.3499755859375,7251
2024-11-04,1743.3486328125,1744.550048828125,1825.949951171875,1710.75,1769.949951171875,235031
2024-11-05,1754.5408935546875,1755.75,1786.949951171875,1720.300048828125,1740.0,204027
2024-11-06,1706.1741943359375,1707.3499755859375,1780.8499755859375,1696.050048828125,1776.0999755859375,168506
2024-11-07,1693.6827392578125,1694.8499755859375,1734.5,1688.0,1718.449951171875,64751
2024-11-08,1676.8944091796875,1678.050048828125,1708.8499755859375,1656.449951171875,1708.8499755859375,68492
2024-11-11,1623.2813720703125,1624.4000244140625,1669.949951171875,1595.199951171875,1631.550048828125,178374
2024-11-12,1625.479736328125,1626.5999755859375,1660.949951171875,1601.3499755859375,1612.0,84026
2024-11-13,1554.22900390625,1555.300048828125,1625.0,1545.0,1625.0,107338
2024-11-14,1572.7161865234375,1573.800048828125,1592.9000244140625,1547.0,1563.4000244140625,134863
2024-11-18,1514.906005859375,1515.949951171875,1576.8499755859375,1487.0999755859375,1573.800048828125,152286
2024-11-19,1548.7825927734375,1549.8499755859375,1604.050048828125,1505.25,1514.6500244140625,244130
2024-11-21,1506.861572265625,1507.9000244140625,1549.25,1496.0,1547.550048828125,162056
2024-11-22,1510.958740234375,1512.0,1529.800048828125,1470.199951171875,1497.1500244140625,138651
2024-11-25,1506.6116943359375,1507.6500244140625,1562.5999755859375,1490.300048828125,1534.4000244140625,204693
2024-11-26,1531.49462890625,1532.550048828125,1548.75,1498.699951171875,1503.0,107453
2024-11-27,1535.6417236328125,1536.699951171875,1550.0,1512.3499755859375,1536.949951171875,32735
2024-11-28,1596.349853515625,1597.449951171875,1600.0,1537.199951171875,1550.0,143972
2024-11-29,1630.67626953125,1631.800048828125,1650.0,1557.75,1600.0,146129
2024-12-02,1565.17138671875,1566.25,1631.8499755859375,1556.0,1610.800048828125,146750
2024-12-03,1549.8818359375,1550.949951171875,1575.6500244140625,1501.050048828125,1556.1500244140625,204185
2024-12-04,1570.9173583984375,1572.0,1643.3499755859375,1525.199951171875,1542.0,512573
2024-12-05,1510.808837890625,1511.8499755859375,1577.5,1501.0,1572.0,265999
2024-12-06,1519.40283203125,1520.449951171875,1554.0999755859375,1507.199951171875,1514.949951171875,118704
2024-12-09,1546.634033203125,1547.699951171875,1572.9000244140625,1519.0,1520.0,192581
2024-12-10,1532.943603515625,1534.0,1563.050048828125,1512.0,1512.0,536370
2024-12-11,1525.5487060546875,1526.5999755859375,1558.0999755859375,1515.0,1539.449951171875,281833
2024-12-12,1536.6409912109375,1537.699951171875,1550.0,1509.9000244140625,1534.800048828125,127161
2024-12-13,1508.560302734375,1509.5999755859375,1543.699951171875,1486.050048828125,1543.699951171875,307426
2024-12-16,1552.679931640625,1553.75,1562.050048828125,1511.0,1525.0,147268
2024-12-17,1505.5623779296875,1506.5999755859375,1588.75,1501.5,1554.0,362011
2024-12-18,1495.71923828125,1496.75,1514.25,1488.25,1506.050048828125,283822
2024-12-19,1469.6871337890625,1470.699951171875,1495.800048828125,1456.0,1456.0,136738
2024-12-20,1436.360107421875,1437.3499755859375,1506.3499755859375,1430.699951171875,1478.449951171875,568495
2024-12-23,1399.88525390625,1400.8499755859375,1485.949951171875,1395.0999755859375,1454.050048828125,464208
2024-12-24,1398.7359619140625,1399.699951171875,1427.3499755859375,1376.25,1400.8499755859375,146614
2024-12-26,1398.4862060546875,1399.449951171875,1410.300048828125,1374.5,1399.699951171875,79893
2024-12-27,1409.6785888671875,1410.6500244140625,1424.449951171875,1395.199951171875,1399.949951171875,55929
2024-12-30,1435.3109130859375,1436.300048828125,1447.5,1390.0,1421.0,220995
2024-12-31,1397.8865966796875,1398.8499755859375,1431.6500244140625,1386.6500244140625,1430.0,175281
2025-01-01,1398.436279296875,1399.4000244140625,1408.949951171875,1382.300048828125,1400.199951171875,106851
2025-01-02,1503.7637939453125,1504.800048828125,1518.5,1395.050048828125,1399.4000244140625,396478
2025-01-03,1551.6806640625,1552.75,1584.0,1482.449951171875,1500.0,581811
2025-01-06,1537.140625,1538.199951171875,1564.9000244140625,1521.8499755859375,1549.75,166163
2025-01-07,1532.244140625,1533.300048828125,1559.449951171875,1518.949951171875,1526.0999755859375,69956
2025-01-08,1541.2379150390625,1542.300048828125,1550.0,1510.5,1548.0,58878
2025-01-09,1578.9619140625,1580.050048828125,1597.5,1538.050048828125,1555.0,359180
2025-01-10,1494.3702392578125,1495.4000244140625,1595.0,1456.949951171875,1595.0,117110
2025-01-13,1466.4393310546875,1467.449951171875,1493.3499755859375,1458.6500244140625,1472.949951171875,158184
2025-01-14,1470.0369873046875,1471.050048828125,1523.5999755859375,1453.1500244140625,1484.550048828125,167683
2025-01-15,1466.0396728515625,1467.050048828125,1496.449951171875,1435.75,1484.6500244140625,90517
2025-01-16,1444.854248046875,1445.8499755859375,1484.300048828125,1428.050048828125,1475.0,342433
2025-01-17,1433.8118896484375,1434.800048828125,1463.25,1396.8499755859375,1450.0,173408
2025-01-20,1435.810546875,1436.800048828125,1461.75,1416.5999755859375,1438.699951171875,124509
2025-01-21,1436.3101806640625,1437.300048828125,1487.550048828125,1429.300048828125,1440.0,225320
2025-01-22,1421.6702880859375,1422.6500244140625,1483.5,1418.9000244140625,1432.300048828125,250343
2025-01-23,1440.6572265625,1441.6500244140625,1460.0,1418.699951171875,1422.6500244140625,256085
2025-01-24,1425.567626953125,1426.550048828125,1465.0,1405.800048828125,1449.9000244140625,541455
2025-01-27,1417.073486328125,1418.050048828125,1454.0,1372.199951171875,1423.050048828125,582882
2025-01-28,1431.263671875,1432.25,1452.8499755859375,1360.300048828125,1379.449951171875,189765
2025-01-29,1502.71435546875,1503.75,1528.800048828125,1423.8499755859375,1445.0,128424
2025-01-30,1530.495361328125,1531.550048828125,1563.6500244140625,1479.5,1490.0,124114
2025-01-31,1517.754150390625,1518.800048828125,1544.5999755859375,1502.050048828125,1523.5,90203
2025-02-01,1519.7027587890625,1520.75,1540.0,1467.199951171875,1536.25,133819
2025-02-03,1517.3043212890625,1518.3499755859375,1539.0999755859375,1499.5999755859375,1500.0,515939
2025-02-04,1514.40625,1515.449951171875,1536.5,1502.050048828125,1521.550048828125,254944
2025-02-05,1501.5152587890625,1502.550048828125,1533.0,1491.5,1533.0,500381
2025-02-06,1493.970458984375,1495.0,1514.0,1460.0,1490.0,387977
2025-02-07,1474.333984375,1475.3499755859375,1527.4000244140625,1465.5,1507.449951171875,336002
2025-02-10,1453.0487060546875,1454.050048828125,1487.75,1407.0,1487.75,118139
2025-02-11,1511.4583740234375,1512.5,1524.9000244140625,1430.0,1438.0,442921
2025-02-12,1472.135498046875,1473.1500244140625,1515.0,1455.0,1506.0,234657
2025-02-13,1511.108642578125,1512.1500244140625,1549.0,1471.0,1471.0,290410
2025-02-14,1504.5631103515625,1505.5999755859375,1525.9000244140625,1456.0,1512.1500244140625,146121
2025-02-17,1454.4476318359375,1455.449951171875,1499.949951171875,1432.5,1482.0,114521
2025-02-18,1495.1695556640625,1496.199951171875,1524.9000244140625,1433.5999755859375,1433.5999755859375,330308
2025-02-19,1518.5035400390625,1519.550048828125,1525.449951171875,1453.949951171875,1496.0,122138
2025-02-20,1478.5311279296875,1479.550048828125,1519.550048828125,1465.050048828125,1519.550048828125,71305
2025-02-21,1504.81298828125,1505.8499755859375,1519.4000244140625,1460.800048828125,1487.3499755859375,100762
2025-02-24,1503.0142822265625,1504.050048828125,1515.5,1480.0,1481.449951171875,72807
2025-02-25,1567.3199462890625,1568.4000244140625,1603.0,1491.5999755859375,1501.449951171875,701918
2025-02-27,1635.0731201171875,1636.199951171875,1664.8499755859375,1577.25,1587.5999755859375,861726
2025-02-28,1640.769287109375,1641.9000244140625,1670.0,1543.8499755859375,1634.050048828125,403663
2025-03-03,1579.2615966796875,1580.3499755859375,1684.0,1558.0,1666.699951171875,407650
2025-03-04,1593.7515869140625,1594.8499755859375,1626.949951171875,1552.449951171875,1563.0,134676
2025-03-05,1608.54150390625,1609.6500244140625,1626.0,1548.0,1598.0999755859375,208934
2025-03-06,1616.6859130859375,1617.800048828125,1662.699951171875,1596.0999755859375,1628.75,148477
2025-03-07,1599.097900390625,1600.199951171875,1632.6500244140625,1590.0,1619.949951171875,129307
2025-03-10,1623.5311279296875,1624.6500244140625,1654.449951171875,1577.699951171875,1600.199951171875,261606
2025-03-11,1604.14453125,1605.25,1644.050048828125,1585.75,1600.949951171875,65045
2025-03-12,1594.801025390625,1595.9000244140625,1619.4000244140625,1588.050048828125,1610.0,94069
2025-03-13,1592.9022216796875,1594.0,1617.4000244140625,1584.050048828125,1601.0,201615
2025-03-17,1561.5738525390625,1562.6500244140625,1609.9000244140625,1540.1500244140625,1595.5,112281
2025-03-18,1561.5738525390625,1562.6500244140625,1562.6500244140625,1562.6500244140625,1562.6500244140625,0
2025-03-19,1637.5714111328125,1638.699951171875,1689.699951171875,1632.1500244140625,1680.0,116674
2025-03-20,1625.479736328125,1626.5999755859375,1658.699951171875,1605.0,1646.0999755859375,92174
2025-03-21,1691.1346435546875,1692.300048828125,1717.449951171875,1611.800048828125,1620.0,128210
2025-03-24,1773.5777587890625,1774.800048828125,1792.050048828125,1675.050048828125,1719.0,380586
