date_,adj close_biocon.ns,close_biocon.ns,high_biocon.ns,low_biocon.ns,open_biocon.ns,volume_biocon.ns
2024-10-24,322.21917724609375,322.6499938964844,329.04998779296875,320.25,327.8999938964844,1978924
2024-10-25,311.5834045410156,312.0,324.6499938964844,304.6499938964844,322.70001220703125,3282892
2024-10-28,323.3177185058594,323.75,325.75,313.25,313.95001220703125,1994728
2024-10-29,326.5633544921875,327.0,328.5,315.75,323.79998779296875,2547066
2024-10-30,320.27178955078125,320.70001220703125,327.3999938964844,319.20001220703125,324.0,5277837
2024-10-31,315.67791748046875,316.1000061035156,323.1000061035156,303.0,305.5,13655954
2024-11-01,317.3756408691406,317.79998779296875,318.8999938964844,315.3999938964844,316.20001220703125,536689
2024-11-04,310.48486328125,310.8999938964844,317.5,306.1000061035156,317.5,3983931
2024-11-05,315.2784729003906,315.70001220703125,316.8999938964844,309.25,310.8999938964844,2332169
2024-11-06,322.4189147949219,322.8500061035156,324.79998779296875,315.70001220703125,318.04998779296875,2183502
2024-11-07,327.5620422363281,328.0,329.5,322.1499938964844,323.8999938964844,3711683
2024-11-08,320.8709716796875,321.29998779296875,331.8999938964844,319.6000061035156,329.0,3218359
2024-11-11,348.2344055175781,348.70001220703125,350.79998779296875,326.0,329.0,22071949
2024-11-12,347.0360107421875,347.5,353.54998779296875,345.8500061035156,348.70001220703125,5707023
2024-11-13,331.1072692871094,331.54998779296875,346.8999938964844,328.5,345.20001220703125,3915358
2024-11-14,335.3515930175781,335.79998779296875,339.8500061035156,330.54998779296875,333.8500061035156,4264527
2024-11-18,324.91558837890625,325.3500061035156,337.6499938964844,324.70001220703125,336.45001220703125,2389049
2024-11-19,326.61328125,327.04998779296875,334.20001220703125,325.20001220703125,326.95001220703125,1376851
2024-11-21,322.6685791015625,323.1000061035156,328.3999938964844,319.5,327.29998779296875,1816318
2024-11-22,331.057373046875,331.5,332.6000061035156,322.6000061035156,323.1000061035156,1533051
2024-11-25,335.90087890625,336.3500061035156,338.95001220703125,333.54998779296875,335.0,1449701
2024-11-26,352.1791076660156,352.6499938964844,355.45001220703125,336.04998779296875,336.3500061035156,5258746
2024-11-27,358.1711120605469,358.6499938964844,360.0,349.20001220703125,354.0,5405033
2024-11-28,363.46405029296875,363.95001220703125,366.6499938964844,358.04998779296875,360.0,3951858
2024-11-29,364.66241455078125,365.1499938964844,368.29998779296875,361.3500061035156,361.3999938964844,2323081
2024-12-02,374.84881591796875,375.3500061035156,380.0,368.04998779296875,375.0,9412158
2024-12-03,373.350830078125,373.8500061035156,377.20001220703125,372.79998779296875,374.45001220703125,1730134
2024-12-04,379.1930236816406,379.70001220703125,381.0,369.1000061035156,373.8999938964844,3567460
2024-12-05,374.7489318847656,375.25,381.3999938964844,372.5,380.0,1805601
2024-12-06,379.5425109863281,380.04998779296875,381.5,372.75,376.5,2246090
2024-12-09,369.10650634765625,369.6000061035156,380.79998779296875,363.95001220703125,378.0,4676618
2024-12-10,368.70703125,369.20001220703125,374.95001220703125,364.0,370.0,2044166
2024-12-11,367.35882568359375,367.8500061035156,372.20001220703125,367.0,367.5,994507
2024-12-12,356.2237243652344,356.70001220703125,369.3500061035156,355.5,368.3999938964844,1766527
2024-12-13,352.32891845703125,352.79998779296875,356.79998779296875,346.75,356.0,2638692
2024-12-16,353.22772216796875,353.70001220703125,358.6499938964844,350.75,357.0,2170312
2024-12-17,350.4814147949219,350.95001220703125,354.8500061035156,349.45001220703125,354.0,1545233
2024-12-18,347.5852355957031,348.04998779296875,357.79998779296875,346.45001220703125,349.1000061035156,3312516
2024-12-19,349.8822021484375,350.3500061035156,351.54998779296875,342.5,345.0,1729883
2024-12-20,335.5014343261719,335.95001220703125,351.29998779296875,335.1499938964844,350.0,2889197
2024-12-23,329.1099548339844,329.54998779296875,339.6000061035156,329.0,338.45001220703125,2007668
2024-12-24,344.0400085449219,344.5,347.70001220703125,332.04998779296875,332.54998779296875,6890831
2024-12-26,345.9873962402344,346.45001220703125,347.8999938964844,339.8999938964844,342.75,3134559
2024-12-27,352.0792541503906,352.54998779296875,353.8999938964844,346.45001220703125,346.75,2606743
2024-12-30,367.20904541015625,367.70001220703125,368.95001220703125,352.20001220703125,355.0,8766841
2024-12-31,364.8621826171875,365.3500061035156,368.5,361.04998779296875,365.75,1638414
2025-01-01,368.30755615234375,368.79998779296875,370.3500061035156,362.70001220703125,366.8999938964844,1559938
2025-01-02,372.7516174316406,373.25,374.0,367.29998779296875,368.79998779296875,2019572
2025-01-03,368.7569580078125,369.25,377.0,368.0,376.95001220703125,2143230
2025-01-06,357.6218566894531,358.1000061035156,372.79998779296875,356.75,369.45001220703125,1962539
2025-01-07,381.8394775390625,382.3500061035156,388.95001220703125,363.1000061035156,363.1000061035156,19915058
2025-01-08,370.7043762207031,371.20001220703125,383.6499938964844,368.3999938964844,381.0,3256228
2025-01-09,370.20501708984375,370.70001220703125,376.0,369.0,371.20001220703125,1698790
2025-01-10,360.4680480957031,360.95001220703125,370.54998779296875,357.95001220703125,369.95001220703125,2223573
2025-01-13,364.7123718261719,365.20001220703125,377.5,360.45001220703125,371.0,23779837
2025-01-14,387.13238525390625,387.6499938964844,391.20001220703125,370.25,371.8500061035156,16972762
2025-01-15,381.53985595703125,382.04998779296875,391.5,378.45001220703125,390.1000061035156,6005133
2025-01-16,392.6250305175781,393.1499938964844,396.75,382.1000061035156,384.04998779296875,10454325
2025-01-17,393.17431640625,393.70001220703125,397.79998779296875,387.3500061035156,394.0,6070039
2025-01-20,401.0138244628906,401.54998779296875,402.8999938964844,390.75,395.0,8026751
2025-01-21,390.02850341796875,390.54998779296875,404.70001220703125,389.25,403.0,4681084
2025-01-22,387.5318298339844,388.04998779296875,392.3500061035156,380.1000061035156,390.54998779296875,2830379
2025-01-23,396.7695007324219,397.29998779296875,399.6499938964844,385.54998779296875,385.54998779296875,3214357
2025-01-24,387.7315979003906,388.25,397.79998779296875,386.3999938964844,397.29998779296875,2939290
2025-01-27,369.755615234375,370.25,388.25,369.3999938964844,388.25,3292383
2025-01-28,359.41943359375,359.8999938964844,372.45001220703125,350.3999938964844,372.0,3909804
2025-01-29,355.2250671386719,355.70001220703125,371.3500061035156,351.79998779296875,360.20001220703125,4128263
2025-01-30,356.5233154296875,357.0,362.3500061035156,353.25,358.0,3459428
2025-01-31,362.0658874511719,362.54998779296875,370.8999938964844,347.1000061035156,347.1000061035156,7341863
2025-02-01,369.9553527832031,370.45001220703125,375.6499938964844,358.5,361.25,2156378
2025-02-03,363.96337890625,364.45001220703125,367.79998779296875,359.3999938964844,364.95001220703125,1613162
2025-02-04,370.5545349121094,371.04998779296875,373.6499938964844,366.5,367.0,2847492
2025-02-05,389.7289123535156,390.25,393.75,371.45001220703125,371.45001220703125,7674111
2025-02-06,396.41998291015625,396.95001220703125,399.6000061035156,390.25,390.25,6664546
2025-02-07,386.28350830078125,386.79998779296875,398.95001220703125,385.1499938964844,396.95001220703125,2413427
2025-02-10,376.6463928222656,377.1499938964844,386.20001220703125,374.20001220703125,385.95001220703125,1726831
2025-02-11,361.5166320800781,362.0,378.70001220703125,360.0,378.54998779296875,1959111
2025-02-12,355.4747314453125,355.95001220703125,361.95001220703125,342.75,360.95001220703125,3963839
2025-02-13,358.8202209472656,359.29998779296875,368.54998779296875,358.20001220703125,358.20001220703125,2780469
2025-02-14,348.883544921875,349.3500061035156,362.75,344.25,362.75,3103224
2025-02-17,347.0859069824219,347.54998779296875,352.8500061035156,338.0,349.29998779296875,2799003
2025-02-18,337.7484130859375,338.20001220703125,351.1000061035156,334.1499938964844,351.1000061035156,3284422
2025-02-19,336.35028076171875,336.79998779296875,339.95001220703125,329.6000061035156,336.1000061035156,3227705
2025-02-20,335.5513610839844,336.0,337.29998779296875,329.8500061035156,335.0,3698825
2025-02-21,322.0693664550781,322.5,339.0,320.3999938964844,336.0,5201717
2025-02-24,320.4216003417969,320.8500061035156,325.25,315.6000061035156,320.0,2522998
2025-02-25,320.7711181640625,321.20001220703125,329.0,319.6000061035156,324.04998779296875,4105011
2025-02-27,311.43359375,311.8500061035156,322.79998779296875,308.6499938964844,322.25,3877068
2025-02-28,302.0461730957031,302.45001220703125,311.79998779296875,298.54998779296875,311.75,4697901
2025-03-03,304.6426696777344,305.04998779296875,306.1499938964844,291.0,304.0,3555060
2025-03-04,314.379638671875,314.79998779296875,315.6499938964844,297.3999938964844,303.79998779296875,3678170
2025-03-05,324.416259765625,324.8500061035156,325.95001220703125,316.75,317.75,5199973
2025-03-06,332.55535888671875,333.0,334.6499938964844,324.29998779296875,326.8500061035156,3181206
2025-03-07,333.2544250488281,333.70001220703125,338.8999938964844,331.8999938964844,335.79998779296875,3889175
2025-03-10,327.7118225097656,328.1499938964844,337.1000061035156,326.5,335.0,1955824
2025-03-11,328.4608154296875,328.8999938964844,331.20001220703125,322.95001220703125,325.20001220703125,1517485
2025-03-12,324.6659240722656,325.1000061035156,330.8999938964844,323.3999938964844,328.1499938964844,1782978
2025-03-13,322.6186218261719,323.04998779296875,326.5,321.5,326.0,1439684
2025-03-17,332.8050231933594,333.25,333.8999938964844,323.54998779296875,324.79998779296875,2440747
2025-03-18,332.8050231933594,333.25,333.25,333.25,333.25,0
2025-03-19,341.4434814453125,341.8999938964844,343.20001220703125,334.04998779296875,338.70001220703125,1681648
2025-03-20,340.6445617675781,341.1000061035156,344.6000061035156,338.3500061035156,344.6000061035156,1006613
2025-03-21,343.6405334472656,344.1000061035156,346.3999938964844,340.20001220703125,341.1000061035156,1452797
2025-03-24,348.8335876464844,349.29998779296875,351.79998779296875,345.04998779296875,348.0,1156746
2025-03-25,347.68511962890625,348.1499938964844,354.75,345.1000061035156,350.0,1585833
2025-03-26,347.8349304199219,348.29998779296875,352.6000061035156,345.79998779296875,348.0,1426825
2025-03-27,345.0885925292969,345.54998779296875,350.25,342.5,348.5,1367034
2025-03-28,341.2437438964844,341.70001220703125,349.29998779296875,339.3500061035156,344.95001220703125,2340187
2025-04-01,338.647216796875,339.1000061035156,348.54998779296875,338.20001220703125,338.5,1068942
2025-04-02,341.59326171875,342.04998779296875,344.5,334.8500061035156,337.8500061035156,937244
2025-04-03,345.288330078125,345.75,357.3999938964844,344.20001220703125,349.0,3567999
2025-04-04,327.3622741699219,327.79998779296875,343.20001220703125,321.29998779296875,342.54998779296875,3716291
2025-04-07,307.08941650390625,307.5,311.75,299.0,299.1000061035156,2647332
