date_,adj close_nmdc.ns,close_nmdc.ns,high_nmdc.ns,low_nmdc.ns,open_nmdc.ns,volume_nmdc.ns
2024-03-04,75.75350189208984,80.01666259765625,80.63333129882812,77.94999694824219,78.83333587646484,49682751
2024-03-05,76.57398986816406,80.88333129882812,81.16666412353516,79.68333435058594,79.96666717529297,41868192
2024-03-06,76.03751373291016,80.31666564941406,81.73332977294922,78.53333282470703,80.98332977294922,39410871
2024-03-07,75.3590316772461,79.5999984741211,81.26666259765625,79.08333587646484,79.5,45042561
2024-03-11,72.21907806396484,76.28333282470703,79.16666412353516,76.0999984741211,78.33333587646484,44313108
2024-03-12,70.53075408935547,74.5,76.98332977294922,73.68333435058594,76.33333587646484,47253039
2024-03-13,64.83464813232422,68.48332977294922,74.71666717529297,67.80000305175781,74.33333587646484,66596313
2024-03-14,63.73013687133789,67.31666564941406,69.5,65.71666717529297,67.83333587646484,87923217
2024-03-15,62.59407424926758,66.11666870117188,68.16666412353516,63.45000076293945,67.63333129882812,75762474
2024-03-18,63.96681594848633,67.56666564941406,68.1500015258789,65.01666259765625,66.13333129882812,58324524
2024-03-19,63.20943832397461,66.76666259765625,69.55000305175781,66.56666564941406,67.56666564941406,71376654
2024-03-20,64.9450912475586,68.5999984741211,68.81666564941406,67.16666412353516,67.46666717529297,69987957
2024-03-21,65.57623291015625,69.26666259765625,69.69999694824219,68.26666259765625,68.56666564941406,48410466
2024-03-22,64.28239440917969,67.9000015258789,68.9000015258789,67.33333587646484,68.66666412353516,53612352
2024-03-26,64.20349884033203,67.81666564941406,68.73332977294922,67.31666564941406,67.5,36748233
2024-03-27,62.799198150634766,66.33333587646484,68.38333129882812,66.16666412353516,68.06666564941406,28450188
2024-03-28,63.66701889038086,67.25,67.88333129882812,66.68333435058594,66.94999694824219,35871051
2024-04-01,67.09099578857422,70.86666870117188,71.06666564941406,67.76666259765625,68.26666259765625,59846145
2024-04-02,68.06928253173828,71.9000015258789,72.19999694824219,70.0,70.66666412353516,58434363
2024-04-03,68.70042419433594,72.56666564941406,73.58333587646484,71.36666870117188,71.9000015258789,50070930
2024-04-04,68.4164047241211,72.26666259765625,73.56666564941406,70.98332977294922,73.48332977294922,31888464
2024-04-05,68.76354217529297,72.63333129882812,73.23332977294922,71.36666870117188,72.23332977294922,19133949
2024-04-08,70.7200927734375,74.69999694824219,75.06666564941406,72.38333129882812,73.21666717529297,55396662
2024-04-09,71.95084381103516,76.0,76.38333129882812,74.41666412353516,74.73332977294922,45282690
2024-04-10,76.08485412597656,80.36666870117188,81.48332977294922,76.25,76.66666412353516,142738023
2024-04-12,75.39058685302734,79.63333129882812,81.0999984741211,79.36666870117188,80.23332977294922,47515149
2024-04-15,76.02173614501953,80.30000305175781,82.23332977294922,77.19999694824219,77.8499984741211,75937155
2024-04-16,75.87973022460938,80.1500015258789,81.8499984741211,78.71666717529297,79.96666717529297,40394247
2024-04-18,74.22297668457031,78.4000015258789,82.28333282470703,77.86666870117188,80.5,55739916
2024-04-19,74.36498260498047,78.55000305175781,79.16666412353516,76.44999694824219,77.33333587646484,35154534
2024-04-22,75.04345703125,79.26666259765625,80.25,78.83333587646484,79.33333587646484,17859648
2024-04-23,74.04940795898438,78.21666717529297,79.71666717529297,77.98332977294922,79.66666412353516,21895293
2024-04-24,78.29386901855469,82.69999694824219,83.05000305175781,78.56666564941406,78.66666412353516,96506550
2024-04-25,79.60350799560547,84.08333587646484,84.33333587646484,82.23332977294922,83.30000305175781,70101912
2024-04-26,81.40226745605469,85.98332977294922,86.5,84.44999694824219,84.66666412353516,54712098
2024-04-29,80.43977355957031,84.96666717529297,87.16666412353516,84.53333282470703,86.91666412353516,29066490
2024-04-30,80.28199005126953,84.80000305175781,86.88333129882812,84.68333435058594,86.66666412353516,31582803
2024-05-02,81.57583618164062,86.16666412353516,86.80000305175781,84.06666564941406,84.66666412353516,43262532
2024-05-03,84.87358856201172,89.6500015258789,89.96666717529297,86.05000305175781,86.16666412353516,116924001
2024-05-06,85.01559448242188,89.80000305175781,91.06666564941406,86.0,90.56666564941406,79577118
2024-05-07,82.3016586303711,86.93333435058594,90.16666412353516,86.08333587646484,90.16666412353516,60243729
2024-05-08,84.19509887695312,88.93333435058594,89.46666717529297,86.08333587646484,86.08333587646484,34629336
2024-05-09,79.8401870727539,84.33333587646484,89.36666870117188,83.94999694824219,89.0,32960373
2024-05-10,80.59756469726562,85.13333129882812,85.66666412353516,82.81666564941406,84.33333587646484,28341060
2024-05-13,80.7080078125,85.25,85.69999694824219,82.06666564941406,85.13333129882812,25894860
2024-05-14,83.6428451538086,88.3499984741211,88.76666259765625,85.51666259765625,85.51666259765625,33347736
2024-05-15,84.3528823852539,89.0999984741211,89.81666564941406,88.4000015258789,88.5,25732044
2024-05-16,83.6270751953125,88.33333587646484,90.55000305175781,87.13333129882812,89.80000305175781,33029949
2024-05-17,87.30350494384766,92.21666717529297,92.56666564941406,88.3499984741211,88.66666412353516,50378568
2024-05-21,89.05493927001953,94.06666564941406,95.44999694824219,93.05000305175781,93.68333435058594,40420551
2024-05-22,86.21477508544922,91.06666564941406,95.0,90.21666717529297,94.93333435058594,57357078
2024-05-23,83.95841979980469,88.68333435058594,91.36666870117188,87.88333129882812,91.28333282470703,40769301
2024-05-24,84.54222869873047,89.30000305175781,90.41666412353516,88.8499984741211,89.0,23062833
2024-05-27,82.86969757080078,87.53333282470703,90.05000305175781,87.23332977294922,90.05000305175781,30147801
2024-05-28,81.68628692626953,86.28333282470703,88.55000305175781,85.9000015258789,86.0,53815368
2024-05-29,81.46538543701172,86.05000305175781,86.71666717529297,84.78333282470703,85.66666412353516,33252177
2024-05-30,78.71990203857422,83.1500015258789,86.05000305175781,82.73332977294922,86.0,30370719
2024-05-31,82.0965347290039,86.71666717529297,87.28333282470703,83.4000015258789,84.26666259765625,73790568
2024-06-03,84.54222869873047,89.30000305175781,91.03333282470703,87.5999984741211,91.0,46031172
2024-06-04,74.88566589355469,79.0999984741211,89.30000305175781,70.38333129882812,89.30000305175781,96043173
2024-06-05,77.25247955322266,81.5999984741211,82.33333587646484,74.61666870117188,80.0,52977693
2024-06-06,79.58772277832031,84.06666564941406,85.83333587646484,82.33333587646484,83.23332977294922,28757364
2024-06-07,81.57583618164062,86.16666412353516,86.5999984741211,84.4000015258789,85.16666412353516,24951177
2024-06-10,80.37665557861328,84.9000015258789,86.33333587646484,84.61666870117188,86.33333587646484,15575433
2024-06-11,80.55022430419922,85.08333587646484,87.1500015258789,84.16666412353516,84.96666717529297,19927716
2024-06-12,83.02747344970703,87.69999694824219,87.98332977294922,85.11666870117188,85.5,28480617
2024-06-13,83.73751831054688,88.44999694824219,89.36666870117188,87.55000305175781,89.13333129882812,25016742
2024-06-14,84.38444519042969,89.13333129882812,89.56666564941406,87.69999694824219,88.44999694824219,19120215
2024-06-18,83.92686462402344,88.6500015258789,90.28333282470703,88.44999694824219,89.53333282470703,22399191
2024-06-19,82.71190643310547,87.36666870117188,89.36666870117188,86.8499984741211,89.01666259765625,16411611
2024-06-20,86.23056030273438,91.08333587646484,91.86666870117188,86.41666412353516,87.33333587646484,67604979
2024-06-21,85.11026763916016,89.9000015258789,91.73332977294922,89.3499984741211,91.66666412353516,28691421
2024-06-24,83.3115005493164,88.0,89.23332977294922,87.36666870117188,89.1500015258789,19733784
2024-06-25,81.43383026123047,86.01666259765625,89.0999984741211,85.19999694824219,88.8499984741211,29378100
2024-06-26,78.65678405761719,83.08333587646484,85.33333587646484,82.75,85.30000305175781,58485729
2024-06-27,77.47338104248047,81.83333587646484,84.46666717529297,80.41666412353516,83.33333587646484,59956431
2024-06-28,77.64694213867188,82.01666259765625,83.63333129882812,81.81666564941406,82.28333282470703,38809188
2024-07-01,79.39838409423828,83.86666870117188,84.08333587646484,81.55332946777344,81.66666412353516,73200099
2024-07-02,77.11046600341797,81.44999694824219,84.05000305175781,80.80000305175781,83.86666870117188,71762511
2024-07-03,79.27845764160156,83.73999786376953,84.0999984741211,82.03666687011719,82.30000305175781,34674402
2024-07-04,79.40153503417969,83.87000274658203,85.13333129882812,83.61000061035156,84.5,39878085
2024-07-05,79.61296844482422,84.09333038330078,84.66666412353516,83.0,83.33333587646484,42363861
2024-07-08,78.93447875976562,83.37666320800781,84.46666717529297,83.16666412353516,84.39666748046875,26695356
2024-07-09,79.31001281738281,83.77333068847656,84.7300033569336,83.33666229248047,83.66666412353516,31229676
2024-07-10,77.28718566894531,81.63666534423828,84.19999694824219,79.8566665649414,83.83333587646484,37216932
2024-07-11,77.69112396240234,82.0633316040039,82.43333435058594,81.41666412353516,82.01666259765625,21017598
2024-07-12,77.71321105957031,82.08666229248047,82.95999908447266,81.4000015258789,82.40333557128906,14538876
2024-07-15,77.98461151123047,82.37333679199219,82.75,81.21333312988281,82.33333587646484,17760150
2024-07-16,77.8583755493164,82.23999786376953,83.57333374023438,82.05332946777344,82.66666412353516,20174739
2024-07-18,76.33731079101562,80.63333129882812,82.13333129882812,80.23666381835938,82.13333129882812,18943977
2024-07-19,72.19066619873047,76.25333404541016,80.61666870117188,76.00333404541016,80.61666870117188,34677240
2024-07-22,73.80956268310547,77.96333312988281,78.53333282470703,75.0,76.0,20965680
2024-07-23,74.05571746826172,78.22333526611328,78.73332977294922,73.62666320800781,78.30000305175781,39099774
2024-07-24,73.44349670410156,77.57666778564453,79.1500015258789,77.26000213623047,78.13333129882812,17058228
2024-07-25,72.54096221923828,76.62333679199219,78.31666564941406,75.84666442871094,76.663330078125,32279262
2024-07-26,75.28013610839844,79.51666259765625,79.77333068847656,77.35333251953125,77.48332977294922,25187640
2024-07-29,77.05998229980469,81.39666748046875,81.99333190917969,79.75,80.03333282470703,30854370
2024-07-30,76.69391632080078,81.01000213623047,81.62000274658203,80.13333129882812,80.93333435058594,15006963
2024-07-31,76.24579620361328,80.53666687011719,81.9800033569336,80.30332946777344,81.5,19700181
2024-08-01,76.5992431640625,80.91000366210938,83.04666900634766,80.46666717529297,80.9000015258789,38141133
2024-08-02,74.447021484375,78.63666534423828,80.08333587646484,78.18333435058594,79.93333435058594,16851843
2024-08-05,70.78005981445312,74.76333618164062,77.12999725341797,73.87000274658203,76.98999786376953,25596654
2024-08-06,70.2909164428711,74.24666595458984,77.16000366210938,73.95333099365234,74.91666412353516,18329937
2024-08-07,72.1307144165039,76.19000244140625,76.55000305175781,74.70999908447266,75.33333587646484,21138498
2024-08-08,70.21202850341797,74.163330078125,76.58000183105469,73.97000122070312,76.4000015258789,18491904
2024-08-09,69.90906524658203,73.84333038330078,75.4000015258789,72.83999633789062,75.0,22589694
2024-08-12,72.4652328491211,76.5433349609375,76.9000015258789,72.37000274658203,73.0,28976304
2024-08-13,70.83370971679688,74.81999969482422,78.31666564941406,74.37000274658203,78.31666564941406,42773148
2024-08-14,66.56714630126953,70.3133316040039,75.24666595458984,70.0199966430664,75.00333404541016,70788720
2024-08-16,68.62152862548828,72.48332977294922,72.66666412353516,70.05000305175781,71.66666412353516,45608541
2024-08-19,69.38207244873047,73.28666687011719,73.73666381835938,72.4000015258789,73.23332977294922,20968632
2024-08-20,70.87156677246094,74.86000061035156,75.12000274658203,73.21666717529297,73.61666870117188,29725110
2024-08-21,70.26882934570312,74.22333526611328,75.80000305175781,74.03333282470703,75.0,30325380
2024-08-22,71.4269790649414,75.44666290283203,75.96333312988281,74.58666229248047,74.83333587646484,23108352
2024-08-23,69.98165130615234,73.91999816894531,75.63333129882812,73.80000305175781,75.63333129882812,14065443
2024-08-26,72.3358383178711,76.40666961669922,76.73332977294922,73.91999816894531,74.33333587646484,25270356
2024-08-27,72.4715347290039,76.55000305175781,77.69999694824219,76.27666473388672,76.68333435058594,22519920
2024-08-28,71.39227294921875,75.41000366210938,76.96666717529297,75.2699966430664,76.66666412353516,15852960
2024-08-29,70.66329956054688,74.63999938964844,75.56999969482422,73.51666259765625,75.25666809082031,16571922
2024-08-30,70.26567077636719,74.22000122070312,75.38666534423828,74.02333068847656,74.83333587646484,18513903
2024-09-02,68.2933349609375,72.13666534423828,73.93000030517578,71.5,73.66666412353516,34795296
2024-09-03,67.8420639038086,71.66000366210938,72.47000122070312,71.27666473388672,71.66666412353516,25014414
2024-09-04,66.61448669433594,70.36333465576172,71.65666961669922,69.7066650390625,70.99333190917969,31024059
2024-09-05,67.12255859375,70.9000015258789,71.19000244140625,70.25,70.6500015258789,18993435
2024-09-06,66.57976531982422,70.32666778564453,70.9000015258789,69.12999725341797,70.9000015258789,26006859
2024-09-09,65.53522491455078,69.22333526611328,70.46666717529297,68.30000305175781,70.32666778564453,24391737
2024-09-10,66.5639877319336,70.30999755859375,70.73332977294922,69.26666259765625,69.26666259765625,20925657
2024-09-11,65.25750732421875,68.93000030517578,70.66666412353516,68.56999969482422,70.16666412353516,17829423
2024-09-12,67.9998550415039,71.82666778564453,72.26666259765625,69.5,69.66666412353516,38040009
2024-09-13,69.64398956298828,73.5633316040039,73.96666717529297,72.00333404541016,72.28333282470703,42725088
2024-09-16,69.14222717285156,73.03333282470703,74.5,72.85333251953125,73.9000015258789,24643884
2024-09-17,68.20804595947266,71.55332946777344,73.1433334350586,71.21333312988281,72.8933334350586,14344563
2024-09-18,67.40096282958984,70.7066650390625,71.42666625976562,69.81666564941406,71.36666870117188,20855862
2024-09-19,67.48357391357422,70.7933349609375,71.67333221435547,68.55999755859375,70.8933334350586,28288293
2024-09-20,67.53441619873047,70.84666442871094,72.76666259765625,70.6066665649414,71.33333587646484,42949458
2024-09-23,68.44001007080078,71.79666900634766,72.0,70.71666717529297,71.0633316040039,17708706
2024-09-24,71.1535873413086,74.6433334350586,75.20999908447266,72.68333435058594,72.96666717529297,70821039
2024-09-25,71.74777221679688,75.26666259765625,76.4000015258789,74.93333435058594,75.26666259765625,44226318
2024-09-26,74.4454574584961,78.09666442871094,78.41999816894531,73.96333312988281,75.25,81666573
2024-09-27,74.72826385498047,78.3933334350586,79.93333435058594,78.0999984741211,79.0633316040039,53403048
2024-09-30,77.81995391845703,81.63666534423828,82.4000015258789,80.03333282470703,81.0,134889675
2024-10-01,77.69921875,81.51000213623047,82.46666717529297,79.80000305175781,81.58333587646484,48932499
2024-10-03,76.06916046142578,79.80000305175781,81.80000305175781,78.913330078125,79.37666320800781,45073830
2024-10-04,75.16675567626953,78.85333251953125,80.66666412353516,78.03333282470703,79.33333587646484,26794155
2024-10-07,72.68195343017578,76.24666595458984,80.57333374023438,75.05000305175781,79.41666412353516,39737070
2024-10-08,69.58390045166016,72.99666595458984,74.73999786376953,70.33333587646484,74.66666412353516,93521157
2024-10-09,71.23301696777344,74.72666931152344,76.11666870117188,71.41666412353516,73.8933334350586,72717858
2024-10-10,71.92571258544922,75.45333099365234,77.0566635131836,75.11666870117188,75.16666412353516,27971820
2024-10-11,74.25164031982422,77.8933334350586,78.51333618164062,75.45333099365234,75.45333099365234,47584797
2024-10-14,75.32244873046875,79.01666259765625,79.66666412353516,77.94666290283203,78.0,31763556
2024-10-15,73.74324035644531,77.36000061035156,79.37666320800781,77.0566635131836,79.33333587646484,21701715
2024-10-16,73.52716827392578,77.13333129882812,78.0199966430664,76.58666229248047,77.33333587646484,28947474
2024-10-17,71.18218231201172,74.67333221435547,77.6500015258789,74.01333618164062,77.6500015258789,31497708
2024-10-18,73.53987884521484,77.14666748046875,77.46666717529297,73.21666717529297,74.21666717529297,31355718
2024-10-21,71.68103790283203,75.19666290283203,77.93333435058594,74.83333587646484,77.16666412353516,17979288
2024-10-22,68.44635009765625,71.80332946777344,75.42333221435547,71.36666870117188,75.0,20126418
2024-10-23,69.3582992553711,72.76000213623047,75.09666442871094,72.46666717529297,73.33333587646484,48592896
2024-10-24,68.58616638183594,71.94999694824219,73.46666717529297,71.67666625976562,72.33333587646484,17078295
2024-10-25,69.21531677246094,72.61000061035156,73.0566635131836,70.0,72.163330078125,51228402
2024-10-28,72.43411254882812,75.98666381835938,76.38333129882812,71.68333435058594,72.96666717529297,41540253
2024-10-29,71.85580444335938,75.37999725341797,76.25,72.20333099365234,75.73332977294922,33370899
2024-10-30,71.25843811035156,74.75333404541016,76.04666900634766,74.51666259765625,74.86666870117188,11504781
2024-10-31,70.49901580810547,73.9566650390625,75.02999877929688,72.88333129882812,74.78333282470703,32381775
2024-11-01,70.80723571777344,74.27999877929688,74.95999908447266,73.9000015258789,74.5,2838057
2024-11-04,71.97019958496094,75.5,75.83333587646484,74.05000305175781,74.8933334350586,45335373
2024-11-05,74.58526611328125,78.24333190917969,78.83333587646484,75.43333435058594,75.48666381835938,67111656
2024-11-06,76.59662628173828,80.35333251953125,80.5999984741211,76.76666259765625,79.24666595458984,51877836
2024-11-07,75.91345977783203,79.63666534423828,81.41666412353516,79.25,80.66666412353516,36177126
2024-11-08,74.97928619384766,78.65666961669922,82.08000183105469,77.1433334350586,79.99333190917969,69222918
2024-11-11,74.0133285522461,77.6433334350586,78.26333618164062,75.68333435058594,78.12999725341797,38684466
2024-11-12,71.41731262207031,74.91999816894531,77.42333221435547,74.26666259765625,77.33333587646484,94780671
2024-11-13,70.9248046875,74.40333557128906,75.56666564941406,73.5,74.89666748046875,46414905
2024-11-14,69.52352905273438,72.93333435058594,76.16666412353516,72.69999694824219,74.56999969482422,29963523
2024-11-18,70.76592254638672,74.23666381835938,76.46666717529297,73.05332946777344,73.35333251953125,47659770
2024-11-19,70.29248046875,73.73999786376953,75.0999984741211,73.16666412353516,74.58333587646484,34126065
2024-11-21,69.15176391601562,72.5433349609375,74.33333587646484,71.73666381835938,74.31999969482422,26724375
2024-11-22,70.14949035644531,73.58999633789062,74.0999984741211,72.7699966430664,73.0,25378566
2024-11-25,72.06552124023438,75.5999984741211,76.05000305175781,74.5999984741211,75.0,44506926
2024-11-26,72.04010009765625,75.57333374023438,76.26666259765625,75.1433334350586,75.66666412353516,22968969
2024-11-27,72.35784912109375,75.90666961669922,76.44999694824219,75.21333312988281,75.52999877929688,17865060
2024-11-28,72.36103057861328,75.91000366210938,76.93333435058594,75.61666870117188,76.31666564941406,18007374
2024-11-29,73.10456848144531,76.69000244140625,77.39666748046875,75.73666381835938,76.16666412353516,27932256
2024-12-02,73.63838195800781,77.25,77.50333404541016,76.50666809082031,77.3133316040039,13526058
2024-12-03,74.88713836669922,78.55999755859375,78.71333312988281,77.33000183105469,77.48332977294922,17718759
2024-12-04,74.37555694580078,78.02333068847656,79.0,77.57666778564453,78.8499984741211,14661744
2024-12-05,74.72190856933594,78.38666534423828,78.83333587646484,77.9000015258789,78.51666259765625,12102192
2024-12-06,75.83402252197266,79.55332946777344,79.83333587646484,78.1500015258789,78.64666748046875,23250720
2024-12-09,76.7459716796875,80.51000213623047,80.77999877929688,78.57333374023438,79.81666564941406,39372222
2024-12-10,77.52127075195312,81.32333374023438,82.83000183105469,80.71666717529297,80.71666717529297,55704825
2024-12-11,76.6252212524414,80.38333129882812,82.05000305175781,80.0199966430664,81.33333587646484,37007970
2024-12-12,76.5108413696289,80.26333618164062,80.66666412353516,79.2300033569336,80.53333282470703,19115433
2024-12-13,74.26752471923828,77.91000366210938,79.5,76.40333557128906,79.0,51242721
2024-12-16,73.92118072509766,77.54666900634766,78.23332977294922,76.83333587646484,77.91666412353516,17309907
2024-12-17,72.29112243652344,75.83666229248047,77.98332977294922,75.66666412353516,77.48332977294922,16910646
2024-12-18,67.88076782226562,71.20999908447266,76.25,70.43333435058594,75.83333587646484,106766601
2024-12-19,68.03646850585938,71.37333679199219,71.96666717529297,69.90333557128906,70.83333587646484,39105261
2024-12-20,67.7282485961914,71.05000305175781,73.08000183105469,70.36666870117188,71.5,57495276
2024-12-23,68.01739501953125,71.35333251953125,72.58333587646484,69.36333465576172,71.83333587646484,60663189
2024-12-24,67.50263977050781,70.8133316040039,71.73332977294922,70.0199966430664,71.5,40001385
2024-12-26,68.14131164550781,71.48332977294922,72.12666320800781,71.08333587646484,71.62999725341797,28683231
2024-12-27,66.0791244506836,69.31999969482422,72.0999984741211,69.12999725341797,71.83999633789062,33184338
2024-12-30,63.753204345703125,66.87999725341797,69.6500015258789,66.51000213623047,69.44999694824219,39389278
2024-12-31,62.83808135986328,65.91999816894531,67.81999969482422,65.55000305175781,66.8499984741211,38155586
2025-01-01,62.89528274536133,65.9800033569336,66.27999877929688,65.0,66.27999877929688,21999690
2025-01-02,64.52533721923828,67.69000244140625,67.88999938964844,65.91999816894531,65.9800033569336,30423550
2025-01-03,64.49674224853516,67.66000366210938,68.58999633789062,67.44999694824219,67.94000244140625,19978769
2025-01-06,61.86577224731445,64.9000015258789,67.88999938964844,64.70999908447266,67.88999938964844,22191351
2025-01-07,62.88574981689453,65.97000122070312,66.44999694824219,64.01000213623047,65.0,38761765
2025-01-08,62.91434860229492,66.0,66.56999969482422,64.80999755859375,65.97000122070312,31517108
2025-01-09,61.74184799194336,64.7699966430664,66.08999633789062,64.55000305175781,66.0,14824626
2025-01-10,60.09273147583008,63.040000915527344,65.43000030517578,62.849998474121094,64.7699966430664,16248992
2025-01-13,57.19485855102539,60.0,62.56999969482422,59.70000076293945,62.119998931884766,27510117
2025-01-14,60.39777374267578,63.36000061035156,63.61000061035156,60.0,60.0,40674327
2025-01-15,60.254783630371094,63.209999084472656,65.05000305175781,62.939998626708984,64.0,22377655
2025-01-16,62.609310150146484,65.68000030517578,65.98999786376953,64.0,64.11000061035156,30305626
2025-01-17,63.514888763427734,66.62999725341797,67.12000274658203,64.75,65.58999633789062,26506821
2025-01-20,63.972450256347656,67.11000061035156,68.08999633789062,65.72000122070312,67.19000244140625,27802226
2025-01-21,63.200321197509766,66.30000305175781,68.13999938964844,65.95999908447266,67.25,32761209
2025-01-22,62.61884307861328,65.69000244140625,67.01000213623047,63.81999969482422,66.4000015258789,28101558
2025-01-23,64.90662384033203,68.08999633789062,69.05999755859375,64.91999816894531,65.5,36174380
2025-01-24,63.64834213256836,66.7699966430664,68.44999694824219,66.4000015258789,68.08999633789062,20736866
2025-01-27,61.417747497558594,64.43000030517578,65.98999786376953,64.0,65.94999694824219,13695938
2025-01-28,60.902992248535156,63.88999938964844,65.4800033569336,62.90999984741211,64.5999984741211,17269379
2025-01-29,62.68556594848633,65.76000213623047,66.0,64.1500015258789,64.19999694824219,14177669
2025-01-30,61.99922561645508,65.04000091552734,66.37999725341797,64.2300033569336,65.80999755859375,16385610
2025-01-31,63.009666442871094,66.0999984741211,66.30000305175781,63.900001525878906,65.0,15982195
2025-02-01,61.37008285522461,64.37999725341797,66.79000091552734,64.05000305175781,65.80000305175781,14471957
2025-02-03,59.3777961730957,62.290000915527344,63.45000076293945,60.619998931884766,63.209999084472656,22975253
2025-02-04,60.99831771850586,63.9900016784668,64.44999694824219,62.849998474121094,62.900001525878906,10065010
2025-02-05,62.09455108642578,65.13999938964844,65.6500015258789,64.19999694824219,64.47000122070312,15215384
2025-02-06,62.085018157958984,65.12999725341797,65.97000122070312,63.90999984741211,65.97000122070312,28483272
2025-02-07,63.54349136352539,66.66000366210938,67.19999694824219,65.33999633789062,65.44999694824219,36994940
2025-02-10,61.12224197387695,64.12000274658203,66.9000015258789,63.83000183105469,66.8499984741211,17442057
2025-02-11,58.62472915649414,61.5,64.45999908447266,61.02000045776367,64.45999908447266,19356222
2025-02-12,59.96881103515625,62.90999984741211,63.41999816894531,60.13999938964844,61.540000915527344,26450865
2025-02-13,60.22618865966797,63.18000030517578,64.4000015258789,62.5099983215332,63.0,13322870
2025-02-14,59.03462600708008,61.93000030517578,64.69999694824219,61.29999923706055,63.810001373291016,16824284
2025-02-17,59.63517379760742,62.560001373291016,62.75,60.380001068115234,61.5099983215332,15735076
2025-02-18,60.12133026123047,63.06999969482422,63.27000045776367,60.91999816894531,62.599998474121094,19156564
2025-02-19,61.91343307495117,64.94999694824219,65.16999816894531,62.11000061035156,62.70000076293945,17999735
2025-02-20,63.98198318481445,67.12000274658203,67.4000015258789,64.5999984741211,65.0,22692394
2025-02-21,64.56346130371094,67.7300033569336,68.13999938964844,66.30000305175781,67.0999984741211,21758577
2025-02-24,62.971534729003906,66.05999755859375,67.05000305175781,65.51000213623047,67.0,14696915
2025-02-25,61.77997589111328,64.80999755859375,66.80000305175781,64.72000122070312,66.05999755859375,11145339
2025-02-27,62.1422119140625,65.19000244140625,65.4000015258789,64.0999984741211,65.0999984741211,13567524
2025-02-28,59.55891418457031,62.47999954223633,64.38999938964844,61.84000015258789,64.30000305175781,29187533
2025-03-03,60.11179733276367,63.060001373291016,63.349998474121094,61.09000015258789,62.709999084472656,15912361
