date_,adj close_ioc.ns,close_ioc.ns,high_ioc.ns,low_ioc.ns,open_ioc.ns,volume_ioc.ns
2025-03-21,124.8976821899414,131.50999450683594,133.4499969482422,128.75,129.25999450683594,42928510
2025-03-24,126.94908142089844,133.6699981689453,134.3300018310547,131.3699951171875,133.0,13965745
2025-03-25,124.44181823730469,131.02999877929688,134.22999572753906,130.4499969482422,134.0,12380949
2025-03-26,122.59935760498047,129.08999633789062,133.3000030517578,128.89999389648438,130.89999389648438,16379725
2025-03-27,123.80551147460938,130.36000061035156,130.9499969482422,128.52000427246094,129.0500030517578,13141045
2025-03-28,121.27925109863281,127.69999694824219,131.27000427246094,127.5,130.0,15396398
2025-04-01,124.64126586914062,131.24000549316406,131.5,127.25,128.0,12740476
2025-04-02,124.7077407836914,131.30999755859375,131.5,128.0,130.82000732421875,8531198
2025-04-03,124.47030639648438,131.05999755859375,133.1999969482422,129.8800048828125,130.10000610351562,9909642
2025-04-04,123.59656524658203,130.13999938964844,134.25,128.8800048828125,132.91000366210938,21497796
2025-04-07,121.6496353149414,128.08999633789062,129.61000061035156,122.3499984741211,122.44999694824219,24739154
2025-04-08,124.39432525634766,130.97999572753906,131.72000122070312,128.1999969482422,129.47999572753906,12634136
2025-04-09,125.00215148925781,131.6199951171875,132.5,128.77999877929688,132.0,14769184
2025-04-11,125.20159912109375,131.8300018310547,132.60000610351562,131.05999755859375,132.5,10020795
2025-04-15,126.18930053710938,132.8699951171875,133.39999389648438,132.0,133.39999389648438,10142685
2025-04-16,127.10103607177734,133.8300018310547,134.14999389648438,132.30999755859375,132.99000549316406,9200167
2025-04-17,127.54740142822266,134.3000030517578,134.8000030517578,132.89999389648438,133.5,10404917
2025-04-21,131.70716857910156,138.67999267578125,139.6999969482422,134.30999755859375,135.1699981689453,20249817
2025-04-22,131.35577392578125,138.30999755859375,139.42999267578125,137.1999969482422,139.14999389648438,12648948
2025-04-23,130.7289581298828,137.64999389648438,139.17999267578125,135.77000427246094,138.9499969482422,12689457
2025-04-24,131.43174743652344,138.38999938964844,139.3300018310547,137.30999755859375,137.64999389648438,8177419
2025-04-25,127.87979888916016,134.64999389648438,139.5,132.82000732421875,138.39999389648438,14663542
2025-04-28,129.62730407714844,136.49000549316406,137.35000610351562,133.64999389648438,133.80999755859375,10943944
2025-04-29,128.95298767089844,135.77999877929688,138.25,135.52999877929688,137.3000030517578,15222917
2025-04-30,130.92840576171875,137.86000061035156,139.89999389648438,136.4499969482422,136.5,39902398
2025-05-02,135.7909698486328,142.97999572753906,144.08999633789062,138.11000061035156,139.7899932861328,45858781
2025-05-05,141.0904083251953,148.55999755859375,149.74000549316406,144.75,145.0,47549493
2025-05-06,136.83567810058594,144.0800018310547,149.8000030517578,143.6300048828125,149.3000030517578,18018626
2025-05-07,137.22506713867188,144.49000549316406,145.13999938964844,140.0,140.0,19316740
2025-05-08,133.90103149414062,140.99000549316406,146.38999938964844,139.5,144.5399932861328,12047287
2025-05-09,132.95132446289062,139.99000549316406,140.85000610351562,137.61000061035156,138.0,15348575
2025-05-12,135.19265747070312,142.35000610351562,144.4499969482422,141.7100067138672,144.0,13526883
2025-05-13,134.5658416748047,141.69000244140625,142.97999572753906,141.0,142.35000610351562,9484801
2025-05-14,136.25633239746094,143.47000122070312,143.91000366210938,141.9499969482422,141.99000549316406,9987794
2025-05-15,137.70941162109375,145.0,146.0,143.57000732421875,144.0,10181275
2025-05-16,137.44349670410156,144.72000122070312,146.85000610351562,144.42999267578125,145.0,14529013
2025-05-19,137.4149932861328,144.69000244140625,145.82000732421875,144.10000610351562,145.0,6802870
2025-05-20,134.78427124023438,141.9199981689453,145.80999755859375,141.38999938964844,145.0,11330045
2025-05-21,136.18035888671875,143.38999938964844,143.6300048828125,140.5500030517578,141.60000610351562,8705960
2025-05-22,136.0853729248047,143.2899932861328,144.1999969482422,141.8699951171875,142.58999633789062,7157328
2025-05-23,136.81668090820312,144.05999755859375,145.42999267578125,143.0,143.27999877929688,9699995
2025-05-26,136.36080932617188,143.5800018310547,144.72000122070312,142.89999389648438,144.05999755859375,5996548
2025-05-27,136.19935607910156,143.41000366210938,144.1199951171875,142.5,143.5800018310547,4970656
2025-05-28,136.9496307373047,144.1999969482422,144.4499969482422,142.7100067138672,143.38999938964844,6390053
2025-05-29,136.47476196289062,143.6999969482422,144.8300018310547,142.6199951171875,144.25,7054326
2025-05-30,134.83175659179688,141.97000122070312,144.39999389648438,141.2100067138672,143.6999969482422,28315951
2025-06-02,136.17086791992188,143.3800048828125,143.5,141.4600067138672,141.97000122070312,7051525
2025-06-03,133.94850158691406,141.0399932861328,144.0,140.60000610351562,143.89999389648438,7002799
2025-06-04,133.59710693359375,140.6699981689453,141.39999389648438,139.10000610351562,141.0,11904779
2025-06-05,132.23902893066406,139.24000549316406,141.66000366210938,139.02999877929688,140.66000366210938,9478214
2025-06-06,133.7015838623047,140.77999877929688,141.0800018310547,139.24000549316406,139.24000549316406,5702365
2025-06-09,136.1138916015625,143.32000732421875,143.49000549316406,140.8300018310547,141.0,9972191
2025-06-10,135.04071044921875,142.19000244140625,143.39999389648438,142.0,143.14999389648438,7906157
2025-06-11,137.85186767578125,145.14999389648438,147.1999969482422,142.19000244140625,142.39999389648438,28652440
2025-06-12,135.80047607421875,142.99000549316406,144.77000427246094,141.5,144.67999267578125,30425949
2025-06-13,133.28372192382812,140.33999633789062,143.19000244140625,137.00999450683594,139.0,23705826
2025-06-16,134.71778869628906,141.85000610351562,142.1999969482422,138.89999389648438,140.0,15176810
2025-06-17,134.5563201904297,141.67999267578125,143.47000122070312,141.1999969482422,141.3000030517578,9983651
2025-06-18,133.7395782470703,140.82000732421875,142.08999633789062,139.5,141.02000427246094,9045315
2025-06-19,131.6976776123047,138.6699981689453,141.19000244140625,138.3300018310547,140.75999450683594,5943647
2025-06-20,131.67868041992188,138.64999389648438,139.16000366210938,137.0,138.2899932861328,33690253
2025-06-23,132.88482666015625,139.9199981689453,140.1699981689453,136.39999389648438,137.0,14001242
2025-06-24,135.6580047607422,142.83999633789062,145.3000030517578,142.16000366210938,144.39999389648438,25393037
2025-06-25,134.84124755859375,141.97999572753906,144.0,141.6699981689453,143.30999755859375,15297425
2025-06-26,138.925048828125,146.27999877929688,146.9499969482422,142.00999450683594,142.10000610351562,24194161
2025-06-27,139.8177947998047,147.22000122070312,148.3000030517578,146.0,146.27999877929688,19189378
2025-06-30,139.5708770751953,146.9600067138672,149.5,146.4199981689453,147.25999450683594,10645295
2025-07-01,139.74180603027344,147.13999938964844,148.1999969482422,146.19000244140625,146.50999450683594,9899904
2025-07-02,140.47308349609375,147.91000366210938,148.9499969482422,147.02000427246094,148.0,7881728
2025-07-03,140.43508911132812,147.8699951171875,148.75,147.5,147.99000549316406,8006482
2025-07-04,143.99655151367188,151.6199951171875,151.99000549316406,147.86000061035156,149.6999969482422,22612766
2025-07-07,146.01947021484375,153.75,154.89999389648438,151.80999755859375,152.02000427246094,24354631
2025-07-08,146.08595275878906,153.82000732421875,154.97000122070312,152.8300018310547,154.8000030517578,13876094
2025-07-09,142.69544982910156,150.25,153.72999572753906,150.08999633789062,153.4600067138672,12440150
2025-07-10,144.67086791992188,152.3300018310547,152.64999389648438,150.0,150.75,14545796
2025-07-11,143.0753173828125,150.64999389648438,155.0,150.25999450683594,155.0,12767735
2025-07-14,142.55299377441406,150.10000610351562,151.60000610351562,149.6199951171875,150.64999389648438,8021902
2025-07-15,143.78761291503906,151.39999389648438,151.89999389648438,150.5399932861328,150.5500030517578,4853043
2025-07-16,144.3954315185547,152.0399932861328,152.67999267578125,150.6300048828125,151.1999969482422,7218210
2025-07-17,143.3697509765625,150.9600067138672,152.47000122070312,150.6199951171875,152.3699951171875,6727858
2025-07-18,142.51498413085938,150.05999755859375,151.61000061035156,148.60000610351562,150.50999450683594,9017783
2025-07-21,143.47421264648438,151.07000732421875,151.1999969482422,149.07000732421875,149.52000427246094,5030900
2025-07-22,144.3384552001953,151.97999572753906,152.44000244140625,150.64999389648438,151.3000030517578,11381024
2025-07-23,144.6898651123047,152.35000610351562,152.60000610351562,150.72000122070312,152.00999450683594,7597121
2025-07-24,143.61666870117188,151.22000122070312,152.75,150.7100067138672,152.02000427246094,5879844
2025-07-25,139.5708770751953,146.9600067138672,151.74000549316406,146.5800018310547,151.0,11646131
2025-07-28,140.14068603515625,147.55999755859375,148.63999938964844,146.6999969482422,146.9600067138672,6023438
2025-07-29,140.5015869140625,147.94000244140625,148.1999969482422,146.5,146.5,4240012
2025-07-30,141.54627990722656,149.0399932861328,150.19000244140625,146.25,147.5,9331773
2025-07-31,138.29823303222656,145.6199951171875,147.1999969482422,144.32000732421875,146.5500030517578,11960546
2025-08-01,133.93902587890625,141.02999877929688,146.2899932861328,140.66000366210938,145.3300018310547,8981850
2025-08-04,135.2211456298828,142.3800048828125,142.89999389648438,139.72000122070312,141.72000122070312,8163596
2025-08-05,134.1669464111328,141.27000427246094,143.0,139.39999389648438,142.52000427246094,11034758
2025-08-06,135.11668395996094,142.27000427246094,143.27999877929688,141.7100067138672,142.49000549316406,7574568
2025-08-07,134.54684448242188,141.6699981689453,143.0,140.0,141.00999450683594,8365458
2025-08-08,135.74996948242188,139.91000366210938,142.0,139.30999755859375,139.99000549316406,9551412
2025-08-11,137.2053680419922,141.41000366210938,142.9499969482422,139.35000610351562,141.60000610351562,11260944
2025-08-12,138.4084930419922,142.64999389648438,143.85000610351562,140.86000061035156,141.11000061035156,12858483
2025-08-13,138.19503784179688,142.42999267578125,143.39999389648438,141.6999969482422,142.64999389648438,4990372
2025-08-14,135.96343994140625,140.1300048828125,143.16000366210938,139.86000061035156,143.0,11453732
2025-08-18,136.13807678222656,140.30999755859375,142.60000610351562,139.25,142.0,11766741
2025-08-19,137.7875213623047,142.00999450683594,142.1300048828125,138.8000030517578,140.39999389648438,8913748
2025-08-20,137.23448181152344,141.44000244140625,142.6999969482422,141.2100067138672,142.00999450683594,5531826
2025-08-21,137.23448181152344,141.44000244140625,142.89999389648438,141.27999877929688,141.64999389648438,8746473
2025-08-22,135.7887725830078,139.9499969482422,141.8000030517578,139.4499969482422,141.39999389648438,5874783
2025-08-25,135.79849243164062,139.9600067138672,140.3699951171875,139.19000244140625,139.9499969482422,8282860
2025-08-26,134.82823181152344,138.9600067138672,140.4199981689453,138.5500030517578,139.5,10846493
2025-08-28,134.3721923828125,138.49000549316406,139.92999267578125,138.10000610351562,139.0,8420916
2025-08-29,132.5577850341797,136.6199951171875,139.49000549316406,136.4600067138672,138.49000549316406,10577763
2025-09-01,135.41036987304688,139.55999755859375,139.74000549316406,136.75999450683594,137.0,6229505
2025-09-02,135.46859741210938,139.6199951171875,140.66000366210938,139.10000610351562,139.55999755859375,3714758
2025-09-03,136.31272888183594,140.49000549316406,141.39999389648438,139.50999450683594,139.60000610351562,4902101
2025-09-04,135.5268096923828,139.67999267578125,141.6999969482422,139.35000610351562,141.17999267578125,4768126
2025-09-05,135.49769592285156,139.64999389648438,140.6999969482422,138.47000122070312,139.4499969482422,4533550
2025-09-08,136.7105255126953,140.89999389648438,141.88999938964844,140.0,140.0,5069174
2025-09-09,136.7493438720703,140.94000244140625,142.10000610351562,140.5,141.13999938964844,3636766
2025-09-10,136.9434051513672,141.13999938964844,141.7100067138672,140.80999755859375,141.25999450683594,4302236
2025-09-11,139.6504364013672,143.92999267578125,145.38999938964844,140.8699951171875,141.0500030517578,15031791
2025-09-12,138.36968994140625,142.61000061035156,145.1999969482422,142.4199981689453,144.97999572753906,9001678
2025-09-15,139.7086639404297,143.99000549316406,144.19000244140625,142.30999755859375,142.74000549316406,8158591
2025-09-16,140.66921997070312,144.97999572753906,145.13999938964844,143.82000732421875,144.0500030517578,6389632
2025-09-17,141.60067749023438,145.94000244140625,147.24000549316406,144.9199981689453,145.0399932861328,9549049
2025-09-18,142.77468872070312,147.14999389648438,147.27000427246094,145.50999450683594,146.0500030517578,8002633
2025-09-19,144.08456420898438,148.5,149.9499969482422,146.72999572753906,146.99000549316406,14995288
2025-09-22,143.8905029296875,148.3000030517578,149.10000610351562,147.25999450683594,148.5,9720233
2025-09-23,143.83229064941406,148.24000549316406,149.13999938964844,147.5500030517578,148.08999633789062,7296186
2025-09-24,142.406005859375,146.77000427246094,148.88999938964844,146.50999450683594,148.02999877929688,6288775
2025-09-25,141.8723602294922,146.22000122070312,148.1300048828125,145.74000549316406,146.02000427246094,8605676
2025-09-26,140.72743225097656,145.0399932861328,146.22000122070312,143.8000030517578,146.02000427246094,11925305
2025-09-29,144.87046813964844,149.30999755859375,149.9499969482422,145.0399932861328,145.0399932861328,16918652
2025-09-30,145.33619689941406,149.7899932861328,151.25,149.0,150.0399932861328,13201863
2025-10-01,145.24887084960938,149.6999969482422,151.97999572753906,149.00999450683594,150.39999389648438,7658596
2025-10-03,145.91836547851562,150.38999938964844,150.83999633789062,148.63999938964844,150.0,5989839
2025-10-06,150.23605346679688,154.83999633789062,155.2899932861328,150.52000427246094,150.97999572753906,18473741
2025-10-07,149.78001403808594,154.3699951171875,155.75,153.8000030517578,154.75999450683594,11389659
2025-10-08,149.00381469726562,153.57000732421875,156.27999877929688,153.3800048828125,154.0,9953844
2025-10-09,150.6338653564453,155.25,157.1999969482422,153.3300018310547,154.02000427246094,13999206
2025-10-10,149.5277557373047,154.11000061035156,156.99000549316406,153.6999969482422,155.50999450683594,7992863
2025-10-13,150.6435546875,155.25999450683594,155.6999969482422,152.1199951171875,153.7100067138672,11375913
2025-10-14,148.2664031982422,152.80999755859375,156.77999877929688,152.60000610351562,155.74000549316406,5976061
2025-10-15,149.1202392578125,153.69000244140625,154.9499969482422,152.8300018310547,153.24000549316406,19147599
2025-10-16,149.100830078125,153.6699981689453,154.5,152.10000610351562,153.89999389648438,7119984
2025-10-17,148.36343383789062,152.91000366210938,154.60000610351562,152.02999877929688,153.75,7126668
2025-10-20,149.27549743652344,153.85000610351562,154.35000610351562,152.7100067138672,153.3000030517578,5564426
2025-10-21,149.5471649169922,154.1300048828125,155.0,153.6999969482422,153.89999389648438,1188949
2025-10-23,145.65638732910156,150.1199951171875,154.0,149.80999755859375,154.0,13612250
2025-10-24,145.89895629882812,150.3699951171875,151.2899932861328,149.14999389648438,150.0,8519673
2025-10-27,150.58534240722656,155.1999969482422,155.3699951171875,151.1300048828125,151.3000030517578,16809115
2025-10-28,149.92556762695312,154.52000427246094,157.47999572753906,153.4499969482422,156.39999389648438,22709449
2025-10-29,158.24073791503906,163.08999633789062,163.72999572753906,155.0,155.0,58449093
2025-10-30,158.64825439453125,163.50999450683594,167.10000610351562,162.14999389648438,163.08999633789062,33405636
2025-10-31,160.96719360351562,165.89999389648438,166.91000366210938,163.08999633789062,163.50999450683594,25385134
2025-11-03,162.74278259277344,167.72999572753906,168.6999969482422,165.89999389648438,167.0,19190570
2025-11-04,164.21759033203125,169.25,170.14999389648438,167.1300048828125,168.0,23469790
2025-11-05,164.21759033203125,169.25,169.25,169.25,169.25,0
2025-11-06,163.36375427246094,168.3699951171875,170.02999877929688,167.35000610351562,170.02000427246094,19729771
2025-11-07,164.13026428222656,169.16000366210938,169.5500030517578,166.10000610351562,167.2100067138672,12104934
2025-11-10,164.35342407226562,169.38999938964844,171.38999938964844,168.5,169.13999938964844,12402893
2025-11-11,167.312744140625,172.44000244140625,173.49000549316406,167.32000732421875,168.89999389648438,20113006
2025-11-12,167.17691040039062,172.3000030517578,174.5,171.50999450683594,172.6999969482422,16003745
2025-11-13,167.3224334716797,172.4499969482422,174.4499969482422,171.4499969482422,172.69000244140625,11618468
2025-11-14,166.1581268310547,171.25,174.2100067138672,170.39999389648438,172.39999389648438,11051895
2025-11-17,167.97251892089844,173.1199951171875,174.39999389648438,171.16000366210938,171.16000366210938,13233156
2025-11-18,166.48800659179688,171.58999633789062,174.0,169.8000030517578,173.5,17543851
2025-11-19,164.2952117919922,169.3300018310547,172.22999572753906,168.85000610351562,171.50999450683594,10315121
2025-11-20,163.68394470214844,168.6999969482422,170.6999969482422,168.13999938964844,170.10000610351562,9529662
2025-11-21,162.37408447265625,167.35000610351562,168.61000061035156,166.1999969482422,168.0,9261908
2025-11-24,160.76344299316406,165.69000244140625,167.80999755859375,165.0500030517578,167.0,16397744
2025-11-25,159.2401123046875,164.1199951171875,165.39999389648438,163.08999633789062,164.89999389648438,9625540
2025-11-26,160.66641235351562,165.58999633789062,166.0,163.57000732421875,164.1199951171875,5855993
2025-11-27,158.9393310546875,163.80999755859375,166.0,162.5500030517578,165.58999633789062,4631417
2025-11-28,156.9405975341797,161.75,163.6999969482422,161.5,163.5,5937318
2025-12-01,158.1243133544922,162.97000122070312,164.44000244140625,162.02999877929688,162.02999877929688,10208196
2025-12-02,157.51304626464844,162.33999633789062,165.1199951171875,161.72999572753906,163.50999450683594,13247668
2025-12-03,159.2304229736328,164.11000061035156,164.55999755859375,161.0,162.1999969482422,11250522
2025-12-04,157.92054748535156,162.75999450683594,164.6999969482422,162.00999450683594,164.0,6382061
2025-12-05,158.79380798339844,163.66000366210938,163.83999633789062,161.89999389648438,162.7100067138672,6124074
2025-12-08,157.2801971435547,162.10000610351562,164.4199981689453,161.0,163.66000366210938,8744916
2025-12-09,158.16311645507812,163.00999450683594,163.3300018310547,160.3300018310547,162.1999969482422,10272407
2025-12-10,158.22134399414062,163.07000732421875,166.49000549316406,162.4499969482422,163.25,12155035
2025-12-11,156.9405975341797,161.75,164.0,160.5,163.27000427246094,8829634
2025-12-12,158.80349731445312,163.6699981689453,164.89999389648438,162.05999755859375,162.35000610351562,13492656
2025-12-15,163.5384063720703,168.5500030517578,169.0,162.4499969482422,165.1699981689453,33661881
2025-12-16,162.7524871826172,167.74000549316406,169.7100067138672,166.00999450683594,169.50999450683594,26675256
2025-12-17,163.16000366210938,168.16000366210938,169.39999389648438,167.25,168.63999938964844,17416464
2025-12-18,161.75,161.75,163.8000030517578,161.27999877929688,162.0,10014354
2025-12-19,162.60000610351562,162.60000610351562,162.89999389648438,160.41000366210938,161.1999969482422,14335462
2025-12-22,163.66000366210938,163.66000366210938,164.39999389648438,162.1199951171875,162.60000610351562,9224512
2025-12-23,163.27000427246094,163.27000427246094,165.5,162.66000366210938,163.64999389648438,8439146
2025-12-24,161.1699981689453,161.1699981689453,163.41000366210938,161.0,163.3000030517578,7879339
2025-12-25,161.1699981689453,161.1699981689453,161.1699981689453,161.1699981689453,161.1699981689453,0
2025-12-26,160.3000030517578,160.3000030517578,161.94000244140625,159.61000061035156,161.10000610351562,7762050
2025-12-29,161.97999572753906,161.97999572753906,162.8000030517578,159.52999877929688,159.55999755859375,8219066
2025-12-30,161.57000732421875,161.57000732421875,162.88999938964844,160.97999572753906,162.0,8132881
2025-12-31,166.4600067138672,166.4600067138672,167.3300018310547,161.42999267578125,161.57000732421875,24383706
2026-01-01,165.8800048828125,165.8800048828125,168.1999969482422,164.9199981689453,167.0,9679405
2026-01-02,166.7899932861328,166.7899932861328,167.35000610351562,164.91000366210938,166.6999969482422,9638213
2026-01-05,165.00999450683594,165.00999450683594,168.7899932861328,163.60000610351562,166.8000030517578,9692902
2026-01-06,164.0,164.0,164.88999938964844,161.3000030517578,164.6999969482422,11514726
2026-01-07,162.6699981689453,162.6699981689453,165.0,162.0,164.10000610351562,10582454
2026-01-08,156.3699951171875,156.3699951171875,162.6999969482422,155.8000030517578,162.6699981689453,13567688
2026-01-09,157.61000061035156,157.61000061035156,158.4199981689453,155.11000061035156,155.1999969482422,10896400
2026-01-12,158.24000549316406,158.24000549316406,158.61000061035156,154.77000427246094,157.0,6011542
2026-01-13,157.39999389648438,157.39999389648438,159.39999389648438,155.75,158.6999969482422,7763679
2026-01-14,159.16000366210938,159.16000366210938,159.58999633789062,156.08999633789062,157.0,10309941
2026-01-15,159.16000366210938,159.16000366210938,159.16000366210938,159.16000366210938,159.16000366210938,0
2026-01-16,161.32000732421875,161.32000732421875,162.14999389648438,159.85000610351562,160.0,15011308
