date_,adj close_rites.ns,close_rites.ns,high_rites.ns,low_rites.ns,open_rites.ns,volume_rites.ns
2024-06-07,310.1798095703125,325.3999938964844,329.3999938964844,320.54998779296875,325.125,2702430
2024-06-10,312.7297668457031,328.07501220703125,333.92498779296875,325.125,329.5,2275664
2024-06-11,322.0237731933594,337.82501220703125,343.20001220703125,330.45001220703125,330.45001220703125,4236178
2024-06-12,324.6927185058594,340.625,348.42498779296875,338.7250061035156,339.5249938964844,2862120
2024-06-13,323.81103515625,339.70001220703125,344.4750061035156,338.25,342.5,1796942
2024-06-14,336.10760498046875,352.6000061035156,360.8999938964844,344.875,345.5,10205034
2024-06-18,338.3238525390625,354.92498779296875,363.0,352.7749938964844,357.5,4763770
2024-06-19,329.84014892578125,346.0249938964844,356.0,342.5249938964844,355.9750061035156,2531302
2024-06-20,333.8198547363281,350.20001220703125,352.20001220703125,341.7250061035156,348.0,1591892
2024-06-21,337.8234558105469,354.3999938964844,367.0,347.5,347.5,8642134
2024-06-24,336.65570068359375,353.17498779296875,362.375,351.04998779296875,354.5,2771868
2024-06-25,332.55682373046875,348.875,356.17498779296875,347.5,354.6000061035156,1447268
2024-06-26,330.24530029296875,346.45001220703125,351.54998779296875,344.04998779296875,349.0,1296212
2024-06-27,331.0793762207031,347.32501220703125,350.5249938964844,341.6499938964844,347.0,1240090
2024-06-28,329.5780334472656,345.75,350.0,343.2749938964844,346.04998779296875,1446494
2024-07-01,329.69720458984375,345.875,348.42498779296875,343.0249938964844,345.17498779296875,1364422
2024-07-02,333.7960205078125,350.17498779296875,355.79998779296875,345.75,346.5,2435512
2024-07-03,332.84283447265625,349.17498779296875,352.125,348.25,351.5,948742
2024-07-04,356.3636779785156,373.8500061035156,377.0,350.0249938964844,350.92498779296875,22906882
2024-07-05,363.51287841796875,381.3500061035156,391.25,372.5249938964844,377.04998779296875,19345542
2024-07-08,369.75653076171875,387.8999938964844,398.45001220703125,382.5,382.57501220703125,11744780
2024-07-09,353.9806213378906,371.3500061035156,392.6000061035156,369.6000061035156,389.25,6604286
2024-07-10,347.7608642578125,364.82501220703125,376.5249938964844,358.0249938964844,373.20001220703125,6348940
2024-07-11,344.1385192871094,361.0249938964844,367.125,358.3999938964844,366.7250061035156,3570022
2024-07-12,367.70709228515625,385.75,397.0,361.1000061035156,362.8999938964844,29479476
2024-07-15,362.0592346191406,379.82501220703125,393.25,378.125,388.82501220703125,5035964
2024-07-16,354.05206298828125,371.42498779296875,384.5,370.0249938964844,381.8500061035156,2959678
2024-07-18,348.9761962890625,366.1000061035156,372.7749938964844,358.54998779296875,372.5,4291618
2024-07-19,345.8067321777344,362.7749938964844,377.5,360.0249938964844,366.1000061035156,7120708
2024-07-22,348.0229187011719,365.1000061035156,369.0,355.8999938964844,362.20001220703125,3545752
2024-07-23,331.24615478515625,347.5,369.0,329.29998779296875,366.95001220703125,4872670
2024-07-24,329.7686462402344,345.95001220703125,354.75,344.0,344.0,2326966
2024-07-25,321.80926513671875,337.6000061035156,352.25,336.25,340.95001220703125,4946456
2024-07-26,317.9725036621094,333.57501220703125,344.125,330.6499938964844,339.04998779296875,6488714
2024-07-29,361.8209228515625,379.57501220703125,383.8500061035156,350.6000061035156,354.0,48816066
2024-07-30,359.8191223144531,377.4750061035156,385.5,376.5,381.0,10381870
2024-07-31,340.82611083984375,357.54998779296875,383.8500061035156,355.5,381.0,12575876
2024-08-01,343.97174072265625,360.8500061035156,366.8999938964844,357.125,362.375,4830434
2024-08-02,344.40069580078125,361.29998779296875,364.5,351.8500061035156,357.04998779296875,3209548
2024-08-05,327.6000671386719,343.67498779296875,354.95001220703125,342.5,352.5,3231882
2024-08-06,328.8154296875,344.95001220703125,352.57501220703125,341.4750061035156,349.9750061035156,2156592
2024-08-07,332.2709045410156,348.57501220703125,350.70001220703125,340.7749938964844,348.0,1757886
2024-08-08,330.0705871582031,345.0249938964844,353.20001220703125,344.1499938964844,348.57501220703125,1618362
2024-08-09,327.7267761230469,342.57501220703125,347.5,341.0,347.5,1284872
2024-08-12,323.2065734863281,337.8500061035156,343.5,335.5249938964844,341.92498779296875,2350566
2024-08-13,319.9061279296875,334.3999938964844,342.45001220703125,333.3500061035156,339.8999938964844,1318698
2024-08-14,312.8746643066406,327.04998779296875,335.125,325.625,334.20001220703125,1847532
2024-08-16,313.5204162597656,327.7250061035156,334.0,327.0,329.125,1333048
2024-08-19,319.3321228027344,333.79998779296875,336.7749938964844,329.5,330.0,1522234
2024-08-20,316.58172607421875,330.92498779296875,335.625,329.5,335.625,1068940
2024-08-21,315.76861572265625,330.07501220703125,333.1000061035156,328.0,331.92498779296875,947928
2024-08-22,314.1422119140625,328.375,331.6499938964844,327.5249938964844,331.6499938964844,1292824
2024-08-23,311.7027587890625,325.82501220703125,336.5,324.79998779296875,328.8999938964844,4205140
2024-08-26,310.5547790527344,324.625,329.45001220703125,322.5,327.6000061035156,1402982
2024-08-27,312.683349609375,326.8500061035156,328.07501220703125,323.2250061035156,325.20001220703125,1214032
2024-08-28,314.71624755859375,328.9750061035156,333.5,326.25,328.1000061035156,1733266
2024-08-29,313.44866943359375,327.6499938964844,331.29998779296875,324.5,331.29998779296875,888984
2024-08-30,310.6265563964844,324.70001220703125,329.17498779296875,323.75,328.5,1338136
2024-09-02,311.0331115722656,325.125,333.0,324.20001220703125,327.3999938964844,2031096
2024-09-03,312.56378173828125,326.7250061035156,328.95001220703125,325.54998779296875,326.75,1170550
2024-09-04,311.1048583984375,325.20001220703125,328.625,323.57501220703125,324.5,1476996
2024-09-05,317.8492736816406,332.25,342.0,326.8500061035156,327.0,6914004
2024-09-06,316.58172607421875,330.92498779296875,339.92498779296875,328.54998779296875,333.8999938964844,2964908
2024-09-09,321.7955322265625,336.375,338.95001220703125,332.0,332.875,3982650
2024-09-10,324.73724365234375,339.45001220703125,342.0,337.75,338.5,1249494
2024-09-11,325.50250244140625,340.25,341.5,337.0249938964844,340.5,1408590
2024-09-12,325.93304443359375,340.70001220703125,343.1499938964844,339.8999938964844,341.9750061035156,1232814
2024-09-13,332.677490234375,347.75,349.75,342.0249938964844,342.42498779296875,2685560
2024-09-16,340.3785705566406,355.79998779296875,361.82501220703125,349.75,350.0,4438972
2024-09-17,340.019775390625,355.42498779296875,359.5,351.42498779296875,357.5,2521224
2024-09-18,325.3829345703125,340.125,356.95001220703125,295.5,356.0,4633000
2024-09-19,326.91363525390625,341.7250061035156,360.0,330.0,344.3999938964844,10969874
2024-09-20,359.65557861328125,373.20001220703125,384.0,354.6499938964844,356.0,13384039
2024-09-23,350.5966796875,363.79998779296875,375.95001220703125,362.04998779296875,375.1000061035156,2289786
2024-09-24,347.1755676269531,360.25,365.6499938964844,356.6000061035156,365.6499938964844,1161366
2024-09-25,341.2005310058594,354.04998779296875,359.25,352.0,358.0,652551
2024-09-26,352.18682861328125,365.45001220703125,367.3999938964844,348.20001220703125,353.70001220703125,3307983
2024-09-27,345.5372619628906,358.54998779296875,370.54998779296875,356.75,369.0,3896822
2024-09-30,332.81634521484375,345.3500061035156,353.5,342.75,353.0,2540556
2024-10-01,322.1191711425781,334.25,349.8999938964844,332.8500061035156,347.0,2142385
2024-10-03,309.20550537109375,320.8500061035156,332.0,319.6000061035156,330.3999938964844,1734632
2024-10-04,305.7361755371094,317.25,323.45001220703125,308.3999938964844,321.04998779296875,1631938
2024-10-07,285.1128234863281,295.8500061035156,319.79998779296875,294.04998779296875,318.70001220703125,2084982
2024-10-08,289.44952392578125,300.3500061035156,303.79998779296875,292.20001220703125,296.0,3493876
2024-10-09,313.3012390136719,325.1000061035156,333.25,305.04998779296875,306.0,25278428
2024-10-10,302.55596923828125,313.95001220703125,325.0,313.0,325.0,5096111
2024-10-11,302.2186584472656,313.6000061035156,320.6000061035156,311.79998779296875,315.5,2005612
2024-10-14,297.54461669921875,308.75,314.6499938964844,307.29998779296875,314.20001220703125,837990
2024-10-15,296.1472473144531,307.29998779296875,311.1000061035156,306.1000061035156,309.3999938964844,1002777
2024-10-16,293.4488525390625,304.5,313.8999938964844,303.0,307.29998779296875,2223513
2024-10-17,297.4482421875,308.6499938964844,318.54998779296875,306.0,306.0,3786346
2024-10-18,291.90692138671875,302.8999938964844,308.0,298.1000061035156,308.0,1509885
2024-10-21,289.59405517578125,300.5,311.8999938964844,298.5,307.45001220703125,1524948
2024-10-22,279.5233154296875,290.04998779296875,301.6499938964844,288.54998779296875,300.5,1666840
2024-10-23,282.2216796875,292.8500061035156,298.70001220703125,279.45001220703125,294.0,2514369
2024-10-24,280.1015319824219,290.6499938964844,296.0,287.54998779296875,293.04998779296875,851387
2024-10-25,267.76611328125,277.8500061035156,291.6000061035156,273.5,290.8500061035156,1826765
2024-10-28,274.9457092285156,285.29998779296875,288.0,271.6000061035156,278.8999938964844,1313013
2024-10-29,283.8600158691406,294.54998779296875,296.0,282.04998779296875,284.8999938964844,1419341
2024-10-30,283.8117980957031,294.5,306.1000061035156,292.95001220703125,295.8999938964844,2275617
2024-10-31,289.7386169433594,300.6499938964844,302.0,292.5,294.5,799917
2024-11-01,291.61785888671875,302.6000061035156,304.6000061035156,301.04998779296875,302.20001220703125,192596
2024-11-04,280.1497497558594,290.70001220703125,301.70001220703125,288.04998779296875,300.0,1178894
2024-11-05,284.0045471191406,294.70001220703125,295.29998779296875,286.79998779296875,289.29998779296875,841185
2024-11-06,284.4864196777344,295.20001220703125,301.95001220703125,289.6000061035156,296.20001220703125,2583741
2024-11-07,280.7279357910156,291.29998779296875,295.1499938964844,289.54998779296875,295.1499938964844,1215148
2024-11-08,274.1265869140625,284.45001220703125,291.29998779296875,281.54998779296875,290.0,783022
2024-11-11,266.56146240234375,276.6000061035156,282.0,275.8999938964844,282.0,783014
2024-11-12,269.78985595703125,279.95001220703125,283.8999938964844,277.0,277.0,898291
2024-11-13,259.8155212402344,269.6000061035156,278.45001220703125,268.5,275.0,943483
2024-11-14,264.7140197753906,272.8999938964844,275.79998779296875,267.6000061035156,267.70001220703125,696484
2024-11-18,262.4830322265625,270.6000061035156,274.6000061035156,267.0,272.54998779296875,594895
2024-11-19,266.46002197265625,274.70001220703125,277.6499938964844,270.04998779296875,270.04998779296875,704188
2024-11-21,265.4415283203125,273.6499938964844,278.6000061035156,269.75,273.95001220703125,871173
2024-11-22,266.9934997558594,275.25,276.70001220703125,271.0,273.04998779296875,450939
2024-11-25,283.5805969238281,292.3500061035156,310.0,286.54998779296875,289.0,11811513
2024-11-26,277.8575439453125,286.45001220703125,293.8999938964844,283.5,293.8999938964844,1467910
2024-11-27,282.07708740234375,290.79998779296875,301.3500061035156,286.45001220703125,286.45001220703125,3531759
2024-11-28,281.4950866699219,290.20001220703125,295.8500061035156,287.25,287.25,1672738
2024-11-29,276.2570495605469,284.79998779296875,291.8999938964844,284.29998779296875,289.3500061035156,1046585
2024-12-02,272.81353759765625,281.25,285.45001220703125,280.1499938964844,285.04998779296875,1585320
2024-12-03,277.7120666503906,286.29998779296875,287.70001220703125,281.25,281.25,826147
2024-12-04,279.2156066894531,287.8500061035156,291.70001220703125,286.0,286.3500061035156,929645
2024-12-05,278.77911376953125,287.3999938964844,290.04998779296875,285.54998779296875,287.8500061035156,750473
2024-12-06,287.3150939941406,296.20001220703125,300.0,293.20001220703125,293.6000061035156,5740509
2024-12-09,294.29913330078125,303.3999938964844,309.8500061035156,299.70001220703125,303.0,6341544
2024-12-10,288.6731262207031,297.6000061035156,303.6000061035156,296.79998779296875,303.3999938964844,1179267
2024-12-11,294.44464111328125,303.54998779296875,307.0,295.70001220703125,295.70001220703125,2792778
2024-12-12,289.78863525390625,298.75,306.3999938964844,298.04998779296875,303.95001220703125,1053253
2024-12-13,287.5575866699219,296.45001220703125,298.25,290.54998779296875,296.0,849512
2024-12-16,293.08660888671875,302.1499938964844,308.75,300.20001220703125,307.54998779296875,2998814
2024-12-17,291.24365234375,300.25,301.95001220703125,297.1000061035156,301.8999938964844,896453
2024-12-18,288.43060302734375,297.3500061035156,306.1000061035156,294.29998779296875,302.75,1530961
2024-12-19,284.25958251953125,293.04998779296875,294.0,288.04998779296875,289.95001220703125,915763
2024-12-20,272.571044921875,281.0,294.45001220703125,278.1000061035156,291.29998779296875,1110492
2024-12-23,272.28009033203125,280.70001220703125,284.5,277.0,282.5,809067
2024-12-24,271.7465515136719,280.1499938964844,283.6499938964844,278.20001220703125,278.20001220703125,458355
2024-12-26,270.2430419921875,278.6000061035156,281.95001220703125,277.3500061035156,280.20001220703125,532639
2024-12-27,271.4555358886719,279.8500061035156,282.5,277.20001220703125,278.0,673562
2024-12-30,259.136474609375,267.1499938964844,281.04998779296875,265.20001220703125,278.75,2042678
2024-12-31,282.9015808105469,291.6499938964844,302.6000061035156,267.1000061035156,267.1499938964844,58433455
2025-01-01,286.3451232910156,295.20001220703125,301.70001220703125,289.29998779296875,292.0,9912081
2025-01-02,284.1141052246094,292.8999938964844,298.45001220703125,290.20001220703125,297.8999938964844,2045223
2025-01-03,286.3451232910156,295.20001220703125,304.8999938964844,293.29998779296875,300.0,8258039
2025-01-06,275.6265563964844,284.1499938964844,295.6000061035156,279.1499938964844,295.5,1943189
2025-01-07,276.111572265625,284.6499938964844,288.1499938964844,280.6499938964844,284.0,1266003
2025-01-08,271.21307373046875,279.6000061035156,286.75,278.1000061035156,285.0,1364701
2025-01-09,266.3144836425781,274.54998779296875,279.6000061035156,273.0,279.6000061035156,691039
2025-01-10,259.0879821777344,267.1000061035156,273.79998779296875,264.70001220703125,273.0,1070707
2025-01-13,249.969970703125,257.70001220703125,273.25,254.25,264.8999938964844,1617500
2025-01-14,252.4434814453125,260.25,263.70001220703125,256.54998779296875,257.70001220703125,1380639
2025-01-15,254.48049926757812,262.3500061035156,266.79998779296875,260.79998779296875,263.0,1008010
2025-01-16,262.2405090332031,270.3500061035156,278.20001220703125,265.75,265.79998779296875,2899651
2025-01-17,265.781005859375,274.0,279.0,269.1000061035156,272.0,1779246
2025-01-20,266.4114990234375,274.6499938964844,278.20001220703125,272.20001220703125,275.04998779296875,982644
2025-01-21,258.5544738769531,266.54998779296875,276.75,265.0,276.0,1141568
2025-01-22,256.08099365234375,264.0,268.79998779296875,259.29998779296875,267.79998779296875,1101047
2025-01-23,256.6144714355469,264.54998779296875,272.79998779296875,261.20001220703125,262.0,1301645
2025-01-24,251.66746520996094,259.45001220703125,267.6499938964844,258.1499938964844,265.0,787634
2025-01-27,246.96295166015625,254.60000610351562,259.04998779296875,249.89999389648438,258.0,913577
2025-01-28,241.38543701171875,248.85000610351562,258.8999938964844,243.14999389648438,258.45001220703125,2166672
2025-01-29,244.6349334716797,252.1999969482422,256.95001220703125,247.9499969482422,248.85000610351562,1020266
2025-01-30,250.60047912597656,258.3500061035156,261.75,252.1999969482422,255.0,1183667
2025-01-31,254.90013122558594,260.8500061035156,265.79998779296875,257.20001220703125,259.54998779296875,2642625
2025-02-01,248.84152221679688,254.64999389648438,272.54998779296875,253.5,264.3999938964844,2187814
2025-02-03,227.09902954101562,232.39999389648438,249.60000610351562,230.5,246.0,5367975
2025-02-04,227.3433380126953,232.64999389648438,240.0,230.14999389648438,237.0,2095088
2025-02-05,230.71466064453125,236.10000610351562,237.89999389648438,232.64999389648438,236.0,1169341
2025-02-06,229.0534210205078,234.39999389648438,237.8000030517578,233.10000610351562,236.39999389648438,724354
2025-02-07,227.00132751464844,232.3000030517578,234.0,230.0,233.0500030517578,783158
2025-02-10,222.50625610351562,227.6999969482422,232.3000030517578,227.14999389648438,229.3000030517578,822396
2025-02-11,215.07960510253906,220.10000610351562,226.75,219.0,226.0500030517578,1029345
2025-02-12,213.22293090820312,218.1999969482422,219.89999389648438,207.14999389648438,217.64999389648438,1627124
2025-02-13,208.92330932617188,213.8000030517578,222.89999389648438,213.1999969482422,219.0,1271290
2025-02-14,202.08297729492188,206.8000030517578,219.1999969482422,205.14999389648438,216.8000030517578,1860167
2025-02-17,203.1090087890625,207.85000610351562,209.1999969482422,200.5,204.60000610351562,1517406
2025-02-18,199.7377166748047,204.39999389648438,208.3000030517578,201.1999969482422,205.5,944449
2025-02-19,208.38583374023438,213.25,214.0,201.64999389648438,202.85000610351562,1470157
2025-02-20,216.3499298095703,221.39999389648438,228.0,212.5,214.5,8488836
2025-02-21,213.17405700683594,218.14999389648438,225.8000030517578,217.0500030517578,221.39999389648438,1261215
2025-02-24,209.80276489257812,214.6999969482422,216.5,211.35000610351562,213.89999389648438,812631
2025-02-25,211.17083740234375,216.10000610351562,217.85000610351562,212.10000610351562,216.0,839583
2025-02-27,207.99496459960938,212.85000610351562,217.4499969482422,210.10000610351562,216.5500030517578,784377
2025-02-28,199.88429260253906,204.5500030517578,210.3000030517578,203.1999969482422,208.4499969482422,1202983
2025-03-03,193.94296264648438,198.47000122070312,206.10000610351562,192.39999389648438,203.5500030517578,1676825
2025-03-04,197.98854064941406,202.61000061035156,203.8000030517578,194.91000366210938,196.0,1128427
2025-03-05,204.59434509277344,209.3699951171875,209.6999969482422,200.3000030517578,200.3000030517578,1195259
2025-03-06,207.94610595703125,212.8000030517578,214.88999938964844,210.44000244140625,212.10000610351562,747168
2025-03-07,214.2978515625,219.3000030517578,225.0,213.89999389648438,215.0,5988786
2025-03-10,210.24249267578125,215.14999389648438,221.97000122070312,211.39999389648438,221.00999450683594,1242154
2025-03-11,210.7310791015625,215.64999389648438,217.3000030517578,207.69000244140625,211.5500030517578,1501842
2025-03-12,207.12527465820312,211.9600067138672,218.1999969482422,211.10000610351562,215.5,868055
2025-03-13,205.17088317871094,209.9600067138672,213.8000030517578,209.0,212.0,819983
2025-03-17,199.69862365722656,204.36000061035156,210.9499969482422,203.10000610351562,209.9499969482422,854234
2025-03-18,199.69862365722656,204.36000061035156,204.36000061035156,204.36000061035156,204.36000061035156,0
2025-03-19,223.4345703125,228.64999389648438,232.85000610351562,212.1999969482422,213.0,6324349
2025-03-20,221.38247680664062,226.5500030517578,233.42999267578125,225.0500030517578,231.0,1708796
2025-03-21,234.05662536621094,239.52000427246094,241.0,224.3000030517578,226.60000610351562,4092832
2025-03-24,249.78939819335938,255.6199951171875,259.489990234375,239.2100067138672,243.0,5205799
2025-03-25,241.2194366455078,246.85000610351562,255.89999389648438,242.69000244140625,255.5800018310547,2788585
2025-03-26,229.27818298339844,234.6300048828125,247.0,232.85000610351562,245.02000427246094,1659634
2025-03-27,225.3791961669922,230.63999938964844,235.8000030517578,230.0,234.8300018310547,1651364
2025-03-28,218.27500915527344,223.3699951171875,236.5399932861328,222.25,230.99000549316406,2108675
2025-04-01,224.939453125,230.19000244140625,231.64999389648438,224.60000610351562,226.0,1656096
2025-04-02,226.27821350097656,231.55999755859375,232.0,222.02000427246094,228.0,1268096
2025-04-03,226.5908966064453,231.8800048828125,233.77999877929688,227.0,227.0,847270
2025-04-04,217.74732971191406,222.8300018310547,231.67999267578125,219.75,228.41000366210938,1021112
2025-04-07,208.45425415039062,213.32000732421875,214.8000030517578,202.42999267578125,205.0,1255875
2025-04-08,213.07635498046875,218.0500030517578,220.82000732421875,214.10000610351562,217.97999572753906,616090
2025-04-09,210.64315795898438,215.55999755859375,216.99000549316406,212.89999389648438,215.0500030517578,343667
