date_,adj close_bsoft.ns,close_bsoft.ns,high_bsoft.ns,low_bsoft.ns,open_bsoft.ns,volume_bsoft.ns
2024-02-16,821.1786499023438,842.5999755859375,852.4500122070312,834.25,846.0499877929688,997886
2024-02-19,810.0684814453125,831.2000122070312,845.0,828.8499755859375,845.0,684258
2024-02-20,785.94775390625,806.4500122070312,831.5,801.4000244140625,830.0,1653400
2024-02-21,776.1531982421875,796.4000244140625,818.3499755859375,791.25,808.25,1464276
2024-02-22,796.814208984375,817.5999755859375,822.8499755859375,799.2999877929688,799.9500122070312,2185607
2024-02-23,789.5536499023438,810.1500244140625,836.0,807.25,827.5999755859375,2379477
2024-02-26,759.2443237304688,779.0499877929688,812.4500122070312,776.0,809.8499755859375,2502443
2024-02-27,777.907470703125,798.2000122070312,800.0,775.9500122070312,781.0,1909443
2024-02-28,747.939208984375,767.4500122070312,807.5499877929688,762.2999877929688,802.0,1508353
2024-02-29,756.3692626953125,776.0999755859375,787.0,757.4500122070312,764.1500244140625,2292534
2024-03-01,755.0535888671875,774.75,790.4000244140625,772.7999877929688,781.0,1186813
2024-03-04,763.7274169921875,783.6500244140625,794.0,782.25,788.7999877929688,952162
2024-03-05,739.6553344726562,758.9500122070312,780.9500122070312,753.5499877929688,780.9500122070312,1729577
2024-03-06,749.5473022460938,769.0999755859375,772.0,738.7000122070312,757.0,1687647
2024-03-07,752.9581909179688,772.5999755859375,778.5499877929688,765.3499755859375,773.5,1366724
2024-03-11,754.907470703125,774.5999755859375,782.7000122070312,756.75,765.0,1317040
2024-03-12,741.0684814453125,760.4000244140625,791.0,756.1500244140625,775.0,1812995
2024-03-13,704.91162109375,723.2999877929688,785.4500122070312,717.5,765.4000244140625,3411153
2024-03-14,744.2845458984375,763.7000122070312,766.1500244140625,715.0,719.0999755859375,1904372
2024-03-15,736.4879150390625,755.7000122070312,760.5,735.0499877929688,759.0,1372116
2024-03-18,708.663818359375,727.1500244140625,754.5999755859375,725.0,751.0,1237226
2024-03-19,702.6213989257812,720.9500122070312,732.4000244140625,713.5999755859375,724.8499755859375,991546
2024-03-20,699.64892578125,717.9000244140625,734.0,712.4500122070312,722.0,978451
2024-03-21,720.163818359375,738.9500122070312,740.4000244140625,723.0,725.4500122070312,985126
2024-03-22,712.3184204101562,730.9000244140625,738.9500122070312,713.0999755859375,725.0499877929688,2154342
2024-03-26,725.9624633789062,744.9000244140625,748.7000122070312,730.0,730.9000244140625,1020997
2024-03-27,741.1171264648438,760.4500122070312,767.8499755859375,746.0,748.8499755859375,1555331
2024-03-28,723.1361694335938,742.0,769.0,739.7999877929688,765.0,1502553
2024-04-01,742.3841552734375,761.75,764.7999877929688,746.2999877929688,748.0,793292
2024-04-02,748.2315673828125,767.75,774.5499877929688,756.0,759.0,979511
2024-04-03,757.2951049804688,777.0499877929688,784.0,758.1500244140625,767.75,1717444
2024-04-04,759.4879150390625,779.2999877929688,789.9000244140625,769.0499877929688,789.9000244140625,1174035
2024-04-05,730.1044311523438,749.1500244140625,779.0,745.0,779.0,2129193
2024-04-08,713.3904418945312,732.0,756.0,725.7999877929688,756.0,1920143
2024-04-09,710.17431640625,728.7000122070312,747.7999877929688,726.0999755859375,732.0,1678670
2024-04-10,720.0175170898438,738.7999877929688,744.6500244140625,730.0,731.0,1077352
2024-04-12,713.6828002929688,732.2999877929688,750.7999877929688,730.8499755859375,737.0499877929688,1412111
2024-04-15,689.2696533203125,707.25,729.5,706.0999755859375,725.0,1211186
2024-04-16,690.0980834960938,708.0999755859375,712.9000244140625,695.25,701.0499877929688,1450885
2024-04-18,680.6446533203125,698.4000244140625,720.5,695.0,711.0,1730243
2024-04-19,664.3692016601562,681.7000122070312,694.1500244140625,672.1500244140625,690.0999755859375,2701126
2024-04-22,642.9285278320312,659.7000122070312,690.4500122070312,658.2000122070312,686.6500244140625,2233611
2024-04-23,636.8861694335938,653.5,668.9500122070312,651.0999755859375,667.0,1632136
2024-04-24,641.7103881835938,658.4500122070312,669.0,656.2000122070312,658.4500122070312,1920772
2024-04-25,643.172119140625,659.9500122070312,665.9500122070312,653.2999877929688,659.4500122070312,1887949
2024-04-26,657.0111694335938,674.1500244140625,693.75,659.0,660.0,3825557
2024-04-29,657.5471801757812,674.7000122070312,684.5,664.4000244140625,677.0,2699673
2024-04-30,633.5725708007812,650.0999755859375,693.75,649.0,692.0,7209957
2024-05-02,626.8480224609375,643.2000122070312,653.7999877929688,636.75,653.7999877929688,4330078
2024-05-03,618.0767822265625,634.2000122070312,648.4500122070312,627.25,648.4500122070312,3388284
2024-05-06,603.0682983398438,618.7999877929688,640.9500122070312,616.0,640.0,2577481
2024-05-07,597.5132446289062,613.0999755859375,623.0,598.0,620.0,2639870
2024-05-08,600.4369506835938,616.0999755859375,622.3499755859375,602.0,613.0999755859375,1995219
2024-05-09,588.9369506835938,604.2999877929688,619.9000244140625,602.1500244140625,616.1500244140625,2581050
2024-05-10,568.27587890625,583.0999755859375,607.0,577.0999755859375,605.4000244140625,4241605
2024-05-13,571.0047607421875,585.9000244140625,589.9000244140625,564.5999755859375,584.0,2056129
2024-05-14,594.3945922851562,609.9000244140625,612.7000122070312,584.2000122070312,590.0,2777125
2024-05-15,596.8797607421875,612.4500122070312,614.9500122070312,599.0499877929688,609.9000244140625,3596174
2024-05-16,599.8522338867188,615.5,623.7999877929688,606.0499877929688,619.0,2290759
2024-05-17,595.17431640625,610.7000122070312,619.0,609.0,618.0,1093483
2024-05-21,579.8734130859375,595.0,614.9500122070312,593.8499755859375,614.1500244140625,2825047
2024-05-22,586.01318359375,601.2999877929688,606.5,595.5,598.4000244140625,3375934
2024-05-23,600.6318359375,616.2999877929688,622.1500244140625,601.2999877929688,603.5,3330014
2024-05-24,602.483642578125,618.2000122070312,628.0,615.0499877929688,618.0,1894903
2024-05-27,619.002685546875,635.1500244140625,639.9500122070312,622.2000122070312,623.4500122070312,2998587
2024-05-28,604.6764526367188,620.4500122070312,641.7000122070312,617.0499877929688,640.0,2636250
2024-05-29,604.6764526367188,620.4500122070312,622.2000122070312,613.0,620.7000122070312,965735
2024-05-30,595.0767822265625,610.5999755859375,620.0,607.9000244140625,620.0,1925845
2024-05-31,589.2780151367188,604.6500244140625,618.5,602.2999877929688,611.0,2965080
2024-06-03,597.8056640625,613.4000244140625,618.5999755859375,605.7000122070312,615.4500122070312,1290779
2024-06-04,583.3818359375,598.5999755859375,613.0,565.2999877929688,610.0,2586686
2024-06-05,615.25048828125,631.2999877929688,635.5999755859375,591.1500244140625,599.0499877929688,2461133
2024-06-06,630.3077392578125,646.75,652.4500122070312,638.0999755859375,644.0,2833576
2024-06-07,660.9094848632812,678.1500244140625,686.4500122070312,650.0499877929688,652.7000122070312,7518741
2024-06-10,662.7124633789062,680.0,688.6500244140625,663.3499755859375,688.0,3199599
2024-06-11,655.7929077148438,672.9000244140625,683.0,671.2000122070312,681.0999755859375,1862250
2024-06-12,655.159423828125,672.25,687.5999755859375,670.0499877929688,675.0999755859375,1765178
2024-06-13,665.8798217773438,683.25,699.75,676.0499877929688,680.0,6601573
2024-06-14,660.7145385742188,677.9500122070312,685.0,669.5999755859375,684.9500122070312,2187215
2024-06-18,666.4158325195312,683.7999877929688,687.3499755859375,666.2000122070312,680.0,3428629
2024-06-19,673.2865600585938,690.8499755859375,695.25,678.1500244140625,690.0,4390773
2024-06-20,670.4603271484375,687.9500122070312,699.0,684.0499877929688,694.4000244140625,3307590
2024-06-21,664.028076171875,681.3499755859375,701.4500122070312,678.0,696.0,5821354
2024-06-24,667.8289794921875,685.25,697.0,675.5,681.3499755859375,2583488
2024-06-25,678.06201171875,695.75,698.8499755859375,681.0499877929688,687.0,2511410
2024-06-26,668.2188110351562,685.6500244140625,708.7999877929688,682.75,700.0,3728794
2024-06-27,669.43701171875,686.9000244140625,695.0,674.25,686.9500122070312,3494940
2024-06-28,672.7505493164062,690.2999877929688,699.0,685.0499877929688,687.0,2697396
2024-07-01,699.3565063476562,717.5999755859375,723.9000244140625,691.0999755859375,692.0,6757562
2024-07-02,690.8289794921875,708.8499755859375,725.3499755859375,706.2000122070312,722.75,4129173
2024-07-03,693.2166137695312,711.2999877929688,716.4500122070312,707.2000122070312,712.0,1198405
2024-07-04,699.1616821289062,717.4000244140625,725.5499877929688,711.9500122070312,711.9500122070312,2151459
2024-07-05,696.5302124023438,714.7000122070312,721.9500122070312,710.4500122070312,719.9000244140625,1218415
2024-07-08,689.7568969726562,707.75,724.0,702.0,722.5,2427072
2024-07-09,685.6150512695312,703.5,713.5,700.5,710.25,1440384
2024-07-10,674.4560546875,692.0499877929688,706.5999755859375,683.0499877929688,704.0,2617578
2024-07-11,678.3056640625,696.0,704.0,690.25,695.0,1060920
2024-07-12,717.8571166992188,732.3499755859375,734.7999877929688,702.2000122070312,707.0,10233997
2024-07-15,719.425537109375,733.9500122070312,748.6500244140625,730.25,747.0,5221826
2024-07-16,712.6620483398438,727.0499877929688,739.7000122070312,725.5499877929688,737.0,2387542
2024-07-18,734.6187744140625,749.4500122070312,753.6500244140625,723.5,727.0,8205992
2024-07-19,709.5744018554688,723.9000244140625,760.4500122070312,720.4000244140625,759.0,4779608
2024-07-22,689.921142578125,703.8499755859375,723.7999877929688,700.4000244140625,711.0999755859375,2895803
2024-07-23,709.329345703125,723.6500244140625,729.0,681.5,709.4500122070312,3066461
2024-07-24,703.7911376953125,718.0,728.75,709.25,722.6500244140625,2251051
2024-07-25,692.4697265625,706.4500122070312,718.9500122070312,704.0499877929688,710.0,1744820
2024-07-26,713.4462280273438,727.8499755859375,730.3499755859375,707.5,707.5,2876480
2024-07-29,704.9674072265625,719.2000122070312,733.75,715.0,733.75,1460903
2024-07-30,695.5083618164062,709.5499877929688,722.8499755859375,706.9000244140625,719.2000122070312,1466105
2024-07-31,662.279296875,675.6500244140625,715.5499877929688,673.75,709.5999755859375,8877305
2024-08-01,630.2753295898438,643.0,675.5,639.5,675.5,8274918
2024-08-02,593.3704223632812,605.3499755859375,637.3499755859375,600.9000244140625,630.4000244140625,8573646
2024-08-05,567.3458862304688,578.7999877929688,594.7999877929688,550.8499755859375,590.0499877929688,8738210
2024-08-06,564.79736328125,576.2000122070312,606.2999877929688,574.1500244140625,593.0,6149954
2024-08-07,564.4541625976562,575.8499755859375,593.0999755859375,574.2000122070312,588.0,3393226
2024-08-08,560.1412963867188,571.4500122070312,580.4500122070312,565.9500122070312,577.7999877929688,3625933
2024-08-09,566.2676391601562,577.7000122070312,586.6500244140625,572.0999755859375,579.7999877929688,2857882
2024-08-12,575.6776123046875,587.2999877929688,593.0,570.0,577.5,2259250
2024-08-13,554.4560546875,565.6500244140625,589.9000244140625,561.25,588.9500122070312,2978182
2024-08-14,554.7991333007812,566.0,569.5,553.0,568.0,3477564
2024-08-16,588.763427734375,600.6500244140625,606.75,572.2000122070312,576.0499877929688,9597224
2024-08-19,611.308349609375,623.6500244140625,637.7999877929688,606.0,607.4500122070312,11423410
2024-08-20,601.4571533203125,613.5999755859375,626.7000122070312,609.75,624.9000244140625,4544686
2024-08-21,597.0462036132812,609.0999755859375,613.7999877929688,605.0,613.25,2237857
2024-08-22,589.7437133789062,601.6500244140625,616.4500122070312,600.25,612.0,2770531
2024-08-23,589.3515625,601.25,607.5,591.2000122070312,601.6500244140625,3030039
2024-08-26,616.5524291992188,629.0,635.8499755859375,609.0499877929688,610.4500122070312,7945766
2024-08-27,633.5590209960938,646.3499755859375,647.5,621.0,628.0,5608221
2024-08-28,648.26220703125,661.3499755859375,668.7000122070312,635.5999755859375,647.4000244140625,8388597
2024-08-29,665.5629272460938,679.0,686.4500122070312,657.0,659.5,12523455
2024-08-30,657.2801513671875,670.5499877929688,689.1500244140625,669.0499877929688,681.4500122070312,4864275
2024-09-02,652.4280395507812,665.5999755859375,672.5,661.0,671.0,2807690
2024-09-03,656.0548706054688,669.2999877929688,678.9500122070312,662.5,665.0,2230806
2024-09-04,647.2329711914062,660.2999877929688,666.6500244140625,637.7999877929688,653.0499877929688,4453478
2024-09-05,646.5468139648438,659.5999755859375,666.4500122070312,655.5,665.0,1887159
2024-09-06,640.66552734375,653.5999755859375,676.2000122070312,651.75,659.7999877929688,3206649
2024-09-09,612.7296142578125,625.0999755859375,651.25,620.4000244140625,647.0,3875271
2024-09-10,628.3638916015625,641.0499877929688,648.2000122070312,628.2000122070312,628.25,3948557
2024-09-11,616.4544067382812,628.9000244140625,644.5999755859375,626.0499877929688,643.4000244140625,3071336
2024-09-12,627.6287231445312,640.2999877929688,643.4000244140625,632.25,635.1500244140625,2104860
2024-09-13,647.9191284179688,661.0,665.4000244140625,639.9500122070312,643.0,3142393
2024-09-16,621.6495361328125,634.2000122070312,665.5999755859375,632.2000122070312,661.5999755859375,4135800
2024-09-17,635.6175537109375,648.4500122070312,650.5,624.0,634.2000122070312,4345241
2024-09-18,618.3168334960938,630.7999877929688,647.5999755859375,627.5,647.5999755859375,3267684
2024-09-19,612.9256591796875,625.2999877929688,653.8499755859375,605.0,641.0,5440552
2024-09-20,618.8558959960938,631.3499755859375,638.0,620.5,632.0,4071481
2024-09-23,617.9247436523438,630.4000244140625,638.0,622.0999755859375,638.0,3463746
2024-09-24,619.3950805664062,631.9000244140625,637.2000122070312,625.0,629.7999877929688,1909097
2024-09-25,607.4364624023438,619.7000122070312,632.7000122070312,617.4500122070312,627.5499877929688,2686231
2024-09-26,603.7606811523438,615.9500122070312,626.5999755859375,611.0499877929688,622.0,2049371
2024-09-27,592.0961303710938,604.0499877929688,635.5499877929688,602.2000122070312,627.9500122070312,6483640
2024-09-30,589.98876953125,601.9000244140625,607.25,600.0,604.0,4211108
2024-10-01,583.4213256835938,595.2000122070312,608.75,591.1500244140625,605.0,3507352
2024-10-03,578.32421875,590.0,597.5499877929688,582.5499877929688,585.0,2252315
2024-10-04,569.6493530273438,581.1500244140625,596.0,580.0,590.0,2521388
2024-10-07,555.7303466796875,566.9500122070312,590.25,563.0499877929688,588.0499877929688,2599783
2024-10-08,558.9160766601562,570.2000122070312,575.0,561.8499755859375,566.9500122070312,2043061
2024-10-09,579.5494995117188,591.25,595.5,573.0499877929688,576.5,2121113
2024-10-10,573.0801391601562,584.6500244140625,600.0,583.2000122070312,598.0,1766931
2024-10-11,587.1951293945312,599.0499877929688,600.6500244140625,582.0999755859375,582.0999755859375,2174691
2024-10-14,583.6663208007812,595.4500122070312,604.9500122070312,580.5499877929688,604.0,3697300
2024-10-15,581.4609375,593.2000122070312,606.0,589.4500122070312,600.0,1878428
2024-10-16,587.63623046875,599.5,600.9000244140625,583.2000122070312,589.5,2527555
2024-10-17,581.7549438476562,593.5,608.5999755859375,590.5,600.9500122070312,2951371
2024-10-18,583.0781860351562,594.8499755859375,597.5999755859375,576.0,593.0999755859375,2764403
2024-10-21,585.5287475585938,597.3499755859375,604.2999877929688,587.0,595.5,2197519
2024-10-22,565.2384033203125,576.6500244140625,599.4500122070312,572.0,599.0,2254289
2024-10-23,589.1065673828125,601.0,602.6500244140625,570.0,578.4500122070312,3726692
2024-10-24,557.788818359375,569.0499877929688,588.9000244140625,556.0499877929688,580.0,6743105
2024-10-25,559.8472290039062,571.1500244140625,579.0,561.2999877929688,569.0,3811297
2024-10-28,563.4739379882812,574.8499755859375,578.3499755859375,566.0,571.2000122070312,1080447
2024-10-29,571.707763671875,583.25,585.0,562.8499755859375,575.0,1710047
2024-10-30,563.76806640625,575.1500244140625,589.4000244140625,574.0,581.0,1074457
2024-10-31,541.5678100585938,550.0999755859375,572.9500122070312,547.4500122070312,572.0,5427675
2024-11-01,548.3607788085938,557.0,557.7999877929688,553.0999755859375,554.0,354672
2024-11-04,541.2724609375,549.7999877929688,556.9500122070312,536.2999877929688,556.9500122070312,2376849
2024-11-05,548.8038330078125,557.4500122070312,558.75,548.0499877929688,548.0499877929688,1110307
2024-11-06,573.6621704101562,582.7000122070312,584.5,559.0,559.0499877929688,2941305
2024-11-07,564.1126708984375,573.0,585.0,571.4000244140625,584.0,1324155
2024-11-08,558.5010375976562,567.2999877929688,583.9000244140625,565.7000122070312,573.0,1455717
2024-11-11,560.8145751953125,569.6500244140625,574.75,560.1500244140625,565.5999755859375,876886
2024-11-12,555.793701171875,564.5499877929688,576.9000244140625,562.4000244140625,572.9000244140625,1307650
2024-11-13,541.3709716796875,549.9000244140625,565.4500122070312,547.0,564.7999877929688,1004196
2024-11-14,550.5758666992188,559.25,560.9500122070312,548.5,550.1500244140625,923393
2024-11-18,537.9744262695312,546.4500122070312,563.0,540.0999755859375,562.0499877929688,1319187
2024-11-19,543.5860595703125,552.1500244140625,562.8499755859375,548.0,548.0,907440
2024-11-21,536.9407348632812,545.4000244140625,556.9500122070312,542.75,550.0,728899
2024-11-22,552.9879150390625,561.7000122070312,564.0,546.0999755859375,546.0999755859375,3836258
2024-11-25,560.2730712890625,569.0999755859375,573.5499877929688,565.25,567.5499877929688,1761123
2024-11-26,583.2117919921875,592.4000244140625,597.8499755859375,570.0,571.1500244140625,4289369
2024-11-27,591.3338012695312,600.6500244140625,604.0,594.0,597.9500122070312,2326262
2024-11-28,582.0303955078125,591.2000122070312,602.5999755859375,589.4000244140625,600.5,1660565
2024-11-29,581.4888916015625,590.6500244140625,595.3499755859375,587.7000122070312,591.2000122070312,867033
2024-12-02,588.2326049804688,597.5,602.25,585.0999755859375,590.7999877929688,1123032
2024-12-03,592.121337890625,601.4500122070312,608.0,595.0,599.9000244140625,1619978
2024-12-04,594.3856811523438,603.75,608.5499877929688,599.0999755859375,604.5499877929688,791921
2024-12-05,597.1422729492188,606.5499877929688,612.2000122070312,601.4000244140625,606.9500122070312,1633012
2024-12-06,598.6681518554688,608.0999755859375,611.0,604.25,606.9500122070312,700289
2024-12-09,599.209716796875,608.6500244140625,614.6500244140625,606.0,608.9000244140625,747611
2024-12-10,598.6681518554688,608.0999755859375,615.0999755859375,604.5,604.5,1389562
2024-12-11,603.8367309570312,613.3499755859375,617.4000244140625,600.5499877929688,609.9500122070312,1489403
2024-12-12,600.1448974609375,609.5999755859375,624.3499755859375,608.3499755859375,617.0999755859375,2245026
2024-12-13,593.9918823242188,603.3499755859375,608.7999877929688,593.0999755859375,607.0999755859375,1273049
2024-12-16,595.2225341796875,604.5999755859375,609.75,601.7999877929688,603.3499755859375,807488
2024-12-17,598.5697631835938,608.0,611.7000122070312,602.3499755859375,604.5999755859375,1481792
2024-12-18,592.0228881835938,601.3499755859375,609.9000244140625,597.1500244140625,604.5499877929688,726517
2024-12-19,580.50439453125,589.6500244140625,596.0,584.75,590.4500122070312,1297096
2024-12-20,568.0505981445312,577.0,602.5499877929688,572.0,596.4000244140625,4187693
2024-12-23,564.8017578125,573.7000122070312,584.0,568.1500244140625,577.0,1527988
2024-12-24,570.708740234375,579.7000122070312,586.25,570.25,571.0,1257397
2024-12-26,561.4052734375,570.25,584.4000244140625,568.1500244140625,584.4000244140625,700317
2024-12-27,567.1152954101562,576.0499877929688,580.4000244140625,568.0999755859375,568.0999755859375,1172835
2024-12-30,565.5401611328125,574.4500122070312,581.0,569.5499877929688,578.9500122070312,1164743
2024-12-31,551.6588134765625,560.3499755859375,574.4500122070312,559.4500122070312,573.0,1575196
2025-01-01,554.3169555664062,563.0499877929688,568.5999755859375,556.4500122070312,559.9500122070312,806958
2025-01-02,555.5968017578125,564.3499755859375,571.0,555.0,563.0499877929688,1645882
2025-01-03,543.5860595703125,552.1500244140625,568.7999877929688,551.5499877929688,566.0,1563561
2025-01-06,536.7930297851562,545.25,558.4000244140625,543.75,553.0999755859375,2271252
2025-01-07,539.0081176757812,547.5,552.9000244140625,542.0499877929688,544.6500244140625,2135885
2025-01-08,535.6116333007812,544.0499877929688,545.9500122070312,530.2000122070312,544.5999755859375,1469371
2025-01-09,535.0209350585938,543.4500122070312,549.0,539.4500122070312,544.1500244140625,1516991
2025-01-10,542.7984008789062,551.3499755859375,556.7000122070312,541.0499877929688,542.0,2483031
2025-01-13,517.4970703125,525.6500244140625,564.4000244140625,519.3499755859375,548.5999755859375,3717669
2025-01-14,524.6346435546875,532.9000244140625,538.9000244140625,521.0,529.7000122070312,1284222
2025-01-15,518.8753051757812,527.0499877929688,537.5,525.5999755859375,536.0,1072679
2025-01-16,524.2900390625,532.5499877929688,538.5499877929688,530.0499877929688,530.0499877929688,748355
2025-01-17,524.2407836914062,532.5,539.0499877929688,527.25,530.7000122070312,1297405
2025-01-20,524.8314819335938,533.0999755859375,538.0,528.5499877929688,536.9000244140625,862239
2025-01-21,517.3001098632812,525.4500122070312,545.0,523.0,535.0,884745
2025-01-22,521.8779907226562,530.0999755859375,531.9500122070312,516.7999877929688,529.0,1552305
2025-01-23,546.2933959960938,554.9000244140625,564.25,530.9500122070312,531.0499877929688,3792070
2025-01-24,537.2360229492188,545.7000122070312,558.0,542.0999755859375,555.5,1201794
2025-01-27,509.47344970703125,517.5,539.9000244140625,512.9000244140625,537.9500122070312,1335664
2025-01-28,510.9994201660156,519.0499877929688,529.9000244140625,513.2999877929688,522.4500122070312,1562273
2025-01-29,523.600830078125,531.8499755859375,537.0,521.7999877929688,523.0499877929688,1300810
2025-01-30,521.92724609375,530.1500244140625,537.75,521.25,535.4500122070312,1030649
2025-01-31,526.3082275390625,534.5999755859375,536.9500122070312,529.4500122070312,529.8499755859375,490618
2025-02-01,526.751220703125,535.0499877929688,541.75,528.8499755859375,539.9000244140625,432054
2025-02-03,522.9118041992188,531.1500244140625,535.6500244140625,523.4500122070312,530.0,757861
2025-02-04,518.0385131835938,526.2000122070312,538.9000244140625,524.2000122070312,534.0,1194818
2025-02-05,526.4066772460938,534.7000122070312,540.0,528.1500244140625,529.4500122070312,1263305
2025-02-06,521.68115234375,529.9000244140625,541.4000244140625,527.8499755859375,538.9500122070312,526116
2025-02-07,526.0620727539062,534.3499755859375,535.0499877929688,521.7999877929688,532.4000244140625,880023
2025-02-10,518.2354125976562,526.4000244140625,533.7999877929688,520.0,533.7999877929688,760403
2025-02-11,496.52740478515625,504.3500061035156,532.0,502.8999938964844,526.4000244140625,1219686
2025-02-12,494.8537902832031,502.6499938964844,505.0,470.0,475.0,7561308
2025-02-13,498.004150390625,505.8500061035156,516.7000122070312,499.1000061035156,503.0,1181553
2025-02-14,480.4309997558594,488.0,509.0,483.3999938964844,508.3999938964844,1668773
2025-02-17,470.0938720703125,477.5,487.1499938964844,473.54998779296875,485.3500061035156,1330896
2025-02-18,465.5159912109375,472.8500061035156,482.45001220703125,462.8999938964844,477.5,1213314
2025-02-19,463.64544677734375,470.95001220703125,474.6499938964844,464.75,469.95001220703125,1599419
2025-02-20,466.50048828125,473.8500061035156,476.29998779296875,455.0,455.0,1323905
2025-02-21,467.927978515625,475.29998779296875,484.6499938964844,472.3999938964844,474.1000061035156,864428
2025-02-24,464.1869201660156,471.5,473.75,460.25,469.45001220703125,1080053
2025-02-25,451.5854797363281,458.70001220703125,471.95001220703125,457.0,469.54998779296875,622391
2025-02-27,442.72503662109375,449.70001220703125,462.95001220703125,445.3500061035156,460.5,1036841
2025-02-28,417.4728698730469,424.04998779296875,445.8999938964844,422.6499938964844,444.70001220703125,1319352
2025-03-03,414.3717346191406,420.8999938964844,431.3999938964844,410.1000061035156,425.04998779296875,1270698
2025-03-04,411.81207275390625,418.29998779296875,420.75,407.54998779296875,414.20001220703125,924591
2025-03-05,426.333251953125,433.04998779296875,437.3999938964844,418.04998779296875,418.04998779296875,1435273
2025-03-06,432.240234375,439.04998779296875,443.8500061035156,436.04998779296875,436.04998779296875,1251145
2025-03-07,427.71160888671875,434.45001220703125,439.6499938964844,431.5,437.79998779296875,788701
2025-03-10,403.3946838378906,409.75,438.3500061035156,408.6000061035156,435.20001220703125,2792804
2025-03-11,394.4358215332031,400.6499938964844,405.95001220703125,389.1499938964844,404.0,5264245
2025-03-12,385.6246643066406,391.70001220703125,403.6000061035156,387.6000061035156,400.6499938964844,1822772
2025-03-13,379.7669372558594,385.75,396.8500061035156,384.54998779296875,393.25,2500031
2025-03-17,382.8680725097656,388.8999938964844,394.1499938964844,386.1499938964844,386.5,1182944
2025-03-18,382.8680725097656,388.8999938964844,388.8999938964844,388.8999938964844,388.8999938964844,0
2025-03-19,388.9718933105469,395.1000061035156,401.0,390.3500061035156,398.6000061035156,1726845
2025-03-20,402.65631103515625,409.0,412.04998779296875,397.45001220703125,399.95001220703125,3324944
2025-03-21,398.07843017578125,404.3500061035156,411.75,397.8500061035156,405.0,3138163
2025-03-24,404.4776306152344,410.8500061035156,415.3999938964844,404.04998779296875,409.0,2374939
2025-03-25,396.40478515625,402.6499938964844,419.0,400.3999938964844,416.0,2788324
2025-03-26,387.7904968261719,393.8999938964844,404.95001220703125,392.8500061035156,403.70001220703125,1957548
2025-03-27,389.7594909667969,395.8999938964844,397.5,388.04998779296875,390.0,2923856
2025-03-28,381.6866760253906,387.70001220703125,402.25,385.45001220703125,395.0,2464995
2025-04-01,382.27734375,388.29998779296875,393.70001220703125,382.70001220703125,387.0,1515137
2025-04-02,385.87078857421875,391.95001220703125,394.04998779296875,380.70001220703125,388.0,3032028
2025-04-03,381.8343505859375,387.8500061035156,391.0,381.1499938964844,383.95001220703125,1768620
2025-04-04,360.81549072265625,366.5,386.45001220703125,363.8999938964844,385.8500061035156,2636412
2025-04-07,341.7164001464844,347.1000061035156,349.0,331.0,335.0,3134628
2025-04-08,350.87213134765625,356.3999938964844,359.8999938964844,346.3500061035156,354.3500061035156,1259915
2025-04-09,351.1675109863281,356.70001220703125,360.5,346.8999938964844,351.04998779296875,1183417
2025-04-11,354.1701965332031,359.75,365.8999938964844,355.0,365.8999938964844,1279900
2025-04-15,366.2794189453125,372.04998779296875,374.20001220703125,362.3999938964844,363.54998779296875,1577691
2025-04-16,366.3286437988281,372.1000061035156,373.29998779296875,368.70001220703125,372.0,896110
