date,adj close,close,high,low,open,volume,ema_20,ema_50,ema_200,rsi_14,atr_14,trend
2024-01-16,4104.2021484375,4162.89990234375,4239.85009765625,4140.0,4181.0498046875,105065,4162.89990234375,4162.89990234375,4162.89990234375,,,SIDEWAYS
2024-01-17,4005.31689453125,4062.60009765625,4135.9501953125,4050.0,4135.0,77970,4153.347539992559,4158.966576669731,4161.901894336909,,,DOWN
2024-01-18,3869.163818359375,3924.5,4059.0,3911.0,4059.0,170956,4131.552536183744,4149.771808957193,4159.53968643306,,,DOWN
2024-01-19,4065.358154296875,4123.5,4194.7001953125,3925.199951171875,3970.0,664795,4130.785627975769,4148.741541939264,4159.181082587955,,,DOWN
2024-01-23,4103.95654296875,4162.64990234375,4234.0,4075.050048828125,4130.0,437848,4133.820320772719,4149.286967837479,4159.2155982074155,,,DOWN
2024-01-24,4045.68896484375,4103.5498046875,4150.0,4051.0,4150.0,172155,4130.937414478889,4147.493353596304,4158.66170971468,,,DOWN
2024-01-25,3958.239990234375,4014.85009765625,4103.4501953125,3985.10009765625,4103.4501953125,152664,4119.881479543399,4142.291657284929,4157.230748400666,,,DOWN
2024-01-29,4109.57568359375,4168.35009765625,4175.0,4005.0,4033.0,129389,4124.4975384112895,4143.313556907334,4157.341388691767,,,DOWN
2024-01-30,4151.03271484375,4210.39990234375,4238.9501953125,4142.5,4159.0498046875,148586,4132.678715928667,4145.944393983272,4157.8693341012395,,,DOWN
2024-01-31,4071.717041015625,4129.9501953125,4223.9501953125,4083.35009765625,4210.0,239012,4132.418856822365,4145.317170505987,4157.591531725232,,,DOWN
2024-02-01,4013.154541015625,4070.550048828125,4140.25,4040.0,4129.0,121930,4126.526589394342,4142.3851265186195,4156.725447318296,,,DOWN
2024-02-02,4079.357666015625,4137.7001953125,4149.5,4025.0,4070.550048828125,64558,4127.590742338929,4142.201403726222,4156.536141328188,,,DOWN
2024-02-05,4116.77197265625,4175.64990234375,4198.14990234375,4116.4501953125,4135.5,86647,4132.167805196531,4143.513109554361,4156.72632800496,,,DOWN
2024-02-06,4090.251953125,4148.75,4175.64990234375,4126.0,4174.4501953125,64070,4133.74706184448,4143.718477807131,4156.64696155715,,127.62498256138393,DOWN
2024-02-07,4124.61083984375,4183.60009765625,4197.14990234375,4126.0,4126.0,161758,4138.49497001703,4145.282462899254,4156.915151966095,50.91870279875611,125.57496861049107,DOWN
2024-02-08,4051.40771484375,4109.35009765625,4212.9501953125,4088.5,4204.5,63542,4135.719267887432,4143.873350536783,4156.4418678436095,52.12393935024457,126.39998953683036,DOWN
2024-02-09,3997.03515625,4054.199951171875,4149.9501953125,4023.60009765625,4114.9501953125,118865,4127.9555234383315,4140.35674664012,4155.4245353394135,56.372839626428146,124.59641810825893,DOWN
2024-02-12,3880.3046875,3935.800048828125,4083.60009765625,3910.0,4059.449951171875,75400,4109.655002046883,4132.334915353375,4153.23921706567,39.983986238483105,117.6964111328125,DOWN
2024-02-13,3859.009033203125,3914.199951171875,3962.75,3841.0,3956.0,164605,4091.040235296882,4123.780603032532,4150.860716907523,36.489200266060195,115.03927176339286,DOWN
2024-02-14,3743.264404296875,3796.800048828125,3909.60009765625,3785.0,3909.60009765625,114859,4063.0173603950957,4110.957836200987,4147.337725185341,34.31347554883928,116.2928466796875,DOWN
2024-02-15,3750.264404296875,3803.89990234375,3861.5,3784.050048828125,3820.550048828125,105379,4038.3395072473486,4098.916348598742,4143.920433415773,38.230188403728185,113.36429268973214,DOWN
2024-02-16,3900.17041015625,3955.949951171875,3980.0,3800.0,3800.0,198581,4030.4928828592083,4093.309823209453,4142.05008035862,38.13008416266701,114.07857840401786,DOWN
2024-02-19,3999.155029296875,4056.35009765625,4095.550048828125,3951.0,4012.949951171875,111700,4032.9554747446405,4091.860422207367,4141.197344212328,41.91806115851354,117.5142822265625,DOWN
2024-02-20,4009.408203125,4066.75,4090.300048828125,3983.35009765625,4077.699951171875,75726,4036.174000959437,4090.8756997678624,4140.456574618175,46.421279993629675,115.11070033482143,DOWN
2024-02-21,3902.388427734375,3958.199951171875,4068.89990234375,3926.0,4068.89990234375,89096,4028.747900979669,4085.6727292346864,4138.643075877416,43.97360352805045,118.15712193080357,DOWN
2024-02-22,3776.932861328125,3830.949951171875,4001.0,3629.050048828125,3957.0,232309,4009.9100009979743,4075.6836006832036,4135.581452746017,34.54268986567034,135.83211844308036,DOWN
2024-02-23,3994.61962890625,4051.75,4075.0,3900.0,3910.89990234375,192111,4013.8947628076908,4074.745028107392,4134.747308937599,44.72811283945641,147.42857142857142,DOWN
2024-02-26,4030.30908203125,4087.949951171875,4111.4501953125,3987.25,4051.75,129468,4020.947637889994,4075.2628682275677,4134.281663586697,47.43329781710192,152.75359235491072,DOWN
2024-02-27,4115.8857421875,4174.75,4220.0,4051.5,4088.0,136720,4035.5954819004705,4079.164324375506,4134.68433360076,49.64208771961004,159.70717075892858,DOWN
2024-02-28,4060.4775390625,4118.5498046875,4198.7001953125,4070.050048828125,4174.75,335337,4043.4958935944733,4080.7088530151923,4134.523791024509,50.37756319539381,160.00716727120536,DOWN
2024-02-29,4092.07568359375,4150.60009765625,4220.0,3983.300048828125,4092.64990234375,287549,4053.6962939813093,4083.449686138371,4134.683754274576,54.03280250333927,167.88929966517858,DOWN
2024-03-01,4069.1044921875,4127.2998046875,4154.0,4096.7001953125,4139.0,83612,4060.7061521438036,4085.169298630494,4134.6102821393815,58.70373654048491,159.58213588169642,DOWN
2024-03-04,3990.5283203125,4047.60009765625,4190.0,4029.0,4161.2001953125,89374,4059.4579564783226,4083.695996631504,4133.74450915945,55.758940419128294,162.38570731026786,DOWN
2024-03-05,3895.388916015625,3951.10009765625,4047.0,3916.35009765625,4040.300048828125,117797,4049.1381604000303,4078.496157456004,4131.92715183106,56.783609248101754,162.53213936941964,DOWN
2024-03-06,3910.818359375,3966.75,4013.35009765625,3910.0,3951.10009765625,90322,4041.2916689333606,4074.113955202827,4130.283598081497,57.106079084604694,164.38214983258928,DOWN
2024-03-07,3839.537353515625,3894.449951171875,3966.5,3878.050048828125,3966.10009765625,113516,4027.3067434322666,4067.0683079859273,4127.93699462966,47.115656777079884,157.8607177734375,DOWN
2024-03-11,3971.1552734375,4027.949951171875,4044.85009765625,3881.0,3881.0,117377,4027.3680013122294,4065.5342547775335,4126.942098674856,48.708145236072475,159.23929268973214,DOWN
2024-03-12,3865.466796875,3920.75,4003.800048828125,3876.050048828125,4003.800048828125,77655,4017.21390594916,4059.856440864689,4124.890436001475,43.89632356213274,162.45000348772322,DOWN
2024-03-13,3666.758544921875,3719.199951171875,3925.85009765625,3601.0,3900.10009765625,244268,3988.8316245417996,4046.4973628375196,4120.85371475939,40.72925099048325,175.44644601004464,DOWN
2024-03-14,3932.606689453125,3988.85009765625,4045.0,3654.449951171875,3719.199951171875,278942,3988.833383886033,4044.2366857715874,4119.540245932493,55.51558182417005,176.7750244140625,DOWN
2024-03-15,3845.69970703125,3900.699951171875,4004.949951171875,3820.0,3981.35009765625,335277,3980.4397236275418,4038.607794218658,4117.362730561741,44.18479446989605,172.5535888671875,DOWN
2024-03-18,3757.658447265625,3811.39990234375,3896.39990234375,3778.0,3874.050048828125,92109,3964.3406930290853,4029.697680811799,4114.318324310816,39.771428819104884,172.44642857142858,DOWN
2024-03-19,3776.094970703125,3830.10009765625,3889.0,3770.300048828125,3820.0,80539,3951.5558744221485,4021.8703246096206,4111.490282254552,36.57645023699927,168.8892822265625,DOWN
2024-03-20,3790.98193359375,3845.199951171875,3870.0,3732.10009765625,3850.0,109814,3941.4267388745034,4014.9420746708856,4108.840627218903,39.001339319832994,169.54997907366072,DOWN
2024-03-21,3902.043701171875,3957.85009765625,4024.39990234375,3843.0,3888.0,152508,3942.990868282289,4012.703173611488,4107.338233889922,42.716798455507835,165.5999755859375,DOWN
2024-03-22,3874.882080078125,3930.300048828125,3961.949951171875,3877.050048828125,3930.0,85415,3941.7822188104637,4009.4716785219443,4105.576659909208,42.58004822489108,167.5714111328125,DOWN
2024-03-26,3894.403076171875,3950.10009765625,3968.0,3835.0,3919.35009765625,125739,3942.574397748158,4007.1433812330934,4104.029629439029,46.15415135170949,165.5714111328125,DOWN
2024-03-27,4110.857421875,4169.64990234375,4206.0,3940.14990234375,3960.0,290934,3964.200636281071,4013.516185982531,4104.682567477882,57.85782703405697,175.18570382254464,DOWN
2024-03-28,4172.525390625,4232.2001953125,4265.0,4050.0,4150.2001953125,184571,3989.7244038078743,4022.0920294856674,4105.9513995956395,59.23272411572417,183.16069684709822,DOWN
2024-04-01,4113.51953125,4172.35009765625,4307.4501953125,4151.0,4249.89990234375,113371,4007.1173270315294,4027.9845027472593,4106.612083158432,59.75019242916097,188.0,DOWN
