date,adj close,close,high,low,open,volume,ema_20,ema_50,ema_200,rsi_14,atr_14,trend
2024-01-16,4999.37255859375,5016.39990234375,5100.0,4962.25,5000.2998046875,23847,5016.39990234375,5016.39990234375,5016.39990234375,,,SIDEWAYS
2024-01-17,4806.330078125,4822.7001953125,5029.7998046875,4790.0,4970.0498046875,39544,4997.952311197917,5008.803835401349,5014.472542074783,,,DOWN
2024-01-18,4682.6015625,4698.5498046875,4886.0,4655.0498046875,4846.75,47651,4969.437786768353,4996.637010667472,5011.329032250034,,,DOWN
2024-01-19,4650.7099609375,4666.5498046875,4794.0,4648.5,4738.60009765625,35910,4940.591312284463,4983.692414354532,5007.89839316981,,,DOWN
2024-01-23,4668.8486328125,4684.75,4836.0,4652.25,4813.4501953125,38419,4916.225473019276,4971.96918241906,5004.682986272598,,,DOWN
2024-01-24,4762.1806640625,4778.39990234375,4800.5,4674.5498046875,4799.7998046875,24881,4903.099228193036,4964.378230259244,5002.431413298182,,,DOWN
2024-01-25,4732.88037109375,4749.0,4800.0,4663.25,4800.0,29326,4888.423111222271,4955.932025151039,4999.909707693226,,,DOWN
2024-01-29,4657.63671875,4673.5,4870.0,4640.0,4749.0,133615,4867.954243486816,4944.856259458841,4996.661849905234,,,DOWN
2024-01-30,4499.724609375,4515.0498046875,4731.0,4500.0,4697.0,98465,4834.344296934501,4928.001104369769,4991.869690251326,,,DOWN
2024-01-31,4361.4453125,4376.2998046875,4548.0,4341.0498046875,4548.0,180506,4790.721011958595,4906.365759284189,4985.744616763129,,,DOWN
2024-02-01,4310.0703125,4324.75,4581.0,4292.2001953125,4377.0,120972,4746.3428203434905,4883.55729813579,4979.167555899814,,,DOWN
2024-02-02,4238.66357421875,4253.10009765625,4390.7998046875,4235.0,4359.9501953125,83177,4699.367322944705,4858.833486352279,4971.9430040764955,,,DOWN
2024-02-05,4160.92822265625,4175.10009765625,4314.75,4103.5,4254.0,51763,4649.437111012471,4832.020412285768,4964.014218937986,,,DOWN
2024-02-06,4116.72900390625,4130.75,4238.25,4111.0,4188.64990234375,64172,4600.038338535092,4804.519611803973,4955.723032679896,,189.39285714285714,DOWN
2024-02-07,4168.55224609375,4182.75,4296.64990234375,4141.0498046875,4189.89990234375,65576,4560.296592007941,4780.136489772445,4948.031758722883,14.108587753763487,191.403564453125,DOWN
2024-02-08,4052.896484375,4066.699951171875,4199.14990234375,4042.0,4185.4501953125,78725,4513.2873881187925,4752.158586297913,4939.262288000982,15.119500896293331,185.5,DOWN
2024-02-09,4142.93994140625,4157.0498046875,4189.7001953125,4028.050048828125,4067.0,26710,4479.3599992205745,4728.820987019073,4931.479079211794,24.211827299384467,180.54999651227678,DOWN
2024-02-12,4107.01220703125,4121.0,4250.64990234375,4102.7001953125,4180.0,45539,4445.230475485282,4704.984869881071,4923.414610761925,24.118793285488138,180.7249755859375,DOWN
2024-02-13,4176.625,4190.85009765625,4223.39990234375,4068.0,4141.60009765625,46227,4421.003772834898,4684.822721950686,4916.125411626545,27.663708536268672,178.69996861049108,DOWN
2024-02-14,4219.77783203125,4234.14990234375,4245.0,4105.39990234375,4190.85009765625,21389,4403.208166121455,4667.1492780445315,4909.339585663533,24.212260041061455,179.67496163504464,DOWN
2024-02-15,4255.60595703125,4270.10009765625,4311.9501953125,4235.0,4254.0,23965,4390.531207220007,4651.578721950874,4902.978993743063,27.448672516722866,175.46426827566964,DOWN
2024-02-16,4299.05810546875,4313.7001953125,4388.7998046875,4242.5498046875,4270.0,91594,4383.21396799072,4638.3285836513305,4897.115523111914,32.53229251363646,169.48212541852678,DOWN
2024-02-19,4317.146484375,4331.85009765625,4377.0,4308.0,4349.89990234375,19509,4378.322170816009,4626.3098194946615,4891.490991515339,39.703249355068884,157.91069684709822,DOWN
2024-02-20,4438.13427734375,4453.25,4493.89990234375,4326.25,4344.89990234375,65268,4385.458154547818,4619.523159906636,4887.13038463459,54.411019684085076,155.10353306361608,DOWN
2024-02-21,4392.93798828125,4407.89990234375,4525.0,4390.0,4525.0,24298,4387.595463861716,4611.22420862966,4882.361922124233,54.800526591756075,144.11783272879464,DOWN
2024-02-22,4335.48388671875,4350.25,4450.85009765625,4340.0,4447.89990234375,16944,4384.038753017743,4600.989925938301,4877.067276132947,55.70095209278177,140.90713936941964,DOWN
2024-02-23,4333.19189453125,4347.9501953125,4367.4501953125,4300.25,4340.0,13906,4380.601747522006,4591.0667992470935,4871.80242955762,61.132233182638096,130.61786760602678,DOWN
2024-02-26,4318.791015625,4333.5,4398.0,4294.0,4331.0,16525,4376.115866805624,4580.96614045309,4866.446186477445,63.58095515948216,128.9571533203125,DOWN
2024-02-27,4249.52685546875,4264.0,4385.0,4252.0,4350.0,44229,4365.438165205089,4568.536095729439,4860.451697059759,55.31775843698808,126.60716029575893,DOWN
2024-02-28,4239.0625,4253.5,4324.9501953125,4225.0498046875,4257.0,17313,4354.777387566509,4556.181739034167,4854.412376691005,64.18591629724804,122.51790945870536,DOWN
2024-02-29,4174.6318359375,4188.85009765625,4275.0,4160.0,4260.0,25274,4338.974788527436,4541.77657662719,4847.789866451854,52.513063671071,119.18575613839286,DOWN
2024-03-01,4275.48828125,4290.0498046875,4324.0,4230.10009765625,4274.9501953125,25481,4334.315266256966,4531.904938511908,4842.24021409599,62.11219454854338,118.271484375,DOWN
2024-03-04,4224.86083984375,4239.25,4319.9501953125,4204.0,4305.2998046875,17140,4325.26143137535,4520.428274256539,4836.24031146817,53.565111305650134,115.45364815848214,DOWN
2024-03-05,4114.53662109375,4128.5498046875,4239.7998046875,4090.050048828125,4199.2001953125,57340,4306.526990738412,4505.060491136185,4829.1986148832875,42.92413970005568,116.17862374441964,DOWN
2024-03-06,4151.8095703125,4165.9501953125,4200.0,4056.10009765625,4151.0,44331,4293.138724507373,4491.762048162707,4822.599128121389,43.03484812762909,120.9000244140625,DOWN
2024-03-07,4117.02783203125,4131.0498046875,4150.9501953125,4085.0,4110.0,30808,4277.701684524528,4477.616469987209,4815.718040326027,37.64122455182804,116.23575265066964,DOWN
2024-03-11,4015.772705078125,4029.449951171875,4168.39990234375,4020.0,4131.10009765625,32207,4254.058662300466,4460.041312386607,4807.894477249867,31.614780361051388,121.90717424665179,DOWN
2024-03-12,3989.013916015625,4002.60009765625,4115.9501953125,3986.0,4065.050048828125,31161,4230.110227572445,4442.102441220711,4799.8815978509265,19.04239596897166,119.21433803013393,DOWN
2024-03-13,3838.3271484375,3851.39990234375,4030.449951171875,3793.64990234375,4029.949951171875,96254,4194.042577550665,4418.937635774556,4790.44396903991,16.62469295743631,126.48577008928571,DOWN
2024-03-14,3911.22900390625,3924.550048828125,3980.0,3801.0,3825.0,46578,4168.376622434233,4399.549887266853,4781.828109137306,24.935249006346453,131.35362025669642,DOWN
2024-03-15,4019.41064453125,4033.10009765625,4050.0,3897.14990234375,3954.0,30039,4155.4931438839485,4385.179307282124,4774.37807917232,33.523477293877704,137.47147042410714,DOWN
2024-03-18,3899.0205078125,3912.300048828125,4033.89990234375,3875.0,4033.10009765625,33359,4132.3318967357745,4366.6350226368695,4765.800188323124,30.16576859536437,141.39289202008928,DOWN
2024-03-19,3824.075927734375,3837.10009765625,3949.0,3813.25,3944.0,28229,4104.214582537725,4345.868947147434,4756.559391401066,30.00469756079042,141.58932059151786,DOWN
2024-03-20,3831.201416015625,3844.25,3865.300048828125,3782.050048828125,3830.0,73471,4079.4560508674654,4326.19761588675,4747.481686013991,30.771044976094117,140.40000697544642,DOWN
2024-03-21,3958.866943359375,3972.35009765625,4034.050048828125,3850.0,3863.449951171875,79963,4069.2554838949686,4312.321242622809,4739.768933891029,40.399969514914744,145.74286760602678,DOWN
2024-03-22,4135.46484375,4149.5498046875,4160.0,3964.800048828125,3988.949951171875,64305,4076.902562065686,4305.938048978288,4733.8961067347755,44.16334614482749,150.03215680803572,DOWN
2024-03-26,4157.888671875,4172.0498046875,4212.9501953125,4088.0,4199.9501953125,44943,4085.9642042201444,4300.687529594336,4728.305596266643,47.14114904097023,150.67501395089286,DOWN
2024-03-27,4317.79443359375,4332.5,4370.0,4141.0,4176.5498046875,52734,4109.443803818226,4301.935077453382,4724.367232124687,58.32415269775169,156.33574567522322,DOWN
2024-03-28,4300.25390625,4314.89990234375,4447.0,4283.0,4381.0,41032,4129.011051296848,4302.443501958887,4720.292930335822,56.17920127307561,157.77146693638392,DOWN
2024-04-01,4349.78515625,4364.60009765625,4425.0,4319.0,4379.5498046875,18335,4151.448103331077,4304.881015515646,4716.753698169857,59.571338751964554,159.85360281808036,DOWN
2024-04-02,4335.8330078125,4350.60009765625,4397.75,4307.5498046875,4373.75,38858,4170.414959933474,4306.673920697631,4713.110378761762,64.17943493577798,155.69648088727678,DOWN
2024-04-03,4399.06689453125,4414.0498046875,4474.7001953125,4337.25,4350.60009765625,24619,4193.618278481476,4310.8847396776255,4710.134651656546,67.59760506053132,156.23219517299108,DOWN
2024-04-04,4470.2744140625,4485.5,4565.0,4450.0,4488.0,35677,4221.416537673716,4317.73239694517,4707.899480993297,79.10584444662594,150.10006277901786,DOWN
2024-04-05,4363.58837890625,4378.4501953125,4533.14990234375,4355.0,4479.0,39898,4236.372124115505,4320.113487077222,4704.621378648215,70.20566979240004,150.03934151785714,DOWN
2024-04-08,4455.37548828125,4470.5498046875,4524.0,4390.0498046875,4390.0498046875,22431,4258.674760360457,4326.012950512919,4702.292308260547,69.7628145483391,149.51789202008928,DOWN
2024-04-09,4354.12060546875,4368.9501953125,4498.0,4343.75,4485.0,51179,4269.177182736842,4327.696764034471,4698.97547131579,70.99446168130434,149.18575613839286,DOWN
2024-04-10,4400.41259765625,4415.39990234375,4467.89990234375,4372.5498046875,4380.0,27201,4283.103156032738,4331.136102791698,4696.153823863332,77.30923898506748,146.55716378348214,DOWN
2024-04-12,4446.00732421875,4461.14990234375,4540.0,4444.14990234375,4444.14990234375,36882,4300.05998901474,4336.234683166288,4693.8154763855255,78.10736769696454,149.5107421875,DOWN
2024-04-15,4308.77490234375,4323.4501953125,4534.60009765625,4294.0498046875,4383.25,55529,4302.287627709764,4335.733330701434,4690.130249708182,65.85820064372051,153.13575962611608,DOWN
2024-04-16,4264.97412109375,4279.5,4404.9501953125,4267.0,4374.7998046875,25467,4300.117377451691,4333.528102046476,4686.044376576758,56.67267397371828,149.04649135044642,DOWN
2024-04-18,4332.54345703125,4347.2998046875,4397.9501953125,4279.5,4350.0,18612,4304.610941950339,4334.068168816712,4682.673783821641,58.598704751098694,148.58220563616072,DOWN
2024-04-19,4300.00439453125,4314.64990234375,4349.0,4260.0,4315.9501953125,21647,4305.567033416379,4333.306668170713,4679.011854652707,48.99859035094399,138.58220563616072,DOWN
2024-04-22,4248.52978515625,4263.0,4375.0,4250.0,4375.0,28359,4301.513030233867,4330.549543928724,4674.872433213378,47.19550440604302,135.79649135044642,DOWN
2024-04-23,4288.294921875,4302.89990234375,4383.9501953125,4272.7998046875,4305.60009765625,22355,4301.645113291951,4329.465244258725,4671.171214000745,46.63023883430936,136.57149832589286,DOWN
2024-04-24,4589.2197265625,4604.85009765625,4648.9501953125,4328.0,4350.0,138438,4330.521778469503,4340.264650274314,4670.511302395327,60.5633957110549,154.84650530133928,DOWN
2024-04-25,4576.16455078125,4591.75,4754.7001953125,4570.0,4660.2998046875,103322,4355.4006567105025,4350.126820851792,4669.72760784413,57.70533370935819,158.22150530133928,SIDEWAYS
2024-04-26,4668.69921875,4684.60009765625,4720.25,4621.75,4678.7001953125,47775,4386.7529844196215,4363.243419942163,4669.875592817385,58.47596194020637,156.617919921875,SIDEWAYS
2024-04-29,4408.4853515625,4423.5,4505.0,4368.10009765625,4484.60009765625,157942,4390.252700189181,4365.6064230816855,4667.424094381391,51.69545159853399,166.50006975446428,SIDEWAYS
2024-04-30,4411.37548828125,4426.39990234375,4465.39990234375,4360.10009765625,4418.25,47056,4393.695290870569,4367.9904810919625,4665.02584371435,48.21882706041754,163.62506975446428,SIDEWAYS
2024-05-02,4420.494140625,4435.5498046875,4475.0,4401.0498046875,4460.0,21629,4397.68143504361,4370.639866331004,4662.742500042441,52.90346339698151,157.88936941964286,SIDEWAYS
2024-05-03,4374.3515625,4389.25,4470.0,4334.7998046875,4470.0,43645,4396.878441229933,4371.369675494494,4660.021181634059,48.859825006397585,160.47869001116072,SIDEWAYS
2024-05-06,4314.55517578125,4329.25,4430.0,4300.0,4425.0,47657,4390.437637303273,4369.717923514318,4656.729926095411,44.319553926922644,160.86439732142858,SIDEWAYS
2024-05-07,4289.24169921875,4303.85009765625,4391.9501953125,4290.0,4334.9501953125,33082,4382.191204955937,4367.134871519884,4653.21868402139,49.06550476152341,150.96439034598214,SIDEWAYS
2024-05-08,4292.87939453125,4307.5,4380.0,4261.39990234375,4300.0,20151,4375.0777568648955,4364.7962491073395,4649.778697115705,51.38833876782998,149.58224051339286,SIDEWAYS
2024-05-09,4287.54736328125,4302.14990234375,4379.75,4290.0,4325.0,16877,4368.132246910501,4362.339529626414,4646.3197041328995,47.613514650506765,147.5322265625,SIDEWAYS
2024-05-10,4286.25146484375,4300.85009765625,4340.0,4281.2001953125,4320.0,29079,4361.724423172001,4359.9281793530745,4642.882195610744,49.24558218995249,145.37506975446428,SIDEWAYS
2024-05-13,4310.71826171875,4325.39990234375,4365.0,4272.10009765625,4300.9501953125,16905,4358.264944997882,4358.574129274277,4639.723167817043,53.51548939012401,143.08220563616072,DOWN
2024-05-14,4329.005859375,4343.75,4430.7001953125,4317.0,4370.0,21713,4356.882569283798,4357.992790871364,4636.7781611720975,52.35868765383021,142.56434849330358,DOWN
2024-05-15,4357.359375,4372.2001953125,4473.0,4339.5,4350.4501953125,27113,4358.341390810341,4358.5499439867035,4634.14554459638,30.36543021435925,127.38218470982143,DOWN
2024-05-16,4389.400390625,4404.35009765625,4430.0,4346.0,4399.0,15905,4362.723172414713,4360.346028444333,4631.859022736279,34.67701946179626,120.18931361607143,SIDEWAYS
2024-05-17,4433.46337890625,4437.2001953125,4451.0,4378.0,4410.0,23135,4369.816222214503,4363.359917341124,4629.9221189808195,27.57025191439179,116.22502790178571,SIDEWAYS
2024-05-21,4380.5576171875,4384.25,4487.39990234375,4370.0,4447.0,31234,4371.1908677178835,4364.179136268923,4627.477620284493,44.28425154299042,102.00359235491071,SIDEWAYS
2024-05-22,4301.57470703125,4305.2001953125,4432.0498046875,4294.0498046875,4384.25,111365,4364.906041774513,4361.866236623573,4624.270879737508,35.55424933217712,104.33932059151786,SIDEWAYS
2024-05-23,4292.681640625,4296.2998046875,4354.9501953125,4289.0,4330.0,79521,4358.372114432893,4359.295003998629,4621.007485955916,33.39296362552176,103.76789202008929,DOWN
2024-05-24,4425.419921875,4429.14990234375,4464.0,4285.0,4297.0,59355,4365.112856138689,4362.034411776869,4619.098455273208,53.94423479962427,106.89644949776786,SIDEWAYS
2024-05-27,4361.77392578125,4365.4501953125,4454.9501953125,4330.0,4450.0,28600,4365.144983679052,4362.168364072384,4616.574591990016,53.55252162046124,106.53574916294643,SIDEWAYS
2024-05-28,4252.765625,4256.35009765625,4400.0,4223.9501953125,4342.0,48239,4354.783565962594,4358.018628134497,4612.990268663313,45.996292619646155,111.82857840401786,DOWN
2024-05-29,4186.8212890625,4190.35009765625,4256.35009765625,4165.0,4256.35009765625,49365,4339.123235647704,4351.4433916451535,4608.784893827423,41.064766227681744,109.88214983258929,DOWN
2024-05-30,4193.11572265625,4196.64990234375,4240.10009765625,4111.0,4220.0,24074,4325.5543467616135,4345.373058731373,4604.684048141018,41.96496572734196,112.69287109375,DOWN
2024-05-31,4227.53662109375,4231.10009765625,4259.0,4127.0,4212.0,27892,4316.5587039896745,4340.891766140192,4600.966794902364,44.94308993744,117.92145647321429,DOWN
2024-06-03,4277.8447265625,4281.4501953125,4320.0,4202.0498046875,4284.9501953125,34207,4313.21503649661,4338.56072414695,4597.787525254704,46.92852994349743,119.71076311383929,DOWN
2024-06-04,4154.64794921875,4158.14990234375,4300.0,4100.0,4300.0,125334,4298.4469284820525,4331.485789958589,4593.413021544146,38.68845082761917,125.87503487723214,DOWN
2024-06-05,4186.021484375,4189.5498046875,4233.39990234375,4080.199951171875,4158.14990234375,123823,4288.075773834952,4325.919672889134,4589.394482072937,38.90810344070947,127.28217424665179,DOWN
2024-06-06,4295.57958984375,4299.2001953125,4328.0,4192.0,4192.0,52353,4289.1352425471,4324.87185023907,4586.506976732037,44.1638576367942,131.17147391183036,DOWN
2024-06-07,4367.7685546875,4371.4501953125,4390.0,4282.0,4330.2001953125,29727,4296.97476185809,4326.698452006655,4584.367108260201,46.5035931023237,133.67147391183036,DOWN
2024-06-10,4435.6611328125,4439.39990234375,4460.0,4370.0498046875,4410.0,30237,4310.539060951962,4331.118116725757,4582.924648499838,52.886672292781526,131.71078055245536,DOWN
2024-06-11,4414.279296875,4418.0,4476.2998046875,4382.0,4453.2001953125,33152,4320.7734360993945,4334.525249403178,4581.283607221233,56.28340747848812,128.58933803013392,DOWN
2024-06-12,4390.099609375,4393.7998046875,4440.0,4342.10009765625,4415.0,35596,4327.728328345881,4336.84974176727,4579.418096748261,55.34012259175662,130.8714599609375,DOWN
2024-06-13,4413.8798828125,4417.60009765625,4450.0,4400.0,4400.0,22261,4336.287544470678,4340.016422390367,4577.807967404062,49.28159505699495,122.10004534040179,DOWN
