date,adj close,close,high,low,open,volume,ema_20,ema_50,ema_200,rsi_14,atr_14,trend
2024-01-16,1134.366943359375,1163.300048828125,1171.9000244140625,1160.0,1171.9000244140625,729567,1163.300048828125,1163.300048828125,1163.300048828125,,,SIDEWAYS
2024-01-17,1127.736083984375,1156.5,1166.4000244140625,1153.25,1157.9000244140625,718624,1162.6524251302083,1163.0333802466298,1163.2323866507306,,,DOWN
2024-01-19,1112.2802734375,1140.6500244140625,1157.0,1140.0,1157.0,835628,1160.5569583953372,1162.1556015865292,1163.007686528973,,,DOWN
2024-01-23,1113.9866943359375,1142.4000244140625,1163.5,1140.0,1162.199951171875,571921,1158.8277265875968,1161.3808730699618,1162.8026351646456,,,DOWN
2024-01-24,1114.1329345703125,1142.550048828125,1153.9000244140625,1139.5,1149.0,469822,1157.277471562885,1160.6424093742037,1162.6011168926407,,,DOWN
2024-01-25,1116.083251953125,1144.550048828125,1151.550048828125,1138.5,1146.0,556575,1156.0653360643364,1160.0113364116123,1162.4215042750832,,,DOWN
2024-01-29,1110.2811279296875,1138.5999755859375,1163.0,1137.0,1161.0,1043648,1154.401968399727,1159.1716752027623,1162.184474138873,,,DOWN
2024-01-30,1092.97265625,1120.8499755859375,1144.0,1118.0999755859375,1141.5,1123701,1151.2065405126993,1157.668863453083,1161.7731855960576,,,DOWN
2024-01-31,1083.7576904296875,1111.4000244140625,1124.699951171875,1108.800048828125,1124.699951171875,780688,1147.4154437414006,1155.8543991770432,1161.2719601116598,,,DOWN
2024-02-01,1071.178466796875,1098.5,1119.0,1094.0999755859375,1119.0,1090740,1142.7568300517435,1153.6052070524531,1160.6473634936335,,,DOWN
2024-02-02,1070.9835205078125,1098.300048828125,1106.0,1088.050048828125,1101.050048828125,873712,1138.5228508875894,1151.4363773181658,1160.0269922034295,,,DOWN
2024-02-05,1054.84521484375,1081.75,1102.4000244140625,1080.0,1101.050048828125,845963,1133.115912707819,1148.7035782076496,1159.2481166591167,,,DOWN
2024-02-06,1102.138916015625,1130.25,1163.550048828125,1071.050048828125,1082.5,3429953,1132.8429686404077,1147.9799084740162,1158.9595781848966,,,DOWN
2024-02-07,1086.195556640625,1113.9000244140625,1148.75,1109.3499755859375,1148.300048828125,999988,1131.0388787140892,1146.6434424324493,1158.5112244160327,,25.567862374441965,DOWN
2024-02-08,1086.146728515625,1113.8499755859375,1135.9000244140625,1106.3499755859375,1122.800048828125,736687,1129.4018403209318,1145.357424124743,1158.06683388041,33.97081552400766,26.828578404017858,DOWN
2024-02-09,1102.187744140625,1130.300048828125,1154.4000244140625,1098.699951171875,1116.4000244140625,1238596,1129.4873839882835,1144.7669388189934,1157.7905474619795,42.007343576604825,29.867867606026785,DOWN
2024-02-12,1082.7825927734375,1110.4000244140625,1137.0,1106.0,1134.0,618737,1127.66954021931,1143.4192166854666,1157.3189999689655,40.99435402747978,30.867867606026785,DOWN
2024-02-13,1076.9805908203125,1104.449951171875,1120.0,1084.5999755859375,1120.0,585320,1125.458150786221,1141.8910101947376,1156.7929397819298,38.97763170490443,31.717869349888392,DOWN
2024-02-14,1079.2720947265625,1106.800048828125,1120.0,1089.25,1093.0,443941,1123.6811886949738,1140.5148940627137,1156.295498080897,39.74765416816614,32.88572474888393,DOWN
2024-02-15,1079.564697265625,1107.0999755859375,1119.800048828125,1100.8499755859375,1112.949951171875,372945,1122.1020255417322,1139.2045051028401,1155.80599039438,39.15435418789254,33.307155064174104,DOWN
2024-02-16,1078.345703125,1105.8499755859375,1113.949951171875,1101.050048828125,1111.699951171875,377791,1120.554211260228,1137.8964843374713,1155.3089156201668,40.25008576528803,32.371433803013396,DOWN
2024-02-19,1095.31298828125,1123.25,1133.050048828125,1107.25,1108.699951171875,697681,1120.810953044968,1137.3221124026684,1154.9899214348916,50.7159967982077,32.46429443359375,DOWN
2024-02-20,1123.9818115234375,1152.6500244140625,1167.699951171875,1121.0,1123.75,1872013,1123.8432455563104,1137.9232069913505,1154.9666388774704,60.99705027037019,34.664297921316965,DOWN
2024-02-21,1125.688232421875,1154.4000244140625,1170.0,1138.25,1165.0,1186147,1126.7534149713345,1138.569356694202,1154.9610009226108,65.84465399969966,35.15358189174107,DOWN
2024-02-22,1127.979736328125,1156.75,1165.050048828125,1142.199951171875,1159.949951171875,552410,1129.6102325931122,1139.2823230983508,1154.9788019084556,66.36792362533535,35.503592354910715,DOWN
2024-02-23,1131.6365966796875,1160.5,1179.0,1156.25,1161.699951171875,942660,1132.552115203292,1140.1143888591998,1155.033739202899,73.7556211178752,35.528590611049104,DOWN
2024-02-26,1071.37353515625,1098.699951171875,1161.0,1096.25,1160.5,2759041,1129.3280995812524,1138.4902932636185,1154.4732039986102,41.18961262084294,33.54644775390625,DOWN
2024-02-27,1048.994384765625,1075.75,1110.0999755859375,1073.550048828125,1103.949951171875,1589007,1124.225423430657,1136.0298896062218,1153.6898885359376,39.725297811022415,33.342869349888396,DOWN
2024-02-28,1019.9354248046876,1045.949951171875,1086.5,1043.0,1080.0,1801058,1116.7706165488682,1132.4973430009534,1152.6178493581858,34.23863979611903,34.33929443359375,DOWN
