date,close_price,atr,atr_multiplier,stoploss
2026-01-18,3856.4,76.43,1.0,3779.97
2026-01-18,3856.4,76.43,1.0,3779.97
2026-01-18,3856.4,76.43,1.5,3779.97
2026-01-18,3856.4,76.43,1.5,3779.97
2026-01-18,3856.4,76.43,1.5,3779.97
2026-01-18,3856.4,76.43,1.5,3779.97
