date,close_price,atr,atr_multiplier,stoploss
2026-01-18,1457.9,29.41,1.0,1428.49
2026-01-18,1457.9,29.41,1.0,1428.49
2026-01-18,1457.9,29.41,1.0,1428.49
2026-01-18,1457.9,29.41,1.5,1428.49
2026-01-18,1457.9,29.41,1.5,1428.49
2026-01-18,1457.9,29.41,1.5,1428.49
2026-01-18,1457.9,29.41,1.5,1428.49
