date,close_price,atr,atr_multiplier,stoploss
2026-01-18,3206.7,57.16,2.0,3092.38
2026-01-18,3206.7,57.16,2.0,3092.38
2026-01-18,3206.7,57.16,2.0,3092.38
2026-01-18,3206.7,57.16,1.5,3120.96
2026-01-18,3206.7,57.16,1.5,3120.96
2026-01-18,3206.7,57.16,1.5,3120.96
2026-01-18,3206.7,57.16,1.5,3120.96
